Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55)
1.605903564931168e-07,0.91129587174763,4.4591491946852435e-06,5.099261430952146e-07,2.8416150578194543e-07,1.1405591861309567e-06,0.0,0.0,2.646989935168771e-06,1.0530176582873747e-09,3.778463156373683e-09,8.395851845400235e-11,6.146447890891838e-10,4.518807750938514e-19,7.834071962822758e-14,8.699287968388972e-10,1.30030750162368e-07,2.5870806689972766e-06,2.6702775398875566e-18,1.962520258779975e-11,4.7169790552192993e-17,8.906225185781145e-19,4.219352537416766e-11,2.101577377633001e-15,4.210648580021039e-12,7.203908271971242e-19,7.940241002147741e-21,7.211578182067729e-16,5.494100425076155e-16,2.036193120892287e-16,7.310819821442515e-13,8.790708141450768e-20,2.713826532176929e-20,2.7346165973506886e-19,3.76,0.0,0.7140656364015737,0.9970434528122492,2.629408030094176e-07,9.523382167191174e-09,0.07592283646676366,0.07614843852971859,0.002950761779536998,8.580720996047397e-11,2.5772218970624723e-06,6.067674799741226e-06,0.00010612076034511274,6.860105039521516e-11,4.323838522245384e-09,1.1453726585330637e-07,4.8091588327684224e-08,1.0761281192139646e-10,1.0350376389245801e-05,4.33132337951476e-10,1.0332429637945459e-08,2.1058645255803463e-07,2.2516082000698436e-07,1.547900977861266e-07,2.0715664754222445e-06
1.6649155554777285e-07,0.9117265047642162,4.768556696982021e-06,5.622487020732307e-07,3.1063356933279946e-07,1.2632697521758519e-06,0.0,0.0,2.738357828376646e-06,1.1219077753506543e-09,4.221656624732045e-09,1.0123082819239661e-10,6.789586916289001e-10,5.436469023167556e-19,8.750657458075785e-14,1.0152426827864423e-09,1.3940525347805813e-07,2.7775464306189627e-06,3.4534219803410945e-18,2.235470355319258e-11,6.147523154657855e-17,1.236793013139141e-18,4.8531914868301977e-11,2.560460870344154e-15,4.524632209481815e-12,8.877938207322042e-19,9.738856975329561e-21,8.952613287299537e-16,6.553980842599068e-16,2.364397206991185e-16,7.922996376088105e-13,1.0420267164973165e-19,3.264953268369842e-20,3.360795613331686e-19,3.76,0.0,0.7114147037278533,0.997043114040166,2.9815300946596724e-07,1.0568511308109095e-08,0.07856440739062,0.07880663474136955,0.0029507605757436704,8.875682114987603e-11,2.765858456310149e-06,6.414008891374419e-06,0.00011394788169893717,7.251173333465674e-11,4.697195623778343e-09,1.2113963409141998e-07,5.1484680349252944e-08,1.2372359867413523e-10,1.110779810804697e-05,4.5292878217955505e-10,1.070788394275342e-08,2.181159678202865e-07,2.3886979449511814e-07,1.6771263594239124e-07,2.268850262408216e-06
1.723927546024289e-07,0.912155591161958,5.086596461936454e-06,6.176609634352423e-07,3.3837582029457495e-07,1.3937825034981115e-06,0.0,0.0,2.829371973349608e-06,1.1923213447308703e-09,4.699382878036571e-09,1.2132395102101304e-10,7.473287531595734e-10,6.51446525495428e-19,9.769898583838681e-14,1.1786329789682873e-09,1.49075754843433e-07,2.9746310368822676e-06,4.422651186871219e-18,2.5338705031388398e-11,7.934898568918216e-17,1.699635154163356e-18,5.5647317681552e-11,3.0962924765851036e-15,4.84877872040838e-12,1.0881854901105227e-18,1.1887117920916114e-20,1.1039959637624095e-15,7.768070187126829e-16,2.7296787189673525e-16,8.560889872945568e-13,1.227543083845768e-19,3.900511246040785e-20,4.099663563208457e-19,3.76,0.0,0.7087735902563598,0.9970427653786849,3.364153977068587e-07,1.168285033354775e-08,0.081195836235035,0.0814552616276567,0.0029507593436721713,9.169232385342138e-11,2.9608605154866072e-06,6.768602466160014e-06,0.00012204505574164013,7.651357073766307e-11,5.086246164814347e-09,1.2790017777224063e-07,5.49787329602229e-08,1.4165165286282248e-10,1.1890692766947372e-05,4.727522987231699e-10,1.1082852122977631e-08,2.256458813223474e-07,2.529286386620609e-07,1.8131358144440697e-07,2.477555245824946e-06
1.7829395365708495e-07,0.9125831367310602,5.413157686622757e-06,6.762076836305196e-07,3.673929992002557e-07,1.5322572694006079e-06,0.0,0.0,2.9200384370580184e-06,1.264205429085461e-09,5.213143024786906e-09,1.445799928366516e-10,8.198577086273723e-10,7.779538593960866e-19,1.0905602281596017e-13,1.3615616628506964e-09,1.5904061066531033e-07,3.1783301920313482e-06,5.61246296455311e-18,2.858953424459073e-11,1.0150137897832781e-16,2.312548809101465e-18,6.36047889348275e-11,3.7183332397407835e-15,5.1830184786543315e-12,1.3273698223482227e-18,1.4446840550880054e-20,1.3529497952302315e-15,9.152009827118987e-16,3.1345571448344077e-16,9.22467769288269e-13,1.4377696263643714e-19,4.6295412267493794e-20,4.966386273528789e-19,3.76,0.0,0.7061422593506641,0.9970424067512282,3.7785143728000033e-07,1.2868075447852528e-08,0.08381716041790478,0.08409435478645401,0.002950758083090243,9.461379454135736e-11,3.1622000713771443e-06,7.131375145773486e-06,0.00013041143508377013,8.0605540772499e-11,5.49095054037109e-09,1.3481739435810508e-07,5.857238435449507e-08,1.6153919267343107e-10,1.2698934875694739e-05,4.92603123366975e-10,1.1457334907425748e-08,2.3317875614346593e-07,2.67334261089966e-07,1.9562010917158817e-07,2.6979573040360493e-06
1.84195152711741e-07,0.9130091472397476,5.748134828512597e-06,7.379307268294605e-07,3.9768964925877164e-07,1.678848705671526e-06,0.0,0.0,3.0103632319919134e-06,1.3375083043799953e-09,5.764467004395505e-09,1.7136783774523616e-10,8.966484848160639e-10,9.263016241004644e-19,1.2173292121571983e-13,1.5655396008885318e-09,1.6929833737877412e-07,3.3886410435847695e-06,7.062044643413551e-18,3.2119515081320927e-11,1.2875045833720505e-16,3.1168243249249452e-18,7.247169797623473e-11,4.4365486292868336e-15,5.52728773295014e-12,1.6121404718590583e-18,1.7490372333430655e-20,1.6484243005321637e-15,1.0722389586391513e-15,3.5816200051452183e-16,9.914551652178198e-13,1.67497822879051e-19,5.461680520399569e-20,5.977537647045212e-19,3.76,0.0,0.7035206745154111,0.997042038082476,4.225834530387477e-07,1.4125826558797592e-08,0.08642841721745956,0.08672394968124161,0.002950756793769437,9.752130916848997e-11,3.369849397614706e-06,7.502244212952035e-06,0.00013904617392055334,8.478659700024747e-11,5.911267458235164e-09,1.4188973401422104e-07,6.226428713616285e-08,1.835347575139642e-10,1.3532399421369943e-05,5.124823666053818e-10,1.1831333022528314e-08,2.407171003208202e-07,2.820834523582112e-07,2.1066078941648834e-07,2.930329710778042e-06
1.9009635176639704e-07,0.9134336284343485,6.091427241991148e-06,8.028691640364659e-07,4.2927016352022994e-07,1.833706498014934e-06,0.0,0.0,3.1003523181329524e-06,1.4121794360743956e-09,6.354914524233348e-09,2.0208398122398653e-10,9.778043659596143e-10,1.1001522136150027e-18,1.3590331125059584e-13,1.7921246444592953e-09,1.7984760714602958e-07,3.605562180422992e-06,8.815686445788147e-18,3.594095739013799e-11,1.620334397696617e-16,4.16310474273814e-18,8.231764433944236e-11,5.26163340598252e-15,5.881528450891888e-12,1.9504461302077778e-18,2.1102244353107087e-20,1.99750213965549e-15,1.2496771102048815e-15,4.073523220448289e-16,1.0630718049604132e-12,1.941566476403341e-19,6.40718573187318e-20,7.151178192635618e-19,3.76,0.0,0.7009087993956504,0.9970416592982976,4.707326117891254e-07,1.545770891654257e-08,0.08902964377278251,0.08934408164163905,0.002950755475485011,1.0041494317846226e-10,3.5837810435000178e-06,7.881124827583018e-06,0.00014794842804081678,8.905567091214408e-11,6.347154273977942e-09,1.491156038748282e-07,6.60531082455804e-08,2.0779324305406484e-10,1.4390961866804758e-05,5.323918802183102e-10,1.2204847192353577e-08,2.482633690352963e-07,2.9717289494021316e-07,2.2646558444311656e-07,3.1749430515969925e-06
1.9599755082105308e-07,0.9138565860393566,6.442938839997673e-06,8.710593677532663e-07,4.6213882377625286e-07,1.9969755526590115e-06,0.0,0.0,3.190011604796734e-06,1.4881694557981414e-09,6.986075972373885e-09,2.371533259109072e-10,1.0634291491889865e-09,1.3037766418625441e-18,1.5176045979886323e-13,2.042919674965392e-09,1.9068724372240462e-07,3.829093629296126e-06,1.0923211862839965e-17,4.0066147158830946e-11,2.0241888344849938e-16,5.513045169675545e-18,9.32143709022902e-11,6.2050366253571096e-15,6.245688161512155e-12,2.3515801036309365e-18,2.5381029367295054e-20,2.4081190024486668e-15,1.4493711470012109e-15,4.612991658889784e-16,1.1373397696154617e-12,2.240061361514146e-19,7.476957159153803e-20,8.50693590812281e-19,3.76,0.0,0.6983065977761732,0.9970412703256887,5.224189143061165e-07,1.686529469000965e-08,0.09162087708432803,0.09195478586393545,0.0029507541280154475,1.0329477150732583e-10,3.8039678326919117e-06,8.267930230245974e-06,0.00015711735483576596,9.341167431448621e-11,6.798567263427747e-09,1.564933720696552e-07,6.993752887632386e-08,2.3447592873614693e-10,1.5274498149002686e-05,5.523341430309853e-10,1.2577878138622316e-08,2.5581996659932934e-07,3.1259917263442603e-07,2.430658435759462e-07,3.432065147818667e-06
2.0189874987570913e-07,0.9142780257575068,6.802577778624003e-06,9.425351025631829e-07,4.962998324735212e-07,2.1687961753054804e-06,0.0,0.0,3.279346952356661e-06,1.5654301384907987e-09,7.65957330540367e-09,2.7702994026381175e-10,1.153627290709149e-09,1.542141723198192e-18,1.6951852309640172e-13,2.3195706082340754e-09,2.018162184740986e-07,4.059236849877329e-06,1.3440424381462384e-17,4.450733749719138e-11,2.511195940919369e-16,7.241182539908881e-18,1.0523567474826408e-10,7.278986804624327e-15,6.619719803885791e-12,2.8263962479077234e-18,3.044142013866754e-20,2.889139486256994e-15,1.6732787232444333e-15,5.202819858255873e-16,1.2142825932211226e-12,2.5731231474626595e-19,8.68256497278033e-20,1.0066089578800357e-18,3.76,0.0,0.6957140335808578,0.9970408710927132,5.777611917224592e-07,1.8350124484510296e-08,0.09420215401443958,0.09455609741161726,0.002950752751142409,1.0616086858838314e-10,4.030382861778714e-06,8.662571933817158e-06,0.00016655211330761485,9.785350157060322e-11,7.265461843765603e-09,1.6402137152090928e-07,7.391624438449405e-08,2.637504981089556e-10,1.618288467756283e-05,5.723121629474599e-10,1.2950426580722665e-08,2.633892482805518e-07,3.2835877953594467e-07,2.604942969335199e-07,3.7019609874803786e-06
2.0779994893036518e-07,0.914697953269849,7.170256163850995e-06,1.0173276117839107e-06,5.317573383955759e-07,2.349304238868029e-06,0.0,0.0,3.3683641738538433e-06,1.6439143800075687e-09,8.377060909765392e-09,3.2219777878545435e-10,1.248504043025658e-09,1.8210058532588095e-18,1.8941380721402804e-13,2.623764363719384e-09,2.1323364654266897e-07,4.295994728392293e-06,1.642957069743126e-17,4.9276740388918e-11,3.0950627295355484e-16,9.437032256953662e-18,1.1845731601287044e-10,8.496517284066989e-15,7.003581581533371e-12,3.3875540544820383e-18,3.641654500843742e-20,3.450437126120749e-15,1.9234618753790646e-15,5.845872912745507e-16,1.2939252635751183e-12,2.9435494020345867e-19,1.0036277336496246e-19,1.1851654643949022e-18,3.76,0.0,0.6931310708720257,0.9970404615284468,6.368771056630932e-07,1.991370880122594e-08,0.09677351128786636,0.09714805121589336,0.002950751344650779,1.0901330835668426e-10,4.262999498733648e-06,9.064959903145387e-06,0.00017625186407805747,1.0238003169980047e-10,7.74779275024075e-09,1.7169790350982932e-07,7.798796419121055e-08,2.957910519923654e-10,1.7115998333106885e-05,5.923293935672273e-10,1.3322493235724981e-08,2.7097352198851457e-07,3.444481285270702e-07,2.7878504783299e-07,3.984892663036657e-06
2.1370114798502122e-07,0.9151163742358194,7.5458897784747145e-06,1.0954657005362248e-06,5.685154573337119e-07,2.538631341050509e-06,0.0,0.0,3.4570690365035283e-06,1.7235761751697896e-09,9.140226435820787e-09,3.7317136380076647e-10,1.34816558402727e-09,2.147023678108845e-18,2.1170603258161414e-13,2.9572268075098234e-09,2.2493878314402263e-07,4.539371569930301e-06,1.9959819878871838e-17,5.4386519136511076e-11,3.7912192492931055e-16,1.2207425071881041e-17,1.3295692517384108e-10,9.871491809788965e-15,7.39723682210679e-12,4.0497954425900765e-18,4.346053568614254e-20,4.102978562030487e-15,2.2020895036155558e-15,6.545087511904599e-16,1.3762942227183974e-12,3.354279222064811e-19,1.155109060714433e-19,1.388847172163914e-18,3.76,0.0,0.6905576738498012,0.9970400415629276,6.998831511693767e-07,2.1557529441831284e-08,0.09933498549227979,0.09973068207621721,0.002950749908328231,1.1185216425227888e-10,4.501791381263396e-06,9.475002723312827e-06,0.00018621576939657818,1.0699013033823694e-10,8.245514179628484e-09,1.7952124102110887e-07,8.215141167968875e-08,3.3077811477805906e-10,1.8073716465709367e-05,6.123896625810293e-10,1.3694078818396752e-08,2.785750498368737e-07,3.6086355927804863e-07,2.97973563962182e-07,4.281119315322157e-06
2.1960234703967727e-07,0.9155332942933145,7.929397827783796e-06,1.1769758154818533e-06,6.065782886346496e-07,2.7369049525340972e-06,0.0,0.0,3.545467263105787e-06,1.8043705962482556e-09,9.950791603706139e-09,4.3049642842724193e-10,1.4527191385002374e-09,2.527859965085164e-18,2.3667959932617685e-13,3.321720676232593e-09,2.3693101999361172e-07,4.789373089510823e-06,2.4107758191917375e-17,5.98487814431799e-11,4.616970326483245e-16,1.567909858786885e-17,1.4881390914188782e-10,1.1418630366554081e-14,7.800653842031437e-12,4.830256100533873e-18,5.175136343308808e-20,4.858911874717181e-15,2.5114399020414455e-15,7.303473122322039e-16,1.4614173673808722e-12,3.808397646159185e-19,1.3240761762507883e-19,1.6203297913515641e-18,3.76,0.0,0.687993806851484,0.9970396111271075,7.668946617247637e-07,2.3283040860427255e-08,0.10188661307878856,0.10230402466080694,0.0029507484419650787,1.1467750922469225e-10,4.746732415056413e-06,9.892607756884537e-06,0.00019644299314859468,1.1168265156740865e-10,8.758579907845205e-09,1.8748963187205407e-07,8.640532408788988e-08,3.6889863406974747e-10,1.9055916893330916e-05,6.324971099718452e-10,1.4065184041217465e-08,2.8619604958081867e-07,3.7760134576106615e-07,3.180966673871754e-07,4.590897083373037e-06
2.2550354609433332e-07,0.9159487190587676,8.320702702625758e-06,1.2618821214586004e-06,6.459499282995162e-07,2.9442485564781243e-06,0.0,0.0,3.633564533367438e-06,1.886253771867156e-09,1.0810512980356557e-08,4.947505206674292e-10,1.5622730926058135e-09,2.972313020115375e-18,2.646448504118871e-13,3.7190434882526765e-09,2.492098818496803e-07,5.046006401979318e-06,2.8957899257291515e-17,6.567557308144671e-11,5.591655074177478e-16,2.0001557374334293e-17,1.6610935647044225e-10,1.3153535284864297e-14,8.2138058158165e-12,5.748814303546969e-18,6.149396055670378e-20,5.731659105651551e-15,2.8539033417102886e-15,8.12411330619826e-16,1.5493240494902948e-12,4.3091402496922433e-19,1.51198432034846e-19,1.8824901008367127e-18,3.76,0.0,0.6854394343509277,0.9970391701528075,8.380258158870759e-07,2.50916714649086e-08,0.1044284303624535,0.10486811350716246,0.002950746945354439,1.1748941573768391e-10,4.997796771937356e-06,1.0317681290663936e-05,0.00020693270086343354,1.1645643961730015e-10,9.286943386594872e-09,1.9560130163603094e-07,9.074845239749551e-08,4.1034597388083197e-10,2.006247790025489e-05,6.526561345471677e-10,1.4435809614393505e-08,2.9383869594036276e-07,3.946577032968545e-07,3.391925234630022e-07,4.914479059706841e-06
2.3140474514898936e-07,0.9163626541272216,8.719729758779668e-06,1.3502065751878448e-06,6.866344791069788e-07,3.160781779880861e-06,0.0,0.0,3.721366485140588e-06,1.969182866320159e-09,1.1721182727121533e-08,5.665435684836375e-10,1.6769371017270064e-09,3.490447979913849e-18,2.959393298415952e-13,4.15102544736024e-09,2.6177502316818226e-07,5.309280010789988e-06,3.460320931075604e-17,7.187887210947115e-11,6.736814299709647e-16,2.5350215617355315e-17,1.8492594194326986e-10,1.5092717645716432e-14,8.636670649794348e-12,6.82848030028797e-18,7.292364466700438e-20,6.736012993119756e-15,3.2319847107497066e-15,9.01016717150367e-16,1.6400450767567433e-12,4.859897937741466e-19,1.7203720081243304e-19,2.1784156716860585e-18,3.76,0.0,0.6828945209579261,0.997038718572678,9.133896451959864e-07,2.6984824869336698e-08,0.10696047352280093,0.10742298302258026,0.002950745418291893,1.2028795577233398e-10,5.254958887932773e-06,1.075012867242251e-05,0.0002176840597221362,1.213103304491456e-10,9.83055782200216e-09,2.038544563690759e-07,9.517956121972823e-08,4.5531990156348577e-10,2.1093278235527157e-05,6.728713477983383e-10,1.4805956245873057e-08,3.0150512182476994e-07,4.120287951534887e-07,3.613006287003983e-07,5.252115250731655e-06
2.373059442036454e-07,0.916775105072406,9.126407111559827e-06,1.44196899622968e-06,7.286360582069032e-07,3.3866205173433504e-06,0.0,0.0,3.8088787155832203e-06,2.0531160592893243e-09,1.2684629317532095e-08,6.465184058728461e-10,1.7968221920934614e-09,4.09374026583972e-18,3.309290331498162e-13,4.619527343914825e-09,2.746262248632071e-07,5.579203795734717e-06,4.114564729743641e-17,7.847058359621307e-11,8.07636592235943e-16,3.1929835409090386e-17,2.0534783079059053e-10,1.725362400461595e-14,9.06923086002897e-12,8.095829448937124e-18,8.630986316209822e-20,7.888237943736031e-15,3.648306215373352e-15,9.964870947551349e-16,1.7336127133833817e-12,5.464221944089627e-19,1.9508650299747985e-19,2.5114149068314953e-18,3.76,0.0,0.680359031417608,0.9970382563201582,9.930980430493175e-07,2.896388109896894e-08,0.10948277860433545,0.10996866748466576,0.00295074386057523,1.2307320083101256e-10,5.518193461253166e-06,1.1189854438094565e-05,0.00022869623856509638,1.2624315322354972e-10,1.0389376238183276e-08,2.1224728514891502e-07,9.969742867852216e-08,5.040265686592515e-10,2.2148197111399233e-05,6.931475341176618e-10,1.5175624641360972e-08,3.091974194689925e-07,4.297107387139674e-07,3.844617976433251e-07,5.604052541955193e-06
2.4320714325830146e-07,0.9171860774468118,9.54066544459659e-06,1.537187135359132e-06,7.719588026183107e-07,3.621877047770496e-06,0.0,0.0,3.896106782247198e-06,2.1380125259572292e-09,1.3702718224855795e-08,7.353512600437156e-10,1.922040856587635e-09,4.795229450016671e-18,3.700096474284459e-13,5.12643845821167e-09,2.877633911670938e-07,5.855788999677344e-06,4.8696719511143575e-17,8.546253481703002e-11,9.63678850518541e-16,3.997827300790166e-17,2.2746058277491786e-10,1.965466345599841e-14,9.511473454149463e-12,9.581482392052504e-18,1.0196027540941217e-19,9.20617525245867e-15,4.105610145531342e-15,1.0991539679335578e-15,1.8300606809824577e-12,6.125829030601564e-19,2.2051807345430823e-19,2.8850274102453053e-18,3.76,0.0,0.6778329306098375,0.997037783329442,1.0772617742520305e-06,3.1030197749614425e-08,0.11199538151705143,0.11250520104184328,0.0029507422720046685,1.258452219423803e-10,5.787475450196629e-06,1.163676242992575e-05,0.0002399684078995274,1.3125373166063129e-10,1.0963351528767376e-08,2.2077796243555685e-07,1.0430084629153802e-07,5.566784858698094e-10,2.322711420177473e-05,7.134896164216881e-10,1.5544815504333656e-08,3.1691764148700474e-07,4.476996112277332e-07,4.0871814881211923e-07,5.970534667669149e-06
2.491083423129575e-07,0.9175955767817681,9.962437831767183e-06,1.6358767405308457e-06,8.16606873021897e-07,3.8666601445257195e-06,0.0,0.0,3.983056204098919e-06,2.223832417502431e-09,1.4777352579185352e-08,8.337521999093094e-10,2.0527071451239274e-09,5.609683768668384e-18,4.13607778206372e-13,5.673674470576312e-09,3.011865465845589e-07,6.139048214352256e-06,5.73780484679766e-17,9.28664708826913e-11,1.1447312995350424e-15,4.977054460025108e-17,2.5135105637375e-10,2.231523505790197e-14,9.963389816891543e-12,1.1320635663176351e-17,1.2022519029583208e-19,1.0709352576785855e-14,4.606761708800824e-15,1.209356903476995e-15,1.9294241597530003e-12,6.84860689123801e-19,2.4851326096743355e-19,3.3030346990082457e-18,3.76,0.0,0.6753161835486253,0.9970372995354444,1.1659904849799614e-06,3.3185111102994695e-08,0.11449831803694398,0.11503261771386337,0.0029507406523826573,1.2860408966450544e-10,6.0627800709791766e-06,1.2090755906077598e-05,0.00025149973990676067,1.3634088529825455e-10,1.1552436498987402e-08,2.2944465026298046e-07,1.0898861884946993e-07,6.134944923536451e-10,2.432990964065909e-05,7.33902626324572e-10,1.5913529536053898e-08,3.246678018477448e-07,4.659914551643621e-07,4.341130897671508e-07,6.351802184787696e-06
