Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344)
6.1403923842724134e-06,0.7711709412999226,2.3111094642454866e-05,9.997981743045588e-06,4.287145632690488e-06,8.496692747633975e-05,0.0,0.0,4.464579609542849e-05,8.871972934949671e-08,5.7300587394625734e-05,2.0623376728550476e-06,3.818624785767103e-06,1.07400746490762e-15,2.3710515594621567e-11,1.1075651959988547e-07,2.094898816742406e-06,0.00013113454552507293,1.4346143859366804e-14,3.4925552852072746e-11,5.015969347049525e-13,3.936989663963359e-14,4.00149650294513e-09,1.0055320290031716e-10,6.055634478686095e-11,6.825288525829553e-13,5.919300056619191e-16,3.2396623480863976e-11,9.372982766261843e-12,1.3166390797331782e-13,2.1538000191067622e-09,1.1360266240197107e-14,8.237325100730362e-15,2.2644746117230005e-12,3.76,0.0,0.34699258352389495,0.998508055165027,8.212800916848148e-05,1.395279753924965e-06,0.17992864324885105,0.18094780821053816,0.001243560466023799,4.058722605926023e-11,0.00010921503800322754,5.435842464747446e-05,0.00037663952726615517,1.875581072462387e-09,3.6351635087792545e-09,8.251960930478057e-07,5.099930983229213e-07,3.364968451092525e-07,1.4007525155386477e-09,5.674970052900734e-05,9.337251286438452e-07,1.8369069543807724e-06,5.532092782760183e-05,0.00012910308051185875,4.534343167251284e-06,5.113208558733393e-07,4.470248564336522e-06,2.3120027196459885e-07,3.0478814917775572e-05,3.084706697656575e-07,3.78505753408977e-09,8.971179705766547e-14,7.333103914558046e-09,1.3227660339226163e-10,2.564659492701953e-06,4.413008150906143e-10,1.438205192786334e-14,4.150258952746851e-10,7.496832562478386e-08,5.2244626718916804e-11,3.128703851520404e-09,4.4939645766185423e-13,6.039029935648304e-08,2.16563202621954e-09,3.431759803158363e-08,1.4140815800960642e-13,3.1505512953905424e-10,1.3087173965662194e-09,2.638798257296543e-10,4.548019474578538e-10,1.7750984014474928e-07,1.021227928803023e-13,2.9969586500257086e-08,2.4655492443226774e-08,5.3651829645957064e-08
6.252743295293824e-06,0.7715478516478135,2.399312018178825e-05,1.033570879753667e-05,4.463967081179667e-06,8.940647474467907e-05,0.0,0.0,4.720474806978531e-05,9.554054158663613e-08,6.142350768452266e-05,2.2049321647467972e-06,4.023953225841618e-06,1.2115219033474591e-15,2.5757807878475873e-11,1.158737499007673e-07,2.2176556128212635e-06,0.0001364914455916146,1.609217408013682e-14,3.6703364535048076e-11,5.605466645146449e-13,4.313698318040745e-14,4.171834165098503e-09,1.0945880916211842e-10,6.483016892440001e-11,7.807606993208393e-13,6.823710977473384e-16,3.642090762916784e-11,1.0647055714803896e-11,1.475635099475695e-13,2.2773240231291943e-09,1.2669126561578207e-14,9.196987380804456e-15,2.5642663559418995e-12,3.76,0.0,0.3443350048578885,0.9984958379868065,8.670766288363711e-05,1.4964505540976116e-06,0.1825518916529832,0.18360993096899425,0.001243545183891932,4.115837449974822e-11,0.00011317536592044898,5.612584132600635e-05,0.000389709482602445,1.9356159676771073e-09,3.7626904857906634e-09,8.520687246040933e-07,5.393961523192664e-07,3.652363944384414e-07,1.4273137150402024e-09,5.8798197288033195e-05,9.79037157224755e-07,1.8970757802681516e-06,5.9218124883085624e-05,0.00013570929246023563,4.794686424219164e-06,5.40853039611962e-07,4.726788844596922e-06,2.434200179218835e-07,3.245894700480379e-05,3.3219169025646914e-07,4.000449364338544e-09,9.481529116983394e-14,7.859753894606056e-09,1.4173124377659245e-10,2.756195028002173e-06,4.626373894151416e-10,1.5200038267300775e-14,4.379383130151351e-10,8.072539237036711e-08,5.5462172826361247e-11,3.3304078440215315e-09,4.785212631294108e-13,6.358635927943834e-08,2.2689901638668406e-09,3.8115736775782174e-08,1.4808462657201733e-13,3.2515640510772063e-10,1.4391393465602e-09,2.7740617140395455e-10,4.782905975880538e-10,1.8882528871532267e-07,1.0857848622022095e-13,3.2448665198349815e-08,2.5696882547597378e-08,5.916781329148474e-08
6.365094206315235e-06,0.7719219879159939,2.489643791868224e-05,1.0680841311531372e-05,4.64587349475884e-06,9.400055297639206e-05,0.0,0.0,4.987896220792377e-05,1.0283910538951025e-07,6.57648784313237e-05,2.3549144873344453e-06,4.23693778768588e-06,1.3644226510459883e-15,2.7950491689485352e-11,1.211527370187421e-07,2.345737936203862e-06,0.0001419851610787165,1.802035868259542e-14,3.853417507666122e-11,6.253485590062687e-13,4.7205594876164514e-14,4.347676536388246e-09,1.1905512363494243e-10,6.937631767726418e-11,8.912877907897053e-13,7.853386205010134e-16,4.08775264962797e-11,1.2072586472190645e-11,1.6511913439745195e-13,2.406059514273067e-09,1.4106304028699849e-14,1.0252102862658508e-14,2.898222624056375e-12,3.76,0.0,0.34169746682946855,0.9984831771109555,9.146636484079344e-05,1.6033320309678756e-06,0.1851542165236939,0.18625196067138086,0.001243529349775334,4.172436658041571e-11,0.00011721029807253666,5.791962507162159e-05,0.00040297328310840726,1.996506369051719e-09,3.8921322949004805e-09,8.793437954348758e-07,5.704214651093238e-07,3.9587041725289126e-07,1.4539307025005905e-09,6.088364266036788e-05,1.025943052594799e-06,1.9581516815532854e-06,6.331849958634763e-05,0.00014252895818702636,5.06563894796362e-06,5.715937636054771e-07,4.993613966955627e-06,2.560779008085143e-07,3.4529660938634674e-05,3.5808744760786335e-07,4.224350816570247e-09,1.0012036550060224e-13,8.414207916394124e-09,1.5168294085735123e-10,2.9583167792467654e-06,4.847220766202811e-10,1.605032879362661e-14,4.617270933077152e-10,8.680768563024684e-08,5.883676986530333e-11,3.541219571134669e-09,5.089818878418533e-13,6.689801358775618e-08,2.375410065894747e-09,4.2261833454555316e-08,1.5495468749925064e-13,3.3540227504071626e-10,1.5822833867699286e-09,2.9137029210032107e-10,5.027869050074387e-10,2.0064558942856855e-07,1.1531824403562354e-13,3.508122301361665e-08,2.676772737693024e-08,6.513418458285045e-08
6.477445117336646e-06,0.7722933730950652,2.5821464474555672e-05,1.1033564321441445e-05,4.8329955546454915e-06,9.875234220410856e-05,0.0,0.0,5.267195734273461e-05,1.1064560897897211e-07,7.033274142455203e-05,2.5125515707042644e-06,4.4577826340225804e-06,1.5342238399257885e-15,3.029716983999369e-11,1.265972167841301e-07,2.479301475980161e-06,0.0001476181137577431,2.0146855849241915e-14,4.041839270813521e-11,6.964829998986071e-13,5.159604688956169e-14,4.529152061026412e-09,1.2939101479882968e-10,7.421168261091022e-11,1.0154406674412746e-12,9.024041933740288e-16,4.580610282113129e-11,1.3665084812576146e-11,1.8447712435695938e-13,2.540177790382539e-09,1.568240758627861e-14,1.1410736151511412e-14,3.2696563021402223e-12,3.76,0.0,0.3390798126923729,0.9984700603296018,9.640887691700589e-05,1.7161592276555861e-06,0.18773576018422858,0.18887404904402197,0.0012435129486021276,4.2285245866174105e-11,0.00012132048258924637,5.9739952187817416e-05,0.0004164295769655083,2.0582575520486707e-09,4.023475577089665e-09,9.0702407201441e-07,6.03146704240805e-07,4.2849003446123227e-07,1.4806052241087822e-09,6.300620896199937e-05,1.0744818747116785e-06,2.0201409639871457e-06,6.762946746699218e-05,0.00014956524313354012,5.347505996051825e-06,6.035777838802941e-07,5.2710093653462095e-06,2.691841557887566e-07,3.669362377572519e-05,3.8632361720522594e-07,4.4569927867309e-09,1.0563248964642808e-13,8.9974787115874e-09,1.6214974932555718e-10,3.1714285237359247e-06,5.075731855965322e-10,1.6933800052432016e-14,4.864156247322191e-10,9.322762926054176e-08,6.237425901413e-11,3.7614010273786064e-09,5.408191250662819e-13,7.032802036734462e-08,2.4849676139422256e-09,4.678195939649943e-08,1.6202305478156746e-13,3.4579366475782715e-10,1.7393764275204453e-09,3.0577868513771987e-10,5.283507327702357e-10,2.129853505070936e-07,1.223500922425313e-13,3.7873827202547766e-08,2.7868701369609017e-08,7.157868241833064e-08
6.5897960283580565e-06,0.772662030046662,2.6768630198965192e-05,1.1394067985743191e-05,5.02546831138266e-06,0.00010366508188571235,0.0,0.0,5.558731595543237e-05,1.1899200406030606e-07,7.513535261832482e-05,2.678117269455246e-06,4.68669765691045e-06,1.7225735712908599e-15,3.280690066743702e-11,1.3221104007735468e-07,2.6185050465217167e-06,0.0001533927990325867,2.2489048086802497e-14,4.235641503396739e-11,7.744626077562267e-13,5.632986234129935e-14,4.716393171044793e-09,1.4051860937654511e-10,7.935421975526636e-11,1.1546746209347567e-12,1.035318367042724e-15,5.124932769273044e-11,1.544140534072366e-11,2.057946625632978e-13,2.679856096437785e-09,1.740878828630505e-14,1.2681536696517907e-14,3.682151234931243e-12,3.76,0.0,0.33648188683954333,0.9984564751281834,0.0001015400781467892,1.835173527642682e-06,0.19029666342151383,0.1914763466312595,0.0012434959647198414,4.284105494773986e-11,0.00012550660485274837,6.158701554836491e-05,0.0004300770230026732,2.1208753582327384e-09,4.156707077405215e-09,9.35112578043545e-07,6.376518172332327e-07,4.6318949657295826e-07,1.5073390729222652e-09,6.516607973645848e-05,1.124693620968258e-06,2.083050526915443e-06,7.215864081156658e-05,0.0001568213340174743,5.640601233472567e-06,6.368408092178539e-07,5.5592682381338215e-06,2.827492704082195e-07,3.8953556673627866e-05,4.170753710697932e-07,4.698612404971289e-09,1.1135728085273232e-13,9.61060521490272e-09,1.7315019124655264e-10,3.39594476840939e-06,5.312094620454251e-10,1.7851352221447005e-14,5.12027935382448e-10,9.999794246208875e-08,6.608062899354427e-11,3.991219377530179e-09,5.74074784127553e-13,7.387920700608423e-08,2.597745077866383e-09,5.170380032167543e-08,1.6929485166645013e-13,3.563315972553665e-10,1.9117558653121437e-09,3.206378911439241e-10,5.550471351509056e-10,2.2585951013555122e-07,1.2968223457938357e-13,4.08332233562304e-08,2.9000500916767875e-08,7.853024280191394e-08
6.702146939379467e-06,0.7730279815058863,2.7738379289112126e-05,1.1762547665939903e-05,5.223431296349233e-06,0.00010874207328079563,0.0,0.0,5.862868564206817e-05,1.2791210753134827e-07,8.01811882940428e-05,2.851892560680188e-06,4.92389864354444e-06,1.9312649525212117e-15,3.54892217464009e-11,1.3799817535880135e-07,2.763510686909708e-06,0.00015931178781382696,2.50656242248645e-14,4.434862947874592e-11,8.598340572059769e-13,6.142984074214956e-14,4.909536377671007e-09,1.524934956891234e-10,8.482301353795973e-11,1.3105800192652405e-12,1.1860292246207983e-15,5.725316246182457e-11,1.741984489887389e-11,2.2924045072413296e-13,2.825277854831729e-09,1.9297585002717253e-14,1.4073776815631536e-14,4.139580987447421e-12,3.76,0.0,0.3339035347920924,0.9984424086766902,0.00010686496871928277,1.960622772411925e-06,0.1928370654858748,0.19405900280448338,0.0012434783820421448,4.339183552860824e-11,0.00012976938840722626,6.346102420387647e-05,0.00044391429083367155,2.1843661802161137e-09,4.2918136462583434e-09,9.636125886944943e-07,6.740190561891293e-07,5.000662838492428e-07,1.5341340899590953e-09,6.736344997290477e-05,1.1766192527265963e-06,2.146887851030143e-06,7.691383412360068e-05,0.00016430044079622494,5.9452469977729595e-06,6.71419531333298e-07,5.858691796969166e-06,2.9678399192530717e-07,4.131223627824472e-05,4.5052781672832474e-07,4.949453234096542e-09,1.1730050872386278e-13,1.0254653288377577e-08,1.8470326896950326e-10,3.6322910907259246e-06,5.556501001930956e-10,1.8803909896537543e-14,5.385887131572851e-10,1.0713164452556122e-07,6.996201828479373e-11,4.230947090170373e-09,6.087917287852364e-13,7.755447221055333e-08,2.7138316027842494e-09,5.7056744497655604e-08,1.7677564140632001e-13,3.6701719066969606e-10,2.1008782589207824e-09,3.359544980971479e-10,5.829467327479057e-10,2.3928334759878244e-07,1.3732305863118428e-13,4.396633927873148e-08,3.016384474999843e-08,8.601903252799792e-08
6.814497850400878e-06,0.7733912500837562,2.8731169901252833e-05,1.213920400629544e-05,5.427028635421288e-06,0.00011398668183765187,0.0,0.0,6.179978059373542e-05,1.3744170877462838e-07,8.547895140638424e-05,3.0341657476045245e-06,5.169607442480232e-06,2.162248043740483e-15,3.835417476063063e-11,1.4396271117979176e-07,2.9144837616447836e-06,0.00016537772842768232,2.7896666603165027e-14,4.63954137337598e-11,9.531799880796476e-13,6.692013013891855e-14,5.1087223624460875e-09,1.6537493882762097e-10,9.063834394051083e-11,1.4848934176553084e-12,1.3567027688915763e-15,6.386705238505255e-11,1.9620245904383416e-11,2.5499542680577406e-13,2.9766329022444706e-09,2.1361771623095017e-14,1.559739209415836e-14,4.646128743488862e-12,3.76,0.0,0.3313446031883909,0.998427847820546,0.00011238867406603745,2.092761383190418e-06,0.19535710409044338,0.19662216577109426,0.0012434601843594733,4.393762939311605e-11,0.0001341095959064815,6.53622029702664e-05,0.00045794006100489953,2.248736945339752e-09,4.428782240821574e-09,9.925276245872465e-07,7.123330033964664e-07,5.392212106266098e-07,1.560992165328078e-09,6.959852633079391e-05,1.2303007212446846e-06,2.2116609855444844e-06,8.190306972806968e-05,0.00017200579858209472,6.261774565976352e-06,7.073516552494763e-07,6.169589516845515e-06,3.112993341105998e-07,4.377249611852969e-05,4.868764550257975e-07,5.209765468736731e-09,1.234681000563679e-13,1.0930716465072186e-08,1.9682847836499114e-10,3.880904495972563e-06,5.809147547271137e-10,1.9792422902536376e-14,5.661233276035946e-10,1.1464205945226812e-07,7.402471757082678e-11,4.480862072088966e-09,6.450139161968612e-13,8.135678801192492e-08,2.8333237203833626e-09,6.287197560215418e-08,1.8447145960941084e-13,3.7785165565200844e-10,2.30832859051301e-09,3.517351452693118e-10,6.12126109414639e-10,2.53272494624306e-07,1.4528114187969914e-13,4.728028900319824e-08,3.135947432417645e-08,9.407648363574895e-08
6.926848761422289e-06,0.7737518582696635,2.9747474253110563e-05,1.2524243012220589e-05,5.6364091648364795e-06,0.00011940233959037872,0.0,0.0,6.510438308636025e-05,1.4761868279494993e-07,9.103757811365523e-05,3.225232668902504e-06,5.424052130127752e-06,2.417642729335378e-15,4.141233157932846e-11,1.5010885867206286e-07,3.0715930623839964e-06,0.00017159334855727977,3.1003743770846643e-14,4.849713620330365e-11,1.0551210179923135e-12,7.282630314236249e-14,5.314096068062385e-09,1.7922610830614504e-10,9.68217569308063e-11,1.679509512810946e-12,1.5497452566505696e-15,7.114415263837355e-11,2.206410593651418e-11,2.83253522365411e-13,3.1341177333031923e-09,2.3615207979233564e-14,1.7263024300796265e-14,5.206308404825098e-12,3.76,0.0,0.32880493977327374,0.9984127790721088,0.00011811644904119737,2.2318504868173202e-06,0.19785691541026218,0.19916598258340207,0.0012434413548245969,4.447847735405775e-11,0.00013852803009923326,6.72907919990432e-05,0.0004721530251541963,2.3139950996763364e-09,4.567599926530892e-09,1.021861445497858e-06,7.526805979028877e-07,5.807585338742959e-07,1.5879152393771573e-09,7.187152737092161e-05,1.2857809929102876e-06,2.2773785347901804e-06,8.713458351965417e-05,0.00017994066950725147,6.590524423092731e-06,7.446759298455178e-07,6.492279387181939e-06,3.2630658402480045e-07,4.6337228006137435e-05,5.263276577130021e-07,5.479806134827994e-09,1.298661434369112e-13,1.1639916712037144e-08,2.0954582245808484e-10,4.142233791557714e-06,6.070235519423882e-10,2.0817866955657212e-14,5.946578461658568e-10,1.225428204192798e-07,7.827517214239835e-11,4.741247802474166e-09,6.827864382251946e-13,8.528920171268073e-08,2.956325886042737e-09,6.918257053479857e-08,1.9238884808788292e-13,3.8883629277384817e-10,2.5358301474570677e-09,3.679865270665389e-10,6.426682322540208e-10,2.6784294692434163e-07,1.5356525814565283e-13,5.0782376947659156e-08,3.258815419452164e-08,1.0273532865744209e-07
7.0391996724436995e-06,0.7741098284338418,3.0787778716970005e-05,1.2917876127252173e-05,5.851726549308709e-06,0.00012499254756564437,0.0,0.0,6.85463449757337e-05,1.5848310947418768e-07,9.686624449341028e-05,3.4253969136886966e-06,5.687467177338059e-06,2.699752570877578e-15,4.467482157347701e-11,1.5644095401239274e-07,3.235010910449897e-06,0.00017796145721481806,3.441000903817752e-14,5.0654156450673274e-11,1.1663178622025866e-12,7.917543701975519e-14,5.525806788465921e-09,1.941143188968883e-10,1.0339613867320096e-10,1.8964940021074438e-12,1.767827654009715e-15,7.914156736797829e-11,2.4774693906336508e-11,3.1422246203755727e-13,3.297935751217047e-09,2.6072693948249125e-14,1.9082066972772e-14,5.824986958137239e-12,3.76,0.0,0.32628439338736615,0.9983971886013792,0.00012405368219587902,2.3781580457431203e-06,0.2003366340810861,0.2016905991474604,0.0012434218760400844,4.501441905410465e-11,0.0001430255348529959,6.924704632936791e-05,0.0004865518861813747,2.380148591468672e-09,4.708253878699437e-09,1.0516180438006093e-06,7.951511630445059e-07,6.247860660409621e-07,1.6149053038738222e-09,7.418268379262444e-05,1.3431040735316182e-06,2.344049644234354e-06,9.261683085396516e-05,0.00018810834453628907,6.931846532017685e-06,7.834321785579509e-07,6.82708816373968e-06,3.4181730878075993e-07,4.900938343734629e-05,5.690991656603938e-07,5.7598392890403755e-09,1.3650089394247414e-13,1.2383405212473602e-08,2.2287582536608726e-10,4.4167399788621054e-06,6.339971002256158e-10,2.1881244444386613e-14,6.242190540112886e-10,1.308478740554959e-07,8.27199841896856e-11,5.012393466658239e-09,7.221555636338902e-13,8.935483775594586e-08,3.0829510433739056e-09,7.602360243105528e-08,2.0053489038418596e-13,3.9997248984294383e-10,2.7852550625514037e-09,3.847153967624687e-10,6.746628959730691e-10,2.830110759319872e-07,1.621843839258349e-13,5.448010221241561e-08,3.38506723874225e-08,1.1202963668487792e-07
7.15155058346511e-06,0.7744651828298446,3.185258390330911e-05,1.332032030849176e-05,6.073139402410811e-06,0.00013076087819859387,0.0,0.0,7.21295891932068e-05,1.7007739922552656e-07,0.00010297437344412321,3.634970042187098e-06,5.960093615937806e-06,3.0110797772001935e-15,4.815336022323626e-11,1.6296346085987643e-07,3.4049132598512195e-06,0.00018448494674568576,3.81403052405459e-14,5.2866825644362605e-11,1.2874735669545643e-12,8.599619803907699e-14,5.744008258321585e-09,2.1011128538450606e-10,1.1038579352591248e-10,2.1380974136444598e-12,2.0139124012896495e-15,8.792060247887969e-11,2.777717315980928e-11,3.481246073405536e-13,3.468297525648223e-09,2.875002502334896e-14,2.1066713829868127e-14,6.507408180160626e-12,3.76,0.0,0.3237828139565302,0.9983810622260962,0.00013020590014858554,2.531958992155813e-06,0.2027963931978825,0.2041961602318407,0.0012434017305605815,4.5545494528957326e-11,0.00014760299622001524,7.123123542171401e-05,0.0005011353584311681,2.447205852938235e-09,4.850731384249507e-09,1.0818016376388982e-06,8.398364349245553e-07,6.714152922408151e-07,1.6419644032247476e-09,7.653223867689229e-05,1.4023150318466752e-06,2.411683985914173e-06,9.835849258072607e-05,0.0001965121452242305,7.286100604656632e-06,8.236613302114739e-07,7.174351621160523e-06,3.578433616911066e-07,5.1791974994464626e-05,6.154206085677662e-07,6.05013621835546e-09,1.4337877803624017e-13,1.3162363166868507e-08,2.368395465377537e-10,4.704896663244414e-06,6.618565008251791e-10,2.298358527721769e-14,6.548344771427949e-10,1.395714844939068e-07,8.736591532558684e-11,5.294594089957845e-09,7.631687805126576e-13,9.355689957667516e-08,3.2133212178678025e-09,8.343224914195896e-08,2.0891724924247604e-13,4.1126171897981354e-10,3.0586355525309584e-09,4.0192857011995615e-10,7.082071929551607e-10,2.9879364072598443e-07,1.7114770465150878e-13,5.838116302080699e-08,3.5147840764822206e-08,1.21994850277666e-07
7.263901494486521e-06,0.7748179435970354,3.294240473395665e-05,1.3731798100427339e-05,6.300811409278875e-06,0.0001367109777573637,0.0,0.0,7.585811123725471e-05,1.8244642533997224e-07,0.00010937164177357574,3.854271812086892e-06,6.242179205020012e-06,3.354341353351851e-15,5.186027906774535e-11,1.6968097276138206e-07,3.5814798005496794e-06,0.0001911667948613903,4.2221276098230436e-14,5.51354870043208e-11,1.4193358628803344e-12,9.331893025782974e-14,5.968858741982898e-09,2.2729339201522588e-10,1.1781652574996027e-10,2.406769977843561e-12,2.291282692545461e-15,9.754703289475326e-11,3.109873188068456e-11,3.8519784705701173e-13,3.6454210580183943e-09,3.166405204293017e-14,2.3230010185996022e-14,7.259217754984928e-12,3.76,0.0,0.3213000524814321,0.9983643854027789,0.00013657877205353104,2.693535366217349e-06,0.20523632431303448,0.20668280947634562,0.0012433809002617537,4.6071742932513947e-11,0.00015226134354469516,7.324364267300218e-05,0.0005159021678893353,2.515175782471604e-09,4.995019843569964e-09,1.1124166638224086e-06,8.868305917990783e-07,7.207614918231736e-07,1.669094635707951e-09,7.892044773514746e-05,1.4634600222372735e-06,2.4802917432858812e-06,0.0001043684812176845,0.00020515542541780433,7.653656374055288e-06,8.654054499550776e-07,7.534414805923258e-06,3.7439688826524853e-07,5.4688077743759634e-05,6.65534047056567e-07,6.350975639588045e-09,1.505063981548373e-13,1.3978002612829049e-08,2.5145859539692595e-10,5.007190482820527e-06,6.906233578501949e-10,2.4125947521342504e-14,6.865323979307776e-10,1.4872823716328206e-07,9.221988910947256e-11,5.588150670584881e-09,8.058748414645409e-13,9.789867139404414e-08,3.3475681414068823e-09,9.144790745436189e-08,2.1754420589168648e-13,4.2270553373250835e-10,3.358175896951648e-09,4.196329288966975e-10,7.434060104703149e-10,3.152078001378819e-07,1.8046462143489378e-13,6.249346130505858e-08,3.648049538134413e-08,1.3266782323680013e-07
