Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165)
2.5724164532163684e-09,0.6097053407231212,8.871418069530692e-15,1.5647406617964087e-17,5.338771385218679e-18,1.0580828999375684e-17,0.0,0.0,7.701929111470717e-11,2.0701893544458212e-17,2.13403494442843e-22,4.9291590646572795e-33,5.770391266670462e-22,1.1599507572104738e-53,1.77963231157498e-38,3.348798269095236e-31,7.511955385727554e-40,2.176980697169689e-14,4.7142847722249606e-52,7.324703879917656e-33,4.946141920427839e-49,2.7147557055460187e-58,5.3146400564430875e-30,1.187600657381282e-39,1.6154870354390261e-27,5.4525158549362435e-53,9.567041626164094e-53,2.4868335540049765e-50,1.8513784644312745e-80,5.843179742458589e-67,4.51325773070382e-26,7.437590791626545e-65,2.8744131156340617e-51,3.233997933070689e-63,3.76,0.0,0.7954591413675679,0.9998148768814852,3.244261773849102e-20,2.3552623295864595e-52,7.272582509953247e-07,7.272582735916211e-07,0.00018512304146905682,4.992465218335688e-18,2.1769807762186266e-14,7.701199552199382e-11,4.0769088231501445e-16,4.031755159933433e-15,1.5747003648098614e-25,1.2203223720852815e-14,6.1143152460234945e-18
2.6371784240193043e-09,0.6097053427325249,9.098582619541531e-15,1.634546466538215e-17,5.611799268001446e-18,1.1123432008536253e-17,0.0,0.0,7.895823660236653e-11,2.1757343630126763e-17,2.3026210984149035e-22,5.4809240851493896e-33,6.223432906480915e-22,1.347691459777131e-53,1.9676213576782018e-38,3.7539799214139495e-31,8.31712988358765e-40,2.2893744106691382e-14,5.6098048945630075e-52,8.088394344103109e-33,5.752636347391077e-49,3.2418821172434585e-58,5.817720460891752e-30,1.3462426162894398e-39,1.7416925592344006e-27,6.504095941618011e-53,1.1129009383110898e-52,3.004125215894494e-50,2.4576424104042236e-80,7.40482262538527e-67,4.8660070216367404e-26,9.099076904021126e-65,3.4283400231330775e-51,3.9600396770800633e-63,3.76,0.0,0.7954591230565183,0.9998148499732277,3.4958989625568166e-20,2.7548122299743144e-52,7.45567360305645e-07,7.455673840679127e-07,0.00018514994778626103,5.1364198845534584e-18,2.289374495934719e-14,7.895035991638161e-11,4.284769525358355e-16,4.227089628268239e-15,1.6965895564594874e-25,1.2819621161872287e-14,6.432532086351334e-18
2.7019403948222402e-09,0.6097053447419284,9.325934591687485e-15,1.7058400337511813e-17,5.891677152024978e-18,1.167975954926253e-17,0.0,0.0,8.08971817568209e-11,2.283903325139147e-17,2.4798763030813857e-22,6.079638891399774e-33,6.699484392232089e-22,1.5600526288924073e-53,2.1700970121811834e-38,4.196972224457821e-31,9.185855429673489e-40,2.404567693190994e-14,6.647307930778836e-52,8.910183420600433e-33,6.6664260116515e-49,3.8550775871191535e-58,6.355028164111382e-30,1.521367415126342e-39,1.8742440455804192e-27,7.724779305722701e-53,1.2897590541102824e-52,3.6127087115102204e-50,3.241108709222565e-80,9.33163171778015e-67,5.236510166184001e-26,1.1076593573734698e-64,4.0712009147253346e-51,4.8250618904077774e-63,3.76,0.0,0.795459104745469,0.9998148274216253,3.760242882276151e-20,3.210152728030305e-52,7.638764691659787e-07,7.638764941232553e-07,0.0001851724974483218,5.28017546290971e-18,2.404567784990026e-14,8.088870521947141e-11,4.497798177662474e-16,4.4265579907455235e-15,1.8246085095481505e-25,1.3450917252172475e-14,6.7586829745313976e-18
2.766702365625176e-09,0.609705346751332,9.553473965613505e-15,1.77862164128138e-17,6.17840800893735e-18,1.2249822959058318e-17,0.0,0.0,8.2836126585819e-11,2.3946962359589977e-17,2.6660196115215195e-22,6.72815561279275e-33,7.199105961372517e-22,1.7995439043644958e-53,2.387782265033614e-38,4.680308928784805e-31,1.0121454583810363e-39,2.5225599797498115e-14,7.845069955372417e-52,9.792931169343053e-33,7.698737234267288e-49,4.565890970562932e-58,6.928024218680538e-30,1.7142214108374542e-39,2.013291279100242e-27,9.136613506449664e-53,1.4894032428913835e-52,4.325965314966474e-50,4.24763830830483e-80,1.1697394162569774e-66,5.625187450670108e-26,1.3420305064561875e-64,4.814555327228052e-51,5.851311737045534e-63,3.76,0.0,0.7954590864344202,0.9998148085211731,4.03760845083535e-20,3.727493033739082e-52,7.821855775763321e-07,7.821856037576484e-07,0.00018519139596030057,5.42375390694257e-18,2.5225600784068945e-14,8.282703149071042e-11,4.715994779959107e-16,4.630128841160775e-15,1.9589072963068655e-25,1.4097091710794292e-14,7.09276528659748e-18
2.831464336428112e-09,0.6097053487607353,9.7812007209677e-15,1.8528916020157425e-17,6.471994808355259e-18,1.283363357419351e-17,0.0,0.0,8.477507109585496e-11,2.5081130906156167e-17,2.8612703114665003e-22,7.429440597027689e-33,7.722857470080994e-22,2.0688609468708733e-53,2.6214175846217746e-38,5.206629986603558e-31,1.1127341239641358e-39,2.6433507808957582e-14,9.22320114138882e-52,1.0739565003971292e-32,8.861669479126431e-49,5.38710542851386e-58,7.538196486671336e-30,1.926111557778905e-39,2.1589837217340006e-27,1.076388344203821e-52,1.714117295131556e-52,5.158857734344832e-50,5.533497805203957e-80,1.4588576202895962e-66,6.032458315852867e-26,1.618683940702988e-64,5.671128940866451e-51,7.063936632949316e-63,3.76,0.0,0.7954590681233719,0.9998147926806344,4.3283107225784586e-20,4.3135675572267135e-52,8.004946855367096e-07,8.004947129710923e-07,0.00018520723455842984,5.567175159447034e-18,2.6433508867432853e-14,8.476533878802521e-11,4.939359332144866e-16,4.837771011575675e-15,2.0996359670483844e-25,1.4758124284651924e-14,7.434776749851173e-18
2.896226307231048e-09,0.6097053507701388,1.0009114837401202e-14,1.928650259390528e-17,6.772440517885718e-18,1.3431202729704804e-17,0.0,0.0,8.671401529237122e-11,2.624153884260463e-17,3.0658479303385133e-22,8.18657731913006e-33,8.271298407868502e-22,2.3708942943997e-53,2.871760918408631e-38,5.77868343318743e-31,1.2207021142553347e-39,2.766939673068021e-14,1.0803780278277993e-51,1.1753079597601267e-32,1.0168241193746616e-48,6.332838998984043e-58,8.187059467223395e-30,2.158406789216801e-39,2.3114705174571363e-27,1.2633276989846409e-52,1.96635174029943e-52,6.128074312073369e-50,7.16740347626985e-80,1.810613674460265e-66,6.458741369950016e-26,1.9439937908643263e-64,6.654898901831263e-51,8.49128075038752e-63,3.76,0.0,0.795459049812324,0.9998147794045771,4.632664888272457e-20,4.9756671641856096e-52,8.188037930471156e-07,8.188038217635871e-07,0.00018522050867542474,5.71045725257252e-18,2.7669397864461748e-14,8.670362716802635e-11,5.167891834116361e-16,5.049453570518482e-15,2.2469445501703985e-25,1.5433994748483695e-14,7.784715397928686e-18
2.960988278033984e-09,0.6097053527795422,1.0237216294568008e-14,2.0058979834221323e-17,7.079748103145262e-18,1.4042541759396336e-17,0.0,0.0,8.865295917992925e-11,2.7428186120517566e-17,3.2799722396438216e-22,9.002769341281821e-33,8.844987910337777e-22,2.7087384150386923e-53,3.139587693448814e-38,6.3993272543913425e-31,1.336409240708412e-39,2.8933262900676e-14,1.261099567327526e-51,1.2836536788725163e-32,1.1632436976088133e-48,7.418651022000922e-58,8.876154125140116e-30,2.4125393957758592e-39,2.4709004964688672e-27,1.4774058577312248e-52,2.2487317048486668e-52,7.252182645224579e-50,9.232907300858222e-80,2.2367550381400716e-66,6.904454400188003e-26,2.325115236745613e-64,7.781183122283091e-51,1.0165203920083236e-62,3.76,0.0,0.7954590315012765,0.9998147682778099,4.9509862750153163e-20,5.72167155801042e-52,8.371129001075537e-07,8.371129301351326e-07,0.00018523163350222765,5.8536164215879854e-18,2.893326411324354e-14,8.864189668618096e-11,5.401592285770202e-16,5.265145821197228e-15,2.400983052158738e-25,1.612468290480449e-14,8.14257953109345e-18
3.02575024883692e-09,0.6097053547889454,1.046550507212491e-14,2.0846351672240955e-17,7.393920527776865e-18,1.466766199584026e-17,0.0,0.0,9.05919027623527e-11,2.864107269153384e-17,3.5038632587782614e-22,9.881343323159364e-33,9.444484770303389e-22,3.085700956222447e-53,3.4256908167652187e-38,7.0715312403055555e-31,1.4602246033755798e-39,3.0225103155723104e-14,1.4671292596840756e-51,1.3993065487243136e-32,1.3269256082042532e-48,8.661654651964582e-58,9.607047720483278e-30,2.690006400834886e-39,2.6374221789091302e-27,1.721825088630276e-52,2.5640649471360455e-52,8.551793026136775e-50,1.1831172787676145e-79,2.7509058751196703e-66,7.37001438303558e-26,2.7700592356770028e-64,9.066733651938492e-51,1.2121424100670595e-62,3.76,0.0,0.7954590131902293,0.9998147589523451,5.283590346144887e-20,6.56008280794949e-52,8.554220067180273e-07,8.554220380857288e-07,0.00018524095702681374,5.9966672285793735e-18,3.022510445063425e-14,9.058014739695781e-11,5.640460687003009e-16,5.4848172997256495e-15,2.5619014575905723e-25,1.6830168583859547e-14,8.50836768139297e-18
3.0905122196398558e-09,0.6097053567983487,1.0693981149731395e-14,2.1648622239568308e-17,7.714960753464831e-18,1.5306574770377246e-17,0.0,0.0,9.253084604284706e-11,2.988019850733982e-17,3.7377412583138183e-22,1.0825752082355382e-32,1.0070347447463994e-21,3.5053121900981466e-53,3.7308806755893457e-38,7.798378825113969e-31,1.5925266425340294e-39,3.154491476579718e-14,1.7013527421832526e-51,1.52258615806268e-32,1.509476228555734e-48,1.0080635687726144e-57,1.0381333639166773e-29,2.9923709328712665e-39,2.8111837781590215e-27,2.00008248801346e-52,2.9153500692131096e-52,1.0049732097444799e-49,1.5084193716372084e-79,3.3688170177410857e-66,7.855837493275706e-26,3.287772494469696e-64,1.0529834208204971e-50,1.439988458903304e-62,3.76,0.0,0.7954589948791826,0.9998147511365124,5.630792701148519e-20,7.500060040370657e-52,8.737311128785384e-07,8.737311456153759e-07,0.00018524877091897257,6.139622691168896e-18,3.154491614668742e-14,9.251837935394854e-11,5.884497037711392e-16,5.708437773361903e-15,2.7298497291376084e-25,1.75504316435794e-14,8.882078582144735e-18
3.1552741904427917e-09,0.6097053588077519,1.0922644507049554e-14,2.246579584161949e-17,8.042871739947914e-18,1.5959291413116944e-17,0.0,0.0,9.446978902409938e-11,3.1145563519661727e-17,3.981826762832557e-22,1.1839577704417204e-32,1.0723134076811655e-21,3.971334654487916e-53,4.0559851374633647e-38,8.583068913239338e-31,1.7337031902546184e-39,3.289269537675225e-14,1.966912860254502e-51,1.6538187840214056e-32,1.7126135102354215e-48,1.1696177954900349e-57,1.1200631224541266e-29,3.3212635947590665e-39,2.9923332037778243e-27,2.315989833828103e-52,3.3057849052678895e-52,1.1771227118429963e-49,1.9138514736425285e-79,4.10864287603339e-66,8.36233911206386e-26,3.888222925030696e-64,1.219040194932713e-50,1.704514716999916e-62,3.76,0.0,0.7954589765681364,0.9998147445858648,5.992909075573332e-20,8.551455309428224e-52,8.920402185890902e-07,8.920402527240737e-07,0.00018525531962597678,6.282494411552088e-18,3.289269684733496e-14,9.44565926099693e-11,6.133701337791965e-16,5.935977238759984e-15,2.9049778075692915e-25,1.8285451969535762e-14,9.263711141269789e-18
3.2200361612457276e-09,0.609705360817155,1.1151495123744031e-14,2.3297876934315207e-17,8.377656445030846e-18,1.6625823252938397e-17,0.0,0.0,9.64087317083619e-11,3.243716768025916e-17,4.236340553366999e-22,1.2926534701988423e-32,1.1403402475943072e-21,4.487772988715069e-53,4.4018495502077123e-38,9.428917691874313e-31,1.8841515219139458e-39,3.4268442960191306e-14,2.2672264635053254e-51,1.7933373827635094e-32,1.9381722386959326e-48,1.353079547642473e-57,1.2066585609970475e-29,3.6783838300281183e-39,3.1810180641240227e-27,2.673694307816176e-52,3.738775086319893e-52,1.3744101240980494e-49,2.416951912467684e-79,4.991247535487213e-66,8.889933834104909e-26,4.582490827152855e-64,1.4070093571748032e-50,2.0106812425657013e-62,3.76,0.0,0.7954589582570906,0.9998147390955465,6.370255340937052e-20,9.724850662390238e-52,9.103493238496845e-07,9.103493594118223e-07,0.00018526080800349693,6.425292701965415e-18,3.42684445242577e-14,9.639478721714643e-11,6.388073587141345e-16,6.167405920233831e-15,3.087435611756004e-25,1.9035209474898318e-14,9.653264417976998e-18
3.2847981320486636e-09,0.6097053628265582,1.1380532979481988e-14,2.414487010372326e-17,8.719317824594536e-18,1.7306181617490435e-17,0.0,0.0,9.834767409752277e-11,3.375501094091982e-17,4.501503669497475e-22,1.409047322259242e-32,1.2111710151413867e-21,5.0588839636918135e-53,4.769336741756229e-38,1.033936042998672e-30,2.04427840765036e-39,3.5672155769671205e-14,2.6060019143063484e-51,1.9414815801369118e-32,2.188109431348462e-48,1.5609071674609924e-57,1.298086755239682e-29,4.065501286088939e-39,3.37738566870078e-27,3.077700104691324e-52,4.2179427808729185e-52,1.5998980202992046e-49,3.038635591359085e-79,6.040542425130486e-66,9.439035474061471e-26,5.382866049084602e-64,1.6192415814381488e-50,2.363996846357375e-62,3.76,0.0,0.7954589399460452,0.9998147344938804,6.763147504639337e-20,1.1031596415372308e-51,9.286584286603228e-07,9.286584656786218e-07,0.0001852654077291881,6.5680267045680534e-18,3.567215743109036e-14,9.833296322698835e-11,6.64761378565615e-16,6.402694268034042e-15,3.2773730386722576e-25,1.979968410039209e-14,1.0050737602398345e-17
3.3495601028515995e-09,0.6097053648359613,1.1609758053933016e-14,2.5006780048310245e-17,9.067858832605023e-18,1.8000377833191978e-17,0.0,0.0,1.0028661619316498e-10,3.509909325345488e-17,4.777537411149138e-22,1.533538230464135e-32,1.2848614304254947e-21,5.689186705773433e-53,5.159327019864565e-38,1.1317953263879049e-30,2.2145001637658952e-39,3.7103832302512385e-14,2.9872573235512494e-51,2.098597662343183e-32,2.4645098751180602e-48,1.795780585445724e-57,1.3945173266901708e-29,4.484457174426236e-39,3.5815830302600776e-27,3.532890946869807e-52,4.747135611327796e-52,1.856951085551764e-49,3.8037586065367426e-79,7.283858079791546e-66,1.0010057072289183e-25,6.302951383057632e-64,1.8582840453536076e-50,2.770566935993707e-62,3.76,0.0,0.7954589216350001,0.9998147306369845,7.171901709873555e-20,1.2483850655581432e-51,9.469675330210069e-07,9.469675715244721e-07,0.00018526926268459877,6.710704504876128e-18,3.710383406523125e-14,1.0027112069044677e-10,6.912321933232995e-16,6.641812956637193e-15,3.4749399633999e-25,2.05788558142555e-14,1.0456129997834517e-17
3.4143220736545354e-09,0.6097053668453644,1.1839170326769139e-14,2.588361156351251e-17,9.4232824211214e-18,1.870842322523241e-17,0.0,0.0,1.0222555799661573e-10,3.646941456969523e-17,5.064663340126529e-22,1.666539318127602e-32,1.3614671834756618e-21,6.383473113925221e-53,5.572718171697848e-38,1.236837496937911e-30,2.3952427040762553e-39,3.8563471266591013e-14,3.4153395282816243e-51,2.2650385666193446e-32,2.769591804598493e-48,2.060616722408612e-57,1.4961224262265908e-29,4.9371656277628086e-39,3.793756866695825e-27,4.044553523404219e-52,5.3304357459878296e-52,2.1492591946828155e-49,4.741763540909912e-79,8.752352665738639e-66,1.0603410899983441e-25,7.35777245877711e-64,2.1268923872400184e-50,3.2371444647502814e-62,3.76,0.0,0.7954589033239555,0.9998147274042684,7.596834235538922e-20,1.4094619986253043e-51,9.652766369317378e-07,9.652766769493734e-07,0.00018527249345991784,6.853333238292062e-18,3.8563473134634374e-14,1.0220925965796765e-10,7.182198029768497e-16,6.8847328830477085e-15,3.680286239131303e-25,2.137270461219882e-14,1.0869441005320537e-17
3.4790840444574713e-09,0.6097053688547673,1.2068769777664754e-14,2.6775369528349607e-17,9.785591540302774e-18,1.9430329117571826e-17,0.0,0.0,1.0416449950898798e-10,3.786597484148832e-17,5.363103281419962e-22,1.8084782631636456e-32,1.4410439346616103e-21,7.146818469700078e-53,6.010425463305328e-38,1.34944287207434e-30,2.5869415912116642e-39,4.0051071551520824e-14,3.894943825744272e-51,2.4411638719327068e-32,3.105712721899085e-48,2.358585671290204e-57,1.603076717753849e-29,5.425615054196409e-39,4.0140536027534254e-27,4.618401871631843e-52,5.972169166450291e-52,2.4808617591316243e-49,5.887415072760338e-79,1.048146008809512e-65,1.1219508463814155e-25,8.563894402787464e-64,2.428043128796616e-50,3.7711841208177005e-62,3.76,0.0,0.7954588850129114,0.9998147246946651,8.038261496153021e-20,1.58778015301567e-51,9.835857403925167e-07,9.835857819533254e-07,0.00018527520112242282,6.995919189226005e-18,4.005107352899131e-14,1.0414738017953434e-10,7.457242075159272e-16,7.13142516511221e-15,3.893561697172569e-25,2.218121051736322e-14,1.1290670110234725e-17
3.5438460152604073e-09,0.6097053708641702,1.2298556386296613e-14,2.768205889381956e-17,1.0154789138414431e-17,2.0166106832941303e-17,0.0,0.0,1.06103440731215e-10,3.92887740206955e-17,5.673079324314504e-22,1.9597976379159745e-32,1.5236473150534189e-21,7.984592239485818e-53,6.473381638989646e-38,1.4700043836358342e-30,2.7900420878713563e-39,4.156663220366543e-14,4.431134478348506e-51,2.6273397896887255e-32,3.475375359250708e-48,2.69312768531045e-57,1.7155573619621728e-29,5.951869488312735e-39,4.242619371580337e-27,5.2606027199392094e-52,6.676915110141051e-52,2.8561733856188463e-49,7.281636472113555e-79,1.2511380653308525e-65,1.1858760510117242e-25,9.939545536709799e-64,2.7649465717379346e-50,4.380899896096497e-62,3.76,0.0,0.7954588667018677,0.9998147224234731,8.496500041764597e-20,1.7848226207282943e-51,1.0018948434033445e-06,1.0018948865363283e-06,0.00018527747037370756,7.138467882411768e-18,4.1566634294743526e-14,1.0608548230470389e-10,7.737454069301943e-16,7.38186113984632e-15,4.1149161469467122e-25,2.3004353580280063e-14,1.1719816870690061e-17
3.608607986063343e-09,0.6097053728735732,1.2528530132343817e-14,2.8603684672839526e-17,1.0530878161833286e-17,2.0915767692843178e-17,0.0,0.0,1.0804238166407943e-10,4.073781205918976e-17,5.994813823328107e-22,2.120955253650862e-32,1.609332926733514e-21,8.90246906847824e-53,6.962536920578574e-38,1.5989277511325653e-30,3.004999208034625e-39,4.311015240447395e-14,5.029366003967319e-51,2.8239391544518563e-32,3.8812337854333176e-48,3.067970999556494e-57,1.833744000187971e-29,6.518069939277999e-39,4.479600016138957e-27,5.977801810028668e-52,7.44951568774688e-52,3.28001089046938e-49,8.972458562341611e-79,1.488761742104136e-65,1.2521577028702088e-25,1.1504748392832881e-63,3.1410601765291527e-50,5.075326176883961e-62,3.76,0.0,0.7954588483908245,0.9998147205197073,8.97186655786662e-20,2.0021703302215305e-51,1.0202039459642227e-06,1.0202039906983821e-06,0.00018527937219875527,7.280984166340374e-18,4.3110154613417984e-14,1.0802356608263799e-10,8.022834012093122e-16,7.636012361773862e-15,4.344499375996872e-25,2.384211387883058e-14,1.2156880907471528e-17
3.7381319276692155e-09,0.6097053768923788,1.2989038955412139e-14,3.0491765783792437e-17,1.1303742260685764e-17,2.2456784126111003e-17,0.0,0.0,1.1192026266423106e-10,4.371460452157973e-17,6.674448938233245e-22,2.474694758582497e-32,1.7901731088469565e-21,1.1002824159840143e-52,8.023333071253069e-38,1.8835478975103536e-30,3.472352438095614e-39,4.6281068747757437e-14,6.435856406775763e-51,3.24993262350091e-32,4.8129489822272766e-48,3.955029619190315e-57,2.087966131425134e-29,7.779265861123848e-39,4.979387860767872e-27,7.66634021968492e-52,9.219022920742809e-52,4.294717349321095e-49,1.3478493633620758e-78,2.089125956351428e-65,1.3919539679141807e-25,1.5293729319162356e-63,4.026068462444425e-50,6.75895151731912e-62,3.76,0.0,0.795458811768739,0.9998147175870045,9.975250920215572e-20,2.5046223566543352e-51,1.0568221497361305e-06,1.0568221977596422e-06,0.00018528230101996215,7.565935944142608e-18,4.628107120551964e-14,1.1189967879161225e-10,8.609097743207485e-16,8.155347842998052e-15,4.828951212717534e-25,2.556140663086757e-14,1.3054759557495537e-17
