Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542)
1.2974921227158502e-09,0.47536791581355037,1.6118429228868514e-18,2.433408542180615e-22,2.372485959635805e-22,3.1281332485683526e-22,0.0,0.0,2.0199399049349718e-13,2.133408199646946e-21,1.1066961197767676e-22,1.2875881938621363e-22,2.4478500069718874e-28,6.67354800467543e-51,8.042141236324181e-35,6.098096495267976e-20,5.206629803237339e-29,8.388403507504617e-19,8.441710313697e-47,5.5961261752946705e-46,2.193215958256522e-42,1.1029830774261802e-41,6.472733697383832e-19,2.425659501619152e-44,1.0025264036167534e-35,3.828931916551183e-46,6.110952351618608e-58,5.246085566737913e-44,2.493917520673407e-59,5.664378707636709e-54,6.634778900972843e-34,3.2155191149274808e-55,2.847626418207245e-53,1.3064657719258656e-59,3.76,0.0,0.6632696659874077,0.9999793458957583,1.8475181421465524e-23,4.145536622748592e-34,5.237907310401068e-10,5.237907318795648e-10,2.0654104039653214e-05,1.2575587377192172e-22,8.387843689059619e-19,2.019772272485358e-13,3.8130375950674194e-23,1.7893234989107168e-17,7.144494219964999e-36,4.579233347294471e-19,9.227871576958008e-24,8.175191173579853e-27,1.7172436302615776e-25,9.417276529051315e-24,4.486911871642904e-22,2.877832225642836e-20,4.270351654538057e-27,1.4280730822389601e-22,3.0953575744962344e-24,1.331739267058025e-29,1.4339220718598705e-26,5.307175895412052e-25,1.840056250937789e-34,7.08549740993427e-19,2.1197501043830975e-30,6.714959705333739e-35,9.908397196279448e-36,5.89244645616701e-36,1.3749885946645091e-36,4.956402813372664e-25,7.51128692816777e-35
1.3228144502239485e-09,0.4753679158144465,1.6433570114416883e-18,2.533755555754916e-22,2.483784501382462e-22,3.26386769077423e-22,0.0,0.0,2.0593615803520183e-13,2.2174932736700248e-21,1.1716532769981283e-22,1.3631627502919352e-22,2.5973112946055475e-28,7.060416511191834e-51,8.347897159926645e-35,6.330452376272442e-20,5.517196211156115e-29,8.727997955044198e-19,9.277364533312286e-47,6.045032791728434e-46,2.4107995373947232e-42,1.212207310777554e-41,6.587607860700255e-19,2.6660400015044697e-44,1.0645039643955432e-35,4.2915986464642396e-46,6.865429043806751e-58,5.779450658362975e-44,2.8269281809761274e-59,6.353725049227034e-54,7.039167280844074e-34,3.610886868609626e-55,3.1988256077882913e-53,1.4977748042672208e-59,3.76,0.0,0.6632696659771812,0.9999793062561151,1.9561674085738707e-23,4.4785853958626805e-34,5.340132211629499e-10,5.340132220363895e-10,2.0693743678973027e-05,1.2948209010962394e-22,8.727405278249708e-19,2.0591870543287683e-13,3.963323190029413e-23,1.8595118828667576e-17,7.571005938885464e-36,4.759577064739283e-19,9.610709562824453e-24,8.539098142916595e-27,1.7829475441067289e-25,9.788643009464124e-24,4.663455017771638e-22,2.991261364673611e-20,4.4397398177835616e-27,1.513295715595833e-22,3.2170643133836036e-24,1.4105940329956166e-29,1.5193344387043256e-26,5.516261454400165e-25,1.988169599817416e-34,7.223780549900922e-19,2.2898666741477242e-30,7.24743086583185e-35,1.0577780499071632e-35,6.16502312103813e-36,1.4856684896301577e-36,5.251874907722473e-25,8.114251130042522e-35
1.3481367777320467e-09,0.47536791581534243,1.674873432700169e-18,2.6365268497053797e-22,2.5982294761079685e-22,3.402922444429887e-22,0.0,0.0,2.0987832542248808e-13,2.3032035148678534e-21,1.2390604973762544e-22,1.4415878384048863e-22,2.752752034018065e-28,7.46150726793056e-51,8.658934960350191e-35,6.56685061196265e-20,5.839862687516532e-29,9.07430836477044e-19,1.0177086503121283e-46,6.520383400969401e-46,2.645120123867405e-42,1.3298097538817244e-41,6.702071248589719e-19,2.9248807128571115e-44,1.1290217289477177e-35,4.799609528900228e-46,7.695780654580976e-58,6.355111748045827e-44,3.1970880834206416e-59,7.111312019318344e-54,7.459676464471777e-34,4.045792323232324e-55,3.5852964611729994e-53,1.712625632596129e-59,3.76,0.0,0.6632696659669547,0.9999792692993277,2.0689310289275558e-23,4.83130288888046e-34,5.442357112849637e-10,5.442357121930566e-10,2.0730700462518337e-05,1.3321621094817208e-22,9.073681590270996e-19,2.0986016972588637e-13,4.116513468807245e-23,1.9310375161854906e-17,8.014162814290752e-36,4.943398301384568e-19,1.0001269875253865e-23,8.912455620559791e-27,1.849810097129117e-25,1.0167198281127077e-23,4.843392859895175e-22,3.1068830379850396e-20,4.612464304087243e-27,1.6018419064417478e-22,3.341106466354569e-24,1.492497641981835e-29,1.6080675549692237e-26,5.729382989178954e-25,2.145319400532311e-34,7.362063689833313e-19,2.470014843842776e-30,7.810679875766112e-35,1.1277448556128369e-35,6.44408407432518e-36,1.60310116516765e-36,5.55884584914731e-25,8.752787243721642e-35
1.3987814327482432e-09,0.47536791581713456,1.737913307238214e-18,2.8494274639861354e-22,2.836698924537629e-22,3.6910912731399985e-22,0.0,0.0,2.1776265977398948e-13,2.4794994984717787e-21,1.3813936547325958e-22,1.6071856829566862e-22,3.082037529768839e-28,8.307250551951756e-51,9.296767661295111e-35,7.051710513362507e-20,6.522417574360103e-29,9.787058565250624e-19,1.218293762875573e-46,7.554496028944439e-46,3.167704465869129e-42,1.5920082154186607e-41,6.929771611641923e-19,3.5020475371815307e-44,1.2658901939000135e-35,5.9656232744297205e-46,9.608252008979626e-58,7.643156666285898e-44,4.062550241652897e-59,8.852545462757487e-54,8.35029896251992e-34,5.046689201790946e-55,4.475254824699152e-53,2.2226083426652224e-59,3.76,0.0,0.6632696659465018,0.9999792027204244,2.3070881095196476e-23,5.598793868121049e-34,5.646806915265045e-10,5.64680692505918e-10,2.0797279357748805e-05,1.4070447693613858e-22,9.786359792026133e-19,2.1774305670719231e-13,4.431608077809512e-23,2.07809762838302e-17,8.951686412909642e-36,5.321472104985043e-19,1.0805517673420785e-23,9.687888683263749e-27,1.9869952745894866e-25,1.0945876780285519e-23,5.213449990727483e-22,3.344704019655043e-20,4.9679316842680204e-27,1.789158871815658e-22,3.596194464255529e-24,1.6656815060710458e-29,1.7957479204493126e-26,6.167733201954559e-25,2.488277923518103e-34,7.638629969595326e-19,2.861957866341126e-30,9.034082364667467e-35,1.2770455070856578e-35,7.021686580751187e-36,1.859382869886768e-36,6.208157170307639e-25,1.0142083107719206e-34
1.4443616222628201e-09,0.47536791581874743,1.7946572569505932e-18,3.049542060297118e-22,3.0624327327780056e-22,3.962044679249278e-22,0.0,0.0,2.2485856025774387e-13,2.6437239546914802e-21,1.5182940628063846e-22,1.7664627825667463e-22,3.4000112670097606e-28,9.119291302410867e-51,9.888659769287401e-35,7.501750140881873e-20,7.180410550135204e-29,1.0451457017157522e-18,1.4243883361586692e-46,8.586016628088477e-46,3.7048824945353525e-42,1.861426342211706e-41,7.133311875394086e-19,4.0952011231956357e-44,1.3982925809167231e-35,7.206638371885104e-46,1.1652262882335297e-57,8.97242521888922e-44,5.004798286336926e-59,1.07089318790752e-53,9.210103370683628e-34,6.115393262488111e-55,5.426208426877888e-53,2.7878501701905428e-59,3.76,0.0,0.6632696659280942,0.9999791502779742,2.5362178613959523e-23,6.364565322554574e-34,5.830811737410588e-10,5.830811747869543e-10,2.0849721800675612e-05,1.4746223913271984e-22,1.0450688993346394e-18,2.2483760765047242e-13,4.725127244559431e-23,2.2150178457707145e-17,9.855580216019319e-36,5.673628566167973e-19,1.1555653562186072e-23,1.0419018559924993e-26,2.114384845679313e-25,1.1671277052737784e-23,5.55810464538613e-22,3.5662414512089445e-20,5.299286218934477e-27,1.9697474741562906e-22,3.8337543837493944e-24,1.832551031885825e-29,1.9766488002616204e-26,6.576049464169531e-25,2.8318094427222324e-34,7.887539621263973e-19,3.2529642901494905e-30,1.0252017646407582e-34,1.4224803268990747e-35,7.563772942344781e-36,2.1160934075893207e-36,6.834052085296059e-25,1.1528123802162138e-34
1.489941811777397e-09,0.4753679158203602,1.8514088955900844e-18,3.2578404120187805e-22,3.2989023889597937e-22,4.244135914001076e-22,0.0,0.0,2.319544603806565e-13,2.8132139514275023e-21,1.6637835630672716e-22,1.9357328814555397e-22,3.7391662654662278e-28,9.980849038161035e-51,1.0497323239823045e-34,7.964641099446392e-20,7.881190263175499e-29,1.1137546896200447e-18,1.657078086904301e-46,9.719571487999506e-46,4.311636807288935e-42,2.1656299739802656e-41,7.33554407916175e-19,4.76504087571122e-44,1.5397532815256605e-35,8.653954542241963e-46,1.4045244414936177e-57,1.0479342205874815e-43,6.127251058710165e-59,1.28774111930998e-53,1.0126956429790848e-33,7.365407099771429e-55,6.539278097188126e-53,3.472134957535293e-59,3.76,0.0,0.6632696659096866,0.9999791040503294,2.779786669552805e-23,7.206297091637564e-34,6.014816559529328e-10,6.014816570674799e-10,2.0895949438525523e-05,1.54233003597812e-22,1.1136705277042157e-18,2.319321138383387e-13,5.0280575868691214e-23,2.3562594764178543e-17,1.0818359070326624e-35,6.0370474189149405e-19,1.2330662882984432e-23,1.1182193332794821e-26,2.245467152993055e-25,1.2419975124533415e-23,5.913747849400557e-22,3.7948828191744465e-20,5.6414871240612935e-27,2.16209146909527e-22,4.078871133802877e-24,2.0101930787968156e-29,2.1692877761293707e-26,6.997439239721786e-25,3.2109029652924242e-34,8.136449272821626e-19,3.6826971598859496e-30,1.158793650700294e-34,1.578824144294166e-35,8.12697087190391e-36,2.3993790170732206e-36,7.500595245273623e-25,1.3051509634796584e-34
1.535522001291974e-09,0.47536791582197324,1.908168271639476e-18,3.474444407277832e-22,3.5463082626869428e-22,4.53750567896591e-22,0.0,0.0,2.390503601842115e-13,2.9879694883198343e-21,1.8181031109223103e-22,2.1152763197438314e-22,4.100178624253135e-28,1.0893181771386118e-50,1.1122631499500078e-34,8.440292264645517e-20,8.626099312712503e-29,1.1845305286907383e-18,1.9187841799380516e-46,1.0961651892708355e-45,4.9943418518153324e-42,2.507788524432308e-41,7.536476692203464e-19,5.5185709816415955e-44,1.6905846825775542e-35,1.033374997430909e-45,1.6832989781561614e-57,1.2180897499194524e-43,7.457547065810171e-59,1.5398267945076819e-53,1.110265719372286e-33,8.8202964304885e-55,7.835690796103307e-53,4.295661362633585e-59,3.76,0.0,0.663269665891279,0.9999790633006915,3.0382056026796704e-23,8.128848903482672e-34,6.198821381621283e-10,6.198821393474951e-10,2.0936699069376474e-05,1.6101317842569044e-22,1.1844385605755097e-18,2.390265753545849e-13,5.340399104737255e-23,2.5018182998035054e-17,1.1841880976768556e-35,6.41172687498737e-19,1.3130496329361558e-23,1.1977947453373858e-26,2.3802194815622117e-25,1.3191973263543242e-23,6.2803757561077555e-22,4.0306281706374485e-20,5.994548146902228e-27,2.366560904808013e-22,4.33154100099322e-24,2.1989426901918453e-29,2.3740315909096962e-26,7.431901385937196e-25,3.6281056193258526e-34,8.3853589242682835e-19,4.153628252561606e-30,1.304904070404743e-34,1.7464894974854232e-35,8.711315528043764e-36,2.71114322362858e-36,8.209057308698624e-25,1.472101551134029e-34
1.5811021908065508e-09,0.475367915823586,1.9649354332373024e-18,3.699475103597492e-22,3.80484927146447e-22,4.842293688923663e-22,0.0,0.0,2.4614625970494265e-13,3.167990565037613e-21,1.9814919527455064e-22,2.305371449173492e-22,4.483723500434476e-28,1.1857530740527564e-50,1.176445887412192e-34,8.928613106326612e-20,9.416479832296473e-29,1.257471073490862e-18,2.2120596375618764e-46,1.231894625263336e-45,5.75972410593918e-42,2.891244266682127e-41,7.736118128913901e-19,6.363179893939085e-44,1.8511002288427463e-35,1.227454871712061e-45,2.006559369858306e-57,1.4095091661410608e-43,9.026593413945699e-59,1.83155042050728e-53,1.21390008309873e-33,1.0505803716978852e-54,9.33865935258482e-53,5.281284131738336e-59,3.76,0.0,0.6632696658728714,0.9999790273802612,3.3118831949800966e-23,9.13723059721741e-34,6.382826203686476e-10,6.382826216269996e-10,2.097261949252149e-05,1.6779969829486114e-22,1.2573708404093712e-18,2.46120992278014e-13,5.662151798162509e-23,2.651690099525977e-17,1.292800392075403e-35,6.797665146549471e-19,1.3955107730247798e-23,1.2806815363789072e-26,2.5186192561455664e-25,1.398727372368765e-23,6.657984520478698e-22,4.273477552721258e-20,6.358483029724818e-27,2.583525773349157e-22,4.591760273679474e-24,2.399134739735135e-29,2.5912468039199774e-26,7.8794347603679945e-25,4.086072409181167e-34,8.634268575603946e-19,4.668305316885826e-30,1.4642724221009968e-34,1.9258895792806783e-35,9.316840704529466e-36,3.053370179006808e-36,8.960708198120564e-25,1.6545686842257378e-34
1.6266823803211277e-09,0.4753679158251989,2.0217104281800845e-18,3.9330527329376535e-22,4.0747228901958964e-22,5.158638678302097e-22,0.0,0.0,2.532421589750494e-13,3.3532771812755e-21,2.1541876370340333e-22,2.5062946460872187e-22,4.890475153433299e-28,1.2875120565557138e-50,1.242268058265309e-34,9.429513684739622e-20,1.0253673489940478e-28,1.3325743220127194e-18,2.539591673116409e-46,1.3798339835147144e-45,6.614868730193771e-42,3.3195154048223725e-41,7.934476749179626e-19,7.306647384663842e-44,2.0216144395562367e-35,1.450734596290701e-45,2.3797701970078476e-57,1.6240960806411963e-43,1.0868841811221485e-58,2.1677050928882845e-53,1.323777874976455e-33,1.2449969842714642e-54,1.1073496538414469e-52,6.454764199842729e-59,3.76,0.0,0.6632696658544638,0.9999789957172951,3.601225462515239e-23,1.0236602070913933e-33,6.566831025724926e-10,6.566831039059936e-10,2.100428245135016e-05,1.7458996389319548e-22,1.3324653531818095e-18,2.5321536468305243e-13,5.993315667143559e-23,2.805870663296236e-17,1.4078585872164004e-35,7.194860446160334e-19,1.4804453991361215e-23,1.366933149679548e-26,2.6606440403686976e-25,1.4805878745022505e-23,7.046570299117651e-22,4.523431012581676e-20,6.73330550985038e-27,2.813356010661819e-22,4.8595252420025294e-24,2.611103931448967e-29,2.821299790941976e-26,8.34003822079281e-25,4.587567923844059e-34,8.883178226828613e-19,5.2293520322341956e-30,1.6376571570850463e-34,2.1174382116201723e-35,9.943579097533002e-36,3.42812593877286e-36,9.756817100525007e-25,1.8534839444937895e-34
1.6722625698357046e-09,0.47536791582681165,2.078493303924564e-18,4.17529670715748e-22,4.35612516063319e-22,5.486678407583373e-22,0.0,0.0,2.603380580229597e-13,3.543829336750372e-21,2.3364260255090227e-22,2.718320324343773e-22,5.321106988640948e-28,1.3947159402310112e-50,1.3097172731205589e-34,9.942904646700202e-20,1.1139021488264727e-28,1.4098384150995893e-18,2.9042039641493426e-46,1.5406914495425092e-45,7.56722607056317e-42,3.796299065600754e-41,8.131560858733149e-19,8.357151429756305e-44,2.2024429246494917e-35,1.7065734930145285e-45,2.8088765575864644e-57,1.863860124101469e-43,1.302257653801715e-58,2.5534982953716707e-53,1.4400778720707769e-33,1.4683257627831822e-54,1.306773109154628e-52,7.8450309618090325e-59,3.76,0.0,0.6632696658360562,0.9999789678070917,3.90663591946623e-23,1.1432273229531324e-33,6.750835847736657e-10,6.75083586184477e-10,2.1032192647606707e-05,1.8138178807913435e-22,1.4097202278051365e-18,2.6030969264031495e-13,6.333890711679077e-23,2.9643557829312e-17,1.5295484785351608e-35,7.603310986766684e-19,1.5678495081687174e-23,1.4566030275779077e-26,2.8062715358675335e-25,1.5647790553824666e-23,7.446129250261461e-22,4.7804885974024995e-20,7.11902931969334e-27,3.0564214965861937e-22,5.1348321978844704e-24,2.835184799795369e-29,3.064556744289429e-26,8.813710625216678e-25,5.135468034164427e-34,9.132087877942286e-19,5.839467967613811e-30,1.8258356110608265e-34,2.3215498233843768e-35,1.0591562538319276e-35,3.83755973135233e-36,1.0598652467676652e-24,2.069805944584113e-34
1.7178427593502815e-09,0.47536791582842447,2.135284107589911e-18,4.426325622875804e-22,4.649250700740313e-22,5.826549669651756e-22,0.0,0.0,2.674339568737666e-13,3.739647031198749e-21,2.5284413041144166e-22,2.9417209481146237e-22,5.776291603607775e-28,1.507483909507196e-50,1.3787812307082046e-34,1.0468697221788901e-19,1.2073864564641428e-28,1.4892616332822205e-18,3.3088588100055335e-46,1.71519484078111e-45,8.624617875767084e-42,4.325474137626139e-41,8.327378709503643e-19,9.52327477217003e-44,2.393902402000025e-35,1.9986036913656726e-45,3.300330331303818e-57,2.1309193680978184e-43,1.553022317678868e-58,2.9945740902475636e-53,1.5629785006649177e-33,1.7238678904045832e-54,1.5351227448775616e-52,9.484465528858968e-59,3.76,0.0,0.6632696658176486,0.9999789432042304,4.2285155942473814e-23,1.2729703932880928e-33,6.93484066972168e-10,6.9348406846245e-10,2.1056795501897065e-05,1.8817334890604238e-22,1.489133732963903e-18,2.6740397621703984e-13,6.683876931767747e-23,3.1271412543481445e-17,1.6580558599142297e-35,8.0230149816972435e-19,1.6577193964860493e-23,1.5497446114761383e-26,2.955479581439375e-25,1.651301136267674e-23,7.856657533778869e-22,5.04465035439202e-20,7.515668186802724e-27,3.3130920548681155e-22,5.417677435028761e-24,3.0717117097576106e-29,3.3213836727977056e-26,9.30045083187106e-25,5.732761569438834e-34,9.380997528944959e-19,6.501428540705991e-30,2.0296038376709517e-34,2.538639437214229e-35,1.1260822130623809e-35,4.283905211663946e-36,1.1487482016463491e-24,2.30452031828638e-34
1.7634229488648584e-09,0.47536791583003746,2.1920828859599197e-18,4.686257264836041e-22,4.954292713967766e-22,6.178388296080335e-22,0.0,0.0,2.745298555495609e-13,3.940730264374835e-21,2.7304659939102007e-22,3.176767044557708e-22,6.256700834068464e-28,1.625933532733745e-50,1.4494477172878342e-34,1.1006803218589136e-19,1.3059542991340215e-28,1.5708423868600976e-18,3.756659169223665e-46,1.9040915797729217e-45,9.795243217149025e-42,4.911103952027908e-41,8.521938499964073e-19,1.0814011150333394e-43,2.596310714617684e-35,2.330743458490938e-45,3.861117330246418e-57,2.427502699917757e-43,1.843867980470447e-58,3.4970360292216674e-53,1.6926578491690513e-33,2.0151925272458458e-54,1.795630935247993e-52,1.1409206755998582e-58,3.76,0.0,0.663269665799241,0.9999789215166656,4.5672630454650776e-23,1.4134503943615606e-33,7.118845491680014e-10,7.118845507399124e-10,2.1078483059714476e-05,1.9496314500526229e-22,1.570704267195611e-18,2.744982154774224e-13,7.043274327408244e-23,3.2942228775608814e-17,1.793566523683392e-35,8.453970644658403e-19,1.750051638624299e-23,1.646411341840464e-26,3.1082461522017626e-25,1.7401543370551042e-23,8.278151311169786e-22,5.3159163307803634e-20,7.923235833903536e-27,3.5837374531691327e-22,5.708057248922524e-24,3.321018856921661e-29,3.592146401610597e-26,9.80025769921384e-25,6.382551971858308e-34,9.629907179836639e-19,7.21808497693689e-30,2.2497764441734003e-34,2.769122662315984e-35,1.195138832477047e-35,4.769481698232465e-36,1.242457272924736e-24,2.558639710775516e-34
1.8090031383794353e-09,0.4753679158316502,2.2488896854851876e-18,4.955208608899472e-22,5.271442998483422e-22,6.542329163388006e-22,0.0,0.0,2.8162575406977113e-13,4.1470790360485334e-21,2.9427309619140277e-22,3.4237272164311377e-22,6.763005793137543e-28,1.7501807771678658e-50,1.5217046060615322e-34,1.1557135020943652e-19,1.4097396575673868e-28,1.6545792043630835e-18,4.250850642760154e-46,2.1081486673874036e-45,1.1087684272542551e-41,5.557438891232559e-41,8.715248375476608e-19,1.2238771375089015e-43,2.809986845145304e-35,2.7072106594612933e-45,4.49878486011021e-57,2.7559521734031432e-43,2.1799661701058424e-58,4.067470397216977e-53,1.829293679158164e-33,2.3461500457509365e-54,2.091788524497813e-52,1.3659471186502473e-58,3.76,0.0,0.6632696657808334,0.9999789023996742,4.9232743778013265e-23,1.565243287523113e-33,7.302850313611674e-10,7.302850330168641e-10,2.1097600043718006e-05,2.0174995190051856e-22,1.6544303473518139e-18,2.8159241048295465e-13,7.412082898599248e-23,3.4655964566761983e-17,1.9362662606196892e-35,8.896176189729794e-19,1.8448430625410817e-23,1.7466566582016484e-26,3.2645493587552016e-25,1.8313388762893235e-23,8.71060674556456e-22,5.594286573816751e-20,8.341745978932275e-27,3.8687274030777627e-22,6.005967936839351e-24,3.583440267557925e-29,3.8772105719195624e-26,1.0313130085929311e-24,7.088058939489785e-34,9.878816830617323e-19,7.992364268430329e-30,2.4871864281108056e-34,3.013415683975133e-35,1.2663291026628108e-35,5.296695401743265e-36,1.3411190854218423e-24,2.833203768808879e-34
