Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180)
1.9382114309069314e-06,0.7922478395898949,8.184567443089194e-06,3.56867273472705e-06,1.2408691462517945e-06,1.3527805045826163e-05,0.0,0.0,7.088796035718238e-06,8.80846229213807e-09,3.072930818007803e-06,1.7212691491722355e-07,6.701050945856478e-07,3.809899582787434e-17,2.4485302944569206e-12,3.43695190084672e-08,3.503462917213056e-07,2.6240392667454402e-05,2.495539471127649e-10,1.4229156140046918e-11,1.9023022638374084e-14,3.8523276653837505e-15,2.1187066467858675e-09,6.843641191481413e-12,9.057678316783488e-12,5.600423030829e-13,2.416036789785714e-17,6.601060739764228e-13,8.777296976160945e-14,3.1017218726985956e-15,4.507896340078887e-10,3.164110481312345e-16,1.9884955248590325e-16,1.8501022078913065e-14,3.76,0.0,0.4711119601757586,0.9984557593872196,9.862385880034257e-06,1.2123834838759138e-07,0.11398624371373724,0.11433646349063933,0.0015020082991794115,3.6652293442876484e-11,2.459389086609237e-05,1.753762021608418e-05,0.00014881767451901666,4.781872074397937e-10,2.042349741525431e-09,2.828132542066764e-07,1.1766519136786786e-07,1.1040621111533336e-08,1.5318557081378006e-09,2.0139844554598617e-05,2.2696767287169878e-07,6.127540423124892e-07,3.5673691599977828e-06,1.9781488618697792e-05,8.515012527044502e-07,9.866340936435383e-08,5.373981295785581e-07,3.7323403585389184e-08,2.2433172547297167e-06,1.278133539823668e-07,3.411040999590889e-10,9.281547647392602e-15,4.1115484121800833e-10,9.485140747529075e-12,1.3147121903449857e-07,7.74318052391014e-11,1.5749916297216548e-15,6.637490965864563e-11,6.076848423560815e-09,1.0123483044890524e-11,1.6616450052578157e-10,3.053836333218822e-14,9.742214016784015e-09,3.8606806882944465e-10,5.003634457244164e-10,1.942496893035778e-14,8.02020834554789e-11,8.629239999160605e-11,6.160453636426602e-11,9.699215516585869e-11,1.4397751713835513e-08,8.772719603130542e-15,6.699861279277632e-10,9.151205361400932e-09,7.028807659054625e-10,2.1402326527368518e-10,6.979974192144856e-15
1.9766427245711232e-06,0.7925424470174982,8.479022554611173e-06,3.6940199874594784e-06,1.2886159043313435e-06,1.425462542655029e-05,0.0,0.0,7.343277999898947e-06,9.213006341380943e-09,3.329993293081976e-06,1.8214031728556387e-07,7.112870413690584e-07,4.25252476396285e-17,2.6366901726622364e-12,3.570439374410102e-08,3.674191951239896e-07,2.731569932353361e-05,2.724870158995473e-10,1.507175648333653e-11,2.075517589714263e-14,4.160317095470093e-15,2.1632377441891275e-09,7.378917617266447e-12,9.509051713733365e-12,6.352391244459977e-13,2.7378967092166057e-17,7.262651439754484e-13,9.794844117220589e-14,3.413228644732971e-15,4.767126766866281e-10,3.5214640624119495e-16,2.2184473556003248e-16,2.099542146035299e-14,3.76,0.0,0.46908738589956295,0.9984539409944472,1.0435205781064996e-05,1.2912063661431338e-07,0.11600104844986892,0.11636511350623707,0.0015020054970013646,3.7286327394313334e-11,2.55463908734632e-05,1.813417594925768e-05,0.00015459039027874454,4.942858726253588e-10,2.1238128559024817e-09,2.9245946659121087e-07,1.2171085954930983e-07,1.2030705265721133e-08,1.5621863739018355e-09,2.092024491938073e-05,2.3527218060235513e-07,6.339339272927214e-07,3.840275986027389e-06,2.084880437202836e-05,9.041168504740796e-07,1.0487728684492857e-07,5.724154789959742e-07,3.932938028359764e-08,2.4150903957502653e-06,1.2943293384359755e-07,3.6325504173782496e-10,9.883654532710964e-15,4.4465714416041136e-10,1.0247643313107648e-11,1.4254383622270158e-07,8.024542695099508e-11,1.6770900344565194e-15,7.052929571263256e-11,6.640531459839525e-09,1.0645852363351387e-11,1.788417431017458e-10,3.286922972318769e-14,1.0254623091118559e-08,4.067094126071273e-10,5.617580384498166e-10,2.045675611272455e-14,8.290957382605534e-11,9.256853347315098e-11,6.494379637961852e-11,1.0200719498208695e-10,1.5487670153167105e-08,9.433461904589316e-15,7.357650289796124e-10,9.522565314337866e-09,7.8445663881968e-10,2.2960980994795233e-10,7.276918183624407e-15
2.015074018235315e-06,0.7928358156304278,8.778692451591871e-06,3.8207823668095345e-06,1.3372719793540964e-06,1.5005898154833975e-05,0.0,0.0,7.6066883039120656e-06,9.632999054843582e-09,3.602420707142631e-06,1.926627847312392e-07,7.539759324001786e-07,4.7393088422905614e-17,2.836722615573937e-12,3.7080068690607575e-08,3.850831396819314e-07,2.8414330010223022e-05,2.969947696424605e-10,1.5945170901382398e-11,2.2647358378562316e-14,4.4905122318364746e-15,2.2092585697967443e-09,7.944572804754992e-12,9.976989520365319e-12,7.18689407277525e-13,3.096480525156529e-17,7.983116251843733e-13,1.0912663380703635e-13,3.751213916380826e-15,5.035758717313585e-10,3.9114076906707775e-16,2.469867428912478e-16,2.3768138742679246e-14,3.76,0.0,0.4670714597540741,0.9984520720399761,1.102917870013165e-05,1.3737607509928627e-07,0.11800699773586658,0.11838517317003448,0.001502002619122232,3.791709923772267e-11,2.6516000061283967e-05,1.873883537851262e-05,0.0001604656750369021,5.105946225427345e-10,2.206767578022954e-09,3.0223721548591193e-07,1.2582456458643655e-07,1.3088747285811382e-08,1.592516243606768e-09,2.1714605908423223e-05,2.437933910915901e-07,6.554078372785651e-07,4.128198875875059e-06,2.1952343242436196e-05,9.588174990369957e-07,1.1134217674590703e-07,6.088678193812479e-07,4.140269244455585e-08,2.5957829560613123e-06,1.310431133140789e-07,3.863050834846309e-10,1.0510175401634844e-14,4.801335766611021e-10,1.1054434060601155e-11,1.5428700088661912e-07,8.31317788421173e-11,1.783325314573414e-15,7.484132599408323e-11,7.242200843805092e-09,1.1186826523773388e-11,1.921721359838314e-10,3.5320326744887564e-14,1.0784172443489235e-08,4.279858391921361e-10,6.291690643731334e-10,2.1519792329965392e-14,8.565253795231809e-11,9.917134572860582e-11,6.839693243275108e-11,1.0716977432714065e-10,1.6633114027206365e-08,1.0127549378915139e-14,8.063452534558007e-10,9.902151366803586e-09,8.736120377592688e-10,2.459851569083701e-10,7.58524305481266e-15
2.053505311899507e-06,0.793127950895281,9.083582061048187e-06,3.94895632882551e-06,1.3868411866437642e-06,1.5781984509021643e-05,0.0,0.0,7.879327276934994e-06,1.0069116246931913e-08,3.8907616133280614e-06,2.0371201892700993e-07,7.981917604117422e-07,5.2738669084755764e-17,3.049164234313356e-12,3.849668312133406e-08,4.033526428165305e-07,2.9536411314894277e-05,3.2314992921016495e-10,1.684981841991333e-11,2.4712422911494844e-14,4.8441157404740126e-15,2.2567746133670953e-09,8.541751351774824e-12,1.0461979302895155e-11,8.111031283948523e-13,3.4952799280222073e-17,8.766965688482672e-13,1.2139131860184375e-13,4.117578724595687e-15,5.313948789573686e-10,4.336278381656715e-16,2.74432971170839e-16,2.6844260852601358e-14,3.76,0.0,0.46506414420838504,0.9984501516798097,1.1644670213343212e-05,1.4601705016040755e-07,0.1200041283278358,0.12039667922712896,0.0015019996642704652,3.8544626978292266e-11,2.7502680835521826e-05,1.935149921093974e-05,0.00016644313465264435,5.271105817120991e-10,2.2912081827684446e-09,3.121448938649594e-07,1.3000805383615473e-07,1.4217978396639587e-08,1.622845462563612e-09,2.2522888318093125e-05,2.525348275704385e-07,6.771721934221157e-07,4.431639995537318e-06,2.309259580963745e-05,1.0156415068200586e-06,1.1806277159462816e-07,6.467804208224327e-07,4.354425345990708e-08,2.7856420961426436e-06,1.3264630148819473e-07,4.1026946727147686e-10,1.116152377591777e-14,5.176547671473357e-10,1.1907073982231259e-11,1.6672593765814896e-07,8.60920379393416e-11,1.89376749825422e-15,7.931328686690597e-11,7.883463862475174e-09,1.1746889689455411e-11,2.0617338447315609e-10,3.789493064121739e-14,1.1331103176294185e-08,4.4990085050005935e-10,7.030424685854246e-10,2.261422417268359e-14,8.843049174885549e-11,1.0611209103527244e-10,7.196549645116708e-11,1.124806132752753e-10,1.7835555601223614e-08,1.0855844516792494e-14,8.819572429041221e-10,1.0290001767354247e-08,9.708760614210565e-10,2.6317242217477716e-10,7.905285136525642e-15
2.0919366055636987e-06,0.7934188582560353,9.39369638553216e-06,4.078539856056817e-06,1.4373275049316992e-06,1.6583244333001328e-05,0.0,0.0,8.161497571938203e-06,1.0522059759512271e-08,4.195571587409663e-06,2.1530591416701445e-07,8.439546034002105e-07,5.860042415337774e-17,3.274565668948533e-12,3.9954383567307736e-08,4.2224237294752227e-07,3.068207170458626e-05,3.510270004287189e-10,1.778611160465678e-11,2.696401505784046e-14,5.222373839602919e-15,2.305791624976933e-09,9.171626110631228e-12,1.096452021748819e-11,9.132349522115893e-13,3.938052519867422e-17,9.618991468542665e-13,1.3483217807811966e-13,4.514337184635908e-15,5.60185404772782e-10,4.798541237502732e-16,3.043496260092368e-16,3.0250653431954016e-14,3.76,0.0,0.4630654018972323,0.9984481790610034,1.2282046596315543e-05,1.55056233454441e-07,0.12199247680929108,0.12239966826270741,0.0015019966311609926,3.9168928489202634e-11,2.8506396919036234e-05,1.997206933936126e-05,0.00017252237617307897,5.438309125474845e-10,2.377128962187344e-09,3.2218091384127293e-07,1.3426320282877865e-07,1.5421712493555777e-08,1.6531741791146386e-09,2.3345053615555556e-05,2.614999843951847e-07,6.992234582033252e-07,4.751108010296099e-06,2.427004663467768e-05,1.0746271984073973e-06,1.250437646667032e-07,6.861785261294821e-07,4.575496874863534e-08,2.9849162480343955e-06,1.3424501446809862e-07,4.3516340185496356e-10,1.1838112281803038e-14,5.572922421944968e-10,1.2807143764484065e-11,1.7988627265873602e-07,8.912737156847169e-11,2.008486462812659e-15,8.394746623240155e-11,8.565956042850217e-09,1.2326538646560428e-11,2.2086326758339958e-10,4.059633301029197e-14,1.189565445529344e-08,4.724577159611532e-10,7.838470811764955e-10,2.3740186544690163e-14,9.124295749913891e-11,1.1340235197891348e-10,7.565102132637806e-11,1.1794039139183187e-10,1.9096472466876778e-08,1.161921204964402e-14,9.628366985992134e-10,1.0686155243564192e-08,1.0768024766252027e-09,2.8119494427731633e-10,8.237381647836399e-15
2.1303678992278905e-06,0.7937085431341658,9.709040565880795e-06,4.2095323267162475e-06,1.4887350749896623e-06,1.741003606665248e-05,0.0,0.0,8.453504152465572e-06,1.0992557867633658e-08,4.517413258508098e-06,2.274625585892432e-07,8.912846348400538e-07,6.501917598212078e-17,3.5134918161006744e-12,4.145332398985169e-08,4.4176714388005694e-07,3.1851441558730074e-05,3.807022840976018e-10,1.8754456631904492e-11,2.941660712810921e-14,5.626577168502858e-15,2.3563156217034986e-09,9.835399075782958e-12,1.1485123259197405e-11,1.0258860372346438e-12,4.428837260793609e-17,1.0544279965710828e-12,1.4954515086462135e-13,4.943621680059329e-15,5.899632075869242e-10,5.300794578778445e-16,3.3691208245263354e-16,3.4016057194893634e-14,3.76,0.0,0.46107519562014954,0.9984461533216598,1.2941674900559725e-05,1.6450658427030492e-07,0.12397207959177954,0.12439417670275889,0.0015019935184957926,3.979002151457769e-11,2.9527113354874583e-05,2.0600448896479137e-05,0.00017870300783411815,5.607528167100684e-10,2.4645242255078275e-09,3.323437075603434e-07,1.385920154467142e-07,1.6703346154937958e-08,1.6835025446008627e-09,2.418106393353029e-05,2.706923285089394e-07,7.21558137531212e-07,5.087118114980461e-06,2.5485174332100856e-05,1.1358129250072034e-06,1.3228985129172206e-07,7.270873610593127e-07,4.803573618582222e-08,3.1938551484882e-06,1.358418793834708e-07,4.6100206947512415e-10,1.2540352833747456e-14,5.991184275907051e-10,1.375624382175971e-11,1.9379403367521767e-07,9.223893786940297e-11,2.1275519659341183e-15,8.874615465956024e-11,9.291341042398982e-09,1.2926282764182922e-11,2.3625964058825427e-10,4.34278413799102e-14,1.2478063612294577e-08,4.956594806658444e-10,8.720753164123535e-10,2.489780309368308e-14,9.408946408844354e-11,1.210540613699942e-10,7.945502113888506e-11,1.2354975058275345e-10,2.041734780061362e-08,1.2418519115228309e-14,1.0492245685510953e-09,1.1090651058859859e-08,1.1919702933113874e-09,3.0007628463035284e-10,8.581870758778249e-15
2.1687991928920823e-06,0.7939970109287613,1.0029619939549708e-05,4.3419343939904115e-06,1.5410681984375683e-06,1.82627167812658e-05,0.0,0.0,8.755654281590302e-06,1.1481365704245658e-08,4.8568563432104595e-06,2.4020023549718563e-07,9.402021322220378e-07,7.203824235129791e-17,3.766522061677941e-12,4.299366587296824e-08,4.6194190950555046e-07,3.304465320160468e-05,4.12253886420646e-10,1.975525335868691e-11,3.2085533036329274e-14,6.058061679687308e-15,2.408352891385806e-09,1.0534302307493825e-11,1.2024311532646092e-11,1.1499058763727766e-12,4.971970579210608e-17,1.1548226121788423e-12,1.6563279159833563e-13,5.407688207976958e-15,6.207441031728647e-10,5.845775136050863e-16,3.7230525458519825e-16,3.817118806458377e-14,3.76,0.0,0.4590934883406288,0.9984440735909169,1.362392302887414e-05,1.7438135169856256e-07,0.12594297291549966,0.12638024081478447,0.0015019903249629857,4.0407923672332217e-11,3.056479650972901e-05,2.1236542304171633e-05,0.0001849846390613029,5.778735363289056e-10,2.553388299150384e-09,3.426317280145649e-07,1.429966240859595e-07,1.806635864138678e-08,1.7138307133308478e-09,2.5030882065241163e-05,2.8011530092615027e-07,7.441727826619396e-07,5.440192065981978e-06,2.6738451645387302e-05,1.1992370746930988e-06,1.398057301290486e-07,7.695321438675175e-07,5.038744649816881e-08,3.412709871698249e-06,1.3743963845655627e-07,4.878006322011113e-10,1.326865680673243e-14,6.432066500435418e-10,1.4755994342586415e-11,2.0847565044702187e-07,9.542788633794298e-11,2.2510336750730725e-15,9.371164641111096e-11,1.0061310550232805e-08,1.354664396014812e-11,2.5238043753319765e-10,4.639277977793832e-14,1.307856625262806e-08,5.195089735815475e-10,9.682438829409965e-10,2.6087186645639003e-14,9.69695472142373e-11,1.2907952558112632e-10,8.337899139370256e-11,1.2930929799532176e-10,2.1799670618624614e-08,1.3254635420417816e-14,1.1413670358317209e-09,1.1503529066949437e-08,1.3169843397356073e-09,3.198402280490132e-10,8.939091654016962e-15
2.2456617802204664e-06,0.7945703167524798,1.0686506910218627e-05,4.610975671178405e-06,1.648529110806369e-06,2.0047166849837196e-05,0.0,0.0,9.391625685666347e-06,1.2517068118802314e-08,5.590861287586712e-06,2.674928044508401e-07,1.042881194391813e-06,8.806373996817841e-17,4.31728626797475e-12,4.619923760869615e-08,5.04301911893349e-07,3.5503141066454046e-05,4.813075655506053e-10,2.185577016021643e-11,3.813824728101784e-14,7.008450164248289e-15,2.5169937583525695e-09,1.2042584028793968e-11,1.316059854340118e-11,1.4357028258298987e-12,6.234218657866785e-17,1.3815302025821479e-12,2.023776863890163e-13,6.4498427942341346e-15,6.853787546373205e-10,7.075589052637559e-16,4.523733933342598e-16,4.778400864868624e-14,3.76,0.0,0.45515542344304094,0.9984397486268308,1.5057755069400998e-05,1.9545859370006273e-07,0.12985877529436055,0.13032718033654414,0.0015019836899792843,4.1634225212847154e-11,3.2690935083684393e-05,2.253149505824331e-05,0.00019784934386913227,6.127005989833918e-10,2.73550026911656e-09,3.6357736952656837e-07,1.5204240239617638e-07,2.1050850433351237e-08,1.7744870924209858e-09,2.6771796216831062e-05,2.9966677393849094e-07,7.902284120047833e-07,6.1996515470540574e-06,2.9361317218030237e-05,1.3329544396337579e-06,1.5566568313769315e-07,8.591304406986665e-07,5.530722540701428e-08,3.881177961954268e-06,1.4064940824839583e-07,5.443380249604775e-10,1.4805098751533996e-14,7.384670328312824e-10,1.6914026775155263e-11,2.402681827186382e-07,1.020424876920676e-10,2.511524085516617e-15,1.041522403193142e-10,1.1741909504739167e-08,1.4851367812810504e-11,2.8686744791704163e-10,5.27363286711433e-14,1.4334786404582771e-08,5.691614291612709e-10,1.1865946850454017e-09,2.8561654571209555e-14,1.0282862099487378e-10,1.4630296573584542e-10,9.159273387401187e-11,1.4128123013610112e-10,2.4754645463646795e-08,1.5040788344748143e-14,1.3439266120996449e-09,1.2354594331785527e-08,1.599102979908842e-09,3.6211218475983443e-10,9.693090993330133e-15
2.314838108816012e-06,0.7950821832776186,1.1295668938499095e-05,4.857962579358832e-06,1.7484557401353595e-06,2.1745267846047444e-05,0.0,0.0,1.0001820135711373e-05,1.3519961121434103e-08,6.317524438242129e-06,2.9423071246878885e-07,1.1409272662355253e-06,1.0502942001844335e-16,4.867327633245161e-12,4.9227619212651867e-08,5.448016114597233e-07,3.779868748241719e-05,5.506938067554861e-10,2.3861104535963855e-11,4.449830448889037e-14,7.971464297370611e-15,2.6200145696378084e-09,1.3533193470646545e-11,1.4252324846433952e-11,1.7413799930402229e-12,7.599476381175661e-17,1.6185639029450992e-12,2.4132739934722596e-13,7.53209733980794e-15,7.471405449837416e-10,8.359028792691973e-16,5.361797140822079e-16,5.812076474274346e-14,3.76,0.0,0.4516398633841711,0.9984356625877427,1.6429274551166694e-05,2.1601853493516021e-07,0.13335357116141605,0.13385090691978216,0.0015019774284894475,4.272715796754851e-11,3.466217580154244e-05,2.372240295076202e-05,0.00020976910285417806,6.44698102109882e-10,2.9043678084605097e-09,3.8284165420566253e-07,1.6046685348183602e-07,2.4051804814233174e-08,1.8290787684608658e-09,2.838548177399289e-05,3.1808589071906504e-07,8.326023503455377e-07,6.94689325387835e-06,3.1856993106138654e-05,1.4613416903673602e-06,1.7090957898197955e-07,9.452749912347257e-07,5.998645544698147e-08,4.339258638814765e-06,1.4357127187406726e-07,5.986564154481662e-10,1.628115474980778e-14,8.326916936202785e-10,1.904614136390597e-11,2.718014374344493e-07,1.0827164944346778e-10,2.7617668547743764e-15,1.141423627529311e-10,1.3424469566154692e-08,1.6101621065729513e-11,3.2056490002134776e-10,5.893555783833602e-14,1.5529596268257393e-08,6.16088118657486e-10,1.4159731472343005e-09,3.089824456886706e-14,1.0821210700759828e-10,1.632143202358248e-10,9.94100324574724e-11,1.5257509741753232e-10,2.7639339346542287e-08,1.678299652841805e-14,1.5484875077119787e-09,1.3149633857948516e-08,1.893300466717959e-09,4.0341865775886437e-10,1.0418658833977231e-14
2.3840144374115578e-06,0.7955901894080093,1.1921890281360951e-05,5.109574263905261e-06,1.8514553263992523e-06,2.3532744400726093e-05,0.0,0.0,1.0649762509848555e-05,1.4595198211433576e-08,7.11040447876855e-06,3.2314458192703734e-07,1.2444374775800276e-06,1.2473998367413617e-16,5.472764820958553e-12,5.239299492458687e-08,5.876457626181088e-07,4.017363142362195e-05,6.27457742911937e-10,2.5977519506818408e-11,5.184100545635957e-14,9.04581642063227e-15,2.728048522332485e-09,1.5158265636445775e-11,1.5412989274670904e-11,2.0995142529158442e-12,9.217231973853861e-17,1.8910406325969042e-12,2.866698741279916e-13,8.768379382671515e-15,8.124015073165051e-10,9.830370369393229e-16,6.325103580795985e-16,7.029963965936692e-14,3.76,0.0,0.4481512714917434,0.9984313876605395,1.7879850591170018e-05,2.381730873130117e-07,0.13682070422265744,0.1373478307428591,0.0015019708839676417,4.3810020525562625e-11,3.668792651795146e-05,2.493688050462534e-05,0.00022201008067475062,6.772988305291344e-10,3.0779068447683544e-09,4.0248863830785146e-07,1.6917593415178495e-07,2.73743129537637e-08,1.88367233946819e-09,3.0043355704367992e-05,3.373047314655003e-07,8.758319836881536e-07,7.75783975498118e-06,3.448336607768374e-05,1.5975811723812267e-06,1.8710095695826097e-07,1.0367887587221801e-06,6.490911113909294e-08,4.833435734400168e-06,1.4654437953065552e-07,6.563203378006646e-10,1.7848045309521232e-14,9.354271951473266e-10,2.136847138917205e-11,3.0627144333411823e-07,1.1476906754137798e-10,3.027400170732523e-15,1.2470886019504592e-10,1.5279065159041836e-08,1.742735952685785e-11,3.568922497165374e-10,6.561960914618085e-14,1.678662556634002e-08,6.651484457371239e-10,1.6803020774069778e-09,3.333906583838009e-14,1.136974894845776e-10,1.8154788961374291e-10,1.076384711581805e-10,1.643637454664988e-10,3.074657306970921e-08,1.8658125935707514e-14,1.775760244112223e-09,1.397248373976204e-08,2.2300469419932495e-09,4.4796496053179797e-10,1.1190805762192209e-14
2.4531907660071035e-06,0.7960943658372417,1.2565215405805095e-05,5.365848110934614e-06,1.9575586838169233e-06,2.5411635600729107e-05,0.0,0.0,1.1337326992546311e-05,1.574821786559363e-08,7.973085611642163e-06,3.5434829443020014e-07,1.3535345515921795e-06,1.4755382177249522e-16,6.137533287769483e-12,5.5696572364744796e-08,6.329260503940321e-07,4.262881901826767e-05,7.121217104671988e-10,2.8207127650879593e-11,6.029184170087328e-14,1.024106216187791e-14,2.8411419023638383e-09,1.692620822140567e-11,1.6646124052109536e-11,2.5170625742775907e-12,1.1125919420510007e-16,2.2034236115529485e-12,3.392958848162721e-13,1.0177079140743329e-14,8.812566543407129e-10,1.15113125980054e-15,7.42840809810369e-16,8.458584629875247e-14,3.76,0.0,0.44468943758852236,0.9984269184384281,1.9411669231139802e-05,2.6201024526266665e-07,0.1402603797154323,0.1408181576793856,0.0015019640482699815,4.4882911113115105e-11,3.87680394508021e-05,2.6174421896360028e-05,0.00023457004261695247,7.10488282788617e-10,3.2560849128924793e-09,4.2251013581833717e-07,1.7818674291900885e-07,3.104165232100167e-08,1.938268809098376e-09,3.174522430674079e-05,3.5734262455581395e-07,9.198990337356036e-07,8.635775876014652e-06,3.7242991785835865e-05,1.7418993851428707e-06,2.0426749961866735e-07,1.133819615408614e-06,7.008018449629893e-08,5.365225922854183e-06,1.4958943789592594e-07,7.174181970887607e-10,1.950816924253554e-14,1.0471341505267006e-09,2.3891190254640207e-11,3.438469459793657e-07,1.2154120338826173e-10,3.308830302745566e-15,1.3586534234929958e-10,1.7316565682773938e-08,1.8832074902293956e-11,3.959572455582356e-10,7.280853822459866e-14,1.8107200079801524e-08,7.163521949489308e-10,1.983571232674262e-09,3.588444265029824e-14,1.192823275395143e-10,2.0139258168781443e-10,1.1628613424074604e-10,1.7664985882289232e-10,3.4085273402401816e-08,2.0671361405019708e-14,2.027368767248036e-09,1.482340410072997e-08,2.6138792225571204e-09,4.958980012377057e-10,1.201155491755065e-14
