Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72)
3.0504203513571666e-07,0.7121359999008385,5.180630176898323e-09,4.781802215654997e-10,2.4769532177229337e-10,9.9724856122197e-10,0.0,0.0,1.4555779104450506e-07,1.8774684981408276e-11,1.2631342224861625e-12,3.7796899939298326e-15,4.687256709991696e-13,3.7169115821097222e-28,4.1580597723262325e-20,1.854222172693018e-14,6.337486851564474e-11,2.9140112544247005e-08,3.3747710682459038e-28,1.1968111101044264e-18,6.857708801174435e-27,4.055104464079366e-28,5.21795617958626e-16,6.398145588576381e-21,8.794462504263686e-16,1.284946490318548e-26,1.0478172032907113e-28,8.26215944082423e-23,9.815501251833975e-22,9.153054750292092e-23,1.0090810663896099e-16,4.708151365158182e-26,1.4583470160281885e-26,9.392562700342477e-25,3.76,0.0,0.8407851315044332,0.9994033102869134,2.348022085853921e-10,2.1518658610953183e-12,0.0024225809674773354,0.002422642009598863,0.000596514478677872,1.3939056322571015e-13,2.9140613245563615e-08,1.4396940239075023e-07,1.3970215556839583e-08,1.2102058474377387e-11,1.4616949664520282e-14,1.4995854335077488e-09,4.806039591838233e-11,1.847804445940624e-13,1.1097942162509527e-12,2.625412822450062e-09,1.2063699056273025e-09,2.503574698485329e-09,6.678171420224838e-11,3.380210782710271e-09,1.2678818195161114e-11,6.79866650929793e-13
3.097260927289944e-07,0.7121407190198868,5.3398080265926575e-09,5.000088022848143e-10,2.5760698555691063e-10,1.045321262286982e-09,0.0,0.0,1.477929366398687e-07,1.935063929473258e-11,1.325515855055168e-12,4.113904871442721e-15,4.874791406189212e-13,3.9938354439531334e-28,4.3249053668638807e-20,1.9879241973976927e-14,6.559362210154283e-11,3.0041337418099224e-08,3.7579573560744744e-28,1.2607950476674163e-18,7.626517831104367e-27,4.6501575888137655e-28,5.564635703434069e-16,7.008603892905851e-21,9.119624473694493e-16,1.404796534459551e-26,1.1408865487484386e-28,9.082196299539198e-23,1.0693002621307598e-21,9.905269019926623e-23,1.0459110889449746e-16,5.071236096294528e-26,1.5894870402125003e-26,1.0280228697205553e-24,3.76,0.0,0.8407479828420379,0.999403307131328,2.4851989398432585e-10,2.2643739408890497e-12,0.002459725753275869,0.0024597886685973004,0.0005965144736140061,1.4143902422691754e-13,3.004184229868033e-08,1.4620730688705716e-07,1.4402378693424884e-08,1.2292340186921589e-11,1.5202420140599235e-14,1.5242671099553766e-09,4.953764979482023e-11,1.9338343066019532e-13,1.1269571947619663e-12,2.706633822471109e-09,1.228444030063839e-09,2.5590112872775046e-09,6.91916736081035e-11,3.4975411968372355e-09,1.3102291076512806e-11,7.068523663214829e-13
3.144101503222722e-07,0.7121454379317881,5.500904446533645e-09,5.22453337452974e-10,2.677183604259749e-10,1.09485589873773e-09,0.0,0.0,1.5002813411359237e-07,1.993514569819415e-11,1.3899812142712409e-12,4.472017302699056e-15,5.066516525498577e-13,4.2860643175909235e-28,4.495575208141997e-20,2.1289180716472437e-14,6.785071471069748e-11,3.09562704750798e-08,4.177010146244363e-28,1.3270766964977765e-18,8.467901421889629e-27,5.323013929939245e-28,5.929764368708615e-16,7.66527246840953e-21,9.450772854135774e-16,1.533689056604526e-26,1.2404053936001671e-28,9.968833698074491e-23,1.1632464281500674e-21,1.0704437718388e-22,1.0834802501935762e-16,5.455481687462553e-26,1.729869318209415e-26,1.1235128785071422e-24,3.76,0.0,0.8407108358167827,0.9994033039591455,2.627808772083939e-10,2.380784391191441e-12,0.0024968688762211414,0.0024969336929303943,0.0005965144706871866,1.4354791484079546e-13,3.0956778222606247e-08,1.484469703540207e-07,1.4841119616198948e-08,1.2482766934590943e-11,1.580099247922593e-14,1.5489697515044676e-09,5.103695889529994e-11,2.0225213197871615e-13,1.1441206306456431e-12,2.7890907652257454e-09,1.2505303759735572e-09,2.614630759734688e-09,7.164778881872234e-11,3.617010954156634e-09,1.3534394719325312e-11,7.344869830347258e-13
3.1909420791554997e-07,0.7121501566365521,5.663896341521592e-09,5.455196192236122e-10,2.780286608402433e-10,1.1458698152807116e-09,0.0,0.0,1.5226338505848793e-07,2.0528197792198788e-11,1.456567451364134e-12,4.855317344060677e-15,5.262446994483637e-13,4.594166628440946e-28,4.670115523693614e-20,2.2774665997202298e-14,7.014610148572231e-11,3.188491101646314e-08,4.634570443699268e-28,1.3956982814240528e-18,9.387469119158346e-27,6.0825378524789235e-28,6.314006929079803e-16,8.370733270922374e-21,9.78790148746456e-16,1.6721529741523673e-26,1.3466940202088994e-28,1.0926300590042995e-22,1.2637111157465212e-21,1.1552555028615678e-22,1.1217921300462086e-16,5.861724027633602e-26,1.8799640598300228e-26,1.2261104617435905e-24,3.76,0.0,0.840673690428566,0.9994033007710528,2.7759595747341187e-10,2.50116390559783e-12,0.0025340103363864653,0.0025340770826702413,0.0005965144692019161,1.457272813275603e-13,3.188542021616668e-08,1.5068842402501046e-07,1.5286438093834736e-08,1.2673341410045071e-11,1.6412713086640404e-14,1.5736935976729437e-09,5.255830977941763e-11,2.1139080912168385e-13,1.1612845238763481e-12,2.872783590899826e-09,1.2726287791362203e-09,2.670427521446134e-09,7.415022674723932e-11,3.738623970993062e-09,1.3975232312144589e-11,7.627780258654017e-13
3.2377826550882774e-07,0.7121548751341875,5.828760848487363e-09,5.69213320136546e-10,2.8853706796657565e-10,1.1983801430480919e-09,0.0,0.0,1.5449869104606502e-07,2.112978918958456e-11,1.5253118106312971e-12,5.2651416815941056e-15,5.462597217950017e-13,4.918724885553483e-28,4.848575056013203e-20,2.4338366993764907e-14,7.247973736767094e-11,3.282725845711335e-08,5.133423493772407e-28,1.4667020363696145e-18,1.0391180922396325e-26,6.938469630947648e-28,6.718038540093694e-16,9.12766170141278e-21,1.0131004146111077e-15,1.820740460955438e-26,1.4600823442922764e-28,1.1959025174499084e-22,1.3710278550095016e-21,1.2451659301092025e-22,1.1608503093993357e-16,6.290815721509118e-26,2.0402561371592332e-26,1.3362148726974913e-24,3.76,0.0,0.8406365466772854,0.9994032975685703,2.9297588907585795e-10,2.6255790941716718e-12,0.0025711501338451176,0.00257121883788893,0.0005965144676288532,1.4787484290091606e-13,3.282776758844839e-08,1.5293169869990541e-07,1.5738333895010298e-08,1.2864066254540835e-11,1.703762668694443e-14,1.5984388885640605e-09,5.4101689012703754e-11,2.2080373616428276e-13,1.1784488744284429e-12,2.957712239683965e-09,1.2947391016107417e-09,2.726396244017309e-09,7.669915747963232e-11,3.862384089615783e-09,1.4424908219496912e-11,7.917331231959376e-13
3.284623231021055e-07,0.7121595934247048,5.995475341808365e-09,5.935399916269222e-10,2.992427303069789e-10,1.2524037967724615e-09,0.0,0.0,1.567340536263481e-07,2.1739913515815356e-11,1.5962516306346393e-12,5.702874995267977e-15,5.666981079433659e-13,5.260336126412171e-28,5.0310051520148817e-20,2.598299424491334e-14,7.48515771059854e-11,3.3783312079997874e-08,5.676504451358616e-28,1.540130204072143e-18,1.1485364891700421e-26,7.90148736636525e-28,7.142544816392178e-16,9.93882913437809e-21,1.0480074535112813e-15,1.980027894653747e-26,1.5809101207815693e-28,1.3071642712321235e-22,1.4855415301199296e-21,1.3403833714095573e-22,1.2006583700786896e-16,6.743626333173108e-26,2.2112454042424293e-26,1.4542409235989909e-24,3.76,0.0,0.8405994045628393,0.9994032943524612,3.089313796154738e-10,2.7540964818566444e-12,0.0026082882686703423,0.002608358958658548,0.0005965144651967411,1.5002707931502156e-13,3.3783819513237994e-08,1.551768247406593e-07,1.6196806788408815e-08,1.3054944072581462e-11,1.7675776322299722e-14,1.6232058650847659e-09,5.56670831809776e-11,2.304952010454953e-13,1.1956136822762879e-12,3.0438766517736533e-09,1.3168612314299366e-09,2.7825318640729864e-09,7.929475436114401e-11,3.988295078959135e-09,1.488352799038541e-11,8.213600088465838e-13
3.331463806953833e-07,0.7121643115081124,6.164017432075349e-09,6.18505068177134e-10,3.101447670470804e-10,1.307957481917727e-09,0.0,0.0,1.5896947432890824e-07,2.2358564408596606e-11,1.6694243406704185e-12,6.169949697167651e-15,5.875611974167608e-13,5.6196119421452835e-28,5.21745978849483e-20,2.771129799403559e-14,7.726157532288893e-11,3.475307126247148e-08,6.266900225159808e-28,1.6160250345600639e-18,1.267672714608911e-26,8.983260899781397e-28,7.588221412225318e-16,1.0807102199836649e-20,1.0835106307321923e-15,2.1506161359449497e-26,1.7095267972052393e-28,1.4268997578343475e-22,1.607608313239409e-21,1.4411205103174851e-22,1.241219894989425e-16,7.221042542233397e-26,2.3934464801554367e-26,1.5806189688571511e-24,3.76,0.0,0.8405622640851268,0.9994032911219041,3.2547308902641403e-10,2.886782509897351e-12,0.0026454247409353425,0.0026454974450511744,0.000596514462718311,1.5213252174463244e-13,3.475357525535685e-08,1.5742383208986235e-07,1.6661856542718435e-08,1.3245977440024517e-11,1.832720345767757e-14,1.6479947681078812e-09,5.7254478889164096e-11,2.404695054564495e-13,1.21277894739423e-12,3.1312767673691742e-09,1.3389950787375318e-09,2.8388295645103027e-09,8.193719400900306e-11,4.116360640997319e-09,1.5351198305014186e-11,8.516665199308358e-13
3.3783043828866105e-07,0.7121690293844206,6.334364965261589e-09,6.441138715986828e-10,3.2124227166819996e-10,1.3650577020292378e-09,0.0,0.0,1.612049546639477e-07,2.298573551748455e-11,1.744867457172347e-12,6.667845792675823e-15,6.088502844597922e-13,5.997178833912309e-28,5.407995626692039e-20,2.952606657619463e-14,7.970968658382596e-11,3.57365352290943e-08,6.907852399512905e-28,1.6944287834767302e-18,1.3972365393591718e-26,1.0196522060006246e-27,8.055773613435914e-16,1.1735442392302506e-20,1.1196093080170898e-15,2.3331309631674516e-26,1.846291411422294e-28,1.5556146461926035e-22,1.7375956383532e-21,1.547594294674779e-22,1.282538469133844e-16,7.723968059876089e-26,2.587388591278878e-26,1.7157949578607922e-24,3.76,0.0,0.8405251252440461,0.9994032878768867,3.4261162839739246e-10,3.023703537185579e-12,0.0026825595507132998,0.002682634297138886,0.0005965144601974735,1.5429574354128046e-13,3.573703392352278e-08,1.5967275028993053e-07,1.713348292663207e-08,1.3437168899339923e-11,1.899194809245974e-14,1.672805837860267e-09,5.886386275300303e-11,2.5073096477510715e-13,1.2299446697566047e-12,3.2199125266755295e-09,1.361140571580394e-09,2.8952847544405316e-09,8.462665633872972e-11,4.246584417553836e-09,1.5828026918301297e-11,8.826605947171966e-13
3.425144958819388e-07,0.7121737470536379,6.506496025336024e-09,6.703716121169268e-10,3.325343139758121e-10,1.4237207604604985e-09,0.0,0.0,1.6344049612268358e-07,2.3621420503827915e-11,1.822618582780051e-12,7.198091715932572e-15,6.305666196576609e-13,6.393679011210509e-28,5.60267211666484e-20,3.1430125894072844e-14,8.21958654336161e-11,3.673370342954988e-08,7.602762872973891e-28,1.7753837111546483e-18,1.5379789032178647e-26,1.1555151203554932e-27,8.545916205294882e-16,1.2726907660187061e-20,1.1563028444247906e-15,2.5282239795117928e-26,1.9915727102788935e-28,1.6938365476623906e-22,1.8758824119161714e-21,1.6600259474780504e-22,1.324617679414015e-16,8.253323486942102e-26,2.793615743543683e-26,1.8602307979750445e-24,3.76,0.0,0.8404879880394966,0.999403284616979,3.603575583809452e-10,3.1649258399276135e-12,0.002719692698077372,0.0027197695149937563,0.0005965144580561615,1.5639646820150936e-13,3.6734194848236884e-08,1.6192360848911343e-07,1.7611685708847345e-08,1.3628520955280588e-11,1.9670048812105835e-14,1.6976393140288018e-09,6.049522139143294e-11,2.6128390828973637e-13,1.2471108493377397e-12,3.309783869902469e-09,1.3832976538854202e-09,2.951893059375e-09,8.736332463214781e-11,4.37896999381871e-09,1.631412263798024e-11,9.14350272653839e-13
3.471985534752166e-07,0.7121784645157748,6.6803889628651715e-09,6.972833765393273e-10,3.440199390349734e-10,1.4839627389331592e-09,0.0,0.0,1.65676100175449e-07,2.4265613042086004e-11,1.9027154156870372e-12,7.762270744387163e-15,6.527114063110037e-13,6.80977276991379e-28,5.801551901001661e-20,3.3426343154074965e-14,8.472006641107378e-11,3.7744575085256253e-08,8.355217919479878e-28,1.858932082567838e-18,1.6906987984219384e-26,1.3074400822091474e-27,9.059374417475316e-16,1.3784665027579903e-20,1.1935905964454963e-15,2.7365765554913685e-26,2.145750363389267e-28,1.8421182828292085e-22,2.0228605429599116e-21,1.778641459571248e-22,1.3674611152415753e-16,8.810047413785796e-26,3.0126885634369637e-26,2.014406550502382e-24,3.76,0.0,0.8404508524713777,0.9994032813427708,3.7872138214443907e-10,3.3105156020221244e-12,0.00275682418310069,0.0027569030986878506,0.0005965144556966034,1.585465762194085e-13,3.77450571279803e-08,1.6417643540104447e-07,1.8096464658067144e-08,1.3820036073583924e-11,2.0361542668404512e-14,1.722495436027085e-09,6.214854143609198e-11,2.721326810176962e-13,1.2642774861119585e-12,3.40089073726509e-09,1.4054662862682426e-09,3.0086503381300906e-09,9.014738597266761e-11,4.513520894649221e-09,1.6809595426598762e-11,9.467437057274624e-13
3.5188261106849436e-07,0.7121831817708396,6.856022307826222e-09,7.248541696917226e-10,3.5569817636514875e-10,1.5457995718200274e-09,0.0,0.0,1.6791176827879042e-07,2.4918306815465067e-11,1.985195717601005e-12,8.362003343509913e-15,6.752858168928619e-13,7.246133060196937e-28,6.004699827662442e-20,3.551761284994709e-14,8.728224406526585e-11,3.876914960800832e-08,9.16893068615982e-28,1.9451161653819243e-18,1.8562287169931474e-26,1.4770507268755658e-27,9.596880379804305e-16,1.4911955406200175e-20,1.2314719191816508e-15,2.958890576804556e-26,2.3092114181742416e-28,2.0010299930858533e-22,2.1789307677532082e-21,1.9036700179452509e-22,1.41107236737741e-16,9.395092627640188e-26,3.2451788944509154e-26,2.178814642134888e-24,3.76,0.0,0.8404137185395889,0.9994032780539913,3.977135636259617e-10,3.46053894547861e-12,0.002793954005856366,0.0027940350482932343,0.0005965144533814535,1.6067103927841305e-13,3.876962004908141e-08,1.6643125945181159e-07,1.8587819542997792e-08,1.401171669696285e-11,2.106646571317606e-14,1.7473744429356699e-09,6.382380952933045e-11,2.832816386314896e-13,1.2814445800535796e-12,3.4932330689820953e-09,1.4276464396910385e-09,3.065552600738934e-09,9.297903001950958e-11,4.650240606317547e-09,1.73145560073118e-11,9.79849121100119e-13
3.5656666866177213e-07,0.7121878988188423,7.0333748543181884e-09,7.530888772785611e-10,3.675680341420528e-10,1.609246979222787e-09,0.0,0.0,1.7014750186935582e-07,2.5579495519927747e-11,2.0700973425957096e-12,8.998965011211191e-15,6.982909799702081e-13,7.703452283432598e-28,6.212184062200228e-20,3.7706868954693175e-14,8.988235298416222e-11,3.980742626831834e-08,1.0047804485174643e-27,2.033978230572837e-18,2.035451876444904e-26,1.666122734227596e-27,1.015917620516858e-15,1.611212900375585e-20,1.2699461662670577e-15,3.1958987204078044e-26,2.482353813596661e-28,2.171167738846482e-22,2.3445069012722508e-21,2.0353454969500722e-22,1.4554550291885045e-16,1.0009430288883083e-25,3.4916751250257817e-26,2.35396587389917e-24,3.76,0.0,0.8403765862440299,0.9994032747508556,4.1734450830743467e-10,3.6150619015505767e-12,0.0028310821664174887,0.002831165363881965,0.000596514450887664,1.6284108775211546e-13,3.980788275286302e-08,1.6868810865132572e-07,1.9085750132350714e-08,1.4203565232816055e-11,2.1784852571689227e-14,1.7722765731990706e-09,6.552101232887623e-11,2.947351525608802e-13,1.2986121311369142e-12,3.586810805277485e-09,1.449838098904675e-09,3.122596071631813e-09,9.5858450246974e-11,4.789132561125392e-09,1.7829116199820423e-11,1.0136748558012828e-12
3.612507262550499e-07,0.7121926156597918,7.212425669403719e-09,7.819922640027784e-10,3.7962850062216896e-10,1.6743204633445342e-09,0.0,0.0,1.723833023637596e-07,2.624917286446812e-11,2.1574582386701404e-12,9.67488864234924e-15,7.217279806943659e-13,8.182443440582682e-28,6.424076251992572e-20,3.999708517131961e-14,9.252034782598598e-11,4.0859404521683865e-08,1.0995943913275733e-27,2.1255605517175154e-18,2.2293059988695107e-26,1.8765982243501214e-27,1.074701405264806e-15,1.738864981475418e-20,1.3090126905456557e-15,3.448366379300128e-26,2.6655867506966624e-28,2.3531550131345766e-22,2.520016406190795e-21,2.17390656853743e-22,1.5006126965115615e-16,1.0654049023466693e-25,3.752782745446817e-26,2.540390292507138e-24,3.76,0.0,0.8403394555846009,0.999403271432984,4.376245602248565e-10,3.774150408131815e-12,0.002868208664857123,0.002868294045526097,0.0005965144485872257,1.649466508412668e-13,4.0859844561782876e-08,1.709470105889557e-07,1.9590256194842467e-08,1.4395584051788917e-11,2.251673645758414e-14,1.7972020644723778e-09,6.72401365045898e-11,3.064976106347884e-13,1.315780139336269e-12,3.6816238863807483e-09,1.4720412610945852e-09,3.179777185517197e-09,9.878584410518709e-11,4.930200139498564e-09,1.8353388927261457e-11,1.048229359297581e-12
3.6593478384832767e-07,0.7121973322936983,7.393154069726488e-09,8.115689861067743e-10,3.918785481065869e-10,1.7410353307984124e-09,0.0,0.0,1.7461917116083938e-07,2.6927332569850216e-11,2.2473164382823635e-12,1.0391560297527478e-14,7.455978666347659e-13,8.683838753523438e-28,6.640451290131206e-20,4.239127047578801e-14,9.519618334196544e-11,4.192508358226614e-08,1.201764351402705e-27,2.219905403939802e-18,2.4387812279902244e-26,2.1105831334748194e-27,1.1361155000492859e-15,1.874508702544712e-20,1.3486708448399765e-15,3.717089965782615e-26,2.8593297595243496e-28,2.5476411918247975e-22,2.7058993992942713e-21,2.319596248734203e-22,1.5465489680007716e-16,1.1329954018452909e-25,4.0291229211231784e-26,2.7386358737643336e-24,3.76,0.0,0.8403023265612022,0.9994032681007586,4.585640060950311e-10,3.937870318157427e-12,0.002905333501248316,0.0029054210932976804,0.000596514446090475,1.6712276683270243e-13,4.192550455343063e-08,1.7320799247939965e-07,2.0101337499194246e-08,1.458777549173122e-11,2.326214935961539e-14,1.8221511535844407e-09,6.898116873839e-11,3.185734158429417e-13,1.3329486046259455e-12,3.777672252526411e-09,1.4942559330489297e-09,3.237092557529893e-09,1.0176141272037542e-10,5.073446678530891e-09,1.888748809027868e-11,1.0835211826728578e-12
3.7061884144160544e-07,0.7122020487205705,7.575539605797183e-09,8.418235998885009e-10,4.043171357422543e-10,1.8094067077428963e-09,0.0,0.0,1.7685510964319005e-07,2.761396836776565e-11,2.33971005195407e-12,1.1150816540472272e-14,7.699016517586733e-13,9.20838911440547e-28,6.861387193715117e-20,4.4892466130564825e-14,9.790981439076409e-11,4.3004462964958556e-08,1.3117381751141569e-27,2.3170550631624955e-18,2.6649194033413845e-26,2.370349195383895e-27,1.2002368291234343e-15,2.018510963546546e-20,1.3889199824474734e-15,4.00289604990991e-26,3.0640121218315426e-28,2.7553006880416766e-22,2.902608040592977e-21,2.472661607698714e-22,1.593267444445648e-16,1.2038167079138836e-25,4.321331596607798e-26,2.949267735344561e-24,3.76,0.0,0.8402651991737341,0.9994032647537494,4.801730779794629e-10,4.106287405216911e-12,0.0029424566756640963,0.00294254650726876,0.0005965144438201171,1.6920661736034317e-13,4.300486210280051e-08,1.7547108119392274e-07,2.061899381413152e-08,1.478014186081923e-11,2.4021122170973378e-14,1.8471240765185123e-09,7.07440957217972e-11,3.309669855661741e-13,1.3501175269802432e-12,3.874955843953741e-09,1.5164821292736065e-09,3.2945389625128494e-09,1.047853607024312e-10,5.218875477967376e-09,1.943152847957991e-11,1.1195589712496477e-12
