Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66)
0.003239758312381192,0.5378282914778777,6.119154677183551e-08,5.052678418830374e-08,3.5013697855293376e-08,2.8222506801595948e-05,0.0,0.0,5.928844794349041e-05,2.6062471532565857e-06,4.056324559453304e-05,8.06820419417076e-06,5.8411011261298985e-09,8.615701150918333e-24,6.567467688589167e-17,6.029598155691332e-11,1.9741100350743942e-08,0.0012006060090985027,2.4190868831532986e-19,3.232912773861915e-17,5.3782079516797135e-17,1.1536491759054381e-20,7.687485747190985e-13,7.369163646290161e-11,1.8214983442116374e-12,1.8238776231252395e-13,2.416813548745928e-20,1.0753096265750492e-12,2.875783392362794e-12,1.1246423792058643e-16,5.114020014614464e-11,3.350240685790515e-18,1.7443323289825543e-18,1.453567808334327e-13,3.76,0.0,0.43850924854671697,0.998558697581395,0.00010142526935661713,8.312177780154645e-07,0.0616657558653652,0.06290325780274075,8.798178548513138e-05,1.5392103078675084e-13,0.0012218854013832622,1.6261521308335166e-05,2.643689403940061e-06,1.686881768544181e-08,1.1527566056458284e-13,5.4239874194557215e-08,1.996947837029622e-06,1.9337403128430758e-05,2.076599649121171e-06,1.2903272251727244e-14,6.354727035034035e-14,1.3436332643134913e-07,1.1371999227055029e-07,2.291434888742333e-05,8.87719042200926e-05,1.3228282937067331e-09,6.355829440850778e-11,8.063069343852442e-08,2.305972823174663e-08,5.346993351066614e-07,3.930211931305469e-09,2.8700030901151626e-06,8.903132794530478e-15,2.880481626702061e-09,2.5393157756610863e-12,1.8715433427325972e-06,6.096457903431139e-09,7.422401965048812e-16,5.21572150491649e-12,1.4857328758370782e-14,7.7040623494862e-09,2.3525597349670723e-13,1.4785540606094509e-09,4.4025938259248026e-09
0.003252041662533341,0.5378509081319892,6.165349313670738e-08,5.0901647867336074e-08,3.541670808991672e-08,2.8545716429558902e-05,0.0,0.0,5.9694535529196456e-05,2.6410440066947326e-06,4.115349961086337e-05,8.200096013797623e-06,5.908009047838871e-09,8.841030763756576e-24,6.688683882159047e-17,6.095287665737387e-11,1.994955400776069e-08,0.0012096357059710762,2.4826039846255777e-19,3.2681776350451714e-17,5.5197344652918143e-17,1.179758832318816e-20,7.770998843584156e-13,7.510035418321062e-11,1.8515821467949454e-12,1.8771764036569466e-13,2.4984529249675668e-20,1.0998936676543205e-12,2.9493668459398177e-12,1.1491584767913666e-16,5.187876413813839e-11,3.4337923226639025e-18,1.788222163736802e-18,1.4913313477659082e-13,3.76,0.0,0.43828470799392144,0.9985478639363117,0.00010289487435024259,8.43186754905676e-07,0.0618790531743216,0.06312600049622148,8.798083069771787e-05,1.5444526154879885e-13,0.0012312958772503148,1.6376996068214387e-05,2.6632710848526396e-06,1.6987707041409253e-08,1.161297769817156e-13,5.462539648680115e-08,2.0180619905199492e-06,1.9689475820473846e-05,2.1026499941560077e-06,1.3041774361232595e-14,6.403495800426989e-14,1.3575999783439454e-07,1.1453532709815871e-07,2.3179066837584003e-05,8.971256325425904e-05,1.3405453970349677e-09,6.441054232974845e-11,8.168086750745865e-08,2.3306213184170938e-08,5.402238419659941e-07,3.981192737289212e-09,2.925839062788819e-06,9.018618588428884e-15,2.913642847605854e-09,2.568545127588976e-12,1.8986107028017434e-06,6.159494975671711e-09,7.518679892367438e-16,5.283328727206096e-12,1.5011793810968457e-14,7.919559591934186e-09,2.3877928107548393e-13,1.4889868988866204e-09,4.4496578954813665e-09
0.00326432501268549,0.5378735143744452,6.21163762276087e-08,5.127740881790335e-08,3.5822629327084684e-08,2.8871462820947045e-05,0.0,0.0,6.010101966556142e-05,2.676140902242268e-06,4.175039789961917e-05,8.333686858089524e-06,5.975424583913531e-09,9.071073023789816e-24,6.811509654827392e-17,6.161378932860813e-11,2.0159110915853164e-08,0.001218698931468002,2.5475569667584015e-19,3.303685942360353e-17,5.664495552424001e-17,1.2063482520794924e-20,7.855022645244461e-13,7.653070952254455e-11,1.882005897400839e-12,1.9318357358862147e-13,2.5825110324905476e-20,1.1249399395864888e-12,3.0245038088743523e-12,1.1740872457842226e-16,5.262442669297215e-11,3.519076109787029e-18,1.8330509288085038e-18,1.529926029180172e-13,3.76,0.0,0.4380602643866807,0.9985369798999851,0.00010438099471130502,8.552789786218165e-07,0.06209219936579729,0.06334862876389478,8.797987147059692e-05,1.549690546928452e-13,0.001240745537279103,1.6492652268730934e-05,2.6829214480623446e-06,1.7106771473373957e-08,1.1698689019106144e-13,5.50115312857721e-08,2.0392874814234105e-06,2.0046531458434987e-05,2.1289495893370165e-06,1.3181068975735688e-14,6.452610071937624e-14,1.371638334177708e-07,1.1535208421268956e-07,2.3445430901808108e-05,9.065978259570693e-05,1.3584255903090808e-09,6.527066324718968e-11,8.274029969811271e-08,2.355404731958105e-08,5.457768154770634e-07,4.032619298992968e-09,2.9825141945806807e-06,9.135114125035681e-15,2.9470080884384333e-09,2.597954256884803e-12,1.925966573034682e-06,6.222849970063915e-09,7.615799608872337e-16,5.351526638373773e-12,1.5167054845554016e-14,8.140112840266944e-09,2.4233937392893464e-13,1.499435329330231e-09,4.496979890535798e-09
0.003276608362837639,0.5378961102158943,6.25801734369945e-08,5.165404765172955e-08,3.6231457736912886e-08,2.919975346581149e-05,0.0,0.0,6.050787808567664e-05,2.7115376995253144e-06,4.235398966687747e-05,8.468991428421433e-06,6.043348370383609e-09,9.30587694380612e-24,6.935953832844209e-17,6.227870689278447e-11,2.0369764538991507e-08,0.0012277956758931648,2.613972493653292e-19,3.33943836346262e-17,5.812553644766884e-17,1.2334238110263781e-20,7.939555535642619e-13,7.798294115683786e-11,1.9127705678395297e-12,1.9878848378544773e-13,2.6690480210419422e-20,1.1504549909922294e-12,3.101218728453062e-12,1.1994330085626994e-16,5.3377205452549547e-11,3.606119372417553e-18,1.87883456405948e-18,1.569366286704662e-13,3.76,0.0,0.4378359175829636,0.9985260453777924,0.00010588374405692411,8.674950562851885e-07,0.062305194481213036,0.0635711426520679,8.79789077954313e-05,1.554924103218522e-13,0.0012502344337465526,1.6608484306471748e-05,2.702640458623879e-06,1.722600512804646e-08,1.178469986676104e-13,5.5398259969031014e-08,2.0606235996196054e-06,2.0408612545788105e-05,2.155499772513157e-06,1.3321152501864505e-14,6.502071750957384e-14,1.3857478700506484e-07,1.161702256786491e-07,2.3713433976851662e-05,9.16135706490459e-05,1.3764692997869922e-09,6.613867864694356e-11,8.380900939197128e-08,2.380322339468301e-08,5.513580831076693e-07,4.084492485160415e-09,3.0400364307146166e-06,9.252621372056685e-15,2.980576423123115e-09,2.627542346872152e-12,1.953612635585252e-06,6.286520732186998e-09,7.713762754856519e-16,5.420316387230727e-12,1.5323106825412356e-14,8.365814043837191e-09,2.4593640801046466e-13,1.5098988410940654e-09,4.5445584362806605e-09
0.0032888917129897883,0.5379186956668457,6.304486196604656e-08,5.203155077986812e-08,3.66431892588716e-08,2.9530595768752433e-05,0.0,0.0,6.091508857639209e-05,2.7472342219916427e-06,4.2964324160838306e-05,8.606024450914878e-06,6.111780889982517e-09,9.545480803957075e-24,7.062024576458544e-17,6.294761395128042e-11,2.0581508256080825e-08,0.0012369259292596508,2.681877459090185e-19,3.3754355642867686e-17,5.963972079382226e-17,1.2609918588546627e-20,8.02459555247905e-13,7.9457288857576e-11,1.943877081628247e-12,2.0453533851664053e-13,2.758125459454898e-20,1.1764454204166626e-12,3.179536242758061e-12,1.2252000757054425e-16,5.413711753511273e-11,3.694949690878501e-18,1.925589101554927e-18,1.6096667072606945e-13,3.76,0.0,0.4376116674412614,0.9985150602753254,0.00010740323578449322,8.798355908933825e-07,0.0625180385621002,0.0637935422069996,8.79779396639028e-05,1.5601532853890578e-13,0.0012597626188893876,1.6724486592185244e-05,2.722428081673712e-06,1.7345402168209404e-08,1.1871010088992332e-13,5.578556396050855e-08,2.082069625132537e-06,2.0775761499852257e-05,2.1823018752827557e-06,1.3462020995888587e-14,6.551882730010745e-14,1.3999281181762037e-07,1.1698971363906166e-07,2.3983068781814426e-05,9.257393550391275e-05,1.3946769254300446e-09,6.701460879362473e-11,8.488701478609268e-08,2.4053734051726657e-08,5.569674669363419e-07,4.136813107162587e-09,3.0984137153476974e-06,9.371142166811571e-15,3.0143469037310063e-09,2.657308561603777e-12,1.9815505667089944e-06,6.350505081128052e-09,7.812570861671716e-16,5.489699045571085e-12,1.547994454324421e-14,8.59675611696151e-09,2.4957051066975946e-13,1.5203769247103773e-09,4.592392135574645e-09
0.0033011750631419374,0.537941270737869,6.351041947503756e-08,5.2409891899003394e-08,3.7057819286738585e-08,2.9863997042295597e-05,0.0,0.0,6.13226290011328e-05,2.783230253766915e-06,4.358145068670403e-05,8.744800678378404e-06,6.180722874707246e-09,9.789964882449707e-24,7.18973030875894e-17,6.362050054095916e-11,2.0794335355025467e-08,0.001246089681276875,2.751299073726112e-19,3.4116782093335967e-17,6.11881519014764e-17,1.2890588524371019e-20,8.110141425384421e-13,8.095399358335305e-11,1.9753263314499716e-12,2.104271556716631e-13,2.8498058080416374e-20,1.202917880803288e-12,3.2594811972319686e-12,1.251392772779371e-16,5.49041796221192e-11,3.785594887317248e-18,1.973330892457362e-18,1.6508420445344872e-13,3.76,0.0,0.4373875138206657,0.9985040244984006,0.00010893958303260835,8.92301180895198e-07,0.06273073165007913,0.06401582747489638,8.797696706771292e-05,1.5653780944716066e-13,0.0012693301448958535,1.684065353292632e-05,2.7422842824374e-06,1.746495675354326e-08,1.1957619534044934e-13,5.617342467258804e-08,2.103624827505912e-06,2.1148020638803832e-05,2.2093572222969062e-06,1.3603671152173162e-14,6.602044891765116e-14,1.4141786050448004e-07,1.1781051022156271e-07,2.4254327861791707e-05,9.354088490627813e-05,1.4130488722107011e-09,6.789847387925742e-11,8.597433391858262e-08,2.430557181500804e-08,5.626047934948052e-07,4.189581967675616e-09,3.157653990470856e-06,9.490678327736086e-15,3.0483185598721446e-09,2.6872520453771128e-12,2.0097820363985026e-06,6.4148008096724265e-09,7.91222544539373e-16,5.5596756760304925e-12,1.563756299619465e-14,8.833033026792676e-09,2.5324186309974846e-13,1.5308690704626809e-09,4.6404795681201246e-09
0.0033122300782788714,0.5379615794355912,6.393014502629713e-08,5.275111200076877e-08,3.743346089793568e-08,3.0166252084104112e-05,0.0,0.0,6.168967922530814e-05,2.815882556238427e-06,4.414271251882045e-05,8.871201934088629e-06,6.243206436901133e-09,1.0014231949977282e-23,7.30607127414211e-17,6.422948415870399e-11,2.0986800427377078e-08,0.0012543656906914592,2.815098644666883e-19,3.4445069926513173e-17,6.261155991103721e-17,1.3147512404543083e-20,8.187563075051071e-13,8.232034308860819e-11,2.0039244019042905e-12,2.1585626551769683e-13,2.934596251127775e-20,1.2271607700183444e-12,3.33284380040732e-12,1.2753336730387477e-16,5.560066215969593e-11,3.8687505220643156e-18,2.0171561445580096e-18,1.6886602178806073e-13,3.76,0.0,0.43718585797163084,0.9984940488948519,0.00011033680034894378,9.03627625569447e-07,0.06292202636482902,0.06421578653874145,8.797608790701447e-05,1.5700766845097037e-13,0.0012779745978301184,1.6945339959467005e-05,2.7602134683934396e-06,1.757268577896462e-08,1.2035823744959817e-13,5.652296002013323e-08,2.1231172447144815e-06,2.1487457971454318e-05,2.2339246481794168e-06,1.3731820788183855e-14,6.647492647367678e-14,1.4270637023405535e-07,1.1855031484066922e-07,2.4499843479899015e-05,9.441677531186802e-05,1.4297244349497084e-09,6.87007527832717e-11,8.696089796280475e-08,2.4533354247838438e-08,5.67702124218865e-07,4.237457784864004e-09,3.2117146568066074e-06,9.59913036640537e-15,3.0790642357779413e-09,2.7143520229135266e-12,2.0354427098815375e-06,6.4729313545710935e-09,8.002639438372865e-16,5.623163279393247e-12,1.5780082559148684e-14,9.050321951949072e-09,2.5657799548490633e-13,1.5403236055847939e-09,4.683974015729851e-09
0.003322179591902112,0.5379798500885299,6.430847043589233e-08,5.3058771109069305e-08,3.777353956326334e-08,3.044006314299399e-05,0.0,0.0,6.202022437928178e-05,2.8454767057565103e-06,4.4652615907240965e-05,8.986189469318393e-06,6.2997951619750195e-09,1.021953183894157e-23,7.411921368237793e-17,6.478030791447946e-11,2.1160760448843205e-08,0.0012618372847592436,2.8736048032062883e-19,3.4742237377646856e-17,6.391719563464006e-17,1.3382283915795635e-20,8.257590657017876e-13,8.356585510017416e-11,2.0299011131234986e-12,2.2084685666356614e-13,3.0127932883534156e-20,1.2493219128186478e-12,3.4000297623129734e-12,1.2971808503323904e-16,5.623246886840011e-11,3.944883997689119e-18,2.0573039729695164e-18,1.7233218996779795e-13,3.76,0.0,0.4370044343717321,0.9984850356355292,0.00011160611528520355,9.139087998727292e-07,0.06309408709208685,0.0643956706064673,8.797529355967644e-05,1.5743023883005107e-13,0.0012857819184654042,1.7039664574404646e-05,2.7763971843703454e-06,1.7669743492604924e-08,1.2106414565695424e-13,5.683790345760562e-08,2.1407350667833344e-06,2.1796545246368806e-05,2.2562124188909046e-06,1.384769190542734e-14,6.688641259585027e-14,1.4387083108206863e-07,1.1921699649524618e-07,2.4721922437805538e-05,9.520964623883282e-05,1.4448467428629062e-09,6.942832436261084e-11,8.785527744882178e-08,2.4739267675829943e-08,5.723088360373433e-07,4.280857401137153e-09,3.260977200031183e-06,9.697442552348449e-15,3.1068733698024713e-09,2.7388636254068913e-12,2.0587427570263146e-06,6.525461589310232e-09,8.084600059786578e-16,5.6807147385231185e-12,1.590888408345655e-14,9.24970015668053e-09,2.59606478610647e-13,1.5488417698271577e-09,4.72329287097904e-09
0.003332129105525353,0.5379981139498382,6.46873255470156e-08,5.336695168616737e-08,3.811551114842868e-08,3.07155658333445e-05,0.0,0.0,6.235094689727998e-05,2.8752668505467382e-06,4.516706334217751e-05,9.10234703263651e-06,6.356718965231799e-09,1.0428144841339412e-23,7.518859540453383e-17,6.533371583963181e-11,2.1335419074416136e-08,0.0012693308379197845,2.9331561929504204e-19,3.5041026952918483e-17,6.52464784005031e-17,1.362044613875659e-20,8.32794671471257e-13,8.482646785638887e-11,2.0561041534532836e-12,2.259380954084387e-13,3.092812960602224e-20,1.2718113273740849e-12,3.4683283447628375e-12,1.3193149667719486e-16,5.686899474126568e-11,4.0222585380557756e-18,2.098129068227787e-18,1.7585844077855161e-13,3.76,0.0,0.43682307385077707,0.9984759889620695,0.00011288668939088912,9.242730717080011e-07,0.0632660488272984,0.06457547977245738,8.797449626839284e-05,1.5785252247474868e-13,0.0012936151432203448,1.713408733543164e-05,2.792625832651666e-06,1.7766894253997036e-08,1.217720143799181e-13,5.7153179309346295e-08,2.1584231877740474e-06,2.2109060192721353e-05,2.278668674694021e-06,1.3964068768429896e-14,6.730023596552448e-14,1.4503981441671921e-07,1.1988446976968878e-07,2.4945053204520646e-05,9.60068499232638e-05,1.460077535534951e-09,7.016113608161709e-11,8.875579690240561e-08,2.4946038231383593e-08,5.769335546618075e-07,4.324552394042236e-09,3.3108200596725316e-06,9.796423835725754e-15,3.134812692078377e-09,2.7634899441970715e-12,2.082238341600978e-06,6.5781921208043115e-09,8.167118485153963e-16,5.7386576041581924e-12,1.6038188375076222e-14,9.452749117055385e-09,2.626596345130982e-13,1.5573682597100846e-09,4.762775619587816e-09
0.0033420786191485936,0.5380163710249629,6.506669844909306e-08,5.3675644786639143e-08,3.845937268422248e-08,3.099276387093003e-05,0.0,0.0,6.268183516804176e-05,2.9052528052342005e-06,4.5686081097016265e-05,9.219682507204386e-06,6.413977971712731e-09,1.0640111040245509e-23,7.626889117284766e-17,6.588969765204506e-11,2.1510772589283657e-08,0.0012768463441141925,2.9937677750492613e-19,3.534144215186863e-17,6.659976882786048e-17,1.3862033243820476e-20,8.398629937166239e-13,8.610231152118283e-11,2.0825339108522847e-12,2.3113168014700156e-13,3.174691072468834e-20,1.2946326482505799e-12,3.537753124158457e-12,1.3417383106739003e-16,5.7510247701783907e-11,4.1008894180199785e-18,2.1396403766852914e-18,1.7944558894556288e-13,3.76,0.0,0.4366417763349958,0.9984669088248842,0.00011417858227562828,9.347207505889187e-07,0.0634379115927918,0.06475521406117606,8.797369602879453e-05,1.582745194401269e-13,0.0013014742997013071,1.722860529967422e-05,2.8088993949194073e-06,1.7864134992532756e-08,1.2248184281909582e-13,5.7468777794177504e-08,2.176181201637756e-06,2.242502509070564e-05,2.30129410631133e-06,1.4080948948649714e-14,6.771640639997193e-14,1.46213294081809e-07,1.2055271471605058e-07,2.5169231485296584e-05,9.680838985711081e-05,1.4754169921975214e-09,7.089919710838823e-11,8.96624642703306e-08,2.515366173401e-08,5.815761814348363e-07,4.368543110865301e-09,3.361247447597838e-06,9.896075002614152e-15,3.1628816455373216e-09,2.7882304880795022e-12,2.105930338609946e-06,6.631121732185513e-09,8.250195369451805e-16,5.796992334164698e-12,1.6167992460439443e-14,9.659520688749547e-09,2.657375319028483e-13,1.5659028072141432e-09,4.8024214675972485e-09
0.0033520281327718343,0.538034621319487,6.54465769886748e-08,5.398484236725512e-08,3.88051211607057e-08,3.1271660923276454e-05,0.0,0.0,6.301287763037373e-05,2.9354343656110613e-06,4.620969546125822e-05,9.338203786925719e-06,6.471572478634339e-09,1.0855459305951758e-23,7.736014082281484e-17,6.64482471266322e-11,2.1686817250009082e-08,0.0012843837971165187,3.0554548709295424e-19,3.56434864689929e-17,6.797743288815925e-17,1.410708018673717e-20,8.469639532149758e-13,8.739351683139586e-11,2.1091907677295972e-12,2.364293364447149e-13,3.258463619926492e-20,1.3177895380478342e-12,3.6083177790536128e-12,1.3644531772963591e-16,5.815623544673774e-11,4.180792018317815e-18,2.181846939103131e-18,1.830944578677498e-13,3.76,0.0,0.43646054175093973,0.9984577951745219,0.00011548185339183197,9.452521436148756e-07,0.06360967541095469,0.06493487349706306,8.797289283652427e-05,1.5869622978132236e-13,0.001309359415470701,1.732321553014039e-05,2.8252178529004863e-06,1.796146264385716e-08,1.2319363017705302e-13,5.778468915066413e-08,2.1940086978914727e-06,2.2744462157009e-05,2.3240894006910137e-06,1.419833053597745e-14,6.813493366291825e-14,1.4739124373245497e-07,1.2122171142414535e-07,2.5394452895019316e-05,9.761426935946903e-05,1.490865299539831e-09,7.164251683494029e-11,9.057528721898374e-08,2.5362134006360935e-08,5.862366155660927e-07,4.41282988345812e-09,3.4122635722009297e-06,9.996396804982075e-15,3.191079661536223e-09,2.813084755639225e-12,2.1298196194610634e-06,6.684249197939246e-09,8.333831339712783e-16,5.855719368014114e-12,1.629829353921054e-14,9.870067259002247e-09,2.688402354301481e-13,1.5744451448713584e-09,4.842229621493025e-09
0.003361977646395075,0.5380528648388561,6.582694934977875e-08,5.4294534188029033e-08,3.9152753445976986e-08,3.155226062487585e-05,0.0,0.0,6.334406276298706e-05,2.965811313566226e-06,4.673793273637342e-05,9.457918772805414e-06,6.5295027905481255e-09,1.1074221690319678e-23,7.84624009084996e-17,6.700935820760995e-11,2.1863549281844458e-08,0.0012919431905829772,3.1182337233973247e-19,3.5947163393595573e-17,6.937984047822583e-17,1.435562428794695e-20,8.540974727961772e-13,8.870021492705928e-11,2.1360750931710646e-12,2.4183280989237986e-13,3.3441669726754076e-20,1.3412856794194598e-12,3.680036060147145e-12,1.3874618680471652e-16,5.880696550790109e-11,4.2619818527650705e-18,2.224758022784652e-18,1.8680587719359297e-13,3.76,0.0,0.4362793700253962,0.9984486479616301,0.00011679656207318883,9.55867556128294e-07,0.06378134030421086,0.06511445810454111,8.797208668723366e-05,1.591176535535158e-13,0.0013172705180546772,1.741791509915055e-05,2.8415811883541648e-06,1.805887415353649e-08,1.2390737565776467e-13,5.810090364836609e-08,2.2119052627837653e-06,2.306739355807866e-05,2.34705524195456e-06,1.4316211608875013e-14,6.855582747798269e-14,1.4857363679661712e-07,1.2189144004730906e-07,2.5620712989024393e-05,9.842449162606067e-05,1.5064226467380375e-09,7.239110476430131e-11,9.149427334040095e-08,2.5571450802732657e-08,5.909147568288383e-07,4.457413039479015e-09,3.46387263844633e-06,1.0097389985418e-14,3.219406163836941e-09,2.838052238778828e-12,2.1539070529391092e-06,6.7375732823206615e-09,8.418027015217889e-16,5.9148391398039026e-12,1.642908879629144e-14,1.0084441593237744e-08,2.7196781949333175e-13,1.5829950060809021e-09,4.882199274665985e-09
0.0033719271600183157,0.5380711015885723,6.62078034047384e-08,5.460471233862452e-08,3.95022662226773e-08,3.183456656636339e-05,0.0,0.0,6.36753790947126e-05,2.9963834141601112e-06,4.72708192346412e-05,9.578835374580312e-06,6.58776898990315e-09,1.1296441805673929e-23,7.957571167943725e-17,6.757302000463063e-11,2.2040964884031357e-08,0.0012995245180160522,3.1821201385855092e-19,3.6252476407247424e-17,7.080736634719065e-17,1.460770127794108e-20,8.61263413510438e-13,9.002253745108218e-11,2.1631872328057543e-12,2.473438705420306e-13,3.431838293816029e-20,1.3651247794109154e-12,3.752921808539246e-12,1.4107666746761995e-16,5.946244521158018e-11,4.34447451879672e-18,2.2683828441121646e-18,1.9058068423995749e-13,3.76,0.0,0.43609826108544586,0.9984394671369862,0.00011812276750399053,9.66567291274461e-07,0.06395290629504123,0.06529396790801137,8.797127757658573e-05,1.5953879081197544e-13,0.0013252076349329937,1.751270108838103e-05,2.8579893830799406e-06,1.8156366477593146e-08,1.246230784669619e-13,5.841741158782175e-08,2.229870478720482e-06,2.3393841398462166e-05,2.3701923107524656e-06,1.44345896130176e-14,6.89790975195433e-14,1.4976044657758548e-07,1.2256188080080366e-07,2.5848007241628653e-05,9.923905969822891e-05,1.5220892046663128e-09,7.314496972001347e-11,9.241942981702823e-08,2.5781607866553016e-08,5.956105022133351e-07,4.5022928880498154e-09,3.5160788473108536e-06,1.0199055243671773e-14,3.2478605662099513e-09,2.8631324206048505e-12,2.1781935044256585e-06,6.791092744256857e-09,8.502782979046556e-16,5.974352056971271e-12,1.6560375171542505e-14,1.0302696932292945e-08,2.7512034549275504e-13,1.591552125148726e-09,4.922329618267478e-09
