Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169)
5.69176522830247e-07,0.7021781935493381,5.533957713974293e-09,8.814988098638099e-10,3.4102869843497956e-10,2.124268664759955e-09,0.0,0.0,1.69498682880549e-07,3.3399222831723106e-11,1.7577875648699984e-10,2.0048073419597965e-10,2.2340725283446525e-12,7.797572735487865e-26,7.430057350068496e-18,1.2066403620327615e-10,6.830429279683483e-11,4.395430601444542e-08,2.415401569131758e-23,5.861447621790278e-19,7.226327931105943e-20,2.8949364345571756e-20,1.3015450334794488e-11,1.926950179115282e-18,8.649354259063274e-16,3.4854318913747537e-22,4.28221363835667e-27,2.1226594243019145e-19,2.579584289264149e-21,1.581826102083548e-22,8.583422943962912e-16,2.69816697194556e-25,1.8199564645341572e-25,9.669294696850908e-24,3.76,0.0,0.9461947561717452,0.9995338873531541,7.619033512432391e-10,3.981345684550136e-12,0.0025750198298765408,0.002575088733851329,0.0004658978686398447,9.377925741863131e-14,4.386614260422569e-08,1.6834067079467133e-07,1.0786356848245582e-08,1.9093118391124707e-11,8.27411363351735e-15,1.5691032201188466e-09,5.1815735308196945e-11,4.67434368712748e-13,4.939444353256416e-13,2.1664200298197387e-09,1.1354346311390414e-09,2.9283604184655976e-09,8.048687262232683e-11,4.404213715563842e-09,7.773474128486595e-12,4.658229719137033e-13,7.393746365490076e-12,6.337303386275605e-12,2.279160979892879e-12,5.897975841974064e-10,2.4544027050649006e-14,2.7141658546780193e-19,2.935136842753519e-15,2.3800481989656146e-17,5.693345688985495e-14,2.6559371600706304e-12,3.4021202510511923e-20,4.086713685895972e-16,8.085859649544354e-18,2.975206067291987e-16,1.0840640546230057e-15,4.4197326748685507e-20,3.846445975634393e-12,1.2814423422450721e-14,5.736647973213205e-18,3.106949964583184e-18,2.7070791254366634e-12,1.7964747639446217e-22,8.775214972194839e-16
5.874567145464182e-07,0.7021883473980867,5.85050260794071e-09,9.567007300267462e-10,3.6348562670919296e-10,2.3215879915820156e-09,0.0,0.0,1.7495611843295827e-07,3.555582880689324e-11,1.8331973408690771e-10,2.0872378329901367e-10,2.4961173229088734e-12,8.789448595527547e-26,7.89969996935479e-18,1.2082091060808482e-10,7.319029274266135e-11,4.681925104013131e-08,2.58973966374994e-23,6.496055129309197e-19,7.587334212806469e-20,2.908154324487621e-20,1.3018304830416348e-11,2.197208144371925e-18,9.290837919378031e-16,3.786116624449727e-22,4.914296950501041e-27,2.360975336873784e-19,3.066509640997152e-21,1.846453339158625e-22,9.464557642392304e-16,3.21824919874966e-25,2.1610107815885052e-25,1.1947638577289797e-23,3.76,0.0,0.946112162507033,0.9995338789333066,8.377599849169598e-10,4.414834619737679e-12,0.0026576036705554234,0.0026576770387657903,0.0004658978640663622,9.67869568066268e-14,4.672727253965389e-08,1.7388417729862258e-07,1.1490071710641647e-08,1.9726239607273703e-11,8.94460711817815e-15,1.6228667645645311e-09,5.524973403691981e-11,5.142180716931955e-13,5.098846828500098e-13,2.307872487585601e-09,1.17775675020928e-09,3.056399049397156e-09,8.66658013258456e-11,4.722799926284726e-09,8.246637505264373e-12,4.983608531947475e-13,8.069281740290572e-12,6.795548101625876e-12,2.63600945435502e-12,6.085927681633465e-10,2.684844953078536e-14,2.9663516702129174e-19,3.2382240339537804e-15,2.6007096013332202e-17,6.611690098714926e-14,2.756464143342861e-12,3.716304094294086e-20,4.474161625994629e-16,9.58791451556495e-18,3.164004971475066e-16,1.2562802953328105e-15,5.121823473158605e-20,4.0539462352016394e-12,1.4174054618268021e-14,6.796301265632208e-18,3.438446410097838e-18,2.80071237095161e-12,2.176227161448179e-22,9.439332844079253e-16
6.057369062625893e-07,0.7021985003657861,6.172201847072764e-09,1.0354839451597399e-09,3.8655366664762023e-10,2.5297329518825777e-09,0.0,0.0,1.8041476270517131e-07,3.777848532004158e-11,1.9091654693560784e-10,2.1697812045227365e-10,2.7799588601356896e-12,9.859383350189482e-26,8.377315429125279e-18,1.2095558794915217e-10,7.82410430111229e-11,4.9774502902297004e-08,2.7692983668269716e-23,7.175257723929838e-19,7.949536889924584e-20,2.9195303430475485e-20,1.3020651165709795e-11,2.49483975379018e-18,9.954881531570222e-16,4.1007683723742385e-22,5.616222677192472e-27,2.616268544749426e-19,3.6242176381810015e-21,2.1435301412055314e-22,1.0401711979205967e-15,3.818582320036869e-25,2.554918389595864e-25,1.466738628064441e-23,3.76,0.0,0.9460295760246819,0.9995338704173037,9.184417861762734e-10,4.878751442602848e-12,0.002740180184605429,0.0027402581568045058,0.00046589785944813766,9.979430231600365e-14,4.967867023212095e-08,1.794418457603191e-07,1.2216005865507111e-08,2.0360952392622572e-11,9.64360259017395e-15,1.6767697190101847e-09,5.879717840345012e-11,5.640798204618905e-13,5.258260820160013e-13,2.453799230711177e-09,1.2201490052052735e-09,3.185055728695326e-09,9.311125647745147e-11,5.053201569518169e-09,8.73602664211763e-12,5.321178825484162e-13,8.785054335916624e-12,7.273282237732409e-12,3.0347764739240263e-12,6.273788255205554e-10,2.929321214189321e-14,3.2337660029672267e-19,3.5608965773989305e-15,2.8340641033877143e-17,7.642986451757181e-14,2.8571569033407423e-12,4.0493658221009145e-20,4.886053406198451e-16,1.1308243259515778e-17,3.359485728667166e-16,1.4490286210470648e-15,5.907615853936667e-20,4.266396974759254e-12,1.5627502375755093e-14,8.013240180542194e-18,3.7929407278134386e-18,2.8945845503772975e-12,2.6210855534472753e-22,1.0129263801015821e-15
6.240170979787605e-07,0.7022086524525165,6.4988329617667465e-09,1.1178683772772556e-09,4.1021910355754994e-10,2.7488726554368868e-09,0.0,0.0,1.8587463631461159e-07,4.006707068673203e-11,1.985714383097617e-10,2.2524244125252498e-10,3.086664466953452e-12,1.1009635207981997e-25,8.86254511699229e-18,1.2107135263559636e-10,8.345589582275056e-11,5.282005384404261e-08,2.953993825984923e-23,7.900582468094464e-19,8.312768513503064e-20,2.929319690800114e-20,1.3022564587121987e-11,2.8215685150912497e-18,1.064140414206422e-15,4.429575836001107e-22,6.393419647218454e-27,2.8890888116821845e-19,4.260092326796024e-21,2.475630721293077e-22,1.1396154528199602e-15,4.508564622739007e-25,3.008223987451884e-25,1.7896565916845133e-23,3.76,0.0,0.9459469967237283,0.9995338618050659,1.0040762255151163e-09,5.3741009853241305e-12,0.0028227493726541743,0.0028228320885927876,0.00046589785478513374,1.0280129399541992e-13,5.272032536809902e-08,1.8501399882242387e-07,1.2964157802778645e-08,2.099729395311357e-11,1.0371187744869358e-14,1.7308147072772037e-09,6.245836295171858e-11,6.171261377857868e-13,5.417686330177674e-13,2.6042003914472543e-09,1.2626118128275457e-09,3.3143005574031273e-09,9.982808915719352e-11,5.395459935633412e-09,9.241968783576126e-12,5.671175600080116e-13,9.542464672784904e-12,7.770707795284776e-12,3.4787878357662996e-12,6.461557599387866e-10,3.188325234400445e-14,3.5169423413056976e-19,3.903716601257233e-15,3.080442880371835e-17,8.796969777746848e-14,2.9580163207559655e-12,4.401965080850766e-20,5.323304009047834e-16,1.3270004488551403e-17,3.5617336942217315e-16,1.6639639401991783e-15,6.783856037884335e-20,4.483858834760608e-12,1.7177904640426904e-14,9.40540753345204e-18,4.171206067035991e-18,2.9887002611046975e-12,3.139875890411472e-22,1.084510184659263e-15
6.422972896949317e-07,0.7022188036583561,6.830184265785125e-09,1.203870493105043e-09,4.344684572042686e-10,2.9791689195299256e-09,0.0,0.0,1.9133575924831852e-07,4.242146378608131e-11,2.0628698207123767e-10,2.3351565246807125e-10,3.417310426976511e-12,1.224238093725718e-25,9.355056598496679e-18,1.2117102918790028e-10,8.883421044012806e-11,5.595589635297164e-08,3.143748451900703e-23,8.673556045830987e-19,8.676885434387784e-20,2.937744649826304e-20,1.3024109802844163e-11,3.1791575255161393e-18,1.1350325669193595e-15,4.772739621934823e-22,7.251603369522532e-27,3.1799846339667385e-19,4.9819991714891626e-21,2.8454222728991527e-22,1.2449110882479152e-15,5.298343964654148e-25,3.5280719977446777e-25,2.1711098261320722e-23,3.76,0.0,0.9458644246032185,0.9995338530965171,1.094787900421546e-09,5.901883995222789e-12,0.002905311235328777,0.002905398834755862,0.0004658978500773152,1.0580793189350912e-13,5.585222764973914e-08,1.9060094573685142e-07,1.3734526012429798e-08,2.163529994084143e-11,1.1127440944111116e-14,1.7850042916871993e-09,6.62335817775108e-11,6.734644997639732e-13,5.577123360534317e-13,2.7590761086890223e-09,1.3051456568394482e-09,3.444107733222792e-09,1.0682132319034103e-10,5.749615558239597e-09,9.764789045710809e-12,6.033839720805789e-13,1.0342942930290814e-11,8.288013693835823e-12,3.97150373443744e-12,6.649235750939755e-10,3.4623616233101696e-14,3.816425742242125e-19,4.267248238127177e-15,3.340180121449219e-17,1.0083861072490435e-13,3.059043470627163e-12,4.7747756960746614e-20,5.786845167441992e-16,1.5497906837039603e-17,3.7708339330786815e-16,1.9028093624571064e-15,7.757568263487535e-20,4.7063894912379236e-12,1.8828392123666833e-14,1.099219391637296e-17,4.574013756847672e-18,3.083063993800189e-12,3.7423461021736987e-22,1.1586938763364974e-15
6.605774814111028e-07,0.7022289539833848,7.166054420628977e-09,1.2935034815421154e-09,4.5928851432970823e-10,3.220776614929926e-09,0.0,0.0,1.967981509079228e-07,4.4841544051741475e-11,2.1406605885510859e-10,2.417968430836453e-10,3.7729805752852685e-12,1.3559718984879383e-25,9.85454118769723e-18,1.2125704732028905e-10,9.437535330470242e-11,5.918202314790156e-08,3.338491162594954e-23,9.495704758843215e-19,9.041764648444951e-20,2.9449985420529485e-20,1.302534245637745e-11,3.569408264599672e-18,1.208156694307081e-15,5.130472800458701e-22,8.196787598600875e-27,3.4895034700937802e-19,5.7982981892831445e-21,3.255663849047009e-22,1.3561765666503756e-15,6.1988471562207255e-25,4.122239482017576e-25,2.619541384310197e-23,3.76,0.0,0.9457818596622092,0.9995338442915835,1.1906985851409688e-09,6.463097179531786e-12,0.0029878657732558857,0.0029879583959188725,0.00046589784532464736,1.0881421605887993e-13,5.907436679510973e-08,1.962029830790537e-07,1.4527108984469904e-08,2.227500453753832e-11,1.1912432187079974e-14,1.8393409719924959e-09,7.012312853203146e-11,7.332033521774961e-13,5.736571913243521e-13,2.918426527643416e-09,1.3477510628429077e-09,3.574455069455574e-09,1.140961550209599e-10,6.115708356462905e-09,1.0304809709114372e-11,6.409416636780516e-13,1.118794821401251e-11,8.825376644045607e-12,4.5165178688191076e-12,6.836822746686173e-10,3.75194561912371e-14,4.1327725675673447e-19,4.652058417234028e-15,3.613613414369741e-17,1.151437292187773e-13,3.160239553760168e-12,5.168485339111763e-20,6.277624721333191e-16,1.801824684441682e-17,3.9868711376823753e-16,2.1673557719274224e-15,8.836053047552922e-20,4.934043623557491e-12,2.058208813191279e-14,1.2794504814376978e-17,5.0021332621859605e-18,3.1776801303169117e-12,4.439239222560551e-22,1.2354864493877942e-15
6.78857673127274e-07,0.7022391034276818,7.506252006728582e-09,1.386777424945776e-09,4.846663540324609e-10,3.473843999085507e-09,0.0,0.0,2.0226183015145776e-07,4.732719146346051e-11,2.21911835596542e-10,2.500852594540394e-10,4.154764946777794e-12,1.4963672873548876e-25,1.0360711821888513e-17,1.2133149775573998e-10,1.0007869807936377e-10,6.249842716722226e-08,3.5381575883952576e-23,1.0368554523255103e-18,9.40730104420745e-20,2.951249284198027e-20,1.3026310428976528e-11,3.99415944403016e-18,1.2835049727476001e-15,5.503001403684984e-22,9.235295992183644e-27,3.818191944207927e-19,6.7178569196682466e-21,3.7092052494109417e-22,1.473526451816583e-15,7.2218088024045165e-25,4.799169211042076e-25,3.144309327487094e-23,3.76,0.0,0.9456993018997654,0.999533835390195,1.291927287165169e-09,7.05873325057416e-12,0.0030704129870617034,0.003070510772706879,0.0004658978405270976,1.1182014654011686e-13,6.238673253842644e-08,2.0182039541864613e-07,1.5341905208943135e-08,2.2916440532142504e-11,1.2726223980077355e-14,1.8938271848468538e-09,7.412729642518302e-11,7.964521262859767e-13,5.896031990352263e-13,3.0822517994960803e-09,1.3904285793931838e-09,3.7053235682572307e-09,1.2165795334224305e-10,6.493777759409553e-09,1.0862349629704617e-11,6.798155220662783e-13,1.2078967756336441e-11,9.382961990433839e-12,5.117556421115853e-12,7.024318623521652e-10,4.0576028246513446e-14,4.466550190872347e-19,5.0587176228658464e-15,3.901084110792845e-17,1.3099714789059073e-13,3.261605845173207e-12,5.583795159394471e-20,6.796605949980105e-16,2.0858945007275532e-17,4.209929552293887e-16,2.4594613331055033e-15,1.002688517157234e-19,5.166872941828312e-12,2.2442108438933544e-14,1.4834828087480674e-17,5.456332150800677e-18,3.272552942640342e-12,5.242370948254479e-22,1.314896747485728e-15
6.971378648434451e-07,0.7022492519913267,7.850595103971046e-09,1.483699464108047e-09,5.105893670301933e-10,3.738513036434083e-09,0.0,0.0,2.0772681533236655e-07,4.9878286539176524e-11,2.298277478553151e-10,2.5838028392745215e-10,4.563758480120581e-12,1.6456194478307093e-25,1.0873301194257896e-17,1.2139618025826386e-10,1.0594362563300679e-10,6.590510155863609e-08,3.742690242397167e-23,1.1293630866702053e-18,9.773405010960397e-20,2.956642538292558e-20,1.3027054952544246e-11,4.455285913816709e-18,1.361069673028518e-15,5.89056487720207e-22,1.0373773807254622e-26,4.1665960262463034e-19,7.75006323364775e-21,4.208985917017309e-22,1.5970716028358402e-15,8.379799562631113e-25,5.568002813165526e-25,3.755753034940622e-23,3.76,0.0,0.9456167513149624,0.9995338263922842,1.3985903088834317e-09,7.689780970626111e-12,0.0031529528773720024,0.0031530559657448605,0.0004658978356846344,1.1482572338578375e-13,6.578931463027376e-08,2.0745345594953744e-07,1.6178913175927685e-08,2.3559639393857353e-11,1.356887211638211e-14,1.948465303493789e-09,7.824637822858379e-11,8.633212541071741e-13,6.055503593940541e-13,3.2505520810851632e-09,1.4331787634063249e-09,3.836697041809287e-09,1.2951225852944302e-10,6.8838628150317584e-09,1.14377237523381e-11,7.200306725143877e-13,1.301751606363742e-11,9.960924517228698e-12,5.778476918704432e-12,7.211723418414359e-10,4.3798689196413563e-14,4.818336680958067e-19,5.487800619092071e-15,4.20293767283413e-17,1.4851597981291794e-13,3.3631436540812403e-12,6.02141938894476e-20,7.344766887006333e-16,2.4049579997922374e-17,4.440092903330245e-16,2.781050935122519e-15,1.1337911416561643e-19,5.404926255205508e-12,2.4411561195261458e-14,1.7137301745640255e-17,5.937376069593542e-18,3.367686592119384e-12,6.164711824221084e-22,1.3969334930059257e-15
7.336982482757875e-07,0.7022695464769768,8.551035230378902e-09,1.6885026149130303e-09,5.640221030685408e-10,4.303194264031922e-09,0.0,0.0,2.1866077460683193e-07,5.5176344402560945e-11,2.458849800455327e-10,2.7498826559919394e-10,5.4677700515117334e-12,1.9714408090652425e-25,1.1916755457575103e-17,1.2150221271150163e-10,1.1815578804081188e-10,7.298923504431773e-08,4.166159428154625e-23,1.330656344647559e-18,1.0507023198732133e-19,2.9653437158494654e-20,1.3028010440160232e-11,5.494338770060602e-18,1.5228178916233617e-15,6.711823599411486e-22,1.2978896695303358e-26,4.924732445909581e-19,1.0192647072480863e-20,5.359464503658837e-22,1.8631737191097172e-15,1.1155496639373925e-24,7.42164120851511e-25,5.285351063844893e-23,3.76,0.0,0.9454516716746211,0.9995338081066366,1.6286713986129072e-09,9.062046921752161e-12,0.003318010690007059,0.0033181248030702518,0.00046589782586484727,1.208358163645413e-13,7.286508694499164e-08,2.1876756090738472e-07,1.7919558297909067e-08,2.4851445396280884e-11,1.5340930961555603e-14,2.05820643507156e-09,8.683045247701642e-11,1.0083673897855858e-12,6.374481389020856e-13,3.6005783272345646e-09,1.518899350265971e-09,4.100906331617263e-09,1.4612140432294686e-10,7.70023469647899e-09,1.2643212736048467e-11,8.045860171108719e-13,1.5043387872239025e-11,1.1178551970250716e-11,7.29604273360815e-12,7.586259910638315e-10,5.076418983989651e-14,5.57829994308555e-19,6.415562471510495e-15,4.851197700086068e-17,1.8904369651917893e-13,3.5667390849587486e-12,6.966530844593194e-20,8.53260958539306e-16,3.1607453741119823e-17,4.922066349433485e-16,3.5207115731907464e-15,1.4353277624734945e-19,5.896886255650856e-12,2.869115829376161e-14,2.2633911800398335e-17,6.983051913734225e-18,3.5587524950448543e-12,8.425217356374029e-22,1.5689207513828768e-15
7.666025933648957e-07,0.7022878085030282,9.193964232657322e-09,1.8853188199452063e-09,6.138563506849609e-10,4.852390961587362e-09,0.0,0.0,2.285059792843782e-07,6.016723961402745e-11,2.60615821510821e-10,2.8995404221569423e-10,6.3854780355422994e-12,2.296792460009123e-25,1.287548211259939e-17,1.2157767064322644e-10,1.296932805459461e-10,7.96736150980439e-08,4.563492762883679e-23,1.5312113736098409e-18,1.116857119941056e-19,2.971340693156268e-20,1.3028413981493892e-11,6.5734026702551795e-18,1.6758958288751996e-15,7.505066344718806e-22,1.5739064274430723e-26,5.679951449974662e-19,1.2881503584545369e-20,6.584318942633696e-22,2.1248962439023314e-15,1.425961530200796e-24,9.511414805851812e-25,7.084709573973507e-23,3.76,0.0,0.9453031245367375,0.9995337913188203,1.8554434840877762e-09,1.0428034067060682e-11,0.0034665376812933316,0.0034666621945061457,0.0004658978168731422,1.262436910984966e-13,7.954171946057571e-08,2.2900630011182488e-07,1.9562087920215758e-08,2.6020390830121896e-11,1.7034918049950454e-14,2.1575154884864507e-09,9.49520530783499e-11,1.1524193784366393e-12,6.661600846600648e-13,3.930908160303593e-09,1.5963018469449415e-09,4.340305773522204e-09,1.6212907517260597e-10,8.476449944388891e-09,1.3792212933132092e-11,8.85526896829869e-13,1.7044940477711708e-11,1.2345469548555555e-11,8.907989914769766e-12,7.923031625921061e-10,5.765685531967047e-14,6.329863186304683e-19,7.333114892047037e-15,5.4873821722299875e-17,2.3249356510063246e-13,3.75057452981831e-12,7.900864329469205e-20,9.711551597614487e-16,3.9938111160751787e-17,5.380968507118902e-16,4.307895403125224e-15,1.7562366114669331e-19,6.357950407486506e-12,3.2948078084676266e-14,2.875576167123252e-17,8.023611421945305e-18,3.731643357195958e-12,1.102432522921553e-21,1.732777589901572e-15
7.995069384540039e-07,0.7023060676770034,9.84788754682413e-09,2.093947579514844e-09,6.652761756149695e-10,5.441128417057963e-09,0.0,0.0,2.3835568117030384e-07,6.53683509356334e-11,2.7563819635482084e-10,3.0493615112753325e-10,7.408471342848356e-12,2.653581005045957e-25,1.3851590823710338e-17,1.2163996657647763e-10,1.4174499121220069e-10,8.66503732978395e-08,4.976025464595337e-23,1.751058519390968e-18,1.1831079693442734e-19,2.976074060913418e-20,1.3028517054681877e-11,7.80102760681927e-18,1.836039012234906e-15,8.351399897092616e-22,1.8942407044379221e-26,6.507524912831777e-19,1.6106441213296115e-20,8.008685529261764e-22,2.4082654581893232e-15,1.803779413738464e-24,1.2076563103617138e-24,9.37802587245509e-23,3.76,0.0,0.9451546006404009,0.9995337742173317,2.1015150318867402e-09,1.192395628907708e-11,0.003615040954167724,0.003615176320307951,0.0004658978077354799,1.3165042080744793e-13,8.651049431632507e-08,2.392995271738333e-07,2.1276560107434993e-08,2.719548390424255e-11,1.8823027203371143e-14,2.257350760456222e-09,1.0345050817275646e-10,1.3099660091473552e-12,6.948757683578331e-13,4.27573969036672e-09,1.6739479964280008e-09,4.581186275891354e-09,1.791783838158441e-10,9.292194583862676e-09,1.500368120866715e-11,9.712063650341134e-13,1.922518873467202e-11,1.3580410698391314e-11,1.0779808333631383e-11,8.259508814466929e-10,6.517522457579801e-14,7.149217218490266e-19,8.33252441813693e-15,6.175760465490097e-17,2.833947082829954e-13,3.934985295756439e-12,8.91915637185002e-20,1.1000846557806799e-15,4.994158649404507e-17,5.86416286685616e-16,5.223523057745871e-15,2.129506314721762e-19,6.836578821039794e-12,3.7607545164732285e-14,3.618499884867054e-17,9.162967439130241e-18,3.9054390309071656e-12,1.427393067287793e-21,1.90527660996088e-15
8.324112835431121e-07,0.7023243239993672,1.051203638224085e-08,2.3143436638345097e-09,7.182203058009217e-10,6.07004471007025e-09,0.0,0.0,2.482099733350983e-07,7.077900013450927e-11,2.909802546030767e-10,3.1993401023773934e-10,8.5431629501525e-12,3.042727456393289e-25,1.4844054511920777e-17,1.2169334113800307e-10,1.5430755424138883e-10,9.391947625916186e-08,5.403684545478403e-23,1.991086043832565e-18,1.2494367899535566e-19,2.979893761834925e-20,1.302841680463647e-11,9.189329366792003e-18,2.003205641554836e-15,9.252755003394189e-22,2.2640831384424428e-26,7.410630603594434e-19,1.9942655656107978e-20,9.652807033219563e-22,2.7138172466083565e-15,2.2597062058975358e-24,1.520000726174682e-24,1.2270610320396533e-22,3.76,0.0,0.9450060999805,0.9995337568018615,2.367475602246371e-09,1.3555442934127607e-11,0.0037635205122655314,0.0037636671841176756,0.00046589779845171414,1.370560057738278e-13,9.377135235579013e-08,2.4964849432078345e-07,2.3062966054846434e-08,2.8376868604358242e-11,2.0705418033389865e-14,2.3577238657937763e-09,1.1232750967721215e-10,1.481689358156986e-12,7.235951913005526e-13,4.635073997915162e-09,1.7518405247193734e-09,4.8235186437451095e-09,1.9730771803796532e-10,1.0147692545811536e-08,1.6279276946082746e-11,1.0617694684162158e-12,2.159382749183813e-11,1.488398810575112e-11,1.2938559387964703e-11,8.595691695127426e-10,7.335374921840877e-14,8.040073057625012e-19,9.4173815730355e-15,6.918535208180629e-17,3.426170863182632e-13,4.119977942095835e-12,1.0025987152624716e-19,1.2406639558721593e-15,6.185418253839601e-17,6.372111738045815e-16,6.281141473741211e-15,2.5606592563022686e-19,7.332967391363292e-12,4.2687408668697e-14,4.513105054382787e-17,1.0405515167232834e-17,4.080159881364162e-12,1.830413550663337e-21,2.0864669999152932e-15
