Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464)
1.0360942753306948e-09,0.901205178394565,1.82086611889657e-11,5.308558041372552e-12,3.018106511276885e-14,4.5556291435503785e-14,0.0,0.0,2.0106752185054573e-08,6.358607098747183e-14,1.1689618369313483e-15,2.571771473837659e-24,2.7047351696841044e-16,1.501359295923976e-40,8.349658028099071e-29,5.397007027335715e-23,1.6206618959799298e-29,1.2038766770751497e-10,9.915464523110404e-36,1.016797684114471e-19,5.20555018855156e-33,2.4312506453796566e-40,2.909681283087091e-21,1.9511485703311257e-30,9.885283682795578e-20,5.4295893900028995e-40,3.0323904565121305e-39,4.344724845794813e-38,8.681195978383874e-62,1.3598037308906376e-50,7.928087688455821e-19,4.706490483206145e-49,1.5469875445834114e-38,6.199601582133724e-50,3.76,0.0,0.7367552779853475,0.9971073103759535,2.2176642882360423e-16,4.104098830741062e-40,0.000571493963411041,0.0005715071866286344,0.0028926693923721457,4.53693953881035e-13,1.2038910803696222e-10,2.0057305719068524e-08,6.549902592291549e-09,6.693158656222261e-14,5.502585911151936e-15,6.783447938922323e-11,2.5586081526198667e-12,9.059576900884918e-18
1.0563925897701876e-09,0.9012070130004267,1.862467831733905e-11,5.474744788895718e-12,3.145769519782534e-14,4.7490068984022255e-14,0.0,0.0,2.0500068886474345e-08,6.609837121754276e-14,1.2429941934235064e-15,2.789415320774857e-24,2.8758224567413136e-16,1.6930368282969508e-40,9.080356064021736e-29,5.878662674072645e-23,1.760752476926039e-29,1.255021723519206e-10,1.1383456273867427e-35,1.0987822300730912e-19,5.9618414603739614e-33,2.838109506554213e-40,3.1127275223984274e-21,2.1565474560588566e-30,1.050208534900537e-19,6.239248481692648e-40,3.4282343188863454e-39,5.027473297061101e-38,1.043511968945092e-61,1.572161142292006e-50,8.427835836987567e-19,5.5385983218295335e-49,1.7832069881698222e-38,7.301904431245022e-50,3.76,0.0,0.7367440856424362,0.9970946412788712,2.3552295476835843e-16,4.637761295053679e-40,0.0005826856482118092,0.000582699394922968,0.0029053380908632665,4.691369739591792e-13,1.255037038787496e-10,2.04484418495475e-08,6.8090280661816535e-09,6.925936696659976e-14,5.8312575997988315e-15,7.043876978275535e-11,2.6705300761433146e-12,9.602042155795828e-18
1.0766909042096803e-09,0.9012088475792426,1.904296595958769e-11,5.643403853197254e-12,3.2763997040238044e-14,4.946905056717075e-14,0.0,0.0,2.0893371542188572e-08,6.865922736955169e-14,1.3201403221995256e-15,3.0207928455833406e-24,3.0540899215144876e-16,1.9049278518525793e-40,9.85965610445724e-29,6.393591999516813e-23,1.9099635081396305e-29,1.3072540483208316e-10,1.3035006236518266e-35,1.185624627796883e-19,6.810596386170906e-33,3.30344951743518e-40,3.326027079682253e-21,2.3789864271078387e-30,1.1144076592831774e-19,7.151139004781584e-40,3.866517453510896e-39,5.801805103836913e-38,1.2499943453068608e-61,1.8127230954182316e-50,8.948409466469895e-19,6.49753812786846e-49,2.0498596256493407e-38,8.573430999250202e-50,3.76,0.0,0.736732893469558,0.9970825693797452,2.498557333068452e-16,5.228827749926159e-40,0.0005938771578543109,0.0005938914382215848,0.002917409591300647,4.846555266625342e-13,1.3072703139042457e-10,2.083952033458014e-08,7.073179171481704e-09,7.161610452703125e-14,6.172719037158878e-15,7.308911283288417e-11,2.784908016938281e-12,1.0165727920416131e-17
1.0969892186491731e-09,0.9012106821310139,1.9463523704323494e-11,5.814532744964173e-12,3.410015904024349e-14,5.1493529416412484e-14,0.0,0.0,2.1286660382192186e-08,7.126863349326423e-14,1.4004657846840616e-15,3.266483882874219e-24,3.239687859839432e-16,2.1387382246112796e-40,1.068981718424301e-28,6.943460093296345e-23,2.0687017765416275e-29,1.3605728963099203e-10,1.4889045259964353e-35,1.2775128150544197e-19,7.76107477099516e-33,3.8343418180621515e-40,3.5499103953350215e-21,2.619511693260214e-30,1.1811742160787904e-19,8.175927590600608e-40,4.3508343683783086e-39,6.677991379184391e-38,1.4923365384512107e-61,2.0846083044543733e-50,9.490235078506137e-19,7.599661470929426e-49,2.3501659652883045e-38,1.0036202609623648e-49,3.76,0.0,0.7367217014667097,0.9970710665769329,2.647780294656901e-16,5.882245342049212e-40,0.0006050684923412789,0.0006050833165270052,0.0029289119953269144,5.002420058969603e-13,1.3605901513561523e-10,2.1230541563692792e-08,7.3423558435681775e-09,7.400134360916279e-14,6.527211007226565e-15,7.578534969495282e-11,2.9017394499168734e-12,1.075104060646931e-17
1.1172875330886659e-09,0.9012125166557402,1.9886351141683365e-11,5.988128940263084e-12,3.546636952102094e-14,5.356379871990994e-14,0.0,0.0,2.1679935624679485e-08,7.392658366920613e-14,1.4840361556023855e-15,3.5270807848333254e-24,3.4327665649687283e-16,2.39628427501458e-40,1.1573161118695894e-28,7.529986027872317e-23,2.237384293628464e-29,1.4149775023282186e-10,1.6966065560203274e-35,1.3746382754799623e-19,8.823268482952547e-33,4.438560996083565e-40,3.7847128115314565e-21,2.8792120432047343e-30,1.2505565144863546e-19,9.325171896951607e-40,4.885006626559123e-39,7.667242803820604e-38,1.775935527719574e-61,2.391215473258332e-50,1.0053738778954353e-18,8.863062084113697e-49,2.6876162022586693e-38,1.1714617067985984e-49,3.76,0.0,0.7367105096338887,0.9970601062116177,2.803031904530089e-16,6.603288466271748e-40,0.000616259651675446,0.0006162750298417496,0.0029398719617583354,5.15888726937581e-13,1.4149957867914783e-10,2.1621505914030002e-08,7.616558017818143e-09,7.6414635593687e-14,6.894974109053732e-15,7.852732209996174e-11,3.0210218170033985e-12,1.1358386598102036e-17
1.1375858475281586e-09,0.9012143511534225,2.0311447862964227e-11,6.1641891195446285e-12,3.6862816471934905e-14,5.5680151513966824e-14,0.0,0.0,2.2073197478750306e-08,7.663307200166445e-14,1.5709169127099718e-15,3.803189326998734e-24,3.633476068735285e-16,2.6794923828499204e-40,1.2512068338281908e-28,8.154939126673437e-23,2.4164379959899062e-29,1.470466818146086e-10,1.9288178005559248e-35,1.4771960425540221e-19,1.0007921908305706e-32,5.124642365912863e-40,4.0307741078409385e-21,3.1592171083699e-30,1.3226025807199229e-19,1.0611355471897304e-39,5.473079677840192e-39,8.781759387352013e-38,2.1068846480291443e-61,2.736237212147531e-50,1.063934547672093e-18,1.0307714710458386e-48,3.0659807964476184e-38,1.3635644016130776e-49,3.76,0.0,0.7366993179710923,0.997049662735455,2.964446509033933e-16,7.39755674894113e-40,0.0006274506358595733,0.0006274665781683358,0.0029503150389396343,5.315903684390559e-13,1.4704861727858657e-10,2.2012413753063683e-08,7.895785629609388e-09,7.88555394043308e-14,7.276248757708842e-15,8.131487235070174e-11,3.142751765473724e-12,1.1988172239427516e-17
1.1578841619676514e-09,0.9012161856240611,2.073881346046391e-11,6.34270934789517e-12,3.828968739046695e-14,5.784288060278174e-14,0.0,0.0,2.2466446145715945e-08,7.938809261532408e-14,1.6611733562409905e-15,4.095428736934118e-24,3.841965954165351e-16,2.9904039176992067e-40,1.3508978257691305e-28,8.820139626827767e-23,2.606299777108121e-29,1.5270395736350434e-10,2.187920951207047e-35,1.585384698291321e-19,1.1326573812401811e-32,5.901932587548781e-40,4.2884384430454e-21,3.460698101539007e-30,1.3973600877217907e-19,1.2047941935399606e-39,6.119331526730234e-39,1.0034794071847488e-37,2.492041277951273e-61,3.123679180905149e-50,1.1247478330425234e-18,1.1955622798419158e-48,3.489326783693948e-38,1.5829030439061288e-49,3.76,0.0,0.7366881264783177,0.99703971155124,3.1321593279771027e-16,8.270989750129871e-40,0.0006386414448964432,0.0006386579615092783,0.002960265824075688,5.473437303449099e-13,1.5270600400138933e-10,2.240326543990524e-08,8.180038614320472e-09,8.132362128644054e-14,7.671275184406069e-15,8.414784331538482e-11,3.2669253278826233e-12,1.2640803837951497e-17
1.1781824764071442e-09,0.9012180200676563,2.1168447527890267e-11,6.523686490874512e-12,3.974716962807089e-14,6.00522786973403e-14,0.0,0.0,2.285968181622969e-08,8.219163966271123e-14,1.7548707502506814e-15,4.4044302169259626e-24,4.0583856881857387e-16,3.3311895107040777e-40,1.456639797793869e-28,9.527466995409971e-23,2.807417190603544e-29,1.584694782329235e-10,2.476487297879688e-35,1.6994063633664292e-19,1.2791638601332753e-32,6.78064251103387e-40,4.5580551074761326e-21,3.7848729040388055e-30,1.4748765166150416e-19,1.3649468799344381e-39,6.828302894422338e-39,1.1440751494010953e-37,2.9391040387878154e-61,3.55789033746079e-50,1.187855979600813e-18,1.383099424536433e-48,3.9620452014774065e-38,1.8327541724660312e-49,3.76,0.0,0.7366769351555619,0.997030229366464,3.306306362465092e-16,9.229911127637476e-40,0.0006498320787888096,0.0006498491798670956,0.0029697476096744737,5.631434285198508e-13,1.584716402812282e-10,2.2794061322441844e-08,8.469316907330557e-09,8.381845355178787e-14,8.080293435246114e-15,8.7026078423627e-11,3.393539338714383e-12,1.3316687688101828e-17
1.198480790846637e-09,0.9012198544842086,2.1600349660383002e-11,6.707117955640903e-12,4.123545055024211e-14,6.230863849990626e-14,0.0,0.0,2.325290467007287e-08,8.504370732474712e-14,1.852074406993809e-15,4.7308370616095125e-24,4.282884817656339e-16,3.704153940774208e-40,1.568690270596297e-28,1.0278860343299639e-22,3.020248537081393e-29,1.6434316512128826e-10,2.7972873798208325e-35,1.8194666967525228e-19,1.4416452127841344e-32,7.771918835332979e-40,4.839978515887458e-21,4.133006686802733e-30,1.55519922977511e-19,1.5431611204019347e-39,7.604806268841206e-39,1.3015268135610191e-37,3.4567056331588236e-61,4.0435857979039047e-50,1.2533012203681673e-18,1.5960420981930086e-48,4.488869548689666e-38,2.116721288865196e-49,3.76,0.0,0.7366657440028224,0.9970211942189907,3.487024399385725e-16,1.0281043471848426e-39,0.000661022537539408,0.0006610402332443094,0.002978782357873102,5.789824692742738e-13,1.643454468968394e-10,2.3184801737122417e-08,8.763620444019359e-09,8.633961466667435e-14,8.503543371452308e-15,8.994942166648936e-11,3.5225911756821373e-12,1.401623006654334e-17
1.2187791052861297e-09,0.9012216888737183,2.203451945413667e-11,6.893000606625872e-12,4.2754717314944535e-14,6.461225261964943e-14,0.0,0.0,2.3646114878878678e-08,8.794428980369696e-14,1.952849600529591e-15,5.075305817482124e-24,4.515612765499601e-16,4.111734806871907e-40,1.6873130184727093e-28,1.1076313506642126e-22,3.245262446480415e-29,1.7032491935343064e-10,3.1532974706714573e-35,1.9457749012518986e-19,1.6215293036260847e-32,8.88791959681806e-40,5.1345675894097065e-21,4.5064094898240464e-30,1.6383753683781653e-19,1.741122222245727e-39,8.453920129917257e-39,1.4775273393848315e-37,4.05451139382795e-61,4.585863816169172e-50,1.3211257108635595e-18,1.8373057936186553e-48,5.07488777043467e-38,2.4387602336187103e-49,3.76,0.0,0.7366545530200963,0.997012585141934,3.6744510790394483e-16,1.1431503384298985e-39,0.0006722128211509921,0.0006722311216434386,0.002987391035556764,5.948555456767061e-13,1.7032732525331832e-10,2.3575487011682246e-08,9.06294915976727e-09,8.888669003814206e-14,8.941264670564561e-15,9.291771759467207e-11,3.6540776747524226e-12,1.4739837214139104e-17
1.2390774197256224e-09,0.901223523236186,2.2470956506173925e-11,7.081330500786969e-12,4.4305156674540304e-14,6.696341348141299e-14,0.0,0.0,2.4039312607861026e-08,9.089338131870301e-14,2.0572614745942415e-15,5.438506711514572e-24,4.756718615386871e-16,4.556505639060003e-40,1.8127778827297508e-28,1.1921873677629515e-22,3.4829377302775536e-29,1.7641461328503332e-10,3.5477094785300694e-35,2.0785437246160888e-19,1.8203422040994533e-32,1.0141883048990856e-39,5.442185474226106e-21,4.9064358108304835e-30,1.7244517623533536e-19,1.9606389166164957e-39,9.380992837667126e-39,1.673906233816529e-37,4.743318668872346e-61,5.190227272665364e-50,1.3913714638393888e-18,2.1100811962150608e-48,5.725559007229811e-38,2.8032057953641588e-49,3.76,0.0,0.7366433622073809,0.9970043819517582,3.868724918478895e-16,1.2688810340477652e-39,0.0006834029296263435,0.0006834218450669988,0.0029955938262616216,6.107599754962957e-13,1.7641714778644632e-10,2.3966117466875897e-08,9.367302989955401e-09,9.145927214908579e-14,9.393696826946673e-15,9.593081131402315e-11,3.787994864951562e-12,1.5487915331833042e-17
1.2593757341651152e-09,0.9012253575716119,2.2909660414575177e-11,7.272104143745068e-12,4.588695508583362e-14,6.936241335196731e-14,0.0,0.0,2.4432498014309884e-08,9.389097610969813e-14,2.1653750706151397e-15,5.821122499616123e-24,5.006351179857504e-16,5.041188751749686e-40,1.9453614585890517e-28,1.2817647911591234e-22,3.733763944210429e-29,1.826121349845371e-10,3.983948368081228e-35,2.2179894514139084e-19,2.0397161967218868e-32,1.1548191655988679e-39,5.763200136106867e-21,5.334488669878363e-30,1.8134749840457041e-19,2.2036529188525067e-39,1.0391668642540018e-38,1.892640230950683e-37,5.535165217090268e-61,5.862616414565783e-50,1.4640803744644358e-18,2.4178558382447224e-48,6.44674142017072e-38,3.2148018249840533e-49,3.76,0.0,0.7366321715646734,0.996996565434654,4.069985239077989e-16,1.406092619036976e-39,0.0006945928629682288,0.0006946124035175078,0.003003409943797046,6.266920426941269e-13,1.8261480264463374e-10,2.4356693414979866e-08,9.676681869965554e-09,9.405695945550321e-14,9.861079150824555e-15,9.898854847929682e-11,3.924339224886654e-12,1.6260870601878137e-17
1.279674048604608e-09,0.9012271918799966,2.3350630778583852e-11,7.465318829188541e-12,4.750029886775121e-14,7.180954441089666e-14,0.0,0.0,2.4825671246859253e-08,9.693706843930899e-14,2.2772553992298918e-15,6.223848081119597e-24,5.264659167656994e-16,5.5686636473702975e-40,2.0853474067568675e-28,1.3765805994191673e-22,3.9982416877975954e-29,1.8891740035013907e-10,4.4656865767697327e-35,2.364331899577211e-19,2.2813961354752222e-32,1.3122449885744793e-39,6.0979846226134284e-21,5.7920216046532084e-30,1.9054914219854999e-19,2.4722472194929518e-39,1.1491904023424909e-38,2.135863343367908e-37,6.443447820630017e-61,6.609438547075393e-50,1.5392942716599918e-18,2.764436128258129e-48,7.244716025974692e-38,3.6787321080498565e-49,3.76,0.0,0.7366209810919712,0.9969891174366948,4.2783721404752493e-16,1.5556280919100228e-39,0.0007057826211793868,0.0007058027969974862,0.0030108575420889697,6.426459702440082e-13,1.8892020580600545e-10,2.4747215159063552e-08,9.991085735180126e-09,9.667935600997076e-14,1.0343650768045705e-14,1.0209077529172941e-10,4.0631080224251395e-12,1.7059109193375396e-17
1.2999723630441007e-09,0.9012290261613405,2.3793867198336148e-11,7.660971279777852e-12,4.914537419749248e-14,7.430509877988035e-14,0.0,0.0,2.5218832447315544e-08,1.0003165258811385e-13,2.3929674676464197e-15,6.647391727792016e-24,5.53179124441387e-16,6.141965934486074e-40,2.2330258797376505e-28,1.476857539944084e-22,4.2768821846284374e-29,1.953303047993834e-10,4.99685215893234e-35,2.5177944265459175e-19,2.547242168769565e-32,1.4881582954829942e-39,6.446916426939166e-21,6.2805361834814426e-30,2.0005472772218455e-19,2.7686513006691163e-39,1.2687962279031237e-38,2.405874824270816e-37,7.483058863267353e-61,7.437590088052958e-50,1.6170549311078955e-18,3.153970038698604e-48,8.126201695172249e-38,4.200652692689605e-49,3.76,0.0,0.7366097907892714,0.9969820206376843,4.4940265722239825e-16,1.7183768652117735e-39,0.000716972204262576,0.0007169930255094526,0.003017953941334363,6.586178474217019e-13,1.9533325276802593e-10,2.5137682994814605e-08,1.031051452098216e-08,9.932607245226942e-14,1.084165062134384e-14,1.0523733850111813e-10,4.204297955272314e-12,1.788303723916784e-17
1.3202706774835935e-09,0.9012308604156437,2.4239369274705472e-11,7.859057341192122e-12,5.082236698765925e-14,7.684936846814556e-14,0.0,0.0,2.5611981751814035e-08,1.0317472285165194e-13,2.5125762243795512e-15,7.092475474188508e-24,5.807895903290074e-16,6.7642912835573704e-40,2.3886933468622035e-28,1.582824015471233e-22,4.570207132846431e-29,2.0185071239953946e-10,5.581640824535052e-35,2.678603930232632e-19,2.839234454122209e-32,1.6843923047506986e-39,6.810377196030987e-21,6.801581749913455e-30,2.098688506771893e-19,3.095248001746051e-39,1.3986418698183996e-38,2.7051481732167957e-37,8.670522568951087e-61,8.35448331690239e-50,1.6974040355516868e-18,3.590970815782818e-48,9.098375284138337e-38,4.786725482469543e-49,3.76,0.0,0.7365986006565715,0.9969752584091734,4.717090354621125e-16,1.895275909591677e-39,0.0007281616122205847,0.0007281830890559223,0.0030247157699819487,6.746065008789786e-13,2.0185380767780874e-10,2.5528097211697757e-08,1.0634968162755381e-08,1.0199672616786636e-13,1.1355317470810135e-14,1.0842808540303568e-10,4.3479048447218426e-12,1.8733060830846953e-17
1.3405689919230863e-09,0.901232694642907,2.4687136609409098e-11,8.05957321428661e-12,5.253146277214247e-14,7.944264528720831e-14,0.0,0.0,2.600511929026048e-08,1.0636627354188817e-13,2.6361464753383656e-15,7.559834147411446e-24,6.093121272258286e-16,7.439007669766478e-40,2.5526531481659308e-28,1.694714621724213e-22,4.8787491390297827e-29,2.0847849966179206e-10,6.224534398274609e-35,2.846990841792867e-19,3.159481316204063e-32,1.9029283033302127e-39,7.188753175978888e-21,7.356758849182007e-30,2.19996077419873e-19,3.4545834697249264e-39,1.5394184023444766e-38,3.0363426609130987e-37,1.0024137538875402e-60,9.368082258768594e-50,1.780383122083744e-18,4.080342904082748e-48,1.0168900569911119e-37,5.443654657693847e-49,3.76,0.0,0.7365874106938688,0.9969688148850774,4.947706117189848e-16,2.0873134757825925e-39,0.0007393508450561899,0.000739372987639411,0.0030311588941166045,6.906099296157945e-13,2.084817471262034e-10,2.5918458092405555e-08,1.0964446595884222e-08,1.0469094022129622e-13,1.1884889893092368e-14,1.1166286383059544e-10,4.493924867843774e-12,1.9609586039928788e-17
1.360867306362579e-09,0.9012345288431307,2.5137168805180646e-11,8.262516478322413e-12,5.427284680417052e-14,8.208522087770736e-14,0.0,0.0,2.639824518522409e-08,1.0960629899009626e-13,2.7637429120505087e-15,8.050214432620031e-24,6.387615181880096e-16,8.169667690206898e-40,2.7252161154897312e-28,1.8127706870471255e-22,5.203052288949934e-29,2.1521359181412247e-10,6.930319818602134e-35,3.023189118823137e-19,3.51022775580632e-32,2.1459043868843845e-39,7.582435826514004e-21,7.94772261535183e-30,2.304409498216274e-19,3.849377799872195e-39,1.691852881246343e-38,3.402316173908158e-37,1.1564139119355926e-60,1.048694159110085e-49,1.8660336063920885e-18,4.627409947506919e-48,1.1345958320195197e-37,6.178726107550673e-49,3.76,0.0,0.7365762209011602,0.9969626750989863,5.186017239443882e-16,2.2955328804335438e-39,0.0007505399027721201,0.00075056272126244,0.0030372982801478055,7.066224491681445e-13,2.1521699642071182e-10,2.6308765911757973e-08,1.1298949755753771e-08,1.074083424511346e-13,1.243060628064386e-14,1.1494152214871938e-10,4.6423555810188795e-12,2.0513018935167288e-17
1.3811656208020718e-09,0.9012363630163152,2.5589465465656082e-11,8.467885024554142e-12,5.604670429096062e-14,8.477738685319556e-14,0.0,0.0,2.6791359552623227e-08,1.1289479354507917e-13,2.8954302542639282e-15,8.564375695282676e-24,6.691525494864212e-16,8.960010632143911e-40,2.906700294551768e-28,1.9372399908277496e-22,5.543672032455781e-29,2.220559247318937e-10,7.704101129509681e-35,3.207436249231776e-19,3.8938600506709316e-32,2.415627374716842e-39,7.991821562326153e-21,8.576181491453853e-30,2.4120799604076327e-19,4.2825326317135114e-39,1.8567085276962315e-38,3.8061362764620255e-37,1.3312883280419682e-60,1.1720237871554741e-49,1.9543968770578203e-18,5.2379433479262464e-48,1.2638267192830893e-37,6.999848191100966e-49,3.76,0.0,0.7365650312784433,0.9969568248982974,5.432167897916428e-16,2.5210331286433277e-39,0.0007617287853710934,0.0007617522899275327,0.0030431480806788185,7.226379472135108e-13,2.2205949151624906e-10,2.6699020937384717e-08,1.1638477577749688e-08,1.1014856622985637e-13,1.2992704842617618e-14,1.1826390925704264e-10,4.7931948536080185e-12,2.1443765564105405e-17
