Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931)
2.2211290014517204e-05,0.7880777942817925,0.00014414369490939474,4.5413676332129875e-05,2.977572604110963e-05,0.0014368032123413268,0.0,0.0,0.0009154551798659986,1.2484493461755615e-05,0.001775595260039805,7.074934120294003e-05,4.338061832803332e-05,3.416602666631882e-13,1.1865843457122307e-09,8.280933816430615e-07,3.820699426736825e-05,0.0013121279038378196,3.0878627142841305e-12,1.1460331748618223e-10,8.964397858268685e-11,2.1362466204898546e-12,2.5904873599457054e-08,1.8139740234966922e-08,5.974340688196082e-09,7.377778189072318e-10,1.0583599412114493e-12,1.4267647930164651e-08,1.0988760589753321e-08,5.279511221642339e-11,3.0195997212937515e-08,2.4048927304735064e-12,2.343035525670498e-12,1.6620623529055714e-09,3.76,0.0,0.29535631919599237,0.9951774725221522,0.0015181038076661551,7.08475760572037e-05,0.35885828135149783,0.364893548379689,0.0009743539521458571,4.884481812914219e-11,0.0008872935798011614,0.00037977695007607203,0.0011855418887912006,1.6687306449608275e-08,7.09097144876874e-09,5.295836685329729e-06,4.359368775396923e-06,5.1077067026498134e-05,0.00030211355376668514,4.544386354562718e-11,1.841733226705452e-09,1.62071393746362e-05,1.219891956738949e-05,0.001769130758151858,0.0017714404122069869,4.972647311292057e-05,5.234712071168967e-06,8.190554168117058e-05,4.170416590440555e-06,0.0004888669635671934,9.40551192081739e-08,6.361203230193566e-05,1.8571959382044908e-12,2.2669561840523107e-07,3.0809014339691293e-09,0.0001004226050345026,1.1182340926714756e-08,2.780670019006533e-13,5.551684092835998e-09,1.0865699823619e-10,9.194501087384151e-07,9.117023125960288e-07,2.788403985684384e-09,1.1253040446513272e-06,7.120432422913978e-08,8.685667133031911e-12
2.241428580734275e-05,0.788390515908617,0.00014801407213553113,4.666389028468628e-05,3.0815762062283214e-05,0.0014821362459986856,0.0,0.0,0.0009460469183190481,1.3277373426570977e-05,0.0018499292486264278,7.368998425154068e-05,4.493279524361088e-05,3.7190335881925416e-13,1.2576402040744196e-09,8.54842376314963e-07,3.954053360903611e-05,0.0013490302522453693,3.3374036132603542e-12,1.1735991912195773e-10,9.637421323536657e-11,2.2786659645919245e-12,2.6749195075856866e-08,1.946839485449549e-08,6.360836283841507e-09,8.044617678345805e-10,1.1698742592415094e-12,1.5348888968570702e-08,1.1848764290885565e-08,5.66212378381366e-11,3.157537550742122e-08,2.577521816646702e-12,2.5256765000754445e-12,1.7921978649325999e-09,3.76,0.0,0.2931386404144052,0.9950445708120387,0.0015742499802937492,7.378453346147666e-05,0.3608624592637115,0.36706512194683755,0.0009742238034721685,4.909157521158917e-11,0.0009102526987890757,0.0003873635827708279,0.0012054669183538887,1.70116752910069e-08,7.210547165783169e-09,5.402755217737346e-06,4.52932588691638e-06,5.356055708126994e-05,0.0003098806413934678,4.6939711033538344e-11,1.8699648111129576e-09,1.6729396563849198e-05,1.2448940225150974e-05,0.0018416285614765529,0.0018208144318657476,5.159613391019564e-05,5.4314204593713155e-06,8.492591886434422e-05,4.304966830233239e-06,0.0005051405874831422,9.747251494830206e-08,6.742123539027286e-05,1.924669959179296e-12,2.3592631124618778e-07,3.20619683767027e-09,0.00010471935818496178,1.154140988730807e-08,2.881689806419451e-13,5.751557944176133e-09,1.1274034453985107e-10,9.97580122559126e-07,9.450272496852394e-07,2.843310303608153e-09,1.1621451038224354e-06,7.353698102884788e-08,9.023746324878375e-12
2.2617281600168297e-05,0.7887015868236897,0.00015196317530966034,4.794433297232084e-05,3.189044263824463e-05,0.0015286359425230288,0.0,0.0,0.000977359598758907,1.4115934848598436e-05,0.0019269258406422937,7.673448652911807e-05,4.653204744103838e-05,4.0462483374946795e-13,1.3325125147473672e-09,8.82314439394555e-07,4.090915087543611e-05,0.0013868405163080988,3.606093420480927e-12,1.201581669782262e-10,1.0358757434926512e-10,2.4297968167406482e-12,2.761696693194224e-08,2.0888454140094598e-08,6.7693941796688915e-09,8.768004223639597e-10,1.2924160606194659e-12,1.6504178685899134e-08,1.2768623515275853e-08,6.069363908213318e-11,3.3013803306364915e-08,2.761277264798396e-12,2.721638941170355e-12,1.9315680973015768e-09,3.76,0.0,0.2909355859608353,0.9949076675634628,0.0016322697305491748,7.681930914119112e-05,0.3628464740395476,0.36922077470985903,0.0009740897375897514,4.933522711529753e-11,0.0009338253728425373,0.0003950377969241354,0.0012255557185583041,1.7339510180684943e-08,7.3311042957765256e-09,5.510971314148122e-06,4.704199030871396e-06,5.61459152613157e-05,0.0003178204577639018,4.8476450492542824e-11,1.8986527941660634e-09,1.7264234580560027e-05,1.2702194252810353e-05,0.0019166005177538566,0.0018711592614523993,5.3525784945636206e-05,5.6344248477638745e-06,8.804044837017124e-05,4.442744492466329e-06,0.0005218074298191037,1.0099412873309771e-07,7.142677942144345e-05,1.994201514098134e-12,2.454679459682435e-07,3.3357076643510202e-09,0.00010917986599851204,1.1908983438580568e-08,2.9857898930178375e-13,5.957477054817514e-09,1.169370426246108e-10,1.0817990636352443e-06,9.790998819905796e-07,2.898843303478942e-09,1.1999018852414043e-06,7.592434241962336e-08,9.373847656908188e-12
2.2820277392993844e-05,0.7890110355581964,0.00015599171910578912,4.92555825488935e-05,3.300086497075489e-05,0.001576327121061494,0.0,0.0,0.001009398273244289,1.5002435928929085e-05,0.002006667104515112,7.988596113732325e-05,4.8179522939890013e-05,4.400092501916525e-13,1.4113782330009725e-09,9.105245899522955e-07,4.2313329938201326e-05,0.001425578451177567,3.895343295225357e-12,1.2299855132948484e-10,1.1131809226743514e-10,2.5901206083586942e-12,2.8508707342538774e-08,2.240578006047119e-08,7.20103617902128e-09,9.552429612685202e-10,1.4270018406830731e-12,1.7738028405149135e-08,1.3751940213814832e-08,6.502595238039367e-11,3.4513604503714374e-08,2.9567856507883555e-12,2.93183077661149e-12,2.0807589583847434e-09,3.76,0.0,0.28874702154737697,0.9947666580666321,0.001692222975359797,7.995428953719626e-05,0.36481032778750666,0.37136061815932647,0.0009739516519835998,4.957577019715204e-11,0.000958033349813112,0.0004027989224177575,0.001245810366064154,1.7670771565953057e-08,7.452654972029614e-09,5.620478943338719e-06,4.884053469055012e-06,5.883650808485626e-05,0.0003259365238163768,5.0054903312927386e-11,1.927807573848715e-09,1.7811795597737125e-05,1.295867833077118e-05,0.001994114178046763,0.001922485481988888,5.5517012935523655e-05,5.8438908085597666e-06,9.125149512572561e-05,4.583786517471389e-06,0.0005388719180316773,1.0462247051119916e-07,7.56370142236733e-05,2.065840147725356e-12,2.553287848231191e-07,3.4695457211286125e-09,0.00011381006025689658,1.2285145506177127e-08,3.0930444436050245e-13,6.169585681504611e-09,1.2124852035029206e-10,1.1725404999882518e-06,1.0139161260822202e-06,2.9549984085674952e-09,1.2385867881146157e-06,7.836694582510041e-08,9.736386950757937e-12
2.302327318581939e-05,0.7893188908146148,0.00016010038800559357,5.059822132100776e-05,3.4148154146463706e-05,0.0016252349807217633,0.0,0.0,0.0010421674313439296,1.59392164961879e-05,0.0020892372111751397,8.314759651317941e-05,4.987638583043018e-05,4.782532222490229e-13,1.4944207042309932e-09,9.394879741898751e-07,4.375354194098666e-05,0.001465264033618669,4.2066652570388344e-12,1.2588158262055987e-10,1.1960218838890212e-10,2.760141926553493e-12,2.942494046091373e-08,2.402657768026633e-08,7.656813167918988e-09,1.0402716892110747e-09,1.5747343545928507e-12,1.9055185013760692e-08,1.4802491361443865e-08,6.96324162948715e-11,3.607717627416891e-08,3.16470236563014e-12,3.157217170304612e-12,2.240388540275226e-09,3.76,0.0,0.2865728135487107,0.9946214354747157,0.0017541714531289514,8.319188524320369e-05,0.3667540193810411,0.37348476306351097,0.0009738094420465116,4.981320014397508e-11,0.0009828992415147446,0.00041064622025035476,0.0012662331007361092,1.8005416667181302e-08,7.57521229446706e-09,5.731271205265882e-06,5.068951470410164e-06,6.16357762364488e-05,0.0003342323945782268,5.1675894496946e-11,1.957439640284647e-09,1.8372216430077053e-05,1.321838743547876e-05,0.0020742382912050526,0.0019748035682012922,5.757143169321985e-05,6.0599866974339595e-06,9.456145789913798e-05,4.728128552077628e-06,0.000556338320121802,1.0836007991758901e-07,8.006054628474979e-05,2.1396359903331316e-12,2.6551722301182066e-07,3.607824604232514e-09,0.00011861608110512884,1.2669975512328952e-08,3.2035284989831315e-13,6.388029769432592e-09,1.2567613925631523e-10,1.270265900760526e-06,1.0494709491053404e-06,3.0117705555314473e-09,1.2782119553123995e-06,8.086530228001914e-08,1.0111793247863295e-11
2.3226268978644937e-05,0.7896251814702275,0.00016428983520843477,5.1972835491027406e-05,3.533346319838825e-05,0.0016753851004066818,0.0,0.0,0.0010756709700143936,1.692869859117778e-05,0.002174722468972633,8.652265746771797e-05,5.1623815897260496e-05,5.195660449061582e-13,1.5818297810332625e-09,9.69219858390287e-07,4.523024437827496e-05,0.0015059174513547722,4.541679215311473e-12,1.288077924460366e-10,1.2847884150327468e-10,2.940389398029932e-12,3.0366196238336964e-08,2.5757412539685834e-08,8.137804559797901e-09,1.1324042547817293e-09,1.7368092079553747e-12,2.046064053263739e-08,1.5924234411000033e-08,7.452788833686915e-11,3.770698977940951e-08,3.3857125085126457e-12,3.3988237752953075e-12,2.4111085283070957e-09,3.76,0.0,0.284412829003982,0.9944718907849985,0.0018181787660031003,8.653452956910175e-05,0.36867754444057294,0.3755933194808154,0.0009736630010605984,5.004751197139451e-11,0.0010084465537376606,0.00041857888199006363,0.0012868263326011613,1.8343399452913535e-08,7.698790371070542e-09,5.8433403236187045e-06,5.258952072695602e-06,6.454723437608712e-05,0.0003427116570458966,5.334025200892712e-11,1.987559569435809e-09,1.8945628233871587e-05,1.34813148239586e-05,0.0021570427949394685,0.0020281238801023644,5.9690681716779286e-05,6.282883608813594e-06,9.797276828723967e-05,4.8758048765747604e-06,0.0005742107348111479,1.1220952476281925e-07,8.470624093396418e-05,2.2156397278315373e-12,2.760417865755561e-07,3.750659669899074e-09,0.0001236042829115283,1.306354813777381e-08,3.317317931191303e-13,6.612956869057631e-09,1.3022118957992676e-10,1.3754662136526922e-06,1.0857583780378044e-06,3.06915418993945e-09,1.3187892556142673e-06,8.341989494925516e-08,1.0500509030613824e-11
2.3429264771470484e-05,0.7899299365804606,0.00016856068157993523,5.33800148781032e-05,3.655797310521302e-05,0.0017268034384660756,0.0,0.0,0.0011099121635424882,1.7973386848122064e-05,0.0022632113581318863,9.001448619615137e-05,5.3423008196343066e-05,5.641703551120885e-13,1.6738019363837789e-09,9.99735621310913e-07,4.6743880181964466e-05,0.001547559091635972,4.9021204742483675e-12,1.3177773456768264e-10,1.3798976518162386e-10,3.131416588194528e-12,3.133301022672085e-08,2.7605228683725413e-08,8.645117615312283e-09,1.232195996792702e-09,1.9145218805708365e-12,2.195964189058386e-08,1.712131269485615e-08,7.972786173472344e-11,3.940559074008589e-08,3.6205317546274094e-12,3.657740143283406e-12,2.593605646930252e-09,3.76,0.0,0.28226693561932387,0.9943179128207847,0.0018843104218852083,8.998467701529362e-05,0.3705808953164462,0.3776863967722832,0.0009735122201796068,5.027870002297979e-11,0.0010346997168457022,0.000426596029261741,0.0013075926490060824,1.8684670616712528e-08,7.82340436050022e-09,5.956677638756265e-06,5.454110840241069e-06,6.757447084619493e-05,0.00035137792795727357,5.504880610494963e-11,2.0181780164849332e-09,1.9532156208608815e-05,1.3747452018966777e-05,0.0022425988051278894,0.0020824566545755456,6.187642969824522e-05,6.512755323084283e-06,0.00010148788957410421,5.026848333257256e-06,0.0005924930817050986,1.1617339936450584e-07,8.95832241749611e-05,2.2939025687888515e-12,2.869111300218662e-07,3.898168001678382e-09,0.00012878124013480482,1.3465933084103266e-08,3.434489394094301e-13,6.844516044927743e-09,1.348848852927083e-10,1.4886635149512623e-06,1.1227715140940925e-06,3.1271432619869404e-09,1.3603302659264325e-06,8.603117764497433e-08,1.0902990425943961e-11
2.363226056429603e-05,0.7902331853820332,0.00017291351464100526,5.48203526155436e-05,3.782289272370976e-05,0.0017795163321593407,0.0,0.0,0.0011448936336489822,1.9075868655836443e-05,0.002354794564652246,9.362650325600206e-05,5.527517258144896e-05,6.12302830978189e-13,1.7705403733375294e-09,1.0310507459618204e-06,4.829487681889416e-05,0.0015902095290056476,5.289847744149783e-12,1.3479198597026573e-10,1.481795968783741e-10,3.3338029182690854e-12,3.232592335826654e-08,2.9577367344822542e-08,9.179886640730005e-09,1.3402424246736134e-09,2.109275208495961e-12,2.3557700896373707e-08,1.839806075523644e-08,8.524848213032556e-11,4.1175599860127546e-08,3.869907196904724e-12,3.935123295378367e-12,2.7886031410380442e-09,3.76,0.0,0.2801350017710622,0.9941593882141305,0.0019526338760703199,9.354480165773261e-05,0.3724640610729157,0.3797641036141755,0.0009733569884120156,5.050675796966228e-11,0.0010616841169229796,0.0004346967132623602,0.0013285348219728686,1.9029177555373664e-08,7.949070515913277e-09,6.071273600938021e-06,5.654479618360545e-06,7.072114727253232e-05,0.0003602348514565129,5.680238866505964e-11,2.049305708903427e-09,2.0131919301894413e-05,1.401678879448108e-05,0.00233097860328359,0.002137811996966624,6.413036794888466e-05,6.749778245088496e-06,0.0001051093154519485,5.18129025616249e-06,0.000611189091461481,1.2025432271531113e-07,9.470088414624162e-05,2.374476208249353e-12,2.981340336761652e-07,4.050468374060493e-09,0.0001341537531835214,1.3877194837534968e-08,3.5551202692054503e-13,7.082857775821757e-09,1.396683591448429e-10,1.6104127341375127e-06,1.1605025524037985e-06,3.1857312223446513e-09,1.402846253602616e-06,8.869957334574726e-08,1.1319707379491175e-11
2.3835256357121577e-05,0.7905349572959084,0.00017734888760122225,5.629444482287976e-05,3.912945864947921e-05,0.0018335504969214573,0.0,0.0,0.0011806173198532735,2.0238814081950494e-05,0.0024495650135585435,9.736220850932952e-05,5.718153317697184e-05,6.642148841965182e-13,1.872255127007523e-09,1.0631808107492827e-06,4.988364540258086e-05,0.0016338895122400198,5.7068516903902945e-12,1.378511479565268e-10,1.5909609943072742e-10,3.5481545996958623e-12,3.334548170150675e-08,3.168158628060987e-08,9.743272043040279e-09,1.4571818385584298e-09,2.322587345895576e-12,2.526060439982151e-08,1.9759009583249624e-08,9.110656417395664e-11,4.301971308824725e-08,4.134618219672304e-12,4.232201459861555e-12,2.9968622916811313e-09,3.76,0.0,0.2780168965096368,0.9939962013894709,0.0020232185723707764,9.721739544355179e-05,0.37432702747328755,0.38182654801061305,0.0009731971926049503,5.073167880943379e-11,0.0010894261274310745,0.0004428799142977307,0.001349655815749225,1.937686434811938e-08,8.075806229963744e-09,6.187117763703847e-06,5.860106285033302e-06,7.399099805490633e-05,0.0003692860966519197,5.860183242045465e-11,2.080953439206734e-09,2.0745029917860787e-05,1.428931316131166e-05,0.0024222556221144774,0.002194199872687995,6.64542137346153e-05,6.994131333307544e-06,0.00010883956859552824,5.339160400187429e-06,0.0006303022959843878,1.244549364728392e-07,0.00010006887218561466,2.4574127879980986e-12,3.097194007489017e-07,4.207681212183626e-09,0.0001397288542521561,1.4297392436236197e-08,3.679288606147285e-13,7.328133844510387e-09,1.4457265752250797e-10,1.7413034549974408e-06,1.1989428070567546e-06,3.244911018058594e-09,1.4463481590660236e-06,9.142547272166841e-08,1.1751143815660262e-11
2.4038252149947124e-05,0.7908352819300206,0.00018186731843640704,5.780289025085826e-05,4.047893500091021e-05,0.0018889330254241929,0.0,0.0,0.0012170844502017583,2.1464975543165255e-05,0.0025476179013961555,0.00010122518202493711,5.9143327794108906e-05,7.201733731971831e-13,1.9791631592090818e-09,1.0961414799534777e-06,5.151057982247246e-05,0.0016786199504350279,6.155264053704995e-12,1.4095584728243452e-10,1.707903756735043e-10,3.775105581308579e-12,3.4392236196933635e-08,3.3926079766118104e-08,1.0336459241481786e-08,1.583698094671274e-09,2.5561002281338765e-12,2.7074424632276824e-08,2.1208891745925096e-08,9.731960800142508e-11,4.4940701706019874e-08,4.4154773415559474e-12,4.5502779823524356e-12,3.2191839649302065e-09,3.76,0.0,0.275912489564277,0.9938282345482348,0.0020961359835901866,0.00010100496639740924,0.37616977696633164,0.38387383730627433,0.0009730327174291634,5.095345486739675e-11,0.0011179531413332286,0.0004511445413339407,0.0013709587945503151,1.9727671736717772e-08,8.203630080962863e-09,6.304198777346227e-06,6.0710345005022755e-06,7.738782974342244e-05,0.0003785353550676967,6.044797014624165e-11,2.11313205739972e-09,2.1371593629068813e-05,1.456501135263476e-05,0.0025165044291008878,0.0022516300988392603,6.884970851576841e-05,7.24599601915565e-06,0.00011268119908090085,5.5004868720632004e-06,0.0006498360186626512,1.287779027611154e-07,0.00010569710347445475,2.5427648531049577e-12,3.2167625410828747e-07,4.369928547542423e-09,0.0001455138131168596,1.4726579239849932e-08,3.8070730575436873e-13,7.580497217942109e-09,1.4959873536113967e-10,1.881961795069274e-06,1.2380827415669994e-06,3.3046750884943068e-09,1.4908465785099398e-06,9.420923266630951e-08,1.2197797775415256e-11
2.424124794277267e-05,0.7911341890817677,0.0001864692890113779,5.934628989746074e-05,4.187261312111348e-05,0.0019456913864233961,0.0,0.0,0.0012542955124660562,2.2757187204463004e-05,0.002649050727858991,0.00010521908493619288,6.116180728670487e-05,7.804613711609566e-13,2.091488447665527e-09,1.1299484934902923e-06,5.317605589397329e-05,0.0017244218982146303,6.637367378108072e-12,1.441067373329595e-10,1.833170969168182e-10,4.015318507865244e-12,3.546674236658358e-08,3.6319499237326945e-08,1.0960657446113684e-08,1.7205235220187537e-09,2.8115885625246928e-12,2.9005529715928262e-08,2.2752646379829917e-08,1.0390581558228048e-10,4.6941412230114694e-08,4.713331008388271e-12,4.890735412658007e-12,3.45641019246228e-09,3.76,0.0,0.2738216513484715,0.9936553676545372,0.0021714596511965057,0.00010491003673890482,0.377992288674095,0.38590607819914713,0.0009728634453650441,5.1172077796191157e-11,0.001147293603636956,0.0004594894315573939,0.0013924471304870539,2.0081537106209066e-08,8.332561880173897e-09,6.422504382402331e-06,6.287303455479412e-06,8.091552029585781e-05,0.000387986337990441,6.234163387514589e-11,2.14585246311496e-09,2.2011708893018135e-05,1.4843867809205437e-05,0.002613800708018257,0.0023101123358467805,7.131861708505428e-05,7.505556115768485e-06,0.00011663678263927358,5.665296063364353e-06,0.0006697933646727805,1.33225901778847e-07,0.00011159575723720879,2.630585304698035e-12,3.3401373274841613e-07,4.537333969633818e-09,0.00015151614287284583,1.5164802701160298e-08,3.938552808316963e-13,7.840101917404785e-09,1.5474745115652275e-10,2.0330523651626197e-06,1.2779120047658794e-06,3.3650153612773278e-09,1.5363517467011196e-06,9.705117483913576e-08,1.2660181513124522e-11
2.4444243735598217e-05,0.7914317087402443,0.0001911552442514379,6.0925246592956893e-05,4.331181119284633e-05,0.002003853423382096,0.0,0.0,0.0012922502259199993,2.4118364090205564e-05,0.0027539633264313194,0.00010934766024983446,6.323823484282137e-05,8.453789303326668e-13,2.2094620669075893e-09,1.164617655900633e-06,5.488043053253281e-05,0.001771316540034382,7.1556053833109096e-12,1.4730449933884367e-10,1.9673474606511257e-10,4.269485690583563e-12,3.65695599934901e-08,3.887097458017649e-08,1.1617098283779831e-08,1.8684419962732726e-09,3.090969371414268e-12,3.1060594330295904e-08,2.4395424029196237e-08,1.1088410691895351e-10,4.902476611248176e-08,5.029060419121311e-12,5.255039772919516e-12,3.7094257822476895e-09,3.76,0.0,0.2717442529662697,0.9934774784220495,0.0022492652240356475,0.00010893514091166978,0.3797945383812571,0.3879233767533219,0.000972689256689687,5.138753857676474e-11,0.0011774770443012687,0.0004679133499369597,0.0014141244116752123,2.0438394465799075e-08,8.462622720209296e-09,6.542021403022895e-06,6.508947618687409e-06,8.457801821156552e-05,0.0003976427737114352,6.428365398498755e-11,2.179125597447603e-09,2.2665466774215434e-05,1.5125865164035543e-05,0.002714221238329933,0.0023696560791235427,7.38627265976187e-05,7.772997715632694e-06,0.00012070891873654982,5.833612583003335e-06,0.0006901772113663454,1.3780162919978345e-07,0.00011777527647118797,2.7209273485845715e-12,3.4674108794268173e-07,4.710022573265122e-09,0.00015774360559416304,1.5612104143179952e-08,4.073807498709903e-13,8.107102876367545e-09,1.6001956178118625e-10,2.195280310559201e-06,1.3184194720909337e-06,3.4259232481495567e-09,1.5828735202088474e-06,9.995158422331875e-08,1.3138821572616075e-11
