Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203)
0.032563256586653135,0.4793974271184794,7.941611981414747e-10,9.588679333478875e-10,1.099548335895706e-09,2.5534545801923732e-06,0.0,0.0,2.170076407715062e-05,3.0573846391282522e-06,1.0132203760934981e-05,7.826207274536122e-09,1.4612459570143347e-10,6.65275925962419e-30,2.6855429565427523e-21,1.4247949750537353e-13,6.770274456933831e-11,0.0005801569313501188,2.5086075712118168e-23,1.1677712699443105e-21,7.688164117955221e-21,4.339003382374804e-25,1.123841094653239e-15,2.676841794700646e-13,1.3437195519485342e-14,1.6447360262253792e-15,2.023064697122681e-24,5.632539674247562e-15,6.286320581708599e-16,3.393524332331717e-21,2.5760980075311608e-12,5.22729111742282e-21,1.1109805507188466e-21,2.7634164743888494e-16,3.76,0.0,0.6700824512802173,0.9993490047725726,2.87418582841143e-05,1.5852438184086044e-08,0.013698403481320101,0.014283859291717618,2.1670801549938833e-05,5.017646303612853e-15,0.0005899701636854344,2.5059408164315843e-06,2.7600081361780677e-08,1.567104228575651e-08,6.802579730814296e-17,2.6919656848700006e-09,2.5007551874154926e-09,4.920153306575464e-06,6.407778955497072e-17,9.24281229372701e-09,6.428405659632666e-09,1.4431192474854796e-09,2.4720585335618693e-07,2.8916817958468606e-05,4.910597893530001e-12,1.4692648548507043e-13,2.8659764160024264e-08,9.011665555669059e-10,2.130482537921473e-09,5.807924715942097e-08,1.481868565954857e-08,1.9345245895225087e-14,3.382869678035216e-11,6.080924354742197e-15,3.541749719921448e-08,3.2555156018972254e-09
0.03275693878701869,0.4794048421309087,8.020642134437815e-10,9.682804159398118e-10,1.1191920684541463e-09,2.59525711231217e-06,0.0,0.0,2.1897537306409808e-05,3.1132124770951967e-06,1.0361658802781437e-05,8.001307704978074e-09,1.4867878508195588e-10,5.2397458561064204e-30,2.7527213017007687e-21,1.4468714290209966e-13,6.86939164954044e-11,0.0005868608002668467,2.606727886738268e-23,1.1881497310710022e-21,8.001941592345529e-21,4.483093443860784e-25,1.1411858204661806e-15,2.7764706461816373e-13,1.3738294768511641e-14,1.7175935555279723e-15,2.1263372012789245e-24,5.819675091744485e-15,6.516330779729533e-16,3.4996532926871365e-21,2.6295178413858722e-12,5.423666716905177e-21,1.1534679574141272e-21,2.870031584291664e-16,3.76,0.0,0.6699976057134298,0.9993414887555592,2.940578865013506e-05,1.6187172212853017e-08,0.013775667882794232,0.014367915071532856,2.1670638548333456e-05,5.045831810605171e-15,0.0005968977490724362,2.535130506118256e-06,2.7923970730468623e-08,1.585321760286306e-08,6.882421864818823e-17,2.7234555667416036e-09,2.5300218518176885e-09,5.062817620631782e-06,6.450165795724408e-17,9.393066616255422e-09,6.523321477554443e-09,1.4617225726716237e-09,2.510186230561182e-07,2.9390539906382787e-05,5.006970745821441e-12,1.4980701753756309e-13,2.9226826495201476e-08,9.145072684029117e-10,2.1629616478623786e-09,5.971757454773126e-08,1.51115525422643e-08,1.972757124964788e-14,3.4349996270993345e-11,6.174626398851497e-15,3.618541748339623e-08,3.3035081158215056e-09
0.03295062098738425,0.47941225676481286,8.099737918422495e-10,9.777096598075176e-10,1.1390391272217914e-09,2.637496954727229e-06,0.0,0.0,2.209418390862746e-05,3.169628210284802e-06,1.0595094607123052e-05,8.179370209632954e-09,1.512623329355463e-10,5.008851091222489e-30,2.8233653565291395e-21,1.4691751411516195e-13,6.969115142747203e-11,0.0005936000051336075,2.7114358338981046e-23,1.2087573976407658e-21,8.32680138410873e-21,4.631020227259411e-25,1.1587089410320973e-15,2.879098585793021e-13,1.4043660158353592e-14,1.793246723101859e-15,2.234176725724046e-24,6.011781683799564e-15,6.753090420751398e-16,3.608285724660089e-21,2.683622929626366e-12,5.626098214072436e-21,1.1973319047186558e-21,2.980079078835672e-16,3.76,0.0,0.6699127586335935,0.9993339270896714,3.0081505034612162e-05,1.6526775418543488e-08,0.013852885633613579,0.014451960181695093,2.167047455684533e-05,5.073998705131773e-15,0.0006038645820318626,2.5644125744036714e-06,2.8249689670795942e-08,1.6035961464774988e-08,6.962715083648712e-17,2.755048886741208e-09,2.559501618827261e-09,5.208808063184131e-06,6.492669702560033e-17,9.545473106484817e-09,6.6188365442521465e-09,1.4804360981917037e-09,2.54860510024394e-07,2.9869665344505217e-05,5.104577680955953e-12,1.5272427947170618e-13,2.980125618096005e-08,9.279328847221462e-10,2.195687817748352e-09,6.139152552814696e-08,1.5408214767985017e-08,2.01148512410116e-14,3.487526222882849e-11,6.269041333186004e-15,3.696535368605682e-08,3.3518017390246567e-09
0.03314430318774981,0.4794196710255304,8.178890132190514e-10,9.871549738664918e-10,1.159088027408098e-09,2.680175049599638e-06,0.0,0.0,2.2290679969775515e-05,3.226628153640332e-06,1.083255593303906e-05,8.360426967985429e-09,1.5387486427552073e-10,6.556122126633751e-30,2.895067589283346e-21,1.4916394168795798e-13,7.069436036873922e-11,0.0006003744826811391,2.8196306385288067e-23,1.229595415112518e-21,8.663075450289839e-21,4.782822802706563e-25,1.176358080940898e-15,2.984790275135681e-13,1.435328359385863e-14,1.8717892846342704e-15,2.3467262002886206e-24,6.208956790977656e-15,6.996738707466244e-16,3.7194550374214596e-21,2.7384138383640516e-12,5.8347211569442274e-21,1.2425723423220047e-21,3.093644311459168e-16,3.76,0.0,0.6698279099330606,0.9993263197610242,3.0769127725284155e-05,1.6871277029199193e-08,0.013930056800914706,0.014535994621677786,2.167030957517744e-05,5.102147009108849e-15,0.0006108706437292513,2.5937830987596297e-06,2.8577237265851056e-08,1.6219249305240857e-08,7.043459161236405e-17,2.7867414844438093e-09,2.5891941675587737e-09,5.358173367628214e-06,6.535292491049491e-17,9.70005986959772e-09,6.714942497065015e-09,1.4992582934389472e-09,2.587312957098336e-07,3.03542084255668e-05,5.2034093834621966e-12,1.556781075516054e-13,3.0383062297168005e-08,9.414422084905454e-10,2.228658967570281e-09,6.310160626949696e-08,1.5708676823181665e-08,2.050709171122602e-14,3.5404464337745186e-11,6.3641637058120035e-15,3.775740552274427e-08,3.400392210892384e-09
0.03333798538811537,0.4794270849183547,8.258089717963719e-10,9.966150998602018e-10,1.1793374663006122e-09,2.72329229709442e-06,0.0,0.0,2.2487001937973724e-05,3.2842084528377456e-06,1.1074087596327011e-05,8.544510241762328e-09,1.5651639884361635e-10,5.455940659267068e-30,2.966336836481945e-21,1.5142612487182987e-13,7.170345198260716e-11,0.000607184169589361,2.929023627734617e-23,1.2506649205501758e-21,9.01110166494721e-21,4.938595884036618e-25,1.194131051724528e-15,3.0936109529357454e-13,1.4667165091060216e-14,1.953310057868274e-15,2.4641308078531203e-24,6.411294681482833e-15,7.247415959494439e-16,3.833191510467736e-21,2.7938910892721983e-12,6.04967115904325e-21,1.2891807762569384e-21,3.2108134077035575e-16,3.76,0.0,0.6697430595051601,0.9993186667559255,3.1468776228934364e-05,1.7220705831618193e-08,0.014007181451717315,0.014620018390940787,2.1670143603030062e-05,5.130276744397466e-15,0.0006179159153372661,2.623238167209959e-06,2.8906612601389777e-08,1.640305662798734e-08,7.124653872183095e-17,2.818529210072103e-09,2.6190991430481817e-09,5.510962165914059e-06,6.578035982051608e-17,9.856855103009125e-09,6.811631039495647e-09,1.5181876244744597e-09,2.6263075903124823e-07,3.084418253104918e-05,5.303463871608509e-12,1.5866843882185285e-13,3.0972252144317456e-08,9.550340796674415e-10,2.2618733806927236e-09,6.484832445662074e-08,1.601294217697863e-08,2.0904297186327564e-14,3.5937571891924706e-11,6.4599879950699316e-15,3.856167217520272e-08,3.4492752985783334e-09
0.033531667588480925,0.47943449844854796,8.337327691074934e-10,1.0060895382578352e-09,1.199786149076616e-09,2.7668495558248197e-06,0.0,0.0,2.2683126644732288e-05,3.342365091336443e-06,1.1319734460373975e-05,8.73165235400433e-09,1.591871687717431e-10,4.84706525224845e-30,3.0395175565068342e-21,1.5370702749479945e-13,7.271833810099527e-11,0.0006140290024904715,3.0431408590835416e-23,1.2719670540159503e-21,9.371226427195218e-21,5.098422328497511e-25,1.2120509837879713e-15,3.2056264737690003e-13,1.4985313441817945e-14,2.0379018807234705e-15,2.5865884006906113e-24,6.61889151266039e-15,7.505263608180752e-16,3.949533329711089e-21,2.8500549429036325e-12,6.2710966832108224e-21,1.3372304652627017e-21,3.331673896184809e-16,3.76,0.0,0.6696582072442259,0.9993109680608712,3.2180569231997035e-05,1.757509016741912e-08,0.014084259652906819,0.014704031488930586,2.1669976640110637e-05,5.158387932808428e-15,0.0006250003780333263,2.6527738903843147e-06,2.9237814766614746e-08,1.6587359018524234e-08,7.206298991880446e-17,2.850407938488875e-09,2.6492161457677454e-09,5.667222964833505e-06,6.620902001604115e-17,1.0015887086537749e-08,6.908893626377363e-09,1.5372225607856626e-09,2.6655867348901264e-07,3.133960027568661e-05,5.40474836595959e-12,1.6169542940703086e-13,3.156883159822785e-08,9.687073198001374e-10,2.295328876110541e-09,6.663218920394e-08,1.632101352988706e-08,2.1306471199218987e-14,3.647455366671014e-11,6.556508590843741e-15,3.937825222591937e-08,3.4984466504836767e-09
0.03372534978884648,0.4794419116213183,8.416595236790968e-10,1.0155768881275517e-09,1.2204325686128865e-09,2.810847643346513e-06,0.0,0.0,2.287903131919209e-05,3.4010938954100206e-06,1.1569541434565412e-05,8.921885714034694e-09,1.6188710165439137e-10,5.874085228775318e-30,3.114195110181453e-21,1.5600490687352815e-13,7.373893021950004e-11,0.0006209089179760322,3.161666705405444e-23,1.2935029536133972e-21,9.743804356302184e-21,5.262355213737024e-25,1.2301041528991747e-15,3.320903282036897e-13,1.5307727595106057e-14,2.1256598992975457e-15,2.7142753009684602e-24,6.8318443400326906e-15,7.770424209494905e-16,4.068516989795601e-21,2.9069056293436523e-12,6.499143340343616e-21,1.3867598412041795e-21,3.45631460067779e-16,3.76,0.0,0.669573353045629,0.999303223662539,3.290462457216248e-05,1.793445793451418e-08,0.014161291471216116,0.01478803391508043,2.1669808686131933e-05,5.186480596106758e-15,0.0006321240129996428,2.6823863945829623e-06,2.9570842854185128e-08,1.6772132196125634e-08,7.288394296597198e-17,2.8823735600748685e-09,2.6795447466029556e-09,5.8270041330909035e-06,6.663892380573133e-17,1.0177184176951874e-08,7.006721752931385e-09,1.5563615700947779e-09,2.7051481123703194e-07,3.184047351059726e-05,5.507260597484248e-12,1.6475905200458427e-13,3.217280500811631e-08,9.824607342054107e-10,2.3290237459130365e-09,6.845371094216382e-08,1.6632892852673432e-08,2.1713616318782032e-14,3.701537811877494e-11,6.653719823362301e-15,4.020724371715645e-08,3.5479019348484946e-09
0.03391903198921204,0.47944932444184263,8.495883616348249e-10,1.025076522539407e-09,1.241275283523425e-09,2.855287336697226e-06,0.0,0.0,2.3074693604274923e-05,3.460390540798197e-06,1.1823553466413418e-05,9.115242802143652e-09,1.6461625166744543e-10,6.047356177799203e-30,3.189852146616684e-21,1.5832014260434052e-13,7.476513820704415e-11,0.0006278238526004943,3.283730628113353e-23,1.315273751994749e-21,1.0129198777408931e-20,5.4304853791145155e-25,1.2482936376045443e-15,3.439508413263616e-13,1.563440674110911e-14,2.2166829718801993e-15,2.8473586169719997e-24,7.050251906076837e-15,8.04304138357873e-16,4.190173854586143e-21,2.964443334186715e-12,6.733953971934597e-21,1.4377822844451742e-21,3.584825720623703e-16,3.76,0.0,0.6694884968058036,0.9992954335477828,3.3641059204090305e-05,1.829883658827608e-08,0.014238276973209469,0.014872025668810549,2.166963974080696e-05,5.214554755988627e-15,0.000639286801421856,2.7120718284801014e-06,2.990569596011322e-08,1.6957352034621215e-08,7.370939563450648e-17,2.914421988191598e-09,2.710084480880778e-09,5.990353881434593e-06,6.707008954106328e-17,1.0340774799490881e-08,7.105106973183294e-09,1.5756031216363858e-09,2.7449894148695416e-07,3.234681332804246e-05,5.611000259033965e-12,1.678592786936221e-13,3.2784175395243656e-08,9.96293145083406e-10,2.3629558963159963e-09,7.031340133293795e-08,1.6948581393020416e-08,2.2125734173403924e-14,3.756001331291377e-11,6.751615950626511e-15,4.1048744132286704e-08,3.5976368452938165e-09
0.0341127141895776,0.47945673691523966,8.575184264345309e-10,1.0345876607241085e-09,1.2623127497160893e-09,2.9001693674847757e-06,0.0,0.0,2.3270091627764965e-05,3.5202505409840318e-06,1.208181553925135e-05,9.311756167755088e-09,1.673746408376179e-10,6.242892664645847e-30,3.2667790684046906e-21,1.606525920142677e-13,7.57968723432758e-11,0.0006347737428795851,3.409936325477553e-23,1.3372805826555701e-21,1.0527782818257205e-20,5.602889120593757e-25,1.2666182728951767e-15,3.561509555828462e-13,1.5965350654559556e-14,2.3110731775230838e-15,2.9860293611222432e-24,7.274214282627874e-15,8.323259920016245e-16,4.314539549611003e-21,3.0226681037287014e-12,6.975678090016328e-21,1.4903366962756663e-21,3.7172989407139914e-16,3.76,0.0,0.6694036384224159,0.9992875977036549,3.438998904716278e-05,1.8668253078870798e-08,0.014315216225245005,0.014956006749526574,2.1669469803855512e-05,5.242610434080319e-15,0.0006464887244867896,2.7418263754005045e-06,3.0242373184084364e-08,1.7142994608550938e-08,7.453934570441965e-17,2.946549172959088e-09,2.7408348374625544e-09,6.157320221823154e-06,6.75025356167927e-17,1.0506687448862105e-08,7.204040764247099e-09,1.5949456935384826e-09,2.7851082838113863e-07,3.285862996503624e-05,5.715967487981658e-12,1.709961148949944e-13,3.340294418221466e-08,1.0102033620869779e-09,2.3971231330355297e-09,7.221177338188754e-08,1.7268079582248477e-08,2.254282532595145e-14,3.8108426643057434e-11,6.850191112100436e-15,4.190285022578424e-08,3.6476470410217554e-09
0.03430639638994316,0.4794641490466295,8.654488727314459e-10,1.0441091404930966e-09,1.2835433816212987e-09,2.9454944355460083e-06,0.0,0.0,2.3465203882773196e-05,3.580669297869631e-06,1.2344372657496171e-05,9.511458422769917e-09,1.7016228124841888e-10,6.431010949566848e-30,3.3449030141666637e-21,1.6300203658176793e-13,7.683404300520845e-11,0.000641758525308657,3.5402848396009446e-23,1.3595245764261955e-21,1.0939936534484232e-20,5.779640488307759e-25,1.2850763455051414e-15,3.68697484432533e-13,1.6300557395764717e-14,2.40893404421522e-15,3.1304752058423352e-24,7.503831978493713e-15,8.611225418470398e-16,4.4416488098024375e-21,3.0815798789222516e-12,7.224465527191817e-21,1.5444579892625777e-21,3.853826944354366e-16,3.76,0.0,0.66931877779404,0.99927971611734,3.515152925063994e-05,1.9042733995028256e-08,0.01439210929351351,0.015039977156623934,2.1669298874999733e-05,5.270647651946912e-15,0.000653729763381692,2.7716462412672548e-06,3.058087362835422e-08,1.7329036141586475e-08,7.537379096211214e-17,2.9787510878793608e-09,2.7717952822610332e-09,6.327951006927728e-06,6.793628045372036e-17,1.0674950661857293e-08,7.303514563605268e-09,1.6143877657854193e-09,2.8255023534365525e-07,3.3375933054679165e-05,5.8221615456671734e-12,1.7416954101450828e-13,3.402911167310684e-08,1.0241901885027193e-09,2.4315236072648045e-09,7.414934091778519e-08,1.7591387272907153e-08,2.2964889583099312e-14,3.866058536718526e-11,6.9494394226653745e-15,4.276965827758947e-08,3.697928160199921e-09
0.034500078590308715,0.47947156084098336,8.733788687490242e-10,1.0536404859573818e-09,1.304965567285276e-09,2.9912632019467303e-06,0.0,0.0,2.366000931063105e-05,3.6416420830842534e-06,1.2611269847467905e-05,9.714382237957956e-09,1.7297918893664168e-10,6.627264266324721e-30,3.4242469957233456e-21,1.6536835002866144e-13,7.787656101167046e-11,0.0006487781363568721,3.674909470794812e-23,1.3820068622400716e-21,1.136604862073852e-20,5.96081645853352e-25,1.3036668601107404e-15,3.815972955471404e-13,1.664002481792857e-14,2.5103712088397477e-15,3.2808899511857257e-24,7.73920621152453e-15,8.907084461289234e-16,4.571536167935455e-21,3.141178578838735e-12,7.480467971186835e-21,1.6001794286496989e-21,3.994503660510146e-16,3.76,0.0,0.6692339148203739,0.9992717887761868,3.5925794005738375e-05,1.9422305482562642e-08,0.014468956243997478,0.0151239368894856,2.166912695396524e-05,5.298666431078956e-15,0.0006610098992931137,2.8015276669277035e-06,3.092119639833312e-08,1.7515453076829836e-08,7.621272920177422e-17,3.0110237431942815e-09,2.802965242161855e-09,6.502293885863868e-06,6.837134250239824e-17,1.0845593023460208e-08,7.403519894162533e-09,1.6339278276116304e-09,2.866169218819491e-07,3.389873149095915e-05,5.9295817526149765e-12,1.773795347963562e-13,3.466267672323753e-08,1.0382524399871404e-09,2.4661550285881893e-09,7.612661879167954e-08,1.7918503566986306e-08,2.339192577200643e-14,3.921645626759429e-11,7.0493549109066165e-15,4.3649263934734544e-08,3.748475884785982e-09
0.03469376079067427,0.47947897230331,8.813076009063038e-10,1.0631799847097176e-09,1.32657762793977e-09,3.037476288343122e-06,0.0,0.0,2.385448733360321e-05,3.7031640381090904e-06,1.2882552157098965e-05,9.920560376499912e-09,1.7582538005265669e-10,6.89091895991638e-30,3.504810174145652e-21,1.677514640952759e-13,7.892433709856733e-11,0.0006558325124750683,3.8139277417458084e-23,1.4047285671790719e-21,1.180651695676522e-20,6.146496775246799e-25,1.3223892785019229e-15,3.9485731207868846e-13,1.6983749755177397e-14,2.615492873673758e-15,3.437471722204335e-24,7.980439121408539e-15,9.210984624652627e-16,4.704236321835836e-21,3.20146398714595e-12,7.743838986051713e-21,1.6575361917653553e-21,4.13942433179858e-16,3.76,0.0,0.669149049402307,0.9992638156677037,3.671289648483162e-05,1.9806993230280122e-08,0.014545757142441587,0.015207885947481839,2.1668954040481147e-05,5.326666792880555e-15,0.0006683291134075765,2.83146692073067e-06,3.126334060271702e-08,1.7702222031848296e-08,7.705615822569005e-17,3.043363177866787e-09,2.8343441253722623e-09,6.680396282628508e-06,6.880774024004246e-17,1.1018643162186583e-08,7.504048217916862e-09,1.6535643721658037e-09,2.907106493336557e-07,3.4427033409758054e-05,6.038227236919646e-12,1.8062606961778316e-13,3.5303636914098024e-08,1.0523889234640892e-09,2.501015879579159e-09,7.814412275850287e-08,1.824942690482683e-08,2.3823931856195e-14,3.9776006253244096e-11,7.149931630032308e-15,4.454176229011316e-08,3.799285865959716e-09
0.03488744299103983,0.47948638343855177,8.892342612026243e-10,1.0727284313586935e-09,1.3483778877019576e-09,3.0841342778677734e-06,0.0,0.0,2.4048617856048826e-05,3.7652301826311886e-06,1.315826464219665e-05,1.013002562695039e-08,1.7870085496503024e-10,7.106470887327192e-30,3.586598055037491e-21,1.7015113551808574e-13,7.997728221364966e-11,0.0006629215900913864,3.957458532627447e-23,1.4276908161923193e-21,1.22617486630964e-20,6.336760503722061e-25,1.3412416866883779e-15,4.084845103970569e-13,1.7331728328672688e-14,2.7244098217878326e-15,3.600423012931668e-24,8.227633748625489e-15,9.523074433737092e-16,4.839783633079522e-21,3.2624358258426087e-12,8.014733704096527e-21,1.716562136201133e-21,4.2886854938176076e-16,3.76,0.0,0.6690641814419037,0.9992557967795609,3.7512948836183644e-05,2.0196822475664863e-08,0.014622512054356591,0.01529182432997054,2.1668780134280072e-05,5.354648758671543e-15,0.0006756873869071259,2.8614603278384726e-06,3.160730535340554e-08,1.788931998169804e-08,7.790407584404906e-17,3.075765490895643e-09,2.8659312810952324e-09,6.862305381171312e-06,6.924549216535097e-17,1.1194129741906648e-08,7.605091035340096e-09,1.6732959125288435e-09,2.9483116969613515e-07,3.4960846206280066e-05,6.148096820453151e-12,1.8390910973504994e-13,3.595198827811189e-08,1.066598450955348e-09,2.5361030166877907e-09,8.020236952566116e-08,1.858415492708761e-08,2.4260904754935936e-14,4.033920120000086e-11,7.251163443909758e-15,4.544724766314931e-08,3.850353775106964e-09
0.03505762337739315,0.4794928950245965,8.961967608350804e-10,1.0811230784552515e-09,1.3676867765557157e-09,3.125498322229221e-06,0.0,0.0,2.4218889794280148e-05,3.820210210551605e-06,1.3404213715810742e-05,1.0316812979459629e-08,1.81251599315097e-10,7.308953381296151e-30,3.659471689561851e-21,1.7227333164761188e-13,8.090665699947346e-11,0.0006691790542963384,4.087387895455625e-23,1.4480661989610946e-21,1.2674255562941065e-20,6.507782198875688e-25,1.3579141066687397e-15,4.207667704332526e-13,1.7640989748792312e-14,2.8233325036950336e-15,3.749022961470864e-24,8.449835955938315e-15,9.80417219319035e-16,4.961260855791438e-21,3.3165755058453657e-12,8.25909154165877e-21,1.7698323609549395e-21,4.4234947692109953e-16,3.76,0.0,0.6689896093670181,0.9992487131266733,3.822669734192302e-05,2.0543612200455314e-08,0.014689915457240035,0.015365568637385372,2.166862651068353e-05,5.379220166350094e-15,0.0006821850144124351,2.8878560683762014e-06,3.191103456728298e-08,1.8053968446009487e-08,7.865280824524265e-17,3.104284858186635e-09,2.89385696726238e-09,7.02532028523606e-06,6.963125867248668e-17,1.1350356039080423e-08,7.694291058659102e-09,1.6907104126833537e-09,2.9847361964730067e-07,3.5434438743881876e-05,6.245643967070867e-12,1.8682387981349138e-13,3.6527763723224704e-08,1.0791431171848904e-09,2.567118801826085e-09,8.204490091414595e-08,1.8881404277768453e-08,2.4648950845687978e-14,4.0837038613089314e-11,7.340647472847354e-15,4.6253652645736964e-08,3.895434473604054e-09
