Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027)
0.0007627992729719512,0.08684104674034204,3.76,0.0,0.0026438736509159424,0.051560055259981134,0.9057248995139903,3.5566957643020894e-14,1.7554155742029368e-11,0.0003546535308399747,9.855273740497493e-06,0.1622061803706342,5.4123661989911845e-05,0.06131806483705119,0.00014173699034986012,0.5652644497586922,4.789959833983234e-09,6.662227708499662e-08,1.082387772341124e-05,1.8442460118760056e-05,0.047441937143537845,3.7503590493384656e-06,0.0018896893807574522,1.5503483311296014e-06,0.861718900884564,7.224868596713752e-07,6.889899340209903e-07,4.7405695113213086e-11,1.2422288094080913e-08,1.4313500541920872e-06,4.103571710681523e-09,1.1495214998432634e-09,0.0010809867940447283,1.9711676379372965e-08,0.0015166328123992713,5.637539107880998e-12,8.654793597977753e-08,3.869829881669898e-08,1.6243347148902793e-10,0.06285054647487606,0.000764714136263522,2.3382979708093085e-05,4.816131157580802e-12,0.0005194340733375926,6.623289068525106e-10,6.281400046274042e-14,8.412245472688692e-10,4.996781791198267e-08,1.9823154414996685e-13,6.150080012501664e-14,1.4982397189687526e-10,1.5450050038780356e-10,4.199116531515009e-09,9.009802336994143e-05,1.3387690527176924e-08,1.5965942052666323e-10
0.0007646831065201862,0.08684228318326738,3.76,0.0,0.0026388743167496975,0.0514249034068678,0.9058273307893698,3.5581731389514337e-14,1.7472567654974945e-11,0.0003539251190877881,9.824099815622174e-06,0.1622117267377224,5.401452914616026e-05,0.06125028923599564,0.0001412008932402568,0.5653136969038994,4.762527480804836e-09,6.631022263687862e-08,1.0802570972711608e-05,1.836022293963472e-05,0.047445154719305764,3.738547215740051e-06,0.0018844870421498732,1.543471888349636e-06,0.8618447026888488,7.193507767451704e-07,6.857814164757524e-07,4.720196158985513e-11,1.2379445599613225e-08,1.4259754231362216e-06,4.085965541465612e-09,1.1471037735444819e-09,0.001079291907153969,1.959770388341943e-08,0.0015133725397842592,5.626545081516165e-12,8.623773576907918e-08,3.857104211835821e-08,1.6207773406554796e-10,0.06287644704239193,0.0007646002491142689,2.333581089182594e-05,4.808911862097815e-12,0.0005195782453700992,6.621245565362916e-10,6.254677178279726e-14,8.381373396536559e-10,4.9828967250684246e-08,1.971596446772257e-13,6.116824714636125e-14,1.490304877588271e-10,1.5414357448796504e-10,4.191013653461535e-09,8.995930416199355e-05,1.3346363841196206e-08,1.5916656694976387e-10
0.0007663785567135976,0.08684339122345923,3.76,0.0,0.0026343925065308673,0.05130381883898114,0.9059190688355175,3.518296556202024e-14,1.7399603055338893e-11,0.0003532721960431892,9.79619338336318e-06,0.16221670479928874,5.391669068773918e-05,0.06118954537063442,0.00014072101425060602,0.5653578649120723,4.738027261473109e-09,6.6031203627188e-08,1.0783470870334062e-05,1.8286692522644364e-05,0.0474480559853311,3.7279752691794415e-06,0.0018798279169926664,1.5373230391786557e-06,0.8619573864821412,7.165452180811116e-07,6.829125419874323e-07,4.701983719679759e-11,1.2341101454244457e-08,1.4211636404723472e-06,4.070226730924526e-09,1.1449388937247893e-09,0.0010777733000632522,1.9495889839501126e-08,0.0015104507318818516,5.616699356992889e-12,8.596017680746945e-08,3.845714903795942e-08,1.6175895047736828e-10,0.0628996785370499,0.0007644985966488432,2.3293544832103677e-05,4.802445482754506e-12,0.0005197080792526321,6.619418721547659e-10,6.230772952122636e-14,8.353748446419016e-10,4.9704561617169305e-08,1.9620175983531512e-13,6.087106679180177e-14,1.4832139219114574e-10,1.5382380170556512e-10,4.183748350052764e-09,8.983488594037383e-05,1.3309370501293384e-08,1.5872539196843014e-10
0.000768074006907009,0.08684449478470269,3.76,0.0,0.002629927261641736,0.051183253903906364,0.9060103833128148,3.501638322900743e-14,1.7327077220347463e-11,0.00035262176628594465,9.768428096730185e-06,0.16222167002351398,5.3819211253159945e-05,0.061129040738804666,0.00014024358863626134,0.5654018874705996,4.7137042714505925e-09,6.575390368703583e-08,1.0764442315672201e-05,1.8213615740959847e-05,0.047450962352267596,3.717458511702914e-06,0.0018751904090146564,1.531211717977979e-06,0.8620695641612788,7.137555615994298e-07,6.800613194705671e-07,4.683887302063084e-11,1.2302958633304096e-08,1.4163757438569033e-06,4.054588135538656e-09,1.1427844274311554e-09,0.0010762610826146747,1.939479029675408e-08,0.0015075406301847045,5.60689962094363e-12,8.568414155199967e-08,3.83438556511847e-08,1.614414657359483e-10,0.06292283559429379,0.0007643977392014804,2.3251453685333952e-05,4.79600825329314e-12,0.0005198379858962902,6.617603449100776e-10,6.207006282789663e-14,8.326273840571371e-10,4.958068343159304e-08,1.9525028303320726e-13,6.0575874504495e-14,1.4761702904462375e-10,1.5350540308211935e-10,4.176508757364645e-09,8.971087182796371e-05,1.3272565830246982e-08,1.5828646701254209e-10
0.0007697694571004205,0.08684559389476593,3.76,0.0,0.002625478487029715,0.05106320534230474,0.9061012769392707,3.526278998290021e-14,1.725498731460953e-11,0.00035197381555400893,9.740802949754768e-06,0.16222662251712874,5.372208892262533e-05,0.061068773845215564,0.00013976859943707194,0.5654457653880824,4.689556864797713e-09,6.547830887512741e-08,1.0745484902966265e-05,1.8140988793467233e-05,0.04745387376246448,3.7069965378301845e-06,0.0018705743720823453,1.52513762055504e-06,0.8621812389853001,7.109816894623271e-07,6.772276054815992e-07,4.665905903272456e-11,1.2265015699286396e-08,1.4116115772657832e-06,4.039048889150255e-09,1.1406403006679488e-09,0.001074755212732356,1.929439892508424e-08,0.001504642161444265,5.597145551449045e-12,8.54096183693244e-08,3.8231157491988116e-08,1.611252716136664e-10,0.062945918615974,0.0007642976706348677,2.320953632485767e-05,4.789599977114749e-12,0.000519967963269196,6.615799662261703e-10,6.183376124995692e-14,8.298948251160921e-10,4.945732735603828e-08,1.9430516227359805e-13,6.0282654152183e-14,1.469173598205893e-10,1.5318836954218789e-10,4.169294741301399e-09,8.958725955530225e-05,1.3235948448615216e-08,1.5784977563108508e-10
0.0007714649072938319,0.08684668858118633,3.76,0.0,0.002621046088390244,0.0509436699217613,0.9061917524101768,3.5044014776512e-14,1.7183326957473252e-11,0.0003513283297021099,9.713316945494318e-06,0.1622315623855854,5.362532178187982e-05,0.06100874320724269,0.00013929602984276082,0.5654894994668344,4.665583414621629e-09,6.520440539158253e-08,1.0726598228535975e-05,1.806880791916885e-05,0.04745679015865401,3.6965889459457774e-06,0.0018659796613649613,1.5191004459447448e-06,0.8622924141857439,7.082234850283197e-07,6.74411258107936e-07,4.648038531456035e-11,1.2227271228322795e-08,1.4068709861725538e-06,4.023608135112566e-09,1.1385064401513349e-09,0.0010732556487160338,1.9194709462822588e-08,0.0015017552530410272,5.5874368296427374e-12,8.51365957411373e-08,3.811905013793031e-08,1.608103599545799e-10,0.06296892800096333,0.000764198384867558,2.316779163422372e-05,4.783220459421697e-12,0.0005200980093616513,6.614007276048453e-10,6.15988144432623e-14,8.271770630772659e-10,4.933449102503766e-08,1.933663415447707e-13,5.999138835449045e-14,1.462223431127422e-10,1.5287269209307619e-10,4.162106168779555e-09,8.946404687180114e-05,1.3199516989973725e-08,1.574153015282892e-10
0.0007731603574872433,0.08684777887127225,3.76,0.0,0.0026166299721569505,0.05082464443643491,0.9062818123984208,3.463029355247033e-14,1.711209372929815e-11,0.0003506852946957439,9.685969095033046e-06,0.1622364897330959,5.3528907920315095e-05,0.06094894735475182,0.0001388258631909624,0.5655330905029422,4.6417823121662514e-09,6.493217957495149e-08,1.070778188953054e-05,1.7997069396696987e-05,0.04745971148394809,3.686235337866373e-06,0.001861406133314399,1.513099896178789e-06,0.8624030929670229,7.054808325369695e-07,6.716121368536522e-07,4.630284205178173e-11,1.2189723806500166e-08,1.402153817166489e-06,4.008265025773211e-09,1.1363827732644374e-09,0.0010717623492360081,1.909571571507662e-08,0.0014988798329810234,5.57777313954969e-12,8.486506225489398e-08,3.800752920822064e-08,1.6049672267289638e-10,0.06299186414517967,0.0007640998758746114,2.312621850642715e-05,4.776869507048934e-12,0.0005202281221862549,6.612226206232949e-10,6.13652121472963e-14,8.244740042881798e-10,4.921217318504147e-08,1.9243376476031933e-13,5.970205971263183e-14,1.4553193750273022e-10,1.5255836182128387e-10,4.1549429076611126e-09,8.93412315454104e-05,1.3163270099144247e-08,1.5698302854250475e-10
0.0007746862626613136,0.0868487563958715,3.76,0.0,0.00261266931226095,0.05071795486580831,0.906362513341435,3.4666620880877776e-14,1.7048348220312966e-11,0.0003501086471421261,9.661473341626184e-06,0.16224091372559257,5.3442435942816006e-05,0.060895330623988574,0.00013840475406502704,0.565572200786979,4.620507361795932e-09,6.468859956357154e-08,1.0690906992836343e-05,1.7932879893088973e-05,0.04746234484438179,3.6769629207225876e-06,0.0018573079516295901,1.5077304715772285e-06,0.8625022820586047,7.030256473466363e-07,6.691075409785939e-07,4.614401162770193e-11,1.2156098445947151e-08,1.397928264978998e-06,3.994539020310775e-09,1.1344801291194753e-09,0.0010704237020188947,1.900721111106912e-08,0.0014963017184531,5.569114061684918e-12,8.462194599025726e-08,3.790765817680618e-08,1.6021553208493943e-10,0.06301244437899416,0.0007640118769884357,2.3088948470294634e-05,4.771177914911072e-12,0.0005203452791594868,6.610632849932869e-10,6.115611123013295e-14,8.220537139528381e-10,4.910252591153913e-08,1.91599743417965e-13,5.944330754533787e-14,1.449144847360834e-10,1.5227660910766908e-10,4.148517505326253e-09,8.923103566203249e-05,1.3130804593764996e-08,1.5659585158324422e-10
0.0007762121678353839,0.08684973040096612,3.76,0.0,0.0026087216987322514,0.050611673467054176,0.9064428818080269,3.457340753009888e-14,1.6984943654969977e-11,0.00034953396339833974,9.637087992293466e-06,0.16224532773379713,5.3356247229834656e-05,0.06084190183425189,0.00013798556599937744,0.5656111964180364,4.599369577130007e-09,6.444635773851002e-08,1.0674088458431269e-05,1.7869043053751707e-05,0.04746498211067336,3.6677336262223985e-06,0.0018532267097913148,1.5023902610196028e-06,0.8626010739228989,7.005828835443139e-07,6.666166850935346e-07,4.598608200399134e-11,1.2122630549939407e-08,1.3937214512191472e-06,3.980890822887113e-09,1.1325856315356845e-09,0.0010690900662798158,1.8919260647874712e-08,0.001493732800043156,5.560490979613747e-12,8.438001861804662e-08,3.780825549958063e-08,1.5993536145262087e-10,0.06303296589065954,0.0007639244981399058,2.305181571749447e-05,4.765509167187835e-12,0.0005204624871755078,6.609048532019842e-10,6.094808379623193e-14,8.19645153771113e-10,4.899329263658596e-08,1.9077069941805133e-13,5.918609957328413e-14,1.443007075830621e-10,1.5199593406273398e-10,4.142112403711466e-09,8.91211582434604e-05,1.309848653317437e-08,1.5621043301949198e-10
0.0007777380730094542,0.08685070090600283,3.76,0.0,0.0026047870648659133,0.05050579795723059,0.9065229197010841,3.4435811307184594e-14,1.6921877965596776e-11,0.00034896123345117236,9.612812344965122e-06,0.16224973183115846,5.3270340421386043e-05,0.0607886599392419,0.00013756828714652113,0.5656500779637943,4.578367822433698e-09,6.420544442160962e-08,1.0657325999917994e-05,1.7805556246235623e-05,0.047467623242132884,3.658547171791067e-06,0.0018491623057643129,1.4970790533591983e-06,0.862699470840681,6.981524588737697e-07,6.64139469650909e-07,4.5829046243044886e-11,1.2089319113658597e-08,1.3895332665851468e-06,3.96731983431235e-09,1.1306992289480917e-09,0.0010677614126427457,1.883185994536977e-08,0.0014911730265318183,5.551903668926307e-12,8.413927204635255e-08,3.770931806883728e-08,1.5965620502423179e-10,0.06305342896279889,0.0007638377350505207,2.301481946085055e-05,4.7598631265222515e-12,0.0005205797448303884,6.607473192671326e-10,6.07411225597863e-14,8.172482457318848e-10,4.888447119214678e-08,1.8994659527882964e-13,5.893042417356672e-14,1.4369057836128169e-10,1.5171633034957985e-10,4.135727508319638e-09,8.901159770032137e-05,1.3066314956078495e-08,1.5582676138700566e-10
0.0007792639781835245,0.08685166793027788,3.76,0.0,0.0026008653444241268,0.05040032607018728,0.9066026289093364,3.4331401209628796e-14,1.6859149041374602e-11,0.0003483904473543074,9.588645703382505e-06,0.16225412609035011,5.3184714166728885e-05,0.06073560390054264,0.00013715290575175678,0.5656888459879987,4.557500973478743e-09,6.396585002131039e-08,1.064061933306713e-05,1.7742416862915728e-05,0.04747026819831545,3.6494032772548554e-06,0.0018451146383221487,1.4917966393556141e-06,0.8627974750755929,6.957342918438508e-07,6.616757959896671e-07,4.567289747464674e-11,1.2056163141347215e-08,1.3853636025140224e-06,3.953825461217721e-09,1.128820870222362e-09,0.001066437711965034,1.874500466531092e-08,0.0014886223470920467,5.543351907069967e-12,8.389969825474436e-08,3.761084280348626e-08,1.5937805709271912e-10,0.06307383387616836,0.0007637515834771702,2.2977958919235768e-05,4.7542396566598415e-12,0.0005206970507341479,6.605906772558648e-10,6.053522030282807e-14,8.148629107260944e-10,4.877605924397209e-08,1.8912739319078951e-13,5.867626961256794e-14,1.4308406909707567e-10,1.514377916818545e-10,4.1293627252152815e-09,8.890235245495942e-05,1.3034288909546573e-08,1.5544482532128276e-10
0.0007807898833575948,0.08685263149294754,3.76,0.0,0.002596956471631875,0.05029525555640759,0.9066820113074869,3.421579368527244e-14,1.679675438946319e-11,0.0003478215952278168,9.564587377117855e-06,0.16225851058327995,5.3099367124093225e-05,0.060682732687544885,0.0001367394101521756,0.5657275010504967,4.536767917415911e-09,6.372756503170868e-08,1.0623968175776402e-05,1.767962232068381e-05,0.04747291693902038,3.640301664818878e-06,0.0018410836070390057,1.4865428116727858e-06,0.8628950888743083,6.933283016111974e-07,6.592255663544262e-07,4.551762889510125e-11,1.2023161645087994e-08,1.3812123512567603e-06,3.940407115980424e-09,1.1269505046498867e-09,0.0010651189353349892,1.865869051083868e-08,0.001486080711285109,5.53483547332844e-12,8.36612892934127e-08,3.751282664875679e-08,1.5910091199490432e-10,0.06309418090967328,0.0007636660392117687,2.2941233317527055e-05,4.7486386224327535e-12,0.0005208144035105908,6.604349212841137e-10,6.033036986680275e-14,8.124890717860508e-10,4.8668054630821885e-08,1.8831305577515605e-13,5.842362429512523e-14,1.4248115216736873e-10,1.511603118229307e-10,4.123017961021212e-09,8.879342094132954e-05,1.3002407448924446e-08,1.5506461355652657e-10
0.0007823157885316651,0.08685359161302661,3.76,0.0,0.0025930603811725665,0.05019058418285063,0.9067610687563477,3.4097322795567735e-14,1.6734691716571627e-11,0.00034725466725906573,9.540636681321219e-06,0.1622628853810987,5.301429795990261e-05,0.060630045277370107,0.00013632778877593272,0.5657660437072752,4.516167552577794e-09,6.349058003187018e-08,1.0607372247793176e-05,1.7617170060666403e-05,0.04747556942429047,3.6312420589855948e-06,0.0018370691122815367,1.4813173648245317e-06,0.8629923144666952,6.90934407979365e-07,6.567886838649495e-07,4.536323376594588e-11,1.1990313644667565e-08,1.3770794058425566e-06,3.927064216611909e-09,1.1250880819396418e-09,0.0010638050540694322,1.8572913226074664e-08,0.0014835480690565557,5.526354148789934e-12,8.342403728112467e-08,3.741526657586906e-08,1.5882476411103078e-10,0.06311447034038471,0.0007635810980807829,2.2904641886600516e-05,4.743059889727298e-12,0.0005209318017971396,6.602800455155834e-10,6.01265641521588e-14,8.101266521732834e-10,4.8560455160415535e-08,1.8750354606826266e-13,5.817247675310204e-14,1.4188180024345824e-10,1.5088388458527874e-10,4.116693122931773e-09,8.868480160486734e-05,1.2970669637442974e-08,1.5468611492097703e-10
0.0007853675988798057,0.086855501600496,3.76,0.0,0.002585306289154681,0.04998243003804281,0.9069182161535326,3.387150984946178e-14,1.6611553202351836e-11,0.0003461265450430115,9.493055477108483e-06,0.1622716061707683,5.284498800285462e-05,0.06052521782734897,0.00013551012302157614,0.5658427940009553,4.475360551571831e-09,6.302047280886711e-08,1.057434497399645e-05,1.749328230750962e-05,0.047480885470391865,3.6132477801361246e-06,0.0018290893392732858,1.4709508026954539e-06,0.8631856098359123,6.861825938010468e-07,6.519545779403106e-07,4.505703728330727e-11,1.1925074260892578e-08,1.3688680098716007e-06,3.900602460213118e-09,1.121386866630969e-09,0.0010611918644742998,1.8402952475448746e-08,0.00147850956776973,5.5094959634459295e-12,8.295297299865823e-08,3.722150271875361e-08,1.5827543780350313e-10,0.06315487748903868,0.0007634130087635314,2.2831858502800532e-05,4.731968799364893e-12,0.0005211667295405256,6.599729115579634e-10,5.972205885504769e-14,8.054357677272305e-10,4.83464629637997e-08,1.858988637658808e-13,5.767462969496537e-14,1.4069368347405123e-10,1.5033416355015774e-10,4.1041028585052295e-09,8.846849332782741e-05,1.2907621264391022e-08,1.539342129415709e-10
0.0007884194092279463,0.0868573980428471,3.76,0.0,0.0025776025545885266,0.04977584608566787,0.9070740857224845,3.364661669759519e-14,1.6489715278925635e-11,0.0003450060035064983,9.445896719860093e-06,0.16228028901419997,5.267677378403263e-05,0.06042111351478961,0.00013469981763824168,0.5659191012432868,4.435071373728356e-09,6.25554546334188e-08,1.0541535305950396e-05,1.737073358604248e-05,0.04748621602165888,3.5954182808102223e-06,0.0018211745373137892,1.4606953448112599e-06,0.8633773787017979,6.814782204612223e-07,6.47172720040868e-07,4.475425537811692e-11,1.1860437299974977e-08,1.3607285735652674e-06,3.874435644856552e-09,1.1177168300059686e-09,0.00105859791806394,1.8235089159067854e-08,0.001473506450115097,5.492775634402013e-12,8.248644368359919e-08,3.702952750547933e-08,1.5773003404066426e-10,0.06319505750367069,0.0007632472827927578,2.2759602729837466e-05,4.720965332942893e-12,0.000521401823318938,6.596692296076383e-10,5.932164877180418e-14,8.007896562074084e-10,4.813406542075891e-08,1.8431305702665297e-13,5.718263869793836e-14,1.39519504966841e-10,1.4978858001585738e-10,4.091591200527083e-09,8.825341540941712e-05,1.2845136449289185e-08,1.5318903183427354e-10
