Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416)
6.732480724107743e-08,0.1939133624725605,3.76,0.0,0.6447561813336963,0.9995189162349432,0.0003773788788251344,2.133443741779767e-12,6.940645849117666e-10,0.012916413407687932,0.0014302149120160427,0.00302674838828543,0.001828496620637694,0.005433173618361327,0.00010842921529028247,0.0032104551057228897,4.505854354374458e-07,2.1686062041077243e-06,2.8367336652422107e-06,1.5755477501625035e-06,1.7091697706093357e-06,0.00023295903673250964,5.1902178323448054e-05,7.475332710921898e-07,2.3442648069655915e-06,7.076466169312301e-05,1.734028794177538e-07,3.4478806919220628e-09,2.1985557869754455e-10,1.0089073142847776e-10,5.899955686307949e-09,2.84952244527e-09,5.701657992966919e-07,5.383880694215384e-07,9.89064341379618e-08,6.608247070620276e-12,4.770070034596101e-10,4.4516322731254935e-09,1.2526049515875589e-12,1.4598701673583354e-09,2.3676835628200775e-10
6.806743016368329e-08,0.19392209509911532,3.76,0.0,0.6444793131375662,0.999504356960682,0.00039186168816240366,2.203504992850051e-12,7.007904730033142e-10,0.013030544217856122,0.0014565215848597842,0.003088746902630479,0.001867468097166508,0.005594597631207497,0.00011112134070778133,0.0033170639519256896,4.590355334307828e-07,2.1886033216014834e-06,2.9992627342535283e-06,1.6335868982080853e-06,1.828440534098008e-06,0.00023896526932934892,5.31451919837537e-05,7.915369486844225e-07,2.460867179342219e-06,7.240666982608862e-05,1.8423736223132488e-07,3.512033129352412e-09,2.422104770746883e-10,1.1173364554616161e-10,6.0814473893902526e-09,3.038110600706411e-09,6.018878456091218e-07,5.46410283916825e-07,1.063539358286217e-07,7.043921671856738e-12,4.972559054447397e-10,4.625848705765691e-09,1.344230975859812e-12,1.507072782985244e-09,2.5844254308877366e-10
6.881005308628915e-08,0.1939309284373842,3.76,0.0,0.6441992523716065,0.9994895116272603,0.0004067129686493894,2.2749374552344944e-12,7.075119232086002e-10,0.013144285361631553,0.0014829807966542058,0.003151274733500126,0.0019067486489409392,0.00575896189195975,0.0001138571221268169,0.0034258893874110374,4.6753600253906433e-07,2.208522812344684e-06,3.1689852124793467e-06,1.6933590045011226e-06,1.954519450390813e-06,0.0002450422422001021,5.440696919888903e-05,8.376018870107272e-07,2.5820473128180213e-06,7.406436462603154e-05,1.9560282252412556e-07,3.5765952708487184e-09,2.665211069094468e-10,1.2359434937608245e-10,6.268014970650169e-09,3.236726319410996e-09,6.350561677330723e-07,5.545231639150041e-07,1.1426411327496557e-07,7.502697064286606e-12,5.181773686890795e-10,4.804827072964988e-09,1.441342185396905e-12,1.5559843260736688e-09,2.81819378664857e-10
6.955267600889501e-08,0.19393986304933683,3.76,0.0,0.6439159820405702,0.9994743780775197,0.000421936904415048,2.347748931308729e-12,7.142298683467273e-10,0.013257646002390426,0.0015095890753318792,0.0032143295180734237,0.001946333405429709,0.005926282617442482,0.00011663672708086366,0.003536946955738137,4.7608570317694164e-07,2.228366188135388e-06,3.3461193856945348e-06,1.7549034043408986e-06,2.0877069504974183e-06,0.00025118937808894624,5.5687720645446357e-05,8.857985442567454e-07,2.707943717984079e-06,7.573757636197133e-05,2.0751772575376565e-07,3.641560073023811e-09,2.9293014643815003e-10,1.3655448627963707e-10,6.4597838014599376e-09,3.4457673661715954e-09,6.697233815315656e-07,5.627283893900916e-07,1.2265950447860907e-07,7.985488100003656e-12,5.397898066356943e-10,4.988641844365653e-09,1.5441924511557625e-12,1.6066865737660404e-09,3.0701056696855745e-10
7.029529893150088e-08,0.19394889948335806,3.76,0.0,0.6436294855392835,0.9994589541863196,0.00043753763975659557,2.4219471630950003e-12,7.209452493015438e-10,0.013370635344218288,0.0015363429126435517,0.0032779089281533497,0.001986217438812202,0.006096575613572669,0.00011946031331685788,0.003650251868042965,4.8468348324127e-07,2.248134969490837e-06,3.5308864542699576e-06,1.8182599232874002e-06,2.228312568512044e-06,0.0002574060873726695,5.698766036605036e-05,9.361987566534461e-07,2.8386981527174726e-06,7.7426132953206e-05,2.200008712625914e-07,3.7069204229092067e-09,3.215884905177883e-10,1.5070111174464702e-10,6.656880780150782e-09,3.6656413590384563e-09,7.059435648115708e-07,5.710276364570232e-07,1.3156342527032821e-07,8.493232300683795e-12,5.621121510939242e-10,5.177367826871407e-09,1.6530437137532864e-12,1.659265034550514e-09,3.3413368051501244e-10
7.103792185410674e-08,0.19395803827411334,3.76,0.0,0.6433397466571124,0.9994432378608701,0.0004535192783349262,2.497539838626923e-12,7.276590148264981e-10,0.013483262628777297,0.001563238765301696,0.0033420106702671437,0.0020263957654349197,0.0062698562711423,0.00012232802874638052,0.0037658189996453875,4.933281784794903e-07,2.267830685153674e-06,3.7235104607954857e-06,1.883468871231064e-06,2.3766550637686746e-06,0.0002636917682208361,5.830700576309156e-05,9.888757329261863e-07,2.9744556787493447e-06,7.912986000270538e-05,2.3307138837280883e-07,3.772669140296622e-09,3.526555806900356e-10,1.661269726806961e-10,6.85943428976214e-09,3.896765816669188e-09,7.43772284163225e-07,5.794225770130182e-07,1.4099998311464265e-07,9.026889968996883e-12,5.851638682674729e-10,5.371080168863433e-09,1.7681660985973221e-12,1.713809072351776e-09,3.6331238944223e-10
7.17805447767126e-08,0.19396727994241808,3.76,0.0,0.6430467495823076,0.999427227041055,0.0004698858823802889,2.5745345983177087e-12,7.343721213467142e-10,0.013595537132108365,0.0015902730561545826,0.003406632485753801,0.0020668633473202793,0.006446139561738098,0.00012524001140092866,0.0038836628867626477,5.020186128686725e-07,2.2874548715852862e-06,3.924218214470336e-06,1.9505710360906935e-06,2.533062540033043e-06,0.00027004580675884333,5.964597759139027e-05,1.0439040477052176e-06,3.115364718248919e-06,8.08485808327984e-05,2.4674873215385916e-07,3.838798980135736e-09,3.8629974066885073e-10,1.829307964703874e-10,7.067574154181273e-09,4.139568200604165e-09,7.832666218489442e-07,5.879148783841047e-07,1.5099409073601752e-07,9.58744428846814e-12,6.089649750677072e-10,5.569854364708552e-09,1.8898380283765856e-12,1.7704120329035787e-09,3.946766961368213e-10
7.326579062192434e-08,0.19398607392495637,3.76,0.0,0.6424509196271021,0.9993943138430664,0.0005037900239748841,2.7327607319277832e-12,7.478002202225815e-10,0.01381906505136895,0.001644742481839888,0.003537427476659333,0.0021486458628805845,0.0068077718092021,0.00013119728088207744,0.004126237358234425,5.195319385280711e-07,2.326494838037057e-06,4.350805549592889e-06,2.0906205170270514e-06,2.871432257958183e-06,0.00028295644219580174,6.238370026863665e-05,1.1613197713445004e-06,3.413248167563758e-06,8.433028595630472e-05,2.760033202362534e-07,3.972172737684317e-09,4.6203903606324217e-10,2.210989727757122e-10,7.501139172126439e-09,4.661966515102995e-09,8.674882212498105e-07,6.051982079456525e-07,1.7275871237525066e-07,1.0793290512203168e-11,6.588982789488613e-10,5.982892054760363e-09,2.153986348189909e-12,1.890188793757526e-09,4.645152344898625e-10
7.46025118826149e-08,0.19400334528737842,3.76,0.0,0.6419033793383896,0.9993636648068298,0.000535660209864228,2.880035278528178e-12,7.598930002167968e-10,0.014019127311418774,0.0016942018874463608,0.0036568996755949406,0.002223187782883395,0.007143651312861401,0.00013671139842938042,0.004352479661082798,5.354383346578355e-07,2.3614017310668648e-06,4.764709704986349e-06,2.223558579068612e-06,3.2070341282322968e-06,0.0002948033983669731,6.491705600053096e-05,1.2758113053865214e-06,3.7005212196244297e-06,8.751328156281599e-05,3.0460947084749946e-07,4.093438636232632e-09,5.409006095166599e-10,2.612866394415293e-10,7.911783278839496e-09,5.176556577189937e-09,9.495887094755662e-07,6.211027993473958e-07,1.9452057390936765e-07,1.1980873293189742e-11,7.066138421130905e-10,6.372702133892099e-09,2.4170861121667293e-12,2.0060519615632565e-09,5.362871168574156e-10
7.593923314330547e-08,0.19402095742683148,3.76,0.0,0.6413450552646383,0.9993320310951305,0.0005688388843688444,3.0319698967104768e-12,7.719988486148813e-10,0.01421819204159799,0.0017440527834459716,0.00377802338304373,0.0022985862264923215,0.007489472624977796,0.00014237063304807024,0.004586308896705822,5.514741403943494e-07,2.3961010610676938e-06,5.208450320578295e-06,2.3632861002652978e-06,3.5743082149350322e-06,0.00030686175398630315,6.751758675825515e-05,1.3991424692229938e-06,4.006952995428113e-06,9.074200933537532e-05,3.354986761496617e-07,4.215823997678374e-09,6.311721310548066e-10,3.077803458975197e-10,8.342607086869973e-09,5.736088822033189e-09,1.0380456669713006e-06,6.3734852478887e-07,2.1851454115226148e-07,1.3271945537023473e-11,7.570956830654701e-10,6.780103053990269e-09,2.706126945541095e-12,2.1302335791861203e-09,6.174775591132927e-10
7.727595440399603e-08,0.19403891286495725,3.76,0.0,0.6407758701401117,0.9992994019133815,0.0006033481396391827,3.188608258620777e-12,7.841235938831031e-10,0.014416314139925288,0.0017942732484873519,0.0039007866918193937,0.002374810064570599,0.007845307417523806,0.0001481754281464841,0.004827797187404369,5.676321251714152e-07,2.4306019966560034e-06,5.68343907422281e-06,2.5100572737358737e-06,3.975520410017616e-06,0.00031912751627067286,7.018669982121672e-05,1.5317963177732858e-06,4.333538024672287e-06,9.401536192892501e-05,3.687954992883643e-07,4.339284559083159e-09,7.342023561769289e-10,3.614138711560546e-10,8.79441347842492e-09,6.343419375880693e-09,1.1332503510432582e-06,6.539448980202615e-07,2.449167403809459e-07,1.4673077289109378e-11,8.104827014375361e-10,7.205548296774216e-09,3.0230463747344848e-12,2.263439475000549e-09,7.091066783950375e-10
7.86126756646866e-08,0.19405721396845954,3.76,0.0,0.6401957511869691,0.9992657668318953,0.0006392095734111961,3.3499940387038324e-12,7.962731286633026e-10,0.01461354859066504,0.0018448411089022967,0.0040251780623725385,0.002451827734468364,0.00821122268792939,0.00015412612134029665,0.005077012874017283,5.839049684635878e-07,2.4649137430570785e-06,6.191109581588019e-06,2.6641306786935236e-06,4.413043030205795e-06,0.0003315965803616225,7.292583667430011e-05,1.6742693519376196e-06,4.681310581055042e-06,9.733221165045165e-05,4.046274720262001e-07,4.463775585378124e-09,8.514615659700306e-10,4.231103418716868e-10,9.268016440436361e-09,7.001510290943505e-09,1.235612075465464e-06,6.709013582508183e-07,2.7391276023854306e-07,1.6191082596867308e-11,8.669209693794344e-10,7.649495418749697e-09,3.3698769473165167e-12,2.4064281110918466e-09,8.122817448117183e-10
7.994939692537716e-08,0.194075862949074,3.76,0.0,0.6396046301739224,0.9992311157900338,0.0006764442759838692,3.5161710294055944e-12,8.084534058731308e-10,0.01480995039534478,0.0018957339651740855,0.004151186322039428,0.0025296072759686352,0.008587280708064696,0.00016022294434924904,0.005334020474388426,6.002852684748637e-07,2.4990455307330646e-06,6.732915463927375e-06,2.8257690989013985e-06,4.889356456897946e-06,0.0003442647331314132,7.573647266621501e-05,1.8270712149485073e-06,5.0513457137751355e-06,0.00010069141148061206,4.4312496020361757e-07,4.58925192233809e-09,9.845485277499349e-10,4.938894220116735e-10,9.764239992120952e-09,7.713429429922167e-09,1.34555871384119e-06,6.882272642230407e-07,3.0569786688921125e-07,1.7833019313335964e-11,9.265640805089904e-10,8.112406171767595e-09,3.748747801778325e-12,2.5600133226590718e-09,9.282025736790605e-10
8.128611818606772e-08,0.19409486186100067,3.76,0.0,0.6390024434695644,0.9991954390999171,0.0007150728176647388,3.68718325496161e-12,8.206704348396461e-10,0.015005574502607083,0.0019469292190669933,0.004278800663761004,0.002608116368419994,0.008973538979049468,0.00016646602305233672,0.005598880646484525,6.1676555107011e-07,2.5330066037374045e-06,7.3103283260389014e-06,2.9952393288498134e-06,5.407050629401518e-06,0.000357127657165696,7.862011662230363e-05,1.990724352424254e-06,5.444760262356814e-06,0.00010409179615614363,4.844210185973529e-07,4.7156680506248836e-09,1.1351975074858148e-09,5.748748628166756e-10,1.0283917064658764e-08,8.482350153320584e-09,1.4635371991082273e-06,7.059318884089817e-07,3.404772080104422e-07,1.960618845052377e-11,9.895735056470055e-10,8.59474662791829e-09,4.16188610344357e-12,2.725067119263743e-09,1.058167114688732e-09
8.262283944675829e-08,0.19411421260036785,3.76,0.0,0.6383891320903455,0.9991587274496948,0.0007551152366962118,3.863075082985892e-12,8.329302774932496e-10,0.015200475737155689,0.001998404101313398,0.0044080106442756966,0.0026873223688981163,0.009370050191884893,0.00017285537769903226,0.005871650156172635,6.333382789162946e-07,2.5668062078378874e-06,7.924835650999396e-06,3.1728119681961696e-06,5.968826388360396e-06,0.00037018093492046164,8.157831041171834e-05,2.1657636373007033e-06,5.862713852084033e-06,0.00010753218330774622,5.286512356800805e-07,4.842978140801008e-09,1.3052853023587079e-09,6.673024054588632e-10,1.0827888348904766e-08,9.311550832171347e-09,1.59001401814973e-06,7.240244113209682e-07,3.784660050742578e-07,2.151813312849751e-11,1.0561189542399623e-09,9.096987306094984e-09,4.611618349799202e-12,2.902522542143828e-09,1.2035772335175586e-09
8.395956070744885e-08,0.1941339169038816,3.76,0.0,0.6377646417429657,0.9991209719063605,0.0007965910276935306,4.0438913336493806e-12,8.452390446434959e-10,0.015394708727961294,0.002050135699799942,0.004538806181768181,0.0027671923513141457,0.009776862194135132,0.0001793909232804363,0.00615238184984913,6.499958608138662e-07,2.6004535784353367e-06,8.577938615362726e-06,3.3587612045094033e-06,6.577496660696528e-06,0.00038342005305749745,8.461262846704712e-05,2.352735959371088e-06,6.306409866892808e-06,0.00011101137465128126,5.759535683535144e-07,4.971136109175992e-09,1.496838266990421e-09,7.72528042072351e-10,1.139700111050814e-08,1.020441416482503e-08,1.7254757005427643e-06,7.425139159225736e-07,4.198897329686176e-07,2.3576637082729436e-11,1.126378740216847e-09,9.619603299517433e-09,5.100371526697242e-12,3.093376574850255e-09,1.3659446894850937e-09
8.529628196813941e-08,0.19415397634814122,3.76,0.0,0.6371289228611231,0.9990821639181071,0.0008395191306120571,4.2296773862523615e-12,8.576028923627149e-10,0.015588327835985965,0.0021021009881501194,0.0046711775529749075,0.0028476931463157188,0.010194017962688675,0.00018607247005849177,0.006441124631956465,6.667306611842486e-07,2.633957928322102e-06,9.271149832535615e-06,3.5533645848702925e-06,7.235987481731299e-06,0.0003968404069558118,8.772467725599047e-05,2.5521997805868485e-06,6.777096396623252e-06,0.00011452815722710827,6.264681671709607e-07,5.100095674198155e-09,1.71203929844916e-09,8.920366275009794e-10,1.1992107968091929e-08,1.1164426283664626e-08,1.8704293003651651e-06,7.614093821256504e-07,4.649842862854982e-07,2.5789722694395044e-11,1.2005401515957128e-09,1.0163074403722134e-08,5.630674108044783e-12,3.2986931012022624e-09,1.5468973056134098e-09
8.663300322882998e-08,0.1941743923489522,3.76,0.0,0.6364819306365128,0.9990422953162196,0.0008839179202669223,4.420479283020636e-12,8.700280184999907e-10,0.015781387081656266,0.002154276854614855,0.00480511538974232,0.0029287913818491886,0.010621555582684546,0.00019289972425294872,0.006737923447466359,6.835350096842042e-07,2.6673284353195434e-06,1.0005991031048758e-05,3.7569027767502373e-06,7.947338848951123e-06,0.00041043730539642314,9.091609470423542e-05,2.76472465692149e-06,7.2760671554562e-06,0.00011808130468329312,6.803371924659549e-07,5.229810413252292e-09,1.95323474679602e-09,1.0274508373051213e-09,1.2614065643855724e-08,1.2195175674935363e-08,2.025402869969852e-06,7.807196813615452e-07,5.139961315148287e-07,2.8165648584862682e-11,1.2787998232214874e-09,1.0727885243001039e-08,6.205156904813635e-12,3.5196059053189735e-09,1.7481853297774305e-09
8.796972448952054e-08,0.19419516616094049,3.76,0.0,0.6358236250440085,0.9990013583164965,0.0009298051964261106,4.61634382999099e-12,8.825206593481315e-10,0.01597394007232146,0.0022066401311788848,0.004940610675037634,0.0030104535242462976,0.011059508232647753,0.00019987228888472316,0.007042819269373507,7.004012109167258e-07,2.70057422983467e-06,1.0783990674695637e-05,3.969659318664336e-06,8.714705402973616e-06,0.00042420597541469236,9.418854956898312e-05,2.9908907278238204e-06,7.804662368507228e-06,0.00012166957859817954,7.377046218677083e-07,5.360233819730257e-09,2.2229412172050103e-09,1.1805404652731374e-09,1.3263733694363398e-08,1.33003519106971e-08,2.190945924658031e-06,8.004535712170474e-07,5.671824444714751e-07,3.07129067849371e-11,1.3613641116552774e-09,1.1314525393559555e-08,6.8265537525894024e-12,3.75732170802306e-09,1.9716879847991666e-09
8.93064457502111e-08,0.19421629887731942,3.76,0.0,0.6351539708609448,0.9989593455202023,0.0009771981744992441,4.817318694896212e-12,8.950870864849129e-10,0.016166039929918934,0.0022591676227968734,0.005077654738411476,0.0030926459197089706,0.011507904175886773,0.00020698966477457952,0.00735584909124916,7.173215542097843e-07,2.733704382374022e-06,1.1606681531222583e-05,4.191920361064518e-06,9.541356931189722e-06,0.00043814156731340325,9.754374076251908e-05,3.2312881742134133e-06,8.364269623598814e-06,0.00012529172983818414,7.987160496597607e-07,5.491319360163476e-09,2.523852230457103e-09,1.353232054047e-09,1.3941973219384814e-08,1.4483744174028513e-08,2.36762989721589e-06,8.206196901247387e-07,6.248112322845672e-07,3.3440219439020604e-11,1.4484494710746462e-09,1.1923489502724692e-08,7.497702025188806e-12,4.013123234102818e-09,2.2194202060705497e-09
9.064316701090167e-08,0.19423779142988468,3.76,0.0,0.6344729376804583,0.9989162499145453,0.0010261134768424353,5.0234525020049915e-12,9.077336038096555e-10,0.016357739219073873,0.002311836136669966,0.005216239250914617,0.003175334836060939,0.011966766758175734,0.00021425125169521493,0.007677045924879058,7.34288323432894e-07,2.766727891054401e-06,1.2475598196837598e-05,4.4239743980102855e-06,1.0430678690298702e-05,0.00045223915982820547,0.00010098339662544182,3.4865166461772412e-06,8.95632468528778e-06,0.0001289464999464134,8.635184784992479e-07,5.623020531209744e-09,2.8588447076862486e-09,1.5476188501731888e-09,1.464964555212518e-08,1.574923958629761e-08,2.5560485812442776e-06,8.412265520967196e-07,6.871614393332812e-07,3.635653504679502e-11,1.5402828292012177e-09,1.2555277402961202e-08,8.22154297879415e-12,4.288372304462694e-09,2.493539564460982e-09
