Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7)
1.4822163430839735e-07,0.7667023772863935,3.76,0.0,0.9753392305922691,0.9999939535594086,1.5791123582384622e-06,3.557704473449961e-16,1.6046810353563832e-12,0.001495615641605535,7.561423803249353e-05,0.0001132846677772468,8.006442568873831e-05,4.472025303742531e-05,3.452993577946588e-05,4.3881525926612703e-10,6.237074050047445e-11,3.6732796303497497e-06,1.7466849853572432e-07,1.8946404700989366e-08,1.8673082334098593e-06,9.12671523530977e-07
1.5120546455766058e-07,0.7667051324718206,3.76,0.0,0.9753159429809608,0.9999937010789276,1.7098505517941925e-06,3.8706142734927985e-16,1.6361348136420325e-12,0.0015234694084652303,7.827536976563266e-05,0.00011777462952116686,8.45163557971523e-05,4.672477980783665e-05,3.682795038707248e-05,4.888792153588287e-10,7.08204669483836e-11,3.7761136817750188e-06,1.785107476516864e-07,1.9651915797091817e-08,1.978361580167181e-06,9.610773218399678e-07
1.541892948069238e-07,0.7667079079900245,3.76,0.0,0.9752924595023053,0.9999934404730016,1.84826874283336e-06,4.2036821378459016e-16,1.6674958688960716e-12,0.0015512386171356442,8.097810524187069e-05,0.00012234725993584994,8.912348269037398e-05,4.877415143522463e-05,3.922778633243982e-05,5.435566505006347e-10,8.022515625243417e-11,3.880639313104905e-06,1.8234179933849707e-07,2.0369035748437065e-08,2.0932337304706694e-06,1.0108512264015737e-06
1.5717312505618703e-07,0.7667107041556608,3.76,0.0,0.9752687777823028,0.9999931715680058,1.9946272273978185e-06,4.557738039381379e-16,1.6987646201219537e-12,0.0015789235373084407,8.372240259079968e-05,0.00012700230642675493,9.388821330548464e-05,5.086832439146585e-05,4.173169080253465e-05,6.03174407797869e-10,9.067201871354184e-11,3.986887885313767e-06,1.8616162148291378e-07,2.10977506423949e-08,2.21194779920671e-06,1.061994446057932e-06
1.6015695530545026e-07,0.7667135212830719,3.76,0.0,0.975244895447026,0.9999928941904888,2.149187811897181e-06,4.933626545940911e-16,1.7299414921181692e-12,0.0016065244401264785,8.650822108494989e-05,0.000131739517218379,9.881295220319731e-05,5.300725425969354e-05,4.434190853534519e-05,6.680756551350934e-10,1.0225439079530532e-10,4.09489071305715e-06,1.8997019091304604e-07,2.183804719619826e-08,2.3345253588179286e-06,1.1145079489458484e-06
1.631407855547135e-07,0.7667163596862945,3.76,0.0,0.9752208101227867,0.9999926081671755,2.3122137107912144e-06,5.332206681196579e-16,1.7610269155772757e-12,0.0016340415982132527,8.933552089401921e-05,0.00013655864135728835,0.00010390010162625134,5.519089582494863e-05,4.7060681774262175e-05,7.386203590308692e-10,1.1507203879265352e-10,4.204679064453267e-06,1.9376749225207402e-07,2.2589912656483324e-08,2.4609865152671658e-06,1.1683924837209797e-06
1.6612461580397672e-07,0.7667192196790663,3.76,0.0,0.9751965194363007,0.9999923133249725,2.48396944934873e-06,5.754351786611648e-16,1.7920213271843245e-12,0.0016614752857019514,9.220426286398846e-05,0.00014145942871524457,0.0001091520615442877,5.7419203147131116e-05,4.9890250226523345e-05,8.151857616272442e-10,1.2923147126938616e-10,4.316284160809951e-06,1.9755351692286727e-07,2.3353334709014664e-08,2.5913499812819985e-06,1.223648598947661e-06
1.6910844605323995e-07,0.7667221015748303,3.76,0.0,0.9751720210148335,0.9999920094909703,2.6647207712959408e-06,6.20094938447076e-16,1.8229251697144106e-12,0.0016888257782641449,9.511440831855563e-05,0.0001464416299924276,0.00011457122968657226,5.9692129618507066e-05,5.2832851024887305e-05,8.981668606815089e-10,1.4484626032366082e-10,4.429737176299034e-06,2.0132826228363739e-07,2.412830139755791e-08,2.7256331468315233e-06,1.2802766607843738e-06
1.7209227630250318e-07,0.7667250056867382,3.76,0.0,0.9751473124863426,0.9999916964924468,2.854734551164822e-06,6.672901041949735e-16,1.853738892129345e-12,0.0017160933531381094,9.806591888057142e-05,0.0001515049967207506,0.00012016000156379728,6.200962800777936e-05,5.589071869180615e-05,9.879768924290007e-10,1.6203737173797394e-10,4.545069237580071e-06,2.0509173087727088e-07,2.4914801050961335e-08,2.863852146808856e-06,1.3382768690885768e-06
1.750761065517664e-07,0.766727932327651,3.76,0.0,0.9751223914796098,0.9999913741568697,3.054278711150727e-06,7.171122236196454e-16,1.884462949673616e-12,0.0017432782891568064,0.00010105875631139985,0.0001566492812672684,0.0001259207704800601,6.437165049249475e-05,5.906608510546503e-05,1.0850478171861337e-09,1.8093350406783597e-10,4.662311423375223e-06,2.088439297793835e-07,2.5712822217602952e-08,3.0060219259128723e-06,1.397649272058334e-06
1.7805993680102964e-07,0.7667308818101402,3.76,0.0,0.9750972556243666,0.999991042311901,3.263622142288551e-06,7.696542220395887e-16,1.9150978039697033e-12,0.0017703808667755172,0.0001040928823663459,0.00016187423683767697,0.00013185592753600054,6.677814868134845e-05,6.236117946714389e-05,1.1898308075633204e-09,2.0167143672104534e-10,4.7814947639971395e-06,2.125848700322238e-07,2.6522353606446948e-08,3.152156300740074e-06,1.4583937795217165e-06
1.8104376705029286e-07,0.7667338544464881,3.76,0.0,0.9750719025514129,0.9999907007853968,3.4830346297580086e-06,8.250103890794372e-16,1.9456439231127006e-12,0.0017974013680991446,0.00010716825866448047,0.00016717961747990262,0.0001379678616239744,6.922907362776655e-05,6.577822826943148e-05,1.3027967391578222e-09,2.2439638707712915e-10,4.9026502408316385e-06,2.1631456615324287e-07,2.734338403403068e-08,3.3022680191121423e-06,1.520510174978443e-06
1.8701142754881932e-07,0.7667398704284228,3.76,0.0,0.97502053528158,0.9999899880002067,3.953149973755197e-06,9.44549130136507e-16,2.0064718612435235e-12,0.0018511972786895358,0.00011344260712185668,0.00017803067440503806,0.00015073160532952045,7.426400524492832e-05,7.29870814349159e-05,1.5552624094373539e-09,2.7643262968016e-10,5.151001280535742e-06,2.2374029908188195e-07,2.9019897539839983e-08,3.6144694641176326e-06,1.6488571938965721e-06
1.923823219974931e-07,0.7667453671251613,3.76,0.0,0.9749735381121281,0.9999893116598506,4.413412328682904e-06,1.062731835766819e-15,2.060918363092462e-12,0.0018993357620893444,0.00011923020483638057,0.00018806922936825287,0.000162847471706623,7.894688089270669e-05,7.991441307571512e-05,1.8156118853054967e-09,3.3170358772173777e-10,5.381571704875154e-06,2.3038520667408548e-07,3.056797483238214e-08,3.909161224859907e-06,1.7690569717998117e-06
1.977532164461669e-07,0.7667509436835346,3.76,0.0,0.9749258003718301,0.9999886012833842,4.910527902412918e-06,1.1915598100103195e-15,2.1150849485366617e-12,0.0019472127838017085,0.00012515083896052953,0.00019836457541042875,0.00017557314487362446,8.377291266444647e-05,8.727137638754423e-05,2.1107500472135987e-09,3.960962786129645e-10,5.619011373133715e-06,2.3699402829203907e-07,3.2153135434182653e-08,4.216894684290056e-06,1.8936935703097904e-06
2.031241108948407e-07,0.7667566019138228,3.76,0.0,0.9748773082960677,0.9999878558743008,5.446093918925415e-06,1.3316305618066625e-15,2.1689745937353456e-12,0.0019948300521880646,0.0001312042676728958,0.00020891530909775184,0.00018892247406409593,8.87417945579618e-05,9.507085415413163e-05,2.444200939394898e-09,4.708131292014285e-10,5.863499116344402e-06,2.43566929436765e-07,3.377531271955087e-08,4.53771239291406e-06,2.0227623689862346e-06
2.0849500534351448e-07,0.7667623436231044,3.76,0.0,0.9748280481394073,0.9999870744383639,6.021712262595244e-06,1.4835548924642661e-15,2.2225903500737034e-12,0.002042189294990742,0.00013739024091600078,0.00021972003615417375,0.0002029092829210695,9.385321392383246e-05,0.00010332569812382643,2.819735305471457e-09,5.571768316141817e-10,6.115213196737061e-06,2.501040899631504e-07,3.543443844308122e-08,4.871649511870494e-06,2.156258046732578e-06
2.1386589979218827e-07,0.766768170614854,3.76,0.0,0.9747780061772481,0.9999862559836645,6.638988614736618e-06,1.6479566592606479e-15,2.2759353458161635e-12,0.0020892922597931718,0.000143708499383269,0.00023077737154348846,0.00021754736857402802,9.910685101860079e-05,0.00011204872831319058,3.2413801689499756e-09,6.566386576726664e-10,6.374331291645009e-06,2.566057014127e-07,3.7130442337599755e-08,5.218734516026047e-06,2.294174668746493e-06
2.1923679424086206e-07,0.7667740846890051,3.76,0.0,0.9747271687074177,0.9999853995206788,7.299531672748505e-06,1.825472541982976e-15,2.329012787729908e-12,0.0021361407144684535,0.00015015877366238273,0.00024208593955411047,0.00023285050061765692,0.00010450237851350676,0.00012125273226547133,3.713428453443935e-09,7.707870983069173e-10,6.6410304763711474e-06,2.630719649540061e-07,3.886325177750915e-08,5.578989826301606e-06,2.436505756233354e-06
2.2460768868953585e-07,0.7667800876416934,3.76,0.0,0.9746755220517253,0.9999845040623312,8.004952442105798e-06,2.0167518123482566e-15,2.3818259626770787e-12,0.0021827364476162633,0.0001567407835069946,0.0002536443738864247,0.00024883242000696654,0.00011003946097426676,0.00013095046426314487,4.240448632732862e-09,9.013568219068029e-10,6.915487206102381e-06,2.6950308981043483e-07,4.0632791495894016e-08,5.952432378016497e-06,2.583244341732443e-06
2.2997858313820964e-07,0.7667861812651547,3.76,0.0,0.9746230525574824,0.9999835686240589,8.756863596256596e-06,2.222456106418337e-15,2.4343782391747327e-12,0.0022290812689876407,0.0001634542372194411,0.00026545131774270605,0.00026550683787718163,0.00011571775432319774,0.00014115464449204813,4.827294404832928e-09,1.0502379595974593e-09,7.197877296905404e-06,2.758992920929831e-07,4.243898334820117e-08,6.33907412821086e-06,2.73438301172183e-06
2.3534947758688344e-07,0.7667923673475427,3.76,0.0,0.9745697465990085,0.9999825922238824,9.556878895357959e-06,2.443259200006995e-15,2.486673068921671e-12,0.0022751770098975456,0.00017029883111696208,0.00027750542391949374,0.00028288743430268177,0.00012153690529962812,0.00015187795815562317,5.4791143805405156e-09,1.2194857138108988e-09,7.488375905884829e-06,2.8226079391050457e-07,4.42817461110931e-08,6.738922508140537e-06,2.8899139391758503e-06
2.4072037203555725e-07,0.7667986476727664,3.76,0.0,0.9745155905791238,0.9999815738824757,1.0406612656929835e-05,2.6798467871571683e-15,2.5387139882909027e-12,0.0023210255236249043,0.00017727424906295513,0.00028980535490234755,0.000300987857004371,0.00012749655092855134,0.00016313305453888885,6.201361778298492e-09,1.4113302906752618e-09,7.787157510561545e-06,2.8858782267831537e-07,4.616099530877555e-08,7.15198082587317e-06,3.0498289080097314e-06
2.4609126648423104e-07,0.7668050240203103,3.76,0.0,0.974460570930644,0.9999805126232448,1.1307679272312007e-05,2.932916261773124e-15,2.590504619786291e-12,0.0023666286857998565,0.00018438016205095162,0.00030234978296290744,0.00031982172001174063,0.00013359631800255158,0.00017493254602344828,6.999804116973152e-09,1.6281871556187141e-09,8.094395887523593e-06,2.9488061058179225e-07,4.8076643061606926e-08,7.578248623772687e-06,3.2141193308949317e-06
2.5146216093290483e-07,0.7668114981650542,3.76,0.0,0.9744046741178709,0.9999794074724069,1.2261692764166446e-05,3.203176502529218e-15,2.6420486734620294e-12,0.0024119883947778397,0.00019161622783384237,0.0003151373902581934,0.00033940260228334634,0.0001398358225790647,0.0001872890070552736,7.88053289875952e-09,1.8726676131130494e-09,8.410264090388925e-06,3.011393941730711e-07,5.0028597953791754e-08,8.017721994817359e-06,3.382776261469791e-06
2.568330553815786e-07,0.7668180718770886,3.76,0.0,0.9743478866380944,0.9999782574590715,1.327026638046335e-05,3.4913476611756905e-15,2.6933499483037793e-12,0.0024571065720001804,0.00019898209059107801,0.00032816686893207583,0.0003597440462894454,0.00014621466949509275,0.0002002149730669707,8.849973274145427e-09,2.1475897105268183e-09,8.734934427119582e-06,3.073644140757874e-07,5.201676491704557e-08,8.470393861568089e-06,3.555790401896777e-06
2.622039498302524e-07,0.7668247469215231,3.76,0.0,0.9742901950230974,0.9999770616153286,1.4335012220574837e-05,3.798160954367812e-15,2.7444123335702117e-12,0.0025019851623408556,0.00020647738062654699,0.0003414369212188428,0.00038085955656063373,0.00015273245190173051,0.00021372293935608615,9.91489368073025e-09,2.4559894655689476e-09,9.068578436726448e-06,3.135559147698139e-07,5.404104512711749e-08,8.936254221443508e-06,3.7331521066738954e-06
2.675748442789262e-07,0.7668315250582929,3.76,0.0,0.9742315858406779,0.9999758189763364,1.5457540889372775e-05,4.124358459148663e-15,2.7952398100936415e-12,0.0025466261344391093,0.00021410171409085108,0.0003549462595487809,0.0004027625982058773,0.0001593887508202157,0.0002278253599212116,1.1082415447513239e-08,2.8011324162104406e-09,9.411366865402608e-06,3.1971414443263245e-07,5.6101335910472735e-08,9.41529036180826e-06,3.914851383509148e-06
2.729457387276e-07,0.7668384080419609,3.76,0.0,0.9741720456961805,0.9999745285804139,1.663946117574788e-05,4.470692912226484e-15,2.8458364515383886e-12,0.0025910314810175905,0.00022185469272360188,0.0003686936066556938,0.0004254665954023918,0.00016618313472000496,0.0002425346462578926,1.2360022356294266e-08,3.186525491880163e-09,9.763469642119591e-06,3.258393548233387e-07,5.8197530659223943e-08,9.907487048066527e-06,4.100877891892637e-06
2.783166331762738e-07,0.766845397621516,3.76,0.0,0.9741115612340471,0.9999731894691359,1.7882379752460322e-05,4.8379275131957905e-15,2.8962064256155664e-12,0.0026352032191856575,0.0002297359036128373,0.0003826776956862776,0.0004489849298591223,0.0001731151591185579,0.0002578631661164684,1.3755570151852829e-08,3.615929204599821e-09,1.0125055853717309e-05,3.3193180120146044e-07,6.032951875300836e-08,1.0412826687625049e-05,4.2912209398502105e-06
2.836875276249476e-07,0.7668524955401683,3.76,0.0,0.9740501191393816,0.9999718006874291,1.918790089459792e-05,5.226835731856623e-15,2.9463539952530202e-12,0.002679143390727529,0.00023774491896930475,0.00039689727031127364,0.00047333093925530103,0.00018018436620231764,0.00027382324222389255,1.5277295992566502e-08,4.093370158507638e-09,1.0496293719516302e-05,3.379917422741153e-07,6.249718548678314e-08,1.0931289472305456e-05,4.485869479271853e-06
2.8905842207362137e-07,0.7668597035351439,3.76,0.0,0.9739877061395338,0.9999703612836738,2.0557626214170664e-05,5.6382011197880526e-15,2.996283519719157e-12,0.002722854062374913,0.00024588129591357667,0.00041135108483831515,0.0004985179156555177,0.00018739028446845837,0.00029042715097146927,1.6933827833065846e-08,4.623153875874871e-09,1.0877350565479775e-05,3.4401944016456343e-07,6.470041200360646e-08,1.1462853501566968e-05,4.684812100158944e-06
2.9442931652229516e-07,0.7668670233374723,3.76,0.0,0.973924309005699,0.9999688703098052,2.199315440860304e-05,6.0728171263332164e-15,3.0459994556993393e-12,0.0027663373260638042,0.0002541445762742596,0.00042603790432638514,0.0005245591039026488,0.00019473242838694975,0.0003076871210703746,1.873419373045907e-08,5.209877937382932e-09,1.1268392797951943e-05,3.500151603958844e-07,6.693907523159937e-08,1.2007494888704968e-05,4.8880370240887285e-06
2.9980021097096895e-07,0.7668744566717738,3.76,0.0,0.9738599145545388,0.9999673268214176,2.3496081021136137e-05,6.5314869191545846e-15,3.095506358323554e-12,0.0028095952991751025,0.0002625342863960276,0.00044095650470179603,0.0005514676999897999,0.00020221029808232006,0.0003256153321768071,2.0687831065618248e-08,5.8584454341392104e-09,1.1669585876997895e-05,3.559791718854003e-07,6.921304782448231e-08,1.2565187851992324e-05,5.095532097139496e-06
3.0517110541964274e-07,0.7668820052560472,3.76,0.0,0.9737945096498163,0.9999657298778719,2.5067998211402136e-05,7.015023209519582e-15,3.144808882144051e-12,0.002852630124758725,0.00027104993695666334,0.000456105672875605,0.0005792568494122362,0.00020982337903435323,0.00034422391348858534,2.280459567100072e-08,6.574078728654226e-09,1.2081094289368976e-05,3.6191174694721034e-07,7.152219810526854e-08,1.3135904792529476e-05,5.3072847824661706e-06
3.1054199986831653e-07,0.7668896708014472,3.76,0.0,0.9737280812040542,0.9999640785424033,2.671049453465317e-05,7.524248082477136e-15,3.193911782061723e-12,0.0028954439717408884,0.00027969102279257245,0.00047148420686237455,0.0006079396455001765,0.00021757114179692724,0.0003635249423149422,2.5094770856464752e-08,7.3623335217384906e-09,1.2503081521116433e-05,3.6781316130093714e-07,7.386639001282088e-08,1.3719616360382072e-05,5.523282152675182e-06
3.159128943169903e-07,0.7668974550120689,3.76,0.0,0.9736606161802063,0.9999623718822321,2.842515472830731e-05,8.059992832085028e-15,3.2428199141999665e-12,0.0029380390351142283,0.00028845702273237614,0.000487090915900188,0.0006375291277333082,0.00022545304173426727,0.0003835304426211792,2.7569076324517004e-08,8.229113221991933e-09,1.2935710029875568e-05,3.7368369408489017e-07,7.624548305103948e-08,1.431629151042082e-05,5.743510882120137e-06
3.212837887656641e-07,0.7669053595847217,3.76,0.0,0.9735921015933501,0.999960608968676,3.021355950462971e-05,8.623097801846247e-15,3.29153823672476e-12,0.0029804175361104464,0.0002973473994382936,0.0005029246205718256,0.0006680382800378678,0.00023346851877395437,0.0004042523835497782,3.023867696640514e-08,9.180683614263113e-09,1.337914121684194e-05,3.7952362787196444e-07,7.86593322404956e-08,1.4925897549134156e-05,5.967957239219139e-06
3.266546832143379e-07,0.7669133862087091,3.76,0.0,0.9735225245123945,0.9999587888772639,3.207728534851032e-05,9.214412230510532e-15,3.340071810609755e-12,0.003022581722355168,0.00030636159925513976,0.0005189841529270072,0.0006994800290671163,0.0002416169971760671,0.0004257026779195034,3.311519153045e-08,1.0223687823163778e-08,1.383353539846067e-05,3.8533324868697607e-07,8.110778807238104e-08,1.55484001735534e-05,6.196607078875135e-06
3.320255776630117e-07,0.7669215365655976,3.76,0.0,0.9734518720618048,0.9999569106878502,3.401790431943351e-05,9.834794103395048e-15,3.3884258003451354e-12,0.0030645338680047106,0.00031549905206689323,0.0005352683566056067,0.0007318672424660144,0.0002498978853178593,0.0004478931807039918,3.621070115400252e-08,1.1365161567439734e-08,1.4299051777849604e-05,3.9111284602456963e-07,8.359069646469558e-08,1.618376350330788e-05,6.4294458350625756e-06
