Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214)
7.662727485587908e-07,0.7334160780817666,3.76,0.0,0.8101582987549965,0.9997641939923387,0.00026554909633212887,2.831692948045072e-15,2.333104747848022e-12,0.003599925554517598,0.0006682820594546264,0.0011648984114538408,0.003081204299585721,0.0006359334272399132,0.0022044371198188567,4.476250063341278e-07,2.964342078393966e-07,5.238033625330269e-05,5.773536189723879e-07,2.2417564767149246e-07,5.8514376406039146e-05,2.128106464612375e-05,1.7012861518950576e-05,8.801514236868076e-07,1.9518342132119638e-07,7.52396533737098e-07,1.2625120168277294e-09,8.456415630653648e-08,4.710458440260918e-12,9.716774293705113e-08,8.165396949320135e-12,5.0836794039411175e-11,3.0420432397575794e-08,1.5094134821107158e-13,2.246030055416945e-09
7.746272929692393e-07,0.7334317653408766,3.76,0.0,0.810022219303189,0.9997568242811927,0.0002750145083876987,2.923791465378816e-15,2.35787348838959e-12,0.0036308168913432616,0.0006813873894759832,0.001188266627186453,0.003176761231001149,0.0006494063801115265,0.002277585968605002,4.7314204227953713e-07,3.1702674711091444e-07,5.382744507615876e-05,5.824475263635004e-07,2.2863123660562897e-07,5.987096358697497e-05,2.175449783025268e-05,1.7411022540033892e-05,9.169219476491864e-07,2.0667991842168904e-07,7.926630975926085e-07,1.2873463258793008e-09,8.994003467918919e-08,5.1680395773080375e-12,9.897427826427621e-08,9.020503874483666e-12,5.4200397365458735e-11,3.226455429989362e-08,1.6092331498369368e-13,2.4216193821834788e-09
7.829818373796878e-07,0.7334476915482961,3.76,0.0,0.8098841121304388,0.9997493062285034,0.000284697488870759,3.0179097604595653e-15,2.3828246818603125e-12,0.0036616526858595858,0.0006945814116164746,0.0012118330878182107,0.0032741788813107084,0.0006629820578486899,0.002352262278011488,4.997799411236944e-07,3.387884661301147e-07,5.530006876629161e-05,5.87529548093599e-07,2.3311764500850015e-07,6.124035270841573e-05,2.2231966162244082e-05,1.7815255660669838e-05,9.54947738049478e-07,2.1870836864397807e-07,8.347229281885419e-07,1.312351341244815e-09,9.558566125253487e-08,5.6636544539979264e-12,1.0081293300218419e-07,9.953497382643663e-12,5.774303564724964e-11,3.4203027538791084e-08,1.7143644488011023e-13,2.60865182331711e-09
7.913363817901364e-07,0.7334638582891255,3.76,0.0,0.8097439643431953,0.9997416387192529,0.00029460004556345286,3.114079476294853e-15,2.407967198259607e-12,0.003692437804575639,0.0007078622817750949,0.0012355973847602928,0.003373469574032688,0.0006766585082389676,0.0024284769527797624,5.275721199207696e-07,3.6177055532136085e-07,5.679831168770347e-05,5.926004659401495e-07,2.3763423988138205e-07,6.262237720485014e-05,2.271340620852517e-05,1.82256457870906e-05,9.942613304169967e-07,2.3128619554467174e-07,8.786415422320225e-07,1.3375236537538605e-09,1.0151074127310312e-07,6.199917278579215e-12,1.026843089844203e-07,1.097039853910731e-11,6.147187894214367e-11,3.6239831568242655e-08,1.825020107027135e-13,2.8077226571091867e-09
7.996909262005849e-07,0.7334802671144329,3.76,0.0,0.8096017633110546,0.9997338206574915,0.0003047241584037407,3.2123330152352392e-15,2.433309974383613e-12,0.0037231771293410117,0.0007212281329548579,0.001259559139028339,0.0034746453656354713,0.0006904337549203496,0.0025062406562789885,5.565523976617571e-07,3.8602572902606663e-07,5.832227235521267e-05,5.976610649554533e-07,2.4218038001638105e-07,6.401686768540034e-05,2.3198753625205637e-05,1.8642279649539537e-05,1.0348957544007077e-06,2.4443110885461725e-07,9.244863202244074e-07,1.3628598117261055e-09,1.0772516649974491e-07,6.779581928879747e-12,1.0458901054648528e-07,1.2077608154478119e-11,6.539428462549389e-11,3.8379077959954454e-08,1.9414184133768458e-13,3.0194500149887405e-09
8.080454706110334e-07,0.7334969195408435,3.76,0.0,0.809457496670187,0.9997258509665613,0.00031507177901709307,3.3127035527125295e-15,2.4588620104539036e-12,0.003753875555358229,0.0007346770760288006,0.0012837180013121467,0.0035777180422768002,0.0007043057981913474,0.002585563807718601,5.867549814897228e-07,4.1160824401459284e-07,5.9872043394149695e-05,6.02712133159388e-07,2.4675541625370676e-07,6.54236519877563e-05,2.368794318117134e-05,1.90652458094961e-05,1.0768845304561796e-06,2.5816110002621937e-07,9.723265377889206e-07,1.3883563223866432e-09,1.1423901322308578e-07,7.40554694690373e-12,1.0652764451609024e-07,1.328192488946118e-11,6.951779923607877e-11,4.0625013464827285e-08,2.0637832731817545e-13,3.2444754161992484e-09
8.164000150214819e-07,0.7335138170501396,3.76,0.0,0.8093111523266573,0.9997177285893101,0.0003256448302571471,3.415225050083584e-15,2.4846323666741527e-12,0.003784537989155273,0.0007482072005308096,0.0013080736520325587,0.0036826991166548097,0.0007182726158475208,0.0026664565794633386,6.182144523845493e-07,4.385739173873572e-07,6.144771150288867e-05,6.077544612247519e-07,2.5135869174785864e-07,6.684255523504592e-05,2.4180908782167987e-05,1.9494634666277354e-05,1.1202616661587187e-06,2.724944374818311e-07,1.02223339664088e-06,1.4140096533273804e-09,1.2106254008730938e-07,8.08086058433549e-12,1.085008202034669e-07,1.459056388768209e-11,7.38501602351462e-11,4.298202310373521e-08,2.1923442610364442e-13,3.4834643042943363e-09
8.247545594319304e-07,0.7335309610888817,3.76,0.0,0.8091627184596332,0.9997094524883002,0.000336445205755818,3.519932266544461e-15,2.5106301597190247e-12,0.0038151693465203187,0.0007618165754704634,0.0013326258013852833,0.003789599824974362,0.0007323321640435829,0.0027489288944538785,6.509657503289702e-07,4.6698014384149865e-07,6.304935741827081e-05,6.127888421555132e-07,2.559895422424602e-07,6.827339989559758e-05,2.467758349585354e-05,1.9930538462996885e-05,1.1650616521405282e-06,2.8744966156525345e-07,1.0742800551664566e-06,1.4398162340129826e-09,1.2820618571405173e-07,8.808725893321085e-12,1.105091493913907e-07,1.601117593561507e-11,7.839929772886673e-11,4.5454633286805486e-08,2.32733667134007e-13,3.737106585199352e-09
8.414636482528274e-07,0.7335659943626887,3.76,0.0,0.808859536255422,0.9996924350649733,0.0003587353553452102,3.736046945881427e-15,2.5633447837514043e-12,0.0038763585286829844,0.0007892652551867944,0.0013823185857800271,0.004009203688732727,0.0007607211738757153,0.0029186505843837433,7.204852886341789e-07,5.283518200187378e-07,6.633087562940248e-05,6.228369442912e-07,2.653312758807127e-07,7.11701904413096e-05,2.5681788500716218e-05,2.0822269097079094e-05,1.2590705247906294e-06,3.193012575262925e-07,1.1850953674289774e-06,1.4918746812842925e-09,1.434964714944805e-07,1.0435728623698958e-11,1.1463372769922319e-07,1.9221220474596963e-11,8.818059581495416e-11,5.0765486847713976e-08,2.617585836396279e-13,4.291236500868902e-09
8.565018281916347e-07,0.7335983812178785,3.76,0.0,0.8085794132129336,0.9996765836515575,0.0003795923222429932,3.938390722851377e-15,2.6116582664643556e-12,0.003931371940993902,0.0008142203416368922,0.001427711820133111,0.00421351927449618,0.0007865675061179932,0.0030768964985427418,7.878282367772777e-07,5.891216757172467e-07,6.937377296104353e-05,6.31861048400177e-07,2.738263372965446e-07,7.38163084889653e-05,2.6597570485693153e-05,2.1648071067627162e-05,1.3489003929035932e-06,3.502859148828282e-07,1.2929223053441917e-06,1.539214853405997e-09,1.5846084459328503e-07,1.2115242322420546e-11,1.1847226078999972e-07,2.2579588403087328e-11,9.780869744255374e-11,5.598902459312055e-08,2.903284894958912e-13,4.847509110192768e-09
8.715400081304419e-07,0.73363158767773,3.76,0.0,0.8082923490729493,0.9996602189598882,0.00040121388855250386,4.148394322398217e-15,2.6608526242620117e-12,0.003986361313673482,0.0008394013216116626,0.0014737385656387462,0.004424216287645073,0.0008126816065793771,0.003240402805349932,8.599148261165101e-07,6.55525311558786e-07,7.250181851315321e-05,6.408718077346433e-07,2.824001032730159e-07,7.649824132087112e-05,2.7524293604995503e-05,2.249650076544836e-05,1.4438982621942565e-06,3.835856566103172e-07,1.4089125199649776e-06,1.586994451228266e-09,1.7463267649560418e-07,1.4022458052659773e-11,1.224343174706711e-07,2.644178293692318e-11,1.082714617413977e-10,6.166430069679166e-08,3.2137476765065127e-13,5.463163321774734e-09
8.865781880692492e-07,0.7336656208617283,3.76,0.0,0.8079982851502964,0.9996433356763925,0.00042360998589883173,4.3662905105813795e-15,2.7109825837517834e-12,0.004041355366354032,0.0008647963068564027,0.0015203982095637898,0.004641349905364979,0.0008390508952208355,0.003409218057776458,9.369596747559928e-07,7.279565209602098e-07,7.571526412742218e-05,6.498738866750479e-07,2.910484710331829e-07,7.921486646786621e-05,2.8461540839973075e-05,2.3368163355441154e-05,1.544282074642712e-06,4.1931767090995494e-07,1.5335672786303589e-06,1.6351914861212641e-09,1.9207896773857585e-07,1.6182335605148566e-11,1.265235534250235e-07,3.087089142771537e-11,1.1962231236885593e-10,6.782324643060974e-08,3.550559517627848e-13,6.143178457301819e-09
9.016163680080564e-07,0.7337004874918499,3.76,0.0,0.8076971658400174,0.9996259287077565,0.0004467902070742387,4.592321021733183e-15,2.76210316592496e-12,0.004096382740538708,0.0008903932659934005,0.0015676904504381866,0.004864972204033774,0.0008656626414160605,0.003583388024551228,1.0191798216596073e-06,8.068267901767543e-07,7.90142973653971e-05,6.58871946323241e-07,2.997672845974104e-07,8.196503930353031e-05,2.9408888680768582e-05,2.426368358928714e-05,1.650274387312806e-06,4.5760149815292963e-07,1.6674106541586196e-06,1.6837837029561676e-09,2.108683503990875e-07,1.8621874702889147e-11,1.3074364911338674e-07,3.5936282910689517e-11,1.319168153481072e-10,7.449953514313838e-08,3.9153693946312195e-13,6.892833819267338e-09
9.166545479468636e-07,0.733736193893304,3.76,0.0,0.8073889386563282,0.999607993183229,0.0004707637995313794,4.82673660310408e-15,2.8142696124744718e-12,0.0041514719562014205,0.0009161800431648884,0.0016156152964935445,0.005095132124054294,0.0008925039837068874,0.003762955661591964,1.1067943717450309e-06,8.925654987316325e-07,8.239904138269052e-05,6.678706375279374e-07,3.0855234116786575e-07,8.474759461158682e-05,3.036590774024072e-05,2.5183705794114274e-05,1.7621022317094036e-06,4.98558888469202e-07,1.8109900073959108e-06,1.7327486145917071e-09,2.310710104289717e-07,2.1370213326468245e-11,1.3509830932003863e-07,4.171405592512308e-11,1.452127021038142e-10,8.172864527372576e-08,4.30989061505533e-13,7.717718901901518e-09
9.316927278856709e-07,0.7337727459869777,3.76,0.0,0.8070735542666876,0.99958952445657,0.0004955396593590412,5.069797018842629e-15,2.8675373113804544e-12,0.004206651367962193,0.0009421443771410102,0.001664173063588932,0.005331875439658704,0.0009195619500566972,0.003947961087939393,1.2000241292798583e-06,9.856200908251708e-07,8.586955491609868e-05,6.768745938008973e-07,3.173993976896534e-07,8.756134822835309e-05,3.133216339049322e-05,2.6128893833110826e-05,1.8799969604639409e-06,5.42313650816944e-07,1.9648764443537626e-06,1.7820635372216105e-09,2.527586037071457e-07,2.445872520200997e-11,1.395912626013536e-07,4.8287502425977925e-11,1.5956989056433707e-10,8.954792401552075e-08,4.735901451360907e-13,8.623743563278974e-09
9.467309078244781e-07,0.7338101492885469,3.76,0.0,0.8067509665209756,0.9995705181076442,0.0005211263257507685,5.321771012558788e-15,2.921961722312933e-12,0.004261949121033582,0.0009682739207998701,0.0017133643726320404,0.0055752447336747755,0.0009468234785030861,0.004138441566178258,1.2990912210719938e-06,1.0864562174949544e-06,8.94258323817749e-05,6.858884241543621e-07,3.263041775570078e-07,9.040509875245891e-05,3.230721641901667e-05,2.709993103797967e-05,2.0041940818886107e-06,5.889914941870437e-07,2.129665246633857e-06,1.8317056264203931e-09,2.760041661565676e-07,2.7921115980235434e-11,1.4422626061935677e-07,5.5747586724034884e-11,1.750505045102754e-10,9.799665153732434e-08,5.195245722870427e-13,9.617148141365498e-09
9.617690877632854e-07,0.7338484089049205,3.76,0.0,0.8064211324755854,0.9995509699436461,0.0005475319759946098,5.582936229796087e-15,2.977598302211233e-12,0.0043173931070780965,0.0009945562609233163,0.0017631901464831372,0.00582527937744003,0.0009742754381507661,0.004334431487506711,1.404218710614154e-06,1.1955578481985757e-06,9.306780408709024e-05,6.949167058824297e-07,3.352623774446631e-07,9.327762931785683e-05,3.3290623702683475e-05,2.809752011204103e-05,2.1349330824255883e-06,6.387198612377746e-07,2.3059762729759958e-06,1.8816519137810778e-09,3.0088201801697866e-07,3.1793517656812214e-11,1.490070773480409e-07,6.419343905294279e-11,1.917188898819373e-10,1.071161057127117e-07,5.689833288796381e-13,1.0704513498363853e-08
9.768072677020926e-07,0.7338875295328794,3.76,0.0,0.8060840124124143,0.9995308759999622,0.0005747644209975956,5.853579101039878e-15,3.034502431298611e-12,0.004373010920172055,0.0010209789382168125,0.0018136516063481738,0.006082015515877606,0.0010019046504079012,0.004535962361458455,1.5156302049748388e-06,1.3134273514356123e-06,9.679533655463648e-05,7.039639773184603e-07,3.4426967423290196e-07,9.617770942213521e-05,3.428193889650696e-05,2.9122383003720878e-05,2.27245723754565e-06,6.916277550612616e-07,2.494454330389791e-06,1.931879343967937e-09,3.2746766263954534e-07,3.611458071585925e-11,1.5393750813901068e-07,7.373286261249605e-11,2.0964162855215701e-10,1.1694962726136927e-07,6.221640465418836e-13,1.189277097482661e-08
9.918454476408998e-07,0.733927515457708,3.76,0.0,0.8057395698526764,0.9995102325406585,0.000602831101362131,6.1339946850935566e-15,3.092729339809676e-12,0.004428829813052564,0.0010475294674731758,0.0018647502676627384,0.006345486057790128,0.0010296979103807493,0.004743062810321013,1.6335494560564028e-06,1.4405855438093595e-06,0.00010060823295787425,7.130347305975636e-07,3.5332173199882604e-07,9.91040968031338e-05,3.528071313445344e-05,3.0175260749926515e-05,2.4170134115229733e-06,7.478455597003748e-07,2.6957695131690978e-06,1.9823648120436795e-09,3.55837680115449e-07,4.09255635130312e-11,1.5902136863324688e-07,8.448285309137471e-11,2.288875502704743e-10,1.275426852177395e-07,6.792710388836896e-13,1.3189212235672576e-08
9.999999999999997e-07,0.7339683705528176,3.76,0.0,0.805549719795664,0.9994988074568966,0.0006184017985243097,6.290245546181677e-15,3.1248758878917827e-12,0.004459191595139585,0.0010619757020110389,0.001892725927546226,0.006491181329919875,0.0010448329042994384,0.004857702546523278,1.7002923797572384e-06,1.5136123170969142e-06,0.00010271140661795818,7.179648005977375e-07,3.582474484255372e-07,0.0001007015067175041,3.582526441081706e-05,3.075817357556331e-05,2.4984289276692823e-06,7.797606545680619e-07,2.810547305144446e-06,2.009840596751452e-09,3.719950860241814e-07,4.3754673055709335e-11,1.6184364016483951e-07,9.08627973233182e-11,2.3990216409545437e-10,1.3362123897537296e-07,7.119539543802991e-13,1.3940152679321567e-08
1.006883627579707e-06,0.7339683705528176,3.76,0.0,0.8053877715655204,0.9994890360586025,0.0006317390840272468,6.424486473192816e-15,3.152334035826129e-12,0.004484876653826088,0.0010741953577971678,0.0019164879354724444,0.006615720671387299,0.0010576420083383354,0.00495575856825699,1.7581999578419437e-06,1.5775717071697589e-06,0.00010450623366709698,7.221334044533906e-07,3.6241420904519026e-07,0.00010205553935641962,3.6286495739481e-05,3.1256913289020514e-05,2.568851846597767e-06,8.075048550870476e-07,2.9106175083167527e-06,2.033085200919026e-09,3.8606961609452326e-07,4.6270418426497395e-11,1.6426249350710188e-07,9.65701295506337e-11,2.495277412532103e-10,1.3894294263800483e-07,7.405153280171737e-13,1.4601498990179485e-08
1.0219218075185143e-06,0.73401009827987,3.76,0.0,0.8050285875714205,0.9994672832752112,0.0006614950594873642,6.725366155251955e-15,3.2133712345596686e-12,0.00454117788330555,0.0011009641328135048,0.001968866699314794,0.006892745785065456,0.0010857237511648673,0.005174072485137753,1.8898045411892752e-06,1.7249435734802943e-06,0.00010848901690452091,7.312643770769789e-07,3.715427649396897e-07,0.00010503077708656056,3.729883494012625e-05,3.236811924308521e-05,2.728225942012939e-06,8.707382270469368e-07,3.13971986594808e-06,2.0840174187724455e-09,4.1824186613878064e-07,5.2195874323689475e-11,1.6966473504241319e-07,1.1013167557080112e-10,2.7163554957916564e-10,1.5120032245702754e-07,8.061146615297713e-13,1.613767256818182e-08
1.0369599874573216e-06,0.7340527016896468,3.76,0.0,0.8046619911403432,0.9994449711398327,0.0006921053395982364,7.036953349931862e-15,3.275895289350347e-12,0.004597759473143334,0.0011278233507790421,0.0020218889276106063,0.007176584593427422,0.0011139299837158556,0.005398024535071827,2.0285849678159648e-06,1.8832772772258879e-06,0.00011255619950664453,7.404319590659044e-07,3.807030675369328e-07,0.00010802854408473545,3.831727859084236e-05,3.35096756693298e-05,2.8953920234892825e-06,9.376790730667155e-07,3.383824233397228e-06,2.1351384362987235e-09,4.5243355599530295e-07,5.875151489151425e-11,1.752319615119113e-07,1.2531528944313635e-10,2.9528658856190347e-10,1.6436707339880337e-07,8.7629352335387e-13,1.7806163334117665e-08
1.0519981673961288e-06,0.7340961834235374,3.76,0.0,0.8042879587847136,0.9994220968287623,0.000723575855977583,7.359575300189613e-15,3.339960124658054e-12,0.004654646884925166,0.001154760624519976,0.0020755572615752758,0.007467257068510007,0.001142247609993959,0.005627631829591377,2.174761525172118e-06,2.0531672753106634e-06,0.00011670733779155512,7.496403864919157e-07,3.8989079995540054e-07,0.00011104757052497409,3.93413748932405e-05,3.468239778061165e-05,3.070609103758915e-06,1.0084614045595247e-06,3.6437045518670145e-06,2.1864253236454955e-09,4.887244182042874e-07,6.598985238808082e-11,1.8096805537213693e-07,1.4228014209329004e-10,3.2055873653052746e-10,1.7849783584087555e-07,9.512831342500584e-13,1.961579992030929e-08
1.067036347334936e-06,0.734140545715704,3.76,0.0,0.8039064702472262,0.9993986577438966,0.0007559121590052809,7.693566536174701e-15,3.4056191713568915e-12,0.004711865030386644,0.001181763641115185,0.0021298746086625595,0.007764779976162002,0.0011706636140607588,0.005862908635438093,2.3285526239157928e-06,2.235226234551176e-06,0.00012094192852834679,7.58893814114884e-07,3.9910166748169195e-07,0.00011408658467111174,4.037067311535625e-05,3.5887118635185663e-05,3.2541386348320253e-06,1.083219646400061e-06,3.920161214613976e-06,2.237855286882489e-09,5.271946654890049e-07,7.39663963922716e-11,1.868769112574323e-07,1.6119734133839365e-10,3.4753213266027216e-10,1.9364970752658592e-07,1.0313214405331171e-12,2.1575818260415504e-08
