Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20)
2.739756051243712e-07,0.1266869895521854,3.76,0.0,0.6318356876751399,0.9999998606375463,4.829628280847641e-09,1.9846228268763172e-27,7.101209775144261e-20,1.4826001109594823e-06,1.496973459025009e-07,9.33259816959532e-08,1.3378904416660544e-08,6.447912469273301e-08,1.1218450225768822e-07,2.7605231299643254e-08,4.835908287978801e-09,1.780392742588374e-08,1.5068950584662656e-16,4.0091737312160754e-10,1.157329327431049e-17,9.569916661546375e-10,2.026294326575964e-09,2.3396130441443616e-15,1.669594061875193e-14,4.613825129591055e-10,1.0011399342411177e-16,8.047526630839095e-14,3.526469209177822e-28,9.00566151176614e-27
2.8251293014411016e-07,0.1266869901873631,3.76,0.0,0.6318356514196042,0.9999998549259582,5.223739265710767e-09,2.141710883411227e-27,7.309339436835055e-20,1.5258053433510927e-06,1.5611639940555317e-07,9.909840245948916e-08,1.4017204949172999e-08,6.922571200108259e-08,1.1672493793824224e-07,2.9817856930107136e-08,5.063875681079294e-09,1.8424650395118677e-08,1.687605438264602e-16,4.2870411038107785e-10,1.3349782338575655e-17,1.002463109954336e-09,2.151764293392397e-09,2.514311228719994e-15,1.8604908290472413e-14,4.856749295616219e-10,1.155592669493024e-16,8.393721459257856e-14,4.277196407206552e-28,1.1193543599488478e-26
2.9105025516384913e-07,0.12668699082538054,3.76,0.0,0.6318356148676708,0.9999998491215099,5.6362735034328396e-09,2.305863082872622e-27,7.516664995369585e-20,1.5688435821866e-06,1.6262610197922314e-07,1.0503630630288014e-07,1.4665873982217064e-08,7.41745413609079e-08,1.2134421828602717e-07,3.213443233334581e-08,5.295412120025158e-09,1.904315000582137e-08,1.8838959042610027e-16,4.576014771129328e-10,1.533602047272533e-17,1.0485820921130026e-09,2.280842614161362e-09,2.6963930871579604e-15,2.0663210227367175e-14,5.10407103034697e-10,1.3283173147455378e-16,8.744821985377811e-14,5.158206928926483e-28,1.382121754660849e-26
2.995875801835881e-07,0.12668699146627793,3.76,0.0,0.6318355780179076,0.9999998432229583,6.067489397043721e-09,2.477160393372128e-27,7.723189716472338e-20,1.6117155000475805e-06,1.692250989004979e-07,1.1113905397051117e-07,1.5324757630810316e-08,7.93284539215791e-08,1.260435283425357e-07,3.4556619966708106e-08,5.530465067502491e-09,1.9659403065524302e-08,2.0966184604640112e-16,4.876287081160088e-10,1.7549823829193072e-17,1.0953382302264533e-09,2.4135159390287033e-09,2.8859861150430774e-15,2.287750454883261e-14,5.35572339752072e-10,1.5208581780643217e-16,9.100754936413166e-14,6.18731473845637e-28,1.6959762830742805e-26
3.0812490520332707e-07,0.12668699211009474,3.76,0.0,0.6318355408689099,0.9999998372290745,6.517641227005136e-09,2.6556805096939058e-27,7.928916824642626e-20,1.6544217610554924e-06,1.7591204937405678e-07,1.1740600877549522e-07,1.599370403892749e-08,8.469024834548354e-08,1.3082403489463736e-07,3.7086057592864195e-08,5.768982534756434e-09,2.0273392295210052e-08,2.3266461759500254e-16,5.188053259519973e-10,2.000996888359612e-17,1.142721408939317e-09,2.549770966672894e-09,3.0832207813508587e-15,2.5254541617234272e-14,5.611640880551437e-10,1.7348407391906208e-16,9.461447792194015e-14,7.384153501668742e-28,2.068910129906234e-26
3.1666223022306604e-07,0.12668699275686962,3.76,0.0,0.6318355034193018,0.9999998311386433,6.986979251172737e-09,2.841497910375033e-27,8.133849508726956e-20,1.6969630219900083e-06,1.8268562652467017e-07,1.2383653656940115e-07,1.6672563270841514e-08,9.026268124760063e-08,1.3568688668419039e-07,3.972435859836067e-08,6.0109130744579726e-09,2.0885105241272542e-08,2.5748730032373507e-16,5.51151136567429e-10,2.2736215796826664e-17,1.1907217448521839e-09,2.6895944437583922e-09,3.2882304912665956e-15,2.7801162921819244e-14,5.871759217122659e-10,1.9719733689236112e-16,9.826828784867094e-14,8.770302437081885e-28,2.509878212752346e-26
3.25199555242805e-07,0.12668699340664077,3.76,0.0,0.631835465667733,0.9999998249504647,7.47574979334895e-09,3.0346839149535368e-27,8.337990926566699e-20,1.7393399332219988e-06,1.8954451736463134e-07,1.3043000571552846e-07,1.736118722057594e-08,9.604846763366928e-08,1.4063321461291799e-07,4.247311229840274e-08,6.256205774303615e-09,2.1494533369203545e-08,2.842213588285731e-16,5.846862249653106e-10,2.574933157181082e-17,1.2393295577908082e-09,2.8329731644587587e-09,3.501151547387468e-15,3.0524299978812503e-14,6.13601526388517e-10,2.234049013855931e-16,1.0196826897228948e-13,1.0369416839507893e-27,3.028880833989711e-26
3.33736880262544e-07,0.12668699405944558,3.76,0.0,0.6318354276128809,0.9999998186633541,7.984195320869223e-09,3.235306742703583e-27,8.541344208756501e-20,1.7815531394682809e-06,1.9648742273521118e-07,1.3718578706559425e-07,1.805942954025704e-08,1.0205028133677222e-07,1.4566413194214085e-07,4.533388422734796e-08,6.504810252420353e-09,2.210167133202635e-08,3.1296030724453632e-16,6.194309509270793e-10,2.907111299469928e-17,1.2885353480470344e-09,2.979893970046855e-09,3.7221231091889075e-15,3.3430973248878135e-14,6.4043468899212e-10,2.5229468453663316e-16,1.0571371859643199e-13,1.2207363337580462e-27,3.637050612256656e-26
3.4227420528228296e-07,0.12668699471532086,3.76,0.0,0.6318353892534491,0.9999998122761427,8.512554513067874e-09,3.443431571009187e-27,8.743912461654673e-20,1.8236032803964659e-06,2.035130572274532e-07,1.4410325393929526e-07,1.8767145583732592e-08,1.0827075545186311e-07,1.507807344880595e-07,4.8308216417200686e-08,6.756676654005111e-09,2.2706516385690478e-08,3.437996886833574e-16,6.554059447839615e-10,3.272440935126549e-17,1.338329778584496e-09,3.1303437485414876e-09,3.951287151045768e-15,3.6528291073216195e-14,6.676692893973006e-10,2.8406338720588643e-16,1.0950394145830767e-13,1.431235973032243e-27,4.346743761218287e-26
3.508115303020219e-07,0.12668699537430286,3.76,0.0,0.6318353505881672,0.9999998057876772,9.061062323272468e-09,3.659120592539412e-27,8.945698769845099e-20,1.8654909911198992e-06,2.1062014909076652e-07,1.5118178210598628e-07,1.9484192359643426e-08,1.1471248276760248e-07,1.559841008138046e-07,5.1397627667790914e-08,7.011755647943219e-09,2.3309067912209775e-08,3.7683705396187553e-16,6.92632103235826e-10,3.673314491066039e-17,1.3887036608223711e-09,3.2843094343953912e-09,4.188788419282467e-15,3.9823448629115624e-14,6.952992938289338e-10,3.1891665151169556e-16,1.133382496798712e-13,1.6715119300944573e-27,5.171635738157296e-26
3.593488553217609e-07,0.1266869960364271,3.76,0.0,0.6318353116157908,0.9999997991968214,9.629950036126766e-09,3.8824330723662184e-27,9.146706198187849e-20,1.907216902610174e-06,2.1780744013428712e-07,1.584207497679536e-07,2.021042849054879e-08,1.2137801619508005e-07,1.6127529241890125e-07,5.4603613810803346e-08,7.269998422954666e-09,2.3909327023591556e-08,4.121719396729086e-16,7.311305852162221e-10,4.1122341169317963e-17,1.4396479430077257e-09,3.4417780082142144e-09,4.4347743885285954e-15,4.332372690560715e-14,7.233187494188896e-10,3.570692146116827e-16,1.1721596271495056e-13,1.9448999651072908e-27,6.126821289945847e-26
3.764235053612388e-07,0.126686997370242,3.76,0.0,0.6318352327449026,0.999999785703474,1.0829772272861376e-08,4.3521511738809886e-27,9.546396585255806e-20,1.9901858329028358e-06,2.324176541483864e-07,1.733775284636265e-07,2.1689911181704174e-08,1.3539051618216808e-07,1.7212531325962032e-07,6.137118079069375e-08,7.795782646413214e-09,2.510297935086518e-08,4.901422107620678e-16,8.120304422933483e-10,5.114781897080383e-17,1.5432121338212205e-09,3.767171971489054e-09,4.952803702407995e-15,5.096919269505933e-14,7.805025832817056e-10,4.441775470595084e-16,1.2509891735153425e-13,2.6057705546405864e-27,8.496190951108658e-26
3.917906903967689e-07,0.1266869985817675,3.76,0.0,0.6318351606988712,0.9999997731982199,1.1981558499549039e-08,4.801506309804189e-27,9.903484560933482e-20,2.064310772684308e-06,2.458287795860291e-07,1.873811437841604e-07,2.3051486796045774e-08,1.487919923736924e-07,1.822010006199987e-07,6.787522214347318e-08,8.279329408938558e-09,2.6169462679332424e-08,5.692113747460344e-16,8.894091520558663e-10,6.174617729242453e-17,1.6382823702537811e-09,4.071876741158915e-09,5.449581509696474e-15,5.862638959936441e-14,8.332417537754471e-10,5.362043223540229e-16,1.3233534180523808e-13,3.353227185536422e-27,1.1258512234049997e-25
4.0689985752612243e-07,0.12668699978339085,3.76,0.0,0.631835088874719,0.9999997605630263,1.3181725039029086e-08,5.268170685667935e-27,1.0252162237056842e-19,2.1366894329347695e-06,2.592496206281094e-07,2.0164713939241706e-07,2.4417158463038264e-08,1.627123274932041e-07,1.9240026561992963e-07,7.46599423941483e-08,8.76403538165964e-09,2.7210863811160586e-08,6.5580230745113165e-16,9.698391183909013e-10,7.379792094702133e-17,1.7334264777722385e-09,4.382335612728048e-09,5.967168152772635e-15,6.691684150468247e-14,8.862387825377378e-10,6.407756757252252e-16,1.3957739710585368e-13,4.256554162848333e-27,1.4688577564286185e-25
4.2200902465547593e-07,0.12668700099554492,3.76,0.0,0.6318350160650547,0.9999997475850348,1.4450206310748658e-08,5.759715199346319e-27,1.0598462192698492e-19,2.2085740389632336e-06,2.7289680279728025e-07,2.164030424070558e-07,2.5808822969472912e-08,1.7738314798093477e-07,2.0289515523672768e-07,8.183882389825252e-08,9.257686155794014e-09,2.8245186039374004e-08,7.517880059003825e-16,1.0547091960436461e-09,8.764715341246037e-17,1.8301799599662707e-09,4.703501590307604e-09,6.5145682630680165e-15,7.60060879552796e-14,9.403386849913627e-10,7.608456647119579e-16,1.469419589246891e-13,5.356595506395427e-27,1.8973817063401835e-25
4.3711819178482943e-07,0.12668700221840296,3.76,0.0,0.6318349422640555,0.9999997342586663,1.5788131935956823e-08,6.276350315320142e-27,1.09424007724296e-19,2.2799679511867687e-06,2.867639270233148e-07,2.3164551077935732e-07,2.7225762482292363e-08,1.9281692960100903e-07,2.1369083720917833e-07,8.941919472935821e-08,9.760033291771318e-09,2.9272468871517486e-08,8.57803046338858e-16,1.1441474424203e-09,1.0348520528477724e-16,1.9284974361807647e-09,5.035304498470962e-09,7.092710580639982e-15,8.593808250815931e-14,9.955114403962983e-10,8.980336381730284e-16,1.5442556599511788e-13,6.686760425237015e-27,2.428339625003484e-25
4.5222735891418293e-07,0.12668700345213324,3.76,0.0,0.6318348674661257,0.9999997205784984,1.719659955431743e-08,6.818262739138655e-27,1.1283994205051422e-19,2.3508745051200605e-06,3.008447165737448e-07,2.4737122522909713e-07,2.866727290614944e-08,2.0902579450724677e-07,2.247923281670342e-07,9.740817971109982e-08,1.0270833071297729e-08,3.02927541199484e-08,9.744992302326017e-16,1.2382841297137469e-09,1.215160832097337e-16,2.028334438618985e-09,5.37767459713112e-09,7.702546394163334e-15,9.67575366418662e-14,1.0517276135358139e-09,1.054060390866262e-15,1.620248232156116e-13,8.284625439405623e-27,3.0811730414094054e-25
4.6733652604353643e-07,0.12668700469689925,3.76,0.0,0.6318347916658912,0.9999997065392645,1.8676675467283488e-08,7.385616283768927e-27,1.1623258608530872e-19,2.421297012395485e-06,3.1513301498465157e-07,2.635768890764627e-07,3.0132663614282346e-08,2.260215180128645e-07,2.3620449654088373e-07,1.0581270431244144e-07,1.0789846420934547e-08,3.130608504175499e-08,1.1025451188778767e-15,1.337251681085411e-09,1.4195680524950786e-16,2.129647381208888e-09,5.730542578982833e-09,8.34504872053819e-15,1.0850990575936608e-13,1.108958337918827e-09,1.2307500984724102e-15,1.6973640053150874e-13,1.0192273224921687e-26,3.878106488833046e-25
4.824456931728899e-07,0.12668700595285975,3.76,0.0,0.6318347148581946,0.9999996921358486,2.0229395255268882e-08,7.978552717365953e-27,1.1960209993063071e-19,2.4912387614083083e-06,3.2962278399899907e-07,2.8025922808206463e-07,3.162125720502992e-08,2.438155352422755e-07,2.4793206541681877e-07,1.1463949845985864e-07,1.1316838835634545e-08,3.23125058452352e-08,1.2426255582797482e-15,1.4411846081280601e-09,1.650377267328072e-16,2.2323935377937667e-09,6.0938395670887805e-09,9.021211480999675e-15,1.2124137578244665e-13,1.167175303226605e-09,1.4300321231183536e-15,1.775570318204378e-13,1.2456643623446329e-26,4.844420134451209e-25
4.975548603022433e-07,0.12668700722016868,3.76,0.0,0.6318346370380921,0.9999996773632859,2.1855764379453573e-08,8.597192585738808e-27,1.2294864263279304e-19,2.560703017791196e-06,3.443081015338972e-07,2.9741499029113863e-07,3.3132389267625536e-08,2.624189476678236e-07,2.599796153407655e-07,1.2389510027979537e-07,1.1851580302052271e-08,3.331206136274523e-08,1.3954411967549477e-15,1.5502194495451657e-09,1.9100285660070986e-16,2.3365310235829506e-09,6.467497112533238e-09,9.732048676330603e-15,1.349988503053894e-13,1.2263507441990976e-09,1.6539426923200239e-15,1.854835137931744e-13,1.5129895554418315e-26,6.008736452434568e-25
5.126640274315968e-07,0.12668700849897555,3.76,0.0,0.6318345582008468,0.9999996622167572,2.3556758774115076e-08,9.241636009043454e-27,1.2627237220205405e-19,2.6296930248391963e-06,3.591831596858134e-07,3.1504094587960717e-07,3.466540814948177e-08,2.818425295352498e-07,2.723515870757306e-07,1.3358585977918056e-07,1.2393845222162377e-08,3.430479677115226e-08,1.5617079966390696e-15,1.664494710987684e-09,2.2011016429621327e-16,2.4420187765902773e-09,6.851447192097894e-09,1.0478593562972342e-14,1.4982993826494044e-13,1.2864574294870906e-09,1.9046264544006537e-15,1.9351270491496613e-13,1.826978003390766e-26,7.403320416660128e-25
5.428823616903038e-07,0.12668701109165884,3.76,0.0,0.6318343974570009,0.9999996307832463,2.718638292357593e-08,1.0608236499496656e-26,1.3285201889134455e-19,2.7662631543981094e-06,3.894798254543798e-07,3.516906276479564e-07,3.779456220712256e-08,3.2319169995157184e-07,2.980858762071125e-07,1.542973327203402e-07,1.3500064659869714e-08,3.6269988567583394e-08,1.937532525031684e-15,1.909330001227729e-09,2.888547421021393e-16,2.6568848485877028e-09,7.649954975509097e-09,1.2083030786047322e-14,1.8290684764150118e-13,1.4093582149647038e-09,2.4954424018132853e-15,2.098669509287667e-13,2.6210736497551105e-26,1.1032489990252248e-24
5.731006959490108e-07,0.1266870137320177,3.76,0.0,0.6318342325927755,0.9999995977996047,3.112550640025259e-08,1.2078775576492169e-26,1.3934228389314488e-19,2.900974661645265e-06,4.2046852781088074e-07,3.901828716975325e-07,4.100375286458174e-08,3.6794293308446866e-07,3.2516776499387154e-07,1.76821090701285e-07,1.4633777837157995e-08,3.820844297183218e-08,2.3761142662183407e-15,2.1768356499157032e-09,3.7362546326025947e-16,2.8766790878600522e-09,8.488827159030734e-09,1.3843143146505318e-14,2.2086664447032513e-13,1.5356701017436063e-09,3.2218567125588775e-15,2.2659583273483636e-13,3.686820949382152e-26,1.6075158740424628e-24
6.033190302077178e-07,0.1266870164210929,3.76,0.0,0.6318340635773565,0.9999995632323029,3.538093146784035e-08,1.3653395173287274e-26,1.45744395265506e-19,3.0338527177088283e-06,4.5210671743628586e-07,4.304926209240181e-07,4.4288203832675e-08,4.161712732254596e-07,3.5362801779421465e-07,2.012015222888544e-07,1.57933313745662e-08,4.0120519218006794e-08,2.8836814095584967e-15,2.4681846354374736e-09,4.770177275057432e-16,3.1011010077360308e-09,9.367534651274918e-09,1.5767806461587717e-14,2.641144426338156e-13,1.6651934589454692e-09,4.105059983516571e-15,2.436763349235198e-13,5.094599828152191e-26,2.2954244316199997e-24
6.335373644664248e-07,0.1266870191598603,3.76,0.0,0.6318338903828721,0.9999995270499082,3.9959040967494625e-08,1.533197952528939e-26,1.520595654335926e-19,3.1649221584516e-06,4.843534907114114e-07,4.7259515820430286e-07,4.7643322535077173e-08,4.679471091169513e-07,3.8349541122021543e-07,2.2748033799820564e-07,1.697713556864153e-08,4.200657319791351e-08,3.4666590174579423e-15,2.7845760141946822e-09,6.018764127693478e-16,3.3298618793086197e-09,1.0285554957273811e-08,1.786612668270642e-14,3.130656126535214e-13,1.7977363108291455e-09,5.168084742774886e-15,2.6108633217622186e-13,6.927665594592558e-26,3.218426014411037e-24
6.637556987251318e-07,0.12668702194923384,3.76,0.0,0.6318337129842719,0.9999994892230066,4.4865814735718736e-08,1.7114175654154988e-26,1.5828899137453363e-19,3.2942074892624118e-06,5.171695332358753e-07,5.164661018577588e-07,5.106469380599085e-08,5.233363541674573e-07,4.1479681141537745e-07,2.556966733715745e-07,1.8183662209236792e-08,4.386695693383278e-08,4.131652850413534e-15,3.1272332584355663e-09,7.513033072469877e-16,3.5626843216955173e-09,1.1242372108434564e-08,2.0147414655347042e-14,3.6814548836866785e-13,1.933114072766603e-09,6.435825857594794e-15,2.788045587174132e-13,9.283563404322913e-26,4.438398257276842e-24
6.939740329838388e-07,0.12668702479006766,3.76,0.0,0.631833531359208,0.9999994497241228,5.0106845480247015e-08,1.8999412655377253e-26,1.644338548001692e-19,3.4217328898038935e-06,5.505170651671792e-07,5.620814011630896e-07,5.454807378158801e-08,5.824006206707396e-07,4.4755724876229084e-07,2.8588718864303575e-07,1.941144246787454e-08,4.5702018042560494e-08,4.885433294312491e-15,3.497402655361464e-09,9.286639227510422e-16,3.799301901714373e-09,1.2237476592811753e-08,2.2621161419046493e-14,4.2978909296589237e-13,2.071149294046028e-09,7.935053872550952e-15,2.9681057875123995e-13,1.2275583803990294e-25,6.028978011812891e-24
7.241923672425458e-07,0.12668702768315837,3.76,0.0,0.6318333454879235,0.9999994085276446,5.568735411357479e-08,2.0986919836897467e-26,1.7049532232266946e-19,3.5475222184078763e-06,5.843597882982293e-07,6.094173319361314e-07,5.808938400203636e-08,6.451973881983511e-07,4.817999900883141e-07,3.180861650691658e-07,2.065906485410698e-08,4.751209949481227e-08,5.734919450245267e-15,3.896351765624899e-09,1.1375936939924666e-15,4.039458751822454e-09,1.3270365285825386e-08,2.5297014124514977e-14,4.984408823115575e-13,2.2116714114407236e-09,9.694421509636767e-15,3.150847578381605e-13,1.6034256093512512e-25,8.076956013344152e-24
7.544107015012528e-07,0.12668703062924752,3.76,0.0,0.631833155353142,0.9999993656097508,6.161220454257177e-08,2.3075743785475757e-26,1.7647454560082522e-19,3.6715990160704778e-06,6.186628348815987e-07,6.584504921705548e-07,6.168470572254322e-08,7.117801661509859e-07,5.175466083638171e-07,3.5232559791827355e-07,2.1925173238230096e-08,4.9297539716686274e-08,6.687163451589769e-15,4.325367941222446e-09,1.38200355429304e-15,4.282909206712683e-09,1.4340541381461117e-08,2.8184752629077507e-14,5.745545045233289e-13,2.3545165136114207e-09,1.1744463379708756e-14,3.3360823521596366e-13,2.0708870700766524e-25,1.068373012894412e-23
