Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47)
4.6953348816466905e-08,0.1691379102435373,3.76,0.0,0.6665112356113384,0.9973207561779474,0.0024547924863964764,3.105049132293882e-10,2.0715974805304908e-08,0.045931865541506446,0.005720651010220391,0.015529800152343284,0.009416883589312485,0.033675859897824734,0.00039717628007362576,0.0213838610541718,1.062396479594746e-06,4.9239167018545765e-06,0.00010569679144876854,1.0855177680339741e-05,0.00010300008486804442,0.0013479670343428507,0.0003084707492506137,2.1836904871170237e-05,4.252124799101163e-05,0.00034272036885175656,4.444234467128783e-06,2.397243191184519e-08,1.0693892162035967e-07,3.001686084148977e-08,7.280329730408697e-08,4.421517371206872e-07,2.2229871552094973e-05,3.000815113177897e-06,4.475319491718783e-06,8.785511834228963e-10,1.1762568243057885e-08,6.770006969621998e-08,1.6771686133064793e-10,4.799057579682008e-08,5.944174680649084e-08,1.981497269430263e-06,4.4513788701733946e-09
4.751131496729357e-08,0.16917752940123593,3.76,0.0,0.6650557737949516,0.9972370099009537,0.002549165572532599,3.20531764688503e-10,2.096205987209936e-08,0.046360318316210444,0.00580368653305459,0.01585279298944558,0.009590131696715678,0.03465038987477556,0.00040682087893609243,0.022071631005215454,1.0779427397831e-06,4.9698409296338855e-06,0.00011135287224025691,1.1296417575241991e-05,0.00011011780633830455,0.0013802048878328883,0.00031752609352579735,2.3124362508653054e-05,4.485271374643404e-05,0.0003499765721598992,4.7031406665679295e-06,2.433600279180074e-08,1.172913988634663e-07,3.322497530510109e-08,7.59143033191083e-08,4.7039938425208274e-07,2.3630010291945423e-05,3.0565930902074064e-06,4.806236509402862e-06,9.345775493630159e-10,1.2406512439200212e-08,7.042366712773394e-08,1.7961268252818044e-10,5.010513196307245e-08,6.496047580966481e-08,2.1361493365341013e-06,4.601876723599271e-09
4.806928111812023e-08,0.16921754521310936,3.76,0.0,0.6635857777911263,0.9971517934685683,0.0026456888272003896,3.3072970352833075e-10,2.1209864970394295e-08,0.046788155534424364,0.005886044912075456,0.016178125457061418,0.009763136950903023,0.035638360279631506,0.00041656557334904205,0.022770708733299696,1.093354340279577e-06,5.01563244337377e-06,0.00011721159156283199,1.1750672662322725e-05,0.00011761481811297895,0.0014126084731421974,0.0003267678922322314,2.4467404314595633e-05,4.7286353935064986e-05,0.0003572563956168602,4.9724997628790246e-06,2.4697591525010297e-08,1.2845141449872681e-07,3.6722760222166816e-08,7.912426477620657e-08,4.999827873613071e-07,2.510124196774472e-05,3.1131155158677856e-06,5.156243089420667e-06,9.932519006054098e-10,1.3081600660387953e-08,7.322238991988644e-08,1.921547513829834e-10,5.232784605165861e-08,7.09071931929851e-08,2.300411780300425e-06,4.755876457343797e-09
4.8627247268946896e-08,0.1692579540276078,3.76,0.0,0.6621013827196556,0.9970651076999422,0.00274436844630565,3.4109900394283247e-10,2.1459460270263975e-08,0.04721542307262821,0.00596769843414567,0.016505773127908387,0.009935847581658514,0.03663962758135985,0.00042640823665856175,0.023481020212154105,1.1086257894021811e-06,5.061296735627325e-06,0.00012327551579610516,1.2218127439993468e-05,0.00012550465697148597,0.001445167586834343,0.000336198508199158,2.5867382944384426e-05,4.982555443883123e-05,0.00036455801082226357,5.252497327486929e-06,2.5057098176910738e-08,1.404649154109265e-07,4.0531325589054394e-08,8.243445469182106e-08,5.309393939090659e-07,2.6646223336755667e-05,3.1703855903338472e-06,5.526097117105494e-06,1.054648673346645e-09,1.3789136814530198e-08,7.609742153309325e-08,2.0536611591478426e-10,5.4664521971668726e-08,7.730832803940317e-08,2.4747163339908406e-06,4.913419134833649e-09
4.918521341977356e-08,0.16929875206019476,3.76,0.0,0.6606027287245573,0.9969769537783834,0.0028452098316469653,3.516399644802559e-10,2.1710915770278045e-08,0.04764216423460492,0.0060486203019143115,0.01683571175870214,0.010108213061186347,0.03765404334528384,0.0004363467077524534,0.024202487381982864,1.1237517773465824e-06,5.10683903220565e-06,0.00012954707087021317,1.2698962122079895e-05,0.00013380103069375802,0.0014778720920781555,0.0003458202873098903,2.732564156092123e-05,5.24737700986265e-05,0.00037187961622349094,5.543312701877664e-06,2.541442617939599e-08,1.5337923071989648e-07,4.4672914088142154e-08,8.584608750058498e-08,5.633066004926629e-07,2.826766446798799e-05,3.2284060856572567e-06,5.916569063521368e-06,1.1188422263211918e-09,1.4530463186162809e-08,7.904995155104371e-08,2.1927006247734872e-10,5.7121198966739564e-08,8.419149029200249e-08,2.6595051804816863e-06,5.074544638202633e-09
4.974317957060022e-08,0.16933993539800704,3.76,0.0,0.6590899608185196,0.9968873332422304,0.002948217598401487,3.623529102328968e-10,2.1964301321249687e-08,0.04806841973402203,0.006128784646179996,0.017167917277026,0.010280184131844897,0.03868145440878636,0.00044637879405969564,0.024935028280624556,1.1387271789421043e-06,5.152264288941467e-06,0.00013602853861006397,1.319335245742415e-05,0.00014251780875892468,0.0015107119273686802,0.00035563555646872487,2.8843512300167367e-05,5.523452426501968e-05,0.00037921943830325814,5.845118696758152e-06,2.5769482363297826e-08,1.6724304140850803e-07,4.917093499084168e-08,8.93603174489998e-08,5.971217108790264e-07,2.9968327901639162e-05,3.28717934507116e-06,6.3284414831076275e-06,1.1859067584341712e-09,1.5306960392151972e-08,8.208117531581768e-08,2.338900949947053e-10,5.97041555966068e-08,9.158549914951123e-08,2.855230825832988e-06,5.239291575036795e-09
5.0301145721426886e-08,0.16938150000456473,3.76,0.0,0.6575632287246496,0.996796247975597,0.003053395583305588,3.732381950042987e-10,2.2219686652623728e-08,0.04849422768212328,0.006208166536319362,0.01750236576823303,0.01045171283096007,0.039721703059168945,0.00045650227453268956,0.025678557176503334,1.1535470560146944e-06,5.197577189026915e-06,0.00014272205340227012,1.3701469557101323e-05,0.0001516690128018638,0.0015436771149717862,0.0003656466215738998,3.0422314755334492e-05,5.8111408265645506e-05,0.000386575732697699,6.158081305363793e-06,2.6122176983869016e-08,1.8210634615248492e-07,5.404999763920674e-08,9.29782371204517e-08,6.324218939510581e-07,3.1751027730699317e-05,3.34670728268797e-06,6.76250848928918e-06,1.2559162261903195e-09,1.612004727231736e-08,8.519229352516954e-08,2.4924991367973085e-10,6.241991354290382e-08,9.952041107929412e-08,3.062355958029381e-06,5.407697186781274e-09
5.085911187225355e-08,0.16942344172452287,3.76,0.0,0.6560226867158646,0.9967037001990002,0.0031607468535059654,3.842962034564326e-10,2.247714140135523e-08,0.04891962358045869,0.0062867419888058005,0.017839033462413095,0.01062275251272773,0.04077462721329941,0.0004667149026063578,0.026432984703090225,1.1682066593607014e-06,5.242782140922629e-06,0.00014962959919008725,1.4223479729528227e-05,0.00016126880684865443,0.0015767577690798246,0.0003758557654998823,3.206335448307367e-05,6.110808078967036e-05,0.00039394678524338003,6.482359431614083e-06,2.6472423739416954e-08,1.9802042346577918e-07,5.933594443410692e-08,9.670087609333373e-08,6.692441416544717e-07,3.361862860546813e-05,3.406991383591358e-06,7.219575209189517e-06,1.3289442610774422e-09,1.6971180714338696e-08,8.838451179248366e-08,2.6537339328071447e-10,6.527524123113943e-08,1.0802754740061375e-07,3.281353291066226e-06,5.5797972596535725e-09
5.141707802308021e-08,0.16946575628845478,3.76,0.0,0.6544684934522422,0.9966096924599054,0.0032702737160556386,3.955273532391605e-10,2.2736735143122153e-08,0.0493446403185658,0.006364487973849384,0.018177896721457025,0.01079325786722523,0.04184006059868651,0.0004770144091283737,0.027198217994596065,1.1827014303366113e-06,5.287883276833169e-06,0.00015675300680037966,1.4759544323713179e-05,0.0001713314873523188,0.0016099441036666882,0.0003862652460922594,3.376792153490256e-05,6.42282671899463e-05,0.00040133091295197566,6.818104633754723e-06,2.682013978323325e-08,2.150377902938374e-07,6.505588325872465e-08,1.0052919973350983e-07,7.076252270294926e-07,3.557404466190703e-05,3.4680327043231877e-06,7.700457218636652e-06,1.4050640871029328e-09,1.7861855412511522e-08,9.165904017025356e-08,2.8228456090661836e-10,6.827715726127689e-08,1.1713952139097034e-07,3.512705394585651e-06,5.755626037741413e-09
5.197504417390688e-08,0.16950843931765813,3.76,0.0,0.6529008118166566,0.9965142276231923,0.003381977728028306,4.0693209710401483e-10,2.2998537425709618e-08,0.04976930817649999,0.006441382420194668,0.018518932026248817,0.010963184936561884,0.0429178329356259,0.00048739850525502597,0.027974160822621726,1.1970270020711027e-06,5.3328844517418796e-06,0.0001640939516053441,1.5309819580866127e-05,0.00018187147305050104,0.001643226440031621,0.00039687729417849365,3.5537289016987536e-05,6.74757587036803e-05,0.0004087264649116169,7.165460884060654e-06,2.7165245728986135e-08,2.3321215720454165e-07,7.123821926718665e-08,1.044641081219121e-07,7.476016624125551e-07,3.762023837491972e-05,3.52983187376577e-06,8.205979958700031e-06,1.484348438640366e-09,1.879360356011514e-08,9.501709263792088e-08,3.0000757348070567e-10,7.143293363984814e-08,1.268902648684658e-07,3.756904509297516e-06,5.9352161385637335e-09
5.253301032473354e-08,0.16955148632897502,3.76,0.0,0.6513198087490186,0.9964173088615756,0.00349585970722365,4.18510925004029e-10,2.326261780439942e-08,0.050193654832097714,0.006517404218118223,0.01886211596401619,0.011132491128207564,0.04400777012006902,0.0004978648853074683,0.028760713733496385,1.2111792003069227e-06,5.377789242996537e-06,0.00017165395152044137,1.587445649455841e-05,0.0001929032946668994,0.0016765952140221562,0.0004076941115977752,3.737271168126132e-05,7.085441159265632e-05,0.0004161318231142328,7.524564345108471e-06,2.7507665649779107e-08,2.525983803428136e-07,7.791268596946735e-08,1.0850643511755706e-07,7.892096578940613e-07,3.9760219337819045e-05,3.592389094419364e-06,8.73697813503852e-06,1.5668694787292493e-09,1.9767994475345837e-08,9.845988655495928e-08,3.185666948709559e-10,7.475009880707212e-08,1.3731505420340368e-07,4.014452348449358e-06,6.118598472040991e-09
5.3090976475560204e-08,0.16959489273961714,3.76,0.0,0.6497256550794304,0.9963189396459897,0.0036119197434353887,4.3026436618104623e-10,2.3529045879194444e-08,0.05061770537284323,0.006592533220672796,0.01920742521586844,0.011301135225547486,0.04510969440687574,0.000508411229583364,0.029557774186040418,1.2251540438811368e-06,5.422600950435305e-06,0.0001794343653387277,1.6453600679591763e-05,0.00020444158447835016,0.0017100409829276283,0.00041871786925315696,3.927542455071304e-05,7.436814620424885e-05,0.0004235454032084773,7.895543163059436e-06,2.7847327071083226e-08,2.7325241032974696e-07,8.511037554527326e-08,1.1265694755573524e-07,8.324850801165202e-07,4.199704296940175e-05,3.655704144074374e-06,9.294295101376364e-06,1.6526987180175208e-09,2.0786634160957497e-08,1.0198864208036404e-07,3.3798627274848023e-10,7.823644045299995e-08,1.4845053571271556e-07,4.285859885637625e-06,6.305802162853055e-09
5.364894262638687e-08,0.16963865387198732,3.76,0.0,0.648118525360564,0.9962191237359599,0.003730157210253217,4.4219299124160744e-10,2.3797891333706107e-08,0.051041482312197815,0.006666750243229441,0.019554836544549817,0.01146907739571943,0.04622342459311986,0.0005190352071192076,0.030365236689496273,1.2389477448533131e-06,5.4673225970409115e-06,0.0001874363914005482,1.70473922497066e-05,0.00021650106576946498,0.0017435544320358114,0.0004299507051891134,4.1246641581534446e-05,7.80209459546641e-05,0.00043096565517812394,8.2785172783266e-06,2.8184160957754716e-08,2.952312383005755e-07,9.286376832140524e-08,1.1691634458065512e-07,8.77463411495151e-07,4.433380915021213e-05,3.7197763778770744e-06,9.878782228455467e-06,1.7419069345160128e-09,2.1851164797942006e-08,1.0560458155985555e-07,3.582907152266761e-10,8.190000811727325e-08,1.6033475039128984e-07,4.5716471292798035e-06,6.496854476070698e-09
5.420690877721353e-08,0.1696827649584904,3.76,0.0,0.6464985976995609,0.9961178651699781,0.0038505707773691398,4.5429741422219497e-10,2.406922397553153e-08,0.051465005610239103,0.006740037061373087,0.019904326782434954,0.011636279194797417,0.04734877620112751,0.0005297344783988733,0.03118299294137784,1.2525567082921008e-06,5.51195693010951e-06,0.00019566106659636544,1.765596570423069e-05,0.00022909654219665566,0.0017771263808463184,0.0004413947226975943,4.328755436464842e-05,8.181685623603187e-05,0.00043839106394606643,8.673598253931452e-06,2.85181016953772e-08,3.185928392877118e-07,1.0120676134908866e-07,1.2128525711138647e-07,9.24179709942032e-07,4.6773660789730565e-05,3.7846047307871424e-06,1.0491298259838717e-05,1.8345640942958084e-09,2.2963264173767747e-08,1.0930892888210032e-07,3.7950446733245574e-10,8.574911556765877e-08,1.730071579348678e-07,4.872342884093139e-06,6.6917807468219804e-09
5.4764874928040194e-08,0.16972722114632388,3.76,0.0,0.6448660535897431,0.9960151682558979,0.003973158423358258,4.665782946442743e-10,2.434311377794755e-08,0.05188829269844858,0.006812376407210772,0.020255872819792013,0.011802703570392883,0.04848556166093912,0.0005405066980042395,0.032010931964996776,1.2659775317315205e-06,5.5565064229191255e-06,0.00020410926569934404,1.8279449823740667e-05,0.00024224288708323393,0.0018107477889355373,0.00045305198845557645,4.539933086898021e-05,8.575998324915172e-05,0.00044582014990433123,9.08088912178773e-06,2.884908706618085e-08,3.433961131654407e-07,1.1017469601995188e-07,1.2576424743950749e-07,9.726685691736894e-07,4.931978232637226e-05,3.85018772042458e-06,1.1132708655960112e-05,1.93073927329448e-09,2.4124645045873374e-08,1.1310290880537552e-07,4.016519873607691e-10,8.979234295310382e-08,1.8650866000986913e-07,5.188484499950566e-06,6.890604314281798e-09
5.532284107886686e-08,0.16977201750224252,3.76,0.0,0.6432210777424239,0.995911037561367,0.004097917448903665,4.7903633955925e-10,2.4619630922749596e-08,0.052311358508476125,0.006883751964154934,0.02060945159333762,0.01196831486175096,0.04963359049189677,0.0005513495172040151,0.032848940246432874,1.2792070043089944e-06,5.600973276881433e-06,0.00021278170102320769,1.8917967574781027e-05,0.00025595503266705454,0.0018444097614689712,0.00046492453069703034,4.758311422866274e-05,8.985449276386705e-05,0.0004532514693707465,9.500484247082082e-06,2.917705821978571e-08,3.697008233815589e-07,1.1980438466171693e-07,1.3035380895643124e-07,1.022964079679708e-06,5.1975398162325955e-05,3.916523450302953e-06,1.1803884927833036e-05,2.030500580403464e-09,2.53370544412873e-08,1.1698774625626975e-07,4.2475772316489127e-10,9.403853872764562e-08,2.008816227263201e-07,5.520617608508176e-06,7.093346459700058e-09
5.588080722969352e-08,0.16981714901728837,3.76,0.0,0.6415638579190824,0.9958054779043141,0.004224844490434785,4.916723055831257e-10,2.4898845844065947e-08,0.05273421550470307,0.006954148360247098,0.020965040075106252,0.012133078797425307,0.05079266948307153,0.0005622605864771973,0.03369690187072424,1.2922421055978173e-06,5.6453594241593264e-06,0.0002216789223998303,1.9571636023658114e-05,0.00027024795932187773,0.0018781035543579707,0.000477014337422128,4.984002157619171e-05,9.410460880920224e-05,0.0004606836149731551,9.932469210854702e-06,2.9501959639030923e-08,3.975675337083133e-07,1.301341360572231e-07,1.3505436600798862e-07,1.0750997904273275e-06,5.474377103540075e-05,3.983609613445146e-06,1.2505703961838225e-05,2.133915081962665e-09,2.6602272893412418e-08,1.2096466560206213e-07,4.488460884345635e-10,9.84968213420975e-08,2.161698982709753e-07,5.8692958480209395e-06,7.300026348882174e-09
5.6438773380520185e-08,0.1698626106114804,3.76,0.0,0.6398945847641772,0.9956984943435003,0.004353935534148395,5.044870009203452e-10,2.5180829272980396e-08,0.0531568737204185,0.007023551160089712,0.021322615261655513,0.012296962490620155,0.05196260287225771,0.0005732375579678889,0.03455469865706295,1.305080004147341e-06,5.689666530731739e-06,0.00023080131747002224,2.024056625930022e-05,0.0002851366847732709,0.0019118205790589367,0.0004893233546464153,5.21711429233691e-05,9.851461229554823e-05,0.00046811521596227515,1.0376920710816761e-05,2.982373910116645e-08,4.2705754325037976e-07,1.4120377983311833e-07,1.3986627387348192e-07,1.1291086713746415e-06,5.76282003301808e-05,4.051443496377045e-06,1.3239047337017857e-05,2.241048727799239e-09,2.7922113617178288e-08,1.2503488989844653e-07,4.739414390127633e-10,1.031765807010242e-07,2.3241884565875272e-07,6.235080576784387e-06,7.51066097959141e-09
5.699673953134685e-08,0.16990839713845612,3.76,0.0,0.6382134516388424,0.995590092169156,0.0044851859303813605,5.17481287375996e-10,2.5465652282800607e-08,0.05357934079741749,0.0070919468554558876,0.021682154163626816,0.012459934432293067,0.05314319252327392,0.000584278087868499,0.03542221029279139,1.3177180557446363e-06,5.733895999886196e-06,0.0002401491122800311,2.0924863325149625e-05,0.0003006362533294425,0.0019455524070141517,0.0005018534846925637,5.457754009169243e-05,0.00010308883957132259,0.00047554493845452497,1.0833906480377288e-05,3.01423476346791e-08,4.5823281995135665e-07,1.530546896674097e-07,1.4478981886608123e-07,1.1850230768625054e-06,6.0632020330912055e-05,4.120021983493813e-06,1.4004800636302195e-05,2.3519662789711388e-09,2.9298421623917475e-08,1.291996401143689e-07,5.000680493016003e-10,1.0808747938310404e-07,2.496753505617274e-07,6.6185405756595275e-06,7.725265133621166e-09
5.755470568217351e-08,0.1699545033900601,3.76,0.0,0.6365206544557149,0.9954802768937117,0.004618590408304233,5.306560823552724e-10,2.5753386334813628e-08,0.05400162202882605,0.007159322854648523,0.022043633795680015,0.012621964482115592,0.05433423810132504,0.0005953798387286523,0.03629931446600479,1.3301538014118018e-06,5.778048976118766e-06,0.000249722372175399,2.1624626160028275e-05,0.0003167617251469283,0.0019792907737344574,0.0005146065845271982,5.706024569366658e-05,0.00010783168091665897,0.0004829714856063227,1.1303485225789261e-05,3.045773947202566e-08,4.911559328423374e-07,1.6572980526804085e-07,1.4982521855111013e-07,1.2428747099521813e-06,6.375859841866287e-05,4.189341561792661e-06,1.4803852753089693e-05,2.4667312373383726e-09,3.073307277746973e-08,1.3346013433581872e-07,5.272500888075871e-10,1.1323945362355442e-07,2.6798784417615847e-07,7.020251740156543e-06,7.943851333588877e-09
