Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221)
1.636141678045457e-06,0.08997601865674995,3.76,0.0,0.977361748031612,0.9998474512570175,4.145202744383377e-05,8.234135213217996e-22,5.408802212303253e-17,6.058861119435171e-05,5.8099006718227625e-05,0.0001386127685681607,7.276253906925287e-06,0.0005109623949505379,0.00012002973130982196,0.00035795434083031374,1.169403784425886e-06,4.821810649554896e-07,7.562088327341221e-10,8.935879163359123e-06,1.1913774259715398e-09,4.249886139844089e-07,1.7592450581329573e-06,6.833446706220607e-10,1.988107292776446e-08,2.0361429208825878e-07,2.5452010834135843e-09,6.932005473953598e-12,3.7720086129312136e-17,1.5112880273267205e-15,1.0336109983034109e-10,6.211694178667402e-13
1.6771051512665252e-06,0.08997636168282676,3.76,0.0,0.977332398403887,0.999840029434769,4.3631323021997086e-05,8.469578265317368e-22,5.4645951974465585e-17,6.08479270226284e-05,5.913730479235682e-05,0.00014344319743056922,7.407559803208551e-06,0.0005366733865567005,0.00012560067223736722,0.00037608186037556404,1.1905275821558373e-06,4.842869733233264e-07,8.123409832532762e-10,9.63433191401922e-06,1.3194595795994162e-09,4.3439370602787004e-07,1.8229241982563658e-06,7.325525326366369e-10,2.1905213883153243e-08,2.0733044695233602e-07,2.771288240391523e-09,7.059651407649497e-12,4.2545495240921535e-17,1.715543267688592e-15,1.0556030751223813e-10,6.708670397419471e-13
1.7180686244875935e-06,0.08997671010146527,3.76,0.0,0.9773026168894186,0.9998324848191121,4.5858148746792654e-05,8.704238790753997e-22,5.5203464425658374e-17,6.109285731021566e-05,6.01501121219134e-05,0.00014829421391282903,7.5355948608819865e-06,0.0005628389282812282,0.00013123851286943035,0.0003945292274485476,1.2111286507601309e-06,4.862747946784994e-07,8.706888500201949e-10,1.0365348169258057e-05,1.4569425203884488e-09,4.437214234134703e-07,1.8870295414135435e-06,7.835860041622254e-10,2.4071445283072932e-08,2.109543183185873e-07,3.0088255635928055e-09,7.184482264772909e-12,4.7808014092881475e-17,1.9394488576894937e-15,1.0773543006767272e-10,7.226897322544549e-13
1.7590320977086617e-06,0.08997706378796969,3.76,0.0,0.9772724129618469,0.9998248206481339,4.8132136654665495e-05,8.938305282390956e-22,5.576132612725318e-17,6.13244657940852e-05,6.113866748280603e-05,0.00015316472129081466,7.660516148119741e-06,0.0005894482972051389,0.00013693978722761457,0.00041328854643354267,1.2312321238962366e-06,4.881532676565966e-07,9.312628497018256e-10,1.112930205701774e-05,1.6041966838016303e-09,4.529809673218139e-07,1.951549737229583e-06,8.364477594225783e-10,2.6385146332020912e-08,2.144903224610757e-07,3.257907892451827e-09,7.306646735894e-12,5.3531203174068285e-17,2.1841344952608225e-15,1.0988874698728564e-10,7.766476304243492e-13
1.79999557092973e-06,0.0899774226237931,3.76,0.0,0.9772417955788377,0.9998170400049953,5.0452965000296655e-05,9.17196982165272e-22,5.632024504463224e-17,6.154373424211328e-05,6.210419245729604e-05,0.00015805370372099436,7.782478663496593e-06,0.0006164913042243763,0.000142701184630599,0.0004323523070895486,1.250862814046148e-06,4.89930455794551e-07,9.94074062244503e-10,1.1926544773150189e-05,1.761594737424391e-09,4.621813774201431e-07,2.0164745308194563e-06,8.911412112171024e-10,2.885171790566512e-08,2.1794282141913336e-07,3.5186235250022374e-09,7.42629165076992e-12,5.973910275904129e-17,2.4507528748009236e-15,1.120225248541262e-10,8.327514114786159e-13
1.8409590441507982e-06,0.08997778649679308,3.76,0.0,0.9772107731945907,0.9998091458204085,5.2820357372174245e-05,9.405426259617188e-22,5.688087682394857e-17,6.175156933378686e-05,6.304788692388317e-05,0.0001629602200284237,7.901634741981314e-06,0.0006439582858207741,0.00014851954669486636,0.00045171337872452306,1.270045116734288e-06,4.916138042433178e-07,1.0591343529077028e-09,1.2757405643402957e-05,1.929511703385198e-09,4.713315040570294e-07,2.0817946891211933e-06,9.476706165816935e-10,3.1476583622056954e-08,2.2131610573587928e-07,3.791055504257711e-09,7.543561452151634e-12,6.645625022672295e-17,2.740480222491346e-15,1.1413901049468587e-10,8.910124650194637e-13
1.8819225173718665e-06,0.08997815530090494,3.76,0.0,0.9771793537733798,0.9998011408756278,5.523408168061573e-05,9.638870278139115e-22,5.744383049159916e-17,6.194880894932864e-05,6.397092532635601e-05,0.00016788339801164365,8.018133562785604e-06,0.0006718400940407767,0.0001543918638738579,0.000471365003032308,1.2888029310362898e-06,4.932101916091508e-07,1.1264564763360871e-09,1.362219317790723e-05,2.1083250992338657e-09,4.804399856774976e-07,2.147501933166579e-06,1.0060411637850748e-09,3.426519125199944e-08,2.2461438012357573e-07,4.075282832275738e-09,7.658597761429611e-12,7.370769881291142e-17,3.0545169885535817e-15,1.1624042535796517e-10,9.51443037683042e-13
1.922885990592935e-06,0.08997852893609865,3.76,0.0,0.9771475448039526,0.9997930278058871,5.769394903664648e-05,9.872498955864984e-22,5.800967367008436e-17,6.213622789778355e-05,6.487445366012593e-05,0.000172822429237032,8.132120750959898e-06,0.0007001280849162452,0.00016031527160039299,0.0004913007857665438,1.307159595093194e-06,4.947259771734517e-07,1.1960541647149427e-09,1.4521196113587836e-05,2.2984150951886557e-09,4.895152310130801e-07,2.21358887598829e-06,1.0662590435850862e-09,3.722301443677802e-08,2.27841751824168e-07,4.371381607055478e-09,7.771539027798323e-12,8.151903900015527e-17,3.3940886761327247e-15,1.1832896101001404e-10,1.0140563577369789e-12
1.9638494638140034e-06,0.08997890730818593,3.76,0.0,0.977115353314539,0.9997848091041781,6.0199812549830396e-05,1.0106509093554037e-21,5.857893719765087e-17,6.231454314647058e-05,6.575958706675688e-05,0.00017777656426718825,8.243738058547904e-06,0.0007288141056913767,0.00016628704613162997,0.0005115146875223304,1.3251378343566532e-06,4.961670440054911e-07,1.2679422004565836e-09,1.5454684439178363e-05,2.500164684703275e-09,4.985654052277936e-07,2.2800489655487616e-06,1.1283315077100616e-09,4.0355554665162815e-08,2.31002221255494e-07,4.6794260803924225e-09,7.882520246109725e-12,8.991642265607724e-17,3.760446792945015e-15,1.2040677536345621e-10,1.0788667424671283e-12
2.004812937035072e-06,0.08997929032867054,3.76,0.0,0.9770827858882672,0.999776487125289,6.275156606607862e-05,1.0341097449886546e-21,5.915211919190534e-17,6.248441859799177e-05,6.662740795530765e-05,0.00018274510828243385,8.353123114662866e-06,0.0007578904811297351,0.0001723046001715826,0.0005320010138295611,1.3427597208723953e-06,4.975388383477444e-07,1.342136473895934e-09,1.6422910398589394e-05,2.713959865892783e-09,5.075984195046472e-07,2.3468764322350012e-06,1.1922669140305037e-09,4.3668343473049575e-08,2.3409967464005978e-07,4.999489635229256e-09,7.99167273719945e-12,9.892658792924768e-17,4.154869908796495e-15,1.2247598973821907e-10,1.1458896882207783e-12
2.0457764102561404e-06,0.08997967791456508,3.76,0.0,0.9770498486788394,0.9997680640900458,6.534914286217481e-05,1.0576461073012146e-21,5.972968882998495e-17,6.264646945601574e-05,6.747896458153969e-05,0.0001877274170595014,8.460409235376582e-06,0.0007873499991221631,0.00017836547833150504,0.000552754404722234,1.360046642169424e-06,4.988464056110745e-07,1.4186540287873599e-09,1.742610946948118e-05,2.9401898315458904e-09,5.166219236494942e-07,2.414066240515622e-06,1.2580747590810266e-09,4.716694483042224e-08,2.3713787835774261e-07,5.3316456826239005e-09,8.099123982237274e-12,1.0857688550134804e-16,4.5786648093458024e-15,1.2453868671615033e-10,1.2151419434282771e-12
2.086739883477209e-06,0.08998006998821473,3.76,0.0,0.9770165474263526,0.9997595420896968,6.799251430944685e-05,1.0812795747147554e-21,6.031208968499845e-17,6.280126621178752e-05,6.831527003265874e-05,0.0001927228932798697,8.565725286592614e-06,0.000817185895759651,0.00018446735247297556,0.0005737698239057632,1.377019278662787e-06,5.000944232425804e-07,1.4975130973411318e-09,1.8464501314735802e-05,3.1792471659453626e-09,5.25643301304166e-07,2.481614044449422e-06,1.3257657005991184e-09,5.0856957684604843e-08,2.401204748236642e-07,5.675968479482799e-09,8.204997501661283e-12,1.1889530700573025e-16,5.0331677350779396e-15,1.2659690839941815e-10,1.2866415683261781e-12
2.1277033566982773e-06,0.08998046647711132,3.76,0.0,0.976982887473161,0.9997509230904094,7.068168851816399e-05,1.105029609371104e-21,6.089974257470081e-17,6.294933828295682e-05,6.913730156696764e-05,0.00019773098314064698,8.66919559333952e-06,0.0008473918400250833,0.00019060801697546199,0.0005950425476366037,1.3936975885137943e-06,5.012872307268895e-07,1.5787331253789248e-09,1.9538290704930422e-05,3.4315280469523774e-09,5.346696674180995e-07,2.549516146740146e-06,1.3953515722324349e-09,5.47440186319653e-08,2.4305097970246576e-07,6.032533869414655e-09,8.309412776483843e-12,1.299105141169734e-16,5.5197456946751074e-15,1.2865265521073168e-10,1.3604079839136049e-12
2.1686668299193458e-06,0.08998086731370758,3.76,0.0,0.976948873779681,0.9997422089378274,7.341670897359536e-05,1.1289156570231544e-21,6.149304826551296e-17,6.30911773355998e-05,6.994600025955054e-05,0.00020275117324149305,8.770939889081427e-06,0.0008779619182502441,0.00019678538396795215,0.0006165681534229593,1.4101007989302516e-06,5.024288569748539e-07,1.662334788561878e-09,2.0647668410169614e-05,3.6974324518944372e-09,5.437078677016865e-07,2.6177694610383776e-06,1.4668453904922243e-09,5.8833804693494805e-08,2.4593278027880863e-07,6.4014199493431e-09,8.412485206885196e-12,1.4165186796292998e-16,6.039797841545965e-15,1.3070788534455148e-10,1.436462010163116e-12
2.2096303031404142e-06,0.08998127243522852,3.76,0.0,0.9769145109400483,0.9997334013616543,7.619765317359223e-05,1.1529570116297772e-21,6.209238987932e-17,6.322724031885086e-05,7.074227090862273e-05,0.00020778298772238866,8.871073299081836e-06,0.0009088906184700294,0.00020299747856014646,0.0006383425086445816,1.4262474029601726e-06,5.035230453412616e-07,1.748340001310457e-09,2.1792812060002434e-05,3.977364365893197e-09,5.527644797480148e-07,2.68637147720585e-06,1.5402613543370438e-09,6.313203617086139e-08,2.4876913481236453e-07,6.78270766486745e-09,8.514326098134643e-12,1.541494600127208e-16,6.594756904228063e-15,1.3276451439922197e-10,1.5148258940773375e-12
2.2505937763614827e-06,0.08998168178348329,3.76,0.0,0.9768798031975644,0.999724501980233,7.902463127570725e-05,1.1771727852625075e-21,6.269813484340286e-17,6.335795223817408e-05,7.15269821637125e-05,0.00021282598563007147,8.969706352771353e-06,0.000940172814781912,0.000209242434102131,0.0006603617591718687,1.4421551609674335e-06,5.045732764861483e-07,1.8367719195433565e-09,2.297388697058082e-05,4.27173199148295e-09,5.618458155267081e-07,2.755320229290056e-06,1.6156148391347805e-09,6.764447956099283e-08,2.515631727296506e-07,7.176481337839332e-09,8.615042673012747e-12,1.6743414372393908e-16,7.186090662795175e-15,1.3482441528895714e-10,1.595523329899765e-12
2.291557249582551e-06,0.08998209530467842,3.76,0.0,0.9768447544598663,0.9997155123050909,8.189778476014728e-05,1.2015820602733752e-21,6.33106368034811e-17,6.348370869019815e-05,7.230096684267329e-05,0.0002178797584937182,9.066945020841279e-06,0.0009718037517974658,0.0002155184874955845,0.0006826223180486702,1.4578411061009293e-06,5.055827892690102e-07,1.9276549378858675e-09,2.4191046938604546e-05,4.5809479585893655e-09,5.709579250537467e-07,2.824614265987616e-06,1.6929223864323358e-09,7.23769505105333e-08,2.543178955316804e-07,7.582829130077117e-09,8.714738108938963e-12,1.8153756600747912e-16,7.81530346441419e-15,1.3688941871880294e-10,1.6785794731188237e-12
2.3325207228036197e-06,0.08998251294923328,3.76,0.0,0.976809368313786,0.9997064337454394,8.48172851137617e-05,1.2262037924300766e-21,6.393023738401014e-17,6.360487817984687e-05,7.306502240860983e-05,0.00022294392809235378,9.16289077327404e-06,0.0010037790292585192,0.0002218239745756314,0.0007051208542926547,1.47332155315299e-06,5.065545998466905e-07,2.0210146821240575e-09,2.5444435001871782e-05,4.905429534074102e-09,5.801066010683907e-07,2.894252623396629e-06,1.7722016897628341e-09,7.733531679479554e-08,2.57036178310536e-07,8.001843447251563e-09,8.813511590401654e-12,1.9649219940815667e-16,8.483937771543517e-15,1.3896131370575542e-10,1.7640209485678211e-12
2.373484196024688e-06,0.08998293467159837,3.76,0.0,0.9767736480398556,0.9996972676125989,8.778333253960957e-05,1.2510567217104213e-21,6.455726748297116e-17,6.372180423906392e-05,7.381991158048733e-05,0.0002280181443976784,9.257640654872429e-06,0.0010360945868812142,0.00022815732557984124,0.0007278542818601702,1.4886121102575028e-06,5.074915191338534e-07,2.1168779977658844e-09,2.673418416645838e-05,5.245598830146905e-09,5.892973845187307e-07,2.9642347998712044e-06,1.853471576770743e-09,8.252550130736155e-08,2.5972077177399556e-07,8.433621286965372e-09,8.911458376950982e-12,2.123313750744416e-16,9.193575736706518e-15,1.4104184815500358e-10,1.851875853193199e-12
2.4144476692457566e-06,0.0899833604300773,3.76,0.0,0.9767375966264256,0.9996880151243415,9.079615469594884e-05,1.2761595537770128e-21,6.519204859398563e-17,6.38348073650304e-05,7.456636305369089e-05,0.00023310208367718124,9.351287375211332e-06,0.0010687466894823783,0.00023451706071839277,0.0007508197488159233,1.5037276929318404e-06,5.083961687737784e-07,2.2152729354088976e-09,2.8060418100730763e-05,5.601883011052689e-09,5.985355706926372e-07,3.034560732804121e-06,1.9367519886547842e-09,8.795348504740967e-08,2.62374304689006e-07,8.878264535074534e-09,9.00866988788391e-12,2.2908931545983044e-16,9.945840798718128e-15,1.4313272996515213e-10,1.9421737547788637e-12
2.455411142466825e-06,0.08998379018665224,3.76,0.0,0.976701216783378,0.999678677409135,9.385600546770168e-05,1.3015309272030433e-21,6.583489413349199e-17,6.394418679418191e-05,7.530507230964463e-05,0.00023819544674376293,9.443919410300237e-06,0.00110173191243277,0.00024090178585670167,0.000774014626740497,1.5186825400260127e-06,5.092709957541417e-07,2.316228733515424e-09,2.942325179657695e-05,5.9747144975539894e-09,6.078262158811103e-07,3.105230777179666e-06,2.022063957810556e-09,9.362531009370815e-08,2.6499928666820117e-07,9.335880214330601e-09,9.105233793847353e-12,2.468011671403104e-16,1.074239929646188e-14,1.452356281209647e-10,2.0349456875918795e-12
2.4963746156878935e-06,0.08998422390681425,3.76,0.0,0.9766645109554075,0.9996692555102802,9.696316377274818e-05,1.3271892578205155e-21,6.648611026956591e-17,6.405022212670223e-05,7.603670249650924e-05,0.00024329795733947108,9.535621113598663e-06,0.0011350471274721905,0.0002473101883191844,0.0007974365004016409,1.5334902312011852e-06,5.101182857888252e-07,2.419775799107041e-09,3.0822792198400545e-05,6.36453116882726e-09,6.171741444543297e-07,3.176245685753848e-06,2.1094295839397517e-09,9.95470825564039e-08,2.6759811123167655e-07,9.806580689360851e-09,9.201234115706815e-12,2.6550303433641713e-16,1.1584962096961701e-14,1.4735217362433925e-10,2.1302241453194314e-12
2.537338088908962e-06,0.08998466155939829,3.76,0.0,0.9766274813348689,0.9996597503899306,0.00010011793240481706,1.3531529153089147e-21,6.714599679235792e-17,6.415317481475358e-05,7.676188536540379e-05,0.0002484093606421487,9.626472834354077e-06,0.0011686894889135879,0.00025374103282067167,0.0008210831577094398,1.5481637056110267e-06,5.109401755751304e-07,2.5259456867934434e-09,3.22591388005483e-05,6.771776561469258e-09,6.265839562319582e-07,3.247606590731743e-06,2.1988720088228636e-09,1.0572497549913573e-07,2.701730590838151e-07,1.0290483831858948e-08,9.29675133502028e-12,2.85232012329026e-16,1.2475286234699363e-14,1.4948396094390386e-10,2.228043071708725e-12
2.5783015621300305e-06,0.08998510311642292,3.76,0.0,0.9765901298741735,0.9996501629329937,0.00010332063691425505,1.3794402816939134e-21,6.781484816827118e-17,6.425328952653099e-05,7.74812222484875e-05,0.0002535294218847664,9.716551041496427e-06,0.0012026564202572147,0.0002601931575303134,0.0008449525799709381,1.5627152815002936e-06,5.117386640262413e-07,2.6347710765797184e-09,3.373238421393621e-05,7.196900065375123e-09,6.360600340681115e-07,3.319314986823665e-06,2.2904153902566195e-09,1.121652318248784e-07,2.72726301554908e-07,1.0787713149692915e-08,9.391862506015794e-12,3.060262206165381e-16,1.3415176559652638e-14,1.5163254946851408e-10,2.328437849581914e-12
2.619265035351099e-06,0.08998554855293574,3.76,0.0,0.9765524582977348,0.9996404939509032,0.00010657162452757369,1.406069538377981e-21,6.84929540513355e-17,6.435079539719865e-05,7.81952850669136e-05,0.00025865792507806225,9.805928451528197e-06,0.0012369456012307825,0.00026666547027142393,0.0008690429324560378,1.5771566764685838e-06,5.125156225702808e-07,2.746285750879808e-09,3.524261470271307e-05,7.640357116313142e-09,6.456065515847335e-07,3.3913727155714525e-06,2.384084875648959e-09,1.1887416712005266e-07,2.752599041638834e-07,1.1298397883485489e-08,9.486641368642703e-12,3.279248365693792e-16,1.440648739227834e-14,1.537994645842485e-10,2.431445288802661e-12
2.6602285085721674e-06,0.08998599784686348,3.76,0.0,0.9765144681134619,0.999630744185265,0.00010987126310634344,1.4330587920781959e-21,6.918059978905841e-17,6.444590717678684e-05,7.890461735826062e-05,0.00026379467182792053,9.89467415904606e-06,0.0012715549552668466,0.0002731569448594313,0.0008933525552829957,1.5914990281796197e-06,5.132728045991365e-07,2.860524570996517e-09,3.678991069186321e-05,8.10260938507905e-09,6.552274809763824e-07,3.463781950844274e-06,2.4799065754891695e-09,1.2585817245272474e-07,2.7777583026192927e-07,1.1822673074057734e-08,9.581158470342462e-12,3.509681292313553e-16,1.5451124184081588e-14,1.5598619926338398e-10,2.5371036134878877e-12
2.701191981793236e-06,0.08998645097886789,3.76,0.0,0.9764761606237994,0.999620914311372,0.00011321994014567262,1.4604262460226449e-21,6.987806731882568e-17,6.453882628418993e-05,7.960973531450586e-05,0.0002689394802396991,9.982853768732797e-06,0.00130648263742431,0.00027966661757891837,0.0009178799546286176,1.6057529153284785e-06,5.140118541425271e-07,2.9775234532787687e-09,3.837434724669972e-05,8.584124963157549e-09,6.649266008251053e-07,3.5365451854131592e-06,2.577907536812155e-09,1.3312371712168176e-07,2.802759447227445e-07,1.236067960392517e-08,9.67548128609139e-12,3.7519749275455784e-16,1.6551045182697583e-14,1.5819421575029615e-10,2.645452448684604e-12
2.7421554550143043e-06,0.08998690793220693,3.76,0.0,0.9764375369363235,0.9996110049415852,0.00011661806181221423,1.4881899602717447e-21,7.058563548598077e-17,6.46297417755466e-05,8.031112882290346e-05,0.00027409218390242495,1.0070529527832585e-05,0.0013417270227571501,0.00028619358379972565,0.0009426237942654621,1.6199283787064741e-06,5.147343138357211e-07,3.097319345252456e-09,3.9995994525235906e-05,9.085378544855758e-09,6.747075038868721e-07,3.609665218521718e-06,2.6781157168854737e-09,1.4067735135382868e-07,2.8276201765186405e-07,1.2912564215824337e-08,9.769674334539266e-12,4.0065548006851934e-16,1.7708263100869717e-14,1.604249466509486e-10,2.756532806857999e-12
