Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219)
7.040268124888757e-08,0.3159023971042746,3.76,0.0,0.8312102718929875,0.9973065720572614,0.002571326482155104,4.921822361474557e-10,2.63629703807767e-08,0.06275975053045516,0.00762636644500283,0.020977906272638,0.01230215064024529,0.043442586820309784,0.0003028418726058426,0.027999536393551495,7.610223810953967e-07,3.6254272391373835e-06,0.00014637941371294035,9.112087477991817e-06,0.00013284856922751929,0.00140377409197231,0.00033555119819177176,2.56165252460417e-05,4.713725963643076e-05,0.00035740438493324595,5.05944951298466e-06,3.017653465816387e-08,1.28563934822562e-07,3.2352216050690594e-08,5.534054159966885e-08,6.033721521565187e-07,2.7823840710556792e-05,3.457623647935041e-06,4.634541875303104e-06,1.2013661349515696e-09,1.0871794728563465e-08,4.7646192472930864e-08,2.0590861338030648e-10,4.771684901680529e-08,8.311719799637113e-08,3.7426237486052585e-06
7.130597702218018e-08,0.31600283419659086,3.76,0.0,0.8291680854937818,0.9972159759868767,0.0026775289264971726,5.095059183134977e-10,2.6709599437753496e-08,0.06340125419961885,0.007740856224999953,0.02144651651743156,0.012541694531498155,0.044785232811675145,0.00031015965229206895,0.028965660458387634,7.725146097822964e-07,3.662448490082264e-06,0.00015480237027568126,9.492596028926157e-06,0.00014278022868246672,0.00143944034639903,0.0003461801843047511,2.7253808816973986e-05,4.9901113928020354e-05,0.0003654413723515079,5.3774233572152254e-06,3.06358875214722e-08,1.4210979338420807e-07,3.609390445577091e-08,5.773912612448518e-08,6.4500190481632e-07,2.9691991314891927e-05,3.519810412791512e-06,5.006005536432946e-06,1.2840590819989035e-09,1.150052102596069e-08,4.974168967587597e-08,2.2161496563785744e-10,4.9960634279224116e-08,9.149363909497641e-08,4.056322738950379e-06
7.220927279547278e-08,0.31610429457766676,3.76,0.0,0.8271052900084361,0.9971236917190598,0.0027862839147593152,5.271473386643304e-10,2.7058955246946712e-08,0.0640419564797804,0.007854136866740429,0.02191868755160122,0.01278065547923088,0.046146984483228515,0.0003175491176933253,0.02994838811359089,7.838766138114864e-07,3.6993585068572725e-06,0.0001635453374579842,9.884448980766122e-06,0.00015328104142813318,0.001475267873504017,0.0003570419075112666,2.896732262638157e-05,5.2793547715851034e-05,0.0003734996074755601,5.709089120987615e-06,3.109087737110709e-08,1.5680284824624337e-07,4.019960857741435e-08,6.021463732686461e-08,6.887401199198711e-07,3.166070541718896e-05,3.582726869412928e-06,5.400571937001263e-06,1.3709356723140838e-09,1.2160882602790358e-08,5.190166152901195e-08,2.382293361093685e-10,5.232670960309456e-08,1.0057302246277823e-07,4.390736988674668e-06
7.311256856876539e-08,0.31620676630512373,3.76,0.0,0.8250221309203297,0.9970297212536772,0.0028975958911209585,5.451066818790362e-10,2.741113873201589e-08,0.06468192526045204,0.007966166962719007,0.02239437608039136,0.013018953682262937,0.04752758643616089,0.00032500854108162883,0.030947577658034048,7.951039588993906e-07,3.7361618881045892e-06,0.00017261222857374245,1.028779821132588e-05,0.00016437256524945093,0.001511243074606888,0.00036813930126249007,3.075903617267143e-05,5.581904126134934e-05,0.00038157674464080193,6.054691558019813e-06,3.154135251479749e-08,1.727136902297041e-07,4.469772690657861e-08,6.276795352733506e-08,7.346485455402888e-07,3.373393132635317e-05,3.6463765059505757e-06,5.819218272637879e-06,1.4621186486881105e-09,1.2854237167408877e-08,5.4127337629202745e-08,2.5578524123093615e-10,5.4822073469042985e-08,1.1040209503556693e-07,4.746832313320954e-06
7.401586434205799e-08,0.31631023706910305,3.76,0.0,0.8229188614094886,0.9969340670448312,0.0030114681673279473,5.633841677409794e-10,2.7766249825166774e-08,0.06532122351518345,0.008076906978001501,0.02287353913509549,0.013256511932740685,0.048926775816943574,0.0003325361791499887,0.031963080900817495,8.061924131448824e-07,3.7728629540857794e-06,0.00018200668480288895,1.0702791125608427e-05,0.00017607662276977425,0.001547352513789412,0.00037947526593062414,3.263090149536113e-05,5.898216875591508e-05,0.00038967048880019395,6.4144650334993275e-06,3.1987168461429365e-08,1.8991517930432057e-07,4.961826975764556e-08,6.539989533531526e-08,7.827886799903588e-07,3.591569772166009e-05,3.7107622893789477e-06,6.262937935164831e-06,1.5577302941797366e-09,1.3581982333921012e-08,5.641995938799221e-08,2.7431645798171274e-10,5.745402271499882e-08,1.2102983138422012e-07,5.125596441616563e-06
7.49191601153506e-08,0.3164146942101799,3.76,0.0,0.8207957420239366,0.9968367319858027,0.003127902940429757,5.81980055287437e-10,2.8124387509961442e-08,0.06595990930371803,0.008186319257832366,0.023356134047226123,0.01349325564812545,0.0503442826817915,0.00034013027591653567,0.03299474344499571,8.171379481724722e-07,3.809465745070066e-06,0.00019173206946731096,1.1129570515457516e-05,0.00018841528338706887,0.0015835829308705998,0.00039105266586035516,3.458485060203068e-05,6.228759746082479e-05,0.0003977785969931101,6.7886330732691495e-06,3.242818793246028e-08,2.084823869581647e-07,5.499290837538526e-08,6.811122455731241e-08,8.332216884410587e-07,3.8210112000457616e-05,3.7758866674142776e-06,6.732739694853731e-06,1.6578922681826088e-09,1.4345555423655066e-08,5.878077960973389e-08,2.9385698435681074e-10,6.023015733375179e-08,1.3250748877267153e-07,5.528038474746241e-06
7.58224558886432e-08,0.3165201247368721,3.76,0.0,0.8186530403485967,0.9967377193939263,0.003246901311599798,6.008946468778039e-10,2.8485649869829693e-08,0.06659803578514227,0.00829436803093246,0.02384211842298301,0.013729112896490068,0.05177983036218087,0.00034778906556685206,0.034042404972555416,8.279367397946232e-07,3.845974020419118e-06,0.0002017914630578033,1.156827442924606e-05,0.00020141084482758765,0.0016199212537338868,0.00040287432645214446,3.662279294267089e-05,6.574008671382359e-05,0.00040589887967095996,7.177407942462929e-06,3.286428085717184e-08,2.284925312026743e-07,6.085502317456893e-08,7.090264326526693e-08,8.860083198388678e-07,4.062135848797454e-05,3.841751571096016e-06,7.229646850555696e-06,1.762725443006141e-09,1.5146433187660908e-08,6.121106202273254e-08,3.1444099914815913e-10,6.315838498690506e-08,1.4488866119194932e-07,5.955188305413836e-06
7.67257516619358e-08,0.3166265153433349,3.76,0.0,0.816491030672524,0.9966370329954366,0.003368463305973397,6.201282921913609e-10,2.8850134141904088e-08,0.06723565124165343,0.008401019408630389,0.024331450118093154,0.013964014415279188,0.05323313583057118,0.00035551077522861943,0.03510589952996088,8.385851682080512e-07,3.882391258352336e-06,0.00021218765901466095,1.201903605171912e-05,0.00021508581436812735,0.0016563546099917367,0.000414943031282975,3.8746612937828264e-05,6.934448680435707e-05,0.0004140292018794323,7.580990254624529e-06,3.329532435234893e-08,2.5002490448562195e-07,6.723975099209502e-08,7.377479301736942e-08,9.412088244538733e-07,4.3153696511944215e-05,3.908358418019934e-06,7.754696350138666e-06,1.872349741603238e-09,1.5986131449648658e-08,6.371208076668997e-08,3.3610282120407735e-10,6.624692522507511e-08,1.5822933226076682e-07,6.4080959980215974e-06
7.762904743522841e-08,0.3167338524269053,3.76,0.0,0.8143099936551781,0.9965346769103212,0.0034925878934458365,6.396813921638577e-10,2.921793677582754e-08,0.0678727991126062,0.008506241379958241,0.024824087213090335,0.014197893623673309,0.05470391006556827,0.0003632936276732513,0.03618505581364999,8.490798177370454e-07,3.918720656378105e-06,0.00022292316026363904,1.2481983594100814e-05,0.00022946288977341626,0.001692870337973301,0.00042726151926991587,4.0958167566442015e-05,7.310573771909775e-05,0.00042216748429721793,7.999568612257123e-06,3.3721202686793166e-08,2.7316079478713667e-07,7.418403123809326e-08,7.672825423109954e-08,9.98882872299802e-07,4.581145834434922e-05,3.975708116212505e-06,8.308937883458837e-06,1.986883977009628e-09,1.6866204670364538e-08,6.628511983039822e-08,3.5887686825439214e-10,6.950431340459031e-08,1.7258792688545257e-07,6.887831131129135e-06
7.853234320852101e-08,0.31684212210559903,3.76,0.0,0.8121102159924396,0.9964306556372108,0.0036192730103684497,6.59554402871741e-10,2.9589153497141153e-08,0.06850951803844177,0.008610003802868053,0.025319987989099187,0.014430686628731312,0.056191858415771845,0.0003711358439396012,0.03727969745487135,8.594174761393628e-07,3.95496513237277e-06,0.0002340001765043814,1.295724019451797e-05,0.00024456493999693507,0.001729455997024304,0.0004398324818817952,4.3259284018980725e-05,7.702886776007985e-05,0.00043031170413186475,8.433319279575362e-06,3.414180723139798e-08,2.979834002291511e-07,8.172665083471054e-08,7.976354571113963e-08,1.0590894725562977e-06,4.859904701335332e-05,4.0438010686339425e-06,8.893432950259593e-06,2.1064456937216613e-09,1.7788245434273493e-08,6.893147244251963e-08,3.8279761538010323e-10,7.293940429223043e-08,1.8802536157311967e-07,7.395482103570303e-06
7.943563898181362e-08,0.3169513102354683,3.76,0.0,0.8098919900830643,0.996324974038338,0.0037485155820781344,6.797478393722431e-10,2.996387937484022e-08,0.06914584191406394,0.008712278391741251,0.025819110904186787,0.014662332225509438,0.057696680961563704,0.00037903564587518835,0.03838964330325982,8.695951334924352e-07,3.991127326286612e-06,0.00024542062224462236,1.344492382875064e-05,0.00026041498569437095,0.0017660993771107844,0.00045265856040420453,4.5651757421226386e-05,8.111899203822165e-05,0.0004384598958739237,8.882405888093236e-06,3.45570363956004e-08,3.2457773757188267e-07,8.990828783433827e-08,8.288112432855677e-08,1.1218868941701155e-06,5.152093398891987e-05,4.112637178294378e-06,9.509253905497713e-06,2.231151011287182e-09,1.8753883859000487e-08,7.165244042238623e-08,4.0789955326365503e-10,7.656137535062643e-08,2.0460509329289533e-07,7.93215540572788e-06
8.033893475510622e-08,0.31706140242781694,3.76,0.0,0.8076556136962637,0.9962176373245988,0.003880311546193417,7.002622795066353e-10,3.034220889267802e-08,0.06978179995119202,0.008813038701376003,0.02632141457034167,0.014892771891380146,0.05921807287411522,0.0003869912585908102,0.0395147077085647,8.796099806794753e-07,4.027209602453173e-06,0.00025718611556994035,1.3945147231275507e-05,0.00027703617959936065,0.001802788507721245,0.00046574234326293045,4.813734863371904e-05,8.538131084549839e-05,0.0004466101519112309,9.346979175514376e-06,3.496679555085349e-08,3.530305450100008e-07,9.877155361238077e-08,8.608138484541492e-08,1.1873325878744004e-06,5.458165674605691e-05,4.182215853965946e-06,1.0157482984692484e-05,2.3611144706400006e-09,1.9764786928193775e-08,7.4449333488989e-08,4.3421714635380337e-10,8.037972969806614e-08,2.2239316678164078e-07,8.498974857588142e-06
8.124223052839883e-08,0.317172384066228,3.76,0.0,0.8054013896410576,0.9961086510407434,0.0040146558766108,7.210983676726516e-10,3.072423602380582e-08,0.07041741674920815,0.00891226010764004,0.02682685773113563,0.01512194977478728,0.06075572477093736,0.0003950009128248869,0.04065470079997702,8.894594074955019e-07,4.063214052476861e-06,0.000269297977636333,1.445801782653528e-05,0.00029445178680995285,0.0018395116660640956,0.00047908636341068294,5.071778213145859e-05,8.982110790929499e-05,0.00045476062300570515,9.827176758237801e-06,3.537099694182906e-08,3.8343017970462167e-07,1.0836103353460309e-07,8.936465988233665e-08,1.2554831098218413e-06,5.7785816209870867e-05,4.252536016472754e-06,1.08392113118934e-05,2.4964488835948264e-09,2.0822657749177475e-08,7.732346852726881e-08,4.617847910396065e-10,8.440429873743246e-08,2.4145826019305573e-07,9.097080815243006e-06
8.214552630169143e-08,0.317284240323378,3.76,0.0,0.8031296254380076,0.9959980210507259,0.0041515426081360435,7.422568185708417e-10,3.1110054308344116e-08,0.07105271237400594,0.009009919784979357,0.02733539924011867,0.015349812678684951,0.06230932306734163,0.0004030628472143792,0.04180942876253821,8.991410003935762e-07,4.099142498672418e-06,0.00028175723287038963,1.4983637670334549e-05,0.00031268516503284323,0.0018762573845597548,0.0004926930957817622,5.3394743968025535e-05,9.444374853272531e-05,0.00046290951863554083,1.0323122937640127e-05,3.576955958623048e-08,4.158665105079332e-07,1.187233260043946e-07,9.27312200265966e-08,1.326394046979215e-06,6.113807408685644e-05,4.323596105539827e-06,1.1555537892851503e-05,2.637265185722102e-09,2.1929234737095144e-08,8.027616881787178e-08,4.906367739360717e-10,8.864524445001113e-08,2.618717289919183e-07,9.727629347554268e-06
8.304882207498404e-08,0.3173969561776092,3.76,0.0,0.8008406329939182,0.995885753523237,0.004290964861685487,7.637384209284838e-10,3.149975693348301e-08,0.07168770244433798,0.009105996680977871,0.027846998039993524,0.015576310038917612,0.06387855032322001,0.00041117531046957426,0.042978694110143,9.086525398920347e-07,4.134996498028713e-06,0.0002945646098592743,1.552210340123035e-05,0.000331759744831273,0.001913014457629136,0.0005065649548190705,5.616987982787106e-05,9.925467762497227e-05,0.0004710551072061087,1.0834928540151344e-05,3.616240916398826e-08,4.5043080635687404e-07,1.299070798006889e-07,9.618127407527839e-08,1.4001199444466615e-06,6.464315008709288e-05,4.395394087180736e-06,1.2307568595974846e-05,2.7836722929324357e-09,2.3086290727240114e-08,8.330876323287913e-08,5.208072304061147e-10,9.311306135093413e-08,2.837076479981463e-07,1.0391791384741572e-05
8.395211784827664e-08,0.31751051642923506,3.76,0.0,0.7985347282800465,0.9957718549174429,0.004432914869992527,7.855440412036844e-10,3.1893436815713116e-08,0.0723223982251447,0.009200471488167867,0.028361613142611857,0.015801393897809653,0.065463085584587,0.00041933656345047136,0.04416229595467703,9.179919976642745e-07,4.170777346667996e-06,0.0003077205429101339,1.6073506201753173e-05,0.0003516990099215525,0.0019497719477826955,0.0005207042920776534,5.904479317013333e-05,0.00010425941762599789,0.0004791957161332878,1.1362690790999051e-05,3.65494778965377e-08,4.872156208309997e-07,1.4196302962259048e-07,9.971496940754148e-08,1.4767142348823938e-06,6.830581904230452e-05,4.467927461602295e-06,1.3096415123655828e-05,2.935776962181518e-09,2.4295632017343423e-08,8.642258539614779e-08,5.523301034302302e-10,9.781857810407473e-08,3.0704285148838077e-07,1.109075184071779e-05
8.485541362156924e-08,0.317624905716557,3.76,0.0,0.7962122310143477,0.9956563319689536,0.004577384003754597,8.076746272712629e-10,3.229118668479624e-08,0.07295680672734096,0.009293326613294352,0.028879203609830276,0.016025018873242137,0.06706260471936323,0.000427544881142921,0.04536003027085763,9.271575333331877e-07,4.206486084770711e-06,0.0003212251742562279,1.6637931769264257e-05,0.00037252647756206073,0.001986519191016508,0.0005351133939087124,6.20210434669396e-05,0.00010946356633023788,0.0004873297318033467,1.1906493221357056e-05,3.6930704417022954e-08,5.26314673383769e-07,1.5494402976228816e-07,1.0333239248135885e-07,1.5562291701888178e-06,7.213090792502255e-05,4.541193271603279e-06,1.3923193976553255e-05,3.0936836565637695e-09,2.555909734188639e-08,8.96189728118346e-08,5.852391029186873e-10,1.0277295879523484e-07,3.319569712660683e-07,1.1825708711052393e-05
8.575870939486185e-08,0.31774010853156964,3.76,0.0,0.793873464348241,0.9955391916760417,0.004724362798156854,8.301312120909607e-10,3.269309916909774e-08,0.07359093081352944,0.009384546144236885,0.029399728535259934,0.016247142123500577,0.06867678074691941,0.00043579855453309847,0.04657169015637697,9.36147490992535e-07,4.242123501935091e-06,0.0003350783568850623,1.7215460296228386e-05,0.0003942656790771115,0.0020232458015240332,0.0005497944792277583,6.510014453874177e-05,0.00011487279461411877,0.0004954555994138489,1.2466405608499367e-05,3.730603363228418e-08,5.678227277650419e-07,1.6890508583367223e-07,1.070335694496149e-07,1.6387157555901564e-06,7.61232927743221e-05,4.615188111443258e-06,1.4789025413387237e-05,3.257494415024303e-09,2.687855678078788e-08,9.289926596579848e-08,6.195676655686666e-10,1.0798770386344905e-07,3.5853247261464447e-07,1.259787214848481e-05
8.666200516815445e-08,0.31785610923533536,3.76,0.0,0.7915187545583524,0.9954204412861289,0.004873840979709907,8.529149173575089e-10,3.309926688191751e-08,0.07422476930911409,0.009474115814791479,0.029923147026939136,0.0164677233081817,0.07030528416094055,0.00044409589237931333,0.04779706608697945,9.44960395477492e-07,4.277690142940283e-06,0.0003492796579620617,1.7806166459657048e-05,0.0004169401405563888,0.0020599416757343058,0.000564749697370303,6.828356298881904e-05,0.00012049284407241743,0.0005035718227003678,1.3042483948433124e-05,3.767541657735746e-08,6.118354681562173e-07,1.8390338449017102e-07,1.10818466889097e-07,1.7242236862313633e-06,8.02878955337927e-05,4.6899081361565694e-06,1.5695032408763456e-05,3.42730872699363e-09,2.825591060495086e-08,9.626480740018049e-08,6.553489153727521e-10,1.1347465069117958e-07,3.868546880523432e-07,1.3408463517935064e-05
8.756530094144706e-08,0.3179728920730107,3.76,0.0,0.7891484307436492,0.9953000882825582,0.005025807493340305,8.760269571311455e-10,3.350978250847097e-08,0.07485831711828708,0.009562022967513541,0.03044941819095385,0.016686724545448804,0.07194778324521146,0.0004524352228805552,0.049035946166136955,9.535949484065013e-07,4.313186313881446e-06,0.00036382836282173643,1.841011941945549e-05,0.00044057336376887677,0.0020965969956892017,0.0005799811260381912,7.157271673867202e-05,0.00012632952456864338,0.000511676963554065,1.3634770460364065e-05,3.803881026324597e-08,6.584493735394863e-07,1.9999832107152297e-07,1.1468699263587598e-07,1.8128012864274783e-06,8.462968080756521e-05,4.7653490712856065e-06,1.6642339611493452e-05,3.6032234121947364e-09,2.9693088061230968e-08,9.971694076262675e-08,6.926156248724639e-10,1.1924597385509727e-07,4.1701184881129195e-07,1.4258714432978561e-05
8.846859671473966e-08,0.31809044118850693,3.76,0.0,0.7867628245283561,0.9951781403716635,0.005180250529673928,8.994686414463626e-10,3.392473889318774e-08,0.0754915653443686,0.009648256514820782,0.030978501116027166,0.01690411036592619,0.07360394438196294,0.0004608148952415626,0.05028811636901704,9.620500240164348e-07,4.348612088645068e-06,0.00037872347949689214,1.9027382825386747e-05,0.00046518880732841555,0.002133202231774287,0.000595490769339389,7.496897366563768e-05,0.00013238871170476724,0.0005197696415354074,1.4243293622235994e-05,3.839617751878902e-08,7.077615908195049e-07,2.1725152512542516e-07,1.1863899672105724e-07,1.904495451675274e-06,8.915365254037928e-05,4.841506223006722e-06,1.763207230582257e-05,3.785332505803125e-09,3.119204609952848e-08,1.0325700983476771e-07,7.314001772428951e-10,1.2531418504003458e-07,4.490951139678563e-07,1.5149865775770488e-05
