Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21)
0.000754224853978217,0.24412843056410852,3.76,0.0,0.1184280950662545,0.6615874338723101,0.3686902945798412,0.01556891350520032,0.00012920427705232515,0.19746395219212767,0.314418045686434,2.5895520796030788e-12,0.15377223948086874,2.3787035561588003e-08,4.958444693456257e-05,0.1800188821811619,0.007249278055729853,0.015578579399894455,0.00016271688627233794,9.840433576307399e-05,0.310609936179486,0.00012062134347373666,3.3985895997264766e-05,0.025047412961773624,0.008809034485443831,1.3614953851310298e-05,9.581846181094957e-06,0.0004512923152577925,2.538550140769589e-06,0.013872862508900345,1.578119635895173e-08,0.012589004362447028,6.764475994916476e-06,0.0005275619753572268,2.3898390597556995e-05,2.9794633271801847e-06,0.0003996952231179837,0.025492566004278763,0.0005954323754746296,0.0016646095227918118,1.5965083176438973e-10,3.072811855311193e-09,0.003792243581036919,4.2323299190547596e-05,1.2270993031565959e-08,3.312464886641933e-06,2.884600745739372e-07,0.00013128685576426863,1.681122682102454e-07,3.5981124018480624e-13,1.7222167796922803e-10,0.0021203237118465642,1.0896442264096331e-07,5.809858398743236e-09,0.0001313344931396241,1.3472296677277076e-11,1.3681698319072906e-11,1.5725535940621938e-10,6.560837882306753e-05,7.027051597005539e-08,5.212218156633379e-06
0.0007547923924132163,0.24416906172046243,3.76,0.0,0.1177668137933018,0.6604984449146702,0.36976030522272846,0.015637694557070207,0.00012930270830867715,0.19726988363907275,0.31475310231865594,2.5917995986872463e-12,0.15395516956316638,2.3830000299068966e-08,4.9664969941372585e-05,0.18088952477404935,0.007239211477663512,0.015558010071414757,0.00016259077128411278,9.84448220144502e-05,0.31073386962878435,0.00012063399834164543,3.402235186384819e-05,0.02507644167236999,0.008840103320426486,1.3651768215986343e-05,9.608222564968688e-06,0.00045199512145619695,2.53199002618104e-06,0.013960563353951821,1.5777132374469486e-08,0.012634111286017387,6.782289796117938e-06,0.0005281973761948396,2.4037826219612472e-05,2.9776480432417826e-06,0.0004007027167442064,0.025591582051415245,0.00059760871266231,0.0016775694443256382,1.6065470173021768e-10,3.071718094161657e-09,0.0038168160401040696,4.264859384411462e-05,1.2352894682275825e-08,3.3194132163656925e-06,2.925858832318301e-07,0.00013311261607931762,1.7063162862758142e-07,3.611534373506801e-13,1.727316414650763e-10,0.0021383328699723534,1.104839964871705e-07,5.890479623215646e-09,0.0001322823286532149,1.3569749440710759e-11,1.3673358440875306e-11,1.5862112979344554e-10,6.558160082090382e-05,7.126729617833673e-08,5.256086408333891e-06
0.0007553599308482156,0.24420966925691648,3.76,0.0,0.11710870157474199,0.6594098413828268,0.3708291857698261,0.015706521547397823,0.00012939828906813957,0.19707567014084432,0.3150889458507397,2.5939878687614142e-12,0.15413725860897862,2.38725888217392e-08,4.97444997624961e-05,0.18176170086162566,0.007229079342270147,0.015537141594713567,0.00016246200170706663,9.848424012116815e-05,0.3108542401178101,0.00012064434498823368,3.4058198598889305e-05,0.02510520566735463,0.00887116215047755,1.3688268109497225e-05,9.634372747315786e-06,0.0004526841676200155,2.5253989946065137e-06,0.0140484158540339,1.5772520167739993e-08,0.012679060955711271,6.79994807540903e-06,0.0005288161523262472,2.4177224065165618e-05,2.9757300216694945e-06,0.00040170241333357476,0.025690261624465683,0.0005997800243044049,0.0016905566964638848,1.6166018729002084e-10,3.0705513117790783e-09,0.003841434152421371,4.297394583230256e-05,1.243485043217188e-08,3.3262688269878056e-06,2.967481989208806e-07,0.0001349587304157859,1.7318058088501603e-07,3.6248609266005885e-13,1.732359029952948e-10,0.0021564404605391232,1.1201873514762851e-07,5.9719018465504804e-09,0.00013323327758177732,1.3667524756535319e-11,1.3664546811874812e-11,1.5999093607121591e-10,6.555419642764515e-05,7.227285500022788e-08,5.300084086888634e-06
0.0007559274692832149,0.24425025271155396,3.76,0.0,0.11645375869783543,0.6583216463077498,0.37189691519666224,0.015775392883542468,0.0001294910210777887,0.19688131811583953,0.3154255721349808,2.596116910958743e-12,0.15431850819581916,2.391479955096376e-08,4.9823033816972105e-05,0.18263539139795432,0.007218882461729369,0.01551597646581122,0.0001623306036445971,9.852259417948681e-05,0.3109710621570494,0.00012065239605587643,3.409343622021968e-05,0.025133704699868805,0.008902210201868165,1.3724451657347034e-05,9.66029532230135e-06,0.00045335944083125303,2.5187777584313608e-06,0.014136416173516832,1.5767362550166724e-08,0.012723851145172061,6.817449993642931e-06,0.000529418299722029,2.4316574631976644e-05,2.973709867983344e-06,0.00040269427824627735,0.02578859875194173,0.0006019462317531639,0.0017035705161498012,1.6266724342386168e-10,3.0693118820119127e-09,0.003866096876491082,4.329932489035165e-05,1.2516855506020514e-08,3.333031502665051e-06,3.009469257953708e-07,0.00013682531330472473,1.7575929477669053e-07,3.638091159075866e-13,1.7373443079182432e-10,0.0021746463341378347,1.1356866531886069e-07,6.054126488066071e-09,0.00013418730991726554,1.3765619548521038e-11,1.3655266213154945e-11,1.6136469000248956e-10,6.552617050398064e-05,7.328716927460666e-08,5.344208536113234e-06
0.0007564950077182142,0.24429081162536434,3.76,0.0,0.11580198519630841,0.6572338825975648,0.3729634726548642,0.015844306978432667,0.000129580907442605,0.19668683395454134,0.31576297695973515,2.5981867502459113e-12,0.1544989199513278,2.3956630892540413e-08,4.990056961513424e-05,0.18351057728582248,0.007208621650373256,0.015494517204953838,0.00016219660356656603,9.855988841523946e-05,0.3110843505146312,0.00012065816446959977,3.412806475633955e-05,0.025161938547042777,0.00893324670483268,1.3760316441797128e-05,9.68598895444152e-06,0.0004540209302050939,2.51212703276489e-06,0.014224560465549147,1.5761662431229285e-08,0.012768479650371136,6.834794715644815e-06,0.0005300038170327408,2.4455868416368488e-05,2.971588206366387e-06,0.00040367827799393287,0.025886587504518242,0.0006041072572810594,0.0017166101374933124,1.6367582469201536e-10,3.06800019833044e-09,0.003890803168094871,4.362470076690289e-05,1.2598903471209026e-08,3.3397010418808595e-06,3.0518196067292384e-07,0.00013871247796400595,1.7836793721844864e-07,3.651223940129969e-13,1.7422718344326708e-10,0.0021929503339560025,1.1513381147589133e-07,6.137154843279665e-09,0.00013514439539897825,1.3864030714704496e-11,1.3645519514111484e-11,1.6274228769816774e-10,6.549752795787536e-05,7.431021400899392e-08,5.38845706422278e-06
0.0007570625461532136,0.24433134554203262,3.76,0.0,0.11515338085481633,0.6561465730361793,0.37402883747417986,0.01591326225077548,0.00012966795160283215,0.19649222401886351,0.3161011560503054,2.600197441974367e-12,0.15467849555184207,2.3998081558568022e-08,4.997710490551268e-05,0.18438723937972304,0.007198297723434096,0.015472766355696234,0.0001620600278862057,9.859612715026349e-05,0.31119412020886744,0.00012066166338156239,3.4162084511305054e-05,0.025189907009525055,0.008964270893679053,1.3795860363918722e-05,9.711452588441e-06,0.0004546686267573414,2.5054475227543802e-06,0.014312844872929812,1.5755422750810964e-08,0.01281294429004819,6.851981536399506e-06,0.0005305727054838504,2.45950959154952e-05,2.969365668841433e-06,0.00040465438020417864,0.025984221996439405,0.000606263024177501,0.0017296747919946951,1.6468588574487113e-10,3.066616665284225e-09,0.00391555198056077,4.3950043244333717e-05,1.2680988646045997e-08,3.346277258380432e-06,3.0945319399895275e-07,0.0001406203362602151,1.8100667363869099e-07,3.664258297067035e-13,1.7471412641176542e-10,0.002211352295838603,1.1671419615783258e-07,6.220988084241479e-09,0.00013610450352934242,1.3962755127787483e-11,1.363530961457904e-11,1.641236311967821e-10,6.546827365375289e-05,7.534196254096636e-08,5.432826962225953e-06
0.0007576300845882129,0.24437185400811895,3.76,0.0,0.1145079452113524,0.6550597402795583,0.3750929891646845,0.015982257125327862,0.00012975215656820102,0.1962974946411933,0.31644010507041304,2.6021490412945925e-12,0.15485723672182128,2.403915028042663e-08,5.005263755171452e-05,0.18526535848942416,0.007187911497229285,0.015450726484153014,0.00016192090299025567,9.863131469139364e-05,0.3113003865024214,0.00012066290600257336,3.419549582163324e-05,0.025217609911627498,0.008995282006927311,1.3831081719510482e-05,9.736685097069205e-06,0.00045530252387477774,2.4987399346105504e-06,0.014401265529612082,1.574864654191562e-08,0.012857242905998994,6.869009754276509e-06,0.0005311249689496193,2.4734247632279964e-05,2.9670429031510514e-06,0.0004056225536251936,0.026081496386563933,0.0006084134567026349,0.001742763708765898,1.656973812757844e-10,3.065161683644755e-09,0.003940342265023316,4.4275322140614374e-05,1.276310629076496e-08,3.352759981400815e-06,3.13760508688366e-07,0.00014254899868091029,1.8367566716730951e-07,3.677193393654522e-13,1.7519523162114568e-10,0.002229852048298821,1.1830983949657488e-07,6.30562727261449e-09,0.00013706760359097594,1.4061789636798744e-11,1.3624639489526574e-11,1.6550862962692428e-10,6.543841247345808e-05,7.638238653739909e-08,5.477315518734238e-06
0.0007581976230232122,0.24441233657324934,3.76,0.0,0.11386567755612333,0.6539734068538476,0.37615590741781235,0.01605129003300129,0.00012983352578589715,0.19610265212400746,0.31677981962262036,2.604041588214652e-12,0.15503514523389106,2.4079835495603042e-08,5.012716547506638e-05,0.18614491538143965,0.007177463789543858,0.015428400178635799,0.00016177925597192673,9.866545550621135e-05,0.3114031649017222,0.00012066190588772859,3.422829885930842e-05,0.02524504710165311,0.009026279287307235,1.3865978541897728e-05,9.761685007398191e-06,0.00045592261736579975,2.492004980838333e-06,0.01448981856118118,1.5741336928288176e-08,0.012901373363106965,6.8858785480793646e-06,0.00053166061400566,2.487331407648483e-05,2.9646205740488334e-06,0.00040658276813560363,0.02617840487859565,0.0006105584799339703,0.0017558761146547852,1.6671026567730402e-10,3.0636356626902698e-09,0.003965172970563296,4.460050729380778e-05,1.2845250654150886e-08,3.359149054647053e-06,3.1810377992279064e-07,0.00014449857430922527,1.8637507787206697e-07,3.690028252856729e-13,1.7567046551664742e-10,0.0022484494124696873,1.1992075882980877e-07,6.391073343608439e-09,0.00013803366462589636,1.416113106685514e-11,1.3613512195680767e-11,1.6689718361890023e-10,6.5407949380365e-05,7.74314559352308e-08,5.521919991265308e-06
0.0007587651614582115,0.24445279279032378,3.76,0.0,0.11322657690426638,0.6528875951373344,0.377217572131381,0.01612035941189321,0.0001299120640401024,0.19590770273537242,0.3171202952407662,2.6058751660457604e-12,0.15521222291356865,2.4120136111422027e-08,5.020068676842987e-05,0.18702589077655396,0.007166955418765373,0.015405790051512108,0.00016163511355302352,9.869855412955177e-05,0.31150247118156993,0.00012065867678866142,3.426049409970319e-05,0.025272218454197148,0.009057261982441646,1.3900548666129388e-05,9.786451435888121e-06,0.00045652890476277023,2.4852433566143243e-06,0.014578500084133268,1.5733497070157653e-08,0.012945333552972216,6.902587284808772e-06,0.0005321796500175789,2.501228576548737e-05,2.962099355215066e-06,0.00040753499489496896,0.026274941728684165,0.0006126980200685213,0.0017690112341754304,1.677244932777659e-10,3.0620390295761054e-09,0.003990043044196878,4.492556860787117e-05,1.2927415567736714e-08,3.3654443367829798e-06,3.224828763173551e-07,0.00014646917059763615,1.8910506382708796e-07,3.702761889320703e-13,1.761397936796649e-10,0.0022671442012688983,1.215469693684138e-07,6.4773270860023784e-09,0.000139002655425659,1.426077621666073e-11,1.3601930823121323e-11,1.682891884335281e-10,6.537688931008654e-05,7.848913880683217e-08,5.566637610309712e-06
0.0007593326998932108,0.24449322221158906,3.76,0.0,0.112590642063253,0.6518023273911366,0.37827796336329306,0.016189463705817274,0.0001299877758590656,0.19571265271613075,0.31746152740740524,2.6076498544249995e-12,0.1553884716257792,2.4160051025284114e-08,5.027319970949002e-05,0.18790826536445956,0.007156387204423192,0.01538289873263784,0.00016148850274723156,9.873061518200402e-05,0.3115983213153371,0.00012065323260797735,3.429208211022457e-05,0.02529912386386257,0.009088229343868924,1.393479033714679e-05,9.810983418145109e-06,0.0004571213855948691,2.4784557676350573e-06,0.01466730620879393,1.5725130218156805e-08,0.012989121387939838,6.919135349453696e-06,0.0005326820886132522,2.5151153224022605e-05,2.959479936830133e-06,0.00040847920600408136,0.026371101234094144,0.0006148320043421399,0.0017821682902550184,1.6874001842113774e-10,3.060372215904633e-09,0.004014951431588852,4.5250476056634674e-05,1.3009595623675868e-08,3.3716457017312403e-06,3.268976600039004e-07,0.000148460893737787,1.9186578096556775e-07,3.7153934295065487e-13,1.7660318737652145e-10,0.0022859362214641674,1.2318848460915255e-07,6.5643892044002676e-09,0.00013997454461541446,1.4360721866340922e-11,1.3589898543135149e-11,1.6968454482655272e-10,6.534523724925241e-05,7.955540186633456e-08,5.611465601136554e-06
0.0007599002383282101,0.24453362440054643,3.76,0.0,0.1119578716176388,0.6507176257498719,0.37933706134493506,0.016258601364858825,0.00013006066553622933,0.19551750827746145,0.31780351155057107,2.609365735383563e-12,0.15556389327807693,2.4199579067246836e-08,5.034470267737789e-05,0.18879201980195617,0.007145759965864572,0.015359728870607341,0.00016133945045143343,9.876164323239046e-05,0.31169073148844767,0.0001206455872902527,3.432306341361869e-05,0.025325763247122633,0.009119180627315324,1.3968702039597333e-05,9.835279797929509e-06,0.0004577000617278959,2.471642905499645e-06,0.014756233040410594,1.571623965935021e-08,0.013032734802760544,6.93552208748824e-06,0.0005331679438526664,2.528990699131394e-05,2.956763014185952e-06,0.0004094153745986661,0.02646687773690601,0.0006169603608545567,0.0017953465042522957,1.697567955188837e-10,3.0586356486652568e-09,0.004039897077123488,4.5575199663101946e-05,1.3091785909796613e-08,3.3777530378371374e-06,3.3134798507962386e-07,0.00015047384852460782,1.946573824895015e-07,3.7279220984983614e-13,1.7706062241247908e-10,0.002304825273020785,1.2484531531831573e-07,6.6522602825449506e-09,0.0001409493006247464,1.446096477601519e-11,1.3577418549267959e-11,1.7108316003557314e-10,6.531299814465959e-05,8.063021003389868e-08,5.656401186806522e-06
0.0007604677767632094,0.24457399891573645,3.76,0.0,0.11132826390799626,0.6496335122075287,0.3803948464987427,0.016327770846152646,0.00013013073808167824,0.1953222755976137,0.3181462430388736,2.611022894045197e-12,0.15573848982432253,2.4238719085024975e-08,5.041519409985281e-05,0.18967713471192596,0.007135074522966728,0.015336283133914837,0.00016118798376626092,9.879164292938258e-05,0.31177971811671795,0.00012063575498373287,3.435343853852926e-05,0.025352136544422102,0.009150115093148564,1.4002281982097551e-05,9.859339482694648e-06,0.00045826493700866597,2.464805465330605e-06,0.014845276678755608,1.570682876021162e-08,0.013076171756952984,6.951746846026998e-06,0.0005336372323674574,2.5428537621227357e-05,2.953949298847607e-06,0.00041034347496871076,0.026562265628905034,0.0006190830185106313,0.0018085450959403927,1.7077477879520398e-10,3.056829766715879e-09,0.004064878923913127,4.5899709515031074e-05,1.3173980786113517e-08,3.3837662463898264e-06,3.3583369839558416e-07,0.0001525081381967001,1.974800186616722e-07,3.740347023094115e-13,1.775120704551344e-10,0.0023238111485047314,1.2651746957512693e-07,6.740940761123459e-09,0.00014192689166637326,1.456150168387509e-11,1.3564494109016216e-11,1.7248493071907935e-10,6.528017696246432e-05,8.171352637173931e-08,5.70144156125798e-06
0.0007610353151982088,0.2446143453217429,3.76,0.0,0.11070181703339882,0.6485500086153023,0.3814512994397976,0.016396970614013906,0.0001301979995360422,0.19512696082129133,0.3184897171816137,2.6126214357836114e-12,0.15591226326332924,2.4277470113828163e-08,5.048467259602129e-05,0.19056359068617557,0.00712433169614089,0.015312564210141709,0.0001610341301889519,9.882061915206235e-05,0.3118652978411127,0.00012062375022918483,3.438320820716851e-05,0.02537824371962067,0.009181032006541218,1.4035528205267636e-05,9.883161646144432e-06,0.00045881601710561295,2.4579441421501896e-06,0.014934433217827767,1.5696900961083918e-08,0.013119430235253214,6.967809064371129e-06,0.0005340899733689568,2.5567035679718848e-05,2.951039516159044e-06,0.0004112634825319299,0.026657259352749516,0.0006211999074173184,0.0018217632836567672,1.7179392230614284e-10,3.054955027187848e-09,0.004089895913969973,4.622397580295783e-05,1.3256173938936454e-08,3.389685245057233e-06,3.4035464051506686e-07,0.00015456386441884044,2.0033383753760121e-07,3.752667257568692e-13,1.779575003491667e-10,0.002342893633257516,1.282049535705868e-07,6.830430960146244e-09,0.00014290728575817513,1.4662329307032174e-11,1.3551128553912729e-11,1.7388974891153997e-10,6.524677872721335e-05,8.280531233119753e-08,5.746583884208265e-06
0.0007616028536332081,0.24465466318802306,3.76,0.0,0.1100785288959588,0.6474671367043061,0.3825064009442773,0.01646619913883483,0.0001302624558629001,0.1949315700648146,0.31883392923987663,2.614161482570958e-12,0.15608521563052533,2.4315831355790386e-08,5.055313700660145e-05,0.19145136829283307,0.007113532305520081,0.015288574802207116,0.00016087791689764125,9.884857676998736e-05,0.3119474874840328,0.00012060958760448067,3.441237328345543e-05,0.02540408475579827,0.009211930636735439,1.4068439181599535e-05,9.906745522814687e-06,0.0004593533096272413,2.4510596186945983e-06,0.015023698747983861,1.5686459731133813e-08,0.013162508243558047,6.98370825223751e-06,0.0005345261882286843,2.5705391746990243e-05,2.948034396153904e-06,0.00041217537362495544,0.02675185339423267,0.0006233109588251769,0.0018350002847011188,1.7281418028187814e-10,3.0530118857439737e-09,0.004114946988586502,4.654796881286073e-05,1.3338359959148546e-08,3.395509965317076e-06,3.449106455470542e-07,0.0001566411275280024,2.0321898530616886e-07,3.7648820277652383e-13,1.78396888615299e-10,0.002362072506645617,1.299077717346792e-07,6.920731108381414e-09,0.0001438904507704336,1.4763444346139576e-11,1.3537325236446292e-11,1.7529751386539425e-10,6.521280845552186e-05,8.390552796396235e-08,5.7918253240316334e-06
