Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81)
1.0791621428330483e-07,0.29909371194807055,3.76,0.0,0.6050353994181309,0.9998727416854521,6.328374310427318e-05,5.184731792772754e-05,2.467546011041644e-05,0.02719075661185777,0.027241839320073298,3.3776498408439396e-09,0.0006225995458697287,1.2675009105711422e-05,2.134066249390887e-05,2.336880417308615e-05,5.735548238552492e-05,1.8433829900329725e-07,4.853593507688035e-06,0.0001682886333785457,0.0007753162696908505,3.9330842653189135e-06,2.456948853796473e-06,1.414529080705987e-06,1.302510305913583e-05,4.3680183609760505e-06,2.7560250431622023e-08,1.5620888733976246e-08,6.81985236871512e-10,6.609794900712488e-09,4.3380381101216624e-14,1.1755293779191801e-08,2.3736529152243622e-08,2.3483451230838144e-09,1.241633321270602e-12,3.705081580091235e-13,0.0001330284702805253,9.480658911413327e-07,9.037816395535936e-05,1.5774155672065799e-09,1.3345054631288964e-13,3.6021204248555906e-12,8.536895612803502e-06,5.22152435678917e-13
1.0986925015405208e-07,0.2991226619914742,3.76,0.0,0.6045128507177162,0.9998677923919238,6.692459964628027e-05,5.343041457191786e-05,2.5701587415720558e-05,0.027670285039573472,0.027723436808705336,3.437302430867569e-09,0.0006544425586506935,1.2950647569923286e-05,2.200170707828629e-05,2.4621199403997895e-05,5.886668200416952e-05,1.9206893315667298e-07,5.026667991063748e-06,0.00017468262310331767,0.0008134303618119733,4.071064048447205e-06,2.5805113991280274e-06,1.485326608595252e-06,1.3703529684353195e-05,4.541325417832056e-06,3.0280083100701425e-08,1.735683888864995e-08,7.063162326194391e-10,7.154116025921602e-09,4.820912883104717e-14,1.2447246085965989e-08,2.6092876822460827e-08,2.6046080128840188e-09,1.3728847286105468e-12,4.1102291944830095e-13,0.00013521536809748552,9.809865577872594e-07,9.131087550540677e-05,1.6841785856793844e-09,1.4450864155358055e-13,3.812198913282634e-12,8.835144026721653e-06,5.812814183400316e-13
1.1182228602479932e-07,0.29915166658148395,3.76,0.0,0.6039893667366499,0.9998627060575597,7.071362505924006e-05,5.5028118044353164e-05,2.675608146774485e-05,0.028149347803738737,0.028204621599803796,3.4968980549440238e-09,0.0006874345470898923,1.3226183316584399e-05,2.266665763248048e-05,2.591202412416498e-05,6.040123237668066e-05,2.0001554578907639e-07,5.203909402611826e-06,0.00018124077727843199,0.0008528864594841986,4.212392223568802e-06,2.7089880754706444e-06,1.5587116213819595e-06,1.4407374587623213e-05,4.7193453905746115e-06,3.322576756611275e-08,1.925638153456813e-08,7.312306455064328e-10,7.738077371457603e-09,5.3493420737058635e-14,1.317848774425251e-08,2.86462784526244e-08,2.8844804751841706e-09,1.5159591555539645e-12,4.55275757676192e-13,0.00013739490374576984,1.0144166212356732e-06,9.222726364899785e-05,1.7965197474036085e-09,1.5637866501471138e-13,4.031271319071016e-12,9.138041361783764e-06,6.462399941538372e-13
1.1377532189554657e-07,0.2991807274958141,3.76,0.0,0.6034649157900942,0.9998574800495306,7.465477789380306e-05,5.664011387830328e-05,2.783948920826219e-05,0.028627943301012936,0.028685393067211584,3.5564365770717242e-09,0.0007216030328866037,1.3501604786045088e-05,2.3335360237594972e-05,2.724151140106337e-05,6.195937631759974e-05,2.0818231585172446e-07,5.3853900912774786e-06,0.00018796612023161475,0.0008937166964781244,4.357127159374217e-06,2.842530042478954e-06,1.6347583075757334e-06,1.5137383495567189e-05,4.902173087944146e-06,3.6412916699336695e-08,2.133241067127433e-08,7.56738486461234e-10,8.364318476725823e-09,5.926917151587455e-14,1.3951493944813951e-08,3.141045829588783e-08,3.1897712368083157e-09,1.671755811150278e-12,5.035532075629724e-13,0.00013956710184333306,1.0483542748449824e-06,9.312766814802125e-05,1.9146560269018033e-09,1.6911522189325354e-13,4.259608960227736e-12,9.445564352152165e-06,7.17526400912558e-13
1.1572835776629382e-07,0.29920984654227134,3.76,0.0,0.6029394656614278,0.9998521116918898,7.87520889020766e-05,5.826609403772699e-05,2.8952368371620723e-05,0.02910606987647397,0.029165750562419622,3.615917858513586e-09,0.0007569760055180597,1.3776901436900747e-05,2.40076708073378e-05,2.8609886334173312e-05,6.354135449614944e-05,2.1657348784297114e-07,5.571183646687425e-06,0.00019486173342903338,0.0009359537553867552,4.505328258335407e-06,2.981291828875758e-06,1.713543011182519e-06,1.589432458128299e-05,5.0899053260814196e-06,3.9858039377806395e-08,2.3598660977996056e-08,7.828499354124263e-10,9.035643190514557e-09,6.557463522232359e-14,1.4768901766722676e-08,3.4399933282258297e-08,3.522402870936497e-09,1.8412314052388557e-12,5.561598244407232e-13,0.00014173198710308677,1.0827978040253588e-06,9.40124230160456e-05,2.038810764821973e-09,1.8277635199962999e-13,4.4974892451274866e-12,9.757689765458677e-06,7.956757810867133e-13
1.1768139363704107e-07,0.29923902555922477,3.76,0.0,0.6024129835933647,0.9998465982642507,8.300966239856736e-05,5.990575679281169e-05,3.0095287712307333e-05,0.029583725822593394,0.02964569341419568,3.6753417578578692e-09,0.0007935819302880993,1.4052063652331494e-05,2.4683454728664395e-05,3.0017366637780707e-05,6.514740576417072e-05,2.2519337214579573e-07,5.761364920587692e-06,0.00020193075654649815,0.0009796308766756548,4.657055975513716e-06,3.1254314050512295e-06,1.7951442865105818e-06,1.667898898927322e-05,5.282640975225302e-06,4.3578583862751006e-08,2.6069753139574362e-08,8.095753441409429e-10,9.755029106294192e-09,7.245053103064575e-14,1.5633519501079835e-08,3.763005151472661e-08,3.884417690351991e-09,2.025403264391903e-12,6.13419114120072e-13,0.00014388958434971243,1.1177455904300483e-06,9.488185666497438e-05,2.169213846731432e-09,1.974237289719836e-13,4.745195809809421e-12,1.0074394400958194e-05,8.812625688791471e-13
1.1963442950778833e-07,0.29926826641617477,3.76,0.0,0.6018854362789342,0.9998409370004636,8.743167764777285e-05,6.155880659841731e-05,3.126882723659495e-05,0.030060909378191347,0.030125220928207304,3.7347081310834825e-09,0.0008314497564974379,1.4327082655179478e-05,2.5362586511354338e-05,3.146416320466137e-05,6.677776747304348e-05,2.3404634545030305e-07,5.956010048349207e-06,0.00020917638854993796,0.0010247818678705643,4.8123718374686245e-06,3.2751102571926704e-06,1.8796429535749537e-06,1.7492191368999553e-05,5.480481007308669e-06,4.759298302838259e-08,2.8761241231283375e-08,8.369252391284033e-10,1.0525637480136395e-08,7.994017468938845e-14,1.6548336417232642e-08,4.1117032402894736e-08,4.277983898078904e-09,2.225352594522652e-12,6.756745033585739e-13,0.00014603991853729778,1.1531961163444507e-06,9.57362920494066e-05,2.3061018886971224e-09,2.1312286972020134e-13,5.0030186578449275e-12,1.0395655087722172e-05,9.749030144822848e-13
1.215874653785356e-07,0.29929757101427795,3.76,0.0,0.6013567898523179,0.9998351250872873,9.202239027937159e-05,6.322495397544034e-05,3.247357843831423e-05,0.030537618727370455,0.030604332386638625,3.7940168316319825e-09,0.0008706089257379527,1.4601950431261983e-05,2.6044949447318e-05,3.295048065075773e-05,6.843267577959957e-05,2.431368512624244e-07,6.155196470518671e-06,0.0002166018887857059,0.0010714411128850184,4.971338461276301e-06,3.43049346296087e-06,1.967122154134252e-06,1.833477041762186e-05,5.683528544490737e-06,5.1920701540116646e-08,3.168966228435818e-08,8.649103244080004e-10,1.1350823661482165e-08,8.808961599426212e-14,1.751653299762474e-08,4.4878008522737466e-08,4.705402010426357e-09,2.4422278988835875e-12,7.432903530782956e-13,0.00014818301476785212,1.1891479692844928e-06,9.657604680871855e-05,2.4497184300465044e-09,2.299433548130898e-13,5.27125430342402e-12,1.0721448682871813e-05,1.0772578549463294e-12
1.2354050124928285e-07,0.29932694128690573,3.76,0.0,0.6008270098795498,0.9998291596630606,9.678613373105281e-05,6.490391539499414e-05,3.371014453862584e-05,0.031013851998428665,0.03108302704780121,3.853267710487793e-09,0.0009110893803086595,1.4876659659935364e-05,2.6730435280245235e-05,3.447651784178247e-05,7.01123659414969e-05,2.524694004969281e-07,6.359002954369123e-06,0.00022421057808096333,0.001119643581485043,5.134019573642307e-06,3.591749768687779e-06,2.0576674083762e-06,1.9207589432252662e-05,5.891888908647284e-06,5.6582285039914255e-08,3.487258809906327e-08,8.935414844157829e-10,1.2234148055040103e-08,9.694778244760916e-14,1.8541491655165557e-08,4.8931069253537444e-08,5.169111560463883e-09,2.6772485566120186e-12,8.166530154831389e-13,0.00015031889831073456,1.225599846810924e-06,9.740143340698386e-05,2.6003141335352584e-09,2.4795906026149245e-13,5.550205918087565e-12,1.1051752069848905e-05,1.1890351381638342e-12
1.2549353712003011e-07,0.29935637920019786,3.76,0.0,0.600296061349077,0.9998230378163637,0.00010172732071937185,6.659541316534827e-05,3.4979140729759455e-05,0.03148960726275065,0.03156130414573858,3.912460616264149e-09,0.000952921571752875,1.5151203651185447e-05,2.7418943886106564e-05,3.6042468402429736e-05,7.181707260237509e-05,2.6204857215407217e-07,6.5675096154928114e-06,0.00023200583985442393,0.001169424838890001,5.30048003011589e-06,3.7590516680879895e-06,2.15136667227542e-06,2.0111536872130507e-05,6.1056696718514405e-06,6.159941141631725e-08,3.832867939924349e-08,9.228297868353743e-10,1.3179387638410282e-08,1.065666293783146e-13,1.962680795310067e-08,5.329530626110321e-08,5.671698093349504e-09,2.9317085688113184e-12,8.961719369412414e-13,0.00015244759462304107,1.2625505615686527e-06,9.821275927081046e-05,2.758146993231823e-09,2.6724840113598993e-13,5.840183480303234e-12,1.1386542156723294e-05,1.3109932082411412e-12
1.2744657299077738e-07,0.2993858867536309,3.76,0.0,0.5997639086621811,0.9998167565846756,0.0001068504447389181,6.829917532156646e-05,3.6281194422709744e-05,0.03196488253367735,0.03203916288982464,3.97159539529605e-09,0.000996136469515705,1.542557628861981e-05,2.8110382964786423e-05,3.7648521208947756e-05,7.354703006714953e-05,2.718790140792118e-07,6.780797939448616e-06,0.0002399911212376885,0.001220821055508181,5.4707858344193375e-06,3.932575482484528e-06,2.248310395644813e-06,2.1047526931060143e-05,6.32498070788041e-06,6.699494423992194e-08,4.2077742419733855e-08,9.527864854390558e-10,1.4190548059809447e-08,1.1700129677312352e-13,2.0776302346615934e-08,5.7990860897735355e-08,6.215900464560306e-09,3.206980479150325e-12,9.822808083706736e-13,0.0001545691293709951,1.2999990465601632e-06,9.901032692517548e-05,2.9234825504279724e-09,2.878945875570123e-13,6.141503928035004e-12,1.1725795874536085e-05,1.443943860706611e-12
1.2939960886152464e-07,0.29941546598059005,3.76,0.0,0.5992305156232655,0.9998103129530254,0.00011216008159021725,7.001493551780294e-05,3.761694549892812e-05,0.03243967576535339,0.03251660246435573,4.030671891742946e-09,0.0010407655697217322,1.5699771977888173e-05,2.8804667743026966e-05,3.929486086571637e-05,7.530247256773624e-05,2.819654438052382e-07,6.998950803424594e-06,0.0002481699342075154,0.0012738690168066465,5.645004157892974e-06,4.112501442557568e-06,2.3485915809042735e-06,2.2016500120484882e-05,6.549934244785708e-06,7.279298845451759e-08,4.6140788030645667e-08,9.83423022931182e-10,1.527187634330244e-08,1.2831027308930042e-13,2.1994032468136216e-08,6.303897359819969e-08,6.804618453643058e-09,3.504519476847494e-12,1.075438765010512e-12,0.00015668352845238956,1.3379443606632674e-06,9.979443412732187e-05,3.0965941179250035e-09,3.0998589372664606e-13,6.45449131501058e-12,1.206949017567832e-05,1.5887556769616307e-12
1.313526447322719e-07,0.2994451189489516,3.76,0.0,0.5986958454300051,0.9998037038526313,0.00011766089093673568,7.174243292221233e-05,3.898704656604934e-05,0.03291398485155183,0.03299362202813632,4.089689947698781e-09,0.0010868409040724625,1.597378560006604e-05,2.950172068879196e-05,4.098166816652568e-05,7.708363451952553e-05,2.9231264947758833e-07,7.222052497922577e-06,0.0002565458567293033,0.0013286061333144183,5.823203359052367e-06,4.299013771621452e-06,2.452305842589126e-06,2.301942386353541e-05,6.780644918562687e-06,7.901894841407808e-08,5.054009350300923e-08,1.014751033788462e-09,1.6427874229238617e-08,1.4055556633915408e-13,2.3284305978236355e-08,6.846203535106907e-08,7.440920706132154e-09,3.8258676899732216e-12,1.176131637550552e-12,0.0001587908180201314,1.3763856944034575e-06,0.00010056537399878596,3.277763013047861e-09,3.3361594055363515e-13,6.779476970203936e-12,1.2417602032304935e-05,1.746357547654718e-12
1.3330568060301916e-07,0.29947484776167127,3.76,0.0,0.59815986066336,0.9997969261595329,0.00012335761789134412,7.348141211442452e-05,4.0392163217694143e-05,0.03338780762447607,0.03347022071405808,4.148649403309548e-09,0.0011343950488629773,1.6247612469546358e-05,3.020147123712234e-05,4.270912054127769e-05,7.889075076893367e-05,3.0292549086151755e-07,7.450188748494355e-06,0.0002651225339120287,0.001385070450757901,6.005453003265555e-06,4.492300770432439e-06,2.559551467620142e-06,2.4057293100392806e-05,7.01722982795511e-06,8.569958835719452e-08,5.529926702367331e-08,1.0467823470929599e-09,1.7663312178588517e-08,1.5380288275056784e-13,2.4651694004783188e-08,7.428364132631676e-08,8.128053016682847e-09,4.17265867725701e-12,1.284873256702046e-12,0.00016089102450693923,1.4153223759914531e-06,0.00010132343515562714,3.467278799750779e-09,3.5888399245339935e-13,7.116799660247892e-12,1.2770108434784045e-05,1.917742395113011e-12
1.3525871647376642e-07,0.29950465455738107,3.76,0.0,0.5976225232774546,0.9997899766932119,0.00012925509463257274,7.52316229855351e-05,4.1832974297393755e-05,0.03386114185353823,0.033946397628672714,4.207550096901808e-09,0.0011834611341170625,1.6521248296008797e-05,3.090385552748963e-05,4.447739248886073e-05,8.072405683237485e-05,3.13808900431304e-07,7.683446737509545e-06,0.0002739036791749098,0.0014433006603272963,6.191823882558215e-06,4.6925549035294635e-06,2.670429476356093e-06,2.5131130905288762e-05,7.259808590431781e-06,9.286309541291323e-08,6.044331506994901e-08,1.0795289893636799e-09,1.898324407075417e-08,1.6812181329579983e-13,2.610104519341699e-08,8.05286467419586e-08,8.869446966754567e-09,4.546622126826565e-12,1.402206813242667e-12,0.00016298417465124583,1.4547538776368073e-06,0.00010206890183693441,3.6654395401888215e-09,3.858952690321818e-13,7.466805755464139e-12,1.3126986390181695e-05,2.103971105426814e-12
1.3721175234451368e-07,0.29953454151099407,3.76,0.0,0.5970837945893226,0.9997828522152006,0.00013535824205100313,7.699282064056493e-05,4.331017216669666e-05,0.03433398524411406,0.03442215185175793,4.266391865120673e-09,0.001234072852840135,1.679468915009118e-05,3.160881615258638e-05,4.6286655996936544e-05,8.258378912698541e-05,3.2496788454118807e-07,7.92191512593829e-06,0.00028289307542606507,0.001503336109072777,6.3823880355458085e-06,4.899972887112843e-06,2.785043684449494e-06,2.6241989115458777e-05,7.508503399374165e-06,1.0053914523654738e-07,6.599871275955559e-08,1.1130031873876798e-09,2.0393022625886587e-08,1.8358602839966784e-13,2.7637500393519095e-08,8.722322505641956e-08,9.668728930775258e-09,4.9495887707238186e-12,1.5287062756602302e-12,0.00016507029552436208,1.4946798221489558e-06,0.00010280205403168087,3.872552056148464e-09,4.147612723303964e-13,7.82984939944495e-12,1.3488212920782543e-05,2.3061766814121893e-12
1.3916478821526094e-07,0.2995645108343158,3.76,0.0,0.5965436352685205,0.9997755494276789,0.00014167207142615454,7.876476530334533e-05,4.4824462977531424e-05,0.03480633543627355,0.03489748243587679,4.32517454307607e-09,0.0012862644703893157,1.7067931432437046e-05,3.231630191843516e-05,4.813708094936538e-05,8.447018519342204e-05,3.364075246779802e-07,8.165684075170181e-06,0.000292094576253391,0.001565216810429174,6.577218767492997e-06,5.114755778467838e-06,2.9035007655257757e-06,2.7390948972356873e-05,7.763439082515149e-06,1.0875897037846965e-07,7.199347729643718e-08,1.147217371044409e-09,2.1898315584183585e-08,2.0027348116479104e-13,2.9266508004802404e-08,9.439492857711449e-08,1.0529729465305369e-08,5.383495524456121e-12,1.6649778676819911e-12,0.0001671494145589574,1.5350999898376218e-06,0.00010352316760399574,4.08893220074895e-09,4.456001302736037e-13,8.206292681682131e-12,1.385376506264716e-05,2.525568628320168e-12
1.411178240860082e-07,0.29959456477666496,3.76,0.0,0.596002005326607,0.9997680649720565,0.00014820168613423085,8.054722222378854e-05,4.6376566948907395e-05,0.03527819000348728,0.035372388405930384,4.383897964501075e-09,0.001340070833959976,1.734097184582726e-05,3.3026267615662695e-05,5.002883552198494e-05,8.638348391104659e-05,3.481329787953537e-07,8.414845268870808e-06,0.00030151210712788093,0.0016289834548678989,6.776390670507049e-06,5.337109066940205e-06,3.025910314705608e-06,2.857912177543549e-05,8.024743161669649e-06,1.1755543149269881e-07,7.845724463793192e-08,1.1821841761238682e-09,2.3505122676057226e-08,2.1826661945442924e-13,3.099384001062803e-08,1.0207275157913239e-07,1.1456493096295305e-08,5.850390861237797e-12,1.8116616080352725e-12,0.000169221559578917,1.5760143257249431e-06,0.00010423251441692188,4.314905140844349e-09,4.785369571010741e-13,8.596505813690137e-12,1.4223619864206919e-05,2.763437584811411e-12
1.4307085995675547e-07,0.2996247056255007,3.76,0.0,0.5954588641064923,0.9997603954275416,0.00015495228338709328,8.233996158750259e-05,4.796721864803877e-05,0.035749546451307686,0.0358468687587037,4.4425619619220316e-09,0.0013955273821880088,1.7613807370124148e-05,3.373867380175925e-05,5.1962086567455706e-05,8.832392570580482e-05,3.601494827298937e-07,8.669491934854419e-06,0.00031114966661963,0.001694677420674752,6.979979643869192e-06,5.567242766470407e-06,3.1523849129893357e-06,2.9807649548788726e-05,8.292545913798361e-06,1.269630914954749e-07,8.54213495132692e-08,1.217916447142791e-09,2.5219793418401768e-08,2.3765260717951785e-13,3.282560872502267e-08,1.1028719603092314e-07,1.245328852005043e-08,6.352440430948729e-12,1.9694329148186936e-12,0.00017128675883063723,1.6174229470821701e-06,0.0001049303624547271,4.550805650573238e-09,5.137042315740803e-13,9.00086730891235e-12,1.4597754384897574e-05,3.021160212366798e-12
1.4502389582750273e-07,0.29965493570705676,3.76,0.0,0.5949141702716576,0.9997525373096929,0.00016192915600282725,8.414275842771012e-05,4.9597167275981735e-05,0.036220402216025384,0.03632092246240457,4.501166366838229e-09,0.0014526701548669993,1.788643523977749e-05,3.4453486594121066e-05,5.3936999989881726e-05,9.029175275110217e-05,3.7246235169902034e-07,8.92971886697661e-06,0.0003210113276267325,0.0017623407848521423,7.188062914502911e-06,5.80537150969297e-06,3.283040192521741e-06,3.107770572095166e-05,8.566980433447179e-06,1.3701829278769058e-07,9.29189089280541e-08,1.254427240155652e-09,2.7049045773609485e-08,2.585235551604107e-13,3.4768284281286e-08,1.1907034002708659e-07,1.3524619234057504e-08,6.89193293422952e-12,2.1390042769865547e-12,0.00017334504101582137,1.659326151304228e-06,0.00010561697594383875,4.796978416520786e-09,5.512421937169636e-13,9.419764165927798e-12,1.497614569383294e-05,3.300204356998677e-12
