Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172)
2.2933399868861973e-06,0.21832730712129172,3.76,0.0,0.07244220262414496,0.7752054149249892,0.2199792147579627,0.0179616137760118,0.0010806941242898563,0.08493798211351242,0.18286594456905006,9.639794325792014e-10,0.6439575691100901,7.218280900472734e-06,0.0003016898513469613,0.1170524634265014,0.004550558098253612,0.0006997692006519716,0.00048248314242622584,0.004541867694229057,0.5934498315858918,0.000573268434953546,0.0002652023440200263,0.007104148936185307,0.02792486621490287,0.0005911564475834496,0.0008102105814630382,0.005355600329146514,3.5733703578184644e-07,0.0465300049831016,3.7584614496736164e-08,0.006295563527702017,0.0007555150007482551,0.0013493244766744805,2.6279487225084687e-05,7.694241264326633e-07,0.017578955654826117,0.016671583012307752,0.008746867473829476,0.014582702540133965,8.40013828703808e-08,1.634975859312024e-09,0.017144351379276588,0.002193538495519639,9.705640528267439e-06,4.93793696457258e-06,8.136328878625e-06,0.004033636287195564,1.4095538696000122e-05,2.533955399485152e-10,4.1673562355053824e-08,0.008153944357649786,3.49111953591757e-05,5.84210354328475e-06,0.010242645380898426,9.16388940291263e-08,2.52923409359372e-11,1.435644457106815e-06,6.616688724536408e-05,1.049053317809155e-05,0.00036827599685071606,6.375908816461018e-07,2.759637292668568e-07,0.0009669776921264303,3.5201210812346846e-06,0.0014099309867509026,0.000352729642244038,0.0029381907898020873,1.660349099837466e-05,9.222297776624054e-11,3.631467742271012e-11,5.405494782681262e-07,6.255631573777026e-07,6.191707352799113e-05,3.579811880877967e-07,6.265114985473183e-10,2.853179344435664e-05,2.654920332048241e-08,3.0397505398634864e-08,2.4619158899674734e-06,2.1389712059190755e-06,6.079094140748176e-05,1.5291790319146362e-09
2.297365956791235e-06,0.21834344665534677,3.76,0.0,0.07218174044940093,0.774885404412834,0.2202121004401482,0.018009518656644647,0.0010760173642119873,0.0849280012676566,0.18304686900690836,9.582012995188336e-10,0.6441388791202589,7.180824111995505e-06,0.00030071510661349837,0.11736559369278671,0.004543573807839783,0.0006983194646439694,0.0004799564536052697,0.004521001455845103,0.593367959052188,0.000570377338336726,0.00026411707502119674,0.007112320183008121,0.027964057457112154,0.0005888363665122243,0.0008069089223206397,0.005331440643305048,3.552910326357386e-07,0.04661529968935511,3.7396747999591796e-08,0.006282315708426296,0.0007523396500989418,0.0013416721810437496,2.6241253524680008e-05,7.646831385653746e-07,0.017575749886266635,0.01670492324558531,0.00873961472757537,0.014625508692691623,8.410505039656976e-08,1.627981240906835e-09,0.017192578783827427,0.0022006954231485105,9.68339690076552e-06,4.926265265064566e-06,8.136670928011781e-06,0.004043712912408517,1.4064575874241608e-05,2.523015807159853e-10,4.1501306861386556e-08,0.008172878673524715,3.483380923449678e-05,5.8243331845272886e-06,0.010259655323760579,9.17973024573406e-08,2.5136566326442258e-11,1.4321081759991128e-06,6.591615099473199e-05,1.0456183364245154e-05,0.0003679985038148373,6.36927407132897e-07,2.7518209251831145e-07,0.0009702240244856355,3.5014944194644163e-06,0.0014103655905542566,0.0003523124133170888,0.0029414371511992496,1.6541510492091104e-05,9.183060591244228e-11,3.616115388911007e-11,5.382639708898967e-07,6.23464065387037e-07,6.228896896897107e-05,3.552522158420554e-07,6.301002805709008e-10,2.8708703370442626e-05,2.6568362653682308e-08,3.0417253057666756e-08,2.46629754430275e-06,2.1361546677124135e-06,6.037797958582553e-05,1.5304843771127411e-09
2.3013919266962728e-06,0.2183595031407707,3.76,0.0,0.07192316185013518,0.7745667267634644,0.2204438831177681,0.018057300930970636,0.0010713943585276475,0.08491808666099833,0.1832272548760711,9.525154906658338e-10,0.6443187117088777,7.1439805734524785e-06,0.000299750916444506,0.11767768790516543,0.004536615365750344,0.0006968694163312552,0.0004774604436875471,0.004500385323141427,0.593285658806311,0.0005675209555266825,0.0002630442020713718,0.007120424579475786,0.028003063248270475,0.0005865422656477007,0.00080364459992861,0.005307524592406512,3.532703574119911e-07,0.04670003046726537,3.7210836585640024e-08,0.006269035736787921,0.0007492008348508759,0.0013341036731902537,2.6202725536435135e-05,7.599958375880316e-07,0.01757234572833866,0.016738078473676206,0.008732362631651837,0.014668066395471363,8.420821224568704e-08,1.6210670721281536e-09,0.01724059541008603,0.0022078021053091833,9.661370074245665e-06,4.914634371294116e-06,8.137125529653395e-06,0.0040537762123165665,1.4034037838200824e-05,2.512198162859264e-10,4.1330934668045244e-08,0.008191737098508293,3.4757461180120486e-05,5.806775899335815e-06,0.010276576774946864,9.195485463342219e-08,2.4982555612051685e-11,1.4286068962310384e-06,6.566819020384598e-05,1.0422250595058684e-05,0.0003677202845398498,6.362639876338741e-07,2.7440804306229173e-07,0.0009734607726737717,3.4830807437665613e-06,0.0014107932885710052,0.0003518938542976698,0.0029446443196755557,1.648020656625806e-05,9.144257119835491e-11,3.600932414566536e-11,5.360036573926185e-07,6.213856583142982e-07,6.266079219536546e-05,3.525647383084085e-07,6.336888865749121e-10,2.8885759532094017e-05,2.6586990696653975e-08,3.043678850319947e-08,2.470654317235525e-06,2.1333444639345048e-06,5.99699747798591e-05,1.5317520682305384e-09
2.3054178966013105e-06,0.21837547757194853,3.76,0.0,0.07166644246043816,0.7742493669035212,0.2206745757014176,0.01810496144525769,0.001066824289164085,0.08490823696840949,0.18340710754319842,9.469201242312954e-10,0.6444970870673079,7.107737984755369e-06,0.0002987971432572221,0.11798875712757532,0.004529682783545453,0.0006954191615170162,0.0004749946265565438,0.004480015488372121,0.5932029394868125,0.0005646987473550531,0.00026198354800176227,0.007128462726195513,0.028041885706199796,0.000584273792527388,0.0008004170910883227,0.005283849989228575,3.512745959606325e-07,0.04678420276502817,3.702686043278512e-08,0.00625572493932329,0.0007460980346365444,0.0013266180975221348,2.616391106750872e-05,7.553616200305435e-07,0.01756874702507066,0.0167710499193689,0.00872511208048456,0.014710377780660953,8.431087302438512e-08,1.6142320948925654e-09,0.017288402965606162,0.002214858789857389,9.639558351066927e-06,4.903044724012816e-06,8.137690637099424e-06,0.004063826575438548,1.4003920292552911e-05,2.5015008896056396e-10,4.1162420444824093e-08,0.008210520465165214,3.468214201423109e-05,5.789429449180619e-06,0.010293410770619581,9.211156077529093e-08,2.4830289213940806e-11,1.425140316751457e-06,6.542296703369518e-05,1.0388729376882948e-05,0.000367441416046032,6.35600695561016e-07,2.736415021076797e-07,0.0009766879494376203,3.4648772407490004e-06,0.0014112142462383626,0.0003514740745224446,0.002947812750436602,1.6419570892490355e-05,9.105881699214785e-11,3.585916602074605e-11,5.337682195987164e-07,6.193276761658278e-07,6.303253775735433e-05,3.4991797231977336e-07,6.372772585242567e-10,2.9062960508650983e-05,2.6605095193678586e-08,3.045611695736469e-08,2.474986895303153e-06,2.1305407539095077e-06,5.9566869971447887e-05,1.5329826335109013e-09
2.309443866506348e-06,0.2183913709278822,3.76,0.0,0.07141155834832022,0.7739333099833503,0.22090419089802285,0.018152501038612004,0.001062306351406762,0.08489845088823153,0.18358643229686325,9.414134154978192e-10,0.6446740250280162,7.072084317414695e-06,0.00029785365089323964,0.11829881230674535,0.004522776069514674,0.0006939688039913249,0.0004725585244338231,0.004459888204452192,0.593119809524618,0.0005619101835411691,0.0002609349381345684,0.0071364352173123044,0.028080526917723697,0.0005820305988968438,0.0007972258795348992,0.005260414640898879,3.493033416184267e-07,0.04686782196749137,3.684479975887019e-08,0.006242384618759658,0.0007430307361576391,0.0013192145996389795,2.6124817794701596e-05,7.50779885349003e-07,0.017564957567437603,0.01680383879240012,0.00871786394343002,0.014752444968154208,8.441303570028915e-08,1.6074750870055646e-09,0.017336003142859036,0.0022218657257935823,9.617960014357546e-06,4.891496743468156e-06,8.138364222956371e-06,0.004073864381924608,1.3974218945791217e-05,2.490922400291446e-10,4.0995739154694175e-08,0.008229229595262837,3.460784248975157e-05,5.7722915987240065e-06,0.010310158331346742,9.226743094679295e-08,2.4679747296828094e-11,1.4217081343687987e-06,6.51804441328297e-05,1.0355614268140419e-05,0.00036716197303922115,6.34937601234965e-07,2.7288239102287967e-07,0.00097990556838195,3.446881127699188e-06,0.0014116286250895815,0.00035105318075130817,0.0029509428935656852,1.6359595213736e-05,9.067928725940552e-11,3.571065758322211e-11,5.315573256026634e-07,6.172898624564391e-07,6.340420031905326e-05,3.4731115080646943e-07,6.408653418022556e-10,2.9240304906535368e-05,2.6622683807379084e-08,3.0475243530470154e-08,2.4792959522713096e-06,2.1277436912684092e-06,5.9168608393537514e-05,1.5341765959958713e-09
2.313469836411386e-06,0.21840718417238159,3.76,0.0,0.07115848600816548,0.773618541374148,0.22113274121380755,0.0181999205430236,0.0010578397537347904,0.08488872714194808,0.1837652343485445,9.35993566256899e-10,0.6448495450706112,7.037007809372033e-06,0.0002969203046232795,0.11860786427246557,0.004515895228728885,0.0006925184455549674,0.0004701516677691276,0.004439999784230501,0.5930362771477834,0.0005591547425796499,0.0002598982002628155,0.007144342640571735,0.02811898893905304,0.0005798123407015936,0.0007940704558973354,0.0052372163498563915,3.4735619509093986e-07,0.0469508933966347,3.666463481993029e-08,0.006229016054323653,0.0007399984331388503,0.001311892326608929,2.608545326594394e-05,7.462500359964376e-07,0.017560981093728566,0.016836446289605178,0.00871061906522447,0.014794270065285263,8.451470327384392e-08,1.6007948592711831e-09,0.017383397619241212,0.002228823163192296,9.596573329523538e-06,4.8799908298216384e-06,8.139144279107244e-06,0.004083890003684819,1.3944929511903745e-05,2.480461172756368e-10,4.083086605333975e-08,0.00824786529985111,3.453455330117927e-05,5.755360116735602e-06,0.01032682046230648,9.242247505967744e-08,2.4530909983706788e-11,1.4183100439670098e-06,6.494058463462642e-05,1.0322899879776647e-05,0.00036688202795137626,6.342747729251001e-07,2.721306313066451e-07,0.000983113643949037,3.4290896524079917e-06,0.0014120365828302966,0.00035063127719709607,0.0029540351940496716,1.6300271345328026e-05,9.030392656595007e-11,3.556377714325729e-11,5.293706440899594e-07,6.152719641761238e-07,6.37757746572816e-05,3.447435225066805e-07,6.444530828691943e-10,2.9417791358772975e-05,2.663976411809734e-08,3.0494173223123884e-08,2.4835821492151313e-06,2.1249534240610427e-06,5.877513354483425e-05,1.5353344721928762e-09
2.3174958063164236e-06,0.21842291825360086,3.76,0.0,0.07090720234811904,0.7733050466631384,0.221360238959284,0.018247220783445903,0.0010534237175426166,0.08487906447363172,0.18394351883431237,9.306588119771596e-10,0.645023666331954,7.002496956256715e-06,0.0002959969711544517,0.11891592373810031,0.004509040263127435,0.0006910681860598194,0.0004677735950326166,0.004420346599251652,0.5929523503893979,0.0005564319115516618,0.0002588731646153214,0.007152185577426717,0.02815727379643933,0.0005776186780721504,0.0007909503176308978,0.005214252915434559,3.4543276423451294e-07,0.0470334223123997,3.6486345938576e-08,0.0062156205022642005,0.0007370006262476048,0.001304650427424077,2.6045824902823575e-05,7.417714777082482e-07,0.017556821290182774,0.016868873595173035,0.0087033782667375,0.014835855166395287,8.461588027781933e-08,1.5941902180998942e-09,0.017430588057097834,0.0022357313530844162,9.575396546450555e-06,4.86852736392441e-06,8.140028817774874e-06,0.004093903804605391,1.3916047713789171e-05,2.470115681113147e-10,4.066777668969636e-08,0.008266428379400547,3.4462265095917416e-05,5.738632777679765e-06,0.010343398153632432,9.257670287694285e-08,2.4383757991961703e-11,1.4149457388810346e-06,6.470335215229655e-05,1.0290580876642046e-05,0.0003666016510081806,6.336122769147741e-07,2.713861447815437e-07,0.0009863121913842388,3.411500094244933e-06,0.001412438273466405,0.00035020846557514627,0.0029570900918259972,1.6241591176828407e-05,8.993268007978257e-11,3.5418503242361484e-11,5.272078679325829e-07,6.132737317099201e-07,6.414725565944997e-05,3.4221435148856585e-07,6.480404266348213e-10,2.959541852418909e-05,2.6656343625045028e-08,3.051291092829333e-08,2.4878461346631412e-06,2.1221700949580374e-06,5.83863892141548e-05,1.5364567757000228e-09
2.3215217762214614e-06,0.2184385741052987,3.76,0.0,0.07065768468260941,0.7729928116506395,0.22158669625225394,0.01829440257784702,0.001049057476972332,0.08486946164960996,0.1841212908158594,9.254074601112789e-10,0.6451964076121633,6.968540506269011e-06,0.0002950835186318835,0.11922300130098651,0.004502211171571038,0.000689618123433522,0.00046542385260523594,0.004400925079023801,0.5928680370921717,0.0005537411860093083,0.0002578596638337715,0.00715996460310374,0.028195383486572887,0.0005754492753089835,0.0007878649689700612,0.005191522134763021,3.435326639646669e-07,0.047115413913224484,3.630991350040244e-08,0.006202199196171448,0.0007340368230404052,0.0012974880532573487,2.6005940002142736e-05,7.373436196046469e-07,0.017552481791399163,0.016901121880802165,0.008696142345422028,0.014877202352595074,8.471657011799184e-08,1.5876599975089326e-09,0.017477576103750975,0.0022425905473880247,9.554427900682395e-06,4.857106707713162e-06,8.14101587165957e-06,0.004103906140681116,1.3887569285039996e-05,2.459884402543239e-10,4.0506446905110035e-08,0.008284919623936963,3.439096848070373e-05,5.722107362605815e-06,0.010359892380623582,9.273012401487273e-08,2.423827192627356e-11,1.4116149110505655e-06,6.446871077518904e-05,1.0258651978181798e-05,0.0003663209102693689,6.329501775405388e-07,2.706488535301212e-07,0.0009895012267154492,3.3941097638457427e-06,0.0014128338473805317,0.0003497848451340105,0.0029601080218146195,1.6183546672926447e-05,8.956549357210255e-11,3.5274814663940375e-11,5.250686821599719e-07,6.112949188138435e-07,6.451863832225086e-05,3.397229169658973e-07,6.516273206210095e-10,2.9773185086922047e-05,2.667242974621212e-08,3.0531461433128764e-08,2.49208854469349e-06,2.1193938413661363e-06,5.8002319494072106e-05,1.5375440147501609e-09
2.325547746126499e-06,0.2184541526474338,3.76,0.0,0.07040991072662375,0.7726818223478786,0.22181212502005537,0.018341466737242133,0.0010447402787899793,0.0848599174582135,0.1842985552812468,9.202378582213634e-10,0.6453677873791984,6.935127456866714e-06,0.0002941798166374614,0.1195291074427161,0.00449540794988412,0.0006881683536977579,0.0004631019947243854,0.004381731710489356,0.592783344912003,0.0005510820698959737,0.0002568575329557946,0.007167680286652561,0.0282333199768776,0.000573303800868055,0.0007848139208860895,0.005169021803453192,3.4165551623064346e-07,0.047196873336436046,3.613531795024476e-08,0.006188753347208463,0.000731106537920966,0.001290404357654029,2.5965805737067652e-05,7.329658742029051e-07,0.017547966180636088,0.016933192305814533,0.00868891207564941,0.0149183136915977,8.481677522505533e-08,1.5812030659058415e-09,0.01752436339151733,0.002249400998857363,9.533665614488236e-06,4.84572920440924e-06,8.142103492803155e-06,0.004113897360114188,1.385948996930824e-05,2.4497658432329533e-10,4.0346852831505705e-08,0.008303339813116888,3.432065402578433e-05,5.705781659524083e-06,0.010376304103901031,9.288274794454613e-08,2.4094432215913282e-11,1.4083172510801525e-06,6.423662506597278e-05,1.0227107957270497e-05,0.00036603987166103813,6.322885372227511e-07,2.699186798248833e-07,0.0009926807667380245,3.376916001440866e-06,0.0014132234513889552,0.00034936051268176494,0.002963089413937705,1.612612987310506e-05,8.920231341909336e-11,3.5132690435656494e-11,5.229527632167591e-07,6.093352826044274e-07,6.488991775077348e-05,3.372685130260708e-07,6.552137148322563e-10,2.9951089756061495e-05,2.6688029818274147e-08,3.054982942093378e-08,2.496310002997656e-06,2.1166247954903135e-06,5.7622868789674715e-05,1.5385966914279443e-09
2.330546487703791e-06,0.21847338911521286,3.76,0.0,0.07010466229780285,0.7722974033686647,0.22209060914323994,0.018399740239967658,0.0010394470769661478,0.08484814696651151,0.18451795223963283,9.13930442760803e-10,0.6455787091768785,6.894381058852911e-06,0.0002930711336784313,0.11990783995097014,0.0044869968955626865,0.0006863688335397277,0.00046025726664556646,0.004358213069440115,0.5926776730140549,0.0005478237027644646,0.00025562884141070656,0.007177172963246904,0.02828018472353744,0.000570672735284022,0.0007810726747172433,0.005141402232512114,3.3935618795791716e-07,0.04729728236174745,3.592106287489927e-08,0.006172026287693514,0.0007275141503549706,0.001281717292683253,2.591563763356151e-05,7.27599220230788e-07,0.017542119714123443,0.01697276592912987,0.008679943791359094,0.01496903340007752,8.494052405189689e-08,1.5732862776165597e-09,0.017582178668382433,0.0022577895694584627,9.50817114233408e-06,4.831663161370925e-06,8.143590965517663e-06,0.004126287740976029,1.3825175049346824e-05,2.4373570417468543e-10,4.015107700689193e-08,0.008326113038826596,3.4234702476004176e-05,5.685785883434089e-06,0.010396567903472228,9.30711541038536e-08,2.3918099883798687e-11,1.4042684872751222e-06,6.395196583533907e-05,1.0188469971463869e-05,0.0003656906086300873,6.314677583362524e-07,2.690218672064659e-07,0.0009966153730089846,3.3558374097785133e-06,0.0014136991005132377,0.00034883280214480905,0.002966740973973045,1.6055701466837156e-05,8.875687584337319e-11,3.4958371385126076e-11,5.203575161921455e-07,6.069284777072105e-07,6.535075641198917e-05,3.342715601873767e-07,6.596658952836935e-10,3.0172170784995797e-05,2.6706733747787327e-08,3.057238844322452e-08,2.5015232290348173e-06,2.1131969024126545e-06,5.715807849815408e-05,1.5398563715274236e-09
2.3355452292810828e-06,0.21849250949561969,3.76,0.0,0.06980202720944441,0.7719148576379944,0.2223675478289568,0.01845783515673722,0.0010342269472020777,0.08483646279879124,0.18473658362606843,9.077434864489238e-10,0.6457875940220414,6.854435720767141e-06,0.00029197703991277666,0.120285110456593,0.004478625691924958,0.0006845700861823031,0.0004574540288905851,0.004335034331740063,0.5925714424623492,0.0005446123977905755,0.00025441712134322925,0.007186569921818708,0.028326789097082954,0.0005680774360194281,0.0007773826551331891,0.005114130311889444,3.3709097580935666e-07,0.04739688837802021,3.5709572470438224e-08,0.0061552654536948664,0.0007239717954684526,0.0012731486118411689,2.5865109205857174e-05,7.223078121330443e-07,0.017536013843961765,0.01701206929482257,0.008670986769407814,0.015019396586555527,8.506353820162844e-08,1.565478621513357e-09,0.01763969000534789,0.0022661038741299557,9.482988595785088e-06,4.8176647292674175e-06,8.145226863617995e-06,0.004138662144521683,1.3791460785534786e-05,2.425116931467807e-10,3.995789617426841e-08,0.00834877935986478,3.415023232481878e-05,5.666090393897379e-06,0.010416707751368071,9.325836318965869e-08,2.374423984504769e-11,1.4002697820654727e-06,6.367112668933188e-05,1.0150407573257893e-05,0.0003653411025394122,6.306478923860974e-07,2.6813576083536913e-07,0.0010005354032046215,3.3350528401235585e-06,0.0014141660341517343,0.0003483043149739439,0.0029703376638214912,1.5986213671127506e-05,8.83174327056379e-11,3.478639284498609e-11,5.177970934794149e-07,6.045504153259686e-07,6.581141960942899e-05,3.3132933692313114e-07,6.641171310685242e-10,3.039346039850072e-05,2.6724713260499498e-08,3.0594681702855536e-08,2.5067062414073586e-06,2.1097805495976094e-06,5.670021880394416e-05,1.5410644800955798e-09
