Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66),C2H2F3(67),S(4446),CF2O(49),S(6032),S(2070)
1.1208373263824748e-10,0.9241426592254209,8.433161987558885e-10,5.229834527225824e-13,3.418440218124745e-13,8.411130697356407e-12,0.0,0.0,1.6309414756586756e-08,2.451580408844455e-14,3.8863930467652544e-15,1.2470049204213245e-14,6.597672442998245e-15,4.632388975101382e-25,3.226750698321685e-16,3.912671633068782e-11,1.1557625351159335e-07,1.5661378196579198e-13,8.79706789999968e-27,2.850222530024485e-25,1.8718965257478068e-15,7.186506647398949e-12,9.06615459243179e-09,1.46990034735203e-18,4.1575581844082745e-14,1.3043678311838371e-18,7.471369161685465e-13,1.838409141219342e-05,6.475116345734052e-13,5.029059688563632e-09,1.1640786189383108e-18,3.807151297582822e-22,8.326434501283537e-17,4.654520370314528e-15,3.76,0.0,0.869813823901011,0.9992544230906713,1.026430522169559e-15,1.7655794287873004e-06,1.8384112249428088e-05,6.140533822558115e-09,8.219865028149682e-10,9.4096901895103e-09,1.3183604808032545e-20,2.1058869565850827e-18,2.336018248713303e-22,1.759203862800364e-21,2.0452818982614857e-22,1.1559695836130568e-07,2.0411243612289437e-13,7.349511193060632e-16,2.528578423636578e-20,3.9875035695137537e-19,1.3647815099355123e-13,1.0372814276614252e-14,9.108363775373281e-09,2.055682735686506e-15,1.532695865867994e-23,5.7027039866054874e-24,2.665361583847935e-28,3.2102677350573965e-31,4.218912424969888e-18,3.9274153968544017e-28,4.5502055040552615e-18,1.0836211370670184e-19,8.666959480466564e-21,3.607092238339902e-17,2.7140738417881623e-18,8.459114919347714e-24,5.785651490642845e-21,3.0052722936987547e-35,2.1776992995184734e-32,7.244114438538684e-15,5.0170509550153615e-09,4.0130884493194557e-20,2.0076653002260872e-13,0.000745560599061734,2.839471422181417e-25,1.7412374622468122e-14,1.9097181838942704e-26,2.2002700139003114e-37,1.7655556675668506e-06,4.358281576752159e-18,2.8213370034739186e-26,6.25479959115296e-14,1.341993517565894e-26,4.227142568828594e-27,1.2514226956046844e-28,6.218443806206057e-27,4.890207209921116e-24,3.9185017345375114e-16,4.212842950649095e-15
1.235670206638187e-10,0.9241430003025007,1.021404738101021e-09,6.092216772289405e-13,4.2416256328610426e-13,1.0370325914782064e-11,0.0,0.0,1.797971749090762e-08,2.979604729585496e-14,5.204863369618008e-15,1.7420488608623957e-14,8.839273838496617e-15,6.225615648132695e-25,3.922045339157551e-16,4.752332019014374e-11,1.2741452452965518e-07,1.9063738447345738e-13,1.4044228330193188e-26,4.240607941254946e-25,2.5079729569268506e-15,8.733952076378373e-12,9.990577629824415e-09,1.968439306611205e-18,5.0493034683580763e-14,1.751088063038563e-18,9.082700516778224e-13,2.0267569875013194e-05,7.86753811693367e-13,5.541860059358898e-09,1.558653039247362e-18,5.095344327291459e-22,1.1122741863039513e-16,5.656777772280029e-15,3.76,0.0,0.8698117445639464,0.9991886644054289,1.3835516016585436e-15,1.946468253000344e-06,2.026759519089889e-05,6.729360643638723e-09,9.956839196437386e-10,1.0331070122563149e-08,1.7803380303404498e-20,2.823156605697422e-18,3.3677948804908977e-22,2.564914665581835e-21,3.0136512065872885e-22,1.274396879747088e-07,2.480668795924638e-13,8.953629704251866e-16,3.39333198486639e-20,5.328609336370826e-19,1.7774487514626422e-13,1.2528972212710652e-14,1.0041863020750306e-08,2.4760922039011558e-15,2.4015912293577604e-23,8.441402953477562e-24,4.3198538304240835e-28,5.232830605096169e-31,5.65275730265548e-18,5.956916168006764e-28,6.0674298371156295e-18,1.5945620546242224e-19,1.1696148356172739e-20,4.780345842879672e-17,3.628621853919025e-18,1.2493860608595593e-23,7.751057321822925e-21,5.370499663265836e-35,3.525111671749635e-32,8.768865962678895e-15,5.527272204022852e-09,5.52162100339416e-20,2.4178469926562194e-13,0.0008113176138117821,4.197659073719655e-25,2.115196255010318e-14,2.8060695979353463e-26,4.325635657974408e-37,1.9464393740033327e-06,5.839864369351032e-18,4.167987973702359e-26,7.60296231057442e-14,1.991128172523254e-26,6.386763752196849e-27,2.030892768502063e-28,1.0087365415333264e-26,7.223153332920045e-24,4.774523752607998e-16,5.118827606530143e-15
1.3505030868938994e-10,0.924143341381496,1.2158479837372328e-09,7.031714882343188e-13,5.169884868568879e-13,1.2562537383183222e-11,0.0,0.0,1.964991311219328e-08,3.559076635340281e-14,6.791592711668427e-15,2.3662765017845657e-14,1.1538303210926072e-14,8.1520525241930055e-25,4.685176279939183e-16,5.6729166103283805e-11,1.3925226880618423e-07,2.280607490613559e-13,2.1559347516659938e-26,6.093752545061389e-25,3.273879799596965e-15,1.0432053644834227e-11,1.0914180538221313e-08,2.5683578495112514e-18,6.026860614336322e-14,2.290397101169157e-18,1.0851603957316364e-12,2.2151044156663194e-05,9.394987106865225e-13,6.054208450230553e-09,2.0333678945663497e-18,6.644233996678035e-22,1.4476971487251903e-16,6.756601984233564e-15,3.76,0.0,0.8698096652305422,0.9991246767124946,1.816918641857851e-15,2.127357139298492e-06,2.2151074384869465e-05,7.311112211874003e-09,1.1853544400655849e-09,1.1244803509888638e-08,2.342485905643956e-20,3.687502863044975e-18,4.698856186920403e-22,3.612293603300523e-21,4.289257422757141e-22,1.3928232501242762e-07,2.963019711541115e-13,1.072020146667621e-15,4.436806112318816e-20,6.937889140187614e-19,2.263263197763624e-13,1.4873227855704e-14,1.0975422151415086e-08,2.9313019515851653e-15,3.6166529248408477e-23,1.206909380312861e-23,6.7053364819957625e-28,8.168655936875487e-31,7.379368989987011e-18,8.72520453464033e-28,7.882805207933117e-18,2.2664162619522106e-19,1.5377055158616702e-20,6.172648886910204e-17,4.726750733373923e-18,1.7823812977453657e-23,1.0117394496197187e-20,9.11905009519585e-35,5.46498247222337e-32,1.043213748342156e-14,6.036792338246059e-09,7.396349883763189e-20,2.861881622029947e-13,0.0008753036363370111,5.993856374134355e-25,2.5252816132520318e-14,3.9825950401104455e-26,8.004307828165518e-37,2.1273226438731457e-06,7.624111345193103e-18,5.947437435094157e-26,9.082807467470917e-14,2.853333472999779e-26,9.315453780054643e-27,3.156433213257138e-28,1.5671137343397116e-26,1.0305264904966432e-23,5.717462047431819e-16,6.112687421648485e-15
1.4653359671496117e-10,0.9241436824623807,1.4264774849192462e-09,8.052361445977255e-13,6.207470864386518e-13,1.4994930029297248e-11,0.0,0.0,2.132000446148631e-08,4.189994061094368e-14,8.671224525931555e-15,3.139101800706587e-14,1.473715459141144e-14,1.0444933369656352e-24,5.516156797774178e-16,6.674265610496776e-11,1.510894864068532e-07,2.688986509324065e-13,3.202257032458032e-26,8.505772413717631e-25,4.181656027746914e-15,1.2280783261698642e-11,1.1836964115349612e-08,3.278953267184877e-18,7.090038028035343e-14,2.9312672759205004e-18,1.277815833953087e-12,2.4034514256672487e-05,1.1057343174512271e-12,6.566105281421495e-09,2.595545613851637e-18,8.47737006647713e-22,1.843755730131909e-16,7.953967611715066e-15,3.76,0.0,0.8698075859007894,0.9990624123138897,2.3345172755263895e-15,2.308246087657409e-06,2.403454983037299e-05,7.885889026659384e-09,1.3908365655555473e-09,1.2150960622790224e-08,3.015808267314157e-20,4.712746389346381e-18,6.378116999351421e-22,4.942041148672155e-21,5.930375713487771e-22,1.5112486947479595e-07,3.488172404519892e-13,1.2650309229484236e-15,5.676172172413268e-20,8.838698888871856e-19,2.8275111427861257e-13,1.7401919555403126e-14,1.1909041166644882e-08,3.4203334853865835e-15,5.267751086211655e-23,1.676192497329865e-23,1.003906145596433e-27,1.2299153795934146e-30,9.425925283021214e-18,1.2411614890657544e-27,1.0020882901521835e-17,3.1292015007262156e-19,1.97790464608179e-20,7.799038927945947e-17,6.02464495966446e-18,2.4700122744230493e-23,1.2921778653185449e-20,1.4840642796032124e-34,8.171955690912918e-32,1.2232243047717244e-14,6.545612179092299e-09,9.687148895949486e-20,3.338804453924305e-13,0.0009375663646125421,8.313762091474114e-25,2.9714378484645136e-14,5.490772342846049e-26,1.4096713227553323e-36,2.308205477174551e-06,9.739160317756512e-18,8.243803189669245e-26,1.0694399521466662e-13,3.9716790046710196e-26,1.3191558355760354e-26,4.731699273422138e-28,2.3481914960572463e-26,1.4281918944987292e-23,6.747936104406127e-16,7.194349453036453e-15
1.580168847405324e-10,0.9241440235451287,1.653126833318873e-09,9.158141975059112e-13,7.358598256910924e-13,1.7674595110135084e-11,0.0,0.0,2.2989994302117727e-08,4.872355027898626e-14,1.0868355106892727e-14,4.0810740878493355e-14,1.8478204027838124e-14,1.3137911274394464e-24,6.415000245419915e-16,7.75621964067304e-11,1.6292617739723205e-07,3.1316583539497e-13,4.624207070431483e-26,1.1582950988603105e-24,5.243335954765592e-15,1.4280112843850074e-11,1.2758929156445117e-08,4.109502115188635e-18,8.238644921070453e-14,3.682732058432899e-18,1.48624390549346e-12,2.591798017456995e-05,1.285448629083551e-12,7.077550972644798e-09,3.2524876898483314e-18,1.0618186532243922e-21,2.305243500458117e-16,9.24884806892677e-15,3.76,0.0,0.8698055065746793,0.9990018247973379,2.9444804924235274e-15,2.489135098052757e-06,2.5918021526443685e-05,8.453790143297102e-09,1.611970753196333e-09,1.3049611068459356e-08,3.8116226435125126e-20,5.912731993531025e-18,8.457041884542172e-22,6.59701306013746e-21,8.000133331536622e-22,1.6296732136214068e-07,4.0561223695341724e-13,1.474503475104112e-15,7.128691337444995e-20,1.105413912278307e-18,3.4753501289016707e-13,2.0111445154400167e-14,1.2842720065716743e-08,3.942234843137327e-15,7.457358551801976e-23,2.2712577426856054e-23,1.4576416658079568e-27,1.7958656528660082e-30,1.1819598983196049e-17,1.7221474286096034e-27,1.2505712919559992e-17,4.215287234331276e-19,2.4972867670209486e-20,9.673775582821531e-17,7.538346375020211e-18,3.3396137890789586e-23,1.6201301059182216e-20,2.3295413913303124e-34,1.185083335786764e-31,1.4167521373997473e-14,7.053732548664708e-09,1.2446489941257775e-19,3.847678267434767e-13,0.0009981522109103209,1.1250842885052857e-24,3.453609519504884e-14,7.385918702109645e-26,2.380095581718706e-36,2.489087873905782e-06,1.2213150789029619e-17,1.114868788237147e-25,1.243780590057007e-13,5.393472295153257e-26,1.8216743040747927e-26,6.87879901673487e-28,3.4122500018770733e-26,1.931137240436283e-23,7.866565249336134e-16,8.363741221064813e-15
1.6950017276610364e-10,0.9241443646297137,1.8956316315677567e-09,1.0352995624147669e-12,8.627443967424331e-13,2.0608551283775474e-11,0.0,0.0,2.465988532222771e-08,5.6061576400511766e-14,1.340753399282995e-14,5.213844798854931e-14,2.2803809999208618e-14,1.6265067532749067e-24,7.381720047815827e-16,8.918619730284296e-11,1.7476234184278953e-07,3.608770178485507e-13,6.516886759994228e-26,1.544205773776939e-24,6.4709491951209175e-15,1.6430014315903585e-11,1.3680076454333448e-08,5.069260317615134e-18,9.47249129079803e-14,4.553885795153256e-18,1.7104518149875299e-12,2.780144190988432e-05,1.4786296538603448e-12,7.588545943086588e-09,4.011474779387419e-18,1.3090001686838143e-21,2.8369063316275756e-16,1.0641215610062531e-14,3.76,0.0,0.8698034272522025,0.9989428689948122,3.65508702415636e-15,2.6700241704601965e-06,2.780148947211671e-05,9.014913198382062e-09,1.8485993856505822e-09,1.3940823798247925e-08,4.741566203824157e-20,7.301328129373313e-18,1.0989397549011673e-21,8.62199342639172e-21,1.0566460638778743e-21,1.748096806747824e-07,4.666865290636097e-13,1.7005458813587612e-15,8.811712910001208e-20,1.3607058090195106e-18,4.2118123917230165e-13,2.2998260852569934e-14,1.3776458847907495e-08,4.49607973125892e-15,1.0301024668562396e-22,3.01304288816205e-23,2.061427763105499e-27,2.554016305895287e-30,1.4587557906143394e-17,2.3388237478504303e-27,1.5360853790954788e-17,5.559337083640258e-19,3.1030610554086963e-20,1.1810373135983585e-16,9.28375597615996e-18,4.4207382815623795e-23,1.9993028629201363e-20,3.544991317134654e-34,1.6739076049833511e-31,1.6236335387741164e-14,7.561154269734851e-09,1.5729415559173978e-19,4.387592416884148e-13,0.001057106343253416,1.4906361407084217e-24,3.971741424587404e-14,9.727062331760373e-26,3.875814752256333e-36,2.669969834065034e-06,1.5074223911974004e-17,1.4761181595717614e-25,1.431309693600691e-13,7.170327972212896e-26,2.4617412216281865e-26,9.73998107787327e-28,4.8294463888726824e-26,2.556475716353198e-23,9.073968635775016e-16,9.620790690737178e-15
1.8098346079167488e-10,0.9241447057161105,2.1538294767086243e-09,1.1640815565110057e-12,1.0018147506922157e-12,2.3803745173642735e-11,0.0,0.0,2.632968013605663e-08,6.391400083654268e-14,1.6313264157049794e-14,6.560150274398244e-14,2.7756313601585835e-14,1.98609160985472e-24,8.416329700404498e-16,1.0161307312498699e-10,1.8659797980889382e-07,4.1204688378865074e-13,8.990496162945699e-26,2.0210518126972888e-24,7.876520646094684e-15,1.8730459610116496e-11,1.4600406799469197e-08,6.167463221209163e-18,1.0791387910480333e-13,5.5538836037178215e-18,1.950446438659326e-12,2.9684899462144196e-05,1.6852654112301892e-12,8.099090611407588e-09,4.8797667557457775e-18,1.5916018193767232e-21,3.443443422696395e-16,1.213104134604431e-14,3.76,0.0,0.8698013479333507,0.9988855009613041,4.474760488809747e-15,2.850913304855386e-06,2.9684953666428263e-05,9.569354423117076e-09,2.1005667553626877e-09,1.4824667112026682e-08,5.817598724664575e-20,8.892426635546379e-18,1.4031146093154956e-21,1.1063596051289171e-20,1.3702070523153317e-21,1.8665194741303544e-07,5.320397036973453e-13,1.9432661230846134e-15,1.0742673421535703e-19,1.6520053354308497e-18,5.041806636307703e-13,2.605888061665819e-14,1.471025751249376e-08,5.080967083474961e-15,1.3927489299870088e-22,3.924163969809959e-23,2.8492744589837725e-27,3.5498483340025955e-30,1.775696488623242e-17,3.1174615004205494e-27,1.8609377718468732e-17,7.198278709897684e-19,3.8025696210710997e-20,1.4221617104361752e-16,1.1276634860828862e-17,5.745154688092939e-23,2.433400393840872e-20,5.250249184716121e-34,2.3108077026800935e-31,1.8437071981170826e-14,8.067878165728325e-09,1.9593524381377005e-19,4.957662352790212e-13,0.0011144727066473236,1.9389390564527907e-24,4.525778597397799e-14,1.2576876553736697e-25,6.113979742807529e-36,2.8508513576504766e-06,1.835052247053728e-17,1.918786302370369e-25,1.6320345829492417e-13,9.358202448524735e-26,3.264546114512845e-26,1.347851506146741e-27,6.680235802308326e-26,3.3226077547281886e-23,1.0370765238983419e-15,1.0965426262631e-14
1.9246674881724611e-10,0.9241450468042935,2.4275599270953687e-09,1.302544974234253e-12,1.1534811592114741e-12,2.7267052496682464e-11,0.0,0.0,2.799938128654475e-08,7.228080623708354e-14,1.9610002418566618e-14,8.143777208141306e-14,3.3378038965695316e-14,2.396041285774397e-24,9.518842765587195e-16,1.1484124214623834e-10,1.984330913608135e-07,4.666900887970837e-13,1.2171948362263525e-25,2.6026754305492136e-24,9.472070450419004e-15,2.118142066617704e-11,1.5519920980018838e-08,7.41332570380672e-18,1.2195146308611973e-13,6.691941150413206e-18,2.206234336620595e-12,3.156835283087815e-05,1.9053439317953476e-12,8.60918539574616e-09,5.864602813518603e-18,1.9119323227093276e-21,4.1295094713071277e-16,1.3718295277134089e-14,3.76,0.0,0.8697992686181153,0.9988296779320648,5.41206768659175e-15,3.0318025012139813e-06,3.156841410841549e-05,1.011720866996582e-08,2.3677190329605714e-09,1.5701208666899274e-08,7.05200899065218e-20,1.0699942205055686e-17,1.7640198955303114e-21,1.397003829160178e-20,1.74844099979935e-21,1.984941215772081e-07,6.016713653737663e-13,2.2027720863508775e-15,1.2939094850656125e-19,1.981547503165795e-18,5.970121612912599e-13,2.9289874991419817e-14,1.564411605875195e-08,5.6960201715267975e-15,1.8479080185089526e-22,5.028932527650379e-23,3.8598631237919146e-27,4.8356479229627324e-30,2.1354977785955122e-17,4.0874846179758394e-27,2.227388088053704e-17,9.1712434887694e-19,4.603284097820225e-20,1.6919597666263527e-16,1.3532606118980113e-17,7.346846199485609e-23,2.926124524526218e-20,7.5926657582688845e-34,3.126573192262063e-31,2.0768141527533186e-14,8.573905060695923e-09,2.409894209635863e-19,5.557028656374949e-13,0.0011702940658361363,2.4816842714504298e-24,5.1156662989020894e-14,1.6001547131046094e-25,9.378867738288874e-36,3.0317324446602474e-06,2.2070190840075395e-17,2.4542802123638775e-25,1.8459628585434618e-13,1.2017464107459377e-25,4.257977912526944e-26,1.828045739919499e-27,9.056217122411588e-26,4.249220517699502e-23,1.1757573842977849e-15,1.239757675377155e-14
2.0395003684281735e-10,0.924145387894238,2.7166644847897415e-09,1.4510701269126264e-12,1.3181502467703663e-12,3.100527866433402e-11,0.0,0.0,2.9668991246679324e-08,8.11619760260636e-14,2.3322159633353583e-14,9.989544575627869e-14,3.971129343589379e-14,2.859896024560479e-24,1.068927287102764e-15,1.2886912653536506e-10,2.1026767656371867e-07,5.248212585543509e-13,1.6205753820790756e-25,3.304036838814964e-24,1.1269613978334944e-14,2.378286943111329e-11,1.6438619781900236e-08,8.816042231442759e-18,1.3683578758942314e-13,7.977334565131807e-18,2.4778217592290555e-12,3.345180201561467e-05,2.1388532573020057e-12,9.11883071371992e-09,6.973201524037338e-18,2.272288858066384e-21,4.899715707071496e-16,1.5402946310810483e-14,3.76,0.0,0.8697971893064879,0.998775358300453,6.475717686453199e-15,3.2126917595116405e-06,3.345187079711661e-05,1.0658569426786533e-08,2.6499042504496478e-09,1.6570515481844086e-08,8.457417744687484e-20,1.2737812111351028e-17,2.1876317181494994e-21,1.73910483341496e-20,2.199564137146486e-21,2.1033620316760313e-07,6.755811357838619e-13,2.4791715627287165e-15,1.541858365079152e-19,2.351542749711124e-18,7.001427980286387e-13,3.268787047597353e-14,1.6578034485958266e-08,6.340386144978873e-15,2.4111759292653626e-22,6.353364727503622e-23,5.136730025363934e-27,6.47085170013161e-30,2.5408749500901904e-17,5.2815878482293725e-27,2.6376488894713446e-17,1.1519534602233337e-18,5.512803836237103e-20,1.9915726845463072e-16,1.6067155842612817e-17,9.262009024360221e-23,3.4811746504026024e-20,1.0750299142968951e-33,4.1557768958935594e-31,2.3227977627954e-14,9.079235779298338e-09,2.930830590451758e-19,6.18485654077572e-13,0.0012246120274583144,3.1313484592124284e-24,5.741350013415644e-14,2.00707033557357e-25,1.4034084133435209e-35,3.2126130950924576e-06,2.626137496615832e-17,3.094756130917028e-25,2.07310239770507e-13,1.5212928879568353e-25,5.472705515434941e-26,2.435558291488015e-27,1.2060576223768961e-25,5.3572876504671e-23,1.3235013034483373e-15,1.391717138847913e-14
2.1543332486838858e-10,0.9241457289859191,3.0209865609974048e-09,1.610032921534484e-12,1.4962250548569959e-12,3.502515996215468e-11,0.0,0.0,3.133851242215421e-08,9.055749437161233e-14,2.7474101114040776e-14,1.212326802857967e-13,4.6798367993763124e-14,3.381241690759998e-24,1.1927633706031335e-15,1.4369515225871723e-10,2.2210173548268178e-07,5.864549888316861e-13,2.125576308721264e-25,4.141250446429502e-24,1.3281161791743009e-14,2.653477785907875e-11,1.7356503988867398e-08,1.0384786970437486e-17,1.5256498259323578e-13,9.419400268788372e-18,2.765214659636352e-12,3.533524701588233e-05,2.3857814406211516e-12,9.628026982428944e-09,8.212760944204522e-18,2.6749570894363538e-21,5.758632110262186e-16,1.7184962295273955e-14,3.76,0.0,0.8697951099984601,0.9987225015741852,7.674560042190689e-15,3.393581079724015e-06,3.533532373157076e-05,1.1193528844602194e-08,2.9469722682143406e-09,1.7432653946824297e-08,1.0046784226733266e-19,1.5019995651712777e-17,2.6800864804469527e-21,2.1377637958136216e-20,2.732259391964938e-21,2.22178192184518e-07,7.537686528653648e-13,2.772572250920169e-15,1.8198828872528584e-19,2.7641772772465753e-18,8.140281989431418e-13,3.624954828750313e-14,1.751201279338871e-08,7.01323512166643e-15,3.0995459251963513e-22,7.925199336734093e-23,6.728627007696796e-27,8.522720055124615e-30,2.994542796987255e-17,6.735976124326586e-27,3.093886755284507e-17,1.4286564303317309e-18,6.538852352158452e-20,2.322077249876193e-16,1.889563510675817e-17,1.1529050009472416e-22,4.102247738948113e-20,1.4936974372904609e-33,5.437037057698243e-31,2.5815036606610914e-14,9.583871146776056e-09,3.528673405078311e-19,6.840334865565051e-13,0.0012774670837932475,3.9011967544679985e-24,6.402775440231298e-14,2.485728199841292e-25,2.0540553949264402e-35,3.3934933089451893e-06,3.0952222323371735e-17,3.8531198207420766e-25,2.3134613476023474e-13,1.9013930791367378e-25,6.942335910174143e-26,3.1939218716345243e-27,1.5808959728713246e-25,6.66906875745193e-23,1.4803701189660607e-15,1.552413977882612e-14
