Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345)
2.2909551857428835e-08,0.1622318514002186,3.76,0.0,0.6667029070773058,0.9999993737402104,1.2264148887352581e-08,1.7127315516338258e-06,2.227864748895287e-08,0.0006153098765013497,0.0006153157971533435,5.206320000928558e-13,2.3659782258362481e-07,1.8884042306700347e-09,1.8478194939972547e-09,6.705737211387001e-10,5.952108757993555e-07,1.3177893177035526e-10,1.0616252311921667e-07,3.9093541771366335e-07,6.490758116874864e-07,9.739804580982688e-08,5.671072905653919e-11,3.3634028470211197e-10,2.648842162431525e-10,6.3825576516126296e-09,8.215154044536417e-15,3.0868987720872383e-15,2.4785277386932334e-10,3.519819978188197e-13,4.8633602878362484e-20,1.0015690594051803e-10,1.4817776103597717e-14,1.7420830216837435e-15,3.3718754833939038e-18,2.2979122649895753e-18,4.2777368028699804e-07,4.012382779883114e-09,4.171523660067085e-07,5.285609812913764e-12,2.1039832803855148e-19,6.462336687835398e-15,1.0811294062681184e-08,6.200797227108899e-15,8.186470821405536e-19,7.294487462879329e-12,4.283048605903241e-14,5.516163495279599e-14,4.124455107249145e-16,1.4121137501165626e-21,4.953277615151227e-19,6.671936141315769e-09,1.7932993978654724e-16,7.495497610855996e-17,1.7396163477649588e-17,7.293701173647517e-24,5.834402885843859e-23,6.333877086178758e-26,2.864389119374299e-09,3.046723678549494e-14,4.108476225460164e-18,5.56494785939928e-17,1.252888690970279e-18,7.286951385017177e-11,9.26508777378477e-10,5.973332220270146e-15,1.6963588578577571e-06,1.2357068512680951e-11,8.913298753470288e-10,1.537172000018707e-14,4.473161166001747e-15,4.718354672357412e-11,3.7658981597246263e-10,3.767574129857221e-19,3.716023539745375e-15,5.0532871698072614e-23,9.217588935663154e-20,3.2408632139689975e-17,2.244017992209351e-20
2.3284759139195835e-08,0.16223215402123392,3.76,0.0,0.6666927791918911,0.999999362609712,1.2904746354369328e-08,1.741034042652971e-06,2.300885204509834e-08,0.0006253824925047624,0.0006253885584532222,5.29183435658714e-13,2.455844632415713e-07,1.9358960053189242e-09,1.9218929488426407e-09,7.011887400929163e-10,6.053060094550468e-07,1.361751124838891e-10,1.0767837948633739e-07,3.986916723211162e-07,6.667691655083937e-07,9.829102381396516e-08,5.891214497566798e-11,3.461894782010641e-10,2.7652205623706747e-10,6.540779971498189e-09,8.722819797984142e-15,3.3268452340524736e-15,2.5155156388038966e-10,3.679280299936298e-13,5.2502361902162224e-20,1.0306411401979632e-10,1.560587134228785e-14,1.863510158583006e-15,3.618182296914122e-18,2.465956857794524e-18,4.346794593584427e-07,4.144124432555686e-09,4.237130106839875e-07,5.5472560792614016e-12,2.199754071241957e-19,6.55092537389693e-15,1.1018860937246292e-08,6.506418967447903e-15,8.845569004668884e-19,7.42987342057276e-12,4.432365896640069e-14,5.808770236367378e-14,4.337030731756671e-16,1.4867588517394096e-21,5.228130180763132e-19,6.810017727403065e-09,1.8841096122665454e-16,7.846999733790529e-17,1.8636163742437215e-17,7.926367529999416e-24,6.251627733649236e-23,7.041182885801123e-26,2.8961080043427222e-09,3.172296492750911e-14,4.42578388744426e-18,5.821505589228722e-17,1.3253988263210667e-18,7.499007344898153e-11,9.265126003386545e-10,6.312685234760531e-15,1.7241278061587198e-06,1.2909672003351408e-11,8.914069594942757e-10,1.5429860242366356e-14,4.478347518413887e-15,4.7190627603968394e-11,3.767844254151604e-10,4.06214171507451e-19,3.809784930019593e-15,5.1994759321710724e-23,9.806262845201299e-20,3.3501390519197715e-17,2.3895893117405047e-20
2.3659966420962835e-08,0.1622324566437546,3.76,0.0,0.6666826512423663,0.9999993514503757,1.3566085455212585e-08,1.7693444104651722e-06,2.3747244868466056e-08,0.0006354549540669819,0.0006354611668905865,5.377347401488506e-13,2.5474725820594397e-07,1.9836309787795284e-09,1.9974355990548088e-09,7.328283551096312e-10,6.15412792680221e-07,1.4064488508821192e-10,1.0919854793118703e-07,4.0646199362600317e-07,6.84674936908742e-07,9.918472857083762e-08,6.11654109369419e-11,3.5616834040939027e-10,2.8845461064923047e-10,6.699472517113844e-09,9.252638155644109e-15,3.580977284855837e-15,2.5526095181317783e-10,3.843357779793288e-13,5.660524328876667e-20,1.0601237898456756e-10,1.6422858965326658e-14,1.9913025012122644e-15,3.877563730277494e-18,2.6432538089913504e-18,4.4158204002711046e-07,4.277969231539607e-09,4.302651409436066e-07,5.817391491880948e-12,2.2983104716824855e-19,6.639481249010626e-15,1.1227400673285041e-08,6.8218781701308025e-15,9.54433426207776e-19,7.565127081007247e-12,4.584213575944343e-14,6.111494806299835e-14,4.556480684665998e-16,1.5639205301963925e-21,5.512701497611452e-19,6.9481196859908564e-09,1.9779612528074232e-16,8.208672969514149e-17,1.9943155622605338e-17,8.60250506720706e-24,6.69130978484147e-23,7.813987158930845e-26,2.927532389720988e-09,3.300724548818104e-14,4.761410014375666e-18,6.08541326740024e-17,1.4006373052296134e-18,7.713387940234738e-11,9.265143853882399e-10,6.665237398821874e-15,1.7518963073668705e-06,1.3478572825938258e-11,8.914732105223628e-10,1.5484482172735536e-14,4.4831818130755416e-15,4.7197163258997526e-11,3.7697933143580877e-10,4.37424800371983e-19,3.903871819701455e-15,5.347538458416496e-23,1.042318649200868e-19,3.461226907741423e-17,2.5417157518494345e-20
2.4035173702729836e-08,0.1622327592677936,3.76,0.0,0.6666725232281647,0.9999993402621371,1.424839466801115e-08,1.7976626440147373e-06,2.449365936095476e-08,0.0006455272611797241,0.0006455336224649525,5.462859135606059e-13,2.640865208139637e-07,2.031601493982525e-09,2.074440243799763e-09,7.655125173133269e-10,6.255312612996855e-07,1.4518832292760036e-10,1.1072301217306038e-07,4.1424647976160743e-07,7.027935880685611e-07,1.0007928095894245e-07,6.347101284706241e-11,3.6627711621136663e-10,3.0068362111780136e-10,6.858621859691213e-09,9.805186243609821e-15,3.8498779429077726e-15,2.5898102787219544e-10,4.012118202798306e-13,6.095209621288951e-20,1.090018117675466e-10,1.726935380468271e-14,2.1256886842314088e-15,4.150462229794397e-18,2.8301522421053027e-18,4.484814237449722e-07,4.413916006925706e-09,4.3680876801827864e-07,6.096151446429942e-12,2.3996923295140063e-19,6.7280260672966925e-15,1.1436912792136894e-08,7.147328283830593e-15,1.0284331945095874e-18,7.700247109949012e-12,4.738595195376254e-14,6.424507905085553e-14,4.782891448113364e-16,1.6436399908223091e-21,5.807155177531766e-19,7.086240253732887e-09,2.074905532173481e-16,8.580627433396412e-17,2.1319651855066266e-17,9.324341528267972e-24,7.154277580272599e-23,8.657150287034719e-26,2.958669004421279e-09,3.4320192311364954e-14,5.1160516525080836e-18,6.356765777729881e-17,1.4786480193977165e-18,7.930071758692845e-11,9.265144023490959e-10,7.03126857496467e-15,1.7796643610861827e-06,1.4064018505415234e-11,8.915303374214348e-10,1.5535773684783188e-14,4.4877328807478555e-15,4.720324902328734e-11,3.7717453551620003e-10,4.704613166022623e-19,3.998274403762882e-15,5.497488982518921e-23,1.1069301546190003e-19,3.5741258828411465e-17,2.700560483701638e-20
2.4410380984496836e-08,0.1622330618933648,3.76,0.0,0.6666623951487248,0.9999993290449313,1.4951897857279486e-08,1.8259887322606877e-06,2.524793247819282e-08,0.0006555994138348091,0.0006556059251758791,5.548369558921779e-13,2.736025656939861e-07,2.079800137486078e-09,2.152899385783782e-09,7.992610915551968e-10,6.356614513430341e-07,1.4980549961870477e-10,1.1225175351279603e-07,4.2204523902541214e-07,7.211255922897009e-07,1.0097478874901231e-07,6.582943449003914e-11,3.76516058664611e-10,3.132107873639201e-10,7.018215847656603e-09,1.0381046661523877e-14,4.134144093129223e-15,2.627118502458972e-10,4.1856275481107753e-13,6.555300927253332e-20,1.1203252326194015e-10,1.8145975768836484e-14,2.26690202684822e-15,4.437327472062158e-18,3.027008761589333e-18,4.553776119633056e-07,4.5519635893581965e-09,4.433439031293493e-07,6.383671336632692e-12,2.5039396109101855e-19,6.816577075898371e-15,1.1647396815397467e-08,7.482922644734514e-15,1.1067154719433081e-18,7.83523243501103e-12,4.895514500748607e-14,6.747980482076615e-14,5.016348504135448e-16,1.725958856391694e-21,6.11165601153182e-19,7.224377982149014e-09,2.1749936790791783e-16,8.962972112163114e-17,2.2768220277056213e-17,1.0094180850002739e-23,7.641377058336162e-23,9.575806763077724e-26,2.989524460486127e-09,3.566191680933133e-14,5.49041785832057e-18,6.635658252384118e-17,1.5594741744709162e-18,8.149037882097981e-11,9.265127918045881e-10,7.411059554846175e-15,1.8074319669198898e-06,1.466625729641412e-11,8.915798552839563e-10,1.558393713183426e-14,4.491996617044272e-15,4.720896861395489e-11,3.7736999178399906e-10,5.053973423761681e-19,4.0929840576387355e-15,5.649343018814148e-23,1.1745568209959317e-19,3.6888362041652874e-17,2.866287156324272e-20
2.4785588266263836e-08,0.1622333645204818,3.76,0.0,0.6666522670034889,0.9999993177986931,1.5676814365198724e-08,1.8543226641767252e-06,2.600990459277777e-08,0.0006656714120241594,0.0006656780750228534,5.633878671349146e-13,2.8329570886489465e-07,2.1282197363069926e-09,2.232805237068033e-09,8.340938669685539e-10,6.458033990341581e-07,1.5449648905100917e-10,1.1378475184111734e-07,4.298583896748584e-07,7.396714332113965e-07,1.0187134652213218e-07,6.82411576921008e-11,3.8688543467819006e-10,3.2603776776868323e-10,7.178243683357898e-09,1.0980807599246384e-14,4.434386574476391e-15,2.6645331137928883e-10,4.363951991842056e-13,7.041831190758078e-20,1.1510462415362476e-10,1.9053349890739967e-14,2.415180559887976e-15,4.738616469563858e-18,3.2341874987981127e-18,4.622706061326972e-07,4.69211081003442e-09,4.498705574904919e-07,6.6800865527728375e-12,2.611092402220497e-19,6.905149394589119e-15,1.1858852264913423e-08,7.828814467606778e-15,1.1894422266459287e-18,7.970082217423873e-12,5.054975447893469e-14,7.082083724412091e-14,5.256936336744389e-16,1.810919075393155e-21,6.426370351678492e-19,7.362532088520175e-09,2.2782769373028495e-16,9.355814874771472e-17,2.429148416364384e-17,1.0914404145028802e-23,8.15347165839605e-23,1.0575374683565907e-25,3.020105254652426e-09,3.7032527980324004e-14,5.885229558653444e-18,6.922186153484238e-17,1.6431583033222167e-18,8.370265881668413e-11,9.265097046396674e-10,7.804892056663502e-15,1.8351991244704167e-06,1.528553824766469e-11,8.916226004885579e-10,1.562917839491921e-14,4.495937522212959e-15,4.721436801713559e-11,3.7756572077339876e-10,5.423081018914056e-19,4.187993495901782e-15,5.803117642832549e-23,1.2452965425223394e-19,3.805358833045308e-17,3.0390598331680615e-20
2.5160795548030837e-08,0.1622336671491578,3.76,0.0,0.6666421387919008,0.9999993065233568,1.6423359004569673e-08,1.8826644287512629e-06,2.6779420171808834e-08,0.0006757432557397942,0.0006757500720052818,5.719386472814684e-13,2.9316627026589846e-07,2.176853339174421e-09,2.314149762593308e-09,8.700305255537707e-10,6.559571406960723e-07,1.5926136539505604e-10,1.1532199013470179e-07,4.3768604639673366e-07,7.584315950403485e-07,1.0276904378875485e-07,7.070666219568359e-11,3.973855157858872e-10,3.3916618281886777e-10,7.338695618051101e-09,1.1605062624621314e-14,4.751230370148089e-15,2.7020530731324534e-10,4.547157914429713e-13,7.555857804003049e-20,1.182182239961231e-10,1.9992106432301186e-14,2.5707670754332388e-15,5.054793582633812e-18,3.4520601888444647e-18,4.6916040770304163e-07,4.834356500704638e-09,4.5638874230159827e-07,6.98553248294684e-12,2.7211909142366754e-19,6.993763037421055e-15,1.2071278662788351e-08,8.185156864511853e-15,1.2767781496475194e-18,8.104795612971524e-12,5.2169821815659735e-14,7.426989108615194e-14,5.504738450947511e-16,1.8985628025154382e-21,6.751465632835217e-19,7.500701889649087e-09,2.3848065620324595e-16,9.75926251147642e-17,2.5892122932294842e-17,1.1787471771826721e-23,8.691442502026491e-23,1.1661569125346785e-25,3.0504177737149034e-09,3.843213284465008e-14,6.3012194861896076e-18,7.216444962591618e-17,1.7297424360992693e-18,8.593735800473044e-11,9.26505412633946e-10,8.21304868236276e-15,1.8629658333394106e-06,1.5922111167525185e-11,8.916591941110671e-10,1.567165889319852e-14,4.499615755325242e-15,4.721948154954859e-11,3.7776181917963136e-10,5.812704360498018e-19,4.2832955519982825e-15,5.95883184371428e-23,1.3192489054224332e-19,3.9236931994029307e-17,3.219042987743147e-20
2.5536002829797837e-08,0.16223396977940677,3.76,0.0,0.6666320105134054,0.9999992952188554,1.7191742175916014e-08,1.9110140149874196e-06,2.755632789655715e-08,0.0006858149449738256,0.000685821916122582,5.804892963279021e-13,3.0321457390310255e-07,2.2256942053609655e-09,2.3969247048296763e-09,9.070906247459094e-10,6.6612271273288e-07,1.6410020310437332e-10,1.1686345403374224e-07,4.455283185375999e-07,7.774065615991735e-07,1.0366796684663163e-07,7.322642552259409e-11,4.0801657253459046e-10,3.525976171492362e-10,7.49956272220522e-09,1.2254410538803654e-14,5.0853147371938756e-15,2.739678493231893e-10,4.735311897357323e-13,8.098462844608009e-20,1.2137343131976852e-10,2.0962880890135637e-14,2.733909169348898e-15,5.38633052094278e-18,3.68100623666698e-18,4.760470181235406e-07,4.97869949367179e-09,4.628984687451752e-07,7.300144514227283e-12,2.834275480409833e-19,7.082438954362893e-15,1.2284675531386883e-08,8.552102853510398e-15,1.3688906383698993e-18,8.2393717591026e-12,5.3815389960632756e-14,7.782868433188423e-14,5.759837395416623e-16,1.988932482769661e-21,7.087110091679569e-19,7.638886456905086e-09,2.4946338173880947e-16,1.0173420760686175e-16,2.7572872717848485e-17,1.2715925048928833e-23,9.256188549071843e-23,1.284041475041764e-25,3.0804682972200045e-09,3.9860836601373666e-14,6.739132088697452e-18,7.518530099149658e-17,1.8192680635294495e-18,8.819428141857164e-11,9.265002057844763e-10,8.635812881735806e-15,1.890732093127777e-06,1.6576226583345677e-11,8.916904857954185e-10,1.5711515159968892e-14,4.503124785025063e-15,4.722435582849505e-11,3.7795836844394126e-10,6.223628110448511e-19,4.378882941496208e-15,6.11650549180355e-23,1.3965151706330432e-19,4.043837900080421e-17,3.406401507493154e-20
2.5911210111564837e-08,0.16223427241124347,3.76,0.0,0.6666218821674509,0.9999992838851239,1.798217013854475e-08,1.93937141190295e-06,2.8340479826704512e-08,0.0006958864797184623,0.0006958936073742802,5.890398142698478e-13,3.134409446434381e-07,2.2747358096916925e-09,2.481121568812954e-09,9.452936181049606e-10,6.763001517249345e-07,1.6901307690755321e-10,1.1840912551845464e-07,4.5338532577455683e-07,7.965968278028239e-07,1.0456819057337479e-07,7.580092304750817e-11,4.1877888127630277e-10,3.6633361859921654e-10,7.660836973531912e-09,1.2929455523111383e-14,5.437293224926639e-15,2.777409430407449e-10,4.92848070926489e-13,8.670753077032846e-20,1.2457035498911538e-10,2.1966313901773673e-14,2.9048592639465597e-15,5.733706407059602e-18,3.921412755575774e-18,4.829304388427044e-07,5.1251386217911475e-09,4.6939974799099423e-07,7.624058031759839e-12,2.950386548516156e-19,7.171190737154958e-15,1.249904239332944e-08,8.929805340449782e-15,1.4659497197954728e-18,8.37381006729746e-12,5.548650308681106e-14,8.149893793995366e-14,6.022314776168243e-16,2.0820709850775923e-21,7.43347325305461e-19,7.777085032410806e-09,2.607809976631095e-16,1.0598394307769802e-16,2.933652661272597e-17,1.3702387007442427e-23,9.848626685175842e-23,1.4118255889616017e-25,3.1102629956933554e-09,4.131874229833323e-14,7.199723366890482e-18,7.828537269396812e-17,1.9117759050221526e-18,9.047323870871762e-11,9.264941524998962e-10,9.07346895949642e-15,1.9184979034356587e-06,1.7248135770307924e-11,8.917173621335988e-10,1.574892292140857e-14,4.506418810804564e-15,4.722903961557247e-11,3.7815533731058234e-10,6.65665310157215e-19,4.474749608114089e-15,6.276157032918872e-23,1.477198502550448e-19,4.1657937307122144e-17,3.6013006638759295e-20
2.6286417393331838e-08,0.16223457504468197,3.76,0.0,0.6666117537534906,0.9999992725220952,1.879484511504371e-08,1.9677366085302177e-06,2.9131731235282283e-08,0.0007059578599660073,0.0007059651457599444,5.975902011009512e-13,3.238457080701191e-07,2.3239718394019245e-09,2.566731627642641e-09,9.846588625671659e-10,6.864894944265576e-07,1.7400006180811513e-10,1.1995898315575556e-07,4.612571989065817e-07,8.160028998327266e-07,1.0546977791971282e-07,7.843062813213301e-11,4.2967272800828783e-10,3.803756987821854e-10,7.822511305976075e-09,1.3630807238322707e-14,5.807833764322275e-15,2.8152450961255616e-10,5.126731306896706e-13,9.273860103605703e-20,1.278091041765581e-10,2.3003051284670088e-14,3.083874637491214e-15,6.0974078724448636e-18,4.1736746168446264e-18,4.898106713083556e-07,5.273672718470055e-09,4.75892591198613e-07,7.957408417580179e-12,3.069564680922847e-19,7.260030615262041e-15,1.2714378771488003e-08,9.318417110951793e-15,1.5681280212859197e-18,8.508110222015166e-12,5.718320667176449e-14,8.528237575683788e-14,6.292251261802049e-16,2.1780215164640238e-21,7.790726224288633e-19,7.915297266621704e-09,2.724386321150576e-16,1.1034286796519596e-16,3.1185935038255674e-17,1.4749563493889915e-23,1.0469691834064417e-22,1.5501767607109927e-25,3.1398079320619303e-09,4.2805950834748464e-14,7.683760737747788e-18,8.146562531487878e-17,2.00730596915735e-18,9.277404409321007e-11,9.264871726392384e-10,9.526302081281306e-15,1.946263263862386e-06,1.793809080320721e-11,8.917404385245756e-10,1.578406768769278e-14,4.50940492869139e-15,4.7233567344584436e-11,3.783526464766345e-10,7.112596312312819e-19,4.5708908612858774e-15,6.437805699437549e-23,1.5614039921585174e-19,4.28956255715722e-17,3.8039060641458164e-20
2.6661624675098838e-08,0.1622348776797357,3.76,0.0,0.6666016252709769,0.9999992611297024,1.9629965170775226e-08,1.9961095939162387e-06,2.992994154859588e-08,0.0007160290857088514,0.0007160365312789972,6.061404568155015e-13,3.3442919474443073e-07,2.3733961749019953e-09,2.653745967744349e-09,1.025205591794035e-09,6.966907776198171e-07,1.790612330963506e-10,1.2151301099747608e-07,4.6914405852024264e-07,8.356252790222832e-07,1.0637279149633454e-07,8.111601213903214e-11,4.4069840219603724e-10,3.947253366316441e-10,7.98457943197099e-09,1.435908066828791e-14,6.197618880269707e-15,2.8531847650583266e-10,5.330130853841464e-13,9.908940771820128e-20,1.310897865146008e-10,2.40737442313882e-14,3.271217472147224e-15,6.477929134349513e-18,4.4381945256557145e-18,4.96687716967627e-07,5.424300617667775e-09,4.823770095131138e-07,8.300331050818941e-12,3.191850565996523e-19,7.348979863990808e-15,1.2930684188989785e-08,9.718090850139453e-15,1.6756008198317336e-18,8.642271767816252e-12,5.8905547751678e-14,8.918072490715137e-14,6.56972658795671e-16,2.2768275112092094e-21,8.159041288116765e-19,8.053522843861916e-09,2.8444141368749173e-16,1.1481200867421945e-16,3.312400643472122e-17,1.5860245153326676e-23,1.112033713392436e-22,1.6997969571712053e-25,3.169109068162993e-09,4.432256151755317e-14,8.192022965577606e-18,8.472701862524986e-17,2.105897873229749e-18,9.509651617989106e-11,9.26479430858064e-10,9.99459823744957e-15,1.9740281740064595e-06,1.8646344566291732e-11,8.917600645634848e-10,1.581705835269857e-14,4.512183941804749e-15,4.723795820584099e-11,3.7855035825535894e-10,7.592290992508033e-19,4.667301603272919e-15,6.601476253447792e-23,1.64923836213499e-19,4.4151431070605254e-17,4.014383617385058e-20
2.7036831956865838e-08,0.16223518031641956,3.76,0.0,0.6665914967193622,0.9999992497078785,2.0487724357029614e-08,2.024490357122655e-06,3.073497426575492e-08,0.0007261001569394706,0.0007261077639308051,6.146905814091668e-13,3.451917396578464e-07,2.4230028824110127e-09,2.7421555041617154e-09,1.0669529072355885e-09,7.069040381207261e-07,1.841966663490919e-10,1.2307119696409576e-07,4.770460168639313e-07,8.55464463499726e-07,1.0727729329570056e-07,8.385754431546891e-11,4.518561938323269e-10,4.093839797426362e-10,8.147035686866144e-09,1.5114896012402437e-14,6.60734579798214e-15,2.8912282808115204e-10,5.538746715139355e-13,1.0577177357815521e-19,1.344125084626649e-10,2.517904929004226e-14,3.46715489388681e-15,6.8757720075854976e-18,4.715383083255936e-18,5.035615772669629e-07,5.577021153895221e-09,4.888530140632755e-07,8.652961308667887e-12,3.3172850152077667e-19,7.43805840234017e-15,1.3147958169220483e-08,1.0128979148173056e-14,1.7885460173546168e-18,8.77629416011759e-12,6.065357457022874e-14,9.319571598797387e-14,6.854819577729571e-16,2.3785327410964745e-21,8.538591744943766e-19,8.191761300808537e-09,2.967944712422078e-16,1.1939238177979097e-16,3.515370778358397e-17,1.703730897224673e-23,1.1801534084138408e-22,1.8614239194766335e-25,3.1981722663723034e-09,4.586867211199975e-14,8.725300059964854e-18,8.807051170969332e-17,2.207590681216526e-18,9.744047788069105e-11,9.264712068759902e-10,1.047864420353651e-14,2.0017926334655788e-06,1.9373150715120758e-11,8.917766291102239e-10,1.5847989318810936e-14,4.514868563855381e-15,4.7242232808581165e-11,3.7874858529653077e-10,8.096586714108673e-19,4.763976429233829e-15,6.767193318984237e-23,1.740809993528778e-19,4.5425335348317694e-17,4.2328995384456924e-20
