Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39)
1.6896019611646343e-07,0.5724406772298991,3.76,0.0,0.9992983427615,0.9999988036266392,1.1203835584453247e-07,1.735132360648219e-07,6.090911591524938e-08,0.0026000811596640916,0.002600098021024526,9.805145469935097e-13,1.6701795156670673e-06,5.987725760380723e-09,1.0889802387890296e-08,5.7058281093142544e-09,1.0872041498774027e-06,5.66722969774946e-10,1.6107604976807283e-07,1.0153137676776212e-06,2.802797122912912e-06,1.0196391255129019e-07,4.896750905616795e-10,1.5224636293001868e-09,1.9869554420622588e-09,1.2429723362270304e-08,1.0734215658061656e-13,7.490655444306319e-14,1.5701824204569519e-10,2.2354807770680385e-12,4.323980747978167e-19,2.564081821136913e-10,9.994061440156221e-14,2.2111236310207518e-14,1.2925161012466129e-17,1.2363608890432924e-17,1.907679057828936e-06,1.3136907001472655e-08,1.7659815395758068e-06,7.21055812999627e-13,7.67912220096245e-19,2.587473333297433e-15,2.000717065344514e-08
1.7343668864243531e-07,0.5724475280864668,3.76,0.0,0.999229345038647,0.99999876668469,1.2015975585509302e-07,1.8251635634975747e-07,6.346235946188242e-08,0.002668876144050124,0.002668893930277819,1.0064977798514587e-12,1.7712710701514958e-06,6.193304739560112e-09,1.1479614840082617e-08,6.2016004722248036e-09,1.1176027344766776e-06,5.976717872477989e-10,1.6599253139386565e-07,1.050284965490367e-06,2.945739971601812e-06,1.0454930528607552e-07,5.240021161668914e-10,1.6074140044520876e-09,2.120033342171709e-09,1.2885899396787348e-08,1.1846539128097375e-13,8.451828783284777e-14,1.6191392042259916e-10,2.4125848171021924e-12,4.884857755355171e-19,2.701414344218673e-10,1.104218037419375e-13,2.4998030909143626e-14,1.4426113255042714e-17,1.4009348404890584e-17,1.957263081651514e-06,1.3836669345610195e-08,1.8082615124893507e-06,7.757197758776157e-13,8.288976104590821e-19,2.7679937147516385e-15,2.107348870991897e-08
1.779131811684072e-07,0.572454378869463,3.76,0.0,0.9991603479219697,0.9999987294265702,1.286162104689228e-07,1.9173120680180853e-07,6.60473376469786e-08,0.0027376663532879954,0.002737685090279724,1.0324792106689994e-12,1.8757914717227836e-06,6.399218802477116e-09,1.2080197394227917e-08,6.723753166620076e-09,1.1481014569198033e-06,6.294758654654178e-10,1.7096173581115497e-07,1.0856631827574388e-06,3.0927482357491356e-06,1.0716286946407407e-07,5.598417225142946e-10,1.694933123220009e-09,2.258001906136791e-09,1.334753106456328e-08,1.3043219328863323e-13,9.508065500112719e-14,1.6686242110018987e-10,2.5991614223737e-12,5.501783480600749e-19,2.8428579141564483e-10,1.217219120312103e-13,2.8179157421682612e-14,1.6059912082857542e-17,1.5826055231699108e-17,2.0067982660957357e-06,1.4554295531626658e-08,1.8503246358459909e-06,8.331963126768982e-13,8.931522450785366e-19,2.9557175187403326e-15,2.2167075714797618e-08
1.823896736943791e-07,0.5724612295831512,3.76,0.0,0.9990913513674428,0.9999986918489077,1.374118204491357e-07,2.0115666498453652e-07,6.866397775085897e-08,0.0028064517873448804,0.0028064715011029973,1.0584588395168397e-12,1.983779814910025e-06,6.605432605787491e-09,1.2691176643713796e-08,7.272756068792705e-09,1.1787016061280129e-06,6.621380891418252e-10,1.75983850243026e-07,1.1214501455897823e-06,3.2438655719687458e-06,1.098047136212722e-07,5.972242378469488e-10,1.7850480200634787e-09,2.400901069616243e-09,1.3814643659429041e-08,1.4328545967405913e-13,1.066618049914323e-13,1.7186392687892683e-10,2.795499085536749e-12,6.178814499497659e-19,2.988454720490407e-10,1.3388502776882443e-13,3.167681924582053e-14,1.7835047382760757e-17,1.782685728066973e-17,2.056284659685732e-06,1.5289763776764e-08,1.892172045555725e-06,8.935701958980803e-13,9.607758919738342e-19,3.1507480797726938e-15,2.3287900913908572e-08
1.8686616622035098e-07,0.5724680802318095,3.76,0.0,0.9990223553308789,0.9999986539483324,1.465506780948812e-07,2.107916144265402e-07,7.131223302400245e-08,0.002875232446183795,0.0028752531628176564,1.0844366664670193e-12,2.095275352596385e-06,6.811914421324999e-09,1.331219030794061e-08,7.849062834300228e-09,1.2094044628236596e-06,6.956613817609348e-10,1.8105906502513669e-07,1.1576475655271433e-06,3.3991357966378036e-06,1.1247494673208323e-07,6.361800073169064e-10,1.877786407254038e-09,2.548770761165976e-09,1.4287262090321047e-08,1.570693771228125e-13,1.1933309569620121e-13,1.7691862403407054e-10,3.001889688028071e-12,6.920199924379943e-19,3.1382470892641e-10,1.4695668384241377e-13,3.551435694313728e-14,1.9760373308272477e-17,2.002556559728765e-17,2.1057223108899824e-06,1.6043052321421875e-08,1.9338048715875097e-06,9.56927301593664e-13,1.0318694932776397e-18,3.3531896156784997e-15,2.443593358888757e-08
1.9134265874632287e-07,0.5724749308197313,3.76,0.0,0.9989533597679301,0.9999986157214756,1.5603687040573216e-07,2.2063494458975788e-07,7.399207932495027e-08,0.002944008329763569,0.0029440300754909783,1.1104126915929568e-12,2.210317494729205e-06,7.018635766438257e-09,1.3942887340492676e-08,8.453111391476938e-09,1.240211299897091e-06,7.300487053787971e-10,1.8618757336488524e-07,1.1942571429271173e-06,3.558602887804559e-06,1.15173678243753e-07,6.767394005330122e-10,1.9731766765811402e-09,2.7016509711808814e-09,1.4765410950272973e-08,1.7182944408622763e-13,1.3316917873491316e-13,1.8202670202324156e-10,3.2186285235435805e-12,7.730386517056018e-19,3.292277485658778e-10,1.6098388246365552e-13,3.971628237895595e-14,2.1845117922490593e-17,2.2436695107994643e-17,2.1551112681214164e-06,1.681413942914767e-08,1.975224238001557e-06,1.0233546133538315e-12,1.1065351734492128e-18,3.563147210729104e-15,2.561114305710205e-08
1.9581915127229476e-07,0.5724817813512254,3.76,0.0,0.9988843646340833,0.9999985771649694,1.6587448183711405e-07,2.3068555083794514e-07,7.67035122075575e-08,0.0030127794380388376,0.003012802239187484,1.1363869149694978e-12,2.328945807336931e-06,7.225571072107171e-09,1.458292797266001e-08,9.08532443819157e-09,1.2711233827781265e-06,7.653030604367357e-10,1.913695711351937e-07,1.231280569920496e-06,3.722310986986288e-06,1.1790101810862814e-07,7.189328187620359e-10,2.071247901233921e-09,2.859581813999438e-09,1.524911457663631e-08,1.8761249320883192e-13,1.482480855251381e-13,1.8718835323542093e-10,3.446014321930388e-12,8.61402387344436e-19,3.450588516441556e-10,1.760151204442327e-13,4.430831335348433e-14,2.409889299779433e-17,2.5075485663127452e-17,2.20445157973752e-06,1.7603003386626726e-08,2.0164312629814664e-06,1.0929402263316308e-12,1.184876247635078e-18,3.780726802283503e-15,2.6813498671576905e-08
2.0029564379826665e-07,0.5724886318306156,3.76,0.0,0.99881536988466,0.9999985382754448,1.7606759670352744e-07,2.4094233440532547e-07,7.944654439549376e-08,0.0030815457709600083,0.0030815696539689286,1.162359336672968e-12,2.451200011812111e-06,7.432697384868873e-09,1.5231983701508013e-08,9.746109939123819e-09,1.3021419698098858e-06,8.014274855854878e-10,1.9660525669818264e-07,1.2687195329933036e-06,3.890304400875407e-06,1.2065707681373447e-07,7.627907018005338e-10,2.1720298378428144e-09,3.022603583898903e-09,1.573839710368553e-08,2.044667140309476e-13,1.6465131455999177e-13,1.9240377277578776e-10,3.684349273484722e-12,9.57596968074905e-19,3.613222932255747e-10,1.921004148132123e-13,4.931740873026135e-14,2.6531703974543314e-17,2.795792338138522e-17,2.2537432940404457e-06,1.8409622503673067e-08,2.057427058866175e-06,1.1657733513084163e-12,1.2669972301740233e-18,4.006035163822714e-15,2.8042969820922437e-08
2.0477213632423854e-07,0.572495482262242,3.76,0.0,0.9987463754748158,0.9999984990495334,1.8662030127527228e-07,2.51404202365414e-07,8.22212035935833e-08,0.003150307328473254,0.0031503323198942904,1.1883299567812259e-12,2.577119984427894e-06,7.639994099169731e-09,1.5889737230207217e-08,1.043586162136085e-08,1.3332683126231535e-06,8.384250575203837e-10,2.0189483075504116e-07,1.3065757152434339e-06,4.06262760296783e-06,1.2344196540738214e-07,8.083435345348848e-10,2.2755529286672103e-09,3.1907568056007668e-09,1.6233282508957085e-08,2.2244167596678667e-13,1.8246391990558497e-13,1.9767315828213613e-10,3.933939053648998e-12,1.062129504799966e-18,3.7802236297758806e-10,2.0929132877769704e-13,5.4771804068429045e-14,2.915396008089927e-17,3.110076229982117e-17,2.3029864592771046e-06,1.9233975113220307e-08,2.0982127321817526e-06,1.2419443188006962e-12,1.3530038432436746e-18,4.239179886401983e-15,2.9299525929264532e-08
2.0924862885021043e-07,0.5725023326504592,3.76,0.0,0.9986773813595368,0.9999984594838651,1.9753668560774405e-07,2.6207006760001257e-07,8.502753059317158e-08,0.003219064110520485,0.0032190902370197645,1.2142987753737104e-12,2.7067457560600722e-06,7.847442717135958e-09,1.6555882367383992e-08,1.115495946645276e-08,1.36450365650974e-06,8.762988908275458e-10,2.072384962187301e-07,1.3448507983526489e-06,4.239325235125238e-06,1.2625579552329636e-07,8.55621853206462e-10,2.3818483039167753e-09,3.3640822798369772e-09,1.673379465419059e-08,2.4158835155876657e-13,2.0177460093204806e-13,2.029967097688563e-10,4.195092848102605e-12,1.1755289910773683e-18,3.9516336537470533e-10,2.27640998028821e-13,6.070104776543656e-14,3.197648461579686e-17,3.4521546333399666e-17,2.3521811236392777e-06,2.0076039571312943e-08,2.1387893836730103e-06,1.3215445832094496e-12,1.443003025646979e-18,4.480269363978691e-15,3.058313645617687e-08
2.1372512137618232e-07,0.5725091829996394,3.76,0.0,0.9986083874936396,0.9999984195750683,2.0882084513878728e-07,2.729388487683762e-07,8.78655776329588e-08,0.0032878161170393346,0.0032878434053987436,1.2402657925314993e-12,2.840117512089091e-06,8.055026632978459e-09,1.723012389167899e-08,1.1903770197276362e-08,1.3958492407934701e-06,9.150521378410642e-10,2.1263645810630803e-07,1.383546464311174e-06,4.420442109081917e-06,1.2909867940297678e-07,9.04656251398633e-10,2.490947784195053e-09,3.54262112448643e-09,1.7239957321314216e-08,2.619591400092195e-13,2.2267579329159218e-13,2.0837462949451977e-10,4.468123378241806e-12,1.298346851091216e-18,4.1274961989268056e-10,2.4720415739527333e-13,6.713603771671006e-14,3.5010525397096715e-17,3.82386315481058e-17,2.401327335263709e-06,2.0935794257098008e-08,2.1791581083349616e-06,1.404666727012496e-12,1.5371029417372727e-18,4.729412779727616e-15,3.1893770896615126e-08
2.182016139021542e-07,0.5725160333141696,3.76,0.0,0.9985393938317697,0.9999983793197693,2.2047688208607365e-07,2.840094702765493e-07,9.07354069805443e-08,0.003356563347963136,0.003356591825081815,1.266231008337363e-12,2.9772755924589036e-06,8.262730939470408e-09,1.7912177387129277e-08,1.268264775826373e-08,1.427306299197585e-06,9.546879885110655e-10,2.1808892344803977e-07,1.4226643969287197e-06,4.606023207905909e-06,1.3197072991661073e-07,9.554773857618711e-10,2.6028838830548776e-09,3.726414811750218e-09,1.7751794243885194e-08,2.836078909912934e-13,2.452637611570091e-13,2.138071218495763e-10,4.753346927045102e-12,1.4311574952036297e-18,4.3078546119458137e-10,2.680371678466832e-13,7.410905849876916e-14,3.826776537704001e-17,4.2271208751559614e-17,2.4504251422322054e-06,2.1813217572816977e-08,2.219319995444098e-06,1.4914044650002706e-12,1.6354129904803457e-18,4.9867200907672626e-15,3.323139878085309e-08
2.27154598954098e-07,0.572529733856911,3.76,0.0,0.9984014069378302,0.9999982977561549,2.449210378319652e-07,3.0675196048807106e-07,9.657070501846832e-08,0.003494043482737323,0.003494074418548474,1.3181560362331782e-12,3.2631128604066772e-06,8.678448607563565e-09,1.9298635452747504e-08,1.4331958059285901e-08,1.4905597474146632e-06,1.0366204480116135e-09,2.291582022656604e-07,1.5021738138816092e-06,4.9907588775358165e-06,1.3780278558192613e-07,1.0626028370432608e-09,2.8353994717530934e-09,4.109934565312794e-09,1.8792585700691745e-08,3.3096207715522804e-13,2.9590478830901103e-13,2.2483665215121505e-10,5.361656179295427e-12,1.729173114688109e-18,4.682233197956412e-10,3.1374648194775117e-13,8.980549243676327e-14,4.550081572200293e-17,5.1363914685715457e-17,2.5484757342545233e-06,2.362098381844975e-08,2.2990275857034307e-06,1.6761072700854325e-12,1.845107310508373e-18,5.526270042944756e-15,3.598751317804759e-08
2.3521228550084738e-07,0.5725420642712244,3.76,0.0,0.9982772189725085,0.9999982231299545,2.682339312292298e-07,3.278998218695781e-07,1.0193195877500452e-07,0.003617759270741525,0.00361779251257806,1.364882401582769e-12,3.5337234951739614e-06,9.052885706666422e-09,2.057052554533913e-08,1.5922471523662916e-08,1.5478813670433764e-06,1.1134109337668901e-09,2.3930907071947604e-07,1.5751934139055486e-06,5.352743457083629e-06,1.4315253141234062e-07,1.1654354084713707e-09,3.054705196828666e-09,4.4734983308129904e-09,1.9748941971073125e-08,3.7852225237174196e-13,3.4829792968712923e-13,2.349519588649978e-10,5.954081438993416e-12,2.037815698153691e-18,5.034987818556694e-10,3.598274381439354e-13,1.0612596450281737e-13,5.2900400027969664e-17,6.083676322889711e-17,2.6365562043866204e-06,2.5308183957759625e-08,2.3700678441413586e-06,1.8556686093026952e-12,2.0493539488836235e-18,6.040904048571229e-15,3.8560028761985166e-08
2.432699720475968e-07,0.5725543946422561,3.76,0.0,0.9981530309549157,0.9999981473284627,2.928159300026256e-07,3.496851777690131e-07,1.0739750022981358e-07,0.0037414595845824284,0.003741495221490112,1.4116029319225972e-12,3.8172362845937315e-06,9.427542070002333e-09,2.1863775225495365e-08,1.7615370951347392e-08,1.6055831314350863e-06,1.1931123730622307e-09,2.4963983525024804e-07,1.6496075522954285e-06,5.7298996805345325e-06,1.485985631454106e-07,1.2745372154853087e-09,3.283739179159875e-09,4.8547521966210175e-09,2.0724052298933757e-08,4.3112936935231566e-13,4.078383369743053e-13,2.4524734844214034e-10,6.591096512914421e-12,2.3888791254650798e-18,5.402990303545331e-10,4.1097649238616787e-13,1.2475917149974227e-13,6.122589015311058e-17,7.16708718052228e-17,2.7244805887010026e-06,2.7052295624481e-08,2.440454631240417e-06,2.048454136478551e-12,2.269000205727234e-18,6.583733270513504e-15,4.1219530846506474e-08
2.513276585943462e-07,0.5725667249961939,3.76,0.0,0.9980288426141781,0.9999980703318582,3.18691334786008e-07,3.721019591369169e-07,1.1296792664437804e-07,0.0038651444237131974,0.0038651825454766534,1.4583176278040304e-12,4.113892130466265e-06,9.802372982755624e-09,2.317708782844084e-08,1.9412318520349552e-08,1.6636720795573944e-06,1.2757447162961163e-09,2.6015176849777407e-07,1.7254262572390876e-06,6.122496266285164e-06,1.5414156404857227e-07,1.390089999838564e-09,3.52271646423989e-09,5.253954612709616e-09,2.171805628954312e-08,4.891531692716328e-13,4.752384863496752e-13,2.557240804894265e-10,7.2746782934389275e-12,2.7866205691313627e-18,5.786499167581616e-10,4.675848300519429e-13,1.4594863532324657e-13,7.056261706618414e-17,8.401144128232639e-17,2.8122491656369094e-06,2.8853193694605784e-08,2.510194096951761e-06,2.2550519135095667e-12,2.5047299816045143e-18,7.1554255566998e-15,4.396584300142043e-08
2.5938534514109557e-07,0.5725790553594063,3.76,0.0,0.9979046536775205,0.9999979921202593,3.458845837474953e-07,3.9514415486303246e-07,1.1864387736331544e-07,0.003988813787540283,0.003988854484699345,1.5050264898008569e-12,4.423933598760623e-06,1.017734164864513e-08,2.450926133309939e-08,2.1314877277693845e-08,1.7221552188109288e-06,1.3613283018405188e-09,2.7084616075705514e-07,1.8026596479841375e-06,6.530803839324919e-06,1.5978222524130139e-07,1.5122765472828515e-09,3.7718596058526094e-09,5.671369729322552e-09,2.2731094518980988e-08,5.529806202949006e-13,5.512588574628261e-13,2.6638343257058327e-10,8.006843257642152e-12,3.2355855558628053e-18,6.185774651944064e-10,5.300629865463698e-13,1.699555908641427e-13,8.100138718948059e-17,9.801435267785116e-17,2.8998622130643732e-06,3.071075328603661e-08,2.57929233363472e-06,2.4760622425009728e-12,2.7572409079002708e-18,7.756656151157258e-15,4.679878916276782e-08
2.6744303168784496e-07,0.5725913857584449,3.76,0.0,0.9977804638702407,0.9999979126737152,3.7442026161255563e-07,4.188058112249003e-07,1.2442602630906347e-07,0.004112467675423034,0.004112511039289263,1.5517295185104632e-12,4.74760493537401e-06,1.0552417780427798e-08,2.5859183370776393e-08,2.3324518456825936e-08,1.7810395308242817e-06,1.4498838552500127e-09,2.8172431970701407e-07,1.8813179445506195e-06,6.955094956006332e-06,1.655212459245403e-07,1.6412807633319534e-09,4.031398727226377e-09,6.107267700680951e-09,2.3763308728241504e-08,6.230164180018213e-13,6.367099018698878e-13,2.772266998248618e-10,8.789648021003877e-12,3.7406198201147314e-18,6.601078754094703e-10,5.988414194986227e-13,1.9705978299248372e-13,9.263871318033417e-17,1.1384665128652976e-16,2.9873200082859307e-06,3.262484975849219e-08,2.647755376620466e-06,2.7120977535958063e-12,3.0272445412040927e-18,8.38810765281109e-15,4.971819363187062e-08
2.7550071823459436e-07,0.5726037162200461,3.76,0.0,0.9976562729156861,0.9999978319721993,4.0432310714201106e-07,4.4308103134199744e-07,1.3031507621753865e-07,0.0042361060866733125,0.004236152209346685,1.5984267145550446e-12,5.085152083415795e-06,1.0927576440046888e-08,2.722582623566767e-08,2.5442628390813493e-08,1.8403319769713828e-06,1.5414324887782359e-09,2.9278757026450265e-07,1.9614114757069292e-06,7.395644128807012e-06,1.7135933359207194e-07,1.777287744350556e-09,4.301571583983604e-09,6.561924945348629e-09,2.4814841980203282e-08,6.996834965619763e-13,7.324540601353267e-13,2.882551947371336e-10,9.625189904679251e-12,4.306881450104813e-18,7.032675257077228e-10,6.743710941471741e-13,2.2756028403433664e-13,1.0557705128001954e-16,1.3168704324001438e-16,3.07462282803832e-06,3.45953587134249e-08,2.715589204770246e-06,2.9637834944774968e-12,3.315466562546228e-18,9.050469960458143e-15,5.272388107442196e-08
2.8355840478134376e-07,0.572616046771135,3.76,0.0,0.9975320805352274,0.9999977499956011,4.3561801937966875e-07,4.679639746352449e-07,1.3631175426733336e-07,0.004359729020555092,0.004359777994940871,1.6451180785828757e-12,5.436822701770921e-06,1.130279708540692e-08,2.8608241950863164e-08,2.767051503748663e-08,1.9000395036211236e-06,1.635995701180628e-09,3.0403725453719195e-07,2.042950685545492e-06,7.852727851155517e-06,1.7729720422680086e-07,1.9204838446620413e-09,4.5826236287104195e-09,7.03562437100733e-09,2.588583878689817e-08,7.834235512010954e-13,8.39407827515724e-13,2.994702470279072e-10,1.0515607516243618e-11,4.9398533259276775e-18,7.480829758884735e-10,7.571240820571889e-13,2.6177633171992343e-13,1.1992504522864314e-16,1.517264044858235e-16,3.1617709484941717e-06,3.662215599395048e-08,2.782799741028361e-06,3.231757021531963e-12,3.622646981412013e-18,9.744440224329698e-15,5.581567651961152e-08
2.9161609132809315e-07,0.5726283774388266,3.76,0.0,0.9974078864482343,0.9999976667237206,4.6833006288778235e-07,4.934488562919559e-07,1.4241680886334936e-07,0.004483336476284077,0.004483388396109831,1.6918036112695965e-12,5.802866184786172e-06,1.1678062797357001e-08,3.000555743476336e-08,3.0009414114589476e-08,1.960169047116798e-06,1.7335953777977633e-09,3.1547473185694616e-07,2.125946138888323e-06,8.326624622386345e-06,1.8333558248392923e-07,2.071056739944189e-09,4.8748080770690015e-09,7.528655568465586e-09,2.6976445211937373e-08,8.746975722171766e-13,9.585438701785695e-13,3.108732036411268e-10,1.1463081344401682e-11,5.6453558614842094e-18,7.945809701911451e-10,8.475941736128034e-13,3.0004818845330065e-13,1.3579777702347544e-16,1.7416830270546976e-16,3.248764645263687e-06,3.870511768479021e-08,2.849392852969806e-06,3.516668492726979e-12,3.9495403447498465e-18,1.0470722862120801e-14,5.899340535928515e-08
