Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65)
1.4328702829824161e-05,0.7273226775682727,0.0053460388914098895,0.0005708698777481529,0.0013621283443097224,0.3552988075977635,0.0,0.0,0.0038939813459853575,0.0005800453986889684,0.055506011492313725,0.004362389327445581,0.00022636739064174765,3.498177659992912e-09,2.7589541666666276e-07,7.353970293099978e-06,0.007758212507212412,0.005922271472768592,0.00011080688956733796,7.887324655929931e-07,0.005324795319198392,2.1094294141213322e-06,2.407242072792754e-06,0.0005179088326256916,8.005731075810059e-06,0.0230958204136484,9.720980770539692e-05,0.04230122299327003,0.0007935095307842684,4.521332135309371e-05,5.827200932358385e-06,7.090955710369114e-08,4.533574525745e-05,0.00032891873560525904,3.76,0.0,0.09953725835794686,0.8646108762257735,0.14632274277385995,0.008245845208063998,0.08766251353747356,0.0005518072251719848,0.3898828479461644,0.0005267103153290042,0.00029723505707998643,0.0002923672487008026,0.0036298827200548244,9.551043109789099e-06,0.0022409409022845993,0.010447013658442266,0.013196373324230437,0.005569270911501323,5.924905158009393e-11,1.1211042060018792e-11,2.740256577171646e-07,5.636645270449097e-07,0.0075358700151517575,9.044556698958127e-10,5.51347245935429e-09,0.0028677054519463175,1.2739939639245433e-06,3.6873718087028624e-09,0.0007755897023708015,6.39676551491904e-11,1.7477532428409466e-06,0.0006516373361601716,4.013854696938947e-06,7.761954769698487e-08,6.309605549985174e-07
1.4373080315367334e-05,0.7274294359577295,0.005256038252548084,0.0005628366521444871,0.00134046229715324,0.3557424880167112,0.0,0.0,0.003887634501942875,0.0005823292588609939,0.05596244159730874,0.004392060283508784,0.00022395408874758762,3.3363909413181106e-09,2.6749079420898944e-07,7.245538700115739e-06,0.007743156693762108,0.005955819680067497,0.00011057898910344216,7.829768824928308e-07,0.005348984683947198,2.0468634112356892e-06,2.3625288914897398e-06,0.0005204774710809234,7.977184100092948e-06,0.02322577751049315,9.578524754236168e-05,0.04230534303323596,0.0008036130820086602,4.4779182285882934e-05,5.756814056789746e-06,6.961340299955153e-08,4.473099264209098e-05,0.00032944670445077604,3.76,0.0,0.0988663298748444,0.8640646727063918,0.14676497726134005,0.008308058411563669,0.08789964254233229,0.0005419668986857107,0.3900521554285357,0.0005176704102528084,0.00029284608199606633,0.00028787928371163096,0.0035858622731841272,9.614759030441415e-06,0.002214125899593628,0.010488760555070687,0.013276194421337711,0.005634409851460836,5.832697848914584e-11,1.1036858767797386e-11,2.697901313762806e-07,5.53169401217611e-07,0.007603283719231399,8.904425501464826e-10,5.516939712593155e-09,0.002881639336958499,1.2577850899371868e-06,3.707101246655214e-09,0.0007860478184565335,6.302662342182177e-11,1.7522448738429894e-06,0.0006561402878450353,3.973999643829119e-06,7.640588464838284e-08,6.323175429369466e-07
1.4417457800910507e-05,0.7275343207447692,0.005168261328014597,0.0005549616004229502,0.0013193269340570407,0.35617613952783606,0.0,0.0,0.003881225870388315,0.0005845677930185601,0.05641381909377628,0.004421289203029101,0.00022157349357134886,3.183101185240982e-09,2.5939269622550705e-07,7.139065677802041e-06,0.007727578235510842,0.005988891137477967,0.00011033413176746394,7.772119666898564e-07,0.005372771341205746,1.986661433218381e-06,2.3187555284730215e-06,0.0005229891038313478,7.948015406191004e-06,0.023353339566830094,9.439222996755943e-05,0.04230982550276027,0.0008136667234914256,4.43506287630199e-05,5.687409567160394e-06,6.835368406063481e-08,4.413674204378663e-05,0.00032996328572103674,3.76,0.0,0.09820955869978419,0.8635267074673816,0.14719965453561376,0.008369741565685413,0.08813360317702114,0.000532382074417901,0.3902144301149717,0.0005088545037068635,0.00028854979450565965,0.0002834893308988231,0.003542258975501051,9.677545366649734e-06,0.002187394637224756,0.010529129169280628,0.013354970779498574,0.005698878329026703,5.742250007366476e-11,1.0866027839407361e-11,2.6563654107897353e-07,5.429575091447745e-07,0.007669864575700755,8.76779303232113e-10,5.52034982796636e-09,0.002895311897432165,1.2416614748643615e-06,3.726450442015665e-09,0.0007964067099581994,6.21027906742293e-11,1.7568082695144451e-06,0.0006606075789541686,3.934652873648255e-06,7.522267186612696e-08,6.337035468933862e-07
1.446183528645368e-05,0.7276373831156174,0.005082659028029843,0.0005472435063455246,0.0012987110870430303,0.356600076012272,0.0,0.0,0.0038747587473391782,0.0005867615047753542,0.05686019826817695,0.004450084547687757,0.0002192261645689501,3.037853351106676e-09,2.515906015654242e-07,7.034553238892008e-06,0.007711505281072706,0.006021493382353573,0.00011007321533008456,7.714444716038793e-07,0.005396164564356917,1.9287351140829118e-06,2.275915648509183e-06,0.0005254451697625817,7.918264768193662e-06,0.0234785538018235,9.30302441586235e-05,0.04231465810728578,0.0008236692466536454,4.39277008801197e-05,5.619007056561639e-06,6.712946113325343e-08,4.3552975274327916e-05,0.0003304688538239235,3.76,0.0,0.09756649661526626,0.8629967882742733,0.14762697489266324,0.008430901909379066,0.08836446963653777,0.0005230464737143045,0.3903699650534052,0.0005002577093955148,0.0002843450975317984,0.0002791960834750069,0.0034990923497355635,9.73942049396565e-06,0.002160765571841391,0.010568139786575103,0.01343272406963616,0.005762674316173416,5.653557517506095e-11,1.0698538716285056e-11,2.615645797571329e-07,5.330213325119172e-07,0.007735621944021064,8.634580723038228e-10,5.523713486370466e-09,0.002908730041620596,1.2256326036874318e-06,3.745429235283244e-09,0.0008066654735584673,6.119616758882125e-11,1.7614443690895622e-06,0.0006650412762285599,3.895837148587023e-06,7.406922130464507e-08,6.351192160623731e-07
1.4506212771996853e-05,0.7277386727090251,0.004999182541804458,0.0005396809922974713,0.0012786035763488902,0.35701460055063294,0.0,0.0,0.003868236393731379,0.0005889109036427391,0.057301635278891046,0.004478454751585811,0.00021691257814835947,2.9002147909768522e-09,2.4407420416780177e-07,6.931999838805598e-06,0.007694965023917134,0.006053633914816078,0.00010979711659050745,7.656807518235771e-07,0.005419173467095303,1.8729986826596595e-06,2.234001640065633e-06,0.0005278470806725724,7.88797067205386e-06,0.02360146702619467,9.169876979196775e-05,0.04231982885971949,0.0008336195175119648,4.351043187777227e-05,5.551622942344226e-06,6.593980279047458e-08,4.29796611320831e-05,0.0003309637700020082,3.76,0.0,0.0969367112443644,0.8624747265266897,0.14804713346903783,0.008491546655243702,0.08859231489472248,0.0005139538959284456,0.3905190398215827,0.0004918751563554244,0.00028023082409981906,0.0002749981703744726,0.0034563802556556917,9.800402668883266e-06,0.002134256095813673,0.01060581291401642,0.01350947560527344,0.005825796524889381,5.566613462985143e-11,1.0534375732621463e-11,2.575738199909112e-07,5.233534843629494e-07,0.007800565501101985,8.50471038954576e-10,5.527040391848624e-09,0.0029219005115646134,1.2097073556447068e-06,3.764047258909146e-09,0.000816823334126802,6.030673398231355e-11,1.7661537243431237e-06,0.0006694433834670441,3.857572558089423e-06,7.29448484633706e-08,6.365650312754005e-07
1.4550590257540026e-05,0.7278382376645341,0.004917783411965994,0.0005322725347877987,0.001258993235907203,0.3574200057956109,0.0,0.0,0.0038616620322928555,0.0005910165042943062,0.05773818796606766,0.004506408208525197,0.00021463313229670882,2.7697744879569466e-09,2.3683342624083428e-07,6.831400665496766e-06,0.0076779837224285885,0.006085320188332247,0.00010950669087021399,7.599267747288453e-07,0.005441807000167863,1.819368971825421e-06,2.193004741643802e-06,0.0005301962206240881,7.857170331193074e-06,0.023722125601431325,9.039727873603487e-05,0.04232532607861771,0.0008435164742624884,4.3098848375957884e-05,5.485270680802553e-06,6.478378709278277e-08,4.2416756305178046e-05,0.00033144838276264274,3.76,0.0,0.09631978549410532,0.8619603372881404,0.14846032031926093,0.008551682980710254,0.08881721066511937,0.0005050982248280243,0.3906619211543729,0.0004837019979843825,0.00027620574558113857,0.0002708941646057245,0.0034141389592234803,9.860510006412816e-06,0.0021078825691045367,0.010642169248826354,0.013585246331933214,0.0058882443698632285,5.481408371447801e-11,1.0373518569151933e-11,2.5366372483382185e-07,5.139467135874782e-07,0.007864705204973102,8.378104369449386e-10,5.530339335785335e-09,0.00293482988383717,1.1938940249345594e-06,3.782313935060671e-09,0.0008268796382742197,5.943444133947863e-11,1.7709365339564342e-06,0.00067381584154497,3.8198766897109055e-06,7.184887357969723e-08,6.380413188995498e-07
1.4594967743083199e-05,0.7279361246693808,0.004838413601401669,0.000525016479018953,0.0012398689364034792,0.35781657433347114,0.0,0.0,0.00385503884462782,0.0005930788258606558,0.058169915671174514,0.004533953260424642,0.00021238815108393734,2.646142273274634e-09,2.2985842909778393e-07,6.7327479133233425e-06,0.007660586720503672,0.006116559601211937,0.00010920277159276503,7.541881325267791e-07,0.005464073948754432,1.7677654162461664e-06,2.1529151602532308e-06,0.0005324939454323259,7.825899703766389e-06,0.023840575403108685,8.912523662369113e-05,0.04233113838580904,0.0008533591248935023,4.269297061256966e-05,5.419960972401734e-06,6.366050314039377e-08,4.186420624056097e-05,0.00033192302829880137,3.76,0.0,0.0957153170150696,0.8614534393058443,0.14886672049761276,0.008611318020100048,0.08903922736837332,0.0004964734341743337,0.39079886354384075,0.000475733420163562,0.0002722685793695131,0.00026688259100245273,0.00337238320094999,9.919760459831006e-06,0.0020816603515001766,0.010677229648448194,0.0136600568183831,0.005950017931883668,5.3979304451417886e-11,1.0215942680378211e-11,2.498336579914662e-07,5.047939086061988e-07,0.007928051260455345,8.25468564480143e-10,5.533618258227845e-09,0.002947524570664202,1.1782003413807774e-06,3.800238474199817e-09,0.0008368338480772742,5.857921521019463e-11,1.7757926759294848e-06,0.000678160528636483,3.7827647930104237e-06,7.078062269524374e-08,6.395482640053388e-07
1.4639345228626371e-05,0.7280323790040606,0.004761025553030459,0.0005179110525535617,0.001221219606075704,0.358204579034517,0.0,0.0,0.0038483699685101513,0.0005950983912545704,0.05859687906599107,0.004561098186807358,0.00021017788903328737,2.52894803164555e-09,2.2313962176009131e-07,6.6360310415391855e-06,0.0076427984685716495,0.006147359488972037,0.00010888616994458313,7.48470054591841e-07,0.0054859829304381574,1.7181100401340304e-06,2.1137221823362975e-06,0.0005347415822764035,7.794193511412634e-06,0.02395686178806134,8.788210430905095e-05,0.042337254703512975,0.0008631465448308782,4.229281268448923e-05,5.355701957553112e-06,6.256905242819412e-08,4.1321945978633574e-05,0.00033238803090034227,3.76,0.0,0.09512291767719727,0.8609538550213836,0.14926651414366265,0.008670458857500592,0.08925843410566421,0.0004880735925363839,0.3909301098129021,0.0004679646485342363,0.00026841799601520387,0.00026296193340232725,0.003331126263287481,9.978171802477164e-06,0.00205560383505067,0.01071101510203663,0.013733927249581375,0.006011117922012206,5.316165778162278e-11,1.0061619696115474e-11,2.4608289337572873e-07,4.958881003211808e-07,0.007990614086778286,8.134377951449071e-10,5.536884306335396e-09,0.0029599908213787094,1.1626334910032955e-06,3.817829874396902e-09,0.000846685534978443,5.774095747253096e-11,1.780721738052767e-06,0.0006824792606196198,3.7462499363324165e-06,6.973942860477519e-08,6.410859228083008e-07
1.4683722714169544e-05,0.7281270445865418,0.004685572243037045,0.0005109543781151487,0.0012030342494226745,0.3585842833926527,0.0,0.0,0.0038416584953821407,0.0005970757265264795,0.05901913999073618,0.004587851195292066,0.00020800253535191505,2.417840899668213e-09,2.166676673890964e-07,6.541237018569431e-06,0.007624642544925446,0.006177727117506608,0.00010855767461123139,7.427774200472218e-07,0.00550754239371383,1.6703274363141102e-06,2.075414277466265e-06,0.000536940429423139,7.762085259316925e-06,0.024071029565128695,8.666733921492103e-05,0.04234366425101273,0.0008728778746197072,4.189838279018241e-05,5.292499403152881e-06,6.150855002027819e-08,4.078990095327629e-05,0.0003328437033554187,3.76,0.0,0.09454221306169512,0.8604614105730274,0.1496598765709178,0.008729112520397077,0.08947489863765981,0.0004798928674043055,0.39105589166350285,0.0004603909549933036,0.0002646526258473012,0.0002591306412863728,0.0032903800369038457,1.0035761611455027e-05,0.0020297264765882254,0.010743546703335057,0.013806877421173466,0.006071545646582012,5.2360985606348244e-11,9.910517798962449e-12,2.424106240865368e-07,4.872224643979343e-07,0.0080524042870784,8.017105876030755e-10,5.5401438899723465e-09,0.0029722347241644795,1.1472001364280122e-06,3.835096921297787e-09,0.0008564343738686958,5.691954846586971e-11,1.7857230465141357e-06,0.0006867737916427858,3.7103431565000693e-06,6.87246316971664e-08,6.426542343984471e-07
1.4728100199712717e-05,0.7282201640151374,0.004612007228059677,0.0005041444855647978,0.0011853019639726438,0.35895594185420526,0.0,0.0,0.00383490746805337,0.000599011360249923,0.05943676130101538,0.004614220413023051,0.00020586221801831056,2.312488460307209e-09,2.1043348787847252e-07,6.44835055220935e-06,0.00760614167726415,0.006207669677006628,0.00010821805158412303,7.371147705180007e-07,0.005528760616986054,1.6243447376607628e-06,2.0379791951029393e-06,0.0005390917560524165,7.729607257410569e-06,0.024183122969214023,8.548039657716968e-05,0.04235035654093583,0.0008825523176450712,4.1509683473330387e-05,5.230356880041557e-06,6.047812556080378e-08,4.026798775739265e-05,0.00033329034734184596,3.76,0.0,0.09397284196887917,0.8599759357905029,0.15004697835802874,0.008787285974001961,0.08968868736850266,0.0004719255286641549,0.3911764302002616,0.0004530076634683347,0.00026097106511345616,0.00025538713591059185,0.0032501550857090065,1.0092547253107437e-05,0.002004040830206116,0.010774845624897564,0.013878926735400888,0.006131302973067724,5.1577112703252314e-11,9.762602078443625e-12,2.3881597083661773e-07,4.78790322946435e-07,0.008113432619711708,7.902794941588044e-10,5.543402734479156e-09,0.002984262208050465,1.1319064370795972e-06,3.852048188671359e-09,0.0008660801373565855,5.611484899877714e-11,1.7907956927062695e-06,0.0006910458148329728,3.6750536014920977e-06,6.773558069687413e-08,6.442530317760043e-07
1.477247768525589e-05,0.7283117786100783,0.004540284686770298,0.0004974793230925656,0.0011680119552473216,0.3593198001361876,0.0,0.0,0.003828119878594646,0.0006009058229366399,0.05984980672329079,0.004640213878981154,0.00020375700772439306,2.2125759407983173e-09,2.044282669191319e-07,6.357354305847381e-06,0.007587317764364127,0.006237194276579001,0.0001078680440331756,7.314863229696027e-07,0.005549645708015389,1.5800915818899036e-06,2.0014040546972315e-06,0.0005411968021747429,7.696790642551364e-06,0.024293185638428264,8.432073059170576e-05,0.042357321375188474,0.0008921691378942908,4.112671186692407e-05,5.1692759314652445e-06,5.947692413398279e-08,3.975611487433099e-05,0.00033372825380830915,3.76,0.0,0.09341445594174669,0.8594972641828788,0.15042798544207245,0.008844986116231551,0.08989986533440655,0.0004641659514878935,0.391291936430464,0.0004458101550254779,0.0002573718816624762,0.00025172981595838724,0.003210460710529034,1.0148545870145789e-05,0.0019785585795995798,0.010804933093614588,0.013950094198301365,0.006190392296863011,5.0809848521950566e-11,9.617834862319245e-12,2.352979898247306e-07,4.705851456599241e-07,0.008173709971317365,7.791371682647442e-10,5.546665930674884e-09,0.0029960790451228556,1.1167580691154371e-06,3.868692039474358e-09,0.0008756226902268664,5.5326702236265395e-11,1.795938558277201e-06,0.0006952969631286782,3.640388666158415e-06,6.677163331340165e-08,6.458820522114709e-07
1.4816855170799063e-05,0.7284019284538055,0.0044703594562542715,0.000490956767657808,0.0011511535500497757,0.35967609553418833,0.0,0.0,0.0038212986664220203,0.0006027596464808661,0.06025834071858272,0.004665839537120801,0.00020168692167004402,2.117805423566795e-09,1.986434516279514e-07,6.26822910151823e-06,0.0075681918978049755,0.006266307939517752,0.00010750837224112898,7.258959825619948e-07,0.005570205603773949,1.537500070680416e-06,1.965675429458711e-06,0.0005432567786323915,7.66366540155109e-06,0.024401260594108853,8.318779546921409e-05,0.042364548840585825,0.0009017276577626367,4.074945993694147e-05,5.109256232695892e-06,5.850410698599121e-08,3.925418337562466e-05,0.00033415770334533696,3.76,0.0,0.09286671880504722,0.8590252329201868,0.1508030592134867,0.008902219773282349,0.09010849619647036,0.00045660861868644474,0.3914026117412651,0.0004387938723592079,0.0002538536201935494,0.0002481570627406206,0.0031713050113392387,1.020377437032462e-05,0.001953290570181263,0.010833830367502626,0.014020398418088977,0.006248816508996413,5.005898886336741e-11,9.476176026177619e-12,2.318556800892127e-07,4.626005504609764e-07,0.008233247331569991,7.682763710577308e-10,5.5499379821560385e-09,0.0030076908529254125,1.1017602450628262e-06,3.8850366273767565e-09,0.0008850619840905419,5.4554935470827586e-11,1.8011503384834191e-06,0.0006995288102220905,3.6063541210503428e-06,6.583215680581442e-08,6.475409469480186e-07
1.4861232656342236e-05,0.7284906524300117,0.004402187063583301,0.0004845746347122134,0.0011347162082019557,0.36002505722009387,0.0,0.0,0.0038144467165654923,0.0006045733636323389,0.06066242835410583,0.004691105230279169,0.00019965192720836523,2.0278950725864504e-09,1.9307075284084238e-07,6.180954110457914e-06,0.007548784383681397,0.006295017599181314,0.00010713973359521919,7.203473554730131e-07,0.005590448070673413,1.4965047240128378e-06,1.9307794240951562e-06,0.0005452728671758781,7.630260394925127e-06,0.02450739022351032,8.208104640270925e-05,0.042372029304218545,0.0009112272559042461,4.037791472474535e-05,5.050295742076166e-06,5.7558852121402974e-08,3.8762087585518895e-05,0.00033457896654600635,3.76,0.0,0.09232930621959358,0.8585596828093726,0.15117235661224954,0.008958993695761556,0.09031464223733307,0.0004492481225724864,0.39150864835496907,0.00043195432371165673,0.0002504148070964707,0.00024466724496998907,0.003132694947976491,1.0258249416553927e-05,0.0019282468408901253,0.010861558713718349,0.014089857604606895,0.006306578964810848,4.9324317448004175e-11,9.337583282520324e-12,2.284879903740255e-07,4.5483030370244606e-07,0.008292055769556486,7.576899770004391e-10,5.553222849961621e-09,0.003019103097020317,1.0869177331233587e-06,3.9010898986936066e-09,0.0008943980522272695,5.379936178169508e-11,1.8064295639243977e-06,0.0007037428715958486,3.5729542345019595e-06,6.491652846918569e-08,6.492292902677828e-07
