Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414)
6.5015911053484846e-06,0.9617735227679195,0.007766128682608617,0.0009734869809230742,0.0014367351739913875,0.6169255561587336,0.0,0.0,0.0024455384001230325,0.00029278834594413357,0.1564421136400197,0.013800585275287585,0.0005689743833443552,2.904638594737133e-08,1.4158759763242831e-06,3.8436565531958465e-05,0.017555876125701024,0.00883816305420138,0.0007631294719018494,3.8807022307570114e-05,0.053445846676954074,1.853379632850269e-05,1.2183294616560823e-05,0.0003142120249244304,4.33763892965316e-06,0.04963083586097582,0.00037337567914451207,0.10805144311673266,0.0008117853524850784,3.330790291735162e-05,9.860448365663997e-06,1.6124663825804342e-07,3.931609370596978e-05,0.000951021957186975,3.76,0.0,0.029681619976364287,0.7615303365333937,0.20170451367227682,0.019039442641422124,0.2623658127551748,0.00010792695586529865,0.47379406776366584,0.00013299344571552393,0.00115096145336065,0.0009786977449474936,0.0041903300955659604,1.0040931488502533e-06,0.0005775510485409193,0.0274862771188931,0.01341736353024281,0.011565827355140298,3.9647032192986354e-11,1.8105681704873084e-11,1.044350220539844e-06,1.328112828942734e-08,0.018278363133508755,7.167604081912154e-10,1.4260221484913007e-07,0.016367947067850906,5.877674245044326e-08,2.2108333172818248e-07,0.002091074096200984,4.6552715722574873e-10,1.9568114092554146e-06,0.00318973239425426,3.2638051612530053e-06,6.001035420263502e-08,3.260320047147186e-06,4.0455731801162486e-05,6.7398212368236334e-06,4.850775223718938e-06,2.01804233022566e-12,0.0017708961994080828,1.6195535850561731e-06,0.001286112944449395,1.3132853247298497e-09,0.0011117535938339937,0.00015483362244754153,7.460639866683603e-07,2.324935499507069e-09,5.572661490609168e-05,0.0001832936564966808,0.0023860248349440605,0.0004792524274444706,0.0018863985836869337,7.256148453504655e-10
6.5079405085146055e-06,0.9618075078954431,0.007744503350799471,0.0009707662318708221,0.0014326725356426974,0.6170168539105197,0.0,0.0,0.0024440335748777595,0.0002924654802499523,0.15663350486984917,0.01381564086219933,0.0005676542130719686,2.8823826473095345e-08,1.408680240615112e-06,3.8331458770605824e-05,0.017549959316107193,0.00884178379170324,0.0007625531420043987,3.873239105636406e-05,0.05347838045489014,1.846975904094658e-05,1.2142408827277887e-05,0.0003144482002479828,4.3334816504088275e-06,0.04966077085250456,0.00037230571627364345,0.10802114900409583,0.0008138942399271312,3.3245562170265123e-05,9.836805700295081e-06,1.6081053729706132e-07,3.9196483719678396e-05,0.0009509289663257726,3.76,0.0,0.02960426500585654,0.7613645065162004,0.20180775274719953,0.019068801583697028,0.2624545302757805,0.0001075699446253624,0.473699700945843,0.00013257187468452392,0.0011477704636144131,0.0009759157451997362,0.004177441506701245,1.0005342915057426e-06,0.0005755523782165228,0.027493266573266388,0.013423753279104755,0.011581677023944192,3.952746188337855e-11,1.805147956384013e-11,1.0412364815497002e-06,1.3233867168928559e-08,0.01830615244035449,7.146528337561797e-10,1.4265485924446384e-07,0.01638151459897856,5.8558326336754815e-08,2.2127342402114758e-07,0.0020951222818461354,4.641253578353407e-10,1.9566581495920675e-06,0.003193059469926423,3.2584446342826307e-06,5.98276322901154e-08,3.252252070481286e-06,4.037894667907747e-05,6.724627219080443e-06,4.84130543340289e-06,2.010546222208458e-12,0.0017655926145552856,1.6155091325567415e-06,0.001286001358159637,1.309815828832568e-09,0.0011115112942810402,0.00015535517062483257,7.456264191895451e-07,2.3325941718379505e-09,5.592019029630943e-05,0.00018335078151209282,0.002389402921201097,0.0004801190602925212,0.0018861976154886763,7.24256695932423e-10
6.5142899116807265e-06,0.9618413853839431,0.007723011529570606,0.0009680617565149156,0.0014286352958912919,0.6171077255178586,0.0,0.0,0.0024425290666519,0.0002921423980251236,0.15682443275888433,0.013830652246367203,0.0005663411888832377,2.8603702228379386e-08,1.4015441500879374e-06,3.822693277024247e-05,0.017544005845075164,0.008845381158833817,0.0007619757931333718,3.865809501901272e-05,0.05351081169861623,1.8406292941051238e-05,1.210175508047397e-05,0.0003146832333066858,4.329318646428702e-06,0.04969054161336567,0.00037124235712071964,0.10799095872863995,0.0008160000680373435,3.318353559443611e-05,9.8132776907619e-06,1.6037720339861463e-07,3.9077610250129894e-05,0.0009508355954524803,3.76,0.0,0.029527273781881233,0.7611991516422194,0.20191067840897003,0.019098130203825895,0.2625430251897674,0.00010721529558137475,0.4736054758169126,0.00013215302746490167,0.001144598474621656,0.0009731506295684172,0.004164622538909296,9.969919177261992e-07,0.0005735664763054942,0.02750017039543967,0.013430100141855986,0.011597465358184822,3.940858230172966e-11,1.7997590318707915e-11,1.0381407089062257e-06,1.3186928682842479e-08,0.01833387410811347,7.125587695444744e-10,1.4270722728601863e-07,0.016395037441609518,5.834135749053868e-08,2.2146287254689735e-07,0.0020991586136957815,4.627319276254609e-10,1.9565121375063636e-06,0.0031963825634288507,3.253115677613265e-06,5.964609567008593e-08,3.2442306689623964e-06,4.0302595864187745e-05,6.709518485828248e-06,4.831879585729532e-06,2.0030997798528038e-12,0.0017603032276476782,1.6114892159187988e-06,0.0012858876252648214,1.3063764339229996e-09,0.001111269689661052,0.00015587668803949988,7.451879465284097e-07,2.34025265255724e-09,5.611385773089086e-05,0.00018340755989233637,0.0023927770836553812,0.00048098054770206094,0.0018859980748195085,7.229066054304093e-10
6.520639314846847e-06,0.961875155949752,0.007701652274088476,0.0009653734482977403,0.0014246232686057109,0.6171981741158583,0.0,0.0,0.002441024902463635,0.0002918191079981184,0.15701489981674235,0.013845619683426067,0.0005650352705894975,2.838598236740401e-08,1.3944671337716886e-06,3.8122984351665864e-05,0.017538016171511683,0.008848955290555746,0.0007613974601696814,3.8584133374293714e-05,0.053543141056677394,1.8343392087188062e-05,1.2061332049751749e-05,0.0003149171309760086,4.325150084988556e-06,0.04972014914995222,0.0003701855543523881,0.10796087154919164,0.0008181028271523938,3.3121821261203056e-05,9.7898638359734e-06,1.599466150517122e-07,3.895946808263891e-05,0.0009507418489008886,3.76,0.0,0.02945064355012922,0.7610342690036364,0.20201329266499335,0.01912742854669219,0.26263129879101044,0.0001068629900845167,0.4735113920699226,0.00013173688317159301,0.0011414453616168045,0.0009704022836919638,0.004151872866187684,9.9346599740164e-07,0.0005715932553253573,0.027506989233351507,0.013436404379653861,0.011613192671149946,3.929038927987018e-11,1.7944012067602057e-11,1.0350627931275203e-06,1.3140310181106143e-08,0.018361528455058777,7.104781100603428e-10,1.4275932070735431e-07,0.016408515883286186,5.812582532850642e-08,2.2165168148514893e-07,0.002103183112645191,4.613468124194335e-10,1.9563733134054303e-06,0.0031997017321619414,3.2478181602490267e-06,5.946573503521174e-08,3.2362555740019747e-06,4.022667781976233e-05,6.694494666995741e-06,4.8224975584766685e-06,1.9957026401461867e-12,0.0017550280666265511,1.6074936645272e-06,0.0012857717749813371,1.3029668266997672e-09,0.0011110287757204612,0.00015639817114731475,7.447485855708946e-07,2.3479108892312143e-09,5.630761676493522e-05,0.00018346399413955158,0.0023961473453915183,0.0004818369037869319,0.001885799950810385,7.215645339221695e-10
6.526988718012968e-06,0.9619088202548969,0.007680424643650697,0.0009627012011625009,0.001420636268388303,0.617288202820591,0.0,0.0,0.0024395211091445238,0.0002914956188472967,0.1572049085449414,0.013860543428050286,0.0005637364181275584,2.8170636257322536e-08,1.3874486248477983e-06,3.8019610356545006e-05,0.017531990751911468,0.008852506321219608,0.000760818177741915,3.851050530267227e-05,0.0535753691746059,1.8281050573802406e-05,1.202113845413495e-05,0.00031514990010276687,4.320976131692185e-06,0.04974959446422119,0.0003691352608175397,0.10793088672824279,0.0008202025076994541,3.3060417244089294e-05,9.766563639428443e-06,1.595187509226767e-07,3.884205202280707e-05,0.0009506477309666884,3.76,0.0,0.02937437157544949,0.7608698557055584,0.20211559751284325,0.019156696657258474,0.26271935236765465,0.00010651300902767658,0.4734174493930765,0.00013132342079963546,0.0011383110003928866,0.0009676705936932407,0.004139192162430833,9.899564998797182e-07,0.0005696326280871992,0.02751372373201686,0.013442666252522497,0.011628859275473857,3.917287866523321e-11,1.7890742924311437e-11,1.032002625891728e-06,1.3094008897305223e-08,0.0183891157986021,7.08410748689105e-10,1.4281114129173205e-07,0.016421950210210944,5.791171925498425e-08,2.2183985499619008e-07,0.0021071957996716606,4.5996995951859054e-10,1.9562416215862054e-06,0.0032030170331183963,3.242551956598444e-06,5.928654097897999e-08,3.2283265230361258e-06,4.015119100369155e-05,6.679555393617805e-06,4.813159236173971e-06,1.988354439365018e-12,0.0017497671588009068,1.6035223149573273e-06,0.0012856538362964666,1.299586686348433e-09,0.0011107885482246078,0.00015691961641721273,7.443083531906155e-07,2.3555688295009263e-09,5.650146695676966e-05,0.0001835200867480163,0.0023995137293810354,0.00048268814273305486,0.001885603232642685,7.20230443592499e-10
6.533338121179089e-06,0.9619423790025284,0.007659327705669682,0.0009600449096871138,0.0014166741115891098,0.6173778147163402,0.0,0.0,0.002438017713232478,0.00029117193915779993,0.15739446142912844,0.013875423733061564,0.0005624445915678577,2.7957633749894934e-08,1.3804880611016767e-06,3.791680762193994e-05,0.01752593003814756,0.008856034384084504,0.0007602379800202288,3.8437209962930415e-05,0.0536074966922599,1.8219262577852757e-05,1.1981172980002605e-05,0.00031538154747621377,4.3167969504640615e-06,0.04977887855012977,0.0003680914297905724,0.10790100353497763,0.0008222991002906653,3.299932163463592e-05,9.743376600587212e-06,1.5909358987977278e-07,3.8725356919900454e-05,0.0009505532458871936,3.76,0.0,0.029298455152728515,0.7607059088771846,0.20221759493218086,0.019185934580449884,0.2628071871968616,0.00010616533381474705,0.4733236474701258,0.00013091261967990094,0.001135195267526058,0.000964955446508482,0.004126580101459184,9.864633934751695e-07,0.0005676845079859158,0.02752037453105855,0.013448886018302944,0.011644465482573483,3.9056046316900755e-11,1.7837780997371325e-11,1.028960098274798e-06,1.3048022225621982e-08,0.01841663645449562,7.063565804948975e-10,1.4286269079346152e-07,0.016435340706066285,5.769902878071999e-08,2.2202739720365345e-07,0.0021111966958679194,4.5860131635526147e-10,1.956117003986588e-06,0.0032063285225464484,3.2373169364684998e-06,5.910850424275817e-08,3.22044325019998e-06,4.0076133853591365e-05,6.6647002935383725e-06,4.803864492528458e-06,1.981054817338665e-12,0.0017445205302749802,1.5995749694772857e-06,0.0012855338377831638,1.296235698940025e-09,0.0011105490029740565,0.00015744102034645924,7.438672660050928e-07,2.3632264214647087e-09,5.6695407870506336e-05,0.0001835758401852209,0.0024028762583805765,0.0004835342788623932,0.0018854079095856628,7.189042941589554e-10
6.53968752434521e-06,0.9619758328607059,0.007638360533073511,0.000957404469026934,0.001412736615761895,0.6174670128618147,0.0,0.0,0.0024365147410168376,0.00029084807744409,0.15758356094323045,0.01389026084991549,0.000561159751132452,2.774694513306466e-08,1.3735848882153337e-06,3.781457300342504e-05,0.01751983447864543,0.008859539611561761,0.0007596569008220364,3.8364246504052305e-05,0.053639524245242126,1.815802233097152e-05,1.1941434346331847e-05,0.00031561207984411775,4.312612703514876e-06,0.04980800239545007,0.0003670540148330782,0.10787122124370012,0.0008243925956701672,3.293853253256197e-05,9.7203022206775e-06,1.586711109267456e-07,3.860937765373922e-05,0.0009504583978498331,3.76,0.0,0.029222891602024195,0.760542425665917,0.20231928688894135,0.019215142361252102,0.2628948045475674,0.00010581994590453067,0.4732299859790901,0.00013050445924472654,0.0011320980402996282,0.0009622567297311337,0.004114036357040416,9.82986645749166e-07,0.0005657488088472862,0.02752694226598091,0.013455063933219175,0.011660011602923286,3.8939888118340746e-11,1.7785124417017377e-11,1.0259351028079378e-06,1.3002347490701945e-08,0.018444090737249383,7.043155015316617e-10,1.429139709355906e-07,0.016448687652635862,5.748774347854856e-08,2.222143122036483e-07,0.002115185822428698,4.5724083019509447e-10,1.9559994039475305e-06,0.0032096362561293153,3.232112972192548e-06,5.8931615656630364e-08,3.212605493130616e-06,4.000150479740023e-05,6.64992899470212e-06,4.794613208471669e-06,1.9738034163525084e-12,0.0017392882062616099,1.5956514944116854e-06,0.0012854118076977938,1.2929135559820777e-09,0.0011103101357959888,0.00015796237945208647,7.434253405284099e-07,2.370883613472839e-09,5.688943907469164e-05,0.00018363125690378193,0.0024062349549860513,0.00048437532659636545,0.001885213970978696,7.175860475082042e-10
6.546036927511331e-06,0.9620091825082303,0.00761752220621279,0.0009547797749499503,0.0014088236000032403,0.6175558002868818,0.0,0.0,0.0024350122185154664,0.0002905240421366563,0.15777220954683097,0.01390505502839389,0.0005598818571781195,2.7538541026980896e-08,1.3667385548937833e-06,3.771290336074146e-05,0.01751370451769183,0.008863022135078195,0.0007590749735517466,3.8291614060047754e-05,0.053671452464062276,1.8097324137129656e-05,1.1901921253363304e-05,0.0003158415039028223,4.308423551387563e-06,0.04983696698073277,0.0003660229698771999,0.10784153913474283,0.000826482984746691,3.287804805230435e-05,9.697339999012218e-06,1.5825129325258478e-07,3.849410914298054e-05,0.0009503631909890012,3.76,0.0,0.029147678270737425,0.7603794032408353,0.20242067533293737,0.01924432004463198,0.2629822056789288,0.00010547682700665695,0.47313646459385955,0.00013009891913941048,0.0011290191967386646,0.0009595743317040628,0.004101560602940406,9.795262233646164e-07,0.0005638254450269286,0.027533427567424506,0.013461200251539003,0.011675497945863743,3.882439996351666e-11,1.7732771313524597e-11,1.022927532028928e-06,1.2956982080512648e-08,0.01847147895985881,7.022874089860147e-10,1.4296498341572449e-07,0.016461991329444058,5.727785300334342e-08,2.224006040593947e-07,0.0021191632006529112,4.558884483815264e-10,1.9558887639183122e-06,0.0032129402888822754,3.226939933519149e-06,5.875586615083739e-08,3.2048129880915942e-06,3.9927302246920565e-05,6.635241122882835e-06,4.785405254855805e-06,1.9665998815064763e-12,0.00173407021090523,1.5917516708718537e-06,0.0012852877739266372,1.289619954417448e-09,0.0011100719425492821,0.0001584836902764992,7.429825930727178e-07,2.3785403542419795e-09,5.708356014301862e-05,0.00018368633933379193,0.002409589841600238,0.0004852113004739972,0.0018850214062408296,7.162756642583407e-10
6.552386330677452e-06,0.9620424286047293,0.007596811810554953,0.0009521707237689817,0.001404934884471797,0.6176441799984216,0.0,0.0,0.0024335101715219345,0.0002901998416017192,0.1579604096887607,0.013919806517028076,0.0005586108701992657,2.733239247205029e-08,1.3599485167253265e-06,3.761179556482781e-05,0.01750754059644866,0.008866482085291514,0.000758492231293576,3.821931175598969e-05,0.053703281975365814,1.8037162350087923e-05,1.1862632426656082e-05,0.00031606982631083745,4.3042296530035195e-06,0.04986577328091712,0.00036499824912029964,0.10781195649307747,0.0008285702585492476,3.281786631551341e-05,9.674489436490682e-06,1.5783411621439874e-07,3.837954633427014e-05,0.0009502676293946722,3.76,0.0,0.0290728125288495,0.7602168387875645,0.20252176220155954,0.0192734676756072,0.26306939184258227,0.00010513595879449324,0.47304308298351405,0.00012969597909556744,0.0011259586155103654,0.0009569081413659104,0.004089152512926536,9.760820923173736e-07,0.000561914331278123,0.027539831062290028,0.013467295226059241,0.011690924819854566,3.8709577767054924e-11,1.768071982860258e-11,1.0199372790505532e-06,1.2911923381294965e-08,0.018498801434169602,7.00272199948339e-10,1.4301572995852386e-07,0.016475252014291338,5.706934704515661e-08,2.2258627680909908e-07,0.0021231288519287764,4.545441193811794e-10,1.95578502783173e-06,0.0032162406753098328,3.2217976922888445e-06,5.85812466465004e-08,3.1970654743152904e-06,3.9853524605228866e-05,6.620636303903446e-06,4.776240508747703e-06,1.9594438587155156e-12,0.0017288665675471305,1.5878753845729368e-06,0.0012851617640711372,1.2863545876364069e-09,0.0011098344191170163,0.00015900494938031004,7.425390398538278e-07,2.3861965926980326e-09,5.72777706531616e-05,0.00018374108989152853,0.0024129409404796054,0.00048604221512166295,0.001884830204854416,7.149731060022294e-10
6.558735733843573e-06,0.9620755718328575,0.007576228441081051,0.0009495772125153924,0.0014010702914588288,0.6177321549662262,0.0,0.0,0.00243200862547842,0.0002898754840953495,0.15814816379881694,0.013934515562153792,0.0005573467508668348,2.7128471104031734e-08,1.353214236492699e-06,3.751124648746122e-05,0.01750134315063812,0.008869919591574524,0.0007579087065919931,3.8147338689500286e-05,0.05373501339913613,1.7977531418418853e-05,1.1823566563075541e-05,0.0003162970536590559,4.300031165466443e-06,0.04989442226148583,0.0003639798072632882,0.10778247261154292,0.0008306544083233335,3.2757985465723264e-05,9.651750029269625e-06,1.5741955934908788e-07,3.826568422609084e-05,0.0009501717170891739,3.76,0.0,0.028998291781211234,0.7600547295201068,0.20262254941116575,0.01930258529915606,0.26315636427727257,0.00010479732359198718,0.47294984081229086,0.00012929561924422404,0.0011229161762276016,0.0009542580486353357,0.00407681176089245,9.726542174618444e-07,0.0005600153830641539,0.027546153371094798,0.013473349107009052,0.011706292531820145,3.8595417464692463e-11,1.762896810963044e-11,1.0169642372612584e-06,1.2867168890216319e-08,0.01852605847000469,6.982697743102407e-10,1.4306621220429643e-07,0.016488469982012182,5.686221544070037e-08,2.2277133444784665e-07,0.0021270827977721537,4.5320779061913105e-10,1.9556881369167128e-06,0.003219537469049612,3.216686115242895e-06,5.840774831345791e-08,3.189362687416133e-06,3.9780170254987146e-05,6.606114160480126e-06,4.767118838054579e-06,1.952334999394591e-12,0.0017236772981449097,1.5840224720146905e-06,0.0012850338052540124,1.283117164066939e-09,0.0011095975614237492,0.00015952615335787949,7.420946967844441e-07,2.3938522783126845e-09,5.747207018945766e-05,0.00018379551096229122,0.0024162882736270264,0.00048686808531409493,0.0018846403564066875,7.13678332943249e-10
