Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270)
2.808676895033758e-06,0.421827039593871,3.76,0.0,0.5733984077597786,0.9994710341274798,0.0006013101543103702,6.996186337567654e-05,4.544161753664949e-05,0.02719519862000319,0.02723120585165182,1.0297556154845038e-11,0.0036775784313199137,7.686504640412879e-08,2.308190139908393e-06,1.832824086683652e-05,0.00018066594564820034,7.158332765158475e-07,4.0600953612276334e-05,0.0003726484744136443,0.004517922765629492,2.1454625172391403e-05,3.842882764402999e-06,1.3276223168401625e-05,1.0874776563447534e-05,8.460757425297727e-06,1.5835285585048193e-07,7.937804239246183e-07,5.66573987267944e-08,2.6735934270840693e-07,6.6046166707620826e-12,7.971672684518905e-07,1.765257755395719e-07,3.0836566818518174e-07,2.5990331849898214e-10,2.6028618473817976e-10,1.3944041105139987e-05,3.066797363896204e-06,8.799786002174002e-06,1.5756211640900936e-07,9.477650298217458e-14,3.0225860947731184e-11,2.3828905102532812e-06,5.557903125628378e-10,7.924759327985336e-11,5.365035171983337e-10,1.4637840138336783e-10,7.56185446223885e-09,9.543587202018568e-12,1.1271615722065426e-14,2.1443504725794523e-12,3.4708973462464964e-07,3.736465919942379e-12,5.379834852760652e-13,5.299190535306238e-09,8.483917649171842e-15,6.318482710155764e-15,1.6642464622067814e-13,2.43184378807501e-06,1.3443856708043958e-10,4.0771799228888067e-10,4.663689717270512e-12,2.067455148907368e-12,5.881427469490742e-07,2.6972786529965213e-09,9.103511509283132e-10,5.21097992123035e-05,5.273791540759041e-06,9.42388441286343e-08,2.4453102731860943e-14
2.8283342196263057e-06,0.42185317990532284,3.76,0.0,0.573056975801758,0.9994531750384893,0.0006222152737627855,7.050194200639384e-05,4.6954539275655095e-05,0.027378866988049335,0.0274163135258111,1.0407516800607878e-11,0.0038029632390003134,7.770139613897542e-08,2.3922194695060975e-06,1.898635089625632e-05,0.00018639245536104308,7.441173768999995e-07,4.191090654797981e-05,0.0003847409110139612,0.004671532932135569,2.2154530399188086e-05,3.99569265211669e-06,1.3834327143666357e-05,1.1325353828178466e-05,8.741982550803668e-06,1.691350869616108e-07,8.487140386642857e-07,5.8481115637276044e-08,2.8471988284805857e-07,7.0611954288777626e-12,8.328391143099397e-07,1.8854327117994455e-07,3.2976987931680277e-07,2.781365484739657e-10,2.7833655205543606e-10,1.4035033168055993e-05,3.1184076264926136e-06,8.913422708908042e-06,1.609141631460175e-07,1.0105009464575783e-13,3.143389744872484e-11,2.414488569407495e-06,5.775963362373774e-10,8.52188763926533e-11,5.559883552088809e-10,1.5123156935080484e-10,7.838502271870638e-09,9.973552890122717e-12,1.2041959689264968e-14,2.2908464984378485e-12,3.592527583215317e-07,3.929993333918054e-12,5.606431863613712e-13,5.712134512253642e-09,9.144738432160482e-15,6.7565905450247445e-15,1.8452943742823456e-13,2.5254494764606766e-06,1.387576050533118e-10,4.3970564765519126e-10,4.883871610719348e-12,2.224578481429274e-12,6.125072468612069e-07,2.7874901252984884e-09,9.461066171440857e-10,5.228193465997861e-05,5.487239567247609e-06,9.798197454816471e-08,2.5308581094786678e-14
2.8479915442188533e-06,0.42187968278913734,3.76,0.0,0.5727106823097102,0.9994347360796123,0.000643808058899676,7.104361812565864e-05,4.851702741552435e-05,0.02756237476935752,0.027601316675012096,1.0520600129911596e-11,0.003932340163632648,7.856174140672657e-08,2.4794001060150193e-06,1.966960262016919e-05,0.00019229419770350558,7.735862231886318e-07,4.3261824768139084e-05,0.00039721141613354886,0.004830034291691544,2.2876852328495355e-05,4.154208427832382e-06,1.4414206047337566e-05,1.1793600668361334e-05,9.032369640073744e-06,1.8063320150688242e-07,9.073360504976677e-07,6.036163096178152e-08,3.032199002593107e-07,7.548383054937463e-12,8.702549518626616e-07,2.013574511716663e-07,3.5261423984538404e-07,2.9761256773676554e-10,2.9759970124455e-10,1.4127614423432482e-05,3.171361330455189e-06,9.032311100333856e-06,1.643148714849651e-07,1.0774576343062494e-13,3.268784130043213e-11,2.4464040202170333e-06,6.003687799721051e-10,9.162807188395465e-11,5.765175480734425e-10,1.5623622865861874e-10,8.124667939343067e-09,1.0425222584860819e-11,1.2863805085976467e-14,2.4471295163948446e-12,3.718984967664793e-07,4.135805202976984e-12,5.84698880879707e-13,6.157450433699498e-09,9.857151392505897e-15,7.224130727458594e-15,2.0457151549322483e-13,2.6223919269914934e-06,1.4320987828332485e-10,4.741670312429699e-10,5.116219621648434e-12,2.3935576022284233e-12,6.378043978414661e-07,2.881459584870877e-09,9.834710355368664e-10,5.244609754239399e-05,5.708295145191274e-06,1.0187817665070445e-07,2.6197986448929985e-14
2.867648868811401e-06,0.4219065594501071,3.76,0.0,0.5723593770495643,0.9994156988629171,0.0006661106743839105,7.158697563186584e-05,5.013072305978172e-05,0.0277457184818655,0.027786213959526226,1.0637027179866582e-11,0.004065830383754085,7.944777615358452e-08,2.569849486693997e-06,2.03790168294663e-05,0.00019837617457803858,8.042940197560308e-07,4.4654965899449714e-05,0.0004100714634864111,0.004993575686823491,2.3622313028857425e-05,4.318632023817674e-06,1.5016650000908632e-05,1.22801778073959e-05,9.332218618835223e-06,1.9289377793968913e-07,9.698881151879795e-07,6.230067540792699e-08,3.2293487276784414e-07,8.068180573068475e-12,9.095090628015912e-07,2.150199878678719e-07,3.769932526381876e-07,3.1841428138665123e-10,3.1815504912748724e-10,1.4221918483055135e-05,3.225738631778629e-06,9.156752429067759e-06,1.6776476561473494e-07,1.1489239310258857e-13,3.398938199609122e-11,2.4786454890677135e-06,6.241544358220231e-10,9.850647337113103e-11,5.981599847231371e-10,1.61396935722531e-10,8.420688903699537e-09,1.0899824793339674e-11,1.3740541291220565e-14,2.6138427262843215e-12,3.8504669179436823e-07,4.354755963236794e-12,6.102547972882414e-13,6.6377256723185975e-09,1.0625252570662328e-14,7.723030387263222e-15,2.267554673079357e-13,2.722779782595892e-06,1.4779946272370118e-10,5.1129188246863e-10,5.361559117738622e-12,2.575286866121429e-12,6.640674126278784e-07,2.9793501278608547e-09,1.0225430339540467e-09,5.260205687749537e-05,5.937183230671408e-06,1.059338033648242e-07,2.7122702496703778e-14
2.8873061934039485e-06,0.42193382142010266,3.76,0.0,0.5720029054084683,0.9993960444297214,0.0006891460011213938,7.213210340455135e-05,5.179732320212623e-05,0.02792889452460703,0.02797100400167001,1.0757032873619929e-11,0.004203558564425404,8.036130996711204e-08,2.663689362837349e-06,2.111565751080957e-05,0.0002046435082878124,8.362976645172045e-07,4.609162525062072e-05,0.0004233328586860215,0.0051623102672474636,2.4391658340968153e-05,4.489172102127962e-06,1.564247551745452e-05,1.2785769624267203e-05,9.64183945819361e-06,2.0596637197422463e-07,1.036627385746676e-06,6.430003077225786e-08,3.439453135275491e-07,8.622716934874577e-12,9.507012005773481e-07,2.2958583892480642e-07,4.0300749008648816e-07,3.406300384760809e-10,3.400870976171062e-10,1.431808766971866e-05,3.2816250603562505e-06,9.28706505151929e-06,1.7126439179419094e-07,1.2252087758948958e-13,3.534026985752816e-11,2.5112220642031996e-06,6.490023701933252e-10,1.0588755200600243e-10,6.20989762663656e-10,1.6671838018458671e-10,8.726917173204011e-09,1.1398664204211148e-11,1.4675776182903352e-14,2.791671050630075e-12,3.987179064924731e-07,4.587761422258966e-12,6.374236161009507e-13,7.155760169851748e-09,1.1453471890650226e-14,8.255340044106812e-15,2.5130725461271795e-13,2.826724710689857e-06,1.5253056325082128e-10,5.512844678191039e-10,5.6207805824595484e-12,2.77072837503824e-12,6.913305953360536e-07,3.081332679785489e-09,1.063429306790175e-09,5.2749577449905756e-05,6.174132886215289e-06,1.1015548612364436e-07,2.808417016755788e-14
2.906963517996496e-06,0.4219614805647057,3.76,0.0,0.5716411082778792,0.9993757532333759,0.000712937659775203,7.267909559418723e-05,5.3518582713754756e-05,0.0281118991737737,0.028155685384946196,1.0880867938139956e-11,0.004345652947315109,8.130427574839197e-08,2.7610459574365016e-06,2.188063377598786e-05,0.00021110144302466686,8.696568902138045e-07,4.7573136889007074e-05,0.00043700774790971186,0.005336395602704058,2.5185658691286374e-05,4.666044256804359e-06,1.6292526274728683e-05,1.3311084964506056e-05,9.961552526985653e-06,2.1990370341482471e-07,1.107827487846747e-06,6.636153136195558e-08,3.663371105992803e-07,9.214256992499974e-12,9.939369204962853e-07,2.4511345181884764e-07,4.3076397712363203e-07,3.6435398634460267e-10,3.634857525549661e-10,1.4416273578167897e-05,3.3391118713837054e-06,9.42358544419395e-06,1.7481432075339546e-07,1.3066427586664914e-13,3.674231906987482e-11,2.544143321643247e-06,6.749640322445171e-10,1.1380710343415123e-10,6.450866127310595e-10,1.7220538886423227e-10,9.043720226834978e-09,1.1923126843413941e-11,1.5673353124573386e-14,2.9813438933324942e-12,4.129335614623726e-07,4.835803395733721e-12,6.663272268348651e-13,7.714584485926858e-09,1.234660132404873e-14,8.82324130948292e-15,2.784764225771721e-13,2.9343414555009282e-06,1.574075186581584e-10,5.943647001197946e-10,5.894845306985153e-12,2.9809177940324094e-12,7.196293729971353e-07,3.187586430737449e-09,1.1062453797685274e-09,5.288841991199817e-05,6.419377179841254e-06,1.1455014819494447e-07,2.908389012109928e-14
2.9266208425890437e-06,0.42198954909374203,3.76,0.0,0.5712738219346992,0.9993548051216312,0.0007375100349556846,7.322805192723947e-05,5.529631639973944e-05,0.028294728578661985,0.028340256653183533,1.1008802284751993e-11,0.004492245442100774,8.227873786508134e-08,2.8620501290567143e-06,2.267510187306566e-05,0.00021775534627009585,9.044344123887872e-07,4.91008747377238e-05,0.00045110862667543055,0.005515993797523693,2.600510993086541e-05,4.849471222976753e-06,1.696767390251901e-05,1.3856857974660446e-05,1.0291688956643822e-05,2.3476185473399849e-07,1.1837795501802814e-06,6.848706542987485e-08,3.902018879473959e-07,9.845209981387675e-12,1.0393279276977844e-06,2.6166498081732e-07,4.6037659555156597e-07,3.8968644607082166e-10,3.884466608246021e-10,1.451663766684186e-05,3.3982964176868757e-06,9.566669274937575e-06,1.7841515033939915e-07,1.3935795579636164e-13,3.819740899268234e-11,2.577419352671677e-06,7.020933672916142e-10,1.2230340467256725e-10,6.705363613420999e-10,1.778629298599714e-10,9.37148198751289e-09,1.2474685646603422e-11,1.6737367851338393e-14,3.1836379832317787e-12,4.277159726690608e-07,5.09993471019792e-12,6.970975640456662e-13,8.317479314072154e-09,1.3309825281160711e-14,9.429055097976955e-15,3.085385426780884e-13,3.045747890667224e-06,1.6243480701017527e-10,6.407693424723818e-10,6.184791454772911e-12,3.2069697102258505e-12,7.490003276965514e-07,3.298299300017886e-09,1.1511164471941665e-09,5.301834089940361e-05,6.673153069896147e-06,1.1912501877478735e-07,3.012342535821446e-14
2.9462781671815913e-06,0.4220180395687724,3.76,0.0,0.5709008779195418,0.9993331793184352,0.0007628883003153767,7.377907803159627e-05,5.713240113474216e-05,0.028477378757482564,0.02852471630967013,1.114112265861656e-11,0.00464347171985203,8.328690083058983e-08,2.9668375412248638e-06,2.3500267303429735e-05,0.00022461071010410852,9.406960857491856e-07,5.0676253707361943e-05,0.00046564834882063024,0.0057012716077895036,2.6850834206669097e-05,5.039683088889855e-06,1.7668818787675943e-05,1.4423848966012037e-05,1.06325910205054e-05,2.50600481568269e-07,1.2647933023172515e-06,7.067857664480038e-08,4.156373926340643e-07,1.0518138575519743e-11,1.0869924482486464e-06,2.793065170727333e-07,4.919665152509527e-07,4.1673431377563766e-10,4.1507157035005623e-10,1.4619351890277886e-05,3.459282547855275e-06,9.716692541325763e-06,1.820675084350487e-07,1.48639748602223e-13,3.970748579039826e-11,2.6110607933065267e-06,7.30446936175908e-10,1.3141738080693923e-10,6.974314294420751e-10,1.836961168241209e-10,9.710603883111446e-09,1.3054906441641567e-11,1.7872178370512685e-14,3.399380328626371e-12,4.430883912841375e-07,5.3812846401153736e-12,7.298775274464545e-13,8.967996794435656e-09,1.4348753828504757e-14,1.0075250393032591e-14,3.417978972567611e-13,3.1610650688950292e-06,1.67617051346739e-10,6.907533084989241e-10,6.491740511042071e-12,3.4500830876994486e-12,7.794812294078134e-07,3.413668428803842e-09,1.1981782964026905e-09,5.3139093166131074e-05,6.935701270576666e-06,1.2388764779626682e-07,3.120440396804212e-14
2.965935491774139e-06,0.4220469649135566,3.76,0.0,0.5705221029129697,0.9993108544052757,0.0007890984443905838,7.433228577974654e-05,5.9028778073066485e-05,0.028659845593045664,0.028709062816287937,1.1278132671070605e-11,0.004799471307753067,8.433111851827116e-08,3.0755488383474965e-06,2.4357387032152025e-05,0.0002316731524079624,9.7851106805921e-07,5.230073084847148e-05,0.00048064013559882124,0.005892400560277594,2.7723680861556834e-05,5.236917514417127e-06,1.8396890893591563e-05,1.5012845303880611e-05,1.0984612526712411e-05,2.674830361762157e-07,1.3511982357091505e-06,7.293806559910218e-08,4.42747907023081e-07,1.1235768347520078e-11,1.1370556209557126e-06,2.9810833255340103e-07,5.256626500345219e-07,4.4561148622723527e-10,4.4346870913177403e-10,1.4724599367354298e-05,3.5221810286118938e-06,9.87405277153833e-06,1.857720561748467e-07,1.5855015205472692e-13,4.127456684727127e-11,2.6450788556380076e-06,7.600840403525543e-10,1.4119278262592914e-10,7.258713751685907e-10,1.8971021341538547e-10,1.0061505995688772e-08,1.3665454413949974e-11,1.9082424124758865e-14,3.6294515095529115e-12,4.5907504534374543e-07,5.6810647903505875e-12,7.648219991365588e-13,9.66998359956498e-09,1.546945861962306e-14,1.0764453361676018e-14,3.78590447941895e-13,3.280417271216095e-06,1.7295902582118003e-10,7.445910619760944e-10,6.8169045454002025e-12,3.711548701412862e-12,8.111110694342275e-07,3.533900707515511e-09,1.2475783214341719e-09,5.3250425736563916e-05,7.207266100847756e-06,1.2884592157105693e-07,3.232852199827225e-14
2.9855928163666865e-06,0.4220763384222705,3.76,0.0,0.5701373186090073,0.999287808301951,0.00081616729736725,7.48877936539461e-05,6.098745494193597e-05,0.028842124828305563,0.028893294592644742,1.1420160973127904e-11,0.004960387685663066,8.541390396901615e-08,3.188329827477212e-06,2.5247771811015944e-05,0.00023894841795433073,1.017951992939702e-06,5.397580653445341e-05,0.0004960975849618223,0.006089557073827246,2.862452736785355e-05,5.4414199529076005e-06,1.9152850596123507e-05,1.562466232665001e-05,1.1348119226354262e-05,2.85477004342824e-07,1.443344837916e-06,7.526759135581905e-08,4.716446901075183e-07,1.2000997869335141e-11,1.1896499142490618e-06,3.1814513852756856e-07,5.616021426274339e-07,4.764393148227653e-10,4.737531884797445e-10,1.4832575093556094e-05,3.5871099955492554e-06,1.0039170297961905e-05,1.895294914869289e-07,1.6913251904805634e-13,4.290074284387631e-11,2.6794853613964704e-06,7.910668535118936e-10,1.5167637549044233e-10,7.559634810339046e-10,1.9591063795344875e-10,1.0424628314475022e-08,1.4308101069004826e-11,2.0373053154392965e-14,3.874789180672874e-12,4.7570118354657983e-07,6.000575489024121e-12,8.020989659637783e-13,1.0427606099234885e-08,1.6678512075697752e-14,1.1499457143953723e-14,4.192870953450341e-13,3.4039320531506383e-06,1.7846566228610052e-10,8.025781267820698e-10,7.161594138068914e-12,3.992756593009722e-12,8.439300944988156e-07,3.659213337177081e-09,1.2994766404763905e-09,5.335208407875366e-05,7.488095312397784e-06,1.3400807924471545e-07,3.349754647094935e-14
3.005250140959234e-06,0.4221061737699852,3.76,0.0,0.5697463415865421,0.9992640182468443,0.0008441225586718185,7.544572713194337e-05,6.301050841594755e-05,0.02902421206177085,0.02907741001521012,1.1567558982495711e-11,0.00512636838403613,8.653793980841435e-08,3.305331667033091e-06,2.617278860788524e-05,0.00024644237936926456,1.0590951511501068e-06,5.570302566887451e-05,0.0005120346809609166,0.006292922582530624,2.955428029160229e-05,5.653443879209258e-06,1.9937689534104703e-05,1.6260144292697355e-05,1.172348923662254e-05,3.0465415691223125e-07,1.541605899251511e-06,7.76692730051048e-08,5.02446448060169e-07,1.2816909525573929e-11,1.2449155670209579e-06,3.3949635965363544e-07,5.999308780242474e-07,5.093470878738378e-10,5.060474310203623e-10,1.494348669477161e-05,3.6541954319500725e-06,1.0212489602010428e-05,1.9334055299617748e-07,1.8043322011887568e-13,4.4588177455688525e-11,2.7142927777419072e-06,8.23460559793306e-10,1.6291814056312957e-10,7.878233914762249e-10,2.0230296828774462e-10,1.0800432097433428e-08,1.4984731769137013e-11,2.1749330754778715e-14,4.136391624627319e-12,4.929931211265715e-07,6.3412127242329925e-12,8.418907626637906e-13,1.1245377666406895e-08,1.7983029855560704e-14,1.2283232367046495e-14,4.64297283411847e-13,3.531740289722996e-06,1.841420574117682e-10,8.650327140592438e-10,7.52722677585449e-12,4.295202260989037e-12,8.779798414477649e-07,3.789834428677654e-09,1.3540473231645727e-09,5.344381029727061e-05,7.778439898362056e-06,1.3938273018372475e-07,3.4713318539069337e-14
3.0249074655517817e-06,0.4221364850215057,3.76,0.0,0.5693489831781016,0.999239460776611,0.0008729928255273367,7.600621909688407e-05,6.510008657991764e-05,0.029206102742767685,0.029261407416453257,1.1720693427420209e-11,0.005297565083567279,8.770608932836812e-08,3.4267110618856745e-06,2.7133863158424902e-05,0.0002541610379579694,1.1020206814934636e-06,5.7483978924453175e-05,0.0005284658033163574,0.00650268366122323,3.05138762922206e-05,5.873251021289032e-06,2.0752431475430973e-05,1.692016535825804e-05,1.2111113480399883e-05,3.2509081649057443e-07,1.6463779004813478e-06,8.014529126264146e-08,5.352798377269128e-07,1.3686780841507391e-11,1.3030010571527655e-06,3.6224642441588286e-07,6.408040290219075e-07,5.444725446077153e-10,5.404816245425549e-10,1.5057555229613285e-05,3.7235716793376147e-06,1.0394480739028495e-05,1.972060243210097e-07,1.9250190066721265e-13,4.6339112786064756e-11,2.749514255609382e-06,8.573334993289224e-10,1.749714887796047e-10,8.21575802652409e-10,2.0889294690743207e-10,1.1189401357296017e-08,1.5697353873031963e-11,2.3216853495799536e-14,4.415321613040063e-12,5.109782880735293e-07,6.704475692039223e-12,8.843954470476173e-13,1.2128188423806412e-08,1.939071712517139e-14,1.3118938043771912e-14,5.140729583738867e-13,3.6639762170513226e-06,1.8999348037248155e-10,9.322974775681253e-10,7.915336038184293e-12,4.620495399517172e-12,9.133031725708371e-07,3.926003641327615e-09,1.4114797429167599e-09,5.352534334943063e-05,8.078553879051242e-06,1.4497887229250904e-07,3.59777568025191e-14
3.0445647901443293e-06,0.4221672866419456,3.76,0.0,0.5689450493364786,0.9992141117053304,0.0009028076224103153,7.656941027076437e-05,6.725841147921053e-05,0.02938779216655915,0.029445285083988405,1.1879961308508493e-11,0.005474133716180001,8.892140825136209e-08,3.552630465788752e-06,2.813248263776843e-05,0.0002621105243779138,1.1468127711647511e-06,5.9320304005774386e-05,0.0005454057371058034,0.006719032152792099,3.150428315608197e-05,6.101111597632409e-06,2.159813319747798e-05,1.7605630585359054e-05,1.2511396142204295e-05,3.468681404514927e-07,1.7580824828618435e-06,8.269789011171291e-08,5.702800039860442e-07,1.4614096393869956e-11,1.364063597450972e-06,3.8648507301615237e-07,6.843866341184659e-07,5.819624214621003e-10,5.771942011545339e-10,1.5175016039331855e-05,3.795381980276213e-06,1.0585640843552845e-05,2.01126738807225e-07,2.0539175829150513e-13,4.8155874607907066e-11,2.7851636706777002e-06,8.927573213647095e-10,1.8789348858244807e-10,8.573552109929505e-10,2.1568648631117806e-10,1.1592044480476828e-08,1.6448105557939715e-11,2.47815949158001e-14,4.712710678032795e-12,5.296852797057603e-07,7.091975006827084e-12,9.29828325591944e-13,1.3081337557583237e-08,2.0909918782632683e-14,1.4009933063359943e-14,5.691129440575114e-13,3.800777471996649e-06,1.9602538119385648e-10,1.0047414064647288e-09,8.327581842583016e-12,4.970370641026803e-12,9.499443115242445e-07,4.067972866377843e-09,1.4719800637111824e-09,5.3596419283801024e-05,8.38869406578172e-06,1.5080591136475296e-07,3.7292860783391916e-14
