Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727),S(5643),S(5886)
2.3394957469578187e-05,0.2820408011649882,3.76,0.0,0.0027312007200795533,0.594593810468609,0.33924892342902024,0.0440994067194772,0.0002484937129586198,0.04825720102382855,0.2674479586549103,5.6865457479839396e-11,0.45889317430812115,6.918736586027743e-07,6.59714356032806e-05,0.3550231519511299,0.001956012229586971,0.00020403325998685486,6.14864187775555e-05,0.0008181007933993859,0.3104176443787411,7.313935936824221e-05,3.781647217972877e-05,0.007203192601447547,0.02345337466264516,0.00013616006917973637,8.922678766689993e-05,0.0007644831593326454,5.231278363507503e-08,0.04617893880359552,4.58449725590493e-09,0.000776709564301738,8.236774919225774e-05,0.00019381477303548526,5.300184344043627e-06,1.0881251587687127e-07,0.0060870163307730615,0.01768743713574444,0.004153719242091878,0.01836288854821018,2.803207158831801e-08,2.931900622768315e-10,0.026088478178411246,0.0014651689770359807,1.6011808462898373e-06,1.4753591758107784e-06,6.957964950727338e-06,0.013866766774255569,1.4644179183044728e-05,2.0140234060441063e-11,3.6140252401999813e-09,0.019412787827182816,2.7846992420370377e-05,2.8257301557666424e-06,0.008448576496335016,3.0828944831985857e-08,2.4953253945007694e-12,2.3831549639407903e-07,1.6597175059068936e-05,3.520252365622703e-06,0.00011792108019173454,1.81317434259648e-07,5.92417617872356e-08,0.002859808958939565,2.9965420627310303e-07,0.0009648590505396819,9.484331667112595e-05,0.0013118419297343357,2.387815716374174e-06,1.49596068907123e-11,4.182003349278072e-12,6.199238368809868e-08,8.995677946897996e-08,0.0004499495442203606,1.8158143164764997e-08,2.7614656812672996e-09,0.0002850846684400555,5.2075951924798754e-09,2.328684101807681e-08,9.647832396308593e-06,1.0508080931940563e-06,6.62302856776944e-06,2.5557288916005126e-10,1.400473278456663e-07,1.988994779167835e-05,0.00041201076811457404,5.817104698181246e-10,3.8038902388129816e-10,2.399190752421404e-08,8.874824968035577e-08,2.804566191192419e-11,2.676830126431587e-06,3.237792981469831e-11,1.1978581319628527e-07,3.643076011152134e-05,6.576254533336571e-10,9.391150026979464e-05,6.839931991275003e-08,1.3188182078360172e-09
2.3429801954346174e-05,0.282053001172856,3.76,0.0,0.0027187189254320337,0.5943365130852599,0.3394178766700969,0.04413755044196559,0.000248379964488699,0.04824093070207551,0.2676243896766953,5.6839348862733546e-11,0.45888929521885163,6.918563294561695e-07,6.592747855835125e-05,0.3553768327940337,0.001954545098934399,0.00020379269163344724,6.142829362253301e-05,0.0008178847301088255,0.3102342923458172,7.307229954382056e-05,3.779947098220261e-05,0.007200033741902371,0.023466019613121735,0.00013608709963621726,8.917731074980621e-05,0.0007637354641867638,5.223845327284692e-08,0.04616070396231647,4.57783337519737e-09,0.0007755743525328176,8.231561952973681e-05,0.00019359953344167495,5.293477162228957e-06,1.0863993315082255e-07,0.006084853401805784,0.01767145913829084,0.004153149879296134,0.01836115336396284,2.802096106988618e-08,2.929502053815745e-10,0.026094414433376203,0.0014648673124263158,1.6013990281386734e-06,1.4740036862696576e-06,6.959619505874635e-06,0.013884497536161755,1.4658611162345427e-05,2.0122664539666998e-11,3.609800400550808e-09,0.019430347324456074,2.7868635529151557e-05,2.8276253652326273e-06,0.008451975159352329,3.0841368903036585e-08,2.491367762047134e-12,2.3829609250339403e-07,1.6591010643041394e-05,3.52066209144291e-06,0.00011789913745675781,1.8117765485905372e-07,5.920707672068166e-08,0.0028609350574744343,2.9951460459670537e-07,0.0009650683339233341,9.477159393799475e-05,0.0013104993767943062,2.3869585464940865e-06,1.4947113554928236e-11,4.178511699783783e-12,6.193991533504225e-08,8.992167550701318e-08,0.00045059985817693,1.8149782498182346e-08,2.7651515458770868e-09,0.00028548257098779675,5.202941054756247e-09,2.330276413251035e-08,9.65572765103279e-06,1.0501638337830448e-06,6.616420828295201e-06,2.5522552728630873e-10,1.4001126125983441e-07,1.9900245726190785e-05,0.0004126070713525375,5.82552419245419e-10,3.806189675317705e-10,2.3977734882475568e-08,8.884800210620697e-08,2.8085736498253348e-11,2.6750045322679133e-06,3.235633360589655e-11,1.1985062912231768e-07,3.6450924947075e-05,6.579848010842411e-10,9.395996911222509e-05,6.843380449210439e-08,1.3194913238329273e-09
2.346464643911416e-05,0.28206518814959963,3.76,0.0,0.002706300933819469,0.5940794364303748,0.3395866993028448,0.04417565754222262,0.0002482665653122433,0.048224664219784844,0.26780063566233897,5.681329296871821e-11,0.45888538590307665,6.918391673516274e-07,6.58836037518805e-05,0.3557302119552558,0.001953080595398011,0.00020355269957818848,6.137033232175181e-05,0.0008176698039535766,0.31005110372112754,7.300542141038509e-05,3.778251741082809e-05,0.007196874582295074,0.0234786531705301,0.00013601429594585656,8.912796571232325e-05,0.0007629893835849944,5.21643331369929e-08,0.04614244260349111,4.571185534784909e-09,0.0007744435341926226,8.226362142046552e-05,0.0001933848134209198,5.2867872650959695e-06,1.0846780672867187e-07,0.006082695264311121,0.01765550596309709,0.004152581907567051,0.018359407242751705,2.8009835308531266e-08,2.9271086509533106e-10,0.026100325083401394,0.0014645665202175162,1.6016174115517875e-06,1.4726510999610354e-06,6.961273519231365e-06,0.01390221283651812,1.4673036932957697e-05,2.010513358298927e-11,3.605584677723234e-09,0.019447896430982704,2.78902518054582e-05,2.8295183721595093e-06,0.008455370519384824,3.0853780868633984e-08,2.487420593020647e-12,2.3827680290979976e-07,1.6584861223433374e-05,3.5210724085617373e-06,0.00011787722481003326,1.8103808136661893e-07,5.917245025464212e-08,0.00286205778730475,2.9937550557454094e-07,0.0009652768758258657,9.4700004786841e-05,0.0013091594026202692,2.3861037488512244e-06,1.4934647868157484e-11,4.175027747088368e-12,6.188756247848784e-08,8.988669924519027e-08,0.00045124969087121264,1.814145786314478e-08,2.768834851516301e-09,0.0002858802588747361,5.198298556184788e-09,2.3318680330557462e-08,9.663622618594924e-06,1.0495205456625642e-06,6.609830217725585e-06,2.5487906820324614e-10,1.3997521827661712e-07,1.9910500388538335e-05,0.00041320285861756674,5.833936401618721e-10,3.8084905271521926e-10,2.3963574877587386e-08,8.894772225600407e-08,2.8125811247400047e-11,2.6731822855433412e-06,3.2334764828038124e-11,1.1991534267532271e-07,3.6471058346251615e-05,6.583435872342036e-10,9.400834630275938e-05,6.846822490588094e-08,1.3201631734598148e-09
2.3499490923882146e-05,0.2820773621288329,3.76,0.0,0.002693946390660434,0.5938225800007454,0.3397553916629579,0.04421372807703807,0.00024815351347075347,0.04820840161773813,0.2679766970405366,5.678728956016216e-11,0.45888144653044327,6.918221710951607e-07,6.583981080392047e-05,0.35608328997340427,0.0019516187088505356,0.00020331328125239791,6.131253403495533e-05,0.0008174560083840613,0.309868078287514,7.293872405279122e-05,3.7765611227880574e-05,0.007193715133276637,0.023491275364910805,0.0001359416572618043,8.907875186411988e-05,0.0007622449104212769,5.2090422157356494e-08,0.04612415488165684,4.564553666989047e-09,0.0007733170792101479,8.221175419444407e-05,0.00019317061053050603,5.280114563375776e-06,1.0829613453494048e-07,0.006080541893198558,0.01763957759920232,0.0041520153174956385,0.01835765024489367,2.799869439300135e-08,2.924720390038132e-10,0.026106210202479378,0.0014642665960966496,1.6018359932396075e-06,1.471301403538617e-06,6.9629269850048525e-06,0.013919912688322439,1.4687456487521076e-05,2.0087641013261098e-11,3.60137803350098e-09,0.019465435170063126,2.791184127194436e-05,2.831409177361691e-06,0.008458762586093637,3.086618076433322e-08,2.4834838398211205e-12,2.3825762679878006e-07,1.6578726715083824e-05,3.5214833109049678e-06,0.00011785534197571019,1.8089871303034482e-07,5.913788205027325e-08,0.0028631771579694263,2.992369063457578e-07,0.0009654846787502868,9.462854878441323e-05,0.0013078220023550193,2.3852513854123733e-06,1.4922209243721508e-11,4.171551288533346e-12,6.183532203005105e-08,8.985185005390388e-08,0.0004518990422696821,1.813316748412219e-08,2.7725155958821523e-09,0.0002862777323180415,5.193667654518634e-09,2.3334589590564892e-08,9.671517288143074e-06,1.0488782246014576e-06,6.603256649193719e-06,2.5453350864403603e-10,1.399391988863479e-07,1.9920711901834282e-05,0.0004137981297955727,5.842341324062906e-10,3.810792781647363e-10,2.3949427492733027e-08,8.904741002008714e-08,2.8165886147971685e-11,2.671363372411079e-06,3.231322341484701e-11,1.1997995426217508e-07,3.649116043350547e-05,6.587018140021753e-10,9.40566322521368e-05,6.850258143710446e-08,1.320833762338693e-09
2.3534335408650132e-05,0.2820895231440998,3.76,0.0,0.0026816549433238373,0.5935659432953221,0.33992395408454346,0.044251762102958725,0.00024804080701937357,0.04819214293645997,0.26815257423857825,5.676133837927542e-11,0.45887747726967115,6.918053395397604e-07,6.57960993351318e-05,0.35643606738539185,0.00195015942921717,0.0002030744341024418,6.125489790559122e-05,0.0008172433369122001,0.30968521582829356,7.287220653895112e-05,3.774875219524573e-05,0.0071905554054381765,0.02350388622617755,0.00013586918274220372,8.902966851920189e-05,0.0007615020376292291,5.201671930725016e-08,0.04610584095064511,4.557937704750359e-09,0.0007721949577408353,8.21600171858082e-05,0.0001929569223417097,5.273458968407672e-06,1.0812491451296883e-07,0.006078393263519209,0.017623674035176604,0.004151450099720196,0.018355882430408924,2.7987538411520314e-08,2.9223372471347294e-10,0.02611206986432119,0.0014639675357728317,1.6020547699070279e-06,1.4699545837519334e-06,6.9645798969537025e-06,0.013937597104553662,1.4701869812638914e-05,2.0070186653601642e-11,3.597180430104675e-09,0.019482963564873904,2.7933403951515977e-05,2.8332977816211665e-06,0.00846215136908779,3.0878568625497657e-08,2.479557455310419e-12,2.3823856335347378e-07,1.65726070317163e-05,3.5218947913127885e-06,0.00011783348867937238,1.807595491033187e-07,5.9103371771897226e-08,0.0028642931789694785,2.990988053683066e-07,0.000965691745192463,9.455722549910779e-05,0.0013064871711440317,2.3844015338830686e-06,1.4909797460582905e-11,4.1680823740324676e-12,6.178319550833871e-08,8.981712731056578e-08,0.00045254791233979787,1.8124910165907115e-08,2.7761937778027535e-09,0.00028667499153329097,5.189048307843147e-09,2.335049189669587e-08,9.679411648722276e-06,1.0482368663940104e-06,6.596700036350145e-06,2.5418884536706233e-10,1.3990320307724956e-07,1.9930880388950368e-05,0.00041439288477450586,5.85073895820403e-10,3.8130964287178213e-10,2.3935292711131923e-08,8.914706526302178e-08,2.8205961188351533e-11,2.6695477791022875e-06,3.229170929934099e-11,1.2004446428748177e-07,3.651123133259573e-05,6.590594835946931e-10,9.410482736860907e-05,6.853687436709318e-08,1.3215030960617596e-09
2.356917989341812e-05,0.282101671228786,3.76,0.0,0.0026694262415339425,0.5933095258154543,0.3400923868998012,0.044289759676236995,0.000247928444026033,0.048175888216165454,0.2683282676820577,5.673543915623986e-11,0.45887347828835456,6.917886714930759e-07,6.575246896787784e-05,0.356788544726092,0.0019487027464869142,0.00020283615559279927,6.119742306663423e-05,0.0008170317834892346,0.3095025161273295,7.280586792562053e-05,3.773194007634698e-05,0.007187395409303066,0.023516485784090674,0.000135796871550411,8.898071499419383e-05,0.0007607607581936987,5.194322354878552e-08,0.046087500963435994,4.551337581446376e-09,0.0007710771402133308,8.210840973208132e-05,0.00019274374644359394,5.2668203922671106e-06,1.0795414462129809e-07,0.006076249350494524,0.017607795259027226,0.004150886244940937,0.018354103858960334,2.7976367451861263e-08,2.919959198456078e-10,0.02611790414229768,0.0014636693349820242,1.6022737382865484e-06,1.4686106274499466e-06,6.966232253834997e-06,0.013955266098149439,1.471627690025232e-05,2.00527703288932e-11,3.5929918300705735e-09,0.019500481638642785,2.795493986703394e-05,2.835184185761801e-06,0.00846553687791377,3.089094448725991e-08,2.475641392672046e-12,2.3821961178081548e-07,1.6566502087848294e-05,3.522306843159517e-06,0.00011781166464873746,1.806205888428782e-07,5.9068919116227454e-08,0.002865405859759805,2.989611989626249e-07,0.0009658980776388133,9.448603450193611e-05,0.0013051549041356678,2.383554080556416e-06,1.489741290682855e-11,4.1646211144045235e-12,6.173118435543014e-08,8.978253040255223e-08,0.0004531963010499655,1.8116687563260064e-08,2.7798693974285507e-09,0.00028707203673411036,5.184440474444741e-09,2.3366387249293076e-08,9.687305689364534e-06,1.0475964668626571e-06,6.590160293492814e-06,2.5384507514480633e-10,1.3986723083936442e-07,1.994100597245953e-05,0.00041498712344453396,5.859129302491282e-10,3.815401462616032e-10,2.392117051604578e-08,8.924668797052631e-08,2.8246036357129677e-11,2.6677354919400833e-06,3.22702224137639e-11,1.2010887315325136e-07,3.653127116643826e-05,6.59416598203867e-10,9.415293205743154e-05,6.857110397521265e-08,1.3221711801862677e-09
2.3604024378186105e-05,0.2821138064163627,3.76,0.0,0.0026572599372751446,0.5930533270650199,0.3402606904390946,0.04432772085284097,0.00024781642257138325,0.04815963749676881,0.26850377779492973,5.6709591646580124e-11,0.45886944975302324,6.917721657664434e-07,6.570891932829586e-05,0.3571407225284092,0.0019472486507122065,0.0002025984432057432,6.114010868250096e-05,0.0008168213419474662,0.30931997896893454,7.273970730243209e-05,3.771517463768956e-05,0.0071842351553251605,0.023529074068263642,0.00013572472285441225,8.89318906105718e-05,0.0007600210651457964,5.1869933851957354e-08,0.046069135072181425,4.5447532309083954e-09,0.0007699635973195794,8.205693117531748e-05,0.00019253108044252988,5.26019874773591e-06,1.0778382283378927e-07,0.006074110129503971,0.0175919412582242,0.0041503237439173574,0.01835231458987007,2.7965181601411207e-08,2.9175862203622583e-10,0.026123713109453113,0.00146337198948558,1.602492895128615e-06,1.4672695215902219e-06,6.9678840530785745e-06,0.013972919682015266,1.473067774596102e-05,2.0035391865677748e-11,3.588812196007135e-09,0.01951798941443491,2.7976449040882133e-05,2.8370683906235753e-06,0.008468919122058109,3.0903308384530804e-08,2.47173560544099e-12,2.3820077128748382e-07,1.656041179980657e-05,3.5227194606985676e-06,0.00011778986961337588,1.804818315114281e-07,5.9034523768791894e-08,0.00286651520975035,2.98824083157469e-07,0.0009661036785666061,9.441497536647659e-05,0.0013038251964811451,2.382708967403504e-06,1.4885055403665074e-11,4.161167389197794e-12,6.167928634985626e-08,8.974805871722368e-08,0.00045384420836923166,1.8108499826576793e-08,2.7835424536343244e-09,0.0002874688681323683,5.179844112831928e-09,2.3382275638299676e-08,9.695199399267911e-06,1.0469570218608772e-06,6.583637335627013e-06,2.535021947666925e-10,1.3983128216107924e-07,1.9951088774627246e-05,0.0004155808456974222,5.867512355395898e-10,3.817707874240507e-10,2.3907060890772034e-08,8.934627810895319e-08,2.8286111643115934e-11,2.66592649734194e-06,3.224876269192165e-11,1.2017318125873357e-07,3.6551280057152005e-05,6.597731600068887e-10,9.420094672097357e-05,6.860527053877066e-08,1.3228380202243819e-09
2.363886886295409e-05,0.28212592873946696,3.76,0.0,0.0026451556841450593,0.5927973465497629,0.34042886503148007,0.044365645688538596,0.00024770474074775644,0.0481433908179686,0.2686791049999893,5.6683795615261274e-11,0.45886539182944774,6.917558212038288e-07,6.566545004563833e-05,0.35749260132385213,0.001945797131987428,0.00020236129443554295,6.108295393166674e-05,0.000816612005926552,0.30913760413774366,7.267372377475484e-05,3.769845564700791e-05,0.007181074653904093,0.023541651108204848,0.0001356527358292899,8.888319469569569e-05,0.0007592829515502711,5.1796849171197256e-08,0.046050743428446755,4.538184587002675e-09,0.0007688542999358266,8.200558086261049e-05,0.00019231892195596472,5.25359394809221e-06,1.0761394712323953e-07,0.0060719755760513805,0.017576112019856274,0.004149762587452996,0.018350514682212115,2.795398094723214e-08,2.9152182893374643e-10,0.026129496838596344,0.0014630754950646146,1.6027122372338831e-06,1.465931253124876e-06,6.969535289136139e-06,0.013990557869042788,1.4745072340898442e-05,2.0018051091465957e-11,3.58464149068896e-09,0.019535486915131944,2.799793149573516e-05,2.838950397043681e-06,0.008472298110964319,3.09156603520636e-08,2.467840047130889e-12,2.3818204108023369e-07,1.655433608427826e-05,3.5231326377736324e-06,0.00011776810330478201,1.8034327637269615e-07,5.900018540238329e-08,0.002867621238319524,2.9868745514205496e-07,0.000966308550446953,9.434404766726647e-05,0.0013024980433343043,2.3818662454338764e-06,1.4872724473486853e-11,4.1577210245766576e-12,6.162749877866093e-08,8.97137116395024e-08,0.0004544916342675729,1.8100345419766365e-08,2.7872129442921883e-09,0.0002878654859386152,5.1752591815524065e-09,2.3398157043584655e-08,9.703092767538751e-06,1.0463185272509759e-06,6.5771310781052375e-06,2.5316020102586644e-10,1.3979535703392292e-07,1.996112891751903e-05,0.0004161740514267024,5.875888115413641e-10,3.8200156515937885e-10,2.3892963818633473e-08,8.944583557217818e-08,2.8326187034913135e-11,2.6641207817586153e-06,3.222733006848863e-11,1.2023738900116584e-07,3.657125812626196e-05,6.601291711700931e-10,9.424887175956899e-05,6.863937433363057e-08,1.3235036216565965e-09
2.3673713347722077e-05,0.2821380382313734,3.76,0.0,0.002633113138119649,0.5925415837780786,0.340596911004065,0.044403534238799586,0.0002475933966639958,0.04812714821914574,0.2688542497182859,5.665805081506755e-11,0.45886130468226854,6.917396366935089e-07,6.562206075002447e-05,0.35784418164181864,0.0019443481804708215,0.00020212470679513108,6.102595798421347e-05,0.0008164037691365487,0.30895539141897865,7.260791643894615e-05,3.7681782872124475e-05,0.007177913915367895,0.023554216933266307,0.00013558090965623597,8.883462658232874e-05,0.0007585464105203723,5.17239684947108e-08,0.04603232618293485,4.5316315843091635e-09,0.0007677492192165588,8.195435814609216e-05,0.00019210726861947333,5.247005907360142e-06,1.0744451548690398e-07,0.006069845665805101,0.017560307530446642,0.00414920276640541,0.018348704194699708,2.794276557581242e-08,2.9128553820719156e-10,0.02613525540219279,0.0014627798475257503,1.6029317614142252e-06,1.4645958091377291e-06,6.97118595604411e-06,0.014008180672097243,1.4759460671660807e-05,2.0000747834242063e-11,3.580479677252466e-09,0.019552974163472,2.801938725426927e-05,2.8408302058251856e-06,0.008475673854012156,3.092800042437614e-08,2.4639546718270237e-12,2.3816342036604246e-07,1.6548274857202585e-05,3.523546367421622e-06,0.00011774636545568833,1.802049226964037e-07,5.8965903692080736e-08,0.002868723954799319,2.98551313150303e-07,0.0009665126957419988,9.427325098096263e-05,0.0013011734398527704,2.3810259764203693e-06,1.486041993072631e-11,4.1542820443873605e-12,6.157582249275602e-08,8.967948856096102e-08,0.0004551385787161755,1.8092223306908435e-08,2.7908808680588397e-09,0.0002882618903614444,5.170685639501746e-09,2.3414031449067722e-08,9.710985783138045e-06,1.0456809789286291e-06,6.570641437020958e-06,2.5281909074111815e-10,1.3975945544532356e-07,1.9971126522897803e-05,0.0004167667405284329,5.884256581076223e-10,3.8223247844421784e-10,2.3878879282997797e-08,8.954536023227226e-08,2.8366262521042175e-11,2.6623183317431228e-06,3.22059244778079e-11,1.2030149677503685e-07,3.6591205494464946e-05,6.604846338451611e-10,9.429670757047398e-05,6.867341563352743e-08,1.324167989924041e-09
2.3708557832490063e-05,0.282150134924564,3.76,0.0,0.002621131956958236,0.5922860382601457,0.34076482868253377,0.04444138655887142,0.00024748238843361723,0.04811090973945187,0.26902921236959937,5.6632356980341335e-11,0.45885718847527457,6.91723611085543e-07,6.557875107341566e-05,0.3581954640101932,0.0019429017863725917,0.00020188867781094745,6.096911998979344e-05,0.0008161966256210159,0.30877334059826705,7.254228437064815e-05,3.7665156082506084e-05,0.0071747529499930855,0.023566771572686072,0.00013550924351871473,8.87861856037189e-05,0.0007578114352073629,5.1651290829834417e-08,0.046013883485704496,4.525094157754393e-09,0.0007666483265166663,8.19032623792481e-05,0.00019189611808111633,5.240434540102937e-06,1.0727552593202577e-07,0.006067720374567399,0.017544527776108147,0.004148644271687258,0.018346883185777246,2.7931535573226608e-08,2.9104974753527326e-10,0.02614098887245096,0.0014624850426976765,1.6031514645068252e-06,1.4632631767908726e-06,6.972836052274911e-06,0.014025788104009873,1.4773842731191223e-05,1.9983481922290797e-11,3.576326719049579e-09,0.01957045118223244,2.8040816339239343e-05,2.8427078178187143e-06,0.008479046360534625,3.094032863581467e-08,2.460079433840431e-12,2.3814490837116778e-07,1.6542228035475172e-05,3.5239606433387235e-06,0.00011772465580128724,1.8006676975636781e-07,5.893167833918359e-08,0.0028698233684862594,2.984156540858338e-07,0.0009667161169064962,9.420258488671702e-05,0.0012998513811958517,2.3801880794413268e-06,1.4848142033635748e-11,4.150850585134975e-12,6.152425980948762e-08,8.964538888488681e-08,0.00045578504168660843,1.8084134781650892e-08,2.7945462253053708e-09,0.00028865808160797625,5.166123445756915e-09,2.342989885487542e-08,9.718878435222607e-06,1.0450443728112625e-06,6.564168328862698e-06,2.5247886074470484e-10,1.3972357738448068e-07,1.9981081712283374e-05,0.00041735891289991647,5.892617750933599e-10,3.8246352674991023e-10,2.3864807267263267e-08,8.964485206390304e-08,2.84063380900425e-11,2.6605191339130783e-06,3.2184545852927545e-11,1.2036550497285025e-07,3.661112228179679e-05,6.608395501727353e-10,9.434445454873917e-05,6.870739471077999e-08,1.324831130445081e-09
