Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64)
8.918151651301786e-07,0.6934127696602282,3.76,0.0,0.36211654607256233,0.9948243006147622,0.006200456034512687,0.0004318891360768329,0.0013720736384764075,0.09505697115267979,0.09786787757772793,1.1490793460444081e-08,0.03447267702448245,5.472352954581228e-05,0.0001947641174152766,0.0008678067226686503,0.0005430365414645224,6.18349992570291e-06,7.86359717127089e-05,0.006014724024635238,0.04135852243974795,6.279846225142947e-05,0.00026960964716750017,0.00016581675102362483,0.001831652802144884,0.0002715585095387016,9.685161632883473e-05,0.00010683615226656656,4.8139419301850835e-09,2.9345333517814702e-05,1.293303996407067e-10,1.571310607120572e-05,8.223194606688921e-05,1.0536624052589256e-05,4.01518827804961e-09,7.282107760775259e-10,0.000598965754187519,1.80120593703278e-05,0.0003030539912156752,6.662472223481905e-07,6.185321418331276e-10,3.3796706244063957e-10,9.840137142391061e-05,1.2214845694246993e-08,2.6593055131919674e-06,2.246658700747788e-08,4.827428508400597e-11,6.588469837304129e-08,1.4061637483123969e-11
8.961741803414375e-07,0.6935738911770899,3.76,0.0,0.3609132858510043,0.9947199897669449,0.006334324384721916,0.0004348345160497646,0.0013994865655795332,0.09538977505539106,0.09826381962656693,1.1541838857493048e-08,0.03513823500716753,5.5073855238591134e-05,0.0001972629449980666,0.0008824528641900272,0.000549367976956883,6.308251835910911e-06,7.987139158768023e-05,0.0061239312326617674,0.042145459561541435,6.381617251444056e-05,0.0002755724174999959,0.00016962400589294596,0.0018767207577680973,0.00027762504910949234,0.00010070197105589388,0.00011130609042012086,4.888048317415053e-09,3.0663972487040855e-05,1.3469927143860082e-10,1.6352097650865362e-05,8.549231399110588e-05,1.0963220591752899e-05,4.191856891265025e-09,7.574564693113684e-10,0.0006030123791482783,1.8566423998651528e-05,0.00030532178943918346,6.920649835950695e-07,6.466144097441315e-10,3.4574747200876383e-10,9.92189163513684e-05,1.292288574221915e-08,2.76878641050515e-06,2.275210203763532e-08,5.042910708206027e-11,7.078141276013032e-08,1.5370055882120773e-11
9.005331955526964e-07,0.6937365608372363,3.76,0.0,0.35969904744765646,0.9946137285397288,0.006470666147914842,0.00043778955444254125,0.0014273901224934392,0.09572008374989421,0.09865858666971423,1.1593022787801308e-08,0.03581389668163493,5.5428642751396505e-05,0.00019980556212693078,0.0008973833099215279,0.0005557545183486224,6.4354311225836864e-06,8.111996019441613e-05,0.006234783984452245,0.042943944959014275,6.484597810467692e-05,0.0002816426212579338,0.00017350349601327316,0.0019227596273339647,0.0002838263249510069,0.00010469220588401201,0.00011594770403220419,4.962892834017056e-09,3.2038513435278696e-05,1.4027186242613822e-10,1.701444925228112e-05,8.88705404261293e-05,1.140556467471031e-05,4.3758594286212305e-09,7.87768109421253e-10,0.0006071438569565646,1.9140666774505922e-05,0.00030764670966251155,7.189240750583882e-07,6.759017666260641e-10,3.536794607478186e-10,0.00010003998091792739,1.367187883656461e-08,2.8823084492106456e-06,2.3044664214504193e-08,5.2685964240356763e-11,7.603868701390436e-08,1.6798923590831076e-11
9.048922107639553e-07,0.6939007945133464,3.76,0.0,0.3584737289599473,0.9945054821642195,0.006609519697635856,0.0004407545252354903,0.0014557919599476558,0.09604786391002461,0.09905217005708855,1.1644355077870099e-08,0.0364997550259375,5.5788065331873946e-05,0.00020239291779061767,0.0009126058198451314,0.0005621964121139916,6.565086638927702e-06,8.238164579541376e-05,0.0063472990100099155,0.04375406911796028,6.58879081950562e-05,0.0002878215235705718,0.00017745613345769,0.001969786731940612,0.000290165452407798,0.00010882686654007119,0.0001207669715739838,5.0384716485234594e-09,3.347119388183806e-05,1.460551281465435e-10,1.7700902250540153e-05,9.237042231682155e-05,1.1864176337432015e-05,4.567484164731478e-09,8.191801496818203e-10,0.0006113637204152715,1.9735496087871974e-05,0.00031003048860865466,7.468689378058867e-07,7.064431038291104e-10,3.6176527422682056e-10,0.00010086466466468481,1.4464206411501415e-08,3.0000013552342893e-06,2.3344497264934734e-08,5.505049176864397e-11,8.168258718393139e-08,1.8359135501409752e-11
9.092512259752142e-07,0.6940666079770512,3.76,0.0,0.35723722964830584,0.9943952153048369,0.006750923833888849,0.00044372971051076943,0.0014846998073920852,0.09637308183057941,0.09944456112256522,1.1695845845946554e-08,0.03719590211664977,5.615230109058389e-05,0.0002050259761350078,0.0009281283889161689,0.0005686938958834575,6.697268155553465e-06,8.365640981540264e-05,0.006461492937716156,0.04457592078947556,6.694198780706479e-05,0.0002941103816338273,0.00018148282700091952,0.002017819598945693,0.0002966456212066859,0.00011311062320895849,0.00012577005403082908,5.114780478593146e-09,3.4964335673750195e-05,1.5205622899124562e-10,1.8412216618550177e-05,9.599585889045534e-05,1.2339590194618858e-05,4.76703009351308e-09,8.517279693487074e-10,0.000615675622056633,2.035164311884103e-05,0.0003124749105966868,7.759460513925942e-07,7.382891792060399e-10,3.700071671701416e-10,0.00010169307288005172,1.5302390001301128e-08,3.121998294119621e-06,2.365183222377552e-08,5.752870149457279e-11,8.774100907504874e-08,2.0062547343944852e-11
9.136102411864732e-07,0.694234016888333,3.76,0.0,0.35598945002263344,0.994282892052894,0.0068949177819639645,0.00044671540058687805,0.0015141214718884227,0.09669570342944066,0.09983575118830884,1.174750550519651e-08,0.03790242905602966,5.652153307172153e-05,0.0002077057164219873,0.000943959253521899,0.0005752471980036093,6.8320263681883885e-06,8.494420663102138e-05,0.006577382281816528,0.04540958688575167,6.800823765274032e-05,0.00030051044361053083,0.00018558448152063863,0.002066875960980199,0.0003032700971356792,0.00011754827283073612,0.00013096329930404723,5.191814578461038e-09,3.652034793734765e-05,1.5828253473628853e-10,1.914917116066208e-05,9.97508534625762e-05,1.2832355728317212e-05,4.974807300328625e-09,8.854478898094765e-10,0.00062008333757973,2.09898624503041e-05,0.0003149818088507865,8.062040360206681e-07,7.714926829008365e-10,3.784074023702997e-10,0.00010252531682784137,1.6189099638391953e-08,3.248435940676396e-06,2.3966907668872695e-08,6.012701042067167e-11,9.424380128301439e-08,2.1922057547939626e-11
9.179692563977321e-07,0.6944030367846291,3.76,0.0,0.35473029193097916,0.9941684759202544,0.007041541190977141,0.0004497118941537056,0.001544064836884542,0.09701569424999294,0.10022573156929955,1.1799344766604294e-08,0.038619425897327926,5.689594932111452e-05,0.00021043313296959787,0.00096010689808068,0.0005818565370875984,6.969412904843634e-06,8.624498335860469e-05,0.006694983429483636,0.04625515237335694,6.908667397399907e-05,0.00030702294749192205,0.00018976199738435833,0.0021169737548027727,0.0003100422237488771,0.00012214474138014556,0.00013635324665924397,5.269568726328473e-09,3.814173012153206e-05,1.647416291024004e-10,1.991256373631702e-05,0.00010363951522371977,1.3343037575990788e-05,5.191137345662366e-09,9.203771905540299e-10,0.0006245907693571357,2.165093269120602e-05,0.0003175530668388948,8.376937602615065e-07,8.061083051550974e-10,3.8696824954259654e-10,0.00010336151398331144,1.712716276899603e-08,3.379454549723535e-06,2.4289969962683138e-08,6.285227151871877e-11,1.0122289600891177e-07,2.3951695760595108e-11
9.22328271608991e-07,0.6945736830696464,3.76,0.0,0.35345965865042706,0.9940519298330728,0.00719083413211084,0.000452719498407981,0.0015745378608666555,0.09733301946384462,0.10061449357805878,1.1851374641580528e-08,0.03934698156824537,5.727574295121121e-05,0.00021320923507247848,0.0009765800617827424,0.0005885221215561531,7.1094803323931254e-06,8.755867964025658e-05,0.006814312627450249,0.04711270016401041,7.017730837936744e-05,0.00031364911991984065,0.0001940162698222112,0.0021681311199889734,0.00031696542409687085,0.00012690508612406114,0.00014194663121817267,5.348037211707767e-09,3.98310751348781e-05,1.7144131433392284e-10,2.0703211472796226e-05,0.00010766606100327133,1.3872215817618392e-05,5.416353660604862e-09,9.565541249313538e-10,0.0006292019500104978,2.2335657110210895e-05,0.000320190619641302,8.704684546545335e-07,8.421928061752626e-10,3.956919841198492e-10,0.00010420178827740933,1.8119573719326785e-08,3.5151980279564124e-06,2.462127350061748e-08,6.571180693076721e-11,1.087124481009264e-07,2.6166718529462707e-11
9.266872868202499e-07,0.6947459710018762,3.76,0.0,0.3521774549801914,0.9939332161256351,0.007342837096544126,0.00045573852918897565,0.001605548575883925,0.09764764387386345,0.10100202852957868,1.1903606444246972e-08,0.040085183792541064,5.766111220275808e-05,0.00021603504690159158,0.000993387745473438,0.0005952441491692333,7.252282162521316e-06,8.888522742839945e-05,0.006935385968206347,0.04798231100285513,7.128014767818547e-05,0.00032039017496909524,0.00019834818828603178,0.0022203663974498353,0.0003240432024820844,0.00013183449785226145,0.00014775038849066128,5.4272138227351814e-09,4.1591072578724405e-05,1.7838961579146805e-10,2.1521950966114343e-05,0.00011183481700655806,1.4420486261361235e-05,5.650801954419657e-09,9.940179356577013e-10,0.0006339210460547431,2.3044864279599015e-05,0.0003228964553494339,9.045838315141379e-07,8.798050881033467e-10,4.045808859854584e-10,0.00010504627034947489,1.916950374754853e-08,3.6558140069694084e-06,2.4961080966225703e-08,6.871344375782053e-11,1.1674898279429408e-07,2.8583712692245228e-11
9.310463020315088e-07,0.6949199156828213,3.76,0.0,0.35088358733691577,0.9938122965343026,0.007497590993059947,0.00045876931111430997,0.0016371050859400383,0.09795953191753648,0.10138832774646149,1.1956051793374774e-08,0.040834119009796936,5.805226050285243e-05,0.0002189116073822032,0.0010105392186797184,0.0006020228065483982,7.397872856994436e-06,9.02245507689992e-05,0.00705821937575402,0.04886406335424241,7.239519371235508e-05,0.0003272473128895245,0.00020275863579516954,0.0022736981277740272,0.00033127914623841414,0.00013693830307663098,0.0001537716589429197,5.507091833467164e-09,4.34245120784004e-05,1.8559478655281616e-10,2.2369638469058454e-05,0.00011615022052105921,1.4988460727316886e-05,5.894840634465902e-09,1.0328088700395647e-09,0.0006387523616104576,2.377940872918824e-05,0.0003256726164950801,9.400982112941235e-07,9.190062691333496e-10,4.1363723814304207e-10,0.00010589509780866231,2.028031171902128e-08,3.8014539174654734e-06,2.5309663593334203e-08,7.186555262959191e-11,1.2537155264318069e-07,3.122070705381952e-11
9.354053172427677e-07,0.6950955320449234,3.76,0.0,0.34957796385217227,0.9936891321915741,0.007655137145317237,0.00046181217771569945,0.0016692155652461476,0.09826864767066498,0.10177338256427276,1.2008722613956806e-08,0.04159387229334737,5.844939651904239e-05,0.0002218399700490649,0.0010280440267804352,0.0006088582686899821,7.546307832208376e-06,9.157656558368117e-05,0.007182828590914449,0.049758033285041685,7.352244318571488e-05,0.0003342217188073,0.00020724848826952458,0.0023281450493877953,0.00033867692753444204,0.0001422219661936455,0.00016001779259823301,5.587663991175607e-09,4.5334286714732485e-05,1.9306531201620335e-10,2.3247150065337286e-05,0.00012061682158741274,1.557676732884954e-05,6.148841238750635e-09,1.0729681948729765e-09,0.0006437003421838743,2.4540171610043862e-05,0.0003285212015102785,9.770726558777105e-07,9.598597598148766e-10,4.2286332532086574e-10,0.0001067484155043498,2.1455555444828885e-08,3.952273064685251e-06,2.5667301435238864e-08,7.51770892619399e-11,1.346219041619902e-07,3.4097292970021274e-11
9.397643324540266e-07,0.6952728348391994,3.76,0.0,0.34826049447214563,0.9935636836202786,0.007815517288775208,0.00046486747157446925,0.0017018882563294066,0.09857495485140412,0.1021571843371146,1.206163113838143e-08,0.04236452726638502,5.885273420913329e-05,0.00022482120287772508,0.0010459119983209217,0.0006157506984691936,7.697643462964555e-06,9.294117945096382e-05,0.007309229156181494,0.05066429434549632,7.466188749113124e-05,0.0003413145613850607,0.00021181861385035174,0.0023837260965268855,0.00034624030519940535,0.0001476910916047224,0.0001664963536657345,5.6689225036587285e-09,4.7323396557961443e-05,2.0080991449977595e-10,2.4155381828766045e-05,0.00012523928463068114,1.6186050750958138e-05,6.413188881383381e-09,1.1145382109788446e-09,0.0006487695785137548,2.5328061367710557e-05,0.00033144436621803416,1.0155711091806655e-06,1.002431341584734e-09,4.3226143250928943e-10,0.00010760637580581234,2.2699003726227356e-08,4.108430705088906e-06,2.60342836410539e-08,7.865763922248817e-11,1.4454465471810846e-07,3.723475449945921e-11
9.441233476652855e-07,0.6954518386225836,3.76,0.0,0.3469310910594926,0.9934359107279103,0.007978773567256922,0.0004679355444566592,0.001735131467991218,0.09887841682465891,0.10253972444342364,1.211478990717809e-08,0.04314616601625737,5.9262492866345246e-05,0.00022785638809087746,0.0010641532524721406,0.0006227002461352633,7.851937085423391e-06,9.431829138684987e-05,0.007437436400116762,0.05158291744764877,7.581351253540211e-05,0.0003485269914405078,0.00021646987220943603,0.0024404603970145113,0.0003539731265710087,0.00015335142578874416,0.00017321512519262845,5.750859026585004e-09,4.939495230618721e-05,2.0883755783059462e-10,2.5095249966373825e-05,0.00013002239004712232,1.6816972525114798e-05,6.6882827112043186e-09,1.1575622673321197e-09,0.0006539648104843104,2.6144014424668077e-05,0.0003344443253540198,1.0556605454755127e-06,1.0467892475663364e-09,4.418338434294573e-10,0.00010846913889144009,2.401464915046357e-08,4.270090124324311e-06,2.641090873931047e-08,8.231746613963021e-11,1.5518748024336344e-07,4.065620882869728e-11
9.484823628765444e-07,0.6956325577449791,3.76,0.0,0.3455896674973564,0.9933057728011142,0.008144948529138999,0.0004710167574475294,0.0017689535731091608,0.09917899660684613,0.10292099429199875,1.2168211769313932e-08,0.04393886900697187,5.967889715945353e-05,0.0002309466219386376,0.0010827782066345083,0.0006297070487977992,8.009246999183182e-06,9.57077916250305e-05,0.007567465421281454,0.05251397074136417,7.697729856208008e-05,0.0003558601405231348,0.00022120311384730097,0.002498367269839427,0.0003618793293640632,0.00015920885932078018,0.0001801821137348973,5.833464650888379e-09,5.155217903043555e-05,2.1715745191617014e-10,2.6067690944281868e-05,0.0001349710357414873,1.747021129997647e-05,6.974536383855008e-09,1.202084774740675e-09,0.0006592909311031487,2.6988995871678684e-05,0.0003375233541193622,1.097411125866052e-06,1.0930042456757104e-09,4.515828389314582e-10,0.00010933687304779154,2.5406721686412754e-08,4.437418716515524e-06,2.679748492889324e-08,8.616756360562268e-11,1.6660131435750592e-07,4.438675772264309e-11
9.528413780878033e-07,0.6958150063360174,3.76,0.0,0.34423613979551615,0.9931732285003432,0.008314085123154062,0.0004741114810852658,0.0018033630062764382,0.09947665687103356,0.1033009853282639,1.2221909882008454e-08,0.04474271498993066,6.01021771675292e-05,0.00023409301445162124,0.0011017975841863265,0.000636771229904514,8.169632468430555e-06,9.710956139696957e-05,0.007699331071700599,0.05345751948798591,7.815321997232819e-05,0.0003633151194488168,0.00022601917938117446,0.002557466222528109,0.00036996294355882975,0.0001652694288307431,0.00018740555404117627,5.9167298902338905e-09,5.379842002841296e-05,2.2577905729109854e-10,2.707366159516229e-05,0.00014009023860963923,1.8146463107341875e-05,7.272378547557779e-09,1.2481512190278342e-09,0.0006647529905430727,2.786400016765912e-05,0.0003406837897645793,1.1408963633635652e-06,1.1411497240716195e-09,4.615106953202021e-10,0.0001102097549787787,2.6879703131677884e-08,4.610588064905663e-06,2.719433037739589e-08,9.021971104080914e-11,1.7884055952377314e-07,4.8453650800990095e-11
9.57200393299062e-07,0.6959991982915333,3.76,0.0,0.3428704261986433,0.9930382358546944,0.008486226693792303,0.00047722009549368115,0.0018383682612725623,0.09977135995246708,0.10367968904077099,1.2275897710030942e-08,0.045557780912919496,6.053256840888379e-05,0.00023729668916568325,0.0011212224223765468,0.0006438928987105282,8.333153722106782e-06,9.852347271215065e-05,0.007833047939855835,0.054413625931662137,7.934124514393275e-05,0.00037089301679203333,0.00023091889882349704,0.0026177769483049997,0.0003782280933078273,0.00017153931889542129,0.00019489391374411755,6.000644668573769e-09,5.6137140788982294e-05,2.347120896309361e-10,2.811413920604857e-05,0.00014538513596105772,1.8846441622695e-05,7.58225334286615e-09,1.2958081736704816e-09,0.0006703562002463836,2.8770051847672976e-05,0.00034392803320468923,1.1861932970391648e-06,1.191301778985932e-09,4.716196826072612e-10,0.00011108797012528725,2.8438342466198063e-08,4.789774023888175e-06,2.760177352696923e-08,9.448653380321613e-11,1.919633108840614e-07,5.288646149315881e-11
9.61559408510321e-07,0.6961851472597509,3.76,0.0,0.34149244729663936,0.9929007522569403,0.008661416976288324,0.0004803429905136885,0.0018739778883588478,0.10006306785449635,0.10405709696794781,1.2330189024456956e-08,0.04638414182737933,6.097031186380838e-05,0.00024055878281716695,0.0011410640803613957,0.0006510721497394559,8.49987195303252e-06,9.994938813878443e-05,0.007968630333203322,0.055382349168387246,8.054133624860524e-05,0.0003785948973355551,0.0002359030908518283,0.0026793193230347546,0.0003866789988597514,0.00017802486385702992,0.00020265589805318901,6.085198307814882e-09,5.857193306935015e-05,2.4396652422501036e-10,2.9190121585230958e-05,0.0001508609868755562,1.957087841964392e-05,7.904620916644188e-09,1.3451033118426698e-09,0.0006761059370901626,2.9708206238600614e-05,0.00034725855066546155,1.2333826757507444e-06,1.2435393049687511e-09,4.819120626869481e-10,0.00011197171299554274,3.00876721710376e-08,4.97515680246027e-06,2.802015340772708e-08,9.898156784584789e-11,2.0603159344938442e-07,5.771727657844203e-11
