Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655)
6.1232819313526834e-06,0.5966048536614419,3.76,0.0,1.082723217396224e-05,0.5399715825378695,0.44306337012200103,0.05054000324529528,0.002761728914557223,0.014572236829942253,0.3268462176124564,2.009629758317794e-09,0.4399375580608935,2.8387907404158127e-05,0.00035923021069307094,0.42153539048911165,0.0008478180853476937,1.9485080225701195e-05,7.641080500990927e-06,0.007683672993695495,0.10162436029603775,1.1714816547288257e-05,8.047934620044591e-05,0.005725734851756677,0.14131051154861507,0.0006749955246094078,0.0008182090074009492,0.001281431413059413,2.8777769809870086e-10,0.028104277732856932,9.668142742823327e-10,6.113565842348703e-05,0.0006519298439879738,6.172535031050133e-05,6.67438415337897e-08,2.633911379780974e-09,0.03905636667247353,0.0035381305352168925,0.0223418989464972,0.0232254231761497,5.971865170355108e-07,1.5028977786979936e-10,0.028230449140004114,0.017364505355971435,0.00023877331546637737,1.3983289788946643e-06,3.068967969224093e-06,0.013886182795079848,4.354515569243945e-06,3.7449821246047483e-10,3.137216906081964e-09,0.005576500245005626,0.00029168774732400997,4.6466949661104494e-05,0.07317485141375461,6.358381784785686e-06,4.770410817210898e-13
6.1353149165972495e-06,0.5966323385392758,3.76,0.0,1.0776562226720824e-05,0.5396099515704211,0.44343515306299475,0.05058877820257383,0.0027620424340292077,0.014522647940697617,0.32699459130399716,2.0028886399874223e-09,0.4398498245477994,2.8337106780222952e-05,0.0003588647166703539,0.4219515083962699,0.0008465511353624002,1.9437989446119144e-05,7.624847095734116e-06,0.0076849456406206575,0.10139644802233196,1.1689938998769046e-05,8.026343000175703e-05,0.005721845940349746,0.14135578138169497,0.0006742822605359361,0.0008168037157522127,0.001278270918789618,2.8695860006642403e-10,0.02803220525835411,9.63739307348559e-10,6.09845674254649e-05,0.0006507709886411564,6.156883479038399e-05,6.651729631705129e-08,2.6253517969131328e-09,0.03904147512145632,0.0035323216113632527,0.022347072654011733,0.02323056729028357,5.956564591463553e-07,1.4989910418026612e-10,0.028216037106981135,0.017376292919216912,0.00023867215832848064,1.3969125499862335e-06,3.0664242041054633e-06,0.013891966443150532,4.356843909148333e-06,3.7350591429070864e-10,3.126741456644868e-09,0.005588498264449265,0.0002918124516584688,4.648730097647036e-05,0.07324989991310406,6.364919305313369e-06,4.754907678778049e-13
6.147347901841816e-06,0.5966597699653098,3.76,0.0,1.0726626045915626e-05,0.5392487679806245,0.4438065667181679,0.05063732034527298,0.002762361645798583,0.014473228827353026,0.3271427904141761,1.9961710113611186e-09,0.4397621143754577,2.8286461374152607e-05,0.0003585007994527148,0.4223668678543493,0.0008452882938640944,1.9391105515570762e-05,7.608664617071425e-06,0.0076862318061546465,0.10116907865645698,1.1665139339569931e-05,8.004837845630567e-05,0.0057179679296886915,0.14140085363778543,0.0006735722711000126,0.0008154023815776931,0.0012751216772615155,2.861425900385508e-10,0.027960291328073962,9.606771797808028e-10,6.0834030317277064e-05,0.0006496154796819647,6.14128756457665e-05,6.629181175188567e-08,2.6168280646263724e-09,0.03902656236788817,0.003526531401816779,0.022352257792378823,0.02323567404519489,5.941297688039553e-07,1.495100207104271e-10,0.028201549702577943,0.017388081607854905,0.0002385714374610512,1.3955012985989017e-06,3.0638799740183272e-06,0.013897670886642429,4.359155862248454e-06,3.725166702865613e-10,3.1163139285828174e-09,0.005600502920437993,0.0002919362326720082,4.6507504866659716e-05,0.07332487047380486,6.37145003118266e-06,4.739469476479858e-13
6.159380887086382e-06,0.5966871481109978,3.76,0.0,1.06774106213372e-05,0.5388880301788539,0.44417761229164465,0.05068563032457598,0.0027626865307069396,0.014423978821154022,0.32729081552211736,1.989476699039358e-09,0.43967442759856556,2.823597064308375e-05,0.0003581384499660421,0.4227814712663265,0.0008440295386189617,1.934442707768003e-05,7.5925327863573216e-06,0.007687531439956679,0.1009422503514606,1.1640417150080141e-05,7.983418702036151e-05,0.005714100751674615,0.14144572898212132,0.000672865538930717,0.0008140049838831147,0.0012719836253749803,2.853296503544578e-10,0.027888535813073448,9.576278154316923e-10,6.068404390097099e-05,0.0006484632993040302,6.125746979148269e-05,6.60673809543306e-08,2.6083399716827734e-09,0.03901162843639403,0.003520759805303215,0.022357454274152182,0.023240743593384836,5.926064432485832e-07,1.4912251854157116e-10,0.02818698737394023,0.017399871479121726,0.00023847115109258248,1.3940951925379426e-06,3.0613353032546986e-06,0.01390329635650713,4.361451471084046e-06,3.7153046880462996e-10,3.1059340195839058e-09,0.005612514229310715,0.00029205909347195387,4.652756182725461e-05,0.07339976322635959,6.377973973856502e-06,4.724095827517828e-13
6.171413872330948e-06,0.5967144731494688,3.76,0.0,1.0628903179310186e-05,0.5385277365839256,0.44454829098128046,0.05073370878913534,0.0027630170698027747,0.014374897256854046,0.32743866720343556,1.9828056625645265e-09,0.43958676427047894,2.818563404708396e-05,0.0003577776592110578,0.4231953210240605,0.0008427748475553814,1.929795278786738e-05,7.576451332327292e-06,0.007688844492251494,0.10071596127030083,1.1615772014715168e-05,7.962085118710569e-05,0.0057102443386824065,0.14149040807651528,0.0006721620468119209,0.0008126115018444209,0.001268856700538865,2.845197639568977e-10,0.027816938582562824,9.545911388861496e-10,6.053460500546975e-05,0.0006473144298457116,6.110261416770144e-05,6.58439971008084e-08,2.599887308883695e-09,0.038996673351970934,0.003515006721092144,0.022362662012929763,0.023245776086078786,5.910864796810885e-07,1.4873658883780775e-10,0.02817235056513541,0.017411662589577586,0.0002383712974621077,1.392694199922205e-06,3.058790215871216e-06,0.01390884308348335,4.36373077802896e-06,3.705472983340274e-10,3.09560143070911e-09,0.005624532207398042,0.0002921810371567017,4.654747235249414e-05,0.07347457830025919,6.384491144708552e-06,4.708786352988834e-13
6.183446857575514e-06,0.5967417452501994,3.76,0.0,1.0581091180583118e-05,0.5381678856231147,0.4449186039786524,0.05078155638506431,0.0027633532443468297,0.014325983472724199,0.32758634603022957,1.976157759435562e-09,0.439499124443215,2.8135451049195722e-05,0.00035741841826215123,0.42360841950826333,0.0008415241987639196,1.925168131329686e-05,7.56041998106692e-06,0.007690170913841235,0.10049020958588198,1.1591203520067598e-05,7.940836648496553e-05,0.005706398623562877,0.14153489157934515,0.000671461777677559,0.0008112219148072152,0.001265740840669061,2.8371291345786056e-10,0.02774549950391213,9.515670751502875e-10,6.03857104864229e-05,0.0006461688537890765,6.094830573953516e-05,6.56216534278027e-08,2.591469868195076e-09,0.03898169713998177,0.0035092720490004924,0.0223678809233507,0.023250771673222786,5.895698752639153e-07,1.4835222280689717e-10,0.028157639717152655,0.017423454995110613,0.00023827187482502443,1.3912982891338642e-06,3.0562447357821234e-06,0.01391431129809065,4.365993825597247e-06,3.695671473620776e-10,3.0853158650953974e-09,0.0056365568710226065,0.00029230206681585947,4.656723693519546e-05,0.0735493158239846,6.391001555023356e-06,4.693540676102998e-13
6.19547984282008e-06,0.5967689645828186,3.76,0.0,1.0533962315096882e-05,0.537808475732054,0.4452885524691328,0.05082917375596292,0.002763695035814971,0.014277236810515046,0.3277338525711256,1.969532959473378e-09,0.43941150816746893,2.8085421115454844e-05,0.00035706071826487095,0.42402076908862285,0.0008402775704950927,1.9205611332629494e-05,7.5444384666486906e-06,0.007691510656090764,0.10026499348093201,1.1566711256703446e-05,7.919672847507111e-05,0.005702563539638294,0.14157918014559093,0.0006707647146047579,0.0008098362022826295,0.0012626359841784764,2.8290908229717847e-10,0.027674218442684105,9.485555499372932e-10,6.023735722558226e-05,0.000645026553756068,6.079454149612491e-05,6.540034323041631e-08,2.5830874435514327e-09,0.03896669982614446,0.003503555689388128,0.02237311092107669,0.023255730503496625,5.880566271209661e-07,1.4796941173681887e-10,0.02814285526794548,0.01743524875095071,0.00023817288145614552,1.3899074288253015e-06,3.0536988866623265e-06,0.013919701230626738,4.368240656259644e-06,3.6859000450604965e-10,3.075077028080304e-09,0.005648588236499544,0.0002924221855307651,4.658685606677653e-05,0.07362397592502232,6.397505215997733e-06,4.678358423533225e-13
6.207512828064646e-06,0.5967961313160397,3.76,0.0,1.048750449687657e-05,0.537449505354635,0.44565813763196505,0.050876561542943705,0.002764042425893498,0.014228656615418084,0.32788118739131933,1.96293110176205e-09,0.4393239154926321,2.8035543714849055e-05,0.00035670455043532124,0.4244323721239236,0.0008390349411571497,1.9159741535842466e-05,7.528506518001465e-06,0.0076928636709339155,0.10004031114790439,1.1542294817917342e-05,7.898593275134391e-05,0.005698739020697695,0.14162327442687603,0.0006700708408130118,0.0008084543439447229,0.0012595420699692342,2.8210825310624345e-10,0.02760309526266479,9.455564894819193e-10,6.008954213037235e-05,0.0006438875125063986,6.0641318450254825e-05,6.518005986137858e-08,2.5747398303054414e-09,0.03895168143652092,0.0034978575431538713,0.02237835192277632,0.02326065272432776,5.865467323391311e-07,1.475881469732202e-10,0.028127997652472553,0.017447043911682253,0.00023807431564627898,1.3885215879271781e-06,3.0511526919700396e-06,0.013925013111164912,4.370471312499422e-06,3.676158583924902e-10,3.0648846275387766e-09,0.005660626320136936,0.0002925413963745244,4.6606330237309985e-05,0.07369855872987927,6.404002138742104e-06,4.663239224654133e-13
6.219545813309212e-06,0.5968232456177185,3.76,0.0,1.0441705860057077e-05,0.537090972942946,0.4460273606403115,0.050923720384646314,0.0027643953964730486,0.01418024223604218,0.3280283510526014,1.9563521595364355e-09,0.4392363464668053,2.7985818319260638e-05,0.0003563499060602996,0.42484323096211635,0.000837796289314724,1.9114070624138286e-05,7.512623874829154e-06,0.007694229910847661,0.09981616078889023,1.1517953801216219e-05,7.877597494124688e-05,0.005694925000994356,0.1416671750714916,0.0006693801396651586,0.0008070763196293528,0.0012564590374284056,2.813104097631684e-10,0.02753212982588532,9.425698207141762e-10,5.9942262133702057e-05,0.0006427517129367377,6.048863363833457e-05,6.496079673059109e-08,2.5664268257316715e-09,0.03893664199750697,0.003492177511734226,0.02238360384611487,0.023265538481900053,5.850401879678008e-07,1.472084199436356e-10,0.028113067302724455,0.017458840531253114,0.0002379761756994037,1.3871407356455989e-06,3.048606174908084e-06,0.013930247169550915,4.372685836741001e-06,3.6664469778363726e-10,3.0547383738805844e-09,0.005672671138236132,0.00029265970241176847,4.6625659935526936e-05,0.07377306436409335,6.410492334281381e-06,4.648182712142203e-13
6.2315787985537784e-06,0.5968503076548355,3.76,0.0,1.0396554755214044e-05,0.5367328769572216,0.44639622266129186,0.050970650917248714,0.0027647539296458273,0.014131993024395344,0.3281753441133804,1.949795969195737e-09,0.4391488011368114,2.7936244403437055e-05,0.0003559967764969061,0.4252533479403734,0.0008365615936876454,1.9068597309861658e-05,7.496790268973492e-06,0.007695609328863711,0.0995925406155829,1.1493687806489742e-05,7.856685070592925e-05,0.00569112141524385,0.14171088272441454,0.0006686925946666491,0.0008057021093332339,0.0012533868264242342,2.8051553494394625e-10,0.02746132199264097,9.395954710620344e-10,5.9795514193771145e-05,0.0006416191380799867,6.033648412031717e-05,6.474254730472512e-08,2.5581482284799143e-09,0.0389215815358231,0.003486515497102768,0.022388866609745567,0.02327038792116083,5.835369910202404e-07,1.4683022212771375e-10,0.02809806464774612,0.017470638662982558,0.0002378784599333644,1.3857648414550021e-06,3.0460593584918116e-06,0.013935403635399272,4.374884271402456e-06,3.656765114451797e-10,3.044637979925588e-09,0.005684722707092067,0.00029277710669848813,4.6644845648783904e-05,0.07384749295224204,6.416975813555767e-06,4.633188521384052e-13
6.2436117837983445e-06,0.5968773175935549,3.76,0.0,1.0352039745498962e-05,0.5363752158657834,0.44676472485602836,0.05101735377448117,0.002765118007704391,0.014083908335862167,0.3283221671287069,1.9432625147417376e-09,0.4390612795482098,2.788682144497362e-05,0.0003556451531714863,0.4256627253851566,0.0008353308331496711,1.9023320316384755e-05,7.481005446431522e-06,0.007697001878539231,0.09936944884918754,1.1469496437689728e-05,7.835855573928049e-05,0.005687328198621626,0.14175439802732873,0.0006680081894629484,0.000804331693211829,0.0012503253773011977,2.797236131013018e-10,0.027390671621513638,9.366333686114167e-10,5.9649295293783774e-05,0.0006404897711035306,6.018486697943352e-05,6.45253051066253e-08,2.5499038390291983e-09,0.03890650007850496,0.003480871401768635,0.022394140133298317,0.02327520118582928,5.82037138473059e-07,1.464535450825855e-10,0.028082990113663664,0.017482438359570338,0.00023778116668127144,1.3843938750945386e-06,3.043512265500314e-06,0.013940482738089979,4.377066658888356e-06,3.6471128827775044e-10,3.034583160846529e-09,0.00569678104299363,0.00029289361228204913,4.6663887863041406e-05,0.07392184461795297,6.423452587421646e-06,4.618256290843469e-13
6.255644769042911e-06,0.5969042755991711,3.76,0.0,1.0308149602532218e-05,0.5360179881449705,0.44713286837969823,0.05106382958764339,0.00276548761313995,0.014035987529177708,0.32846882065030447,1.9367516255615784e-09,0.4389737817453097,2.7837548924296847e-05,0.0003552950275788746,0.42607136561229914,0.0008341039867268803,1.8978238377975115e-05,7.465269141013214e-06,0.007698407513978071,0.09914688372037149,1.144537930103043e-05,7.815108576749362e-05,0.0056835452867599,0.14179772161865195,0.000667326907837649,0.000802965051577478,0.0012472746308743606,2.7893462684445944e-10,0.027320178569395337,9.336834419510213e-10,5.95036024416222e-05,0.000639363595307632,6.003377932187664e-05,6.430906371461041e-08,2.5416934592460293e-09,0.0388913976528939,0.0034752451287743324,0.022399424337367867,0.02327997841840618,5.805406272677575e-07,1.4607838041769395e-10,0.028067844123714044,0.017494239673106326,0.00023768429429129925,1.3830278065663673e-06,3.040964918525631e-06,0.01394548470676538,4.379233041573556e-06,3.6374901718110494e-10,3.0245736341671637e-09,0.005708846162224022,0.0002930092222012131,4.6682787062865936e-05,0.07399611948391485,6.429922666652597e-06,4.603385661745762e-13
6.267677754287477e-06,0.5969311818361691,3.76,0.0,1.026487332714594e-05,0.5356611922800399,0.44750065438086667,0.05111007898532638,0.0027658627286638116,0.013988229966807179,0.3286153052261954,1.9302632804795195e-09,0.438886307771034,2.778842632499163e-05,0.0003549463912898264,0.42647927092579785,0.0008328810336145775,1.8933350240974772e-05,7.44958110388397e-06,0.007699826189858645,0.0989248434703003,1.1421336006979465e-05,7.794443655237587e-05,0.005679772615800082,0.1418408541331667,0.0006666487337270219,0.0008016021649162577,0.0012442345284802286,2.781485609816684e-10,0.027249842691309964,9.307456203483492e-10,5.935843267251035e-05,0.0006382405941395822,5.988321827924e-05,6.409381676841873e-08,2.5335168928703107e-09,0.0388762742866628,0.0034696365817585965,0.02240471914361736,0.02328471976003613,5.790474543059304e-07,1.4570471982334602e-10,0.028052627097926282,0.017506042655007215,0.0002375878411279689,1.3816666061637476e-06,3.038417339917658e-06,0.013950409770297283,4.381383461846429e-06,3.627896871876577e-10,3.0146091199379023e-09,0.005720918081060487,0.000293123939485182,4.670154373126764e-05,0.07407031767177588,6.436386061930411e-06,4.588576278488257e-13
6.279710739532043e-06,0.5969580364686181,3.76,0.0,1.0222200070763777e-05,0.5353048267621799,0.4478680840037027,0.051156102594316355,0.0027662433371302957,0.01394063501369845,0.3287616214019421,1.9237973437924648e-09,0.4387988576673865,2.773945313270576e-05,0.0003545992359261418,0.4268864436217681,0.0008316619531204683,1.8888654659757654e-05,7.4339410760483855e-06,0.007701257861259351,0.0987033263471449,1.1397366168513477e-05,7.773860388024853e-05,0.005676010122222812,0.14188379620323754,0.0006659736511707516,0.0008002430138297628,0.001241205011802016,2.7736539890475613e-10,0.027179663841045924,9.278198335611347e-10,5.9213783039853136e-05,0.000637120751144729,5.973318100017902e-05,6.387955794867316e-08,2.5253739450107133e-09,0.03886113000769899,0.003464045664758857,0.022410024474418637,0.02328942535096162,5.775576164634599e-07,1.453325550432325e-10,0.0280373394541995,0.017517847356245134,0.00023749180556452483,1.3803102443819772e-06,3.035869551802721e-06,0.013955258157373715,4.383517961972069e-06,3.6183328735975044e-10,3.0046893402857593e-09,0.005732996815776552,0.0002932377671564567,4.6720158350218944e-05,0.07414443930249473,6.442842783876041e-06,4.573827788050733e-13
