Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290)
0.0005347601473542918,0.6843215201387873,3.76,0.0,1.002175182835696,0.9978832353673928,0.0023856639019097037,5.723636926457033e-20,2.5186445426143185e-14,0.0006367286446083691,8.959960880154045e-05,2.9926024237103825e-07,1.3552951590605712e-06,1.0133887790535085e-06,0.0006781036540628064,0.0014843769534020664,2.3629750731493098e-07,2.675093470976065e-08,6.94387592404634e-08,0.000115241576286033,0.0007486577963130064,8.637742248350577e-08,0.00015801875705883937,4.3675024000156755e-06,7.412346929535161e-15,4.533072403787119e-10,1.8914874332039094e-07,1.2338741260044232e-14,1.5969795557546458e-10,2.3375579712024145e-10,2.6975537811254736e-17,5.179481221049001e-13,2.883581841594962e-17,1.1866312251054767e-11,7.611517116331237e-06,3.648452643577415e-13,4.2045539581063506e-10,4.324545881299374e-17,1.1731859448937412e-20,2.7477980097704233e-13,1.2581427958759101e-14,1.1371751362477667e-09,9.106752942687314e-16,1.6412211571743105e-18,3.998877248857683e-09,5.936988946487525e-11,4.787152552423683e-19,3.9411609450399623e-17,7.115740932211269e-10,7.99696617041263e-11,1.4169748882188911e-11,7.516724018025039e-17,8.901394502138168e-17,1.7165489082836488e-19,2.0086887146582865e-27,6.985622391836325e-13,9.521889285586857e-31
0.0005423566080734799,0.6843218658278287,3.76,0.0,1.0021002938193957,0.9978415229473768,0.002434273197643455,5.78737573373273e-20,2.526693631731655e-14,0.0006383614822493802,9.004624937047303e-05,3.0001500351153054e-07,1.3617461861335388e-06,1.0216483240792857e-06,0.0006934249938111126,0.0015117795647523716,2.3772474876204447e-07,2.6915635866794008e-08,7.053008954791242e-08,0.00011888671234748813,0.000764800653655217,8.822542311052693e-08,0.0001640780961793098,4.398436755062145e-06,7.64680482716879e-15,4.694589627218086e-10,1.988623426488479e-07,1.3042628536566247e-14,1.6075011161643832e-10,2.352713963902479e-10,2.7149695312601036e-17,5.285277761166325e-13,2.90218655496478e-17,1.1963008297483991e-11,7.804933407957008e-06,3.859453010085267e-13,4.452574418714592e-10,4.5795908168739635e-17,1.2410456321260336e-20,2.8436940190865235e-13,1.2848658381874542e-14,1.2181903978847445e-09,9.755550286650303e-16,1.6909366994131406e-18,4.08670888006439e-09,6.375682277125136e-11,5.059647484219712e-19,4.1736132451877286e-17,7.217775920909379e-10,8.250537848756906e-11,1.539677045382973e-11,8.167285090390971e-17,9.277809600054266e-17,1.7603613231739066e-19,2.1389498750836956e-27,7.372346725929971e-13,1.0139322305382365e-30
0.0005499530687926681,0.6843222259710666,3.76,0.0,1.0020251432353766,0.9977996271345556,0.002483120570696879,5.851591687518102e-20,2.5347436598518817e-14,0.0006399890306528073,9.049478877698522e-05,3.0076715060598606e-07,1.3682128618657846e-06,1.0299413918873026e-06,0.0007088833067234437,0.001539177901991659,2.3915583474557815e-07,2.7081013908920907e-08,7.162675350083344e-08,0.0001225880787171251,0.0007809589402584803,9.008240821418219e-08,0.00017026292456915067,4.429583056206864e-06,7.884879630344843e-15,4.85946495463053e-10,2.0890838248358643e-07,1.3775462768173559e-14,1.6180489523011261e-10,2.3679091613621695e-10,2.7324289765572523e-17,5.391526957602219e-13,2.9208378285970106e-17,1.2060011240734743e-11,7.999972681317888e-06,4.079315556708447e-13,4.710826932341735e-10,4.8451590109038124e-17,1.3117436924380514e-20,2.9415282887415485e-13,1.311777117635016e-14,1.3035106426269837e-09,1.0438824209138797e-15,1.7414224460867555e-18,4.174826326803772e-09,6.839213000932147e-11,5.343322304416782e-19,4.415656275869132e-17,7.320590568669308e-10,8.508051991288225e-11,1.6706607634237865e-11,8.861717326434421e-17,9.664003136049051e-17,1.8045547779661242e-19,2.275300041546826e-27,7.774110354683194e-13,1.0785614720315429e-30
0.0005575495295118563,0.6843226006804184,3.76,0.0,1.0019497306307845,0.9977575477249133,0.002532206649681111,5.916292340485238e-20,2.542797169530108e-14,0.0006416118751728634,9.094507763050278e-05,3.0151695872674367e-07,1.3746953793906986e-06,1.0382679234436535e-06,0.0007244791244683611,0.0015665715182372826,2.4059082597869844e-07,2.7247061981196883e-08,7.272881472864681e-08,0.00012634593077485683,0.0007971322828191844,9.194839550424921e-08,0.00017657377228401174,4.460932013369571e-06,8.126587770413734e-15,5.02773779271978e-10,2.1929326338504993e-07,1.4538050399446517e-14,1.628625182297306e-10,2.383146941865349e-10,2.749935996480489e-17,5.4982306900666e-13,2.939539809607497e-17,1.2157336438413673e-11,8.196641317623861e-06,4.3082951711990547e-13,4.979566930763378e-10,5.121513525902855e-17,1.385360407555535e-20,3.0413190130448293e-13,1.3388789374888942e-14,1.3932929740734003e-09,1.1157832941827515e-15,1.7926865044552396e-18,4.263233089492997e-09,7.328606696121394e-11,5.638486992231823e-19,4.6675296809062954e-17,7.424183189033458e-10,8.769527410214595e-11,1.8103367641197064e-11,9.602193200862641e-17,1.006011251026928e-16,1.8491309434900508e-19,2.4179242081899104e-27,8.191296461205322e-13,1.1461643270699225e-30
0.0005651459902310445,0.6843229900562613,3.76,0.0,1.0018740555503631,0.9977152844840309,0.0025815320690024497,5.981484537159648e-20,2.55085636126804e-14,0.000643230516694827,9.13969838803533e-05,3.022646631695251e-07,1.3811938799413161e-06,1.046627848410374e-06,0.0007402129772990707,0.0015939599837717267,2.42029770926452e-07,2.7413773402481986e-08,7.383632792873836e-08,0.00013016052666095534,0.0008133203396171986,9.382339953223832e-08,0.000183011170078509,4.492475402663065e-06,8.371945856354416e-15,5.19944774232014e-10,2.3002345011943446e-07,1.5331212824753204e-14,1.639231613570219e-10,2.3984302090245315e-10,2.7674939223982138e-17,5.60539043511959e-13,2.958296059123646e-17,1.2254997061837538e-11,8.394945938148191e-06,4.5466516874870587e-13,5.259052837814933e-10,5.408920527102085e-17,1.4619775512978405e-20,3.143084250832923e-13,1.3661735067022377e-14,1.4876979950377116e-09,1.1913862745087786e-15,1.844737037087809e-18,4.351932733752758e-09,7.844918689050338e-11,5.945457271427595e-19,4.929475924235448e-17,7.52855216691025e-10,9.034983122930936e-11,1.9591295402777577e-11,1.0390957796429348e-16,1.0466276940720651e-16,1.8940915366416483e-19,2.567010595381561e-27,8.624294744561878e-13,1.2168299985463973e-30
0.0005727424509502327,0.6843233941975736,3.76,0.0,1.001798117537957,0.9976728371511755,0.0026310974672991943,6.047174523024049e-20,2.5589231370795364e-14,0.0006448453822648472,9.185039097407619e-05,3.030104644567863e-07,1.3877084613751553e-06,1.0550210883508494e-06,0.0007560853939407629,0.0016213428835290629,2.434727075678996e-07,2.758114171981741e-08,7.494934004947672e-08,0.00013403212686863655,0.0008295227962043345,9.570743214069702e-08,0.00018957564924560987,4.524205957683473e-06,8.620970648570523e-15,5.374634612513937e-10,2.411054721871048e-07,1.615578665623975e-14,1.6498697847165106e-10,2.413761455298697e-10,2.7851056108612337e-17,5.713007330315497e-13,2.9771096306535813e-17,1.2353004388824021e-11,8.594893374177372e-06,4.794649950107129e-13,5.549546093504399e-10,5.707649307905059e-17,1.5416784132256797e-20,3.2468419675994983e-13,1.3936629545310518e-14,1.5868898611020863e-09,1.2708228337066163e-15,1.8975822649645234e-18,4.440928870836827e-09,8.38923476653788e-11,6.264554705879356e-19,5.2017403129082224e-17,7.633695950624293e-10,9.304438323570011e-11,2.117477690395208e-11,1.1230330561769317e-16,1.0882637450696663e-16,1.9394383147243237e-19,2.7227506721691124e-27,9.073501527034444e-13,1.2906492289196712e-30
0.0005803389116694208,0.6843238131992998,3.76,0.0,1.0017219161376287,0.9976302054426185,0.0026809034862383583,6.113368013222823e-20,2.5669991355772328e-14,0.0006464568337666906,9.230519631660885e-05,3.03754532426581e-07,1.3942391848848915e-06,1.063447558656378e-06,0.000772096901515336,0.0016487198150950083,2.4491966481019257e-07,2.774916073082265e-08,7.606789099619321e-08,0.00013796099390886272,0.0008457393619189882,9.760050257564167e-08,0.00019626774147935735,4.556117278395468e-06,8.873679037333374e-15,5.553338412724109e-10,2.525459242303259e-07,1.701262391762017e-14,1.6605409956577955e-10,2.429142808110891e-10,2.8027734968808456e-17,5.821082187372552e-13,2.9959831270253755e-17,1.2451368013044429e-11,8.796490642705699e-06,5.052559889782591e-13,5.851311173235674e-10,6.0179723102532e-17,1.624547819407537e-20,3.352610027888732e-13,1.4213493322288895e-14,1.691036326316141e-09,1.354227325991104e-15,1.951230465896174e-18,4.530225142048518e-09,8.962671806725733e-11,6.596106777313634e-19,5.484571015479761e-17,7.739613070886568e-10,9.577912359937826e-11,2.2858342151009723e-11,1.2122706860566775e-16,1.1309336858219382e-16,1.9851730707571318e-19,2.8853391952274895e-27,9.539319833539354e-13,1.3677143187262606e-30
0.000587935372388609,0.6843242471516234,3.76,0.0,1.001645450894905,0.9975873890556072,0.002730950769135053,6.180070260090371e-20,2.5750857732067572e-14,0.0006480651783576754,9.276130938259624e-05,3.044970111505914e-07,1.4007860825772078e-06,1.0719071699043666e-06,0.0007882480254611266,0.001676090386357857,2.4637066401894683e-07,2.79178245011729e-08,7.719201441790921e-08,0.00014194739190128905,0.0008619697657284842,9.950261752556867e-08,0.0002030879786992203,4.588203720066921e-06,9.130088016470186e-15,5.735599329536119e-10,2.64351466408921e-07,1.7902592123600388e-14,1.671246343695691e-10,2.4445760849991727e-10,2.820499657664264e-17,5.929615511245788e-13,3.014918768539713e-17,1.2550096093155556e-11,8.999744917312057e-06,5.320656567342064e-13,6.164615605872417e-10,6.340165143413659e-17,1.7106721427880103e-20,3.4604061822210545e-13,1.449234615940632e-14,1.8003087952179146e-09,1.4417370296603573e-15,2.005689969960549e-18,4.619825200427256e-09,9.566378545679607e-11,6.940446933948992e-19,5.778219079074196e-17,7.846302158115979e-10,9.85542470532427e-11,2.4646668772191726e-11,1.3070559861347008e-16,1.174651975960894e-16,2.031297626980411e-19,3.054974240860526e-27,1.0022159438854517e-12,1.4481191416877036e-30
0.0005955318331077972,0.6843246961441116,3.76,0.0,1.0015687213575726,0.9975443876712461,0.0027812399600240212,6.24728615690189e-20,2.5831842766476455e-14,0.0006496706760823595,9.321865029730074e-05,3.0523802251364684e-07,1.4073491634409338e-06,1.0803998311490047e-06,0.0008045392894966898,0.0017034542138368006,2.4782572041765474e-07,2.808712739393074e-08,7.832173887256844e-08,0.00014599158627695859,0.0008782137532279497,1.014137817786017e-07,0.00021003689292094932,4.620460307555827e-06,9.390214664244457e-15,5.921457762726183e-10,2.765288246358379e-07,1.882657465431291e-14,1.6819867567276705e-10,2.4600628438363894e-10,2.838285870488116e-17,6.038607578256812e-13,3.033918454854928e-17,1.2649195588734175e-11,9.204663507206953e-06,5.599220267150834e-13,6.489729986665092e-10,6.674506598362037e-17,1.8001393349339872e-20,3.5702481314021354e-13,1.4773207253426677e-14,1.914882363034077e-09,1.5334921793159515e-15,2.0609691667194566e-18,4.709732697855327e-09,1.020153619919833e-10,7.297914713536208e-19,6.082938442162441e-17,7.953761910751219e-10,1.013699493775358e-10,2.6544584937615938e-11,1.4076442061432702e-16,1.2194332517379514e-16,2.0778138317336777e-19,3.231857225124943e-27,1.052243700146995e-12,1.5319591542524136e-30
0.0006031282938269854,0.6843251602620916,3.76,0.0,1.001491727076214,0.9975012009568304,0.002831771702978821,6.315020275506186e-20,2.5912957076223692e-14,0.000651273546089247,9.367714863984698e-05,3.0597766914620313e-07,1.4139284174293292e-06,1.088925450248765e-06,0.0008209712156072319,0.0017308109213758514,2.49284843972153e-07,2.8257064057415027e-08,7.945708817573121e-08,0.0001500938435312717,0.0008944710842282342,1.0333399815407348e-07,0.00021711501614243581,4.652882662692315e-06,9.654076127471014e-15,6.110954305786171e-10,2.8908479078944805e-07,1.9785470891669324e-14,1.6927630122638784e-10,2.4756044123036087e-10,2.8561336467838567e-17,6.148058424277698e-13,3.0529838013963617e-17,1.2748672391919407e-11,9.411253840366751e-06,5.888536567659447e-13,6.8269279894918e-10,7.021278660922243e-17,1.89303894378525e-20,3.682153495248096e-13,1.505609519298856e-14,2.0349358546000704e-09,1.6296359970569879e-15,2.117076501978751e-18,4.799951274952238e-09,1.0869359076846499e-10,7.668855801795607e-19,6.398985946383526e-17,8.061991119564829e-10,1.042264272307495e-10,2.8557072240696232e-11,1.5142986792230993e-16,1.265292325097202e-16,2.124723556251717e-19,3.416192953522959e-27,1.1040576151051695e-12,1.6193314192387533e-30
0.0006107247545461736,0.684325639589822,3.76,0.0,1.0014144676046097,0.9974578285678735,0.002882546641560971,6.383276880074025e-20,2.5994209830956203e-14,0.0006528739720671817,9.413674237275891e-05,3.0671603698695205e-07,1.4205238187592719e-06,1.0974839337862839e-06,0.000837544324043408,0.0017581601390317238,2.5074804007815253e-07,2.8427629415829063e-08,8.059808173851223e-08,0.00015425443100676832,0.0009107415306673472,1.0526326740745266e-07,0.0002243228802399193,4.685466938904974e-06,9.921689607538082e-15,6.304129721526417e-10,3.0202622296272316e-07,2.078019622291179e-14,1.7035757552378865e-10,2.4912019152265074e-10,2.87404426379952e-17,6.257967851473337e-13,3.0721161732290234e-17,1.2848531449521148e-11,9.619523448966303e-06,6.188896364906503e-13,7.176486381734946e-10,7.380766526975398e-17,1.9894621151892074e-20,3.79613979771292e-13,1.5341027964927997e-14,2.1606518660342085e-09,1.730314725876688e-15,2.1740204718087607e-18,4.890484552439585e-09,1.1571095227067194e-10,8.053622062592511e-19,6.726621350435956e-17,8.170988676392103e-10,1.0712387800038444e-10,3.0689268731705795e-11,1.6272909805926538e-16,1.3122441829384223e-16,2.1720286902288526e-19,3.6081896431706656e-27,1.1577007572091024e-12,1.7103346162049785e-30
0.0006259176759845499,0.6843266442008747,3.76,0.0,1.0012591513237192,0.9973705253407149,0.0029848286744222495,6.521373548613085e-20,2.6157161455146696e-14,0.0006560680795632526,9.505900371118664e-05,3.0818921076799593e-07,1.433762902413393e-06,1.1146991249755377e-06,0.000871116160229884,0.001812834649990004,2.536866537129996e-07,2.8770627332886592e-08,8.28970623120144e-08,0.00016275166899191543,0.0009433209067568909,1.0914896045780987e-07,0.00023912995733851492,4.751108157304938e-06,1.0468241617199848e-14,6.701681255038503e-10,3.290932505348159e-07,2.288087813841543e-14,1.7253127556547064e-10,2.5225684145353734e-10,2.9100581939358404e-17,6.479160848093542e-13,3.1105864534587055e-17,1.3049412358129187e-11,1.0041131061824638e-05,6.823937212192833e-13,7.913806975634333e-10,8.13904661769608e-17,2.1932519358040858e-20,4.0304251447797424e-13,1.591709780682097e-14,2.4298209681743836e-09,1.945877216629782e-15,2.290452596649483e-18,5.072509545276463e-09,1.3081472544585244e-10,8.866069225213123e-19,7.417709580145054e-17,8.39128473103179e-10,1.1304249062220482e-10,3.533414404057708e-11,1.8734176390495097e-16,1.4094870717824882e-16,2.2678328307020154e-19,4.0160160050191335e-27,1.2706505788869205e-12,1.9036366899131453e-30
0.0006394386677002569,0.684327590214635,3.76,0.0,1.0011200306725414,0.9972922013757219,0.0030766793203719322,6.646068747369726e-20,2.6302714978676262e-14,0.0006589037304279816,9.588298152040713e-05,3.094965555031253e-07,1.445598930875782e-06,1.1301294969986225e-06,0.000901473545383798,0.0018614636692081512,2.5631557103630164e-07,2.9077949917110988e-08,8.496216098165612e-08,0.00017051267613620914,0.0009723570859422994,1.1263747812163906e-07,0.0002527492366458953,4.810041189902035e-06,1.096743898598657e-14,7.068264393505834e-10,3.5454718322112447e-07,2.4880257793872035e-14,1.7447847970562325e-10,2.550679356366529e-10,2.942329397190818e-17,6.677549731711181e-13,3.145058394527454e-17,1.3229507554495598e-11,1.0422066959937521e-05,7.429217126528498e-13,8.614354938066027e-10,8.85952851223449e-17,2.3873988183197565e-20,4.24609998346413e-13,1.6436820127330015e-14,2.6902921514077767e-09,2.1544745508797898e-15,2.3969709504555053e-18,5.2355969239116196e-09,1.4552708136123655e-10,9.639208059614358e-19,8.074343279593717e-17,8.589913143667253e-10,1.1844956350055475e-10,3.9924397184199346e-11,2.1166238893753143e-16,1.4998558099658842e-16,2.354443100659653e-19,4.4068528939215975e-27,1.3777625465834747e-12,2.088885211661908e-30
0.0006529596594159639,0.6843285856164519,3.76,0.0,1.0009800632923294,0.9972132836170629,0.003169310106851234,6.772475673750122e-20,2.6448801659164642e-14,0.0006617333190792134,9.670976602303656e-05,3.1080063197778833e-07,1.4574853325023348e-06,1.1456626246148287e-06,0.0009322860077842174,0.0019100635411011964,2.5895734316326775e-07,2.938719919296931e-08,8.70453006357591e-08,0.00017846254404664096,0.0010014317214196722,1.16154625903392e-07,0.00026678758291846035,4.869446643643114e-06,1.1478784660484526e-14,7.447128430223537e-10,3.813291142077341e-07,2.7007746067282605e-14,1.7643781966700776e-10,2.5789784017956856e-10,2.974811939113953e-17,6.877381528317603e-13,3.1797557717141473e-17,1.3410860074452953e-11,1.0808440351145497e-05,8.074132753492407e-13,9.35839143534593e-10,9.624757852694906e-17,2.5941623505278412e-20,4.468630772181751e-13,1.6963274195879147e-14,2.9716394661537063e-09,2.3797909921061937e-15,2.506271012439446e-18,5.399734526775094e-09,1.615185054859864e-10,1.0461758141148314e-18,8.771752772570849e-17,8.790962085426296e-10,1.2398944938108367e-10,4.4978978901560985e-11,2.3844044376711784e-16,1.5939212268656873e-16,2.4423353101125943e-19,4.8252678661398386e-27,1.491354084983011e-12,2.287204346678391e-30
0.0006664806511316709,0.6843296308321232,3.76,0.0,1.000839246803503,0.9971337699059925,0.0032627246008901482,6.900613291618257e-20,2.6595444675288242e-14,0.0006645571714215412,9.753919083234003e-05,3.1210159058911697e-07,1.4694217397999397e-06,1.1612980370438532e-06,0.0009635564222648912,0.0019586322954305156,2.616119207350986e-07,2.969835516273266e-08,8.914650162764799e-08,0.00018660278813334262,0.0010305437522993707,1.1970036539893856e-07,0.0002812479798958475,4.929314644638244e-06,1.2002376148514833e-14,7.838510035806448e-10,4.0948005210760936e-07,2.926909263088062e-14,1.7840940126569831e-10,2.6074679434189955e-10,3.00750845754664e-17,7.078650457755576e-13,3.214681402936654e-17,1.3593479345872052e-11,1.1200295960711775e-05,8.760519108347134e-13,1.0147586887352597e-09,1.0436456795016232e-16,2.8141150886137065e-20,4.698115022190981e-13,1.7496548285429466e-14,3.275029432949395e-09,2.6227608362674166e-15,2.6184026846942132e-18,5.564941305369192e-09,1.7887200731815483e-10,1.1335929855876914e-18,9.511506353831255e-17,8.994427499864553e-10,1.2966327175647689e-10,5.053272632500039e-11,2.678599408145534e-16,1.6917738808679297e-16,2.531520540553501e-19,5.272557847551621e-27,1.6116938508247471e-12,2.4992087401131694e-30
