Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128)
3.458372599178558e-05,1.0139560422776182,3.76,0.0,0.19445652062808363,0.5542927747197506,0.46644865587843315,3.961271258168371e-06,4.1812410133911484e-05,0.07826013134531117,0.0008195590291397284,7.930635277870329e-07,0.0093497731312963,0.03238472073836801,0.5322469006299264,0.0055885774394338035,0.0019505754742785114,5.474906062473798e-06,0.00012590282319265762,0.03745565434801436,0.002616681461950163,0.0011025762864467184,0.21225532926519616,3.5707017697244524e-05,6.932741380294363e-09,0.0006242321157138277,0.08660546841494231,0.00025362587509463277,0.0001755056785671991,0.0003535349353653712,4.971100417498527e-12,1.1219571113003915e-09,1.8223079431144264e-11,7.09072500608467e-06,0.09532406245395585,0.0005506015281155594,0.001731260641443463,5.458646761487107e-08,3.6561591155427754e-10,1.15610867370784e-07,2.2493701547665504e-08,0.0013146310519035471,1.175461133746879e-07,1.1715616899207896e-10,2.8452666315926813e-05,0.0013682380717676464,8.255878222693817e-10,7.820275130045525e-08
3.4663075266831216e-05,1.014583569474796,3.76,0.0,0.19075615530020737,0.5495494554699981,0.47113026996414487,4.230475336911263e-06,4.346111567654163e-05,0.07795337128721276,0.000807745621624518,7.827313555349267e-07,0.00950161027976559,0.03305237278604946,0.535489200005735,0.005519541722862918,0.001978323249072618,5.396206437426461e-06,0.0001248366640101956,0.036898339804694535,0.0025672159742855067,0.0011031442314152946,0.21462844086865646,3.5088525174781904e-05,6.935294459965143e-09,0.0006270116078460143,0.08748090881753535,0.0002577811203400156,0.00017816852931421952,0.00036049653639520134,5.022922858787802e-12,1.1136337750760948e-09,1.8411876515697256e-11,7.162741215414248e-06,0.09648927998048956,0.0005571166740239629,0.0017399108633149017,5.540784952698967e-08,3.767333352266514e-10,1.157294828612736e-07,2.318667471267586e-08,0.0013036629088200565,1.1657926927736536e-07,1.2043325710320516e-10,2.845793137707635e-05,0.0013613202462979665,8.464545305919703e-10,7.96821627916291e-08
3.474242454187685e-05,1.0152123298690197,3.76,0.0,0.18706581581289525,0.5447596936034291,0.47585328951097916,4.519043378887733e-06,4.517709376721337e-05,0.07763105147378513,0.0007958612308071813,7.722436264853402e-07,0.009656323501616137,0.033735385498435425,0.538708847507068,0.005450523307597043,0.0020066312356332183,5.31671506386539e-06,0.00012372131105377733,0.03633369224079114,0.0025173668839930997,0.0011035035985162702,0.21702652077246085,3.446379738349174e-05,6.937836763770784e-09,0.0006295959754298865,0.08835098061056307,0.0002619755921874455,0.00018085113555349456,0.0003675857110467799,5.07434777643717e-12,1.104939156655348e-09,1.859916854139495e-11,7.234150769086607e-06,0.09766646542974826,0.0005635825036520936,0.0017481110883334338,5.6237257968543e-08,3.8813210928201154e-10,1.1581518085995442e-07,2.3901665055229407e-08,0.0012921402671575457,1.1556301367295348e-07,1.2380443136917265e-10,2.8456517012602083e-05,0.0013536711324704544,8.676705871988448e-10,8.1185324400748e-08
3.482177381692249e-05,1.01584216144144,3.76,0.0,0.18338663135459884,0.5399236298675565,0.4806174642257739,4.828386932806854e-06,4.69627075490269e-05,0.07729282311248387,0.0007839114709785301,7.616024251359628e-07,0.00981394318421161,0.03443401343599531,0.541904274561469,0.005381532703972882,0.002035509211411815,5.236472207428335e-06,0.00012255642765059447,0.03576199661632591,0.0024671614097304803,0.0011036484720067115,0.21944970009093137,3.3833289351272176e-05,6.940343026355384e-09,0.00063197630925201,0.08921498478563988,0.00026620775668690375,0.00018355154084533207,0.00037480190154114135,5.125299518318115e-12,1.0958708504708506e-09,1.878467700026774e-11,7.304846175992052e-06,0.0988555171314551,0.0005699936176699939,0.001755851432369811,5.7074639104457904e-08,3.9981454027637334e-10,1.1586680364964019e-07,2.4639258468803735e-08,0.00128006706406137,1.144976820793507e-07,1.2727184873523974e-10,2.844821337369368e-05,0.0013452902487185185,8.892309119535793e-10,8.271229998076414e-08
3.490112309196813e-05,1.0164728955222797,3.76,0.0,0.17971975849811295,0.535041453714833,0.48542249758875694,5.16001550433087e-06,4.882034604638364e-05,0.07693834412496342,0.0007719021146155434,7.508101607150234e-07,0.00997449760458769,0.03514850410690379,0.5450738799254014,0.0053125802839403624,0.0020649667628714133,5.155519842017369e-06,0.00012134176749300642,0.03518355372812306,0.00241662825658148,0.0011035729169679293,0.22189809677287034,3.319747386806911e-05,6.9427839160129315e-09,0.0006341436714693792,0.09007219987913771,0.00027047593549777565,0.00018626762800410843,0.0003821442590620572,5.175697916141601e-12,1.0864270242710806e-09,1.8968107079967847e-11,7.3747137012714625e-06,0.10005631527746899,0.0005763445183425358,0.0017631224837715406,5.791992468710372e-08,4.117825403773658e-10,1.1588319170567547e-07,2.5400041874010886e-08,0.0012674482880278013,1.1338370293293445e-07,1.30837644737098e-10,2.8432811148586306e-05,0.0013361785204755615,9.111295916626155e-10,8.426311662707631e-08
3.4980472367013764e-05,1.0171043569226623,3.76,0.0,0.1760663804074464,0.5301134056772766,0.4902680449170739,5.5155422740383644e-06,5.075241835699044e-05,0.07656728060576055,0.0007598390872824653,7.398695833085077e-07,0.010138012722531333,0.03587909685028376,0.5482160309857327,0.005243676280337812,0.0020950132464757497,5.073901744579665e-06,0.00012007718061291579,0.03459868030731173,0.0023657976135089435,0.0011032709927705435,0.2243718146465784,3.255684104172897e-05,6.945125751283983e-09,0.0006360891242430777,0.09092188225855301,0.0002747782998887162,0.00018899711420269268,0.0003896116246958161,5.225459167568326e-12,1.0766064486943247e-09,1.914915146770676e-11,7.443634805685895e-06,0.10126872109636553,0.0005826296153360533,0.0017699153307084003,5.877303110274325e-08,4.2403760262635265e-10,1.1586318738422395e-07,2.6184601951428442e-08,0.001254290007572554,1.1222160013013131e-07,1.3450393607594759e-10,2.8410102141338093e-05,0.001326338330790736,9.333598482153793e-10,8.583776218111834e-08
3.505188671455484e-05,1.0176731438033662,3.76,0.0,0.17279087667413473,0.5256391839988133,0.49466335158802277,5.857371093952239e-06,5.255692299667268e-05,0.07621887553303335,0.0007489414899788337,7.298988140813157e-07,0.010287727135259796,0.03655058788877699,0.5510191201997532,0.005181712422339706,0.0021225661301645035,4.999913910935694e-06,0.00011889632508817632,0.034067070771820224,0.002319821822139709,0.001102800811016614,0.22661988391744456,3.197657122297098e-05,6.94711696703411e-09,0.0006376429353013458,0.09167952384279081,0.0002786780188889975,0.00019146308367443685,0.00039643790519856717,5.26962815174829e-12,1.0674453509206705e-09,1.9309788939469983e-11,7.504753335299359e-06,0.10236968022501192,0.0005882252504366374,0.0017756130867881074,5.954742919539644e-08,4.353134346639737e-10,1.1581311815075292e-07,2.6911517853341537e-08,0.0012419921872253749,1.1113507383271487e-07,1.378912481369394e-10,2.8383246088037578e-05,0.001316862507607382,9.536442774423837e-10,8.727526842974268e-08
3.512330106209591e-05,1.018242235368464,3.76,0.0,0.16952818063180097,0.5211282971824654,0.4990908310796492,6.22128776521621e-06,5.4425441474241944e-05,0.07585654585609583,0.0007380098600417533,7.198129365266236e-07,0.010439873872293165,0.03723546838444434,0.5537973942163209,0.005119803236679766,0.002150609804901327,4.925458100531065e-06,0.00011767503381723772,0.03353077538942843,0.002273654794099203,0.0011021381526010534,0.2288885885864046,3.139319025285653e-05,6.948965610308097e-09,0.0006390033316583203,0.0924298718030465,0.00028260226266724626,0.00019393601176922388,0.0004033628932298735,5.313144421283077e-12,1.0579787168969173e-09,1.946799170500554e-11,7.564911678573306e-06,0.10347978337961004,0.0005937587938609058,0.0017809109688298368,6.032799134288942e-08,4.468229925201745e-10,1.1573180883574175e-07,2.7658588998783017e-08,0.0012292691849380526,1.1001059275094232e-07,1.4136314344996883e-10,2.8350155570039437e-05,0.0013068036685712518,9.741848666224191e-10,8.873195240170469e-08
3.5187573974882875e-05,1.0187545614626763,3.76,0.0,0.16660345945990196,0.5170373909628881,0.5031027736262755,6.568866091792752e-06,5.616329468441713e-05,0.07551836165849965,0.000728146104808639,7.106395082299145e-07,0.010578896522692945,0.03786343512260551,0.5562755925958351,0.005064137661075733,0.0021762738315206118,4.858077020259796e-06,0.00011654139621405421,0.03304432116998836,0.0022319616464976356,0.0011013736480468628,0.2309481008320154,3.086581000343844e-05,6.950479064276544e-09,0.000640057037010218,0.09309846493698497,0.0002861536737054455,0.0001961659245913489,0.0004096784716021125,5.3516942742564254e-12,1.0491979650463016e-09,1.960808452194506e-11,7.618153079901211e-06,0.1044865755402485,0.0005986823896011256,0.001785332739559052,6.103568359844902e-08,4.5738146190743286e-10,1.156312411454281e-07,2.8348532246362634e-08,0.0012174605378011262,1.089665947475887e-07,1.4456137611060662e-10,2.8314922393667045e-05,0.0012972563051912448,9.92884753942126e-10,9.005927429056294e-08
3.5245419596391146e-05,1.0192156803496977,3.76,0.0,0.16398127138901952,0.5133305831435361,0.5067353168452112,6.898862144684575e-06,5.7773969006738684e-05,0.07520407279893632,0.0007192511735468367,7.023074237507921e-07,0.010705717358439901,0.03843807105018948,0.5584871602965233,0.005014085779818703,0.0021997191768974183,4.797156452294196e-06,0.00011549331716686192,0.03260361484698008,0.002194338327272628,0.0011005467595592662,0.23281600037294586,3.0389524309734748e-05,6.9516959722211614e-09,0.0006408631944738802,0.0936943816518347,0.00028936470523847614,0.00019817497653502552,0.0004154286555257143,5.3858469415029014e-12,1.0410846915376683e-09,1.9732151004160425e-11,7.665277908920865e-06,0.10539882652653192,0.0006030651065365474,0.0017890286844635022,6.167673519259599e-08,4.670457791979645e-10,1.1551803841297271e-07,2.898397959729712e-08,0.0012065474938449184,1.0800151246937157e-07,1.4750023653210718e-10,2.827870634773609e-05,0.0012882669050971155,1.0098828116763979e-09,9.126698197961866e-08
3.530326521789942e-05,1.01967674111307,3.76,0.0,0.1613691321502371,0.5096002994255057,0.5103882728132265,7.2459930328213025e-06,5.94297530933699e-05,0.07488027174981171,0.0007103422355803496,6.939051165663331e-07,0.010834154298815853,0.039021750048044375,0.5606802044240302,0.004964082446330154,0.00222349705490365,4.7359934681616635e-06,0.00011441904257625648,0.032160319181763694,0.0021566354724166653,0.0010995860175710887,0.23469749459668104,2.9911906119637993e-05,6.952753061314131e-09,0.0006415312281758447,0.0942844520004771,0.00029258868971446505,0.00020018481304923477,0.00042124038385749725,5.41944571197033e-12,1.032772717932609e-09,1.9854158970915927e-11,7.71159518361392e-06,0.10631679851605741,0.0006073994788007043,0.0017924533497003584,6.232162650004159e-08,4.768629123297531e-10,1.1538289934197153e-07,2.9633387618366688e-08,0.001195368696113217,1.070126797924492e-07,1.5049713311066717e-10,2.8238143172932975e-05,0.001278905395197391,1.0270357455038595e-09,9.248701891890863e-08
3.536111083940769e-05,1.020137662657626,3.76,0.0,0.15876754636364201,0.5058467524875578,0.5140613976062102,7.611130711696802e-06,6.113155863248934e-05,0.0745468562025627,0.000701421851136687,6.854344168562217e-07,0.010964211267361041,0.03961454041535615,0.562854041481429,0.004914131384841352,0.002247610320198551,4.674608322764904e-06,0.0001133187517036225,0.031714588801123614,0.0021188676670534728,0.00109848920163956,0.23659258800434085,2.94331756829483e-05,6.953627351487277e-09,0.000642057886321306,0.0948683472447212,0.0002958245801598705,0.0002021941911146095,0.00042711243412466704,5.452450786283645e-12,1.024263066739278e-09,1.997396272625528e-11,7.757048801662203e-06,0.10724039403597345,0.0006116831963821616,0.0017956044495923882,6.2970280901129e-08,4.868323183275096e-10,1.1522540874326489e-07,3.0296970228102115e-08,0.0011839288248754738,1.0600050582881469e-07,1.5355278415505799e-10,2.81931590621861e-05,0.0012691759048462695,1.0443389766769189e-09,9.3719271932635e-08
3.541895646091596e-05,1.0205983620345347,3.76,0.0,0.1561770238386661,0.5020701739652751,0.51775443009526,7.995186866256725e-06,6.288028490671064e-05,0.07420372922576296,0.0006924926102247548,6.768972716480645e-07,0.011095891115232678,0.040216505827786894,0.5650079829237779,0.004864236294525841,0.0022720616716113183,4.613021707490567e-06,0.00011219266219758812,0.03126658265243597,0.0020810498711943855,0.001097254117423499,0.2385012790456151,2.8953556700024927e-05,6.954294358610937e-09,0.0006424399797640794,0.09544573374531642,0.000299071277910536,0.00020420181544318164,0.00043304345750109976,5.484821589547267e-12,1.0155570032084698e-09,2.0091413346670496e-11,7.801581478559097e-06,0.1081695087803006,0.0006159139355312792,0.0017984798801494038,6.362261377248372e-08,4.969532605634583e-10,1.1504516072939552e-07,3.097493749076196e-08,0.0011722328996212966,1.0496542974985498e-07,1.5666788678992196e-10,2.8143681864819786e-05,0.0012590830387873247,1.0617876271825654e-09,9.49636087218293e-08
3.547680208242423e-05,1.0210587545806895,3.76,0.0,0.15359807918850868,0.498270814983437,0.5214670915373019,8.39911426390756e-06,6.467681548234988e-05,0.07385079968588577,0.0006835571305536046,6.682957463537276e-07,0.01122919556635028,0.040827705020241044,0.567141335779548,0.004814400852483695,0.0022968536389188477,4.551254718866717e-06,0.00011104103143789213,0.030816463935664725,0.002043197408396926,0.001095878601091859,0.24042355984645178,2.8473276079515843e-05,6.95472813420935e-09,0.0006426743911066416,0.09601627321834413,0.0003023276317121735,0.00020620633828688642,0.00043903197344071594,5.5165164631378184e-12,1.0066560384081261e-09,2.020635780526115e-11,7.845134391542964e-06,0.10910403144855217,0.0006200893605227015,0.0018010777226798007,6.427853215176136e-08,5.072248019364457e-10,1.1484175961419025e-07,3.166749508939139e-08,0.0011602862802109091,1.0390792089973159e-07,1.5984311281044866e-10,2.8089641283830944e-05,0.0012486318809656885,1.0793765073910846e-09,9.621987722693322e-08
3.55346477039325e-05,1.0215187538571364,3.76,0.0,0.15103123141006533,0.4944489466680228,0.5251990851883221,8.823907997954584e-06,6.652201452526989e-05,0.07348798268151209,0.0006746180553472557,6.596320255132617e-07,0.01136412516080193,0.04144819146004467,0.5692534033207755,0.004764628717186153,0.002321988568689975,4.489328790448316e-06,0.00010986415758899917,0.030364400018513347,0.002005325952334443,0.0010943605236948606,0.24235941593533164,2.7992563676339907e-05,6.95490124466987e-09,0.0006427580839345083,0.09657962302094339,0.0003055924369415294,0.00020820635958634958,0.0004450763637706073,5.547492707471213e-12,9.97561933047094e-10,2.0318640189347966e-11,7.887647531121444e-06,0.11004384359491443,0.0006242071254904479,0.0018033962468795165,6.49379343735249e-08,5.176457976344185e-10,1.1461482090644824e-07,3.237484381084082e-08,0.0011480946668635228,1.028284788029628e-07,1.6307910516199675e-10,2.80309690762062e-05,0.001237827996722073,1.0971001081042596e-09,9.748790478172977e-08
3.5592493325440774e-05,1.0219782717508497,3.76,0.0,0.14847700344680848,0.49060486065578546,0.5289500959218899,9.270606598765258e-06,6.841672394057504e-05,0.07311519998316834,0.0006656780510856834,6.50908414718962e-07,0.011500679198259676,0.04207801300968319,0.571343485762139,0.004714923531912091,0.002347468609778616,4.427265726500283e-06,0.00010866238041158672,0.029910562343150777,0.001967451512278694,0.0010926977956534768,0.244308825965373,2.751165201919825e-05,6.95478470204341e-09,0.0006426881125028615,0.09713543645355907,0.0003088644348638197,0.00021020042718355043,0.0004511748690072424,5.577707182065388e-12,9.882767126498692e-10,2.0428102664676513e-11,7.929060198680747e-06,0.11098881947940122,0.0006282648762981278,0.0018054339137009582,6.56007092702494e-08,5.282148805836548e-10,1.1436397344178639e-07,3.309717884474664e-08,0.001135664099573059,1.0172763312604388e-07,1.6637647898549008e-10,2.796759923755397e-05,0.001226677434276413,1.114952606267804e-09,9.876749637259989e-08
3.5650338946949046e-05,1.0224372184617954,3.76,0.0,0.14593592171979175,0.48673886959219625,0.5327197898622408,9.740293237335303e-06,7.036176032282979e-05,0.07273238048368132,0.0006567398050912064,6.421273423054112e-07,0.01163885567996051,0.04271721158141702,0.5734108810095169,0.004665288928658025,0.0023732956980620874,4.365087717806434e-06,0.00010743608230397994,0.029455126316943737,0.0019295904168664523,0.0010908883713728022,0.2462717614309917,2.7030776017790683e-05,6.954348060762306e-09,0.0006424616316464402,0.09768336309224743,0.0003121423119189759,0.00021218703702220715,0.00045732558510512344,5.607115891370582e-12,9.78802669738856e-10,2.0534583072769274e-11,7.969310194850554e-06,0.11193882592854923,0.0006322602524455688,0.0018071893777928502,6.62667357326359e-08,5.38930453288344e-10,1.1408886058059808e-07,3.3834689118994975e-08,0.0011230009565754702,1.0060594355841682e-07,1.6973581820363354e-10,2.7899468206994715e-05,0.0012151867247511537,1.1329278532768047e-09,1.0005843392868988e-07
