Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207)
0.0010332620393401412,0.5124377846107101,3.76,0.0,0.7145637874737457,0.9999909675348665,4.857567660240555e-06,6.74464576134762e-29,2.0445807891979245e-20,6.001714551381627e-06,4.121356936365147e-06,6.234200202734233e-08,4.9714857381624015e-09,1.2033011617561727e-09,2.0956189099348124e-07,4.179970357214349e-06,4.4845418342956976e-10,8.40608122945957e-11,1.6899539092256536e-11,2.962563718588827e-09,2.277066846058942e-07,1.961692011764095e-12,4.9754797190569226e-09,3.2475646554290433e-07,1.605842294454664e-22,2.3030874569900666e-17,8.4150326627068775e-16,1.346418628466798e-26,6.4359219829676745e-15,1.417331398418077e-13,5.4687338908210764e-18
0.0010660556484920621,0.5124377861120507,3.76,0.0,0.7145632225476776,0.999990526768603,5.205574857995876e-06,7.308869051188292e-29,2.1309062983269893e-20,6.2211256775152115e-06,4.22430703980953e-06,6.462182837496965e-08,5.166760601351672e-09,1.256733072905825e-09,2.25335025499741e-07,4.472849321297451e-06,4.664281232670754e-10,8.853834433669945e-11,1.8177160776137288e-11,3.2847017998143325e-09,2.522743726198158e-07,2.1268790444713536e-12,5.544769764919202e-09,3.394561274908692e-07,1.7804556448775283e-22,2.6418545244326948e-17,9.952293380483103e-16,1.652850211568687e-26,6.9270337726313775e-15,1.5251978527507307e-13,6.0683697601552265e-18
0.001098849257643983,0.5124377876200027,3.76,0.0,0.7145626423007995,0.9999900755528,5.567024775487767e-06,7.904954019780435e-29,2.2188595924323727e-20,6.44117908246757e-06,4.3254492696168255e-06,6.6908339955974e-08,5.3630016339425965e-09,1.310838200587193e-09,2.417988185883372e-07,4.7767093400639585e-06,4.845405160350068e-10,9.309868749510365e-11,1.9507206048093045e-11,3.6307990594556108e-09,2.786400042087262e-07,2.301010027019064e-12,6.160848181379713e-09,3.541706376083795e-07,1.9680559570269387e-22,3.01789148785296e-17,1.1711981025416654e-15,2.0165972697177982e-26,7.438075182085077e-15,1.6374230903939064e-13,6.71286825864033e-18
0.001131642866795904,0.5124377891294477,3.76,0.0,0.7145620466802094,0.9999896138466952,5.9419792332750295e-06,8.533801859441561e-29,2.3084603296663803e-20,6.661738337359356e-06,4.424782930898796e-06,6.920011920407933e-08,5.560070913879665e-09,1.3655762971755964e-09,2.5896174252816e-07,5.091599998324697e-06,5.027790028180646e-10,9.773764036560448e-11,2.0889512813090985e-11,4.001817899050469e-09,3.0687197605977577e-07,2.484300344506479e-12,6.826164928995676e-09,3.6888602057902185e-07,2.169164896957815e-22,3.433906699728965e-17,1.371815725229894e-15,2.4461251652089925e-26,7.968893908228307e-15,1.7539730554211732e-13,7.40399969263375e-18
0.0011644364759478248,0.5124377906351879,3.76,0.0,0.7145614356432465,0.9999891416161627,6.330490564595314e-06,9.196286850238022e-29,2.3997255968483117e-20,6.882665620834904e-06,4.522308428284661e-06,7.14957340452785e-08,5.7578298920580716e-09,1.42090579186142e-09,2.7683174725744604e-07,5.417563458169424e-06,5.211309468999068e-10,1.0245086407787024e-10,2.2323806977135775e-11,4.398716732086066e-09,3.370379563071669e-07,2.6769586300147404e-12,7.543224150810595e-09,3.835890073299259e-07,2.3843019690926314e-22,3.8926859780948595e-17,1.5996597432037411e-15,2.950810934208482e-26,8.519287982987143e-15,1.8748028407157743e-13,8.143518267332871e-18
0.0011972300850997457,0.5124377921319647,3.76,0.0,0.7145608091575287,0.9999886588337892,6.732601581842973e-06,9.893251259139776e-29,2.4926695964585158e-20,7.103822115111952e-06,4.618027280392442e-06,7.379374201359141e-08,5.956139678915639e-09,1.4767839125339567e-09,2.9541624411159443e-07,5.754634365001015e-06,5.395834705281241e-10,1.0723389495180116e-10,2.3809702258106946e-11,4.8224479224069494e-09,3.692047150194625e-07,2.879186122916855e-12,8.314582142118974e-09,3.982670058118646e-07,2.6139833987461105e-22,4.397086400743402e-17,1.8574837199270604e-15,3.5409994254924544e-26,9.089005914898656e-15,1.9998567211558674e-13,8.933157669830639e-18
0.0012300236942516666,0.5124377936144755,3.76,0.0,0.7145601672009722,0.9999881654789301,7.148345562973948e-06,1.0625500162942367e-28,2.5873033689004732e-20,7.325068400112043e-06,4.7119421310651675e-06,7.609269434708223e-08,6.154861339292173e-09,1.533166816772585e-09,3.1472209115720277e-07,6.102839775228084e-06,5.581234929712269e-10,1.1208215819095101e-10,2.5346700691208893e-11,5.273955725080891e-09,4.034379560525936e-07,3.0911760390029402e-12,9.142845156829247e-09,4.129080735892888e-07,2.8587210159812647e-22,4.950029314857373e-17,2.148221492977286e-15,4.2280599640440473e-26,9.677747206193654e-15,2.129068267584801e-13,9.77462668039958e-18
0.0012628173034035875,0.5124377950773904,3.76,0.0,0.7145595097617826,0.9999876615377461,7.577746258166777e-06,1.1393796783162138e-28,2.683634517397678e-20,7.546264844154942e-06,4.804056757293101e-06,7.839114004825902e-08,6.353856188866446e-09,1.5900097245697752e-09,3.34755580199974e-07,6.462199105672326e-06,5.767377689399372e-10,1.169909815536664e-10,2.69341936361427e-11,5.75417424049641e-09,4.398021511698405e-07,3.3131129667445463e-12,1.003066705713771e-08,4.275008921154595e-07,3.119021146637357e-22,5.554493140486892e-17,2.4749909823851657e-15,5.024440918080775e-26,1.0285163017884429e-14,2.2623604952290568e-13,1.0669604835244813e-17
0.0012956109125555084,0.512437796515369,3.76,0.0,0.7145588368384275,0.9999871470032198,8.020817916944034e-06,1.219885627348353e-28,2.7816668949794136e-20,7.767271989669248e-06,4.8943760737612895e-06,8.068762989282562e-08,6.552986091566607e-09,1.6472670533173588e-09,3.5552242552056406e-07,6.832724104642156e-06,5.954129271475038e-10,1.219556092585592e-10,2.8571463301900602e-11,6.264025392271525e-09,4.783603773248082e-07,3.545172299957484e-12,1.098074681417628e-08,4.420347425670034e-07,3.395383516264639e-22,6.213505724842629e-17,2.8410975294696717e-15,5.943722031898028e-26,1.091085705232349e-14,2.3996460596503214e-13,1.1619738163306524e-17
0.0013284045217074293,0.5124377979230772,3.76,0.0,0.714558148439585,0.9999866218751554,8.477565335823421e-06,1.3041339930952056e-28,2.8814003794546286e-20,7.987950932350777e-06,4.982906133981861e-06,8.298072037057646e-08,6.7521137607905055e-09,1.704892560392794e-09,3.7702775437987536e-07,7.214418844510906e-06,6.14135509577912e-10,1.2697121688733374e-10,3.025768496120814e-11,6.804416939360489e-09,5.191741579926732e-07,3.78751969272257e-12,1.1995825868660924e-08,4.564994831140852e-07,3.6883001725944786e-22,6.930135921684453e-17,3.2500367388577433e-15,7.000666431743267e-26,1.1554386872555896e-14,2.5408275450475295e-13,1.2626635020377615e-17
0.0013611981308593501,0.5124377992952032,3.76,0.0,0.7145574445840683,0.999986086160159,8.947983926466501e-06,1.3921852187351692e-28,2.9828306732815696e-20,8.208163692256202e-06,5.069654127999745e-06,8.52689775425572e-08,6.9511030572004206e-09,1.7628394855996863e-09,3.992760993299832e-07,7.607279735552243e-06,6.328920107268116e-10,1.320329259512976e-10,3.199192966497702e-11,7.3762405327468785e-09,5.623033093989889e-07,4.040310548892583e-12,1.3078685361211868e-08,4.708855275120289e-07,3.998254432177113e-22,7.707485149018109e-17,3.7054967991020725e-15,8.211269143296577e-26,1.22152653384355e-14,2.685797781410715e-13,1.369186204295796e-17
0.001393991740011271,0.5124378006264727,3.76,0.0,0.714556725300729,0.9999855398715995,9.43205980416564e-06,1.4840932661064018e-28,3.085948997596226e-20,8.427773575349615e-06,5.154628376679634e-06,8.755098079912248e-08,7.149819280981385e-09,1.821060691583794e-09,4.2227139235295053e-07,8.011295560694493e-06,6.516689161586632e-10,1.371358182108366e-10,3.377316737535732e-11,7.980369826571501e-09,6.078057924532105e-07,4.303689559621034e-12,1.4232143242401587e-08,4.851838249094788e-07,4.32571985652612e-22,8.548678729830482e-17,4.2113602604705096e-15,9.592801392395012e-26,1.2892962150590342e-14,2.8344401863368207e-13,1.481694024215609e-17
0.001426785349163192,0.5124378019116659,3.76,0.0,0.7145559906283371,0.9999849830295534,9.929769896381832e-06,1.579904886993246e-28,3.1907419480116044e-20,8.646645524054988e-06,5.23783832259911e-06,8.98253265040014e-08,7.348129463511023e-09,1.8795088099364218e-09,4.4601696083457447e-07,8.426447530763172e-06,6.704527410505646e-10,1.4227495099644032e-10,3.560027072391121e-11,8.617658652794545e-09,6.557375711475592e-07,4.577790272458561e-12,1.545905127361988e-08,4.993858407747744e-07,4.67115926269912e-22,9.456856479482247e-17,4.771705252494444e-15,1.1163853846114653e-25,1.3586905896951268e-14,2.9866292104321737e-13,1.6003341257951044e-17
0.0014595789583151128,0.5124378031456304,3.76,0.0,0.7145552406154395,0.9999844156607303,1.0441082070952702e-05,1.6796598869125523e-28,3.297191439792821e-20,8.864646455460831e-06,5.319294517602253e-06,9.209063151009695e-08,7.545902651330669e-09,1.938136385869796e-09,4.705155253756589e-07,8.85270935968981e-06,6.892300684080378e-10,1.4744537192583655e-10,3.7472019244253307e-11,9.288939268363953e-09,7.061524781343986e-07,4.862734701249293e-12,1.6762291930535545e-08,5.134835388464361e-07,5.035023773179828e-22,1.0435163482579063e-16,5.390806127225586e-15,1.294437522148848e-25,1.4296486195823674e-14,3.1422308084387947e-13,1.7252483793357027e-17
0.0014923725674670337,0.5124378043232966,3.76,0.0,0.7145544753201976,0.9999838377983841,1.096595528347768e-05,1.7833900570335698e-28,3.405274399681171e-20,9.08164558589402e-06,5.399008607087433e-06,9.434553653368253e-08,7.743010178229328e-09,1.9968960163936655e-09,4.957691994313658e-07,9.290047359074843e-06,7.07987585877844e-10,1.526421327869678e-10,3.938710389383052e-11,9.995020683334646e-09,7.59102088142613e-07,5.158632992084419e-12,1.8144775220979503e-08,5.274693640181168e-07,5.4177519096409345e-22,1.148674095279047e-16,6.073133517428314e-15,1.4955704508792105e-25,1.5021055760218642e-14,3.301102897102229e-13,1.856573024494533e-17
0.0015251661766189546,0.5124378054396918,3.76,0.0,0.7145536948102036,0.9999832494822065,1.150433974326426e-05,1.891117894396536e-28,3.5149627026006833e-20,9.297514740636685e-06,5.476993311114516e-06,9.658870937448572e-08,7.939325932646568e-09,2.0557404918345386e-09,5.217794907522877e-07,9.738420551406685e-06,7.267121217078235e-10,1.57860304489194e-10,4.134413207979138e-11,1.0736687077358942e-08,8.146355998330781e-07,5.465583128129613e-12,1.9609435429937513e-08,5.413362260739033e-07,5.819768734604913e-22,1.2614716352640574e-16,6.823353803540503e-15,1.7220601625255673e-25,1.575993303228675e-14,3.4630959265070446e-13,1.994438354590407e-17
0.0015579597857708755,0.5124378064899519,3.76,0.0,0.7145528991622769,0.9999826507582044,1.205617709714304e-05,2.0028582606706337e-28,3.6262233604875983e-20,9.51212864769218e-06,5.553262402443639e-06,9.881884797004018e-08,8.134726614245283e-09,2.114622935514356e-09,5.4854730459768e-07,1.019778080116672e-05,7.453906801733556e-10,1.630949912484296e-10,4.3341633112838307e-11,1.1514696311554802e-08,8.727997266274648e-07,5.783670679596736e-12,2.115922780491458e-08,5.550774841958623e-07,6.241485044803134e-22,1.382219392002817e-16,7.646327987187606e-15,1.9763272825269467e-25,1.651240493881268e-14,3.6280534831478165e-13,2.1389684237278142e-17
0.0015907533949227964,0.5124378074693349,3.76,0.0,0.7145520884622426,0.9999820416785653,1.2621400630372688e-05,2.118617026606415e-28,3.739018188275828e-20,9.72536521462162e-06,5.627830681636535e-06,1.0103468327406473e-07,8.329091972778443e-09,2.173496932681472e-09,5.760729486825592e-07,1.0668072962978694e-05,7.640104751052932e-10,1.6834134323187262e-10,4.5378063807991705e-11,1.2329778542195978e-08,9.336385969765292e-07,6.112968613015806e-12,2.2797125194385445e-08,5.686869321713383e-07,6.6832966197311315e-22,1.5112245637831326e-16,8.547109972030437e-15,2.260938745623738e-25,1.727772928900049e-14,3.795812824672055e-13,2.2902807778719987e-17
0.0016235470040747173,0.512437808373232,3.76,0.0,0.7145512628046898,0.9999814223015063,1.3199935483746718e-05,2.2383880481763567e-28,3.853303765356885e-20,9.93710578754657e-06,5.700713949356275e-06,1.0323498194981172e-07,8.522305038649944e-09,2.2323166599332134e-09,6.043561398023205e-07,1.1149235045892214e-05,7.825589616393003e-10,1.7359457040544002e-10,4.7451814420643496e-11,1.3182634941436226e-08,9.971936644628009e-07,6.45353714335041e-12,2.4526114652571643e-08,5.821587842325673e-07,7.14558352821639e-22,1.6487901443327694e-16,9.530944257532992e-15,2.5786092880370618e-25,1.805513779784248e-14,3.966205533308512e-13,2.4484862109319572e-17
0.0016563406132266382,0.5124378091971782,3.76,0.0,0.7145504222927158,0.9999807926911115,1.3791698885958636e-05,2.362157751790734e-28,3.9690320075405885e-20,1.014723539156318e-05,5.771928976023509e-06,1.054185488702661e-07,8.71425234104396e-09,2.2910370134257272e-09,6.333960120765183e-07,1.1641198392835374e-05,8.01023867288549e-10,1.788499556307336e-10,4.9561214946528723e-11,1.4073936529651792e-08,1.0635036280596335e-06,6.805423634940499e-12,2.6349194024450955e-08,5.954876614659306e-07,7.628709495486333e-22,1.7952140045633927e-16,1.0603263055646638e-14,2.932202437406167e-25,1.8843839348121754e-14,4.139058225363125e-13,2.6136885469470564e-17
0.001689134222378559,0.5124378099368622,3.76,0.0,0.7145495670376529,0.999980152917157,1.4396600400228775e-05,2.489904010693947e-28,4.0861497857075664e-20,1.0355642951960208e-05,5.841493469005387e-06,1.0758422941869118e-07,8.904824103445622e-09,2.349613722796071e-09,6.63191126749711e-07,1.2143887874221424e-05,8.193932209618249e-10,1.8410286537717222e-10,5.1704541433376955e-11,1.5004323123516853e-08,1.1326043627959968e-06,7.1686625597465784e-12,2.8269368523814682e-08,6.086685787329095e-07,8.1330213329765645e-22,1.950788060268836e-16,1.1769682842505426e-14,3.324730411483322e-25,1.9643022512615474e-14,4.314193119536668e-13,2.785984448945975e-17
0.00172192783153048,0.5124378105881364,3.76,0.0,0.7145486971587801,0.999979503054925,1.501454218410522e-05,2.621588480070379e-28,4.2045987579434167e-20,1.0562221495711471e-05,5.909426037510926e-06,1.0973091158450006e-07,9.09391442773414e-09,2.4080034621171262e-09,6.937394834688991e-07,1.265722209464534e-05,8.37655379248408e-10,1.8934876182380197e-10,5.388002242593885e-11,1.59744024026294e-08,1.2045288610019362e-06,7.543275497059922e-12,3.028964731721239e-08,6.21696932049635e-07,8.658848432392183e-22,2.1157973552496435e-16,1.3036000361588071e-14,3.7593538215510953e-25,2.0451858713359253e-14,4.4914287176554396e-13,2.9654632548938647e-17
0.0017547214406824008,0.5124378111470238,3.76,0.0,0.7145478127830235,0.9999788431850074,1.564541926131768e-05,2.7571665482190755e-28,4.3243165168631455e-20,1.0766868332863817e-05,5.975746155381651e-06,1.1185752785024505e-07,9.281421465999534e-09,2.466163961314027e-09,7.250385329556793e-07,1.3181113611575486e-05,8.557990518662396e-10,1.9458321449104504e-10,5.6085845696261854e-11,1.6984749096667197e-08,1.2793071842346529e-06,7.929271187002231e-12,3.241304012750644e-08,6.345684863765947e-07,9.206502325097212e-22,2.2905192215708033e-16,1.440818809977257e-14,4.239381005262263e-25,2.126950589324685e-14,4.670580595512683e-13,3.152206841332322e-17
0.0017875150498343217,0.5124378116097268,3.76,0.0,0.7145469140446423,0.9999781733931012,1.628911980454839e-05,2.8965886593732487e-28,4.445236183207677e-20,1.0969485217611444e-05,6.040474121984283e-06,1.1396305686718397e-07,9.467247566079632e-09,2.5240541009908845e-09,7.570851909937518e-07,1.3715469164920452e-05,8.738133253286793e-10,1.998019084820524e-10,5.832016487616465e-11,1.8035904294716306e-08,1.3569664259138555e-06,8.326645634962245e-12,3.464255386920027e-08,6.47279363774455e-07,9.776276307740762e-22,2.4752225738073963e-16,1.589238925850431e-14,4.768266061037122e-25,2.2095110962993246e-14,4.851461964097773e-13,3.34628951472702e-17
0.0018203086589862426,0.5124378119726322,3.76,0.0,0.7145460010849057,0.9999774937697936,1.6945525427915814e-05,3.039781878205515e-28,4.5672857989949236e-20,1.1169978488919628e-05,6.103631021402662e-06,1.1604652491864087e-07,9.651299402960292e-09,2.5816340001179187e-09,7.898758536346272e-07,1.4260189916323706e-05,8.916876829849178e-10,2.0500065430688134e-10,6.058110600662863e-11,1.9128374877206128e-08,1.4375306846246185e-06,8.735382247711815e-12,3.6981189327019915e-08,6.598260318862061e-07,1.0368445134332707e-21,2.6701670997336406e-16,1.7494912245399007e-14,5.3496066654951105e-25,2.2927812793389222e-14,5.033884313598115e-13,3.5477779302602455e-17
0.0018531022681381635,0.5124378122323177,3.76,0.0,0.7145450740517606,0.9999768044103432,1.761451148795233e-05,3.1866683200717843e-28,4.6903902946509355e-20,1.1368259190692353e-05,6.1652386801322434e-06,1.1810700717089976e-07,9.833488099884252e-09,2.6388651066918578e-09,8.234064135225159e-07,1.481517169703117e-05,9.094120239268214e-10,2.1017539788548947e-10,6.286677428091027e-11,2.0262633069889476e-08,1.5210210479763992e-06,9.155452031777284e-12,3.943193789050181e-08,6.722052927099209e-07,1.0983264774463384e-21,2.8756025383680023e-16,1.922222471739064e-14,5.987141775639647e-25,2.376674622515977e-14,5.21765826395296e-13,3.7567310382022906e-17
0.0018858958772900844,0.5124378123855572,3.76,0.0,0.7145441330994893,0.999976105414452,1.8295947391882538e-05,3.337175346710684e-28,4.814471204057644e-20,1.156424317165918e-05,6.225319623498732e-06,1.2014362871282965e-07,1.001372932100102e-08,2.6957102712909193e-09,8.576722772489699e-07,1.538030526317779e-05,9.269766808593851e-10,2.1532222597302297e-10,6.517526062102313e-11,2.1439116119129293e-08,1.6074555868433734e-06,9.586813834999745e-12,4.199777835555206e-08,6.844142716302253e-07,1.1620972237299815e-21,3.091768149329202e-16,2.108094720587585e-14,6.684747873588175e-25,2.461104428844782e-14,5.402594088836992e-13,3.9732000574062405e-17
0.0019186894864420053,0.5124378124293233,3.76,0.0,0.7145431783883637,0.9999753968860342,1.898969691196533e-05,3.4911947756984404e-28,4.9394450808372714e-20,1.175785116521623e-05,6.283897031007145e-06,1.2215556538749162e-07,1.0191943347365816e-08,2.7521338085471634e-09,8.926683836318345e-07,1.595547655733229e-05,9.443724336468902e-10,2.2043737327887432e-10,6.750464796088747e-11,2.265822608677533e-08,1.6968493597509174e-06,1.002941459724248e-11,4.468167380229083e-08,6.964504066803687e-07,1.2281785460394138e-21,3.318892044521949e-16,2.3077846355088638e-14,7.446434927776573e-25,2.5459840676493725e-14,5.588502251113988e-13,4.1972284749983314e-17
0.0019514830955939262,0.5124378123607911,3.76,0.0,0.7145422100842913,0.9999746789329796,1.9695618504661594e-05,3.648612061632192e-28,5.065226550052845e-20,1.1949008849551795e-05,6.340994690823199e-06,1.2414204441910995e-07,1.0368055146356571e-08,2.8081015644830044e-09,9.283892228091336e-07,1.6540566975153415e-05,9.61590521144326e-10,2.255172309037608e-10,6.985301761913091e-11,2.3920329761814363e-08,1.7892144271138506e-06,1.0483189676934408e-11,4.748656856025806e-08,7.083114380103614e-07,1.2965903261769289e-21,3.5571906082586904e-16,2.521982781197707e-14,8.27634260698088e-25,2.6312274055511206e-14,5.775194295945009e-13,4.42885207197725e-17
