Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53)
4.062045742111943e-05,0.9290529217311141,3.76,0.0,0.3556263587585645,0.7720365845314903,0.24139081917615393,5.801863675547204e-08,2.8220131729835875e-06,0.05934024512236891,0.0018781656539604299,1.1128984725268428e-06,0.0034806086547979594,0.00863234452662088,0.2855392934266477,0.011272546796841391,0.0009302961084124647,8.689718074306258e-06,9.239832443756506e-05,0.0408736947779224,0.0044115454238772426,0.0008340805184491292,0.11710796298194472,8.973835639865026e-05,3.038425898741179e-09,0.00021561757513875943,0.02649635450218482,4.570336166088877e-05,4.176358881327753e-05,7.223476574374452e-05,1.610529031672174e-12,8.600323236318462e-10,5.606642533877691e-12,2.212994128222163e-06,0.0380663895622451,0.00014953940082869052,0.0006265023251755938,1.0191285635109076e-08,3.311386348518667e-11,6.190796323024358e-08,6.717400187155316e-09,0.0006941732069255649,5.4944718899775667e-08,1.8737476576617044e-11,8.486339438959653e-06,0.00035534515684952774,9.969748756486884e-11,1.3058882333571883e-08,3.347014401741146e-05,2.715011349050191e-05,0.0018101795849257965,9.587036523391253e-10,6.207261846949023e-10,1.71712257247895e-11,2.9221126152145377e-17,1.7776966511529737e-06,7.304957439243861e-20,1.6163593541723843e-08,5.863084769554315e-08,2.2943835212180347e-12,6.196691391237514e-08,3.479862362173974e-12,3.7904057771799793e-08,1.5356864282327777e-20,4.368091886038779e-16,6.296082874602221e-12,8.557364162366037e-13,4.4036267049240815e-14,2.0364149540528217e-13
4.0756985136038555e-05,0.9295564468269966,3.76,0.0,0.3519150978431372,0.7688288057228422,0.2446563380861303,6.17019282718208e-08,2.9323921321613525e-06,0.05941011302911709,0.001875864220274154,1.1089824779177462e-06,0.003534047325906946,0.008807037049872695,0.2889857788738554,0.01120615716117255,0.0009430146906489288,8.681691468120596e-06,9.272401581794959e-05,0.040864582695606555,0.004386308516414295,0.0008414440447514738,0.11895906216739482,8.995475893985288e-05,3.048519999280994e-09,0.00021924514321076157,0.027013836937924442,4.690943462668865e-05,4.2504421736343146e-05,7.369958376518291e-05,1.635561565926394e-12,8.636252868319155e-10,5.693568567728802e-12,2.2465231160613243e-06,0.03870453324765919,0.00015365084096767876,0.0006412957084524124,1.0472400846317905e-08,3.455412395163014e-11,6.259247834955101e-08,6.8486289579846485e-09,0.0007035786399481932,5.613286413798339e-08,1.9331291358286023e-11,8.559629887536094e-06,0.0003616799796530128,1.0379370263887632e-10,1.3458514379476976e-08,3.405686789145982e-05,2.748193738518882e-05,0.0018587447156397064,9.79803358937038e-10,6.404769626497626e-10,1.7469411078548016e-11,3.018214015946497e-17,1.838642563385392e-06,7.544928683404223e-20,1.6695094198513846e-08,6.020400163687296e-08,2.3299185726416925e-12,6.199273666598016e-08,3.5774886861838963e-12,3.928540835414437e-08,1.586190663463699e-20,4.429923299946378e-16,6.4848998484466e-12,8.764624203498628e-13,4.535648153527379e-14,2.0568414161623392e-13
4.089351285095768e-05,0.930064904752609,3.76,0.0,0.34818154412722024,0.7655777904987705,0.24796451219648913,6.564434107962113e-08,3.04773023782372e-06,0.05947595899464324,0.0018732176432120894,1.1049169755731525e-06,0.003588651496560686,0.008986265262476993,0.29245477442260703,0.011138375072534524,0.0009559822319205028,8.671678525506122e-06,9.303702445948457e-05,0.0408448777278462,0.0043601364422095916,0.0008487911365459332,0.12083447893298921,9.014672115467345e-05,3.0582843913673207e-09,0.0002229014193750964,0.027538026960283075,4.814341480248862e-05,4.326112733986333e-05,7.520177421124308e-05,1.6610224253660265e-12,8.671116719863775e-10,5.781976515783967e-12,2.280607119278345e-06,0.03935266001742805,0.00015784664433124182,0.0006562609797253736,1.0759538822106e-08,3.605598779098943e-11,6.3275998114276e-08,6.983316933065787e-09,0.0007129294319969548,5.7345067310435246e-08,1.994539088955388e-11,8.633216004202179e-06,0.0003680188869570937,1.0804615970368528e-10,1.3868998690726714e-08,3.4655377141754214e-05,2.781928997320181e-05,0.0019081530042849967,1.0010472292124894e-09,6.608952054518545e-10,1.7772474912777692e-11,3.11728022922882e-17,1.9013883293024573e-06,7.792293714397961e-20,1.724170281425651e-08,6.18044743096501e-08,2.366058522641205e-12,6.199790399651413e-08,3.6781221877227056e-12,4.0710071774218804e-08,1.638252988362575e-20,4.491611756182466e-16,6.679721379089827e-12,8.975630761722492e-13,4.671869542961276e-14,2.0778433972968943e-13
4.103004056587681e-05,0.9305783054882525,3.76,0.0,0.3444258194926163,0.7622828815250241,0.25131597073554934,6.986611732413145e-08,3.1682854718085782e-06,0.059537656242707786,0.001870221166442185,1.100699719360569e-06,0.00364445733502894,0.009170181161626604,0.2959459296147526,0.011069214461924453,0.0009692067502775275,8.659645808131532e-06,9.333683046968005e-05,0.040814402472292254,0.004333023033603754,0.0008561196484003809,0.12273451265290035,9.031361024017079e-05,3.0677202418309656e-09,0.0002265852548533017,0.028068899747247106,4.940589164621798e-05,4.4034130805613464e-05,7.674255582907869e-05,1.6869198388601712e-12,8.704872686135116e-10,5.871894655779409e-12,2.315256589855692e-06,0.04001094308305322,0.00016212733671146654,0.0006713918102307758,1.1052777623155035e-08,3.7622067222438333e-11,6.395822781837565e-08,7.121601772979531e-09,0.0007222182327874142,5.858199369885149e-08,2.0580570590001333e-11,8.707096439703379e-06,0.0003743572285751776,1.1246016457213007e-10,1.4290610943293519e-08,3.5265943463711373e-05,2.8162392363909133e-05,0.001958399229721648,1.02242104994551e-09,6.820076704838142e-10,1.8080507915644764e-11,3.219400683622085e-17,1.9659747335952313e-06,8.047275234472061e-20,1.7803743230820468e-08,6.343209697648019e-08,2.402814884172861e-12,6.198200029552889e-08,3.7818714708400586e-12,4.217909471744379e-08,1.6919204004603358e-20,4.553115587342254e-16,6.880771018195452e-12,9.190412430431265e-13,4.812447393713713e-14,2.099455445494405e-13
4.1166568280795934e-05,0.9310966574799079,3.76,0.0,0.34064805812404714,0.7589434094976102,0.2547113533424384,7.438923705081562e-08,3.294330868765296e-06,0.05959507177086178,0.00186687004368379,1.0963284057613376e-06,0.003701502278251373,0.00935894253956824,0.29945887018287054,0.010998689712196216,0.00098269658040263,8.645559857953872e-06,9.362289182114e-05,0.04077298119992714,0.004304962256919751,0.0008634273430480502,0.12465946788385662,9.045479297353232e-05,3.076829192901224e-09,0.0002302954023392717,0.02860642418594808,5.0697465370449403e-05,4.4823866244732074e-05,7.832318905510644e-05,1.7132620296154704e-12,8.737477021405844e-10,5.963351228873122e-12,2.3504819569116285e-06,0.04067955912677468,0.00016649337760690677,0.0006866813755225653,1.1352195457343906e-08,3.925508186331706e-11,6.463885778240675e-08,7.263627621136305e-09,0.0007314375041550129,5.984433602932859e-08,2.123766145159876e-11,8.781269457531023e-06,0.0003806901833453085,1.1704115891324048e-10,1.4723634984390688e-08,3.588884153039703e-05,2.8511474455648708e-05,0.002009476907249074,1.0439097679642959e-09,7.038424424110276e-10,1.839360281316027e-11,3.324667607900269e-17,2.0324427631573466e-06,8.310102906398275e-20,1.8381539769992267e-08,6.508665998648513e-08,2.4401991526006308e-12,6.194461369200428e-08,3.888849465466902e-12,4.369353103785249e-08,1.7472413687223957e-20,4.61439172857421e-16,7.088282321958859e-12,9.408996130152906e-13,4.957545235341242e-14,2.1217135917602383e-13
4.130309599571506e-05,0.9316199674943629,3.76,0.0,0.33684840726005805,0.7555586931096618,0.25815131003059205,7.92375795315417e-08,3.4261554556160104e-06,0.05964806608741498,0.0018631595411726742,1.0918006739478888e-06,0.003759825076595826,0.009552713210069978,0.30299319685575704,0.010926815646896253,0.0009964603871930916,8.629387226781955e-06,9.389464358283728e-05,0.04072044008282223,0.004275948233766017,0.0008707118853625706,0.12660965441926939,9.056963627562905e-05,3.0856133751884337e-09,0.00023403051010522575,0.029150562490442483,5.201874680427331e-05,4.5630776461430656e-05,7.994497706699667e-05,1.7400571910972951e-12,8.768884278347808e-10,6.056374354385274e-12,2.386293593802628e-06,0.04135868831220633,0.00017094515527624343,0.0007021223411106946,1.165787073204377e-08,4.0957862616652245e-11,6.531756245397864e-08,7.409545437420205e-09,0.0007405795205572884,6.113281524686763e-08,2.191753177232649e-11,8.855732895300942e-06,0.00038701275780549837,1.2179471984427912e-10,1.5168363179663725e-08,3.6524348569164714e-05,2.8866775002500032e-05,0.0020613782166662526,1.0654974677812e-09,7.264290098667654e-10,1.871185438594008e-11,3.4331761204679915e-17,2.1008335416704057e-06,8.581013576052087e-20,1.897541659079818e-08,6.676791044562334e-08,2.4782227707027954e-12,6.188533675411803e-08,3.999173592642265e-12,4.525444011077041e-08,1.8042658807510538e-20,4.675395691373455e-16,7.302499355281254e-12,9.63140693640274e-13,5.107333961718187e-14,2.144655396251709e-13
4.1439623710634187e-05,0.9321482405330964,3.76,0.0,0.3330270279846291,0.7521280390437682,0.26163650112449693,8.443710425576766e-08,3.5640652587122063e-06,0.05969649294254146,0.0018590849404727687,1.0871141061834416e-06,0.003819465840219794,0.009751663243172204,0.30654848410003127,0.010853607518261853,0.0010105071800235123,8.611094510925652e-06,9.415149715990508e-05,0.04065660743904383,0.0042459752645603,0.0008779708360261819,0.12858538733366723,9.065750782430342e-05,3.0940754190097416e-09,0.0002377891158634197,0.029701269796967775,5.3370357213678354e-05,4.645531265830935e-05,8.160926685334485e-05,1.7673134619893184e-12,8.79904724619427e-10,6.1509919416607675e-12,2.4227017840593967e-06,0.042048514286756274,0.00017548298156460057,0.0007177068484155671,1.1969882119682082e-08,4.2733355704534493e-11,6.599399946198139e-08,7.559513358670602e-09,0.0007496363697998968,6.244818125041493e-08,2.262108900801845e-11,8.930484124479543e-06,0.00039331978508058463,1.2672655888966788e-10,1.5625096785817347e-08,3.717274387801823e-05,2.9228541645337864e-05,0.0021140939268958375,1.0871673496502702e-09,7.497983475484924e-10,1.9035359482025093e-11,3.545024322427258e-17,2.171188257392904e-06,8.860251503912259e-20,1.9585696938643862e-08,6.847554977578443e-08,2.5168970924938637e-12,6.180376726752782e-08,4.112965936572098e-12,4.686288487624679e-08,1.8630454918858934e-20,4.736081537197805e-16,7.523677223407866e-12,9.85766789694471e-13,5.261992206472481e-14,2.1683199960149523e-13
4.157615142555331e-05,0.9326814796848523,3.76,0.0,0.3291840960555428,0.7486507419909988,0.26516759716886534,9.001604632030646e-08,3.7083843721256345e-06,0.0597401990534983,0.0018546415415346925,1.0822662281277422e-06,0.00388046608700462,0.009955969207752527,0.3101242788051875,0.010779080994593536,0.0010248463277614454,8.590648385099897e-06,9.439283956856655e-05,0.04058131399354292,0.0042150378542554654,0.0008852016448869109,0.13058698701653965,9.071777671543689e-05,3.1022184673271363e-09,0.0002415696404040617,0.030258493739297832,5.475292807984566e-05,4.7297934135649555e-05,8.331745035478244e-05,1.7950389031858635e-12,8.827916898388299e-10,6.247231610659992e-12,2.4597166904853746e-06,0.04274922417534106,0.00018010708652090157,0.0007334265011810805,1.2288308604303137e-08,4.458462630341023e-11,6.666780866431475e-08,7.713697031235202e-09,0.0007585999540454003,6.379121354182576e-08,2.3349281544816136e-11,9.005520007371672e-06,0.00039960592399131877,1.318425211604989e-10,1.6094146272136484e-08,3.783430829285514e-05,2.9597030904460656e-05,0.002167613317690928,1.1089017032032624e-09,7.739830032587091e-10,1.936421702526489e-11,3.660313383239308e-17,2.2435480836499617e-06,9.148068574258919e-20,2.02127025026535e-08,7.020923117915162e-08,2.556233350592223e-12,6.169950898354401e-08,4.230353409279731e-12,4.851993012852127e-08,1.923633369595401e-20,4.796401857205771e-16,7.752082632363168e-12,1.008779983764114e-12,5.421706730406644e-14,2.1927481510103188e-13
4.171267914047244e-05,0.9332196860162143,3.76,0.0,0.32531980277433,0.7451260847000689,0.2687452788066907,9.600512762947661e-08,3.859456087514474e-06,0.05977902382493545,0.0018498246661587195,1.0772545095231408e-06,0.003942868792093151,0.010165814422756148,0.31372009890276836,0.010703252146836125,0.0010394875745160994,8.568015642408414e-06,9.461803272841627e-05,0.04049439315784127,0.004183130740476712,0.0008924016439915193,0.1326147791942873,9.074981418153353e-05,3.110046187302388e-09,0.0002453703809266119,0.030822174000651646,5.616710081354025e-05,4.815910789877347e-05,8.507096548072149e-05,1.8232414668833676e-12,8.855442337298236e-10,6.34512058243864e-12,2.4973483130322877e-06,0.04346100856429339,0.00018481761280096637,0.0007492723523847748,1.2613229549535576e-08,4.6514862422071614e-11,6.733861113485842e-08,7.872269983717636e-09,0.0007674619910674853,6.516272180636433e-08,2.4103100625755748e-11,9.080836852111152e-06,0.0004058656584039273,1.371485838278641e-10,1.657583168285105e-08,3.850932359008447e-05,2.997250812659811e-05,0.002221924097887047,1.1306818844858887e-09,7.990171908334044e-10,1.9698528018473054e-11,3.7791476312677796e-17,2.317954090785143e-06,9.444724519972731e-20,2.0856752635072915e-08,7.196855699072029e-08,2.5962426113005083e-12,6.157217246747606e-08,4.351467923470728e-12,5.0226640464922536e-08,1.986084341203026e-20,4.856307748686683e-16,7.987994479186162e-12,1.032182114436677e-12,5.586672834891812e-14,2.21798229204685e-13
4.1849206855391565e-05,0.9337628584170968,3.76,0.0,0.3214343558950386,0.7415533380583804,0.27237023662471216,1.0243779661089089e-07,4.0176440973658975e-06,0.059812799064361634,0.0018446296618381908,1.0720763656104575e-06,0.004006718438925979,0.010381389217363611,0.31733543192476377,0.01062613743461296,0.0010544410560846228,8.543163244824962e-06,9.482641276365255e-05,0.040395681327931386,0.00415024892408799,0.0008995680402060315,0.13466909493916857,9.07529943683724e-05,3.1175627762432733e-09,0.0002491895040727722,0.03139224184397805,5.7613526401581665e-05,4.9039308148593565e-05,8.687129701058324e-05,1.8519289606145666e-12,8.881570729655541e-10,6.44468555115279e-12,2.535606439677186e-06,0.04418406147496908,0.0001896146098621568,0.0007652348917841506,1.2944724814009079e-08,4.852737940415667e-11,6.800600805923915e-08,8.035414082726585e-09,0.0007762140158041805,6.656354644762295e-08,2.4883582587688417e-11,9.156430366779523e-06,0.00041209329683466675,1.4265085301866995e-10,1.7070483098224768e-08,3.9198071800487796e-05,3.035524737600033e-05,0.00227701232058823,1.1524882996005298e-09,8.249368889133405e-10,2.0038395541665944e-11,3.901634657567139e-17,2.3944471491682154e-06,9.750487184583384e-20,2.1518163242711924e-08,7.375307593185837e-08,2.6369357221443563e-12,6.142137612947665e-08,4.476446586034508e-12,5.1984077371607084e-08,2.05045494951358e-20,4.915748785852101e-16,8.23170447336492e-12,1.0559747529391148e-12,5.757094807204014e-14,2.244066573342776e-13
4.197208179881878e-05,0.93425595678484,3.76,0.0,0.31791955308949377,0.7382961376032062,0.27567369843270834,1.0863652198653989e-07,4.166415792804116e-06,0.05983873406904106,0.0018396270364775965,1.0672715632610556e-06,0.004065458278502964,0.010580468490419699,0.3206054659607858,0.010555648685145365,0.0010681748566279774,8.518871150798915e-06,9.499900958412511e-05,0.040296626815571696,0.004119818024803285,0.0009059866507618258,0.1365409346963941,9.073066929899457e-05,3.1240655920861482e-09,0.00025264080586451097,0.03191070030246967,5.894343105494872e-05,4.984815333434259e-05,8.853288918171701e-05,1.8781686332245456e-12,8.903846544958943e-10,6.5357485603740815e-12,2.5705823030128104e-06,0.044844606778826734,0.00019400580078347373,0.0007796926221805223,1.3248758048625282e-08,5.041184039713545e-11,6.860340704989057e-08,8.186309437951835e-09,0.0007839896352636234,6.78500737699915e-08,2.5609707599621647e-11,9.22469701354478e-06,0.0004176658839081356,1.477758005317952e-10,1.7527036471125086e-08,3.982991952735888e-05,3.070615513917595e-05,0.0023272435038159305,1.1721195222100945e-09,8.490529693662235e-10,2.0349114008811902e-11,4.015087728986396e-17,2.465108865014453e-06,1.0033687901234196e-19,2.212853364630877e-08,7.538026467829708e-08,2.6741529708221082e-12,6.126529295037635e-08,4.592348871486474e-12,5.361001474331009e-08,2.1100779365127298e-20,4.968805353248807e-16,8.457962821048269e-12,1.0777230760170833e-12,5.915315788043287e-14,2.268307216652662e-13
4.2094956742245995e-05,0.934753070751193,3.76,0.0,0.3143879748574224,0.7349988367128386,0.27901653825080525,1.1525285237235956e-07,4.321560413859861e-06,0.05986030242029985,0.0018343110360845032,1.0623278612452268e-06,0.004125442099194227,0.010784497966699782,0.32389044496433106,0.010484144536626666,0.0010821780854954669,8.492730806223696e-06,9.515690703564223e-05,0.040187777358335806,0.00408859060360302,0.0009123734441417817,0.13843477989790245,9.068401556465899e-05,3.1303240544411774e-09,0.00025610386561370554,0.03243420680310307,6.0300482397818714e-05,5.0673154226645466e-05,9.023479468267854e-05,1.9048127038418054e-12,8.924905019132919e-10,6.628208732596335e-12,2.6060801082837067e-06,0.045514585687132576,0.00019846688500951647,0.0007942289510124637,1.3558240678674197e-08,5.236834393397834e-11,6.919738654444438e-08,8.341206914834695e-09,0.0007916627168283479,6.916170992457509e-08,2.6359130347598023e-11,9.293179684063028e-06,0.00042320332482929045,1.5306935167224104e-10,1.7994623539741016e-08,4.0473323315762614e-05,3.1063385748283194e-05,0.0023780790226987833,1.1917396547676459e-09,8.739459061192321e-10,2.0664496485276502e-11,4.131672621328625e-17,2.537523237989435e-06,1.0324695865887921e-19,2.2753442150730377e-08,7.702703813272039e-08,2.711940220596825e-12,6.108964014844733e-08,4.711604145323536e-12,5.527866065285895e-08,2.1713467821090445e-20,5.021404359882251e-16,8.691016933432682e-12,1.0997894651058546e-12,6.078291662753923e-14,2.2933083878897607e-13
4.221783168567321e-05,0.9352541943657305,3.76,0.0,0.31083981072336686,0.731660879781387,0.28239927932168324,1.223179412216756e-07,4.483390805022062e-06,0.05987736456451771,0.0018286783405977666,1.0572432680431013e-06,0.004186705676611175,0.010993632050395774,0.32718992601537505,0.010411637735639632,0.0010964590164161173,8.46471868682274e-06,9.529956512531412e-05,0.040069021208489715,0.0040565637018285285,0.0009187260921845655,0.14035088294076326,9.06125864946125e-05,3.1363423555863554e-09,0.0002595770462541871,0.0329626917159624,6.168517305990743e-05,5.1514669155756937e-05,9.197819713550118e-05,1.9318664206005376e-12,8.944703425647917e-10,6.7220839337750985e-12,2.642106357840505e-06,0.04619414659388949,0.00020299768052438157,0.0008088357304029525,1.3873232289554615e-08,5.439958647222103e-11,6.978761003123613e-08,8.500258071633573e-09,0.0007992267176517563,7.049913259714721e-08,2.713270852524332e-11,9.361873802563454e-06,0.0004287011064110257,1.5853621382363248e-10,1.847350726694461e-08,4.112848608576191e-05,3.1427156272077665e-05,0.002429504910497712,1.211332347882751e-09,8.99646030248841e-10,2.0984622381351495e-11,4.251474907483182e-17,2.611719198758247e-06,1.0623724071579785e-19,2.3393108080762316e-08,7.869294428203222e-08,2.7503047199094348e-12,6.089415985366819e-08,4.834323862486949e-12,5.699077209279301e-08,2.234306458054047e-20,5.073505807827302e-16,8.93110878041149e-12,1.1221744065725608e-12,6.246191901824289e-14,2.319106051819186e-13
