Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21)
1.5240693786702836e-07,0.8779677206245114,3.76,0.0,0.6385398258039062,0.9999619698058738,1.7355031503078754e-06,2.108642181394066e-15,4.839339920445602e-11,9.218983662563599e-05,3.248671134727074e-05,2.167092493353469e-09,5.389297556413079e-06,2.7029312024972803e-05,1.205382443059814e-05,1.9985105779566712e-07,3.6362826881299862e-06,3.4656093171704334e-09,1.1587566444007868e-10,4.4031694238985895e-10,4.0956532578140193e-10,7.439829514294194e-11,7.330078482976953e-10,5.871195268935945e-08,3.1253163831623074e-17,1.1519360613156126e-14,9.127008558112944e-15,5.884585517535483e-20
1.5688388494529964e-07,0.877967935514219,3.76,0.0,0.6385366858689411,0.9999607510782887,1.8787617644886128e-06,2.2396658438999815e-15,5.024589370065905e-11,9.531651315637982e-05,3.342197622298083e-05,2.2445628747901344e-09,5.650257075547449e-06,2.7474379112345776e-05,1.2663176680625956e-05,2.1263596459515277e-07,3.779299532826487e-06,3.5932596684400135e-09,1.2451133431076865e-10,4.843946614261168e-10,4.4987459066667944e-10,8.063678079717184e-11,8.072728649701944e-10,6.198317222625042e-08,3.4389428597478595e-17,1.2846012366162388e-14,1.0467036701677895e-14,7.152403476754537e-20
1.6136083202357093e-07,0.8779681505866916,3.76,0.0,0.6385335243920841,0.9999595286544344,2.0288302735485817e-06,2.373604486647668e-15,5.211199852940863e-11,9.846427328136982e-05,3.4356091616777574e-05,2.322574007743548e-09,5.9139807156127894e-06,2.7906443190201728e-05,1.3282338722894672e-05,2.258596737312205e-07,3.921835288357053e-06,3.722144018041459e-09,1.3352423087216933e-10,5.315183812881195e-10,4.929142980301252e-10,8.720174088281462e-11,8.866106363064084e-10,6.533042138893868e-08,3.7742925140489966e-17,1.428401728311446e-14,1.1959174420145882e-14,8.64166090368464e-20
1.658377791018422e-07,0.8779683658426818,3.76,0.0,0.6385303416091453,0.9999583026596593,2.185777745082723e-06,2.5103763079996805e-15,5.399154906190745e-11,0.00010163287714909367,3.528905401012061e-05,2.4011198626532743e-09,6.180260634968002e-06,2.8325919462901477e-05,1.3911024685432656e-05,2.39525575105643e-07,4.063783354660649e-06,3.852256243857178e-09,1.4292035165146213e-10,5.818121480328253e-10,5.387922768564512e-10,9.410055285325562e-11,9.712015106933352e-10,6.87527770206356e-08,4.132251866506154e-17,1.5839542244732846e-14,1.3616017698236032e-14,1.0382361509069746e-19
1.703147261801135e-07,0.877968581282918,3.76,0.0,0.6385271377556108,0.9999570732152142,2.3496679271477267e-06,2.649902108419598e-15,5.5884384431137433e-11,0.00010482208525939599,3.622086002880954e-05,2.480194413131531e-09,6.448894755506444e-06,2.8733209880696275e-05,1.4548957826546329e-05,2.5363702549929447e-07,4.20504461054365e-06,3.983590156769424e-09,1.5270564213824231e-10,6.354019148584921e-10,5.876178511510594e-10,1.0134053358401669e-10,1.061225612686742e-09,7.22493255689167e-08,4.513721095017793e-17,1.751893298253235e-14,1.5450851298099064e-14,1.2407426070547636e-19
1.7479167325838478e-07,0.8779687969081056,3.76,0.0,0.6385239130665366,0.9999558404383823,2.5205593974333497e-06,2.7921052032528163e-15,5.779034680534219e-11,0.00010803165856911828,3.715150643830876e-05,2.5597916390306214e-09,6.719686734437768e-06,2.91287035621742e-05,1.5195870243310886e-05,2.681973483450548e-07,4.345527039055079e-06,4.11613950548978e-09,1.6288599448279942e-10,6.924155254616452e-10,6.395018223902436e-10,1.0892893857696962e-10,1.1568627465683975e-09,7.58191629960075e-08,4.919613916140399e-17,1.932871413004739e-14,1.7477668458255578e-14,1.4752862565292523e-19
1.7926862033665606e-07,0.8779690127189254,3.76,0.0,0.6385206677764472,0.9999546044426079,2.6985057116061018e-06,2.936911338357838e-15,5.970928082757775e-11,0.00011126135859372113,3.8080990139225345e-05,2.639905529274556e-09,6.992445928499934e-06,2.951277720325873e-05,1.5851502589356662e-05,2.8320983353269816e-07,4.485145369343125e-06,4.2498979812058234e-09,1.7346724626295846e-10,7.529826969156576e-10,6.9455645169751e-10,1.168729612561922e-10,1.2582923068871925e-09,7.946139468955306e-08,5.350857462841149e-17,2.127558916677478e-14,1.9711190592580598e-14,1.745793859175813e-19
1.8374556741492735e-07,0.8779692287160379,3.76,0.0,0.6385174021192392,0.9999533653376191,2.883555550635822e-06,3.084248609217774e-15,6.164103318233602e-11,0.00011451094750495443,3.900930816293518e-05,2.72053008439397e-09,7.266987351212178e-06,2.9885795473189234e-05,1.6515603801653746e-05,2.986777372444863e-07,4.623820734313481e-06,4.384859222064109e-09,1.8445517932368052e-10,8.172350021091123e-10,7.528954417673587e-10,1.251797323548737e-10,1.3656931956944669e-09,8.317513537388183e-08,5.808392159078701e-17,2.3366440258374283e-14,2.216688697771086e-14,2.0565355802145826e-19
1.8822251449319863e-07,0.877969444900081,3.76,0.0,0.6385141163280873,0.9999521232295482,3.0757528669315365e-06,3.2340473839428738e-15,6.358545226173155e-11,0.00011778018822464282,3.993645766735205e-05,2.8016593189733856e-09,7.543131623744735e-06,3.02481113978989e-05,1.7187930836007303e-05,3.1460428182016865e-07,4.761480343437826e-06,4.521016817557366e-09,1.958555186895618e-10,8.853058517802998e-10,8.146339185574554e-10,1.3385631939103438e-10,1.4792437461886885e-09,8.695950902177418e-08,6.293171591473895e-17,2.5608327997067834e-14,2.4860994417622763e-14,2.412142607150813e-19
1.9269946157146992e-07,0.8779696612716725,3.76,0.0,0.6385108106353538,0.9999508782210462,3.275137029128201e-06,3.3862402301265182e-15,6.554238791212565e-11,0.0001210688445146559,4.086243593283536e-05,2.883287264119235e-09,7.820704919946438e-06,3.0600066731190186e-05,1.786824841098676e-05,3.309926556501801e-07,4.8980571700891934e-06,4.658364312826272e-09,2.0767393154874673e-10,9.573304761813491e-10,8.798884127696357e-10,1.4290972622875236e-10,1.5991216524909902e-09,9.081364876674536e-08,6.806162378311215e-17,2.8008491046009134e-14,2.7810536874585674e-14,2.817624913495822e-19
1.971764086497412e-07,0.8779698778314088,3.76,0.0,0.6385074852725039,0.9999496304113956,3.4817429653797426e-06,3.5407618452367293e-15,6.751169124527092e-11,0.00012437668106313405,4.178724035823143e-05,2.965407969868527e-09,8.099538906040201e-06,3.0941992314095335e-05,1.8556328760020668e-05,3.478460130959002e-07,5.033489652806187e-06,4.796895212839823e-09,2.19916026307664e-10,1.0334459064026155e-09,9.487768411397137e-10,1.5234689272143556e-10,1.725503905280144e-09,9.473669681585142e-08,7.348344036091155e-17,3.0574345690926326e-14,3.103334505612656e-14,3.2783891430379633e-19
2.0165335572801249e-07,0.8779700945798672,3.76,0.0,0.6385041404700226,0.9999483798966189,3.6956013050262815e-06,3.69754899025077e-15,6.949321449961404e-11,0.00012770346356704215,4.271086845704422e-05,3.048015507448877e-09,8.3794706754685e-06,3.1274208422797324e-05,1.925195139139766e-05,3.6516747443584814e-07,5.167721409910482e-06,4.936602986437843e-09,2.325873517167098e-10,1.1137909553859988e-09,1.0214184875556106e-09,1.6217469443377716e-10,1.8585667330225234e-09,9.87278043630272e-08,7.920708843839791e-17,3.3313485302149e-14,3.454807594799455e-14,3.800256589041256e-19
2.0613030280628377e-07,0.8779703115176053,3.76,0.0,0.6385007764573356,0.9999471267695825,3.916738518515358e-06,3.856540426362926e-15,7.148681094007956e-11,0.00013104895881112545,4.3633317853731136e-05,3.131103971405114e-09,8.6603426793438e-06,3.159702510547555e-05,1.9954902855921243e-05,3.82960125836676e-07,5.300700966923926e-06,5.0774810702528755e-09,2.4569339606640407e-10,1.1985061986547269e-09,1.0979339840228654e-09,1.7239994243890082e-10,1.9984855485393455e-09,1.0278613150296355e-07,8.524261705373451e-17,3.623367971027641e-14,3.83742322834347e-14,4.389481243478004e-19
2.1060724988455506e-07,0.8779705286451631,3.76,0.0,0.6384973934627348,0.9999458711201,4.145177055468561e-06,4.017676854604039e-15,7.349233478789236e-11,0.00013441293474334212,4.45545862801197e-05,3.2146674816505483e-09,8.942002652932414e-06,3.191074250842868e-05,2.0664976521974598e-05,4.0122701934785545e-07,5.432381496253728e-06,5.2195228725277386e-09,2.5923958645263125e-10,1.2877339547859883e-09,1.178445291496094e-09,1.8302938318695117e-10,2.145434900660433e-09,1.0691084714553134e-07,9.160020009708071e-17,3.9342874498877485e-14,4.253218193943326e-14,5.052767892225459e-19
2.1508419696282634e-07,0.8779707459630612,3.76,0.0,0.6384939917133067,0.999944613035029,4.3809354807958525e-06,4.180900858126192e-15,7.55096411742335e-11,0.00013779516054684754,4.547467157194109e-05,3.2987001854569545e-09,9.224303538574462e-06,3.2215651191815534e-05,2.13819723577596e-05,4.1997117291899923e-07,5.562720568635743e-06,5.362721776825044e-09,2.7323128810932905e-10,1.3816182656514428e-09,1.2630756805944913e-09,1.9406969844130518e-10,2.29958843072094e-09,1.1110112893075947e-07,9.829013489792985e-17,4.264919021754776e-14,4.7043177250977993e-14,5.797290233043997e-19
2.2403809111936894e-07,0.8779711811718757,3.76,0.0,0.6384871328518792,0.9999420898913343,4.874467629396377e-06,4.513391008659169e-15,7.957902652136186e-11,0.00014461344507612968,4.73112845945996e-05,3.4681499107114838e-09,9.79026535911962e-06,3.2800158508928494e-05,2.2835962169743707e-05,4.5890316185043304e-07,5.819225232218328e-06,5.652564323448168e-09,3.0257237343936294e-10,1.5839412150660758e-09,1.4451932178347792e-09,2.1740935630684934e-10,2.6301978359255347e-09,1.1967514463538415e-07,1.1270885767210105e-16,4.988653603757062e-14,5.721385145086545e-14,7.561190013556546e-19
2.3209659586025728e-07,0.8779715735156483,3.76,0.0,0.6384808979861639,0.9999398115464382,5.343791979274444e-06,4.819232267383181e-15,8.328033422301788e-11,0.00015081002780002048,4.896017029405126e-05,3.6222012160794785e-09,1.0300451348255699e-05,3.329881849490033e-05,2.4166347924670315e-05,4.956037610279836e-07,6.045147897924642e-06,5.9173131473072184e-09,3.3055553629938014e-10,1.7834368881778049e-09,1.624449038818775e-09,2.3988594755621217e-10,2.9541067024794524e-09,1.276079208333045e-07,1.2692813056478838e-16,5.715931640552915e-14,6.780686394591303e-14,9.508733170572451e-19
2.401551006011456e-07,0.8779719664834543,3.76,0.0,0.63847460582442,0.999937526535706,5.836957877749667e-06,5.131024707541207e-15,8.701760429094196e-11,0.00015706221380391473,5.060519338471485e-05,3.777683128387048e-09,1.0810656079398926e-05,3.377305017696438e-05,2.5516330681942486e-05,5.338960656703581e-07,6.266241451026221e-06,6.185707322476847e-09,3.600627114773313e-10,2.000336572368349e-09,1.8190255908320034e-09,2.6379473670039287e-10,3.304012444760159e-09,1.3574073213922723e-07,1.4238985680243188e-16,6.520495740882397e-14,7.991670665568391e-14,1.1854389295545485e-18
2.4821360534203394e-07,0.8779723600777409,3.76,0.0,0.6384682576391131,0.9999352352706843,6.353950289583119e-06,5.448494691358445e-15,9.079002366312165e-11,0.000163368709920249,5.2246344584181834e-05,3.9345627333118865e-09,1.1320199037075258e-05,3.422423957826168e-05,2.6884956225454916e-05,5.737964531553404e-07,6.482388612793169e-06,6.457707817015773e-09,3.9112288770583436e-10,2.235539961873382e-09,2.0296865741115906e-09,2.891723660272125e-10,3.6808907648734857e-09,1.4406908721968452e-07,1.5915836287414988e-16,7.407701452001833e-14,9.37018123596513e-14,1.4659328500914908e-18
2.562721100829223e-07,0.8779727543008057,3.76,0.0,0.6384618546854179,0.9999329381387165,6.894723497629735e-06,5.771384418904865e-15,9.45967890958797e-11,0.00016972824057728022,5.3883615460791623e-05,4.0928075323101666e-09,1.1828447363211514e-05,3.465369401908169e-05,2.8271324501606064e-05,6.153209510422316e-07,6.69350202328896e-06,6.733275597148015e-09,4.2376437292397383e-10,2.489963209266248e-09,2.257207877192897e-09,3.160548132768628e-10,4.0857058001494375e-09,1.5258857980267698e-07,1.7729915435241912e-16,8.383079306533909e-14,1.0933140191172215e-13,1.7991073564318255e-18
2.6433061482381063e-07,0.8779731491547978,3.76,0.0,0.6384553982003764,0.9999306355043327,7.459203288834305e-06,6.0994511225017406e-15,9.843710755900299e-11,0.00017613954864121472,5.551699838488909e-05,4.252385466375492e-09,1.2334814074265652e-05,3.506264658500046e-05,2.9674586539464256e-05,6.584852404105852e-07,6.899521157809438e-06,7.012371679098643e-09,4.5801479172237185e-10,2.764538531254944e-09,2.5023772067739625e-09,3.4447739897606867e-10,4.5194099359823175e-09,1.6129488716928367e-07,1.9687888768872766e-16,9.452332264235971e-14,1.2698582876074246e-13,2.1923829461196275e-18
2.7238911956469897e-07,0.8779735446417302,3.76,0.0,0.6384488894021426,0.9999283277105583,8.047289055088827e-06,6.43246630135541e-15,1.0231019665919037e-10,0.00018260139616682315,5.714648648292884e-05,4.413264937344636e-09,1.2838756257846583e-05,3.545226033885551e-05,3.109394154785297e-05,7.033046596539207e-07,7.100409503005516e-06,7.294957177583011e-09,4.939010845566859e-10,3.0602138135748574e-09,2.765993718995307e-09,3.7447479500592583e-10,4.9829437127681665e-09,1.7018376866593155e-07,2.1796534194111504e-16,1.0621332999530701e-13,1.4685691817174149e-13,2.653880744380027e-18
2.804476243055873e-07,0.8779739407634842,3.76,0.0,0.6384423294893161,0.9999260150801482,8.658855810449916e-06,6.7702149913044816e-15,1.0621528507814416e-10,0.00018911256506301874,5.877207359420536e-05,4.575414826938505e-09,1.3339773259753031e-05,3.5823632295814007e-05,3.2528634176037236e-05,7.497942086740134e-07,7.29615196868586e-06,7.580993351101165e-09,5.314495086255685e-10,3.3779522159817827e-09,3.048867652897221e-09,4.0608103420353014e-10,5.4772358152039534e-09,1.7925106423697397e-07,2.40627390505475e-16,1.189612105063558e-13,1.6914830098743284e-13,3.1924543213287335e-18
2.8850612904647566e-07,0.8779743375218168,3.76,0.0,0.6384357196403547,0.9999236979167501,9.293756122712406e-06,7.112495068940324e-15,1.1015161300393536e-10,0.00019567185767536643,6.0393754230136255e-05,4.73880451360924e-09,1.383740486982038e-05,3.617779716780791e-05,3.3977951933664575e-05,7.979685534473721e-07,7.486752525140876e-06,7.870441644032204e-09,5.706856402962854e-10,3.7187317781484308e-09,3.351819966658179e-09,4.3932952093335654e-10,6.003203137851448e-09,1.8849269297812764e-07,2.6493497290856875e-16,1.32828998489813e-13,1.940757415966373e-13,3.8177208574125885e-18
2.96564633787364e-07,0.8779747349183659,3.76,0.0,0.6384290610130672,0.9999213765059992,9.951821960530906e-06,7.459116584888762e-15,1.1411843252715121e-10,0.00020227809729170943,6.201152353589163e-05,4.903403887349498e-09,1.433122951744096e-05,3.651573089560549e-05,3.544122275732877e-05,8.478420309127614e-07,7.672232042944301e-06,8.163263725695186e-09,6.116343789106443e-10,4.083545027451842e-09,3.675681977305293e-09,4.74253042463108e-10,6.561750916476685e-09,1.9790465171054955e-07,2.9095906673380748e-16,1.4788033651348755e-13,2.2186745993229705e-13,4.5400916173328466e-18
3.0462313852825235e-07,0.8779751329546576,3.76,0.0,0.6384223547441745,0.9999190511165529,1.0632866456614962e-05,7.809901124706847e-15,1.1811500799234087e-10,0.0002089301285754674,6.362537725422127e-05,5.0691833625663065e-09,1.482086248528871e-05,3.683835398153732e-05,3.691781271475074e-05,8.994286541383891e-07,7.852626318346716e-06,8.45942152652349e-09,6.543199518744066e-10,4.473398589462462e-09,4.021295004510542e-09,5.108837810350734e-10,7.153772916455882e-09,2.0748301357559055e-07,3.1877165973773037e-16,1.641804439615919e-13,2.527644473134065e-13,5.3708016945833244e-18
3.126816432691407e-07,0.877975531632111,3.76,0.0,0.6384156019489409,0.999916722001066,1.1336685588250062e-05,8.164681196182123e-15,1.2214061630902237e-10,0.00021562681793104523,6.523531169134338e-05,5.236113889130282e-09,1.53059541478262e-05,3.7146534634901684e-05,3.840712383825931e-05,9.52742117731717e-07,8.027984269198825e-06,8.75887727148282e-09,6.987659209498788e-10,4.889312801845902e-09,4.389510019016098e-09,5.492533265253751e-10,7.780151670625271e-09,2.172239266501797e-07,3.4844572220838796e-16,1.817960850145333e-13,2.870207760089923e-13,6.32193900881088e-18
3.2074014801002904e-07,0.8779759309520428,3.76,0.0,0.6384088037208671,0.999914389397109,1.2063059776248834e-05,8.52329964300876e-15,1.2619454722781182e-10,0.00022236705380494605,6.684132368478975e-05,5.40416696170023e-09,1.578618823954907e-05,3.744109173929288e-05,3.990859208117706e-05,1.0077958034611792e-06,8.198366289785773e-06,9.061593510823377e-09,7.44995189671357e-10,5.332321332302615e-09,4.781187296160766e-09,5.893926896141529e-10,8.44175876022739e-09,2.2712361258288756e-07,3.8005517961068604e-16,2.0079553621047353e-13,3.2490390242176677e-13,7.40647254527942e-18
3.287986527509174e-07,0.877976330915674,3.76,0.0,0.6384019611314471,0.9999120535280371,1.2811755403795504e-05,8.885609084021195e-15,1.3027610358143497e-10,0.000229149746926333,6.844341057310008e-05,5.5733146274253484e-09,1.626128015746048e-05,3.7722797651375244e-05,4.14216853905249e-05,1.064602786060109e-06,8.36384275288825e-06,9.367533148265062e-09,7.930300117809645e-10,5.803470801148109e-09,5.197196074936051e-09,6.313323153893541e-10,9.139455133028046e-09,2.371783652506499e-07,4.136748855616854e-16,2.2124855375192355e-13,3.66694963825391e-13,8.638279835826852e-18
3.368571574918057e-07,0.8779767315241329,3.76,0.0,0.6383950752299778,0.9999097146038051,1.3582526256846114e-05,9.251471376999699e-15,1.3438460148781745e-10,0.00023597383049083664,7.00415701672576e-05,5.7435294921217314e-09,1.6730975301957533e-05,3.7992380840706964e-05,4.294590188940393e-05,1.1231758391836651e-06,8.524492647448193e-06,9.676659466731289e-09,8.428920005830135e-10,6.3038204091010485e-09,5.63841422296787e-09,6.751020973115069e-10,9.874091452833398e-09,2.4738454943610155e-07,4.493805951767508e-16,2.432263407245604e-13,4.1268906861895347e-13,1.0032173686268046e-17
3.4491566223269407e-07,0.8779771327784608,3.76,0.0,0.6383881470434235,0.9999073728217395,1.437511488800536e-05,9.62075710600644e-15,1.3851937051490164e-10,0.00024283826029141038,7.163580072375949e-05,5.914784725018501e-09,1.719504745974427e-05,3.82505283800767e-05,4.448076816251168e-05,1.1835274414908972e-06,8.680402340610511e-06,9.988936151752058e-09,8.946021391261716e-10,6.834441570792207e-09,6.105727907781534e-09,7.207313914684679e-10,1.064650847500521e-08,2.577385995254282e-07,4.872489388237188e-16,2.6680151438575844e-13,4.6319558009677e-13,1.1603928163645014e-17
3.529741669735824e-07,0.8779775346796159,3.76,0.0,0.6383811775763285,0.9999050283672648,1.5189253905929898e-05,9.99334509157696e-15,1.4267975381003047e-10,0.00024974201479980885,7.322610091922585e-05,6.087054062166606e-09,1.765329723157999e-05,3.8497888294989256e-05,4.602583763882168e-05,1.2456697828265833e-06,8.831664454085856e-06,1.0304327312647104e-08,9.481807911341349e-10,7.3964175544450656e-09,6.600031274664225e-09,7.682490310572507e-10,1.1457537443101753e-08,2.682370182266382e-07,5.273573963171649e-16,2.920480736666139e-13,5.185383937620996e-13,1.337030386385775e-17
