Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28)
4.04426980465676e-06,0.6916940370184725,3.76,0.0,0.6114972995046545,0.9999819550006173,2.066044623546304e-06,1.2782925536049596e-20,1.951877744171242e-14,2.3899441697178408e-05,1.651481541361873e-05,4.9792080957346775e-09,2.3353699491307416e-07,3.0887880814661565e-07,1.6883616948622613e-06,4.3687305290829733e-07,8.942237894738082e-08,4.975806648608783e-10,2.794463344386263e-11,5.077703456813346e-10,3.2282057424602544e-09,1.795451423931285e-11,5.541895011167619e-10,1.1173137401192242e-07,2.5643018377275027e-19,5.782471236965379e-16
4.137590014926532e-06,0.6916940478858826,3.76,0.0,0.6114966816415813,0.999981533895961,2.1448447505528327e-06,1.3208499008438723e-20,2.0007555750918055e-14,2.4495216371328127e-05,1.687900060292251e-05,5.1041168337311744e-09,2.3710449514821377e-07,3.114688788668535e-07,1.7396370288014637e-06,4.582216723775365e-07,9.032448083147732e-08,5.120136283971609e-10,2.9379264562402245e-11,5.462035501598537e-10,3.4684363471897942e-09,1.8893515316149673e-11,5.934908170973838e-10,1.1618942129501718e-07,2.7584104308809304e-19,6.328042127978533e-16
4.230910225196303e-06,0.6916940588495623,3.76,0.0,0.6114960617155553,0.9999811126249095,2.2248417866303835e-06,1.36399507435277e-20,2.0497560372002943e-14,2.5092484865702523e-05,1.724241962941e-05,5.2293388437503135e-09,2.406842365100378e-07,3.1405748545890533e-07,1.7913416033992241e-06,4.801091844276723e-07,9.122653864983933e-08,5.265707034258966e-10,3.0853579721337205e-11,5.865858694484127e-10,3.720639034834223e-09,1.985956795651698e-11,6.346460829199714e-10,1.2070471146938657e-07,2.962363904327675e-19,6.911621227364958e-16
4.324230435466074e-06,0.6916940699095777,3.76,0.0,0.6114954397233161,0.9999806911854077,2.3060398286416974e-06,1.4077297167811686e-20,2.0988791783347857e-14,2.5691247757538862e-05,1.7605072953673e-05,5.354874246764243e-09,2.4427616372687044e-07,3.166446554576231e-07,1.8434752088522285e-06,5.025374749289322e-07,9.21285801049619e-08,5.412519619521658e-10,3.236785425475174e-11,6.289706372634134e-10,3.985135166338679e-09,2.0852898207642496e-11,6.777020555720534e-10,1.252758379283446e-07,3.1764316634300504e-19,7.534990820098456e-16
4.417550645735846e-06,0.6916940810659902,3.76,0.0,0.6114948156616142,0.9999802695753968,2.388442950351362e-06,1.4520554590574513e-20,2.1481250451500152e-14,2.629150560725914e-05,1.796696103686535e-05,5.480723160928258e-09,2.4788019653123386e-07,3.192304117414741e-07,1.8960376395573515e-06,5.255084304254826e-07,9.303062697600244e-08,5.560574745651331e-10,3.3922364374029836e-11,6.734115567531906e-10,4.262248245744806e-09,2.187373306578932e-11,7.227057612810064e-10,1.2990142319560158e-07,3.4008849797010533e-19,8.199980251909152e-16
4.510870856005617e-06,0.691694092318858,3.76,0.0,0.6114941895272203,0.9999798477928161,2.4720551954978832e-06,1.4969739223661495e-20,2.1974936823150598e-14,2.6893258949261432e-05,1.832808434065372e-05,5.606885699479022e-09,2.514962357697819e-07,3.218147735730985e-07,1.949028693474781e-06,5.490239381060644e-07,9.393269642978438e-08,5.709873102268215e-10,3.5517387136668966e-11,7.199627016463206e-10,4.552303925754615e-09,2.2922300480635098e-11,7.697044960476349e-10,1.3458011831351234e-07,3.6359969966059625e-19,8.908466393569359e-16
4.6041910662753885e-06,0.6916941036682355,3.76,0.0,0.611493561316933,0.9999794258356017,2.5568805723468908e-06,1.5424867200749013e-20,2.2469851318758455e-14,2.749650828461399e-05,1.8688443327178775e-05,5.73336196906362e-09,2.5512416836802195e-07,3.243977574527436e-07,2.0024481716042373e-06,5.730858857691596e-07,9.48348020906435e-08,5.860415360975265e-10,3.715320041782797e-11,7.686785173634237e-10,4.8556300130807084e-09,2.3998829358569002e-11,8.187458262234302e-10,1.393106022439277e-07,3.8820427351794798e-19,9.662374105751932e-16
4.69751127654516e-06,0.6916941151141734,3.76,0.0,0.611492931027583,0.9999790037016887,2.642923049526729e-06,1.5885954590112094e-20,2.2965994327614137e-14,2.8101254075409015e-05,1.904803845902581e-05,5.860152068444234e-09,2.58763871310665e-07,3.269793778009666e-07,2.05629587756442e-06,5.976961617834468e-07,9.573695489716439e-08,6.012202173974611e-10,3.8830082883483106e-11,8.196138220950423e-10,5.172556473591584e-09,2.510354956549464e-11,8.698775891274521e-10,1.4409158128148083e-07,4.1392990994714436e-19,1.0463676705049064e-15
4.790831486814931e-06,0.6916941266567185,3.76,0.0,0.6114922986560386,0.9999785813890095,2.730186553141296e-06,1.6353017403377266e-20,2.3463366204349762e-14,2.8707496740790006e-05,1.940687019920563e-05,5.987256087581145e-09,2.624152146577918e-07,3.295596474577616e-07,2.1105716172834376e-06,6.228566550434331e-07,9.663916373932251e-08,6.165234173035918e-10,4.054831396653783e-11,8.728238078448091e-10,5.5034154372553196e-09,2.623669192883119e-11,9.231478937015002e-10,1.489217884793009e-07,4.408044881817163e-19,1.1314396430264926e-15
4.884151697084703e-06,0.691694138295914,3.76,0.0,0.611491664199208,0.9999781588954951,2.8186749649129406e-06,1.6826071604211876e-20,2.3961967266615033e-14,2.931523665432499e-05,1.976493901114355e-05,6.114674107020175e-09,2.6607806377639297e-07,3.3213857803622573e-07,2.1652751987772055e-06,6.485692549213805e-07,9.754143591959191e-08,6.319511968726829e-10,4.230817384599755e-11,9.283640414405055e-10,5.848541202897916e-09,2.7398488238620552e-11,9.786051211957303e-10,1.5379998308695498e-07,4.688560767945465e-19,1.2216604908820602e-15
4.977471907354474e-06,0.6916941500318003,3.76,0.0,0.6114910276540406,0.999977736219075,2.9083921209845574e-06,1.7305133115426942e-20,2.4461797793488056e-14,2.9924474142227593e-05,2.012224535867303e-05,6.242406197472346e-09,2.6975228105127525e-07,3.3471618019230304e-07,2.220406431978552e-06,6.748358512172233e-07,9.844377750600208e-08,6.475036149820688e-10,4.410994342779097e-11,9.86290465517953e-10,6.208270242797823e-09,2.858917124811872e-11,1.03629792587451e-09,1.5872495000025646e-07,4.981129341949477e-19,1.3172423623973969e-15
5.164112327894016e-06,0.6916941737937884,3.76,0.0,0.611489748286708,0.9999768903092292,3.0915277793100425e-06,1.8281341574594583e-20,2.5465148159178777e-14,3.114744290338138e-05,2.0834572517869133e-05,6.498812823663465e-09,2.7713426185025357e-07,3.398674382420162e-07,2.3319511020674727e-06,7.290385940917948e-07,1.0024868850745895e-07,6.789825911932141e-10,4.784033885186803e-11,1.1095275403807527e-09,6.972894927928655e-09,3.105813319487849e-11,1.1585862532557821e-09,1.6871046536725223e-07,5.603564410470682e-19,1.5253629777479753e-15
5.350752748433558e-06,0.6916941979429359,3.76,0.0,0.6114884605305057,0.9999760436428828,3.2796232852374657e-06,1.9281769484212283e-20,2.6473418730105475e-14,3.237640465137245e-05,2.1543855395559635e-05,6.756476326466814e-09,2.845600410192798e-07,3.450134948893592e-07,2.4452041407138155e-06,7.854800086611049e-07,1.0205392994744063e-07,7.109607718626914e-10,5.174176136480551e-11,1.2429901255730142e-09,7.800024905283871e-09,3.3645459057934416e-11,1.2904075977793405e-09,1.7886910649911628e-07,6.277648908745967e-19,1.7576001628973188e-15
5.5373931689731e-06,0.6916942224794458,3.76,0.0,0.6114871643626026,0.9999751962034297,3.4727076502087223e-06,2.030654309701794e-20,2.748661028329283e-14,3.361136021917271e-05,2.2250097717066503e-05,7.015396899514297e-09,2.920285151199055e-07,3.5015441781570176e-07,2.560164085377658e-06,8.441752234282725e-07,1.0385952799256539e-07,7.434385460169199e-10,5.5816482670699204e-11,1.3871393863589495e-09,8.692430633469093e-09,3.6353045520305183e-11,1.4321610964907734e-09,1.8919202231235363e-07,7.005712331035179e-19,2.015835354348074e-15
5.724033589512642e-06,0.6916942474034711,3.76,0.0,0.6114858597608632,0.999974347974248,3.6708091541594087e-06,2.1355788228722176e-20,2.8504722952072055e-14,3.4852309656385966e-05,2.295330321445237e-05,7.275574571696333e-09,2.995386048261049e-07,3.5529027098589836e-07,2.6768294964247055e-06,9.051393687122254e-07,1.0566550431710418e-07,7.764162654477292e-10,6.006678462183478e-11,1.542442587791514e-09,9.652917740430407e-09,3.9182804615599726e-11,1.5842503254763333e-09,1.9967072307206441e-07,7.790114984256438e-19,2.302034241812423e-15
5.9106740100521835e-06,0.6916942727151185,3.76,0.0,0.6114845467038285,0.9999734989387027,3.873955365336359e-06,2.242963030588197e-20,2.9527756240548727e-14,3.609925224746683e-05,2.3653475626753455e-05,7.53700921080748e-09,3.070892610656158e-07,3.604211157399815e-07,2.7951989562146987e-06,9.68387574975506e-07,1.0747187759773933e-07,8.098942445223009e-10,6.449495880502526e-11,1.7093731212280413e-09,1.0684327139367605e-08,4.2136663687784487e-11,1.7470833238398736e-09,2.1029706540827122e-07,8.633248121946948e-19,2.6182482665763896e-15
6.0973144305917254e-06,0.691694298414449,3.76,0.0,0.6114832251706994,0.9999726490801478,4.082173161578065e-06,2.3528194353066443e-20,3.055570903992381e-14,3.735218653200892e-05,2.4350618700231207e-05,7.799700527681845e-09,3.1467946907602215e-07,3.655470116230738e-07,2.9152710683480233e-06,1.0339349711868918e-06,1.092786646335748e-07,8.438727601208186e-10,6.910330615338375e-11,1.8884105298368558e-09,1.1789535138118816e-08,4.521656534385328e-11,1.921072617544476e-09,2.2106323793619493e-07,9.537534073126341e-19,2.9666161198980322e-15
6.283954851131267e-06,0.6916943245014796,3.76,0.0,0.6114818951413146,0.9999717983819266,4.295488752951242e-06,2.4651605003204748e-20,3.158857964657889e-14,3.8611110327009064e-05,2.5044736188643158e-05,8.063648080795426e-09,3.2230825053368093e-07,3.706680169388852e-07,3.037044457079611e-06,1.1017966832177293e-06,1.110858810921947e-07,8.783520516258911e-10,7.389413657780851e-11,2.0800405331236473e-09,1.2971453542154236e-08,4.8424467403394865e-11,2.1066352431337406e-09,2.3196174745882343e-07,1.0505426366208066e-18,3.349365244103506e-15
6.470595271670809e-06,0.6916943509761859,3.76,0.0,0.6114805565961279,0.9999709468273745,4.5139277059745335e-06,2.579998648959459e-20,3.2626365782210865e-14,3.987602075143914e-05,2.5735831853535436e-05,8.328851281409468e-09,3.299746636139e-07,3.757841889753292e-07,3.1605177669313482e-06,1.1719878322706902e-06,1.1289354183113838e-07,9.133323209991203e-10,7.886976861932533e-11,2.284755050478805e-09,1.42330297511767e-08,5.176234284286694e-11,2.3041927713120514e-09,2.4298540574914277e-07,1.1539409847964901e-18,3.768813334664879e-15
6.657235692210351e-06,0.6916943778385024,3.76,0.0,0.6114792095161827,0.9999700943998189,4.737514968237822e-06,2.6973462629724988e-20,3.3669064614690346e-14,4.114691425159507e-05,2.642390946454839e-05,8.595309398908136e-09,3.3767780191639193e-07,3.8089558405408136e-07,3.2856896624112935e-06,1.2445235333450196e-06,1.1470166098773837e-07,9.488137329107373e-10,8.403252911599583e-11,2.503052223785433e-09,1.5577246849525027e-08,5.5232179737536494e-11,2.514171330326084e-09,2.54127316895548e-07,1.2642000797749336e-18,4.22736984414954e-15
6.843876112749893e-06,0.6916944050883256,3.76,0.0,0.6114778538830908,0.9999692410825816,4.966274892067613e-06,2.817215682054509e-20,3.471667277813041e-14,4.242378662547862e-05,2.7108972799725077e-05,8.863021565934765e-09,3.454167933289198e-07,3.860022575824236e-07,3.4125588277320156e-06,1.319418893742074e-06,1.1651025206114711e-07,9.847964148702423e-10,8.938475287712115e-11,2.7354364391435795e-09,1.7007123690677843e-08,5.883598120657083e-11,2.7370016291210606e-09,2.6538086517894987e-07,1.381574703724954e-18,4.727537491723638e-15
7.217156953828978e-06,0.6916944607498878,3.76,0.0,0.611475116886623,0.9999675317123244,5.439407288871091e-06,3.0645690764403263e-20,3.682660107680916e-14,4.4995448080194895e-05,2.8470071798619618e-05,9.40220392390902e-09,3.609990127825789e-07,3.9620165753869844e-07,3.6713838014737575e-06,1.476348974621775e-06,1.2012890143962412e-07,1.0582659139455023e-09,1.0066696740447425e-10,3.2445148837323798e-09,2.013611131371619e-08,6.645356523519616e-11,3.2229633221133564e-09,2.881977432484427e-07,1.6387055001384823e-18,5.863192500743972e-15
7.5531097108001535e-06,0.6916945121687738,3.76,0.0,0.6114726241644288,0.9999659900689809,5.883149841810602e-06,3.2959345897439705e-20,3.874228242262805e-14,4.7330336511720096e-05,2.968479015865213e-05,9.891745563391031e-09,3.751375439566721e-07,4.0536550918476276e-07,3.910118133971098e-06,1.6258074304818133e-06,1.2338742539132713e-07,1.1261033300797954e-09,1.1149249991477873e-10,3.756051735183435e-09,2.3276176647709617e-08,7.378795102838754e-11,3.7086972607993526e-09,3.09053700180147e-07,1.8970792452899633e-18,7.054662522487835e-15
7.88906246777133e-06,0.6916945648399306,3.76,0.0,0.6114701034677565,0.999964445283531,6.344005638102562e-06,3.535660602299169e-20,4.067379521151816e-14,4.9684503886039665e-05,3.088980143823736e-05,1.0385331084201626e-08,3.8938012744627783e-07,4.145148884968179e-07,4.154332028525359e-06,1.7831456293986933e-06,1.2664766714811445e-07,1.1955651615235449e-09,1.229685364261881e-10,4.321362330716094e-09,2.6742371355466794e-08,8.158821616172362e-11,4.242980985858687e-09,3.3018010201661985e-07,2.1826149135833233e-18,8.424298027441082e-15
8.225015224742506e-06,0.6916946187615142,3.76,0.0,0.6114675547071586,0.9999628972586342,6.822097968126889e-06,3.783817399027967e-20,4.262110288962348e-14,5.205790514079384e-05,3.208512801626038e-05,1.0882951091776695e-08,4.0372276499110016e-07,4.2365009055029784e-07,4.4040184881849656e-06,1.9484512151704974e-06,1.2990968975173172e-07,1.266650828945738e-09,1.3510894247725543e-10,4.943616594904633e-09,3.055360387726455e-08,8.986657928767199e-11,4.82849499270734e-09,3.5154707356255436e-07,2.4969137420532313e-18,9.990267415997826e-15
8.560967981713683e-06,0.6916946739313834,3.76,0.0,0.6114649777975886,0.9999613458969724,7.317545462753458e-06,4.0404747278279146e-20,4.4584164657017856e-14,5.445049005533961e-05,3.32707923851822e-05,1.1384595103570812e-08,4.181617239948373e-07,4.3277140251109225e-07,4.6591707021203355e-06,2.1218116438534824e-06,1.3317355218955127e-07,1.339359376240859e-09,1.479276444643958e-10,5.626051456263356e-09,3.472916301278086e-08,9.863541242904765e-11,5.467969633042115e-09,3.731268741336743e-07,2.8416108145597025e-18,1.1771839761343086e-14
8.896920738684859e-06,0.6916947303470976,3.76,0.0,0.6114623726581011,0.9999597911012645,7.830462401784458e-06,4.305701783449671e-20,4.656293573283874e-14,5.6862203572442566e-05,3.444681715712721e-05,1.189025161695455e-08,4.326935176274759e-07,4.4187910377096067e-07,4.919782040959678e-06,2.30331416113391e-06,1.364393096222809e-07,1.4136894739994913e-09,1.6143862482045697e-10,6.37197112836505e-09,3.92887186425952e-08,1.0790723989729512e-10,6.1641855153107775e-09,3.9489374094518943e-07,3.2183752038256454e-18,1.378941391922277e-14
9.232873495656036e-06,0.6916947880059514,3.76,0.0,0.611459739211575,0.9999582327742845,8.360958998624892e-06,4.5795671924654793e-20,4.8557367600566785e-14,5.929298609587412e-05,3.5613225069965716e-05,1.239990817202872e-08,4.4731488631536475e-07,4.509734660759682e-07,5.185846052168513e-06,2.49304578063422e-06,1.3970701358361098e-07,1.4896394232487938e-09,1.7565591744951652e-10,7.1847473679015715e-09,4.425232229121855e-08,1.176947371884089e-10,6.919973898054001e-09,4.168237442068294e-07,3.628910101826899e-18,1.606454774337311e-14
9.568826252627212e-06,0.6916948469049802,3.76,0.0,0.6114570773844539,0.9999566708188758,8.90914166380239e-06,4.8621389901411575e-20,5.056740823578577e-14,6.174277376670887e-05,3.6770038993380744e-05,1.2913551409953792e-08,4.6202278014871223e-07,4.600547535877654e-07,5.457356455511626e-06,2.6910932630762103e-06,1.429767120806177e-07,1.5672071592054014e-09,1.9059360330305696e-10,8.067819711133818e-09,4.964040754015264e-08,1.2801072986319955e-10,7.738217076387383e-09,4.388946528668645e-07,4.074952939265797e-18,1.861998739989796e-14
9.904779009598389e-06,0.691694907040981,3.76,0.0,0.6114543871065112,0.9999551051379659,9.475113247809008e-06,5.153484605542915e-20,5.259300231670844e-14,6.421149871871018e-05,3.791728193490682e-05,1.3431167126868148e-08,4.768143424903836e-07,4.691232229243301e-07,5.7343071385714835e-06,2.8975430962737046e-06,1.4624844965842374e-07,1.646390254971418e-09,2.0626580609362022e-10,9.024695688913456e-09,5.547379029161118e-08,1.3886819242071685e-10,8.621848761534676e-09,4.6108581056669453e-07,4.558275494220651e-18,2.1479696776700367e-14
9.999999999999997e-06,0.6916949684105246,3.76,0.0,0.6114536194016518,0.9999546606771256,9.638779181781247e-06,5.237667438660804e-20,5.3169948840880336e-14,6.491465799049328e-05,3.824071386837362e-05,1.3578598357275931e-08,4.81021641816414e-07,4.7169125372247607e-07,5.813793518975905e-06,2.9575985485682648e-06,1.4717615341114325e-07,1.6691270018644799e-09,2.1084342509219098e-10,9.309825620705806e-09,5.7211097461404155e-08,1.4204588311356368e-10,8.884606750534972e-09,4.6739475558428353e-07,4.70229618854601e-18,2.2349041548581396e-14
1.0240731766569566e-05,0.6916949684105246,3.76,0.0,0.6114516683106314,0.9999535356345814,1.0058973264902462e-05,5.453670851288921e-20,5.4634091418729715e-14,6.669908931436354e-05,3.905497704592578e-05,1.3952740323715661e-08,4.916868950014679e-07,4.781791232338022e-07,6.0166921522916926e-06,3.1124814758826004e-06,1.4952226749880822e-07,1.7271859254450145e-09,2.2268668817858748e-10,1.0058951021361554e-08,6.177366888998363e-08,1.5028024715788065e-10,9.573854453647968e-09,4.833780207908984e-07,5.080683990519336e-18,2.4668886985424374e-14
1.0576684523540742e-05,0.691695031009969,3.76,0.0,0.6114489209326096,0.9999519622118587,1.0660818099451821e-05,5.76276390226573e-20,5.669061419436689e-14,6.920547036318846e-05,4.0183147627609245e-05,1.4478255252327625e-08,5.066379239418947e-07,4.872226962966382e-07,6.3045057065499875e-06,3.3359942868553683e-06,1.5279820354597606e-07,1.809591031263506e-09,2.3987044658707757e-10,1.1174229792970452e-08,6.856162410555602e-08,1.6226016299875798e-10,1.0597271807999288e-08,5.057534404700054e-07,5.644019186223774e-18,2.8214045935508366e-14
1.0912637280511919e-05,0.6916950948354711,3.76,0.0,0.6114461449109674,0.9999503847730584,1.1280741196473574e-05,6.080829280045977e-20,5.876250654003434e-14,7.17305633240794e-05,4.130181713680058e-05,1.5007695458134363e-08,5.216650674398424e-07,4.962541766222799e-07,6.597742165782444e-06,3.568167085552069e-06,1.5607629261692594e-07,1.8936020826152406e-09,2.5783130914083756e-10,1.2374244608840403e-08,7.585961898457957e-08,1.748213542941403e-10,1.1695190994594885e-08,5.28195481375181e-07,6.25015645258502e-18,3.2142967963529633e-14
