Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121)
7.800335429587537e-07,0.8027558282580163,3.76,0.0,0.6118527302954886,0.9999495286667658,8.787447748810189e-06,1.0362481885886738e-16,6.7198793310656406e-12,0.0001008907784451739,4.206031002699786e-05,5.055701532072953e-09,4.796109814876452e-06,7.659836873485723e-06,1.4990566946329495e-05,7.424432971122754e-07,2.1168586335234e-06,3.2690326725013933e-09,2.255777867745455e-10,2.271314137635418e-09,4.217312848821031e-09,1.794703583178617e-10,3.530657014370253e-09,1.7763512436030951e-07,3.146709110201485e-17,2.1715191558151117e-14,4.8861917478693824e-14,2.0687978533035622e-19,9.339814890357759e-11,1.312012781563388e-10,1.1103446920041903e-16,8.7883744975912395e-16,1.0171899942617565e-16,3.4130540574415178e-09
7.930166260204475e-07,0.8027559080001473,3.76,0.0,0.6118507238823143,0.9999486577989768,9.086833349090195e-06,1.061203354145006e-16,6.855095232302833e-12,0.00010286861936832048,4.2727574032617975e-05,5.156406470798352e-09,4.851497313184109e-06,7.683801529546922e-06,1.533017555560212e-05,7.697473671005108e-07,2.1310078015501668e-06,3.3406518372656027e-09,2.347781998308532e-10,2.4026732270191877e-09,4.456021016827127e-09,1.8717382149041617e-10,3.709629088423521e-09,1.8275127779414947e-07,3.328781512461467e-17,2.315875480321351e-14,5.3001370097662325e-14,2.269190374872671e-19,9.574499713328031e-11,1.3474469989312316e-10,1.140916579452901e-16,9.150418660768575e-16,1.0448046682436975e-16,3.5576633031405414e-09
8.059997090821413e-07,0.8027559879098626,3.76,0.0,0.6118487118862612,0.9999477868431856,9.389620690728164e-06,1.0862817406697657e-16,6.990670699693352e-12,0.00010485145994292599,4.339372933768441e-05,5.2573730777883784e-09,4.905654572882075e-06,7.707256011921975e-06,1.5670839823941388e-05,7.975945592377924e-07,2.1447247364302423e-06,3.4126935543266257e-09,2.441880122655865e-10,2.539296933563909e-09,4.704046591116256e-09,1.9506730685932375e-10,3.894325414954736e-09,1.879156335396157e-07,3.518154496956989e-17,2.4671040182078705e-14,5.741354475221467e-14,2.4846669980580344e-19,9.811040068067137e-11,1.3831794283454136e-10,1.171753389605518e-16,9.520900258758987e-16,1.0726536638108786e-16,3.706147307125941e-09
8.189827921438351e-07,0.8027560679872264,3.76,0.0,0.611846694436296,0.9999469158082005,9.695734592065143e-06,1.11148247809445e-16,7.126596144594819e-12,0.00010683916876308844,4.405877629918799e-05,5.3585943857289035e-09,4.958617468168967e-06,7.730232989205093e-06,1.6012537972833512e-05,8.259865722443379e-07,2.1580302899823422e-06,3.4851537447525685e-09,2.5380801711338135e-10,2.6813030636234235e-09,4.961589822294085e-09,2.0315208041850567e-10,4.084826484590998e-09,1.9312733989697916e-07,3.714991506034719e-17,2.6254018028094e-14,6.211130712769932e-14,2.7160438510983085e-19,1.0049404211646279e-10,1.4192051409898277e-10,1.2028504793843613e-16,9.89985939114117e-16,1.1007330509721347e-16,3.858538483596027e-09
8.31965875205529e-07,0.8027561482322944,3.76,0.0,0.6118446716562407,0.9999460447021331,1.0005102094602964e-05,1.13680478898886e-16,7.2628623521520434e-12,0.00010883161960104952,4.472271531461112e-05,5.4600636994385125e-09,5.010421812438365e-06,7.75276299542249e-06,1.6355249621027623e-05,8.549250700171381e-07,2.170944476142404e-06,3.558028465300227e-09,2.636389855684803e-10,2.8288098590114163e-09,5.2288515350937015e-09,2.1142939803930846e-10,4.281212920695225e-09,1.983855575941111e-07,3.919456655833785e-17,2.7909678411100137e-14,6.71078884898686e-14,2.96416469137468e-19,1.0289562818210015e-10,1.4555195861363823e-10,1.234203547571043e-16,1.028733535342625e-15,1.129039198391233e-16,4.01486873462599e-09
8.449489582672228e-07,0.8027562286451135,3.76,0.0,0.6118426436649314,0.9999451735324437,1.031765245618545e-05,1.1622479811368802e-16,7.399460470077663e-12,0.0001108286912457621,4.5385546819265256e-05,5.5617745875914485e-09,5.0611032594777425e-06,7.774874569458822e-06,1.6698955693268065e-05,8.844116830062906e-07,2.183486487813386e-06,3.631313904973013e-09,2.73681668397771e-10,2.9819359852683994e-09,5.506033109482466e-09,2.1990050623659297e-10,4.483565501380407e-09,2.0368945960894923e-07,4.131714550322688e-17,2.9640031217486144e-14,7.241688933983656e-14,3.229901382356632e-19,1.0531488892001689e-10,1.492118577454334e-10,1.265808622398334e-16,1.068336669894222e-15,1.1575687625744525e-16,4.175169490452111e-09
8.579320413289166e-07,0.8027563092257235,3.76,0.0,0.6118406105763782,0.9999443023059844,1.063331713836517e-05,1.1878114406429658e-16,7.536381997503786e-12,0.0001128302673429728,4.604727128380265e-05,5.6637208744783446e-09,5.110697214712441e-06,7.796594385389948e-06,1.704363833498568e-05,9.144480095464982e-07,2.1956747153438677e-06,3.7050063815481725e-09,2.839367972935892e-10,3.1408005207007134e-09,5.793336463034385e-09,2.2856664289248816e-10,4.691965179800673e-09,2.0903823099415027e-07,4.351930342088912e-17,3.1447106247798406e-14,7.805228308553132e-14,3.5141543798150905e-19,1.0775157679216369e-10,1.528998279236624e-10,1.297662049134437e-16,1.1087991296735837e-15,1.1863186760485645e-16,4.339471748253499e-09
8.838982074523043e-07,0.802756470890435,3.76,0.0,0.6118365295403801,0.9999425597073625,1.127372620856638e-05,1.2392970600951467e-16,7.811162968423956e-12,0.00011684649081929515,4.736740113833254e-05,5.8682961710094935e-09,5.206762578595739e-06,7.838956823106012e-06,1.7735867548697247e-05,9.761760436393895e-07,2.2190594886143353e-06,3.853598339466818e-09,3.0508723229502563e-10,3.476223136851975e-09,6.39911877080405e-09,2.4648891393172045e-10,5.127230624953142e-09,2.1986718142714076e-07,4.816899539431992e-17,3.529964247506155e-14,9.036002963826667e-14,4.141957075625326e-19,1.1267635056007794e-10,1.6035861409949744e-10,1.3621008541186653e-16,1.1923168518777934e-15,1.2444686004424497e-16,4.680202812472742e-09
9.072677569633533e-07,0.8027566169627666,3.76,0.0,0.6118328402258248,0.9999409912321259,1.1860102161451226e-05,1.2860406575105964e-16,8.059493428655684e-12,0.00012047542380949516,4.855173729643582e-05,6.053161994285296e-09,5.28984966535603e-06,7.875976755089813e-06,1.8362056876705495e-05,1.0336267161725854e-06,2.239064624238932e-06,3.988688740946053e-09,3.248561836901241e-10,3.798931549350027e-09,6.9809754213719914e-09,2.632982201766767e-10,5.540466931089299e-09,2.29758755659572e-07,5.2642568326227943e-17,3.9050090093576786e-14,1.027012125479466e-13,4.779941765369373e-19,1.1716619206697309e-10,1.671643453794018e-10,1.4209145507875173e-16,1.2704584272427192e-15,1.297531639862346e-16,5.000849288650169e-09
9.306373064744023e-07,0.8027567635790336,3.76,0.0,0.6118291359650252,0.9999394226557745,1.2455601005134721e-05,1.3331673297772791e-16,8.30875443482115e-12,0.0001241173471813935,4.973249534822281e-05,6.238705296143782e-09,5.369944990895519e-06,7.912069111905684e-06,1.899118047698545e-05,1.0928819818245064e-06,2.258175009751912e-06,4.125046192008136e-09,3.4532409865728617e-10,4.142102167005901e-09,7.598789805785204e-09,2.8075834403560076e-10,5.974564637333178e-09,2.397835663820796e-07,5.739992312702431e-17,4.308160864314184e-14,1.1633465949143358e-13,5.493283281526328e-19,1.217095776782778e-10,1.7405651602041443e-10,1.48048930337881e-16,1.3514404322802141e-15,1.3512724068382017e-16,5.334926695480905e-09
9.540068559854513e-07,0.8027569107392285,3.76,0.0,0.6118254172684972,0.9999378540010627,1.3059899400344787e-05,1.3806755982802392e-16,8.55890768836189e-12,0.00012777173767423874,5.0909679042723516e-05,6.424898252647821e-09,5.447237455544796e-06,7.947336376678258e-06,1.9623168969782097e-05,1.153950160648872e-06,2.2764716813970266e-06,4.262653413713997e-09,3.6649471144932185e-10,4.506443186209169e-09,8.253757031740928e-09,2.98876274186364e-10,6.430004309835438e-09,2.4993727509923053e-07,6.245087520359901e-17,4.7406773709312e-14,1.3135583920523836e-13,6.288334297805244e-19,1.2630575670219603e-10,1.810339717915259e-10,1.5408136760941386e-16,1.4352830393193536e-15,1.4056815748400998e-16,5.6826047134907674e-09
9.773764054965002e-07,0.8027570584432888,3.76,0.0,0.6118216846079084,0.9999362852869316,1.3672694662124565e-05,1.4285643771675077e-16,8.809917737392973e-12,0.00013143811110177445,5.208329235233059e-05,6.61171510547823e-09,5.521909154349113e-06,7.981869201827554e-06,2.0257960721465536e-05,1.2168393264541681e-06,2.2940290198326265e-06,4.40149420392541e-09,3.883716439269933e-10,4.8926665010283004e-09,8.94707683362146e-09,3.1765895295502746e-10,6.907269446089438e-09,2.602156568605221e-07,6.780532863963671e-17,5.203838220826332e-14,1.4786443680538599e-13,7.171789662299857e-19,1.3095414516231812e-10,1.8809581898200057e-10,1.6018786063076794e-16,1.5220060333465684e-15,1.460751882177607e-16,6.0440510277812165e-09
9.999999999999997e-07,0.8027572066911017,3.76,0.0,0.6118180582016904,0.9999347666042034,1.4273757229851629e-05,1.4752863304997048e-16,9.05370084407095e-12,0.00013499844715639521,5.321604664976894e-05,6.793140644674621e-09,5.5918654565924875e-06,8.014675783152788e-06,2.0875108708979866e-05,1.2794631951362459e-06,2.310385884610394e-06,4.537064014012083e-09,4.1022645104509943e-10,5.288081617424517e-09,9.655936601186422e-09,3.364818557948377e-10,7.390550472093554e-09,2.7028084176579994e-07,7.328728989446351e-17,5.6826348110211944e-14,1.6536100255025194e-13,8.117901326589253e-19,1.3550348307175373e-10,1.950120238802976e-10,1.6616933305707483e-16,1.6087231001094768e-15,1.5146890709627482e-16,6.407232712182428e-09
1.0007459550075491e-06,0.8027572066911017,3.76,0.0,0.6118179384186201,0.999934716528976,1.4293704012511503e-05,1.476832922712672e-16,9.06175179422683e-12,0.0001351160197899987,5.3253339445907336e-05,6.799132028366527e-09,5.5941348163095546e-06,8.015747822816565e-06,2.089550091965438e-05,1.2815573252257686e-06,2.3109151655807275e-06,4.541553374609705e-09,4.10958422680873e-10,5.301487595327125e-09,9.67995340079589e-09,3.3711328434115394e-10,7.406846644418619e-09,2.70614597301264e-07,7.347314696548041e-17,5.698945576720202e-14,1.659644279747079e-13,8.150696937142696e-19,1.356543086585447e-10,1.9524139915409964e-10,1.6636772212153372e-16,1.6116288553243912e-15,1.5164779338952238e-16,6.419431822154012e-09
1.024115504518598e-06,0.802757355482508,3.76,0.0,0.6118141791021597,0.9999331477398833,1.4922663816202478e-05,1.525480833634396e-16,9.314379557841382e-12,0.00013880505008917346,5.441982466351258e-05,6.987126997336492e-09,5.66408132209804e-06,8.049043386116945e-06,2.1535740704464018e-05,1.3481117927982424e-06,2.3271924279157676e-06,4.682816689369148e-09,4.342584935536325e-10,5.733625443734595e-09,1.0453595217127667e-08,3.572461418215342e-10,7.9292257538776e-09,2.811300897283693e-07,7.946447708970172e-17,6.227324372340857e-14,1.8576415391282555e-13,9.23246706114936e-19,1.4040594513435108e-10,2.0247025987493016e-10,1.7262045889346673e-16,1.7041707134971426e-15,1.5728559848051076e-16,6.808912240931198e-09
1.047485054029647e-06,0.8027575048173053,3.76,0.0,0.6118104070285654,0.9999315789297727,1.5559328679533627e-05,1.5745079904313367e-16,9.567773043459896e-12,0.00014250482001215725,5.5582752496632325e-05,7.175679666946832e-09,5.731907522491046e-06,8.081818988932273e-06,2.2178636488542498e-05,1.4165101706878805e-06,2.342917714917862e-06,4.825270803775609e-09,4.582752335264039e-10,6.189802436940744e-09,1.1269214939141463e-08,3.7806437468659407e-10,8.474899971502267e-09,2.917582323064755e-07,8.578888843398952e-17,6.790322655976081e-14,2.0737639742923637e-13,1.0424885533339868e-18,1.4520887234389153e-10,2.097821333019057e-10,1.7894574596702949e-16,1.7996504995386302e-15,1.6298837307060132e-16,7.212656770698122e-09
1.0708546035406958e-06,0.8027576546952501,3.76,0.0,0.6118066225385549,0.9999300101064402,1.620347044305222e-05,1.6239144230149604e-16,9.821906423935875e-12,0.00014621497705172488,5.674212757394597e-05,7.3647712553083836e-09,5.79776434940151e-06,8.114130431764135e-06,2.2824149465198428e-05,1.486759719820217e-06,2.358142961456578e-06,4.968903210156672e-09,4.830119624037692e-10,6.670744333266338e-09,1.2128029320481988e-08,3.99574812250847e-10,9.044365888597792e-09,3.024952253633555e-07,9.245764116812022e-17,7.389311999804799e-14,2.3091846074229907e-13,1.173612417552332e-18,1.5006301817398829e-10,2.171769244716496e-10,1.8534341449327058e-16,1.898087137872082e-15,1.687560270814911e-16,7.630829548372004e-09
1.0942241530517447e-06,0.8027578051160639,3.76,0.0,0.6118028259455528,0.9999284412756047,1.6854877263906143e-05,1.6737002681745604e-16,1.0076755882701684e-11,0.00014993519614254382,5.789795464708617e-05,7.554384436839858e-09,5.8617948912131666e-06,8.146026973358752e-06,2.3472245114891375e-05,1.5588675335044863e-06,2.372915500562284e-06,5.113702185081782e-09,5.084719550064152e-10,7.1771802163402225e-09,1.3031259147957589e-08,4.217842674729666e-10,9.638123532254263e-09,3.1333736875240116e-07,9.94777182520086e-17,8.025687958633482e-14,2.565122449306828e-13,1.3174752845478969e-18,1.549684071710442e-10,2.2465469217346253e-10,1.9181344697214815e-16,1.9994989080619566e-15,1.745885880172311e-16,8.063594664342262e-09
1.1175937025627936e-06,0.8027579560794351,3.76,0.0,0.6117990175376585,0.9999268724412098,1.7513352863970204e-05,1.72386586486554e-16,1.0332299471303369e-11,0.0001536651776759419,5.9050238573100124e-05,7.744503238309578e-09,5.92413424667487e-06,8.177552255947015e-06,2.4122892600013753e-05,1.6328405508101004e-06,2.387278380299151e-06,5.259656736663885e-09,5.346584508675022e-10,7.709842443389422e-09,1.3980129156538106e-08,4.4469954195831065e-10,1.0256676426507104e-08,3.2428105921265394e-07,1.0686753038005465e-16,8.700870227319039e-14,2.842843301900425e-13,1.4749750669064168e-18,1.5992514376322177e-10,2.3221561815620077e-10,1.9835594494483986e-16,2.1039051984250214e-15,1.8048619339944138e-16,8.511116479401229e-09
1.1409632520738425e-06,0.8027581075850225,3.76,0.0,0.6117951975795828,0.9999253036056986,1.8178715743349566e-05,1.7744117724436776e-16,1.0588516968444542e-11,0.00015740464555543594,6.019898429860707e-05,7.935112936804863e-09,5.984909456966146e-06,8.208745137389338e-06,2.477606422055165e-05,1.708685569353012e-06,2.401270696937916e-06,5.406756552162007e-09,5.615746600211042e-10,8.26946659783866e-09,1.4975867945258526e-08,4.683274314269873e-10,1.0900531635849754e-08,3.353227877710171e-07,1.146155708255887e-16,9.416303104473373e-14,3.143660561767574e-13,1.6470517548312853e-18,1.6493340087294734e-10,2.3985998704236345e-10,2.0497110231089752e-16,2.211322463507877e-15,1.8644904034751497e-16,8.973559880442041e-09
1.1643328015848914e-06,0.8027582596324531,3.76,0.0,0.6117913663143917,0.9999237347701186,1.8850798143844298e-05,1.8253385499088028e-16,1.0845389750633809e-11,0.000161153345438619,6.13441968534046e-05,8.126199966393862e-09,6.044239955323531e-06,8.239640030652284e-06,2.5431735192548856e-05,1.786409255150592e-06,2.414927977260655e-06,5.554991951523903e-09,5.89223769157764e-10,8.856791475709045e-09,1.6019707954172235e-08,4.926747277712076e-10,1.1570199742339489e-08,3.464591373108228e-07,1.2276250292819561e-16,1.0173455313951636e-13,3.468936034155953e-13,1.8346887224110886e-18,1.6999341820184047e-10,2.475881896902643e-10,2.116592037215248e-16,2.321771755636482e-15,1.9247743899939773e-16,9.451090417190423e-09
1.1877023510959403e-06,0.802758412221329,3.76,0.0,0.6117875239651223,0.9999221659342379,1.9529445109548173e-05,1.8766467283089835e-16,1.110290067420219e-11,0.00016491104311579718,6.248588134369622e-05,8.317751832171172e-09,6.102237966202728e-06,8.270267268644603e-06,2.6089883409978294e-05,1.8660181518727174e-06,2.4282824968884695e-06,5.7043538432126775e-09,6.176089503065809e-10,9.4725590786667e-09,1.711288545693485e-08,5.17748219942151e-10,1.2266194827228426e-08,3.5768678018784373e-07,1.3127454930567792e-16,1.0973821331772127e-13,3.8200807644511165e-13,2.0389140067441018e-18,1.7510549201759833e-10,2.5540070925425054e-10,2.1842063647030463e-16,2.4352681186630068e-15,1.985717472038014e-16,9.943874477243898e-09
1.2110719006069892e-06,0.8027585653512275,3.76,0.0,0.6117836707362381,0.9999205970967218,2.0214513782698623e-05,1.928336965506705e-16,1.136103396907998e-11,0.00016867752304304336,6.362404294188136e-05,8.509757032993206e-09,6.1590086482173265e-06,8.300653650427337e-06,2.675048908763344e-05,1.9475186900073665e-06,2.4413635015332094e-06,5.854833684393419e-09,6.467333682514133e-10,1.0117514603693966e-08,1.8256640545598155e-08,5.435546956187664e-10,1.2989034467728745e-08,3.6900247588492916e-07,1.403048094623767e-16,1.1818919884110236e-13,4.198555894328634e-13,2.260801486939156e-18,1.8026996065424893e-10,2.6329809094565224e-10,2.2525584478856535e-16,2.551839945274165e-15,2.0473241898618957e-16,1.0452079489050783e-08
1.234441450118038e-06,0.802758719021704,3.76,0.0,0.611779806815039,0.9999190282553301,2.0905872789112522e-05,1.9804100734145752e-16,1.1619775135146053e-11,0.00017245258692351537,6.475868687521276e-05,8.702204986904773e-09,6.214650123535154e-06,8.33082303947535e-06,2.7413534369673978e-05,2.030917195978266e-06,2.454197418373321e-06,6.006423441996025e-09,6.766001828587935e-10,1.0792406427684447e-08,1.945221709599212e-08,5.701009448840925e-10,1.3739239727717744e-08,3.804030687009313e-07,1.4946377823242728e-16,1.2710299039858025e-13,4.605873517580715e-13,2.501472042599272e-18,1.8548719622619792e-10,2.7128092818754065e-10,2.3216532685360327e-16,2.671480015130789e-15,2.1095984071073696e-16,1.0975874059554957e-08
1.257810999629087e-06,0.8027588732322917,3.76,0.0,0.6117759323730864,0.9999174594070237,2.1603401435991785e-05,2.032866832823623e-16,1.187911083754527e-11,0.00017623605227587438,6.588981841933035e-05,8.895085955274616e-09,6.2692537814655185e-06,8.36079670081596e-06,2.8079003109227905e-05,2.1162199003199183e-06,2.466808149471056e-06,6.159115551650549e-09,7.072125498862188e-10,1.1497986094981853e-08,2.070086274055888e-08,5.973937634441645e-10,1.451733512298793e-08,3.9188548550065675e-07,1.5978069341192955e-16,1.3649522772825812e-13,5.043597529766841e-13,2.7620948851715834e-18,1.9075760326817567e-10,2.793498696326849e-10,2.391495952937595e-16,2.794264929483418e-15,2.1725463580994532e-16,1.151542801930002e-08
1.2811805491401359e-06,0.8027590279825022,3.76,0.0,0.611772047567522,0.9999158905479808,2.2306988761827463e-05,2.0857078980386057e-16,1.213902880963695e-11,0.00018002775110714052,6.701744289711312e-05,9.088390971873621e-09,6.322904888976494e-06,8.39059336640246e-06,2.8746880826273585e-05,2.203432944281656e-06,2.479217380717415e-06,6.312902879598143e-09,7.385736260326556e-10,1.2235008328757456e-08,2.2003828879125323e-08,6.254399522956491e-10,1.5323848580121917e-08,4.03446733554313e-07,1.6858521445529775e-16,1.4638206779501068e-13,5.513344453623114e-13,3.043889052894377e-18,1.9608161609860671e-10,2.875056147220009e-10,2.4620929448016575e-16,2.920075562298585e-15,2.2361712844252317e-16,1.2070912474500026e-08
