Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131)
0.00011161114839769783,0.9845322072048353,3.76,0.0,6.907964838715669e-12,0.009687676502445659,0.9512310497626107,3.558169009519201e-12,8.073183869707039e-13,2.123010111679762e-11,6.288221047024983e-06,4.432809827160466e-18,0.03697340448989994,0.1404947394247674,0.39575404622348326,8.756587505319697e-09,0.008190630786439529,1.3821351232012548e-13,5.068689179594001e-18,7.374439439864822e-15,3.3317660954039065e-19,1.884627505677196e-06,0.4515119867803801,2.3360096588253547e-06,1.4940901582771964e-19,7.273737577192297e-15,6.50970831448073e-12,3.317671117701135e-14,2.2639492206816283e-13,1.0317178365831777e-12,3.437787557035672e-16,5.721985936392803e-22,4.894881561739548e-16,1.887670107215764e-08,0.2663485910611763,5.895602697057302e-14,1.013770066699294e-13,1.1853831040036367e-17,1.687402158592655e-19,6.674331507151711e-18,2.532638106709222e-07,1.5718615405838275e-23,7.527150710834323e-24,1.4841046113874786e-09,3.443323425248455e-08,9.853065230277552e-24,2.423782224429763e-19,2.4655374044581158e-17,2.622584526546137e-12,3.915717425839378e-15,1.5476993337939438e-22,3.343155616788011e-27,2.1072687358160127e-07,1.4140957476530355e-10,8.522608450973439e-16,5.45250291223522e-25,2.2017280680313e-18,1.3958582977130628e-24,-6.857860974427175e-27,1.8050894745270627e-17,9.633801115658151e-28,2.1061841989025634e-13,2.978135875578001e-25,4.718066568398597e-19,2.790587547562335e-16,3.7763748128070125e-10,7.165259936440804e-15,2.786795357328423e-12,6.109199067948955e-15,8.832709192198648e-15,4.4164512538584984e-16
0.00011176307503906666,0.9845173109551283,3.76,0.0,6.901967780987643e-12,0.009673212182841805,0.9512778516451832,3.546870281223739e-12,8.050354722375987e-13,2.1210452559833395e-11,6.2789334107903885e-06,4.4221794573895744e-18,0.0369468072554464,0.14039255162514064,0.3957716444472263,8.75828338498978e-09,0.008178404416737757,1.381489053785411e-13,4.870943280047662e-18,7.0896085474847855e-15,3.202941817931947e-19,1.8840405707273197e-06,0.45149101341567416,2.333564976608595e-06,1.545754779309849e-19,6.990942173577656e-15,6.259911262203474e-12,3.187837422993272e-14,2.2569218675167937e-13,1.02937745481119e-12,3.4337404313090823e-16,5.845284770958755e-22,4.888934740133804e-16,1.886482388925236e-08,0.2663695653069848,5.681667495735871e-14,9.783069527291574e-14,1.2680412451836187e-17,1.8571963321175198e-19,6.6559208951005924e-18,2.5310459480848633e-07,-2.0309536337562878e-23,4.9093640629908733e-23,1.483058286144797e-09,3.4434654322686796e-08,3.4839188820789764e-24,2.4110062020189235e-19,2.6625881270943844e-17,2.62198193250436e-12,3.762583118401251e-15,1.434956724735529e-22,2.3721061482307093e-26,2.1060282305235835e-07,1.4140417342696183e-10,8.522015959237383e-16,3.998703069762284e-25,2.2015758660326093e-18,9.345292382270425e-24,-6.220034822937348e-26,1.803925440090762e-17,4.8734013206750734e-27,2.1047845841365444e-13,1.6204170303795103e-24,4.717738634378681e-19,2.788628629860262e-16,3.7711123041162255e-10,7.162804058521026e-15,2.7829179609853152e-12,6.105111684665857e-15,8.826879951344904e-15,4.4103086365751817e-16
0.00011191500168043548,0.9845024382879671,3.76,0.0,6.896335632813409e-12,0.009658783183948751,0.951324656998262,3.535994585018194e-12,8.028413453377346e-13,2.119172733277398e-11,6.269668070928824e-06,4.4117694494069445e-18,0.03692024889920447,0.1402904878717439,0.39578915772251727,8.759979671869436e-09,0.008166205423977526,1.3808439559136055e-13,4.681172093628513e-18,6.816165113011566e-15,3.0792609767419275e-19,1.883454273089662e-06,0.45147018047039816,2.3311244977061665e-06,1.252156777679941e-19,6.7194954442141325e-15,6.0200125413050544e-12,3.0634512992835344e-14,2.2501424868911994e-13,1.0271455526911606e-12,3.429699552810674e-16,4.88315324812699e-22,4.882996603967133e-16,1.8852949943736995e-08,0.2663903991326361,5.476334163835869e-14,9.444039845810366e-14,9.55694327960483e-18,1.2992132623749553e-19,6.553951991173637e-18,2.5294542397595403e-07,5.600517626458678e-23,-4.07417831912319e-23,1.4820127635030899e-09,3.4436061764114974e-08,1.903494444875406e-23,2.163094655255272e-19,1.9599405986404498e-17,2.6213860055394304e-12,3.615623756320551e-15,1.4589243082977342e-22,-2.0167181023428813e-26,2.1047880233830714e-07,1.4139874003968944e-10,8.52142407228058e-16,9.05921049376004e-25,2.2014237973976325e-18,-7.81093396744984e-24,5.788341439033495e-26,1.8027620285101817e-17,-3.7160598620445e-27,2.103385776318548e-13,-1.2497403578537362e-24,4.7174109988573e-19,2.786671427971598e-16,3.765859204184062e-10,7.160352828250912e-15,2.7790474490519905e-12,6.101026665585002e-15,8.821055220910266e-15,4.404176979801107e-16
0.00011206692832180431,0.9844875891449754,3.76,0.0,6.891053642484453e-12,0.009644389348443742,0.9513714650775141,3.525524303228832e-12,8.007323025726373e-13,2.1173889361970574e-11,6.260424930367851e-06,4.4015699096207035e-18,0.036893729305470524,0.14018854812776835,0.39580658687000697,8.761676348549801e-09,0.008154033716254555,1.3801998172202437e-13,4.499012734290299e-18,6.553578418013328e-15,2.9605148844500023e-19,1.88286860866676e-06,0.4514494866777481,2.3286882069573213e-06,1.4410290078511234e-19,6.458925458380888e-15,5.7896188887031555e-12,2.943851524772431e-14,2.2436006190778026e-13,1.0250178529493167e-12,3.425665185241175e-16,5.430727569080465e-22,4.877068125406047e-16,1.8841080127255033e-08,0.26641109380493116,5.279321087023951e-14,9.116699808852357e-14,1.191397165838472e-17,1.7504420116782278e-19,6.569308952853477e-18,2.5278630412501064e-07,-2.884550022698699e-23,5.0831809733220696e-23,1.4809680523900043e-09,3.443745668817802e-08,2.179239539750063e-24,2.2434742606680103e-19,2.5023546901539715e-17,2.6207964692211513e-12,3.474588252617901e-15,1.3405455077282092e-22,2.544864021439994e-26,2.1035481253945574e-07,1.41393279042401e-10,8.520832848481563e-16,3.357295735954702e-25,2.201271920432334e-18,9.788580647482014e-24,-5.916984212958369e-26,1.801598814152508e-17,4.453529861482355e-27,2.1019878371427516e-13,1.549230234362539e-24,4.717083780929684e-19,2.7847163837630433e-16,3.7606155008998016e-10,7.157906122282628e-15,2.7751838964587773e-12,6.09694433095736e-15,8.815235016361927e-15,4.398056260660582e-16
0.00011221885496317314,0.9844727634710272,3.76,0.0,6.8861074686289986e-12,0.009630030518407154,0.9514182751386052,3.5154424417055567e-12,7.987049113767044e-13,2.1156900851657057e-11,6.251203891626486e-06,4.391573701536816e-18,0.03686724835776902,0.14008673235260108,0.3958239327126421,8.763373397487464e-09,0.00814188920177328,1.3795566216198607e-13,4.324197626195475e-18,6.301491736723148e-15,2.8465012574015914e-19,1.882283573303575e-06,0.45142893076906104,2.326256089180143e-06,1.0746409236752628e-19,6.208801332661169e-15,5.568339440760774e-12,2.829237789853764e-14,2.237286898974715e-13,1.0229900230216611e-12,3.4216369766917975e-16,4.265894923794237e-22,4.871148052123258e-16,1.8829213576580956e-08,0.26643165059254154,5.090219102943263e-14,8.804593064773671e-14,7.977721689311042e-18,1.0391114938088651e-19,6.457219036226022e-18,2.5262723129277653e-07,7.504733961605353e-23,-6.799500509863999e-23,1.4799241520082664e-09,3.44388392075255e-08,2.11743270576557e-23,1.9598308650335184e-19,1.6185138424140213e-17,2.6202130710976975e-12,3.3392341002360486e-15,1.395056467173091e-22,-3.434983605196599e-26,2.102308547423186e-07,1.4138778604993174e-10,8.520242235231946e-16,9.72531235472636e-25,2.2011201668138463e-18,-1.3123993255987675e-23,8.878743306714968e-26,1.8004363540071482e-17,-5.7900384668052426e-27,2.1005907091779462e-13,-1.9982159179659316e-24,4.716756841147422e-19,2.7827629377281927e-16,3.7553811831939505e-10,7.15546401097012e-15,2.771327190243588e-12,6.092864334069725e-15,8.809419375487906e-15,4.391946477668623e-16
0.00011237078160454196,0.984457961214601,3.76,0.0,6.881481042146317e-12,0.009615706509805998,0.9514650863184525,3.505730044418745e-12,7.967551647871534e-13,2.1140722239345774e-11,6.242004841108191e-06,4.381770527953752e-18,0.03684080591935261,0.13998504049442123,0.39584119620786146,8.76507079944316e-09,0.008129771774123362,1.3789143550511974e-13,4.156330963516423e-18,6.059317815002633e-15,2.736993079797195e-19,1.8816991622791237e-06,0.4514085112697757,2.323828126686251e-06,1.1603900384312344e-19,5.968607228569278e-15,5.35574308276918e-12,2.7190945497438842e-14,2.2311899914043223e-13,1.0210573083520541e-12,3.41761526473937e-16,4.49131423072239e-22,4.865237621930206e-16,1.8817351357930476e-08,0.266452070970025,4.908700982160675e-14,8.503120145745131e-14,9.140177912646176e-18,1.2691854608565048e-19,6.449576821970478e-18,2.5246821235221415e-07,2.514862162125386e-23,-1.701556157286976e-23,1.4788810720888968e-09,3.444020945177919e-08,1.1937550593616824e-23,1.9728314162766563e-19,1.8884971538621612e-17,2.6196355069419955e-12,3.209286091925683e-15,1.314788024715981e-22,-8.554300951527295e-27,2.1010693021737547e-07,1.4138226653400517e-10,8.519652304564393e-16,7.02711717455952e-25,2.2009686088922393e-18,-3.276199559849175e-24,2.592960774725092e-26,1.799274127379236e-17,-1.4772047566251845e-27,2.0991944650251948e-13,-4.926859885623291e-25,4.716430327760736e-19,2.780811654785139e-16,3.7501562361171084e-10,7.1530263469923e-15,2.7674774209082097e-12,6.088787061878897e-15,8.803608306005606e-15,4.3858476022843957e-16
0.00011252270824591079,0.9844431823445925,3.76,0.0,6.877164619285088e-12,0.009601417206876236,0.9515118980766117,3.496375605460973e-12,7.948806415932275e-13,2.1125328183242352e-11,6.232827707366443e-06,4.372154471590974e-18,0.03681440190542402,0.13988347251990682,0.3958583779552181,8.766768541695595e-09,0.00811768136472777,1.378273006748561e-13,3.9952173266703734e-18,5.826809878718028e-15,2.6318528713081205e-19,1.8811153728737168e-06,0.4513882272543848,2.3214043082205664e-06,1.0476270079026422e-19,5.73804006898463e-15,5.151565093091465e-12,2.6134272745156877e-14,2.2253030328796282e-13,1.0192168201205332e-12,3.4135998228744897e-16,4.1138759869552813e-22,4.859336028132902e-16,1.880549296406054e-08,0.2664723558628937,4.7345013510325205e-14,8.214402092384133e-14,8.06022897468433e-18,1.0839045818902091e-19,6.398704606145605e-18,2.523092453285499e-07,4.8703626392859174e-23,-4.164245969460838e-23,1.4778388139999524e-09,3.444156750297902e-08,1.475545128349192e-23,1.860319672861826e-19,1.6505599992864386e-17,2.619063600642953e-12,3.084575973566878e-15,1.280633308687234e-22,-2.1287486109838924e-26,2.0998303975441055e-07,1.4137671774687473e-10,8.519063024183276e-16,6.92585963324101e-25,2.2008172034449118e-18,-8.068878384921808e-24,5.445850285508461e-26,1.7981124871137043e-17,-3.403751764252851e-27,2.0977990717412312e-13,-1.1908292388435463e-24,4.716104152342625e-19,2.778862174792504e-16,3.7449406525557537e-10,7.150593170088616e-15,2.7636345189433547e-12,6.0847123037612665e-15,8.797801843511967e-15,4.379759633844621e-16
0.00011267463488727962,0.9844284267734621,3.76,0.0,6.873145596893462e-12,0.009587162456210514,0.9515587097000014,3.4873642491317288e-12,7.930782785575244e-13,2.111068688216612e-11,6.223672395681506e-06,4.3627189203569465e-18,0.03678803620319039,0.13978202838353923,0.3958754787470104,8.768466608108528e-09,0.00810561788262473,1.3776325652319432e-13,3.840574613387921e-18,5.603535738842159e-15,2.530902443463778e-19,1.8805322009609527e-06,0.4513680774990255,2.318984618991227e-06,1.1890560537835706e-19,5.516708087737711e-15,4.955465489373802e-12,2.511986814854662e-14,2.2196177482232268e-13,1.0174647263341249e-12,3.4095908005458695e-16,4.503993488486596e-22,4.853443837283213e-16,1.8793638895632663e-08,0.2664925064950104,4.567336798743317e-14,7.936200389269295e-14,9.821948980498769e-18,1.4244172994168378e-19,6.404071676016318e-18,2.5215033356310976e-07,-1.436747225312633e-23,2.877339646634842e-23,1.4767973824688314e-09,3.4442913469018066e-08,3.0296712994608048e-24,1.9089817040098676e-19,2.0541489799620178e-17,2.6184971207073847e-12,2.9648884894501358e-15,1.1663514375824786e-22,1.5017980296610633e-26,2.0985918440035624e-07,1.4137114241679752e-10,8.5184744288843895e-16,3.4663893752535025e-25,2.200665984137194e-18,5.617661637262606e-24,-2.8602629600872814e-26,1.796951200578718e-17,2.1823999532058306e-27,2.096404563146027e-13,8.044999434178586e-25,4.715778384085003e-19,2.776914759468115e-16,3.7397344205304953e-10,7.148164399017337e-15,2.759798518914401e-12,6.080640238694677e-15,8.791999990981716e-15,4.373682552883265e-16
0.00011282656152864844,0.9844136944511118,3.76,0.0,6.869411154298139e-12,0.009572942097015334,0.9516055204445966,3.4786808891617832e-12,7.913448780434606e-13,2.1096764768303018e-11,6.21453880675938e-06,4.353455614467246e-18,0.03676170869352013,0.1396807080342841,0.3958924994124141,8.770164981628335e-09,0.00809358123309262,1.3769930165753059e-13,3.692134924569749e-18,5.389150506860494e-15,2.4339616747352834e-19,1.8799496424537243e-06,0.4513480607240094,2.316569043556117e-06,9.642277895080769e-20,5.304217533482315e-15,4.7670975471320905e-12,2.4146607675628037e-14,2.2141248528485385e-13,1.0157972112131398e-12,3.405587975457048e-16,3.798869592518157e-22,4.847560253443545e-16,1.878178872019066e-08,0.26651252414606863,4.406872644837276e-14,7.670434132291192e-14,7.482494260386734e-18,1.0039059577341946e-19,6.332568326009689e-18,2.519914759212798e-07,4.892406091010614e-23,-3.943308624036313e-23,1.4757567809632235e-09,3.444424746329051e-08,1.4278874215547765e-23,1.7325058493216343e-19,1.5328012438144878e-17,2.6179358334251266e-12,2.8500073435015986e-15,1.1639542057783787e-22,-2.0773841574091108e-26,2.097353652414719e-07,1.4136553805329806e-10,8.517886492628571e-16,6.351074034041397e-25,2.2005149102040764e-18,-7.716775412548991e-24,4.809657937119082e-26,1.7957906096761286e-17,-2.9030398395794994e-27,2.0950109123136738e-13,-1.055760742860395e-24,4.715452939384354e-19,2.774969051579983e-16,3.734537527571675e-10,7.1457400579294e-15,2.7559693519187953e-12,6.076570676068508e-15,8.786202798114225e-15,4.3676163526648034e-16
0.00011297848817001727,0.984398985272903,3.76,0.0,6.865948812125775e-12,0.009558755967134269,0.9516523295624087,3.4703109548076336e-12,7.896774377532883e-13,2.1083530406843284e-11,6.205426840386479e-06,4.344358283234468e-18,0.03673541925464839,0.1395795114134774,0.3959094407896962,8.77186364571501e-09,0.008081571322876792,1.3763543494892993e-13,3.549617161395454e-18,5.183212094993252e-15,2.3408552650884298e-19,1.879367692893832e-06,0.45132817564179195,2.3141575664263293e-06,1.011143089951423e-19,5.100181439005622e-15,4.586125841153033e-12,2.3212143287818762e-14,2.208816483689666e-13,1.0142104940209926e-12,3.4015915647170955e-16,3.899635412403804e-22,4.841686099230131e-16,1.8769943097347386e-08,0.26653241010361256,4.2528447575897584e-14,7.414232840514526e-14,8.160198319393762e-18,1.1431172535723795e-19,6.318209025692974e-18,2.518326764461131e-07,1.4198731294006173e-23,-6.056935654318846e-24,1.4747170142538348e-09,3.4445569599079545e-08,9.150461895105106e-24,1.7220215216337608e-19,1.6910117208479316e-17,2.6173795082030593e-12,2.7397243276312805e-15,1.1031300066251551e-22,-2.9864833035124504e-27,2.0961158336776718e-07,1.413599083485265e-10,8.517299260341045e-16,5.733331068874655e-25,2.200364028635642e-18,-1.1571304190358562e-24,1.1722759932830052e-26,1.7946303818037787e-17,-5.459797860911142e-28,2.0936181628802827e-13,-1.7076856641183115e-25,4.715127914990797e-19,2.773025432503234e-16,3.7293499589293526e-10,7.143320045377122e-15,2.7521470683599e-12,6.0725038586995116e-15,8.78041025576359e-15,4.361561008013803e-16
0.0001131304148113861,0.984384299296272,3.76,0.0,6.8627472711060065e-12,0.009544603914503413,0.951699136356566,3.4622411373717477e-12,7.880730859951347e-13,2.107095485587723e-11,6.196336402694697e-06,4.335418784583536e-18,0.036709167773811086,0.13947843846775926,0.3959263036588538,8.773562584982762e-09,0.008069588061434901,1.3757165515287915e-13,3.4127709978990203e-18,4.9854093772394885e-15,2.2514248359778456e-19,1.8787863489460165e-06,0.45130842104785507,2.311750172835923e-06,8.814963767368051e-20,4.904238663861894e-15,4.412245938691589e-12,2.2314990673007158e-14,2.2036840460612852e-13,1.0127012992883513e-12,3.3976014067219967e-16,3.4872412421273036e-22,4.83582078620387e-16,1.8758101760084635e-08,0.2665521655721633,4.104962421042406e-14,7.16885974049898e-14,6.8791506113528504e-18,9.172986661377963e-20,6.269902712667611e-18,2.516739349692206e-07,4.1383310812340894e-23,-3.967231058586394e-23,1.4736780870422013e-09,3.4446879982979924e-08,1.3574827439920014e-23,1.609580445104941e-19,1.4085298792198352e-17,2.6168279342330214e-12,2.6338426928145253e-15,1.1033717323119512e-22,-2.1207385562097392e-26,2.0948783979465002e-07,1.41354251596371e-10,8.516712717387958e-16,6.663900338798666e-25,2.2002133105166876e-18,-7.800482438138812e-24,4.666668403965938e-26,1.79347076875313e-17,-2.7819501306907282e-27,2.092226299250584e-13,-1.026316423974226e-24,4.71480325147381e-19,2.771083636884777e-16,3.7241717041029575e-10,7.14090437081159e-15,2.7483316187069133e-12,6.068439658104558e-15,8.77462241370942e-15,4.3555165127789136e-16
0.00011328234145275492,0.9843696364222796,3.76,0.0,6.859796131692626e-12,0.009530485792408967,0.9517459401596342,3.454459110250663e-12,7.865293182525241e-13,2.1059012915843548e-11,6.187267403096074e-06,4.326632232597633e-18,0.03668295414212388,0.13937748914412956,0.39594308876832207,8.775261785759801e-09,0.008057631360430865,1.375079613582918e-13,3.2813626562378034e-18,4.795378523084741e-15,2.1655224972108232e-19,1.8782056069481084e-06,0.45128879578391284,2.3093468485307726e-06,1.0363017028388188e-19,4.716060404683687e-15,4.245176697649602e-12,2.1453549356069628e-14,2.1987212449779188e-13,1.0112665020626742e-12,3.393617661926112e-16,3.901369424595361e-22,4.82996493383596e-16,1.874626518890042e-08,0.26657179171000667,3.963006781597028e-14,6.932045109376954e-14,8.730174742789641e-18,1.2744436083158438e-19,6.277762757370637e-18,2.515152544247258e-07,-1.9775269205394775e-23,3.297323827854667e-23,1.4726400029118757e-09,3.444817871716292e-08,5.425386276237286e-26,1.6634852854366001e-19,1.8275343138979575e-17,2.616280921407095e-12,2.5321803333647694e-15,9.892808422738947e-23,1.8034142945091918e-26,2.0936413550113784e-07,1.413485705911415e-10,8.51612689612772e-16,1.4965614064096835e-25,2.2000627904618364e-18,6.535165654049104e-24,-3.004783754989955e-26,1.792311529770016e-17,2.1291789600016827e-27,2.0908353527182986e-13,8.247654450029458e-25,4.714479020358768e-19,2.7691439564984596e-16,3.7190027516520065e-10,7.13849295658042e-15,2.7445230371141274e-12,6.064378251347718e-15,8.768839261953078e-15,4.3494828473928345e-16
0.00011343426809412375,0.9843549965941145,3.76,0.0,6.8570853960902545e-12,0.00951640145453457,0.9517927403094272,3.446953089870574e-12,7.850436363257338e-13,2.1047677703574588e-11,6.1782197511817866e-06,4.3179914628442115e-18,0.036656778250373806,0.13927666338603797,0.39595979686323,8.776961233710067e-09,0.008045701132373895,1.374443524280395e-13,3.1551891502890068e-18,4.612865645616395e-15,2.0830079992152232e-19,1.8776254631267906e-06,0.45126929869823995,2.3069475793859626e-06,8.019899331250498e-20,4.535344109142256e-15,4.084647535709437e-12,2.062651659869868e-14,2.1939199846573168e-13,1.009903115408883e-12,3.389640073756239e-16,3.1962390422784825e-22,4.824117610312521e-16,1.8734432924402508e-08,0.2665912896688731,3.82668355515905e-14,6.706025733824592e-14,6.295876846604987e-18,8.31863590738071e-20,6.212689461233265e-18,2.513566338049119e-07,4.7050500716720443e-23,-4.107937299083957e-23,1.471602765893411e-09,3.44494659038808e-08,1.335244012088462e-23,1.4966676481752944e-19,1.28852665537007e-17,2.615738291908481e-12,2.4345687323061164e-15,9.995072213564022e-23,-2.2751922071265924e-26,2.0924047144988932e-07,1.4134286243142738e-10,8.515541767588502e-16,6.393748018585755e-25,2.1999124224850505e-18,-8.170939989780426e-24,4.4156705663580344e-26,1.791153038599234e-17,-2.5421420612985308e-27,2.0894452959801932e-13,-9.784015413078748e-25,4.714155126690283e-19,2.767205963491822e-16,3.7138430896843917e-10,7.13608583317802e-15,2.740721252233551e-12,6.060319431804625e-15,8.763060864895024e-15,4.343460007327759e-16
