Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27)
1.4395927901421337e-06,0.9035212563154467,3.76,0.0,0.7689257785372667,0.9994868534910111,0.0002911735742668253,1.1202158908405072e-13,9.340496569248275e-10,0.0017552103282286176,0.0003131417857966396,4.1247092549647695e-08,4.5640688880674635e-05,5.971463911548951e-05,0.00042136932609887414,3.8482655525056093e-05,1.4922502583302236e-05,9.993728814753569e-08,4.842962435184171e-08,1.5590108006853414e-06,1.2114217387555634e-06,4.776033654565864e-08,1.126149879583846e-06,3.189564486207059e-06,1.2084932956783255e-13,1.1975371432158948e-10,9.195299204133888e-10,6.019555910094533e-14,1.4879890933478666e-08,2.312010900835575e-08,8.495457803507866e-15,2.926085660674397e-13,1.1017937483455339e-14,8.742797316862311e-10,1.0264016176946975e-06,4.764214914038114e-14,2.290964466627381e-12
1.4628399012169145e-06,0.9035231470246888,3.76,0.0,0.7688916761078847,0.9994783350588625,0.0002985303960855754,1.1459281843335376e-13,9.515043220410836e-10,0.0017875174098446747,0.0003169427057418005,4.20104342548193e-08,4.599180990225602e-05,5.994269166595668e-05,0.000429745724101353,3.987037692676369e-05,1.499446228233007e-05,1.0222690212847921e-07,5.0250796426466536e-08,1.644324619313993e-06,1.2754326715315548e-06,4.9830870490557354e-08,1.1813292209123031e-06,3.248878996544528e-06,1.2746442350714228e-13,1.2713096728920064e-10,9.920202996864197e-10,6.539774365963388e-14,1.5263142223113516e-08,2.3738401576488502e-08,8.72388004384494e-15,3.038696562971613e-13,1.1312840004089587e-14,8.977391767716959e-10,1.0702306971058774e-06,5.2145016539305836e-14,2.468631622469201e-12
1.4860870122916954e-06,0.9035250443536454,3.76,0.0,0.7688574729688888,0.9994698093250005,0.00030594397997823824,1.1718520274565485e-13,9.689948734477049e-10,0.0018198846203460605,0.0003207074587341747,4.2775185287904415e-08,4.634290312366995e-05,6.0170718941342e-05,0.0004381551922302427,4.128470966305591e-05,1.5066385635602654e-05,1.045317542063032e-07,5.210930940362679e-08,1.7328071661313616e-06,1.3416756711234707e-06,5.1957389722332083e-08,1.2383406227240347e-06,3.307888221058508e-06,1.3432528308364914e-13,1.3483771957783286e-10,1.0689412361119293e-09,7.095758832450926e-14,1.5651044469544128e-08,2.4364628176396842e-08,8.955240730000228e-15,3.153754880448089e-13,1.1611524853920655e-14,9.215023467461565e-10,1.1152257368670633e-06,5.69905417659345e-14,2.6570297238472732e-12
1.5093341233664763e-06,0.903526948281477,3.76,0.0,0.7688231692198059,0.9994612760197825,0.000313414329093477,1.197987866326947e-13,9.865211169022612e-10,0.001852311532984289,0.00032443623323461017,4.354133539123381e-08,4.669400149765153e-05,6.039872973592594e-05,0.00044659774508919517,4.272572512871058e-05,1.5138276727579812e-05,1.068516565670804e-07,5.4005342420976304e-08,1.8245226224532634e-06,1.4101890166064955e-06,5.414058941992163e-08,1.29721869894627e-06,3.366585022006461e-06,1.4143688749817176e-13,1.4288350386425758e-10,1.1504891812695813e-09,7.68937719895269e-14,1.6043614406454283e-08,2.4998818106130455e-08,9.189550801072488e-15,3.2712772702311963e-13,1.1914005933549402e-14,9.455704047399366e-10,1.161401713839962e-06,6.21988095878856e-14,2.8566340707037463e-12
1.5325812344412572e-06,0.9035288587874364,3.76,0.0,0.7687887649530114,0.9994527348739547,0.000320941451417302,1.2243361500812264e-13,1.0040828624974275e-09,0.001884797728522369,0.0003281292178003238,4.430887449351771e-08,4.704513259042503e-05,6.062673252584532e-05,0.00045507339851751853,4.419349353175074e-05,1.5210139188427658e-05,1.0918642218971304e-07,5.593907393617289e-08,1.9195354720841954e-06,1.4810109539012658e-06,5.638116572902291e-08,1.3579982843985755e-06,3.42496270480251e-06,1.4880423942422943e-13,1.5127799493698104e-10,1.2368662346229454e-09,8.322566585466213e-14,1.6440868229768492e-08,2.5640999725482135e-08,9.426820833194762e-15,3.3912803833601355e-13,1.2220296689605463e-14,9.699444792085715e-10,1.2087736612223913e-06,6.77907522691972e-14,3.0679340611268072e-12
1.555828345516038e-06,0.9035307758508735,3.76,0.0,0.7687542602546583,0.9994441856186654,0.00032852535897156686,1.2508973312792867e-13,1.0216799241328245e-09,0.0019173427943071633,0.0003317866010762386,4.507779268657916e-08,4.739631933980108e-05,6.0854735520949435e-05,0.000463582169548857,4.568808390030607e-05,1.5281976268354957e-05,1.1153586481669782e-07,5.791068169928408e-08,2.017910500032306e-06,1.5541796940824594e-06,5.8679815750841666e-08,1.4207144340237854e-06,3.4830149944177278e-06,1.564323649084629e-13,1.6003101029591812e-10,1.3282802273591644e-09,8.997334989853702e-14,1.684282164581564e-08,2.6291200537009324e-08,9.667061069927143e-15,3.513780862405481e-13,1.2530410154776826e-14,9.946256664385712e-10,1.257356666887916e-06,7.378817261999414e-14,3.2914334365956943e-12
1.6023225676656e-06,0.90353462956809,3.76,0.0,0.7686849498811469,0.9994270617063906,0.000343863594249736,1.304660215268506e-13,1.05697926768067e-09,0.0019826079145649944,0.00033899531872490983,4.661972741847902e-08,4.8098932063928736e-05,6.131077386733761e-05,0.0004806991383375466,4.8758000783904696e-05,1.542558572438647e-05,1.1627803975590002e-07,6.19682333019271e-08,2.2250077288195183e-06,1.7077102428231626e-06,6.345413003785941e-08,1.5520977419063277e-06,3.5981202626897367e-06,1.7249115697473928e-13,1.786526009478971e-10,1.5270795207003389e-09,1.0480005308399513e-13,1.7660887865108484e-08,2.761576585956347e-08,1.0156491628735724e-14,3.7663404357277725e-13,1.3162155466438456e-14,1.0449136149419389e-09,1.358216469257187e-06,8.70911518040945e-14,3.777118518116874e-12
1.6441673676002058e-06,0.903538120135131,3.76,0.0,0.7686222278316561,0.9994116197625732,0.000357862392441715,1.3537795428000125e-13,1.0888676541730677e-09,0.002041543828463562,0.00034536330217270993,4.801208846481368e-08,4.873163065245824e-05,6.172128736109132e-05,0.0004962178666694898,5.1613325651338634e-05,1.5554774248392016e-05,1.2059433895950988e-07,6.575133440993009e-08,2.4235499268672815e-06,1.8542963615484176e-06,6.795663745031277e-08,1.6773219214590404e-06,3.7005470393772567e-06,1.8788681154259021e-13,1.9673961798718584e-10,1.7254305184375745e-09,1.1978263761849105e-13,1.8413369071926556e-08,2.8835561101830317e-08,1.0607234145091365e-14,4.002351764816727e-13,1.3743923361180069e-14,1.0912335185470382e-09,1.4532845407678368e-06,1.0068795121504429e-13,4.261312995542203e-12
1.6860121675348115e-06,0.9035416316321242,3.76,0.0,0.7685591815122295,0.999396147382636,0.00037204548302408573,1.4035958902108726e-13,1.1208677032705009e-09,0.002100664292660835,0.00035161887433919143,4.940876930482361e-08,4.936471578863619e-05,6.213192088208339e-05,0.0005118442123819512,5.4556573922158574e-05,1.5683919321755283e-05,1.2495532798379522e-07,6.965988425524834e-08,2.6340067411351465e-06,2.009078604242818e-06,7.26581874288866e-08,1.8093757305688955e-06,3.80183890708827e-06,2.042065945832506e-13,2.1614752273070525e-10,1.943604303082836e-09,1.3645885109074921e-13,1.9181303146209737e-08,3.008173428907037e-08,1.1067747036602986e-14,4.246712811976503e-13,1.4338264063774787e-14,1.1385643063303402e-09,1.552513439393594e-06,1.1597987515861128e-13,4.793549647139547e-12
1.7278569674694173e-06,0.9035451639426433,3.76,0.0,0.7684958112819478,0.9993806430146916,0.0003864130111679835,1.4541120650398022e-13,1.1529784213546765e-09,0.0021599670572972967,0.00035776313742913164,5.080971600934666e-08,4.9998222888113996e-05,6.254271693164374e-05,0.000527578314493893,5.758810627025236e-05,1.5813032361806627e-05,1.2935994625519653e-07,7.369489121631219e-08,2.856766705050699e-06,2.1722783277821335e-06,7.756287843781611e-08,1.948471480004143e-06,3.9019717852051485e-06,2.214806488870845e-13,2.369388119569625e-10,2.1830313773393616e-09,1.5497368306669956e-13,1.9964769012460126e-08,3.135442328906016e-08,1.153808131414504e-14,4.4995201106812594e-13,1.4945242688087178e-14,1.186911518383598e-09,1.6559929626198164e-06,1.3312872003754457e-13,5.3773180648253025e-12
1.769701767404023e-06,0.9035487169516102,3.76,0.0,0.7684321174739439,0.9993651051118457,0.0004009651301707312,1.5053309346869678e-13,1.1851988327388802e-09,0.002219449902462028,0.00036379719387475025,5.221487537701528e-08,5.0632172704348556e-05,6.295371720641526e-05,0.000543420322879982,6.0708271415736784e-05,1.5942123719315497e-05,1.3380714052033783e-07,7.785735490054093e-08,3.092221398923522e-06,2.3441163824409235e-06,8.267481796367697e-08,2.094823740557868e-06,4.000924527321091e-06,2.397393536871512e-13,2.5917753010534004e-10,2.4452092276203695e-09,1.754809580622438e-13,2.0763843098920084e-08,3.2653761391060245e-08,1.201828620789699e-14,4.760869988303792e-13,1.556492212504402e-14,1.236280525573496e-09,1.7638133910011909e-06,1.5230738161324554e-13,6.016278754790939e-12
1.8115465673386287e-06,0.9035522905452766,3.76,0.0,0.7683681003996783,0.9993495321323181,0.00041570199774577785,1.557255430090965e-13,1.2175279773368822e-09,0.002279110633975295,0.00036972214617102695,5.3624194827800766e-08,5.126657531342708e-05,6.336496279860585e-05,0.0005593703980792008,6.391740621390647e-05,1.6071202975535985e-05,1.382958649210804e-07,8.214826599090201e-08,3.3407654207580134e-06,2.5248130780688534e-06,8.799812220947651e-08,2.248649332537704e-06,4.098678656243537e-06,2.5901332239582614e-13,2.8292928069219153e-10,2.731703969527033e-09,1.9814368586580889e-13,2.1578599704449607e-08,3.3979877932015916e-08,1.2508409412044407e-14,5.030858547040717e-13,1.6197363348971852e-14,1.286676549905481e-09,1.8760654738772785e-06,1.7370035066366874e-13,6.714268153034914e-12
1.8533913672732344e-06,0.9035558846113237,3.76,0.0,0.7683037603520797,0.9993339225395481,0.0004306237733148557,1.6098885497542067e-13,1.2499649090064538e-09,0.0023389470803051155,0.00037553909671097954,5.503762232500997e-08,5.1901433149396684e-05,6.377649434182571e-05,0.0005754287111461619,6.721583574254764e-05,1.6200279157758335e-05,1.4282508111494416e-07,8.65686061112324e-08,3.60279635657564e-06,2.714588150280516e-06,9.353691580268314e-08,2.4101673156619663e-06,4.195218125479705e-06,2.7933340030332444e-13,3.082612385109849e-10,3.0441520063253284e-09,2.231344209125712e-13,2.240911134979902e-08,3.533289890107396e-08,1.3008497322351517e-14,5.30958164570429e-13,1.684262571477834e-14,1.3381046824613978e-09,1.992840417156812e-06,1.9750422161926778e-13,7.475303720523692e-12
1.8952361672078402e-06,0.9035594990388814,3.76,0.0,0.7682390976077935,0.9993182748022879,0.00044573061609035384,1.6632333629737554e-13,1.2825086943931187e-09,0.0023989570903776894,0.00038124914762109824,5.645510631971041e-08,5.253674328601033e-05,6.41883521136509e-05,0.0005915954435363824,7.060387338832497e-05,1.6329360890957667e-05,1.4739375843379021e-07,9.111934773840985e-08,3.8787147503940585e-06,2.9136607268020472e-06,9.929533147903653e-08,2.5795989792089817e-06,4.290529104122855e-06,3.007306622494945e-13,3.3524216146282283e-10,3.384261699647038e-09,2.5063562986946265e-13,2.3255449054291552e-08,3.671294738860431e-08,1.351859521378235e-14,5.597134886365779e-13,1.7500767166492993e-14,1.3905699087560665e-09,2.1142298727847857e-06,2.2392821393838705e-13,8.30358911696567e-12
1.937080967142446e-06,0.9035631337185817,3.76,0.0,0.7681741124287014,0.9993025873946874,0.0004610226838041053,1.7172930125297647e-13,1.3151584121649298e-09,0.0024591385321135724,0.0003868534005970281,5.787659571337653e-08,5.317249909341921e-05,6.460057610494757e-05,0.0006078707870181544,7.408182093298901e-05,1.6458456499408625e-05,1.5200087407744388e-07,9.580145415143131e-08,4.1689240739158065e-06,3.1222492940199487e-06,1.05277509758409e-07,2.7571678324069454e-06,4.3845997835856226e-06,3.2323641027304616e-13,3.6394240243741405e-10,3.753815053157422e-09,2.8084006790834603e-13,2.4117682547265353e-08,3.812014393605784e-08,1.403874737508142e-14,5.893613601500735e-13,1.817184440748715e-14,1.4440771198479895e-09,2.2403259297652857e-06,2.5319470678773116e-13,9.20351945552989e-12
1.978925767077052e-06,0.903566788542593,3.76,0.0,0.768108805062972,0.9992868587963744,0.0004765001318595589,1.7720707171651578e-13,1.3479131525094473e-09,0.0025194892914302803,0.0003923529567396489,5.930203983227091e-08,5.380869147052456e-05,6.501320607070284e-05,0.0006242549435995932,7.764996864031024e-05,1.6587574079736787e-05,1.5664541332459266e-07,1.0061587940204634e-07,4.473830696081411e-06,3.3405716638461364e-06,1.1148759860267253e-07,2.943099594940851e-06,4.477420203278582e-06,3.4688217125021315e-13,3.9443392112285735e-10,4.154669408563244e-09,3.1395116353479386e-13,2.499588044505256e-08,3.955460683882524e-08,1.4568997221064832e-14,6.199112841502026e-13,1.8855913053041586e-14,1.4986311156172855e-09,2.371221106239628e-06,2.8553978700081623e-13,1.0179686638179632e-11
2.0207705670116576e-06,0.9035704634046601,3.76,0.0,0.7680431757458009,0.9992710874925267,0.0004921631127699287,1.827569774019193e-13,1.3807720168181917e-09,0.002580007271554496,0.00039774891639166504,6.073138840963566e-08,5.444530977978439e-05,6.542628157012485e-05,0.0006407481254650581,8.13085953443363e-05,1.6716721556853215e-05,1.6132636974903382e-07,1.0556356829970817e-07,4.793843852551366e-06,3.5688449409473064e-06,1.1792975306695273e-07,3.1376221875478554e-06,4.568982093104533e-06,3.7169969452785037e-13,4.2679029591146975e-10,4.588759154151572e-09,3.501834122681249e-13,2.5890110411145062e-08,4.101645240975148e-08,1.5109387397950225e-14,6.513727365864805e-13,1.9553027749626126e-14,1.5542366246624606e-09,2.507008342427163e-06,3.2121381056484285e-13,1.123688477231877e-11
2.0626153669462633e-06,0.9035741582001326,3.76,0.0,0.767977224699915,0.9992552719739436,0.0005080117758092347,1.8837935607717858e-13,1.413734117496883e-09,0.00264069039256472,0.00040304237897483507,6.216459157370115e-08,5.5082342556280405e-05,6.583984199822332e-05,0.0006573505549191553,8.50579685391726e-05,1.684590672676927e-05,1.6604274544350473e-07,1.10645456417001e-07,5.129375615168941e-06,3.8072854903864406e-06,1.2460813494410764e-07,3.340965722666867e-06,4.65927873097226e-06,3.9772094955505866e-13,4.6108673574011447e-10,5.0580974457136205e-09,3.8976277921358063e-13,2.6800439281094656e-08,4.2505795186949834e-08,1.565995986922494e-14,6.837551634103911e-13,2.026324227503682e-14,1.610898312274845e-09,2.647780994320701e-06,3.6048197778738417e-13,1.2380115669286077e-11
2.104460166880869e-06,0.9035778728260002,3.76,0.0,0.7679109521358798,0.9992394107371109,0.0005240462668424363,1.9407455375510188e-13,1.4467985778726243e-09,0.0027015365911294466,0.00040823444282795003,6.360159984063239e-08,5.5719778026619164e-05,6.625392660907903e-05,0.0006740624643380856,8.889834447035158e-05,1.6975137287129154e-05,1.7079355124820493e-07,1.1586247011070288e-07,5.480840861435356e-06,4.056108905699366e-06,1.3152691240681593e-07,3.5533624951410265e-06,4.748304813984464e-06,4.2497812351574167e-13,4.974000918831084e-10,5.564777939964952e-09,4.3292711071302144e-13,2.772693316176826e-08,4.402274810351313e-08,1.6220755977031575e-14,7.17067979575281e-13,2.0986609629100516e-14,1.6686207747223874e-09,2.793632828054479e-06,4.0362492241638644e-13,1.3614594425648732e-11
2.1463049668154747e-06,0.9035816071809195,3.76,0.0,0.7678443582522492,0.9992235022842628,0.0005402667282960124,1.9984292487926198e-13,1.479964532189053e-09,0.002762543820398078,0.0004133262050456621,6.504236411134131e-08,5.635760447564641e-05,6.666857453239507e-05,0.0006908840961269872,9.282996822787853e-05,1.7104420857964534e-05,1.7557780697645738e-07,1.2121552655107163e-07,5.848657244040937e-06,4.3155299774359545e-06,1.3869025964882646e-07,3.775046972958066e-06,4.836056341988542e-06,4.535036189654558e-13,5.358088697665017e-10,6.110976540385617e-09,4.799265552671683e-13,2.8669657523595135e-08,4.5567422636129594e-08,1.6791816496336692e-14,7.513205684404437e-13,2.1723182097069365e-14,1.7274085559223916e-09,2.944658014786471e-06,4.5093931496177513e-13,1.4945755088121337e-11
2.1881497667500805e-06,0.9035853611652404,3.76,0.0,0.7677774432356116,0.9992075451234408,0.0005566732992246495,2.0568483250569854e-13,1.513231125666711e-09,0.0028237100499939904,0.00041831876131826054,6.648683567089503e-08,5.699581050299655e-05,6.708382478596397e-05,0.0007078157026812762,9.68530738410706e-05,1.7233764996325996e-05,1.803945416385521e-07,1.267055337601257e-07,6.2332451604844954e-06,4.585762662192301e-06,1.4610235652803583e-07,4.006255788017473e-06,4.922530512210869e-06,4.833300514751593e-13,5.763932408613743e-10,6.698953155519925e-09,5.310239939123458e-13,2.962867728100995e-08,4.7139928936435946e-08,1.7373181689455802e-14,7.865222811310886e-13,2.247301130907025e-14,1.7872661562094593e-09,3.100951126046086e-06,5.027384804686984e-13,1.6379256402900502e-11
2.229994566684686e-06,0.9035891346810329,3.76,0.0,0.7677102072605694,0.9991915377685493,0.0005732661154373294,2.1160064846906973e-13,1.5465975145935022e-09,0.002885033266068466,0.00042321320577248805,6.793496618948126e-08,5.763438520493732e-05,6.749971628594775e-05,0.0007248575463505037,0.00010096788437525724,1.736317720756604e-05,1.8524279366427707e-07,1.323333906612916e-07,6.6350277228113114e-06,4.8670200521593435e-06,1.5376738821224574e-07,4.247227726911836e-06,5.007725623775337e-06,5.144902472841562e-13,6.192350546036499e-10,7.331053469764008e-09,5.864954801472127e-13,3.060405685358399e-08,4.874037593990912e-08,1.796489134897464e-14,8.226824356548148e-13,2.3236148304668283e-14,1.8481980195542673e-09,3.262607129491133e-06,5.593530309606482e-13,1.79209876501409e-11
2.271839366619292e-06,0.9035929276321086,3.76,0.0,0.7676426504896775,0.9991754787394078,0.0005900453096623294,2.1759075353545666e-13,1.5800628664292226e-09,0.0029465114713934683,0.00042801063081348835,6.93867077243782e-08,5.8273318302756524e-05,6.791628785547332e-05,0.0007420098994042455,0.00010517461203034126,1.7492664954280106e-05,1.9012161111803217e-07,1.380999871367093e-07,7.054430727497269e-06,5.159514345206033e-06,1.6168954482843674e-07,4.498203721717508e-06,5.0916409910746116e-06,5.470172409643094e-13,6.644178502935904e-10,8.009710726674959e-09,6.466306895156574e-13,3.1595860218844953e-08,5.036887145346413e-08,1.8566984829048086e-14,8.598103164815628e-13,2.4012643569009912e-14,1.910208548065298e-09,3.42972138496316e-06,6.211315127800444e-13,1.957707456435083e-11
2.3136841665538976e-06,0.9035967399240441,3.76,0.0,0.7675747730733489,0.9991593665618019,0.0006070110117415736,2.2365553755287582e-13,1.6136263599283166e-09,0.0030081426854836704,0.00043271212696796796,7.084201272268663e-08,5.891260022887279e-05,6.833357823152866e-05,0.0007592730439999706,0.00010947345824116692,1.7622235663011236e-05,1.9503005190610494e-07,1.4400620408862037e-07,7.491882625500618e-06,5.463456815509843e-06,1.6987302111697191e-07,4.75942684079449e-06,5.174276865112418e-06,5.809442730973304e-13,7.120268690042923e-10,8.737447524787171e-09,7.117333790299304e-13,3.260415096412593e-08,5.2025522234876464e-08,1.9179501075500323e-14,8.979151741471333e-13,2.480254706201846e-14,1.97330211433906e-09,3.602389640819024e-06,6.8844106907536e-13,2.135388534154727e-11
