Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051),CF2(42)
0.002716543972510849,0.6730237110185696,0.000824873838548318,0.0008216030709527229,0.0010802212502042403,0.024559452461167,0.0,0.0,0.0005115545395531097,2.353571912431758e-05,0.518810586432433,0.0485505643813058,1.0492711228697295e-05,1.2787495871132879e-11,2.909980706750179e-09,4.2788619188233804e-08,4.3070860882309625e-05,0.0009048337192768423,1.6034424752401923e-06,5.512197613251461e-09,2.1831022364730942e-05,7.141674033635613e-11,8.559570809444615e-09,2.309591203069055e-05,1.5795714450538184e-08,0.00033952617264072077,1.2286902801283572e-08,4.3741434325522614e-06,5.539320936045479e-07,6.3887097330366245e-09,1.2524746950426232e-07,5.4443343378963724e-11,1.6974423278147703e-08,9.131220298264547e-08,3.76,0.0,0.00382360830187383,0.4141044387970246,0.5474791283561588,0.0002819857785598622,0.0006000968295442362,0.5697810547062339,7.931271620013785e-15,3.2765309621566655e-15,8.466051624961174e-10,4.044844935760478e-06,0.003876856858197076,6.251680140742175e-07,2.5058089616148093e-13,7.36450947331586e-15,3.0516632095465724e-07,8.57327222793973e-07,2.8354682296534176e-09,0.0008541752926587756,0.00010658708430818042,4.0098984430573745e-07,4.2321355642453147e-05,3.965233884947531e-07,4.684230607167307e-07,4.2705646431561336e-12,1.6779433220742402e-11,7.156351293638734e-07,1.3421598048166217e-05,8.934691554430358e-09,4.135032722530285e-10,7.783183289775138e-12,1.1765630681152857e-09,1.6910799405087132e-06,9.119133512539376e-05,0.0002658158726678242,5.6542164292264406e-05,1.675178671301301e-07,0.0001277009917145258
0.002717740734241365,0.673028748417305,0.0008418781136782927,0.0008401495813786253,0.0011028525827373428,0.024489555167312684,0.0,0.0,0.000509835225332284,2.3360360453139165e-05,0.5187525275045296,0.04879791409619591,1.0583263499412763e-05,1.3454321969802862e-11,2.9980742600563224e-09,4.3381093367794216e-08,4.285414546846535e-05,0.0008946048903928028,1.6122507002316242e-06,5.5141394672080744e-09,2.1508622348670182e-05,7.30249432583884e-11,8.714383018646305e-09,2.31076927751559e-05,1.5835272351160057e-08,0.00033632007484284826,1.2375647759275987e-08,4.322661001111727e-06,5.4218756861995e-07,6.381629293234376e-09,1.270384153104281e-07,5.4344444262147776e-11,1.7101355966569016e-08,9.062175161848297e-08,3.76,0.0,0.003727421725442213,0.41379888081956273,0.5476628774881994,0.00028015012347395036,0.0005917059638708022,0.5699434700940416,8.034827325764442e-15,3.3193387669269247e-15,8.57505791597092e-10,4.0486776540380635e-06,0.00384331544573027,6.15979282385474e-07,2.507286520286507e-13,7.366518289858048e-15,3.0545979222618185e-07,8.702987578799223e-07,2.797148884595313e-09,0.0008404720914305139,0.00010650863659747159,4.0265962947285176e-07,4.264673502011638e-05,3.9817838268714435e-07,4.6593996264254815e-07,4.300146577667222e-12,1.6620547095779982e-11,7.194520102732925e-07,1.3481480944502036e-05,8.996399070279007e-09,4.2414413162357076e-10,7.986662462048283e-12,1.161595616547413e-09,1.6990827377737353e-06,9.241455727311056e-05,0.0002602489434321448,5.5484873182833784e-05,1.6426843081672272e-07,0.0001282172638798038
0.002718937495971881,0.6730335793157494,0.0008594873663638104,0.0008593769464855587,0.0011263120413143096,0.02441795868917943,0.0,0.0,0.0005080708255314287,2.3181032951852832e-05,0.5186901798858308,0.04905039562831593,1.067351992879205e-05,1.4163561344207844e-11,3.089559964318424e-09,4.398466670503017e-08,4.262713322830212e-05,0.0008841599863717061,1.6208934003150376e-06,5.514737386936674e-09,2.118393948914253e-05,7.469473538227669e-11,8.872963364285148e-09,2.311527854604292e-05,1.5875095337060246e-08,0.0003330549625222401,1.2464021814836366e-08,4.270116053926253e-06,5.302837932148426e-07,6.3717735582406145e-09,1.2886461628212014e-07,5.4236901059217943e-11,1.7227490973224488e-08,8.990675331758808e-08,3.76,0.0,0.00363166784581562,0.4134894801178549,0.5478477690814217,0.00027827173806767053,0.0005831609446083819,0.5701062634334689,8.140177729183657e-15,3.3628901594574685e-15,8.685916575762776e-10,4.051225470250949e-06,0.0038092137744251864,6.066379464447316e-07,2.507985960996347e-13,7.36613751581432e-15,3.056644534249673e-07,8.836376916054122e-07,2.7581707475333818e-09,0.000826685015731742,0.0001064292057344016,4.043066636196204e-07,4.2972608474538544e-05,3.9981105837690066e-07,4.634456634802023e-07,4.3296885126998435e-12,1.6458750542104595e-11,7.232560307726069e-07,1.3540540447154893e-05,9.058014841487123e-09,4.3522199228130984e-10,8.198687285266787e-12,1.1463380322715005e-09,1.7070265382564007e-06,9.366500750849433e-05,0.000254666306219028,5.441910929991763e-05,1.6099715013294792e-07,0.00012873875253480852
0.002720134257702397,0.6730381948873035,0.0008777294104564763,0.0008793171358999073,0.0011506380602258268,0.02434460473088108,0.0,0.0,0.0005062602018245197,2.299764579010408e-05,0.5186233614899062,0.049308193877557395,1.0763304748053158e-05,1.4918269059109953e-11,3.1845730520563065e-09,4.459934692850409e-08,4.238955242434793e-05,0.0008734934131457758,1.6293486977928956e-06,5.513917110952358e-09,2.0856988549826444e-05,7.642835839353945e-11,9.03537196408463e-09,2.3118445667919162e-05,1.5915194401293158e-08,0.00032972963657924213,1.255187939274754e-08,4.216493787871264e-06,5.182271440115614e-07,6.359015071713044e-09,1.3072614412343527e-07,5.412039482253248e-11,1.735260402055882e-08,8.916638708338163e-08,3.76,0.0,0.0035363674581500373,0.41317611185329123,0.5480338186820054,0.0002763496346157784,0.0005744598805422292,0.5702694270530968,8.247312240407487e-15,3.4071809041806604e-15,8.798613685575643e-10,4.0523985269470086e-06,0.0037745381505494653,5.971424639948842e-07,2.5078543791049785e-13,7.363207825599877e-15,3.0577414506485834e-07,8.973573630471971e-07,2.7185252413991016e-09,0.0008128145103640239,0.00010634875980485851,4.059272215186832e-07,4.329857459919263e-05,4.014177403965444e-07,4.6093986339647916e-07,4.359147704777537e-12,1.6293984634208415e-11,7.270409999720959e-07,1.3598637972002623e-05,9.119449110831556e-09,4.467601250879978e-10,8.419717402335441e-12,1.1307857986341712e-09,1.7148959796310614e-06,9.494322824680972e-05,0.0002490688307276871,5.334501621703212e-05,1.5770454085864582e-07,0.00012926550767124848
0.002721211343259862,0.6730421571073827,0.0008947124315943321,0.0008979005440100115,0.001173305725236093,0.02427703348227071,0.0,0.0,0.0005045901815777782,2.2829052346422327e-05,0.5185592440810681,0.049544917632051176,1.0843548608557621e-05,1.5639098621605913e-11,3.2732146748045165e-09,4.5162032628085526e-08,4.216646686323423e-05,0.000863699361823912,1.6367788698312786e-06,5.5119027433187534e-09,2.056080856390991e-05,7.804506771553878e-11,9.184858130021847e-09,2.3117325087601375e-05,1.5951527227438584e-08,0.00032668436538945143,1.2630378785019092e-08,4.1673011282161905e-06,5.072512030497365e-07,6.344943398160978e-09,1.3243170012355294e-07,5.400760083421338e-11,1.7464131131343492e-08,8.84776778244733e-08,3.76,0.0,0.003451002951784964,0.4128905811054832,0.5482022656840243,0.00027458153101775416,0.0005664940872744819,0.570416583419509,8.34524486411522e-15,3.4476691492170512e-15,8.901596076167143e-10,4.052201250544143e-06,0.003742827887755888,5.884636241035074e-07,2.506979793159922e-13,7.358254445413676e-15,3.057863515773086e-07,9.100420609371188e-07,2.682267161514016e-09,0.0008002602034382606,0.00010627546322149783,4.07359741682917e-07,4.3591659102395766e-05,4.028382293711075e-07,4.5867453992192545e-07,4.385551647499144e-12,1.614310762407241e-11,7.304255681812956e-07,1.3649979261453428e-05,9.174503787553375e-09,4.575583698243622e-10,8.626746745302507e-12,1.1165333594674092e-09,1.7219010575085206e-06,9.611780725007397e-05,0.00024401920896298453,5.2371346823210034e-05,1.5472343487437844e-07,0.0001297441276625295
0.0027222884288173265,0.673045930221022,0.0009122540534432037,0.0009171143159363605,0.0011967388475653611,0.024207943790946367,0.0,0.0,0.0005028809813796295,2.2657034183760637e-05,0.5184912031291965,0.04978625125835793,1.0923100530472403e-05,1.6401966360212345e-11,3.3649277809132842e-09,4.573364766934368e-08,4.193439710486209e-05,0.0008537172094282894,1.644019982147757e-06,5.508619354975774e-09,2.026282225140055e-05,7.971696652437845e-11,9.33752442588922e-09,2.3112258442070917e-05,1.598809610410099e-08,0.00032358846648874263,1.2708206061679516e-08,4.117215145421865e-06,4.961625869744768e-07,6.328319514255295e-09,1.341657428522177e-07,5.388702418115064e-11,1.757444180676828e-08,8.776712672682641e-08,3.76,0.0,0.0033660403467894095,0.4126016337476184,0.5483716729011426,0.00027277645433122316,0.000558399407755034,0.5705640246805834,8.444591270731836e-15,3.4887435815421273e-15,9.006030196674645e-10,4.050742907350081e-06,0.0037106312400345415,5.796580261137846e-07,2.5053454002719655e-13,7.350975756188722e-15,3.057115294083585e-07,9.230568859160928e-07,2.64545695327909e-09,0.0007876393220016468,0.0001062012925679577,4.087643707636627e-07,4.3884109445374234e-05,4.0423130402294404e-07,4.5639937605150775e-07,4.411813650509554e-12,1.5989734323762285e-11,7.337837523686262e-07,1.370030150233173e-05,9.229254204722243e-09,4.68768507753935e-10,8.841841837768482e-12,1.1020360869119712e-09,1.7288190367082046e-06,9.731568008639506e-05,0.00023895911556699249,5.139120027435871e-05,1.5172599335044047e-07,0.00013022707952116028
0.002723365514374791,0.6730495067147505,0.0009303776756231113,0.000936985403118785,0.001220969677652252,0.0241372882328096,0.0,0.0,0.0005011317917815909,2.2481529089655575e-05,0.5184190845611829,0.05003234765371011,1.1001793787611464e-05,1.720960747483009e-11,3.4598167777870763e-09,4.631411861117952e-08,4.1693140725358045e-05,0.0008435429712479055,1.6510526114491656e-06,5.504007270716566e-09,1.996304835864814e-05,8.144571708599402e-11,9.493400933215075e-09,2.3103061013125066e-05,1.6024904196644077e-08,0.00032044106133533246,1.2785226012974468e-08,4.066227196454451e-06,4.849672300737361e-07,6.309046513398575e-09,1.3592808288958633e-07,5.375840189021795e-11,1.7683330159057825e-08,8.703410977642482e-08,3.76,0.0,0.0032814972786131243,0.4123091684762354,0.548542049901651,0.00027093364683941775,0.0005501748947422886,0.5707117420556762,8.545328478492181e-15,3.5303948443575817e-15,9.111889681766104e-10,4.047949369829996e-06,0.0036779378731108384,5.70725030213923e-07,2.5029077346580936e-13,7.34124119657311e-15,3.0554460562379863e-07,9.364127060503038e-07,2.6080900468674234e-09,0.0007749525063458601,0.0001061262219460973,4.101376959779127e-07,4.41755434433934e-05,4.055935965226e-07,4.541140904823086e-07,4.437893640691351e-12,1.5833821588451548e-11,7.371096626181702e-07,1.3749477697766602e-05,9.283616280273371e-09,4.804106908941483e-10,9.065400303864523e-12,1.087291592464607e-09,1.735635555737925e-06,9.853720396205292e-05,0.00023388938964064238,5.040472906243669e-05,1.4871273670932872e-07,0.00013071438851896581
0.002724334891376509,0.6730525509358669,0.0009472067538061609,0.0009554546746981824,0.0012434872869721684,0.02407231890037964,0.0,0.0,0.0004995226727793426,2.2320543464349728e-05,0.5183505581297506,0.050258037965964245,1.1071734679885912e-05,1.7977172950664346e-11,3.548019504087321e-09,4.684402840531138e-08,4.146798765145817e-05,0.0008342186854416392,1.6571867027729953e-06,5.49866969200229e-09,1.969174131899857e-05,8.305157371304983e-11,9.63645463137652e-09,2.3091093056082533e-05,1.6058236818796713e-08,0.00031756363518795126,1.28537336940575e-08,4.0195604213865154e-06,4.7480540085673046e-07,6.289355167527776e-09,1.375381496672751e-07,5.363553693798091e-11,1.777993136046637e-08,8.635466645851122e-08,3.76,0.0,0.003205782480993774,0.41204285540001406,0.5486962256815174,0.000269242225375428,0.0005426611818463652,0.5708449155694619,8.637157199606261e-15,3.568364408646947e-15,9.208354901704636e-10,4.0442301958858556e-06,0.0036480805437965717,5.625760336557138e-07,2.499989911082431e-13,7.330268914460945e-15,3.0531129061803356e-07,9.487337880355388e-07,2.5739806254704727e-09,0.0007634786220010574,0.00010605786679552689,4.113439015152699e-07,4.443662331132384e-05,4.067903582813239e-07,4.5204842808988347e-07,4.4611743327289714e-12,1.569129337938939e-11,7.400701292780823e-07,1.3792643983381767e-05,9.332135267264856e-09,4.912756236301579e-10,9.274185600777222e-12,1.0738084865848808e-09,1.7416708874273907e-06,9.965707815398522e-05,0.000229319153700535,4.9511637451427134e-05,1.4598775601754786e-07,0.0001311567092477186
0.002725304268378227,0.6730554234835845,0.000964545686089915,0.0009745006761748718,0.0012667039240446538,0.024006004578351555,0.0,0.0,0.0004978799516789129,2.2156642719506613e-05,0.5182784748801372,0.05048783543017107,1.1140692373893209e-05,1.8785620204101994e-11,3.6389578552583484e-09,4.7380927335995e-08,4.123508090286781e-05,0.0008247328462429617,1.6631193279998442e-06,5.4921603673961214e-09,1.9419021810188497e-05,8.470602289206316e-11,9.782141220131738e-09,2.3075478874595016e-05,1.6091762792874203e-08,0.00031464314546568217,1.2921356179323386e-08,3.9721517636033995e-06,4.6456721898314183e-07,6.2673675944094135e-09,1.3917062622681667e-07,5.350572650356944e-11,1.7875029905052116e-08,8.565605575061087e-08,3.76,0.0,0.003130436555784989,0.4117735291614248,0.5488512000063267,0.0002675190526226996,0.0005350412430019788,0.5709782965620103,8.730063232235372e-15,3.606781080354032e-15,9.305919388781155e-10,4.039309607572189e-06,0.003617804808378174,5.543232974909817e-07,2.4963512679391963e-13,7.317096910018957e-15,3.049951729982784e-07,9.613486628256597e-07,2.5394148082090995e-09,0.0007519525824551247,0.00010598874083225455,4.1251893854886036e-07,4.46962191196169e-05,4.079564501074826e-07,4.4997408096643323e-07,4.484238750099096e-12,1.554664227266691e-11,7.429942759750427e-07,1.3834665626638843e-05,9.380195281076647e-09,5.025240893453854e-10,9.49048821719399e-12,1.0601222990923084e-09,1.7475993584821375e-06,0.00010079661824543112,0.00022474257454569414,4.86136970137979e-05,1.4325088425454872e-07,0.00013160258784370945
0.002726273645379945,0.673058118052938,0.0009824138583495387,0.0009941457708888908,0.0012906462144083822,0.023938307233200975,0.0,0.0,0.0004962030774991916,2.1989786900035606e-05,0.5182027062287619,0.050721864961380904,1.1208515149871898e-05,1.963734165076995e-11,3.732709918248666e-09,4.792469063394776e-08,4.0994272603862e-05,0.0008150827382885499,1.668833731933847e-06,5.484432458956578e-09,1.9144909978769276e-05,8.641024633844671e-11,9.930468719518077e-09,2.305606865643565e-05,1.6125478894936284e-08,0.00031167896327543464,1.2987972394420865e-08,3.923996949326424e-06,4.542579396240299e-07,6.243012391467522e-09,1.408251542444336e-07,5.3368755968295665e-11,1.7968443143168637e-08,8.493781633514356e-08,3.76,0.0,0.0030554741881217715,0.411501108527907,0.5490069781175559,0.0002657635555648777,0.0005273147854564909,0.5711118760243761,8.824016102222674e-15,3.645632385036941e-15,9.404549423651748e-10,4.0331282061763095e-06,0.0035871030118173448,5.459667920510121e-07,2.491957116938293e-13,7.301621274628685e-15,3.0459219311569106e-07,9.742660736003312e-07,2.5043908293155424e-09,0.0007403751161055596,0.0001059188232884641,4.1365977469496723e-07,4.495398161666987e-05,4.0908887887783384e-07,4.4789079154014596e-07,4.507050719015439e-12,1.539983740730712e-11,7.458767145366876e-07,1.3875429769892532e-05,9.427720460213673e-09,5.141732704001848e-10,9.714646601352962e-12,1.0462321653605557e-09,1.753407990708427e-06,0.00010195604185166091,0.0002201604274826386,4.771105747496701e-05,1.40502616121291e-07,0.00013205203236519355
0.0027272430223816632,0.6730606280569196,0.001000831448752787,0.0010144132458819203,0.0013153418338970814,0.023869187702447697,0.0,0.0,0.0004944915181112707,2.1819938453037403e-05,0.5181231179626744,0.0509602560554788,1.1275040777509444e-05,2.053487002008293e-11,3.829353752800262e-09,4.847516612352815e-08,4.074541541674917e-05,0.0008052657383100584,1.674312279753654e-06,5.4754381807109845e-09,1.886942829462564e-05,8.816540614522645e-11,1.008143951747689e-08,2.3032707670215195e-05,1.6159379551839362e-08,0.00030867046701905633,1.3053453457494292e-08,3.875092488242783e-06,4.4388312620042513e-07,6.216218409322162e-09,1.4250129133281953e-07,5.322440281236071e-11,1.805997716846439e-08,8.419948767042899e-08,3.76,0.0,0.002980910681717833,0.4112255098151846,0.5491635645707857,0.0002639751558363705,0.0005194816683965611,0.5712456440085085,8.918980071157539e-15,3.684903668240811e-15,9.504205727345795e-10,4.025625020737235e-06,0.003555967489634393,5.375066524284452e-07,2.486771898262022e-13,7.283735605351949e-15,3.0409818535775417e-07,9.874950376497778e-07,2.4689075251104033e-09,0.0007287470463157248,0.00010584809276922128,4.1476318502124835e-07,4.520953671846698e-05,4.1018446120165665e-07,4.457982830136575e-07,4.529571633584136e-12,1.5250848289301237e-11,7.487116776385586e-07,1.3914816454628234e-05,9.474629852914087e-09,5.262412240869398e-10,9.947016188639665e-12,1.0321375435396338e-09,1.7590829190496444e-06,0.00010313554879139653,0.00021557354585393537,4.680388232482577e-05,1.377434872378356e-07,0.00013250504688175327
0.0027282123993833812,0.6730629466053782,0.0010198194555388603,0.0010353273436795006,0.0013408195395981128,0.023798605682026526,0.0,0.0,0.0004927447638778883,2.1647062619666517e-05,0.5180395699886474,0.05120314295473856,1.1340096030368978e-05,2.1480878362466072e-11,3.92896712491625e-09,4.9032172155971946e-08,4.048836289910376e-05,0.0007952793331985382,1.6795364298548744e-06,5.465128865911832e-09,1.859260169377791e-05,8.997263126813026e-11,1.02350497154052e-08,2.3005236225641503e-05,1.6193456478402774e-08,0.00030561704444142493,1.3117662345593676e-08,3.825435749680221e-06,4.3344865648316623e-07,6.186915032166108e-09,1.4419850271921996e-07,5.307243632308706e-11,1.8149426376441234e-08,8.344061162999402e-08,3.76,0.0,0.0029067619781664483,0.4109466468320492,0.5493209631604252,0.000262153270427467,0.0005115419169132428,0.5713795895673417,9.014913754765076e-15,3.724577952212933e-15,9.604843104432618e-10,4.016737605317961e-06,0.003524390584623475,5.289431928931445e-07,2.480759243673077e-13,7.263331194727453e-15,3.035088846941683e-07,1.0010448508788967e-06,2.432964389699316e-09,0.0007170692978754112,0.00010577652723832266,4.158257478735039e-07,4.546248425614205e-05,4.1123981931434054e-07,4.436962579599292e-07,4.5517603404019905e-12,1.509964489286528e-11,7.514929855598526e-07,1.395269829507778e-05,9.520837177271622e-09,5.387469294189805e-10,1.0187970260762565e-11,1.0178382575347586e-09,1.7646093453215076e-06,0.00010433531874232534,0.00021098282428092465,4.5892349635171015e-05,1.3497407645257715e-07,0.0001329616310900025
0.0027291817763850992,0.6730650664955116,0.0010393997248345944,0.0010569132938751198,0.0013671091998787405,0.023726519717066293,0.0,0.0,0.0004909623316008822,2.1471127864400425e-05,0.5179519160735497,0.051450664816792266,1.1403496212881658e-05,2.2478198700863557e-11,4.03162724518038e-09,4.959549440997208e-08,4.0222969891608726e-05,0.0007851211398607496,1.6844867081375442e-06,5.453455047575197e-09,1.8314457727484958e-05,9.183300912917581e-11,1.0391288502657883e-08,2.2973489652014825e-05,1.6227698310442063e-08,0.0003025180948785729,1.3180453527537448e-08,3.775025043457745e-06,4.229607279302102e-07,6.155032486511165e-09,1.4591615279241014e-07,5.291261731459237e-11,1.8236573033043516e-08,8.266073434012469e-08,3.76,0.0,0.0028330446759579596,0.41066443082733,0.5494791768384865,0.00026029731248805083,0.0005034957366448143,0.5715137006921873,9.111769722916039e-15,3.764635774703451e-15,9.706410045079738e-10,4.006402155524678e-06,0.003492364665475506,5.202769220289461e-07,2.473882049037736e-13,7.240297244770289e-15,3.028199346274455e-07,1.0149250958314445e-06,2.3965616315544153e-09,0.0007053429038357853,0.0001057041040047175,4.1684382987669354e-07,4.571239670417264e-05,4.122513660906583e-07,4.415843968272042e-07,4.573573022103683e-12,1.4946197771589913e-11,7.542140215817802e-07,1.3988940138388907e-05,9.566250584172018e-09,5.517103379957339e-10,1.0437900873641836e-11,1.0033345479955804e-09,1.7699714897838816e-06,0.00010555550871259366,0.00020638922201878066,4.49766529058844e-05,1.3219500823921487e-07,0.00013342177990304492
