Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564)
0.00875742464770049,0.4632784958142157,9.4301259541473e-09,1.7627189184220134e-08,2.123079017275552e-06,9.464903688432182e-06,0.0,0.0,7.504873631498986e-06,1.4195746189697767e-06,0.0027957040710370933,7.410565782159307e-06,3.286126188288143e-11,-1.227222004730991e-24,5.822619705579389e-20,2.0795902671629198e-13,1.3552902190729499e-11,4.924849718123575e-06,3.49537127234047e-17,3.846106758437277e-23,1.427624086908063e-13,3.278170512236504e-23,1.810977887955188e-13,4.139457401090707e-11,1.963175422123996e-15,2.6013144626530973e-11,8.812068475256758e-22,3.58821082604065e-17,5.258418339950866e-18,7.695717429946218e-22,1.280701042747892e-14,3.712402264134376e-19,4.803429282410848e-18,1.2952205145362026e-18,3.76,0.0,0.750672282984965,0.9835362588862631,0.01642768409375598,6.789862059970963e-10,2.094807400697432e-05,0.0028086185088298872,3.848292737996558e-16,6.8351492228318055e-18,1.3874971317629957e-14,4.386529635559042e-10,0.013623128513764064,7.061980468683185e-06,3.3061932384749903e-13,1.8044610508811535e-17,4.53848109125353e-09,1.6299814282958833e-10,7.576796437437095e-11,5.783655872445434e-07,1.2697028953389012e-05,2.387608492377677e-14,1.7026922463860597e-06,2.174290054788848e-14,1.3277176283259545e-13
0.00879218721814122,0.46328403057773554,9.653735039105681e-09,1.8118863227423374e-08,2.1651643914981288e-06,9.686090034911274e-06,0.0,0.0,7.67247328922108e-06,1.452324963624256e-06,0.0028614125316984125,7.7309696070336e-06,3.4922440967416626e-11,1.4292682367123658e-24,5.959098484612477e-20,2.079119794175404e-13,1.3811269061124522e-11,5.130648298707764e-06,3.817385316949526e-17,4.530991152580246e-23,1.4910624713337506e-13,3.456223730500602e-23,1.8099984379382992e-13,4.237232846779941e-11,2.0740043015845752e-15,2.7880918788335618e-11,9.418782216099247e-22,3.814136102936517e-17,5.444114690934967e-18,8.10766995780049e-22,1.3451964206689738e-14,3.874416578564182e-19,5.153959415684351e-18,1.4047016126117475e-18,3.76,0.0,0.7503134649565084,0.9831776402330721,0.016785674253446167,6.901163050026891e-10,2.1361012912408794e-05,0.0028748777024078516,3.846037719984549e-16,6.83114412778125e-18,1.3907540928268316e-14,4.563007461791542e-10,0.013915041166030966,7.1984954565700034e-06,3.43828223268476e-13,1.8764852896736645e-17,4.728189767755897e-09,1.698500363076544e-10,7.723322246700246e-11,6.028847614878609e-07,1.2692399370459468e-05,2.5359047650155543e-14,1.7746860909609505e-06,2.3200015240281733e-14,1.4237747843175186e-13
0.00882694978858195,0.46328968502271606,9.882733136120356e-09,1.8624832933340118e-08,2.207946159808788e-06,9.912412596694658e-06,0.0,0.0,7.843826075761312e-06,1.4858597707178539e-06,0.002928536119495276,8.064848134344192e-06,3.710674441425523e-11,2.7030374100765557e-25,6.099451978594707e-20,2.0786434992158793e-13,1.4074446543480475e-11,5.344437548967241e-06,4.168980517203826e-17,4.725350421621555e-23,1.5571856234601157e-13,3.3819803260762935e-23,1.8089998114699502e-13,4.3371022004198546e-11,2.1918354137945395e-15,2.9881476273877494e-11,1.006656624791351e-21,4.055067016359896e-17,5.6368666636036625e-18,8.542381946157415e-22,1.4130145482437037e-14,4.0408192357686776e-19,5.529850554177755e-18,1.5232211007114685e-18,3.76,0.0,0.7499476844096272,0.9828120608564254,0.017150606825407724,7.01471901607547e-10,2.178068460028889e-05,0.0029425744630290837,3.843750507576182e-16,6.827081268691417e-18,1.394143902404885e-14,4.746032238903204e-10,0.014212466093801213,7.33712066000344e-06,3.5752086352337243e-13,1.9511436534407208e-17,4.925273916545552e-09,1.7697078551395336e-10,7.872115905031637e-11,6.283780988106673e-07,1.2687679875901366e-05,2.69342221838577e-14,1.849530329529501e-06,2.475258280280283e-14,1.5266918426187442e-13
0.00886171235902268,0.46329546145608597,1.0117255797356716e-08,1.9145519548707398e-08,2.2514317932790997e-06,1.0143990669452358e-05,0.0,0.0,8.019018694137847e-06,1.5201990954017713e-06,0.00299710188937232,8.412731091436175e-06,3.9421058577877625e-11,-1.7317575905986415e-24,6.243042112658643e-20,2.0781587323640528e-13,1.4342505169920315e-11,5.566494965160344e-06,4.5528308336995306e-17,4.675009492658319e-23,1.6260999482646924e-13,3.7096643219313076e-23,1.8079820316400506e-13,4.43910419910407e-11,2.3152362942440275e-15,3.2024106776673476e-11,1.0758188609193267e-21,4.312030583918693e-17,5.836936943298283e-18,9.001124337037635e-22,1.484285371715976e-14,4.2140496884622125e-19,5.932918343391265e-18,1.6515020840001637e-18,3.76,0.0,0.749574832418986,0.9824394117626755,0.017522590245135892,7.130577032598935e-10,2.220715710637846e-05,0.0030117366881419897,3.841425037369265e-16,6.82295047897122e-18,1.3976712377905315e-14,4.935819056301064e-10,0.014515484102041133,7.477872419457934e-06,3.717127178378929e-13,2.028520302409044e-17,5.129991826594784e-09,1.8436996416431249e-10,8.023195096655525e-11,6.548808582404102e-07,1.2682869129325343e-05,2.860733422038664e-14,1.9273279580277426e-06,2.6406737779892887e-14,1.63695061333744e-13
0.00889647492946341,0.4633013622205697,1.0357441149939302e-08,1.9681356156458527e-08,2.295628742353363e-06,1.0380946375767819e-05,0.0,0.0,8.19814009432909e-06,1.5553635764211835e-06,0.0030671373080151196,8.775167064001579e-06,4.187260678021749e-11,1.4443959350742355e-24,6.389434925278316e-20,2.0776640693807558e-13,1.4615517783417305e-11,5.797106022960352e-06,4.971846685257291e-17,5.477836359680234e-23,1.6979156864091846e-13,3.9655476827661184e-23,1.8069451254977767e-13,4.543278079845928e-11,2.446360355314269e-15,3.4318734660892976e-11,1.1496537166046144e-21,4.586125730568418e-17,6.0445974231527504e-18,9.48523145754111e-22,1.5591596192652697e-14,4.397333768127732e-19,6.365106222601739e-18,1.7903231697158964e-18,3.76,0.0,0.7491947991515254,0.9820595830451826,0.01790173384418976,7.248785062595344e-10,2.2640498137185282e-05,0.003082392714880089,3.839056649692718e-16,6.818744004436938e-18,1.4013407579960524e-14,5.132586571809806e-10,0.014824176460075904,7.620766740514864e-06,3.864196567825767e-13,2.1087013712283395e-17,5.342609421839491e-09,1.920574383847803e-10,8.176577125740938e-11,6.824294037969402e-07,1.2677965738271727e-05,3.038435428394305e-14,2.0081852024902843e-06,2.8168893415064967e-14,1.7550659711609263e-13
0.00893123749990414,0.46330738969498475,1.0603433103209368e-08,2.023278794079049e-08,2.3405444864718216e-06,1.0623404734242489e-05,0.0,0.0,8.381281539831352e-06,1.5913744569721e-06,0.003138670256936801,9.152724067954072e-06,4.446905087721343e-11,5.910897031486382e-25,6.540039581477547e-20,2.0771638715833794e-13,1.4893558405615838e-11,6.036564326045514e-06,5.4292080194685033e-17,5.806232226972315e-23,1.7727470343000157e-13,3.854722348059257e-23,1.8058881622889278e-13,4.649663607120104e-11,2.585885560122121e-15,3.6775961403103365e-11,1.2284698453601937e-21,4.878528414675604e-17,6.2601292890104925e-18,9.996113900415016e-22,1.6378982084134776e-14,4.585799098891101e-19,6.828495088732958e-18,1.9405225561059716e-18,3.76,0.0,0.7488074738801895,0.9816724638977937,0.018288147836254053,7.369392000224079e-10,2.308077494635663e-05,0.003154571323896145,3.836654203125561e-16,6.814476508146844e-18,1.4051570301039265e-14,5.336563029625124e-10,0.015138624884011824,7.765819300111115e-06,4.0165793571801173e-13,2.191775170167843e-17,5.563400326820754e-09,2.0004337457575388e-10,8.33227906912231e-11,7.110612313753243e-07,1.2672968174747098e-05,3.227171597472818e-14,2.092211626764178e-06,3.0045932641391944e-14,1.8815880795216364e-13
0.00896600007034487,0.46331354629451416,1.0855378903034436e-08,2.0800272595286197e-08,2.3861864431688803e-06,1.0871493733814026e-05,0.0,0.0,8.568536679460158e-06,1.6282536064551705e-06,0.0032117290355128986,9.545990140409718e-06,4.721839637689581e-11,-2.333389873798691e-24,6.694251125557313e-20,2.0766554892772191e-13,1.517670095754455e-11,6.285171756361e-06,5.928364990216406e-17,5.681614601844068e-23,1.850712267179883e-13,4.212109641134467e-23,1.8048111353573364e-13,4.758301071202311e-11,2.7321389005824563e-15,3.9407110770430997e-11,1.3126028119549334e-21,5.1904973091388363e-17,6.483823322931596e-18,1.053526435119416e-21,1.7206607999552553e-14,4.781642511478119e-19,7.3253129383517e-18,2.103002411729336e-18,3.76,0.0,0.7484127449984803,0.9812779426289682,0.018681943302351258,7.492447700962836e-10,2.3528054413365865e-05,0.003228301743165556,3.83421471181845e-16,6.8101431245743044e-18,1.409125118212069e-14,5.547982073174469e-10,0.015458911518211289,7.913045406889474e-06,4.1744422270830747e-13,2.2778323922458658e-17,5.792646332138923e-09,2.0833825111210505e-10,8.490317528794373e-11,7.40814996040883e-07,1.2667875064233286e-05,3.427627861266074e-14,2.1795202322458015e-06,3.204522341308304e-14,2.0171047592841338e-13
0.008997286383741528,0.4633191996617532,1.1087344049237108e-08,2.132512254938332e-08,2.427891218005299e-06,1.1099696267233086e-05,0.0,0.0,8.740662893507263e-06,1.662205808349818e-06,0.003278810249117034,9.91386348878253e-06,4.983044972377497e-11,1.3372873991254278e-28,6.835654943295781e-20,2.07618945830695e-13,1.5435953573223463e-11,6.516997244133161e-06,6.416434766722855e-17,6.417823380693342e-23,1.9236615885623668e-13,4.364420473183622e-23,1.803824675378507e-13,4.8580339032764524e-11,2.8717287440508047e-15,4.1933827654140506e-11,1.3931550205376537e-21,5.4891100508651893e-17,6.692375070919423e-18,1.104596623339716e-21,1.7987294809951883e-14,4.9671311872176e-19,7.802997987832714e-18,2.2605349178072983e-18,3.76,0.0,0.7480510659792521,0.9809164516592792,0.01904276287666548,7.605333499134914e-10,2.3936648175140354e-05,0.0032960104386591423,3.831982878504727e-16,6.8061790255185736e-18,1.4128303258433952e-14,5.744817646695277e-10,0.01575222938050823,8.04741963397272e-06,4.321345445019093e-13,2.3579113042830755e-17,6.006436343235897e-09,2.1607669783814416e-10,8.634563232450205e-11,7.685855448892044e-07,1.2663208389651713e-05,3.61864454693095e-14,2.261000446318051e-06,3.3955420602870285e-14,2.1472782745675042e-13
0.009028572697138186,0.46332496141883706,1.1324366506956146e-08,2.18637081186389e-08,2.470195609587153e-06,1.1332663398927674e-05,0.0,0.0,8.9162708232456e-06,1.6968964193977085e-06,0.00334717187314342,1.0295412346736804e-05,5.257959099916374e-11,1.0721513867759887e-26,6.980391372439586e-20,2.0757178567917447e-13,1.5699455288123952e-11,6.756716923068665e-06,6.944364246232216e-17,6.815860300038819e-23,1.9993407919973861e-13,4.5352059033118373e-23,1.8028214042132267e-13,4.959653931524764e-11,3.0184833550122663e-15,4.4620589477270315e-11,1.4785691002911063e-21,5.805709251441506e-17,6.908008244920195e-18,1.1582042846739999e-21,1.8804005694961205e-14,5.158455493761107e-19,8.311543845843017e-18,2.4295583591471748e-18,3.76,0.0,0.747683216367621,0.9805487911588726,0.019409734276582994,7.720281654626548e-10,2.4351016070291983e-05,0.003365022085607476,3.8297212300027133e-16,6.802161777920856e-18,1.4166662296893602e-14,5.948052796521678e-10,0.016050403506892588,8.183577171066541e-06,4.472953228555606e-13,2.440551008937008e-17,6.227526777847432e-09,2.240822147213031e-10,8.780726229425277e-11,7.973270043887262e-07,1.2658462052326768e-05,3.8202904259131794e-14,2.345320938571718e-06,3.597685907741774e-14,2.285732827828833e-13
0.009059859010534844,0.463330833403123,1.1566561854338035e-08,2.24163900438576e-08,2.5131049758617655e-06,1.1570494904223206e-05,0.0,0.0,9.09543398348211e-06,1.7323427751969597e-06,0.003416835417776732,1.06911094386058e-05,5.547252588433832e-11,-2.982620299160581e-26,7.128251914197134e-20,2.0752397845613072e-13,1.5967261854324395e-11,7.004568664628136e-06,7.515351536772621e-17,7.223620744998307e-23,2.0778450793007728e-13,4.720538359517485e-23,1.8018012266534514e-13,5.063191577486021e-11,3.1728076297234e-15,4.747734823828081e-11,1.5691335268859466e-21,6.141409004878735e-17,7.130956213148475e-18,1.2144761747965129e-21,1.9658255603651094e-14,5.35694318418173e-19,8.852921912041391e-18,2.6108824188012534e-18,3.76,0.0,0.7473091130385714,0.980174877927685,0.01978294021785244,7.837330542042818e-10,2.4771205928100707e-05,0.0034353589355124365,3.827429520002112e-16,6.7980910824985726e-18,1.4206367027491834e-14,6.157870431643717e-10,0.016353494591907703,8.321528386338461e-06,4.629395762941777e-13,2.525822323495874e-17,6.456140398590123e-09,2.3236311142758497e-10,8.928817781669787e-11,8.270700733699335e-07,1.2653634994966889e-05,4.0331504332021865e-14,2.43257153431481e-06,3.811584267641758e-14,2.432985479385189e-13
0.009088016692591835,0.4633362139716359,1.1789058114402732e-08,2.2926161496391203e-08,2.5522450767147958e-06,1.1788786487041881e-05,0.0,0.0,9.259782719291229e-06,1.7649053637646225e-06,0.0034806637549669095,1.1059736100707105e-05,5.820489989433276e-11,7.526723739657345e-26,7.264033975937307e-20,2.0748039520421943e-13,1.6212014873896462e-11,7.234789420896862e-06,8.068899918258251e-17,7.639392415705977e-23,2.1509954836285985e-13,4.8855714121229913e-23,1.8008684331272008e-13,5.158040439756236e-11,3.3185926642913075e-15,5.020248921690891e-11,1.6552966188565831e-21,6.460847354820175e-17,7.338062104360483e-18,1.2675085870493714e-21,2.0460606653507962e-14,5.541960326695081e-19,9.369962830577616e-18,2.785304234838285e-18,3.76,0.0,0.7469670039785266,0.9798329407336814,0.020124224888184772,7.944502924026614e-10,2.5154393846245117e-05,0.0034998137837322007,3.8253398535599636e-16,6.794379301600826e-18,1.4243284071976757e-14,6.352488201230262e-10,0.01663053091867807,8.447226429167888e-06,4.774437649603477e-13,2.6048761345695432e-17,6.6685136380580155e-09,2.4005841412181157e-10,9.063758192301777e-11,8.54721253158286e-07,1.264922073476398e-05,4.23482134776566e-14,2.513678536044806e-06,4.0146914746532824e-14,2.573487932952018e-13
0.009116174374648827,0.46334168670651343,1.2015928624641084e-08,2.344792606979022e-08,2.591883424277094e-06,1.201117654747744e-05,0.0,0.0,9.427128243943588e-06,1.7981078385667252e-06,0.003545580377407506,1.1440583204781105e-05,6.106475635664276e-11,-4.583415200969499e-25,7.40252593981294e-20,2.0743631373969743e-13,1.6460341906807536e-11,7.4719761623671315e-06,8.662818034204387e-17,7.974889008019409e-23,2.2265874258188122e-13,5.066502252045236e-23,1.7999215746253907e-13,5.2544901412997656e-11,3.471150216651166e-15,5.3082004815039513e-11,1.7461132947687417e-21,6.79763133950412e-17,7.551467985897773e-18,1.322908147939772e-21,2.1296147375977145e-14,5.732908447067283e-19,9.916911980543097e-18,2.971059037985471e-18,3.76,0.0,0.7466197002939603,0.9794858095888486,0.020470688001411982,8.053437450060017e-10,2.554237043324836e-05,0.0035653769644297777,3.82322529844047e-16,6.79062326914211e-18,1.4281351844020432e-14,6.552728065807658e-10,0.016911643895786567,8.574392716673577e-06,4.923602306569885e-13,2.6861736871503703e-17,6.887336079352178e-09,2.4799005583906247e-10,9.200277477143315e-11,8.832328359425223e-07,1.2644739418892983e-05,4.4465489358427084e-14,2.59730266152346e-06,4.2283691288422847e-14,2.7219836691552737e-13
0.009144332056705819,0.4633472529985291,1.2247263747872406e-08,2.3981965636904168e-08,2.6320238867715576e-06,1.2237742362024378e-05,0.0,0.0,9.597527874915501e-06,1.8319638443106037e-06,0.003611601553732064,1.1834026638751303e-05,6.405763046193913e-11,-1.4780855117182423e-25,7.54360890497572e-20,2.0739167945198604e-13,1.6712285012052532e-11,7.7163145175747e-06,9.299996272945673e-17,8.459471234640263e-23,2.3046966917486416e-13,5.2490908524001157e-23,1.7989605675085828e-13,5.3525635556250194e-11,3.630838836866468e-15,5.6124471512847655e-11,1.8418307467011954e-21,7.15272875705998e-17,7.771359133392427e-18,1.380780945123701e-21,2.2166168749239764e-14,5.930680458210888e-19,1.0495479550134586e-17,3.168857285375577e-18,3.76,0.0,0.7462671402916943,0.9791334227357156,0.020822390934220367,8.164163503777961e-10,2.5935169869517105e-05,0.003632065331912302,3.821086305482692e-16,6.7868238472383705e-18,1.4320600394657315e-14,6.758732445811759e-10,0.017196878225896807,8.703034245513122e-06,5.076990513783586e-13,2.769769798654442e-17,7.112782108593774e-09,2.5616456222937037e-10,9.33838325515691e-11,9.126289594103143e-07,1.2640190260263927e-05,4.668829159337055e-14,2.6835146086804744e-06,4.45315282843509e-14,2.8789186458216654e-13
0.00917248973876281,0.4633529142548694,1.2483155659819715e-08,2.4528568267072644e-08,2.6726703233579534e-06,1.2468562702449057e-05,0.0,0.0,9.771040165204948e-06,1.8664873637698929e-06,0.0036787437401167356,1.2240452656510175e-05,6.718928261636106e-11,4.19335074600819e-25,7.687406909520353e-20,2.0734652034785344e-13,1.6967886635606408e-11,7.967994079367933e-06,9.983527233410369e-17,9.015438333077523e-23,2.385401185053429e-13,5.42515020075759e-23,1.797985208579278e-13,5.452283772787848e-11,3.798042895626395e-15,5.933892957874839e-11,1.9427085585520957e-21,7.527162658064437e-17,7.997925862841532e-18,1.441237842239077e-21,2.3072154277894716e-14,6.135144864840444e-19,1.110747207018785e-17,3.3794519967866864e-18,3.76,0.0,0.7459092619458783,0.9787757180809111,0.021179395390053646,8.276710928450475e-10,2.633282609647454e-05,0.0036998959429373874,3.818921898334762e-16,6.782979312374191e-18,1.4361059829637015e-14,6.970645990108886e-10,0.017486278740021864,8.833157823698144e-06,5.234704994901113e-13,2.855720161072783e-17,7.3450299998445846e-09,2.6458861232950126e-10,9.478082967655274e-11,9.429343377910765e-07,1.263557245192342e-05,4.902181764244934e-14,2.7723867937368913e-06,4.689603989584557e-14,3.044763060994307e-13
0.009200647420819802,0.4633586718992,1.272369890294704e-08,2.508802835546237e-08,2.7138265828419125e-06,1.2703717865945031e-05,0.0,0.0,9.947724932238472e-06,1.9016927279521823e-06,0.0037470235811777456,1.2660258119786798e-05,7.046570746563886e-11,-3.035424014459344e-25,7.834156207865437e-20,2.073008961628546e-13,1.7227189425759426e-11,8.227208454327155e-06,1.0716721018444303e-16,9.39471529795562e-23,2.468780977337811e-13,5.624066694748805e-23,1.796995264967435e-13,5.553674095456626e-11,3.972993504124466e-15,6.273490726458577e-11,2.0490207087755736e-21,7.922014598184066e-17,8.231363640741319e-18,1.5043946143244692e-21,2.4015709912903165e-14,6.345881256252158e-19,1.175479779714219e-17,3.603641162397426e-18,3.76,0.0,0.7455460029045633,0.9784126332016139,0.02154176339245167,8.391110034992789e-10,2.6735372802948397e-05,0.003768886057912251,3.816732718261221e-16,6.779090706985125e-18,1.4402760957662386e-14,7.188616815531016e-10,0.01777989038972105,8.964770068877274e-06,5.396850385554315e-13,2.944081549435321e-17,7.584262000125585e-09,2.732690418383215e-10,9.619383857469571e-11,9.741742721635883e-07,1.263088517899445e-05,5.14715385754965e-14,2.8639933873188624e-06,4.938313573022665e-14,3.2200126260993234e-13
0.009228805102876794,0.46336452737177036,1.2968990053142522e-08,2.5660646763316224e-08,2.7554964892702776e-06,1.2943289706254528e-05,0.0,0.0,1.0127643287645786e-05,1.937594626636411e-06,0.003816457910848126,1.3093850744581644e-05,7.389311814817666e-11,-2.0455368938195328e-25,7.983669184819585e-20,2.0725472869791457e-13,1.749023654983649e-11,8.494155310998908e-06,1.150311655440135e-16,9.91859809722792e-23,2.5549183593560714e-13,5.830605487512383e-23,1.7959906834667999e-13,5.656758043698219e-11,4.156087036276769e-15,6.632244625743057e-11,2.161055409915175e-21,8.338428065326717e-17,8.471873207754987e-18,1.5703722461585466e-21,2.4998269866416374e-14,6.564088706165067e-19,1.2439472723182482e-17,3.8422702983119914e-18,3.76,0.0,0.7451773004964596,0.9780441053521969,0.021909557278194828,8.507391609230369e-10,2.7142843440243363e-05,0.0038390531420755586,3.8145196981658413e-16,6.7751597632265234e-18,1.4445735778590623e-14,7.4127963990882e-10,0.018077758239113003,9.097877402406466e-06,5.563533242926101e-13,3.0349119440603535e-17,7.830664464015959e-09,2.8221284630786804e-10,9.76229293163569e-11,1.0063746608749907e-06,1.2626127646008252e-05,5.4043174779667595e-14,2.9584103424673563e-06,5.1999005598457425e-14,3.405189906048225e-13
