Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139)
1.1050411781212149e-07,0.6608185607569944,9.850246968221798e-07,4.356737259931971e-08,4.647236798412676e-08,3.01699428616313e-07,0.0,0.0,2.8831995598184135e-08,9.250663840619462e-12,2.126184372724425e-08,6.13209990748506e-07,2.236344019137364e-13,9.933470020195039e-19,6.527539338296877e-13,6.838558415289678e-08,4.607636831941597e-09,1.075603879674278e-08,4.027363026058771e-18,6.584012559723561e-24,4.262074790833983e-15,7.723153946017421e-15,6.922653802462483e-08,1.2069880278560811e-16,5.345138497229499e-14,5.19668479572175e-18,3.43181236445164e-21,2.502268938038421e-15,3.662667790669604e-18,3.8556895279539535e-19,3.964397868682709e-16,1.4764840344078212e-22,1.6196876900935977e-22,3.2892810388493923e-22,3.76,0.0,0.6151661427904495,0.9999992818387149,2.268074273717064e-08,7.26428004768386e-11,2.3741568063773838e-07,7.907232677791355e-07,6.118422279568193e-13,1.249254752133683e-13,3.2012965695984467e-09,1.0129320596322285e-07,7.828194993497034e-10,1.472835017263354e-10
1.12781268086652e-07,0.6608185648692191,1.0046565422175308e-06,4.522963423182975e-08,4.811630628871715e-08,3.12762608495329e-07,0.0,0.0,2.966327814648121e-08,9.695815737050429e-12,2.1792295137094644e-08,6.285868092789739e-07,2.350800748863443e-13,1.0528297969385377e-18,6.725908306435186e-13,6.838771208809559e-08,4.723460634305285e-09,1.1024390982452264e-08,4.2221921817474765e-18,7.060578365400239e-24,4.398863408358169e-15,7.804803855116814e-15,6.922687711819576e-08,1.3048866788180904e-16,5.510268676384678e-14,5.460383157110712e-18,3.713575779662663e-21,2.628770604982861e-15,3.943056558318233e-18,4.119603668898041e-19,4.147227261322076e-16,1.5560694945462287e-22,1.7990951590754737e-22,3.636565902295671e-22,3.76,0.0,0.6151661136319944,0.9999992629280536,2.3910069222104955e-08,7.62432855555037e-11,2.4812771816790334e-07,8.070209237709316e-07,6.161301527361179e-13,1.2529689746835987e-13,3.2014008063920096e-09,1.0338053951548089e-07,8.360066559160895e-10,1.5552445800857357e-10
1.1505841836118252e-07,0.6608185689804398,1.0240745126926802e-06,4.69111854033246e-08,4.9775753791089266e-08,3.2399591096272444e-07,0.0,0.0,3.0502927584822594e-08,1.0153631011328223e-11,2.232276595043011e-08,6.439640799020407e-07,2.4676511423282587e-13,1.1136467067335725e-18,6.923166025274663e-13,6.838944461015341e-08,4.839312286160116e-09,1.129275239901739e-08,4.421438503283541e-18,7.556719672566755e-24,4.536275334976903e-15,7.882769240341075e-15,6.922715136012463e-08,1.4083860429516596e-16,5.675631587108103e-14,5.730675293436292e-18,4.0095716814182284e-21,2.7584166593479755e-15,4.237540462893872e-18,4.39453714249108e-19,4.3328905457918847e-16,1.6378004035763954e-22,1.992873883392565e-22,4.0104411430905293e-22,3.76,0.0,0.6151660842464519,0.9999992439697921,2.5179287809942032e-08,7.993316674626588e-11,2.5906411140716575e-07,8.23318697971335e-07,6.201783068877181e-13,1.2564719606833542e-13,3.2014856732950763e-09,1.0546787272564123e-07,8.915640339071425e-10,1.6400872453461523e-10
1.1733556863571303e-07,0.6608185730906582,1.0432807856284162e-06,4.8611439176835984e-08,5.14501867114192e-08,3.353974804183845e-07,0.0,0.0,3.1350852044362014e-08,1.0624233379215994e-11,2.285325354449646e-08,6.593417186151703e-07,2.586842169208563e-13,1.1757467545801088e-18,7.119248984656032e-13,6.839085466090392e-08,4.955189914262515e-09,1.1561121643698331e-08,4.625084255325674e-18,8.072532584978943e-24,4.674281831614995e-15,7.957212946595895e-15,6.922737299655863e-08,1.5176724804885705e-16,5.84120493845467e-14,6.007564076311368e-18,4.320024777482691e-21,2.891207399973099e-15,4.546468552260934e-18,4.680648318906542e-19,4.521320180163273e-16,1.7216786400844174e-22,2.201723823621822e-22,4.412158012142234e-22,3.76,0.0,0.6151660546351184,0.999999224964452,2.648876624375239e-08,8.371246487879672e-11,2.7022351707099904e-07,8.396165892626715e-07,6.239999284532488e-13,1.2597760276441222e-13,3.201554742222386e-09,1.0755520559293749e-07,9.495405310608071e-10,1.7273591562367882e-10
1.1961271891024356e-07,0.6608185771998761,1.062277544554477e-06,5.032981878082609e-08,5.313909209003905e-08,3.469654805630514e-07,0.0,0.0,3.220696060434492e-08,1.1107745120918346e-11,2.338375581076851e-08,6.747196569020994e-07,2.7083208727066055e-13,1.239079309147728e-18,7.314099936098229e-13,6.83920017902885e-08,5.07109176924566e-09,1.1829497572449402e-08,4.833111773818526e-18,8.608097520524773e-24,4.8128555441083275e-15,8.028291254893271e-15,6.922755195559392e-08,1.6329337188815302e-16,6.006968801916545e-14,6.2910524530370716e-18,4.645149322587474e-21,3.027143148947158e-15,4.870189880880783e-18,4.978092165969442e-19,4.712452333074507e-16,1.807706024735282e-22,2.426354543042837e-22,4.842986232066534e-22,3.76,0.0,0.615166024799289,0.9999992059125344,2.7838859832408503e-08,8.758119938535597e-11,2.8160459296985105e-07,8.559145965432906e-07,6.276075558367569e-13,1.2628927200830027e-13,3.2016109295100534e-09,1.0964253811660724e-07,1.0099847476490552e-09,1.8170556824833403e-10
1.2188986918477409e-07,0.6608185813080987,1.0810669735950075e-06,5.2065757465815006e-08,5.484196755855835e-08,3.586980943712878e-07,0.0,0.0,3.307116329220369e-08,1.160428709602711e-11,2.3914271061270117e-08,6.900978388972843e-07,2.8320344518274994e-13,1.3035942000212596e-18,7.507667392817459e-13,6.839293459550655e-08,5.187016205483441e-09,1.2097879252533572e-08,5.045503466570938e-18,9.163479800083121e-24,4.951970425790511e-15,8.096154028119453e-15,6.922769628543977e-08,1.754358784214217e-16,6.172905348208438e-14,6.581143426592072e-18,4.985149311842974e-21,3.1662242436413394e-15,5.2090535032317396e-18,5.287020312929252e-19,4.90622673707407e-16,1.8958843135384385e-22,2.6674846589182803e-22,5.304213218099918e-22,3.76,0.0,0.6151659947402572,0.9999991868145236,2.9229911693691766e-08,9.15393883880245e-11,2.9320599837074204e-07,8.722127187275655e-07,6.310130589845233e-13,1.265832867498849e-13,3.201656615275542e-09,1.117298702958921e-07,1.0729449867762279e-09,1.9091714786725414e-10
1.2416701945930461e-07,0.6608185854153305,1.0996512529711157e-06,5.381869836187539e-08,5.655832112006336e-08,3.705935240311031e-07,0.0,0.0,3.394337108174152e-08,1.2113978758447353e-11,2.444479795190985e-08,7.054762190652609e-07,2.957930335238753e-13,1.3692418173115006e-18,7.699905171241368e-13,6.839369271998577e-08,5.302961664584229e-09,1.2366265923744584e-08,5.262241813577188e-18,9.738730228910871e-24,5.0916016662152535e-15,8.160944877804422e-15,6.922781251010865e-08,1.882137934195486e-16,6.338998612427949e-14,6.877840038466496e-18,5.34021868080588e-21,3.3084510298566314e-15,5.563408466443922e-18,5.607581112271141e-19,5.10258653620212e-16,1.986215192285346e-22,2.925841304954626e-22,5.79714331301859e-22,3.76,0.0,0.6151659644593163,0.9999991676708886,3.0662252994786656e-08,9.558704877197237e-11,3.05026394312757e-07,8.885109547458618e-07,6.342276702882185e-13,1.2686066364977232e-13,3.20169374124672e-09,1.1381720213003757e-07,1.138469254751118e-09,2.0037005385223736e-10
1.2644416973383514e-07,0.6608185895215781,1.1180325553577092e-06,5.558809433720231e-08,5.828767093732433e-08,3.826499908571321e-07,0.0,0.0,3.4823495889796004e-08,1.2636938171276052e-11,2.497533541957723e-08,7.20854760296469e-07,3.085956247497346e-13,1.435973197151403e-18,7.890771970296548e-13,6.839430849542298e-08,5.4189266618203524e-09,1.2634656966590119e-08,5.483309367150408e-18,1.033388566965204e-23,5.231725625228434e-15,8.222801345586662e-15,6.92279059193634e-08,2.0164625927105019e-16,6.50523428471565e-14,7.181145353999657e-18,5.710541510838727e-21,3.4538238559559857e-15,5.933603802285322e-18,5.939919699727538e-19,5.30147813016771e-16,2.0787002720094422e-22,3.2021596052282266e-22,6.323097036501932e-22,3.76,0.0,0.6151659339577568,0.9999991484820849,3.213620318984212e-08,9.972419624743235e-11,3.1706444388472335e-07,9.048093035444868e-07,6.372620149407725e-13,1.2712235778927926e-13,3.201723891129047e-09,1.1590453361829312e-07,1.2066052615231075e-09,2.1006362453666738e-10
1.2872132000836567e-07,0.6608185936268489,1.1362130429494192e-06,5.7373407857886756e-08,6.00295451282121e-08,3.9486573518222006e-07,0.0,0.0,3.571145057165861e-08,1.3173282021614245e-11,2.550588263066826e-08,7.36233432348982e-07,3.2160602683244503e-13,1.5037400945738899e-18,8.080230985150953e-13,6.839480828744635e-08,5.5349097749963085e-09,1.2903051876256713e-08,5.7086887519114955e-18,1.0948969606189238e-23,5.372319771796911e-15,8.281855095005573e-15,6.922798080397426e-08,2.1575252859019166e-16,6.671599523814888e-14,7.491062449907806e-18,6.096292238621472e-21,3.6023430678591154e-15,6.319988518612322e-18,6.28417805262272e-19,5.502851016997335e-16,2.1733410853225344e-22,3.497182159779981e-22,6.883410349290874e-22,3.76,0.0,0.615165903236868,0.9999991292485573,3.365207025439204e-08,1.0395084540227038e-10,3.2931881247095526e-07,9.211077640856161e-07,6.401261405787937e-13,1.2736926694088665e-13,3.2017483564734074e-09,1.1799186475991225e-07,1.2774004211753415e-09,2.199971419107101e-10
1.309984702828962e-07,0.66081859773115,1.154194865117935e-06,5.9174110848994e-08,6.178348156766743e-08,4.07239016231357e-07,0.0,0.0,3.6607148915474095e-08,1.3723125635297624e-11,2.6036438939150864e-08,7.516122105789704e-07,3.348190885537708e-13,1.5724950451140743e-18,8.268249552447398e-13,6.839521359384754e-08,5.650909635352835e-09,1.317145024140073e-08,5.938362664671801e-18,1.1583992697644136e-23,5.513362627097403e-15,8.338232110165554e-15,6.922804064536532e-08,2.305519579757822e-16,6.838082791195884e-14,7.807594403743727e-18,6.497635868810141e-21,3.754009004800213e-15,6.722911590375978e-18,6.640495046661252e-19,5.706657635697466e-16,2.2701390835182553e-22,3.8116585420241248e-22,7.479433932406401e-22,3.76,0.0,0.6151658722979362,0.9999991099707399,3.521015091648011e-08,1.0826700974668961e-10,3.4178816796984845e-07,9.374063353472061e-07,6.428295460926034e-13,1.2760223545137547e-13,3.2017681904391413e-09,1.2007919555415232e-07,1.3509018524691452e-09,2.3016983598684891e-10
1.3327562055742672e-07,0.6608186018344901,1.171980156553512e-06,6.098968455704552e-08,6.354902769562561e-08,4.1976811198158496e-07,0.0,0.0,3.751050563582555e-08,1.4286582991531648e-11,2.6567003852449028e-08,7.66991074907831e-07,3.482297042206285e-13,1.6421914163788173e-18,8.454798824277624e-13,6.839554193949655e-08,5.7669249201398284e-09,1.343985172689462e-08,6.172313874242542e-18,1.223895332192505e-23,5.654833711408676e-15,8.392052898160224e-15,6.922808826841261e-08,2.4606400191831e-16,7.004673703619114e-14,8.130744285048005e-18,6.91472818894653e-21,3.908821995755418e-15,7.142721950268891e-18,7.009006511264278e-19,5.912853210256102e-16,2.369095634367494e-22,4.146344808077755e-22,8.112532481630687e-22,3.76,0.0,0.6151658411422463,0.9999990906490577,3.68107308843553e-08,1.12672701751478e-10,3.544711809897317e-07,9.537050163228937e-07,6.45381209501044e-13,1.2782205778487185e-13,3.201784251608614e-09,1.2216652600027464e-07,1.4271563794342486e-09,2.405808888580886e-10
1.3782992110648775e-07,0.66081861003832,1.2069696048560965e-06,6.466341490661222e-08,6.71131854992492e-08,4.4528695231949717e-07,0.0,0.0,3.93398576526831e-08,1.5454788202076398e-11,2.762815814122913e-08,7.977489998557033e-07,3.7562342571670876e-13,1.7842262838534542e-18,8.823391449290325e-13,6.839602190414593e-08,5.998996669329559e-09,1.3976663024034937e-08,6.652979617363488e-18,1.3608622433646944e-23,5.938983356027642e-15,8.492481653235027e-15,6.922815553824078e-08,2.7930420571707615e-16,7.338141972566696e-14,8.796910027140189e-18,7.796737269329459e-21,4.2278903876220065e-15,8.034399995689839e-18,7.783141258085534e-19,6.332245138744702e-16,2.573489440382521e-22,4.879400799978612e-22,9.495479247240053e-22,3.76,0.0,0.6151657781857158,0.9999990518757573,4.014047780374156e-08,1.2175271361180628e-10,3.804728765826513e-07,9.86302703468821e-07,6.500627751196558e-13,1.2822521092246806e-13,3.2018077089813875e-09,1.263411858452306e-07,1.5881105467553962e-09,2.6211458146421874e-10
1.4238422165554878e-07,0.6608186182384096,1.2411981232058937e-06,6.839063018027981e-08,7.071858239087156e-08,4.7140884913300976e-07,0.0,0.0,4.119884258887501e-08,1.6678783103137292e-11,2.868934368649003e-08,8.285071094395255e-07,4.037474035994927e-13,1.9294897143988672e-18,9.185843583026152e-13,6.839633358920376e-08,6.231115154832794e-09,1.4513484136130577e-08,7.150549561742424e-18,1.5057738278620144e-23,6.224623036280087e-15,8.584003557940707e-15,6.922819624930162e-08,3.15630511500478e-16,7.671939755374115e-14,9.48958381979733e-18,8.743389677945905e-21,4.559550567497252e-15,8.99781290114647e-18,8.60761002218627e-19,6.760718561493238e-16,2.7865317284173187e-22,5.702510367218386e-22,1.1043422690996474e-21,3.76,0.0,0.6151657143774976,0.9999990129319036,4.364338470455246e-08,1.3119096111848783e-10,4.073133246668369e-07,1.0189008177817367e-06,6.542332361670116e-13,1.2858420132116962e-13,3.2018229135315727e-09,1.3051584428894845e-07,1.7606316456496486e-09,2.845908547176444e-10
1.469385222046098e-07,0.6608186264348302,1.274682145210091e-06,7.216750224886688e-08,7.436192379211414e-08,4.981206850460213e-07,0.0,0.0,4.308681074224949e-08,1.7959432515924135e-11,2.975055979359238e-08,8.59265338400885e-07,4.325628018065472e-13,2.077642041600994e-18,9.542034053746784e-13,6.839653404414638e-08,6.4632709499816945e-09,1.5050313973830834e-08,7.664888422349777e-18,1.6585898586961056e-23,6.5116201723839265e-15,8.667405987425544e-15,6.9228219451212e-08,3.552014907451077e-16,8.006013937116468e-14,1.0208789320052556e-17,9.755621999327802e-21,4.903804549268471e-15,1.0035749603117194e-17,9.483395123882321e-19,7.198000370442379e-16,3.00823033253958e-22,6.621908049354167e-22,1.2767716510752421e-21,3.76,0.0,0.6151656497277642,0.9999989738206402,4.7321362939198444e-08,1.4098750952319897e-10,4.349820039406571e-07,1.0514993517631683e-06,6.579482669444695e-13,1.2890388934747262e-13,3.201832661013529e-09,1.346905013256581e-07,1.945083726806279e-09,3.080017929248678e-10
1.5149282275367084e-07,0.660818634627658,1.3074377890785417e-06,7.599033945784167e-08,7.804005136486716e-08,5.254096267378947e-07,0.0,0.0,4.500312646833464e-08,1.9297581079658983e-11,3.081180653554533e-08,8.900236434367006e-07,4.620318105222307e-13,2.2283593428448416e-18,9.891879174287952e-13,6.839666114122819e-08,6.6954549903415315e-09,1.5587151813991464e-08,8.195862037957977e-18,1.8192552788224328e-23,6.799854062473608e-15,8.74340757526193e-15,6.922823111389734e-08,3.981767446211991e-16,8.340320438613272e-14,1.09545496007029e-17,1.0834244088450918e-20,5.2606539959215174e-15,1.1150997402765443e-17,1.0411435035221838e-18,7.643848307982804e-16,3.238591708684511e-22,7.643889108707985e-22,1.4679876230051286e-21,3.76,0.0,0.6151655842466361,0.9999989345450193,5.117616816587167e-08,1.51142409797674e-10,4.634684502657838e-07,1.0840982981535526e-06,6.612575207203148e-13,1.2918859302860884e-13,3.201838807670449e-09,1.388651569496508e-07,2.14182619395356e-09,3.3233901628692415e-10
1.5604712330273187e-07,0.6608186428169658,1.3394808510167845e-06,7.985558261175586e-08,8.174993791756514e-08,5.532631192127969e-07,0.0,0.0,4.694716790012121e-08,2.069405368931415e-11,3.187308452076657e-08,9.207819961735137e-07,4.921177011504393e-13,2.3813335943295176e-18,1.0235327118097886e-12,6.839673970356291e-08,6.927658519720293e-09,1.612399718237127e-08,8.743337361067968e-18,1.9877016491925132e-23,7.089214798000315e-15,8.812663927063103e-15,6.922823512350972e-08,4.447167422412695e-16,8.674822323583273e-14,1.1726887092202744e-17,1.1979945836508149e-20,5.630100194663928e-15,1.2346341639782744e-17,1.139262587618271e-18,8.098047050106063e-16,3.4776209598184016e-22,8.774796709526873e-22,1.6791560378710313e-21,3.76,0.0,0.6151655179441778,0.9999988951080104,5.520940675664222e-08,1.6165569913687595e-10,4.927622600777243e-07,1.11669764992784e-06,6.642052645542794e-13,1.2944215050379627e-13,3.201842570405101e-09,1.4303981115527879e-07,2.3512138303374584e-09,3.5759375546236044e-10
1.606014238517929e-07,0.6608186510028272,1.3708268023419477e-06,8.375980106061776e-08,8.548868251277809e-08,5.816688800714792e-07,0.0,0.0,4.891832666700972e-08,2.2149655924606207e-11,3.293439472324867e-08,9.515403780328486e-07,5.227848663706085e-13,2.5362726449786865e-18,1.0572353057599974e-12,6.839678598380082e-08,7.15987304958628e-09,1.6660849767907653e-08,9.307182447992277e-18,2.1638485171503294e-23,7.379602280093117e-15,8.875772941099678e-15,6.922823401011456e-08,4.949826666537924e-16,9.009488280358914e-14,1.2525823544889756e-17,1.3193303789963903e-20,6.0121440400682664e-15,1.3624565370482635e-17,1.2427822856078607e-18,8.560404655154192e-16,3.725321871010405e-22,1.0021009810165184e-21,1.91145526153316e-21,3.76,0.0,0.6151654508303952,0.999998855512507,5.942254198324089e-08,1.7252740140542e-10,5.228530934739398e-07,1.149297400291087e-06,6.668309529640296e-13,1.2966797509953149e-13,3.2018447461602326e-09,1.4721446393695417e-07,2.5735968265273262e-09,3.8375691656218005e-10
1.6515572440085393e-07,0.660818659185315,1.4014907896076415e-06,8.769968888649115e-08,8.925350576609923e-08,6.106148938066021e-07,0.0,0.0,5.091600761414254e-08,2.366517447031947e-11,3.3995738363621515e-08,9.822987766387748e-07,5.539988473722551e-13,2.692900033205344e-18,1.090295497408082e-12,6.839681080013064e-08,7.3920903294369e-09,1.7197709362747143e-08,9.88726644944816e-18,2.3476047045442312e-23,7.670925327565076e-15,8.93327975262205e-15,6.922822945406231e-08,5.491362683130126e-16,9.344291412430574e-14,1.3351380010158626e-17,1.4474787584217256e-20,6.406786024863904e-15,1.4988449050340744e-17,1.3517841662289887e-18,9.030749362261748e-16,3.981696950437566e-22,1.1388931748890435e-21,2.1660744777991542e-21,3.76,0.0,0.6151653829152316,0.9999988157613304,6.381689998663917e-08,1.8375752753654132e-10,5.537306770136241e-07,1.1818975426740392e-06,6.69169745611556e-13,1.2986910386894038e-13,3.201845865540412e-09,1.513891152891493e-07,2.8093208094529123e-09,4.108191377241179e-10
1.6971002494991496e-07,0.6608186673645018,1.4314876374817692e-06,9.167206119125267e-08,9.304174533435114e-08,6.400894061311906e-07,0.0,0.0,5.2939628522658606e-08,2.5241377527831718e-11,3.505711683702639e-08,1.0130571836438008e-06,5.857263494015054e-13,2.8509546646386513e-18,1.122715008841461e-12,6.839682143941008e-08,7.624302327248229e-09,1.7734575825964396e-08,1.0483459601454619e-17,2.5388695142732122e-23,7.963100872451278e-15,8.985681312649954e-15,6.922822258674878e-08,6.073397259773528e-16,9.679208304797306e-14,1.4203576837659995e-17,1.5824766171079737e-20,6.814026237217598e-15,1.6440770221822077e-17,1.4663459797037548e-18,9.508926727857352e-16,4.246747476162354e-22,1.2884979521487555e-21,2.444212086822579e-21,3.76,0.0,0.6151653142085668,0.9999987758572353,6.839367553036924e-08,1.953460758867731e-10,5.853848062398319e-07,1.2144980707287272e-06,6.712529718562277e-13,1.300482399816734e-13,3.20184628605962e-09,1.5556376520639554e-07,3.0587268726360283e-09,4.387708378703514e-10
1.7426432549897598e-07,0.6608186755404575,1.460831853377555e-06,9.567385048515076e-08,9.685085158353078e-08,6.700809183724328e-07,0.0,0.0,5.498861983271137e-08,2.6879015217786227e-11,3.61185316717305e-08,1.04381559348646e-06,6.179352473975629e-13,3.0101903895366776e-18,1.1544971827133281e-12,6.839682274805404e-08,7.856501216577287e-09,1.827144906283887e-08,1.1095633216382327e-17,2.7375338562065834e-23,8.256053234092262e-15,9.033430600451671e-15,6.922821415884083e-08,6.6975551484053865e-16,1.0014218312649023e-13,1.508243368252236e-17,1.7243513829667534e-20,7.233864362052474e-15,1.7984303209132148e-17,1.5865417864835885e-18,9.99479708965515e-16,4.520473547296294e-22,1.4515573735097396e-21,2.7470741949678842e-21,3.76,0.0,0.6151652447202128,0.99999873580291,7.315393754087636e-08,2.0729303255936332e-10,6.178053479682175e-07,1.2470989783240983e-06,6.731085455963332e-13,1.3020778979690259e-13,3.2018462456048773e-09,1.59738413683283e-07,3.322151607519687e-09,4.676022585787179e-10
