Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165)
1.8177299171697222e-08,0.8185934052205152,2.698294615886081e-06,4.400640272023592e-08,5.9195981738219124e-08,2.641300039740341e-06,0.0,0.0,9.282419518567495e-08,3.239135557190715e-11,5.103071126205544e-08,1.4008590039482052e-06,6.109419360658031e-13,7.430844058103447e-18,9.508559912131678e-12,2.246901771188148e-06,4.790062485856548e-08,2.5816251278532115e-08,1.516125719545533e-16,7.594894110919126e-22,2.89865873705315e-13,1.5208949730267274e-12,4.000740598088412e-06,1.4403164525132686e-16,4.69493892710222e-13,1.669976721666275e-17,4.586618290318345e-20,6.813388374811549e-14,1.4657057998987482e-17,7.145166428766185e-18,1.6430574494146506e-15,1.2039436201793379e-21,2.3282503142317155e-22,2.824351386140799e-23,3.76,0.0,0.8950834115288077,0.9999983192524635,1.475302428445586e-08,3.5813470320250086e-10,3.017770873322575e-07,7.863176194511742e-06,9.193772323141736e-13,1.2967225334718534e-12,8.955253412454052e-08,2.4578658452332956e-06,1.1475022951597575e-10,1.7103262422915052e-11,5.043970393612122e-13,4.864556010434129e-13
1.8356282276048087e-08,0.8185934247680553,2.7592191719754766e-06,4.521275158273368e-08,6.073397338194565e-08,2.6714545787318788e-06,0.0,0.0,9.377963675404762e-08,3.303786159285675e-11,5.220078217146066e-08,1.4340382408966707e-06,6.373476291632714e-13,7.968910684960726e-18,9.885309134468368e-12,2.270664679056592e-06,4.8998290079402344e-08,2.6408211531937053e-08,1.5757346990452624e-16,8.136831150648657e-22,3.0021440510786417e-13,1.5725896306506556e-12,4.017364447904406e-06,1.5093950733029855e-16,4.837885860724217e-13,1.7476873254461635e-17,4.923018053118807e-20,7.117135314335198e-14,1.5513297893422827e-17,7.541845967201596e-18,1.7083931362822435e-15,1.2677302660743298e-21,2.521623922092352e-22,3.0502446600004855e-23,3.76,0.0,0.8950833022895573,0.999998281655123,1.5179755067041697e-08,3.704306015994402e-10,3.0937974753947324e-07,7.940608009170265e-06,9.398108871373022e-13,1.3134086662498022e-12,9.054577704846664e-08,2.4820668163328977e-06,1.1803121118765335e-10,1.7607043897841473e-11,5.168748700145521e-13,4.935791533829541e-13
1.853526538039895e-08,0.8185934443685869,2.820726798864238e-06,4.643865666183131e-08,6.229442917862845e-08,2.701734555342557e-06,0.0,0.0,9.473630607752936e-08,3.3690944661558036e-11,5.338312631889141e-08,1.4675816888298854e-06,6.646355271940252e-13,8.539854248326399e-18,1.0272981647102192e-11,2.294282037959638e-06,5.010744199251107e-08,2.700638186455392e-08,1.6369479570290561e-16,8.710309310238072e-22,3.1079425682812227e-13,1.625312945946354e-12,4.03374540031661e-06,1.5810718951548701e-16,4.983356768544309e-13,1.8280221731788405e-17,5.2803959081144305e-20,7.430610890346496e-14,1.640898154165554e-17,7.955668471069364e-18,1.77558090724824e-15,1.3340654220424587e-21,2.729022496738506e-22,3.2916161895547095e-23,3.76,0.0,0.8950831929114814,0.9999982436638049,1.5614558667488733e-08,3.830065367790489e-10,3.171209327255396e-07,8.01804004832427e-06,9.604018039051656e-13,1.3300292320689762e-12,9.153321493943762e-08,2.506267778571917e-06,1.213856418975106e-10,1.812230328369374e-11,5.295259713021323e-13,5.007213353242841e-13
1.8714248484749816e-08,0.8185934640217913,2.882811874443014e-06,4.768419008223848e-08,6.387738781659229e-08,2.7321410473952556e-06,0.0,0.0,9.569421295770929e-08,3.435061238644137e-11,5.45776680139504e-08,1.501487196351915e-06,6.928256603504045e-13,9.145276158590909e-18,1.0671742870504166e-11,2.317752594523419e-06,5.122800875464163e-08,2.7610723996352715e-08,1.6997868843156877e-16,9.31673154360915e-22,3.2160693101570117e-13,1.6790666415623556e-12,4.049887105695274e-06,1.6554181665726674e-16,5.131356737007612e-13,1.9110336703533698e-17,5.659811458090623e-20,7.753993132609355e-14,1.734542046966358e-17,8.387153252486913e-18,1.8446509932208224e-15,1.4030155664675437e-21,2.9513084190189767e-22,3.5493456019802064e-23,3.76,0.0,0.8950830833933971,0.9999982052806745,1.605751050587992e-08,3.9586541512936163e-10,3.2500182175485125e-07,8.095472314207132e-06,9.81146762881632e-13,1.346582726719414e-12,9.251478714642825e-08,2.530468731946507e-06,1.248147494502498e-10,1.8649211808883e-11,5.423507245708966e-13,5.07881764142368e-13
1.889323158910068e-08,0.818593483727349,2.9454687265619126e-06,4.894942207207217e-08,6.548288589045508e-08,2.762675123061841e-06,0.0,0.0,9.665336709890865e-08,3.501687245025931e-11,5.578433057167989e-08,1.5357525803689374e-06,7.219382545647247e-13,9.786832992975756e-18,1.108175706184876e-11,2.3410751861396146e-06,5.235991758356839e-08,2.8221199143835868e-08,1.7642728537553263e-16,9.957542067311332e-22,3.3265391287841523e-13,1.7338523109831925e-12,4.0657931551420635e-06,1.7325063780271765e-16,5.28189039553337e-13,1.9967743684120168e-17,6.062363893628183e-20,8.087460244355967e-14,1.832395072640183e-17,8.836827474257537e-18,1.9156337311867584e-15,1.474647789047367e-21,3.1893875017947883e-22,3.824352140887218e-23,3.76,0.0,0.8950829737341318,0.9999981665079288,1.6508686087587066e-08,4.0901012894525707e-10,3.330235838910325e-07,8.172904809033032e-06,1.0020425182407482e-12,1.3630677853671432e-12,9.34904356520522e-08,2.554669676452895e-06,1.2831977305484794e-10,1.9187941247868155e-11,5.553495015094928e-13,5.150600668062096e-13
1.9072214693451546e-08,0.8185935034849426,3.0086916733119176e-06,5.023442091632585e-08,6.711095809123068e-08,2.7933378380663225e-06,0.0,0.0,9.761377808493948e-08,3.5689732601476126e-11,5.700303694140982e-08,1.570375644595502e-06,7.519937334300252e-13,1.046623747362225e-17,1.1503187029723012e-11,2.3642487159746723e-06,5.350309534975622e-08,2.883776833806065e-08,1.8304270876595865e-16,1.0634227729978856e-21,3.439366362922551e-13,1.789671213407289e-12,4.081467085578354e-06,1.8124102376922498e-16,5.434961888225378e-13,2.0852969595047043e-17,6.489192612442487e-20,8.431190430551763e-14,1.9345933545349616e-17,9.305226411117768e-18,1.9885594991141216e-15,1.5490298421995396e-21,3.444209303926022e-22,4.1175953556022767e-23,3.76,0.0,0.8950828639325248,0.9999981273477783,1.6968160962686606e-08,4.22443549428059e-10,3.411873760202889e-07,8.250337534991789e-06,1.0230858731759386e-12,1.3794829063951358e-12,9.446010493356061e-08,2.5788706120872458e-06,1.3190196212728357e-10,1.9738663551375498e-11,5.685226661231536e-13,5.222558779874829e-13
1.925119779780241e-08,0.8185935232942511,3.07247504505689e-06,5.153925298100592e-08,6.876163736498078e-08,2.8241302342904844e-06,0.0,0.0,9.857545536727612e-08,3.6369200644535466e-11,5.82337100785361e-08,1.6053541890089411e-06,7.830126994617546e-13,1.118525946512917e-17,1.1936193894270192e-11,2.387272137795762e-06,5.4657468926505815e-08,2.9460392612654887e-08,1.8982705557768926e-16,1.1348318343870562e-21,3.5545644953143495e-13,1.8465240926216467e-12,4.096912383153077e-06,1.8952046548276509e-16,5.590574898450225e-13,2.176654262124571e-17,6.941477984248413e-20,8.78536173171046e-14,2.0412756246361112e-17,9.792893760115054e-18,2.0634586663857723e-15,1.6262301836255697e-21,3.7167681791936705e-22,4.4300760415718115e-23,3.76,0.0,0.8950827539874294,0.9999980878024348,1.7436010672501945e-08,4.3616852273639637e-10,3.4949434122356615e-07,8.327770494246694e-06,1.0442736900007353e-12,1.3958264634452955e-12,9.542374336746649e-08,2.603071538845546e-06,1.3556257490355885e-10,2.0301550509525845e-11,5.818705758693353e-13,5.294688389124007e-13
1.9430180902153276e-08,0.8185935431549434,3.1368131503164335e-06,5.2863982811875505e-08,7.04349548096031e-08,2.8550533424709346e-06,0.0,0.0,9.953840828779159e-08,3.7055284444123026e-11,5.9476272423699145e-08,1.640685994202119e-06,8.150159157358705e-13,1.1945726792103194e-17,1.2380937215087303e-11,2.4101444754612845e-06,5.582296470011357e-08,3.0089032740433304e-08,1.9678240812172172e-16,1.210138593653655e-21,3.6721464062324967e-13,1.904411344130493e-12,4.1121324802355565e-06,1.9809657719634173e-16,5.748732707654503e-13,2.270899200100774e-17,7.420442410204515e-20,9.1501520735025e-14,2.1525831906649075e-17,1.0300381385435899e-17,2.1403616420010163e-15,1.7063179105523406e-21,4.008106124313231e-22,4.7628380086351424e-23,3.76,0.0,0.8950826438977105,0.9999980478741278,1.7912310769891266e-08,4.501878763714912e-10,3.5794561143531004e-07,8.405203688939535e-06,1.0656028049662614e-12,1.4120970487373378e-12,9.638130366507334e-08,2.627272456723716e-06,1.3930287903097516e-10,2.0876773980030948e-11,5.953935801250576e-13,5.366985989073902e-13
1.960916400650414e-08,0.8185935630666837,3.2017002358626924e-06,5.4208673182290335e-08,7.21309394788506e-08,2.886108185203823e-06,0.0,0.0,1.0050264610452311e-07,3.774799193789964e-11,6.073064525351437e-08,1.6763688040969004e-06,8.480243135155872e-13,1.2749525924978246e-17,1.2837575248320176e-11,2.4328648476172504e-06,5.699950795866185e-08,3.0723648905060016e-08,2.0391085127376992e-16,1.2895044815646197e-21,3.7921249276583095e-13,1.963333328622162e-12,4.127130751267065e-06,2.069771011721899e-16,5.909438204948319e-13,2.368084789754635e-17,7.927351357140372e-20,9.525739418135046e-14,2.2686598085237063e-17,1.0828248705251099e-17,2.219298952642839e-15,1.789362648953806e-21,4.31931569270671e-22,5.116969998107565e-23,3.76,0.0,0.8950825336622403,0.9999980075651231,1.8397136892835913e-08,4.645044269514544e-10,3.6654231047461306e-07,8.482637121195682e-06,1.0870699776951747e-12,1.4282936157992733e-12,9.733274119538909e-08,2.651473365717805e-06,1.431241533952555e-10,2.1464506360928033e-11,6.090920183582569e-13,5.439448172486058e-13
1.9788147110855006e-08,0.8185935830291431,3.267130512274527e-06,5.557338502362546e-08,7.384961845974205e-08,2.917295775094618e-06,0.0,0.0,1.0146817797650521e-07,3.8447331136422075e-11,6.199674905908055e-08,1.7124003382011583e-06,8.82059012934184e-13,1.3598602787369816e-17,1.3306264822972406e-11,2.4554324526000257e-06,5.818702324775799e-08,3.136420089247411e-08,2.1121446768556567e-16,1.3730953318794128e-21,3.914512819206737e-13,2.0232903322799198e-12,4.14191051587807e-06,2.1616990714262199e-16,6.072693829698387e-13,2.4682641395971636e-17,8.463514012524551e-20,9.912301704880409e-14,2.3896516583828783e-17,1.1377062595206905e-17,2.3003012161383315e-15,1.8754345575520437e-21,4.6515408008502385e-22,5.493606705377352e-23,3.76,0.0,0.8950824232799013,0.9999979668777129,1.8890564774850868e-08,4.791209760312278e-10,3.752855522603161e-07,8.560070793120206e-06,1.1086719739547671e-12,1.4444151196349468e-12,9.827801278339148e-08,2.675674265823956e-06,1.4702768815610668e-10,2.2064920495550485e-11,6.229662214147843e-13,5.512071618685724e-13
1.996713021520587e-08,0.8185936030419947,3.3330982191103505e-06,5.69581773610246e-08,7.559101719956534e-08,2.9486171101344958e-06,0.0,0.0,1.024350129247599e-07,3.9153310106193977e-11,6.327450458973366e-08,1.7487783206601665e-06,9.171413179138168e-13,1.4494963736343868e-17,1.3787160874167362e-11,2.4778465273047812e-06,5.9385435352797006e-08,3.2010648618734236e-08,2.1869531396323126e-16,1.4610815245321437e-21,4.0393220827186175e-13,2.084282169334699e-12,4.156475046986239e-06,2.2568298738157645e-16,6.238501542708421e-13,2.5714904466415443e-17,9.030283762114876e-20,1.0310016562877741e-13,2.51570749137788e-17,1.1947398001958365e-17,2.383399026188067e-15,1.964604449044784e-21,5.005976446614498e-22,5.893929204176867e-23,3.76,0.0,0.8950823127495908,0.9999979258141823,1.9392670157727925e-08,4.940402983094958e-10,3.841764361908569e-07,8.63750470678968e-06,1.1304056691796468e-12,1.460460168686194e-12,9.921707814438352e-08,2.69987515703815e-06,1.5101478235995414e-10,2.2678188992887847e-11,6.370165147033892e-13,5.584853061416457e-13
2.0146113319556735e-08,0.8185936231049044,3.399597629934773e-06,5.836310739729316e-08,7.735515962274093e-08,2.9800731736589955e-06,0.0,0.0,1.0340315983187395e-07,3.9865936959806416e-11,6.456383296641261e-08,1.7855004818867967e-06,9.532926811811839e-13,1.544067643657045e-17,1.4280416272782566e-11,2.500106341945946e-06,6.059466940623857e-08,3.266295218734925e-08,2.2635541421002215e-16,1.5536378994262288e-21,4.16656365063014e-13,2.1463080371874877e-12,4.17082757244857e-06,2.355244559062671e-16,6.406862895315388e-13,2.6778169760569068e-17,9.629059029674663e-20,1.0719061168588866e-13,2.6469787339200987e-17,1.253983827459017e-17,2.4686229208146505e-15,2.056943825983591e-21,5.383870505375539e-22,6.319166185366375e-23,3.76,0.0,0.8950822020702205,0.9999978843768085,1.9903528731595637e-08,5.09265140715427e-10,3.9321604702544045e-07,8.71493886425273e-06,1.1522679980601138e-12,1.4764273024189401e-12,1.0014990156535102e-07,2.7240760393561163e-06,1.5508674251052145e-10,2.33044839489182e-11,6.512432184969783e-13,5.657789285749024e-13
2.03250964239076e-08,0.8185936432175254,3.4666229788194803e-06,5.978823066332318e-08,7.914206783675167e-08,3.0116649399806108e-06,0.0,0.0,1.0437262748992751e-07,4.0585219870307844e-11,6.586465451705969e-08,1.8225645259076997e-06,9.90534685775117e-13,1.6437870443983977e-17,1.478618222262344e-11,2.5222112445862903e-06,6.181464979192355e-08,3.3321071300327566e-08,2.3419678542706817e-16,1.6509436072992635e-21,4.296248074727627e-13,2.209366938099288e-12,4.184971267390246e-06,2.4570255501699375e-16,6.577779111190449e-13,2.7872970370956354e-17,1.0261284516218167e-19,1.1139612454274702e-13,2.7836193559098115e-17,1.3154974459073162e-17,2.5560035013275723e-15,2.1525247228292346e-21,5.786527954102938e-22,6.770596362222123e-23,3.76,0.0,0.8950820912407108,0.9999978425678933,2.0423216208419573e-08,5.247982362294383e-10,4.024054604749232e-07,8.79237326754032e-06,1.1742558053960827e-12,1.492315548322118e-12,1.0107645054383358e-07,2.74827691277361e-06,1.5924488458859984e-10,2.3943977586192497e-11,6.656466444739008e-13,5.730877162982212e-13
2.0504079528258465e-08,0.818593663379512,3.534168420801227e-06,6.123360101787855e-08,8.095176188890688e-08,3.0433933772231584e-06,0.0,0.0,1.0534342462489487e-07,4.1311167089223254e-11,6.717688811547576e-08,1.8599681135939914e-06,1.0288890724947902e-12,1.7488737747795192e-17,1.5304608581289623e-11,2.54416068649536e-06,6.304529952230965e-08,3.3984964923838286e-08,2.42221457650103e-16,1.7531822212790613e-21,4.428386264210216e-13,2.273458077461491e-12,4.1989092497695105e-06,2.5622566043517114e-16,6.751251052156468e-13,2.899983977971413e-17,1.0928452196322605e-19,1.1571847316897507e-13,2.9257856688663385e-17,1.3793404405062103e-17,2.6455715242427648e-15,2.2514195563437005e-21,6.215313834135525e-22,7.249550507160052e-23,3.76,0.0,0.8950819802599893,0.9999978003897847,2.0951808430172716e-08,5.406423117032233e-10,4.1174574611408744e-07,8.869807918670042e-06,1.196365838854832e-12,1.5081243387549987e-12,1.0199669324667263e-07,2.772477777286648e-06,1.634905366547878e-10,2.4596842866288514e-11,6.802270939222591e-13,5.804113668844384e-13
2.068306263260933e-08,0.8185936835905301,3.602228105062523e-06,6.269927049057832e-08,8.278426005033045e-08,3.075259441824124e-06,0.0,0.0,1.0631555985013201e-07,4.2043786936806076e-11,6.850045233304323e-08,1.8977088955313017e-06,1.0683777706867209e-12,1.8595533596401552e-17,1.583584345516012e-11,2.565954177137059e-06,6.428654132168305e-08,3.465459187066307e-08,2.504314526767351e-16,1.8605420408546794e-21,4.562989022772902e-13,2.3385805553626364e-12,4.2126445889387e-06,2.6710227683021255e-16,6.927279110865379e-13,3.01593119503932e-17,1.1632101683640315e-19,1.2015942401035707e-13,3.07363638185684e-17,1.4455733068070768e-17,2.737357795675401e-15,2.3537012278598432e-21,6.671652664638302e-22,7.757411919862729e-23,3.76,0.0,0.8950818691269937,0.9999977578448406,2.1489381331255366e-08,5.568000746751619e-10,4.212379619778637e-07,8.947242819635609e-06,1.2185949302286264e-12,1.5238527828079713e-12,1.0291059927894362e-07,2.796678632891304e-06,1.678250375314233e-10,2.52632529657298e-11,6.949848613662847e-13,5.877495846960862e-13
2.0862045736960195e-08,0.8185937038502495,3.6707962700277694e-06,6.418528925822087e-08,8.46395793667781e-08,3.1072640719478494e-06,0.0,0.0,1.0728904161054482e-07,4.278308776821357e-11,6.983526699234529e-08,1.9357845536871207e-06,1.1090228588208926e-12,1.976057751188843e-17,1.6380032441671048e-11,2.58759122296823e-06,6.553829908890063e-08,3.532991158588078e-08,2.588287438742007e-16,1.9732160835528414e-21,4.700065714006409e-13,2.404732627741507e-12,4.226180317676427e-06,2.783410292343472e-16,7.105863237932634e-13,3.135192122152042e-17,1.2373820543447858e-19,1.2472073603288267e-13,3.227332939810554e-17,1.5142573905426186e-17,2.8313929782920628e-15,2.4594433815425264e-21,7.1570275788845825e-22,8.295616501957629e-23,3.76,0.0,0.8950817578406812,0.9999977149353844,2.2036010750126018e-08,5.732741957940693e-10,4.308831478903504e-07,9.024677972395901e-06,1.2409400770414295e-12,1.539499523358423e-12,1.0381814339459391e-07,2.8208794795832416e-06,1.7224973197926765e-10,2.594338004553548e-11,7.099202391475047e-13,5.951020762543503e-13
2.104102884131106e-08,0.8185937241583185,3.739867166190644e-06,6.569170580382862e-08,8.651773534571619e-08,3.1394081934407683e-06,0.0,0.0,1.0826387823354898e-07,4.352907798811814e-11,7.118125193083585e-08,1.974192767571809e-06,1.1508465430543657e-12,2.0986253609585895e-17,1.693731905809422e-11,2.6090713748880237e-06,6.680049673426274e-08,3.601088352164015e-08,2.674152824575551e-16,2.0914019065681674e-21,4.839624963482861e-13,2.4719121398006835e-12,4.239519423866454e-06,2.8995066956011473e-16,7.287003031704378e-13,3.257820208920306e-17,1.3155245329039744e-19,1.2940416299145798e-13,3.387039388240005e-17,1.585454816134795e-17,2.9277077158453276e-15,2.5687202357182777e-21,7.672984285402091e-22,8.865654898944019e-23,3.76,0.0,0.8950816464000207,0.9999976716637398,2.2591772502144522e-08,5.900673234034345e-10,4.406823313680335e-07,9.102113378885912e-06,1.263398280571138e-12,1.5550633475548949e-12,1.0471930322542063e-07,2.8450803173580024e-06,1.767659727437451e-10,2.663739591609678e-11,7.250335137198146e-13,6.024685539766555e-13
2.1220011945661924e-08,0.8185937445143855,3.809434980356052e-06,6.721856704128419e-08,8.841874162025508e-08,3.1716927255733797e-06,0.0,0.0,1.0924007797809771e-07,4.428176606935352e-11,7.253832578456495e-08,2.0129311809775724e-06,1.1938711515030642e-12,2.2275011185933343e-17,1.750784519463607e-11,2.630394274795366e-06,6.807305703493722e-08,3.66974665220804e-08,2.761930258951276e-16,2.2153015435243114e-21,4.981675513562006e-13,2.5401170296280806e-12,4.252664842433207e-06,3.0194008373163775e-16,7.470697792738531e-13,3.3838689003088254e-17,1.3978062974282928e-19,1.3421145596234183e-13,3.5529221755818364e-17,1.6592283891066354e-17,3.0263327663441073e-15,2.681606378496544e-21,8.221135858338246e-22,9.469075360728849e-23,3.76,0.0,0.8950815348039879,0.9999976280322687,2.3156742480784266e-08,6.071820979543875e-10,4.5063653335560125e-07,9.179549041026893e-06,1.2859664226891827e-12,1.5705435997144534e-12,1.0561405701781166e-07,2.869281146211311e-06,1.8137512320086477e-10,2.7345472799862922e-11,7.403249620985217e-13,6.098487397628034e-13
2.139899505001279e-08,0.8185937649181017,3.879493848602984e-06,6.876591827608534e-08,9.034260999234e-08,3.2041185800399423e-06,0.0,0.0,1.1021764902604592e-07,4.504116055406981e-11,7.390640619964726e-08,2.051997407549911e-06,1.2381191484955942e-12,2.3629365469573902e-17,1.8091751044199836e-11,2.6515596468675783e-06,6.935590183362743e-08,3.738961893028355e-08,2.85163936225054e-16,2.3451216615238508e-21,5.126226275700516e-13,2.6093453392043775e-12,4.2656194573697104e-06,3.143182917909809e-16,7.656946483914827e-13,3.5133916324866216e-17,1.4844011665016864e-19,1.3914436296793027e-13,3.725150108872279e-17,1.7356415746811724e-17,3.1272989904981064e-15,2.7981767490898536e-21,8.803164704230832e-22,1.0107485420367578e-22,3.76,0.0,0.8950814230515658,0.9999975840433648,2.373099667295719e-08,6.24621149812154e-10,4.607467672763694e-07,9.25698496072414e-06,1.3086413261622394e-12,1.5859399059223068e-12,1.0650238423787646e-07,2.893481966139083e-06,1.8607855755843592e-10,2.8067783309904925e-11,7.557948526400556e-13,6.172423642128337e-13
