Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61)
4.2889642593548856e-08,0.8990004174215102,8.45288733314454e-05,3.0646055056194083e-06,3.592758496236928e-06,8.588171905633128e-05,0.0,0.0,1.3227284553072403e-06,2.302895190358444e-09,1.7885855945304611e-06,5.249416929601125e-05,8.789527586666843e-10,3.801696113506729e-13,7.068450380402341e-09,2.740130569715129e-05,6.155254613239473e-06,9.059958875086597e-07,2.6127755132112525e-13,6.792282304886428e-16,2.2844558026051413e-10,9.207521656640561e-10,3.665499155456996e-05,4.757446550580599e-13,1.6782464726081312e-10,2.082823380184625e-14,1.9010359736178774e-14,2.7852614107514515e-10,3.454299750453715e-13,2.6376964774395787e-13,2.746788041851781e-12,1.1878380540231486e-17,2.527017103939984e-16,1.413920191102699e-17,3.76,0.0,0.7898955672494444,0.9969863222706683,1.4397723648926117e-06,2.3574200610162518e-07,3.0187403169057446e-05,0.00012635340615812637,1.0575773291747045e-11,1.1079230881564134e-11,1.0913985959514994e-06,6.086496388794098e-05,2.8028831193733304e-08,1.1306382090640363e-09,6.540332709027544e-12,2.4847173424478548e-12,2.7532722065266768e-06,5.288346873257016e-07,9.161325837351984e-10,1.437996563089464e-07,0.0029506018400162998,1.8826471789252152e-13
4.3874224454536876e-08,0.8990014873899528,8.749242513107709e-05,3.234665719025919e-06,3.7847522530151785e-06,8.872278655283096e-05,0.0,0.0,1.3570654848142679e-06,2.4122168420193416e-09,1.8622079640172568e-06,5.4710980927698284e-05,9.59735460938783e-10,4.303544900710024e-13,7.550727877565805e-09,2.7644207100833717e-05,6.401648896961967e-06,9.433028684012956e-07,2.8086976509052794e-13,7.776789699017511e-16,2.423982261033119e-10,9.662340897124585e-10,3.676714902141624e-05,5.332156090386974e-13,1.758425245838405e-10,2.298806037719057e-14,2.1127243188718704e-14,3.0115534467823193e-10,3.845876413542333e-13,2.905845604758562e-13,2.9968862675914393e-12,1.3189443310185735e-17,2.8492786524459374e-16,1.6564679748583346e-17,3.76,0.0,0.7898893808788696,0.9969836732305147,1.5452614010208642e-06,2.51996155729565e-07,3.199362380497888e-05,0.0001292914903995047,1.0809460303937914e-11,1.119337025303137e-11,1.1014327314989359e-06,6.21683684524735e-05,3.038667775481832e-08,1.2086987710904475e-09,6.797454719609254e-12,2.539374742663828e-12,2.8582553138114468e-06,5.534948357228178e-07,9.719138048842992e-10,1.5032551783665646e-07,0.0029505940386668735,2.0386333070938358e-13
4.48588063155249e-08,0.8990025608649208,9.044571683632244e-05,3.4087269149883266e-06,3.981013905780445e-06,9.16091102422577e-05,0.0,0.0,1.3916023373078942e-06,2.524228732893681e-09,1.93647216747534e-06,5.6949440060921696e-05,1.0451922232228085e-09,4.85093931968005e-13,8.046558372001269e-09,2.7873094310309784e-05,6.649763763495744e-06,9.809352139680485e-07,3.013022078933551e-13,8.869346190643292e-16,2.567215367730231e-10,1.0120247035540467e-09,3.687163028501868e-05,5.958597401070343e-13,1.8395747932225721e-10,2.531204599565608e-14,2.3429914687146007e-14,3.248546720787717e-10,4.2688739857345804e-13,3.191641198783168e-13,3.2629054110900432e-12,1.4605964190356774e-17,3.2058794943792184e-16,1.9320767809804834e-17,3.76,0.0,0.7898831367813834,0.9969809947129975,1.6557701047574658e-06,2.688903351199219e-07,3.385735024412204e-05,0.00013223199568076474,1.1035130354645784e-11,1.1301233018139887e-11,1.1108898289322563e-06,6.346775559642604e-05,3.288254175096393e-08,1.2898286392843358e-09,7.0575830360917796e-12,2.593868043363944e-12,2.964328320099954e-06,5.786016686806542e-07,1.029510178867224e-09,1.5698937915412286e-07,0.0029505861485619256,2.2025376607266145e-13
4.584338817651292e-08,0.899003637671591,9.338677852894752e-05,3.5866928458324992e-06,4.181442336201278e-06,9.454049675538303e-05,0.0,0.0,1.4263377965345797e-06,2.6389415110587878e-09,2.0113421564898677e-06,5.92084730465698e-05,1.1354045037271553e-09,5.445821753862785e-13,8.555379965297532e-09,2.8088688514256225e-05,6.899467786022974e-06,1.0188745942475005e-06,3.225808255560508e-13,1.0077891657591468e-15,2.714088309681763e-10,1.0580671869886419e-09,3.6968965886370345e-05,6.639769323875252e-13,1.9216353368220897e-10,2.7808110395026478e-14,2.592874711201844e-14,3.4963294101935925e-10,4.724725190364506e-13,3.495522868632859e-13,3.5453955668237652e-12,1.6133062059996138e-17,3.599559729392698e-16,2.2440739514928382e-17,3.76,0.0,0.789876835051077,0.9969782878709464,1.7713992254713318e-06,2.8642881544766787e-07,3.577848485028062e-05,0.00013517495866440118,1.1252845731389715e-11,1.1403119033065554e-11,1.119799336837939e-06,6.476313760556448e-05,3.5520741929008284e-08,1.3740390126584572e-09,7.320627898615355e-12,2.648197643484522e-12,3.071453610124829e-06,6.041434978907321e-07,1.0889192270367713e-09,1.637908132638954e-07,0.0029505781731837106,2.374480375110817e-13
4.682797003750094e-08,0.8990047176442519,9.631378472207725e-05,3.7684657115646362e-06,4.385935249030692e-06,9.751672498968182e-05,0.0,0.0,1.461270534431032e-06,2.7563656895353525e-09,2.08678376045349e-06,6.148706189819012e-05,1.2304471848809666e-09,6.090053351312602e-13,9.076617841462918e-09,2.8291683506072746e-05,7.150636318110456e-06,1.0571036319708378e-06,3.4471104501560507e-13,1.1410628076088683e-15,2.864534893600001e-10,1.104307352075153e-09,3.70596489052997e-05,7.378734610070219e-13,2.004549509269266e-10,3.048429135333315e-14,2.8634177705273847e-14,3.754980326313339e-10,5.214869101044289e-13,3.817908250293246e-13,3.84490358694604e-12,1.7775888485350124e-17,4.0331736756417536e-16,2.5959961559677593e-17,3.76,0.0,0.7898704758097115,0.9969755538030397,1.8922472431932902e-06,3.046155361235536e-07,3.7756902437806844e-05,0.00013812041491008818,1.1462691073708301e-11,1.1499318817444436e-11,1.1281896166394536e-06,6.605452672840292e-05,3.830558856668816e-08,1.4613387355640428e-09,7.586501529692688e-12,2.702363942917388e-12,3.17959451168612e-06,6.30108721717508e-07,1.1501375603924997e-09,1.7072939457933686e-07,0.0029505701158518043,2.5545758520275387e-13
4.781255189848896e-08,0.8990058006259555,9.922504762787247e-05,3.953946432411162e-06,4.5943894067662695e-06,0.00010053754821124024,0.0,0.0,1.49639912021658e-06,2.8765116374287346e-09,2.16276461291952e-06,6.378424217006959e-05,1.3303886014615756e-09,6.785405744223798e-13,9.609687399996381e-09,2.8482745485492276e-05,7.403151229588087e-06,1.0956058656354781e-06,3.676978071267817e-13,1.2876011433021566e-15,3.018489732055457e-10,1.1506936539684358e-09,3.7144137679465175e-05,8.178616903279213e-13,2.088262337256354e-10,3.334873412094451e-14,3.155667937413863e-14,4.0245694807543556e-10,5.740749697193402e-13,4.1591928653865795e-13,4.16197228054042e-12,1.9539617701236793e-17,4.509686254631824e-16,2.9915930994623144e-17,3.76,0.0,0.7898640592048453,0.9969727935557724,2.018410329790625e-06,3.234541220129092e-07,3.979245213801641e-05,0.00014106839889116863,1.1664770730420332e-11,1.1590113197855119e-11,1.1360879292794935e-06,6.734193517636139e-05,4.1241381400260474e-08,1.5517344190218662e-09,7.855118091801752e-12,2.7563673424569893e-12,3.2887152728635106e-06,6.564858399265191e-07,1.2131609404652546e-09,1.778046989242228e-07,0.002950561979728864,2.7429329793047935e-13
4.879713375947698e-08,0.8990068864681655,0.00010211901051624147,4.143034903738452e-06,4.806700848475695e-06,0.0001036026960548742,0.0,0.0,1.5317220290117247e-06,2.999389571851201e-09,2.2392540777393467e-06,6.609910081736922e-05,1.4352905925493657e-09,7.533553605465724e-13,1.0153997173257393e-08,2.8662513074627625e-05,7.65690064177994e-06,1.1343657124317801e-06,3.915455979898932e-13,1.4482743266172141e-15,3.1758883996430627e-10,1.1971771828773902e-09,3.722285831841936e-05,9.042597710569157e-13,2.1727212131580936e-10,3.6409680743468297e-14,3.470673265018572e-14,4.3051586377548195e-10,6.303814510481866e-13,4.5197500907833943e-13,4.497139641657047e-12,2.1429436755448784e-17,5.032168917616844e-16,3.434830857347294e-17,3.76,0.0,0.7898575854080528,0.9969700081254419,2.1499823158558612e-06,3.4294789997057004e-07,4.188495917313166e-05,0.00014401894401192924,1.1859206299685976e-11,1.1675773067587394e-11,1.1435204313194335e-06,6.862537512391998e-05,4.4332407693231726e-08,1.6452305591614164e-09,8.126393645888104e-12,2.8102082437494846e-12,3.3987810397736307e-06,6.832634666717875e-07,1.277984337232878e-09,1.8501630353226098e-07,0.002950553767826485,2.939655350392149e-13
4.9781715620465e-08,0.8990079750304085,0.00010499424119764033,4.335630234098734e-06,5.022765093611161e-06,0.00010671187642430463,0.0,0.0,1.5672376499962703e-06,3.125009550581755e-09,2.3162231755484825e-06,6.843077405660196e-05,1.5452085749339906e-09,8.336068059443709e-13,1.0708951528377117e-08,2.883159751203742e-05,7.911778664069425e-06,1.173368431310139e-06,4.1625847878182666e-13,1.6239761884424923e-15,3.336667562461833e-10,1.2437116399365427e-09,3.7296207029622114e-05,9.973913372719272e-13,2.2578758567504377e-10,3.967545934290043e-14,3.809479845600439e-14,4.596801849870383e-10,6.905513359757122e-13,4.899931228706261e-13,4.8509381079188545e-12,2.3450535862142228e-17,5.603795149692441e-16,3.929894840739619e-17,3.76,0.0,0.7898510546132358,0.9969671984601413,2.28705466299614e-06,3.630999146912484e-07,4.403422654044803e-05,0.00014697208262551647,1.2046134347329237e-11,1.1756559245116661e-11,1.1505121788893092e-06,6.990485870877004e-05,4.758294043892512e-08,1.7418296524602009e-09,8.400246110756012e-12,2.8638870492437184e-12,3.509757834858702e-06,7.104303419060395e-07,1.3446019841465698e-09,1.9236378704652573e-07,0.0029505454830110905,3.1448414825394543e-13
5.076629748145302e-08,0.8990090661799234,0.00010784942565519252,4.5316309671449444e-06,5.242477331595708e-06,0.00010986477729470366,0.0,0.0,1.6029442941216004e-06,3.2533814654223386e-09,2.3936445110467495e-06,7.077844524098829e-05,1.660191635719255e-09,9.194410953248951e-13,1.1273953156340796e-08,2.8990582994395478e-05,8.167685133362943e-06,1.2126000864157176e-06,4.4184011409223784e-13,1.815623331646659e-15,3.5007650838788455e-10,1.290253299463137e-09,3.736455227136751e-05,1.0975852043003767e-12,2.343678268728617e-10,4.3154473419102475e-14,4.173129181017005e-14,4.899545975026817e-10,7.547297171669922e-13,5.300065667401534e-13,5.223893851171454e-12,2.5608099002928764e-17,6.227835589001103e-16,4.4811923977877214e-17,3.76,0.0,0.7898444670350181,0.9969643654617399,2.4297164412199783e-06,3.83912943880406e-07,4.624003660960035e-05,0.00014992784605237256,1.2225704297473086e-11,1.1832722416456586e-11,1.1570871381782098e-06,7.11803980319612e-05,5.09972366899662e-08,1.8415323075515875e-09,8.676595223328784e-12,2.9174041621439497e-12,3.6216125356935697e-06,7.379753413585176e-07,1.4130074303549982e-09,1.9984672951880736e-07,0.002950537128009813,3.35858503255711e-13
5.175087934244104e-08,0.8990101597913166,0.00011068336184460065,4.730935288146375e-06,5.465732597922843e-06,0.00011306106842029004,0.0,0.0,1.6388402013924906e-06,3.3845150362114037e-09,2.4714922014147886e-06,7.314134276195625e-05,1.7802826420064312e-09,1.0109929983595967e-12,1.1848405352972878e-08,2.9140027140650877e-05,8.42452535765406e-06,1.252047511065854e-06,4.682937987818918e-13,2.024154203265366e-15,3.66812010926478e-10,1.336760959776095e-09,3.742823674584004e-05,1.2051750682729293e-12,2.4300826774819803e-10,4.685519122811895e-14,4.562655657982179e-14,5.213431173512584e-10,8.230616883906099e-13,5.720461122917657e-13,5.616526101332327e-12,2.790729481178442e-17,6.907652799296042e-16,5.093355057470288e-17,3.76,0.0,0.7898378229072287,0.9969615099878487,2.5780543111301486e-06,4.053895127554032e-07,4.850215263593414e-05,0.0001528862645990844,1.2398076488500713e-11,1.1904503149007219e-11,1.1632682013818654e-06,7.245200515804615e-05,5.457953600813534e-08,1.9443373534375644e-09,8.955362499760087e-12,2.97075998636424e-12,3.734312854298962e-06,7.658874852079066e-07,1.4831935902186116e-09,2.074647124088727e-07,0.0029505287054163313,3.5809750092327506e-13
5.2735461203429064e-08,0.8990112557462253,0.00011349495367606265,4.9334412158227e-06,5.692425937478317e-06,0.00011630040294984571,0.0,0.0,1.6749235477341688e-06,3.518419805457601e-09,2.5497418061433495e-06,7.551873798596953e-05,1.9055183656578587e-09,1.1083854666342726e-12,1.2431714098004093e-08,2.9280461557009115e-05,8.68220986465948e-06,1.291698272411937e-06,4.95622483391462e-13,2.250528148167183e-15,3.8386731321442836e-10,1.38319588451346e-09,3.748757924433439e-05,1.3204992080887563e-12,2.5170454803997726e-10,5.0786135288312005e-14,4.9790841371236656e-14,5.538491383898912e-10,8.956922427733943e-13,6.161403952980159e-13,6.02934650431945e-12,3.0353267776891915e-17,7.646695734450327e-16,5.771240423777682e-17,3.76,0.0,0.7898311224814625,0.9969586328537499,2.7321525106418686e-06,4.2753190788945215e-07,5.0820320193035536e-05,0.00015584736757755417,1.2563420386934682e-11,1.197213196611743e-11,1.1690772071716372e-06,7.371969211522169e-05,5.833405902832029e-08,2.050241943989366e-09,9.236471197378298e-12,3.0239549264843932e-12,3.847827316949287e-06,7.941559455660859e-07,1.5551527902089685e-09,2.1521731858363638e-07,0.002950520217696622,3.812095981507506e-13
5.3720043064417085e-08,0.8990123539329857,0.00011628320518976465,5.139046780204952e-06,5.922452555773039e-06,0.00011958241895314524,0.0,0.0,1.7111924514605581e-06,3.6551051335574427e-09,2.628370258511164e-06,7.790994323457725e-05,2.0359296212451914e-09,1.2117293128325506e-12,1.30232899394013e-08,2.9412392483194388e-05,8.940654156355358e-06,1.331540636906976e-06,5.238287981354245e-13,2.4957244481019204e-15,4.0123660440145973e-10,1.4295217362029127e-09,3.7542876355943746e-05,1.4439001904557672e-12,2.604525180853612e-10,5.495587206030223e-14,5.4234276632547265e-14,5.874754777188904e-10,9.72766178642499e-13,6.623159534333202e-13,6.462858514689162e-12,3.2951129787015565e-17,8.44849393359494e-16,6.519933729207559e-17,3.76,0.0,0.7898243660257211,0.9969557348342934,2.892092845952336e-06,4.503421904126317e-07,5.319426852750639e-05,0.00015881118332440524,1.272191295169359e-11,1.2035829472576422e-11,1.1745349648401764e-06,7.498347089546734e-05,6.226500613047844e-08,2.159241658650845e-09,9.51984627744621e-12,3.076989387707364e-12,3.962125244463329e-06,8.227700528808979e-07,1.628876813289418e-09,2.2310413231624185e-07,0.0029505116671946184,4.0520282816620317e-13
5.4704624925405106e-08,0.8990134542463093,0.0001190472149339838,5.347650187221638e-06,6.155707958755352e-06,0.0001229067408613989,0.0,0.0,1.7476449793597948e-06,3.794580194561955e-09,2.7073557989079487e-06,8.031430981433305e-05,2.1715414153912113e-09,1.321122969520215e-12,1.3622549690921199e-08,2.953630150252424e-05,9.199778470104464e-06,1.3715635366802043e-06,5.529150755206724e-13,2.7607413497825254e-15,4.1891421698987805e-10,1.4757045036648967e-09,3.7594404050304255e-05,1.5757245786004883e-12,2.692482321883826e-10,5.937300184184506e-14,5.896685302759734e-14,6.22224418877108e-10,1.054428012600284e-12,7.105972695331931e-13,6.91755682338471e-12,3.570595204361231e-17,9.316651485336745e-16,7.344749057396018e-17,3.76,0.0,0.789817553823128,0.9969528166657492,3.057954686494866e-06,4.7382220858582514e-07,5.562371183909392e-05,0.00016177773922054786,1.2873737141062427e-11,1.2095806522218787e-11,1.1796612813676997e-06,7.624335345468084e-05,6.637655621370069e-08,2.2713305992890834e-09,9.805414368718414e-12,3.1298637758180472e-12,4.077176732966349e-06,8.517193013587686e-07,1.704356940874704e-09,2.3112473928505076e-07,0.0029505030561377487,4.300848202978577e-13
5.568920678639313e-08,0.8990145565869708,0.00012178617055196832,5.559149970693744e-06,6.3920880818450285e-06,0.00012627298082491423,0.0,0.0,1.784279152413216e-06,3.936853972458712e-09,2.7866779101545607e-06,8.273122610181418e-05,2.3123731058283213e-09,1.4366523243653415e-12,1.422891795152171e-08,2.965264630071518e-05,9.45950754690817e-06,1.4117565368974935e-06,5.828833716340433e-13,3.0465950853782213e-15,4.3689462915049055e-10,1.5217124246459825e-09,3.764241914413081e-05,1.7163226451720091e-12,2.7808794174901756e-10,6.404614891387052e-14,6.399840112515308e-14,6.580977528015603e-10,1.140821899471164e-12,7.610068196048538e-13,7.39392682078252e-12,3.862275735503407e-17,1.0254840798944188e-15,8.251230245436642e-17,3.76,0.0,0.7898106861707141,0.9969498790476082,3.2298149636198563e-06,4.979736097651535e-07,5.8108350489295816e-05,0.00016474706171083523,1.301908055454701e-11,1.215226441994511e-11,1.1844749907550508e-06,7.749935171281112e-05,7.067286556669745e-08,2.386501483168048e-09,1.0093103731779034e-11,3.1825784971433704e-12,4.192952635112317e-06,8.809933534994357e-07,1.781583992467964e-09,2.3927872657254127e-07,0.002950494386642328,4.558628191510401e-13
5.667378864738115e-08,0.8990156608615023,0.00012449934358103198,5.773445132402894e-06,6.631489408801294e-06,0.00012968073999125183,0.0,0.0,1.821092951163978e-06,4.081935257937317e-09,2.8663172549293375e-06,8.516011568760283e-05,2.4584385686172635e-09,1.5583906281728166e-12,1.4841828455773584e-08,2.9761861460698002e-05,9.719770407166445e-06,1.4521098041645826e-06,6.137354861472417e-13,3.354318888522187e-15,4.551724659667079e-10,1.5675159049005998e-09,3.76871606604016e-05,1.8660480897966195e-12,2.869680882301561e-10,6.898395196898716e-14,6.933857243360454e-14,6.950968165584365e-10,1.2320915587582175e-12,8.13565124868311e-13,7.892444095029453e-12,4.170651282586121e-17,1.1266796219497899e-15,9.245151477021572e-17,3.76,0.0,0.789803763378276,0.9969469226443336,3.40774817275544e-06,5.227978517759192e-07,6.0647872141544046e-05,0.00016771917632375053,1.3158134201695963e-11,1.2205395151570971e-11,1.1889939850709312e-06,7.875147755398867e-05,7.515806682929215e-08,2.5047457320504346e-09,1.0382844224142947e-11,3.235133958513613e-12,4.309424541755404e-06,9.105820438262331e-07,1.8605483630735495e-09,2.4756568266411443e-07,0.002950485660718808,4.825437031672291e-13
5.765837050836917e-08,0.8990167669818993,0.00012718608446517061,5.990435270875371e-06,6.87380908100842e-06,0.0001331296097071726,0.0,0.0,1.8580843207512754e-06,4.22983264560788e-09,2.9462556153756685e-06,8.760043558200304e-05,2.6097463720872507e-09,1.6863984717493095e-12,1.5460725264718393e-08,2.9864359282658543e-05,9.980500134209355e-06,1.4926140760128507e-06,6.45472981090677e-13,3.684962008679334e-15,4.737424997565981e-10,1.6130874347793656e-09,3.772885108828707e-05,2.0252577616783884e-12,2.958852960289083e-10,7.419505484901565e-14,7.49968217985113e-14,7.332225298714294e-10,1.3283802072499236e-12,8.682908071597853e-13,8.413573965491448e-12,4.4962122951261756e-17,1.2356307522855562e-15,1.0332517577991742e-16,3.76,0.0,0.789796785767294,0.9969439480870531,3.5918263788113206e-06,5.482962137159972e-07,6.32419528360284e-05,0.00017069410769107363,1.3291091390038052e-11,1.2255381635836608e-11,1.1932352467436986e-06,7.99997428266534e-05,7.98362680397615e-08,2.626053557456625e-09,1.0674567266104089e-11,3.287530567224888e-12,4.426564764060131e-06,9.404753818877228e-07,1.94124005848312e-09,2.559851974468093e-07,0.002950476880276856,5.101340025422204e-13
5.864295236935719e-08,0.8990178748653384,0.00012984581778096766,6.210020699502873e-06,7.118944997736017e-06,0.0001366191726476586,0.0,0.0,1.8952511756258361e-06,4.380554531643546e-09,3.026475834940717e-06,9.005167448445942e-05,2.7662999561695397e-09,1.820723827346579e-12,1.608506380674049e-08,2.996053062001015e-05,1.0241633665775271e-05,1.533260631494605e-06,6.780971984494073e-13,4.03958872648481e-15,4.925996496069793e-10,1.658401504245175e-09,3.7767697551296536e-05,2.194311387586403e-12,3.0483636530958257e-10,7.968809761371613e-14,8.098239116908181e-14,7.72475429487919e-10,1.4298304974226626e-12,9.252006470796327e-13,8.957771050981056e-12,4.839442312261862e-17,1.3527213324936203e-15,1.1519564026222935e-16,3.76,0.0,0.7897897536699175,0.9969409559751957,3.782119224599422e-06,5.744698062090918e-07,6.589025800216018e-05,0.00017367187956748089,1.3418146724465507e-11,1.2302397993625312e-11,1.197214881692154e-06,8.124415934368035e-05,8.471155176309603e-08,2.75041404212761e-09,1.0968205807314836e-11,3.3397687310027274e-12,4.5443463160398535e-06,9.706635546001785e-07,2.0236487285308574e-09,2.645368622079278e-07,0.00295046804713027,5.386399164878589e-13
