Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69)
4.0151057502853816e-08,0.6933425168438524,4.015513961504567e-07,7.654618179602365e-09,9.584938463483878e-09,9.959032080443733e-08,0.0,0.0,1.0770879442685511e-08,1.8868790188987877e-12,7.60359587032784e-09,2.1631584638029218e-07,2.002943241675548e-14,4.908327771380241e-20,1.6622249149513698e-13,1.0014770735248969e-07,4.70042388054559e-09,3.846639867511615e-09,6.416171340304086e-19,1.0442636639339367e-24,1.4777826275966008e-15,5.799454534318937e-15,1.1059739617216296e-07,4.800720042033604e-17,3.098961435790954e-14,6.760555193505245e-19,5.56108591310918e-22,9.4523695934845e-16,1.026620208696796e-18,1.2969111578303322e-19,9.120505701416313e-17,4.491847419391394e-23,9.329523751550747e-24,4.834483863772388e-25,3.76,0.0,0.8746111507548245,0.9995307607072695,2.974053727275734e-09,2.993825556682729e-11,4.6064302774770116e-08,4.475967801871167e-07,3.850926572420653e-13,1.3208474902696612e-13,4.449809672491136e-09,6.380331654279649e-08,6.6336648664691e-11,1.4426207176600408e-11,1.7781187035822557e-14,2.38059308971431e-15,1.8192531822839135e-09,1.4179508922167075e-10,6.095429762002892e-13,4.646674901350778e-11,0.00046899005466947903,4.6433333474653846e-17,1.0167039841559164e-17,2.068032058531041e-17,7.709933271081135e-22,1.78658956216522e-24,3.6443797659217595e-23,7.194316074059976e-19
4.1022144548671575e-08,0.6933425192272041,4.15793755253742e-07,8.034674168442875e-09,1.0021674632583793e-08,1.0304335831317923e-07,0.0,0.0,1.1048051462466153e-08,1.974071709914146e-12,7.887689117302575e-09,2.2454111834413882e-07,2.159872274708342e-14,5.519096080646917e-20,1.769746112260878e-13,1.0082105003482721e-07,4.874982624092484e-09,3.990371633945367e-09,6.852464226308566e-19,1.1792139946735617e-24,1.5565784385847581e-15,6.047957583484984e-15,1.1078979566132792e-07,5.206066558956839e-17,3.265009152248563e-14,7.282672399422015e-19,6.106118585260586e-22,1.015662447633313e-15,1.1348756226335398e-18,1.4254014293539175e-19,9.816458627406154e-17,4.862486787555449e-23,1.0402573243080444e-23,5.547724980250601e-25,3.76,0.0,0.8746111371894426,0.9995307513947086,3.1438562355586015e-09,3.186729979073196e-11,4.848537996220613e-08,4.5731894052809464e-07,3.972617578983307e-13,1.3392272277859317e-13,4.480992145706044e-09,6.513870489293109e-08,7.105168036952199e-11,1.53906314000079e-11,1.8550957848714627e-14,2.431972915056065e-15,1.891890440941688e-09,1.4818681540822618e-10,6.426498753590492e-13,4.8480605437961306e-11,0.00046899005031484156,4.99468850805522e-17,1.1328988143593699e-17,2.2257208983421813e-17,8.258031014978158e-22,1.9925839236014138e-24,3.843095839816667e-23,7.622076022158419e-19
4.1893231594489334e-08,0.6933425216172452,4.300695942233641e-07,8.423333981886913e-09,1.0466321484720913e-08,1.0656219055839253e-07,0.0,0.0,1.1327471735909114e-08,2.0634842558165394e-12,8.173625805165052e-09,2.3282255809521757e-07,2.3247356002651107e-14,6.183816676009832e-20,1.880509492186606e-13,1.0145203516061864e-07,5.050644219134325e-09,4.135036726043964e-09,7.305272009523039e-19,1.3271692327334795e-24,1.6369310517097942e-15,6.2967645811092214e-15,1.1096720655780355e-07,5.634180729558868e-17,3.4345943879859657e-14,7.828524924481869e-19,6.694161514841071e-22,1.0890823405955595e-15,1.2511944128058956e-18,1.562695344497172e-19,1.0544044689046668e-16,5.251083977606222e-23,1.1579229852503329e-23,6.344533591442429e-25,3.76,0.0,0.8746111235497872,0.9995307420118512,3.3194959348250506e-09,3.386690320503079e-11,5.0980429617506254e-08,4.6704182401471453e-07,4.0932060656086846e-13,1.357023323440728e-13,4.510220185229656e-09,6.647206915109829e-08,7.600912679648053e-11,1.6398947057824732e-11,1.9335968606682055e-14,2.483286190180961e-15,1.9656640394049683e-09,1.5471473985981124e-10,6.768141933757591e-13,5.053614338453174e-11,0.0004689900459264709,5.3624219859999476e-17,1.2594319143816316e-17,2.3909089662213502e-17,8.83341638237355e-22,2.217075622519688e-24,4.045890977251958e-23,8.067848813240042e-19
4.276431864030709e-08,0.6933425240135449,4.4437193463819653e-07,8.820514793927865e-09,1.0918755190575524e-08,1.1014688600143384e-07,0.0,0.0,1.1609143480882535e-08,2.1551344317503674e-12,8.4612896627279e-09,2.411566945918821e-07,2.4976794446215556e-14,6.905046982894391e-20,1.9944426197940115e-13,1.0204309593905648e-07,5.227337025687183e-09,4.280576329840933e-09,7.774664665408173e-19,1.4889445664421656e-24,1.7187965662026442e-15,6.545612135212527e-15,1.111308135285675e-07,6.085667275837371e-17,3.607617223514656e-14,8.398374700585132e-19,7.327576378328095e-22,1.1655144237674349e-15,1.3759179658759992e-18,1.709112204029723e-19,1.1303543846629558e-16,5.657806642497709e-23,1.2867454166866483e-23,7.232127935306249e-25,3.76,0.0,0.8746111098356372,0.9995307325622139,3.501052267833998e-09,3.593749564137556e-11,5.354966535881644e-08,4.767654440453181e-07,4.212618599775591e-13,1.3742565318908506e-13,4.537605266966494e-09,6.780341238520655e-08,8.121624837760221e-11,1.7452043892680504e-11,2.0136154220620806e-14,2.5345329869674846e-15,2.040559178693717e-09,1.613774035842343e-10,7.120397741199307e-13,5.2633299694932425e-11,0.0004689900415060585,5.746736362813488e-17,1.3969595461266336e-17,2.5637017977464556e-17,9.436936978809936e-22,2.461250510766391e-24,4.252652168883558e-23,8.532219663335867e-19
4.363540568612485e-08,0.6933425264156965,4.586942268262083e-07,9.226133031513795e-09,1.1378854072233934e-08,1.1379748630854169e-07,0.0,0.0,1.1893068939739313e-08,2.2490400326829956e-12,8.750571136450697e-09,2.495402565225226e-07,2.678843633983047e-14,7.685311514949678e-20,2.1114704621165656e-13,1.0259655175228575e-07,5.404993530024265e-09,4.426935029049358e-09,8.260704647372059e-19,1.665376114387805e-24,1.80213233148262e-15,6.794252833605312e-15,1.1128170606484877e-07,6.561124904030728e-17,3.783977973788643e-14,8.992473609706762e-19,8.008771798637678e-22,1.2449745390645807e-15,1.509389500984391e-18,1.8649702384217115e-19,1.209520391379754e-16,6.08280685616266e-23,1.4275622005272846e-23,8.2181145604336255e-25,3.76,0.0,0.8746110960467985,0.9995307230491133,3.688604240228793e-09,3.807947890394527e-11,5.61932720791235e-08,4.864898138530492e-07,4.33078882394268e-13,1.3909470739495724e-13,4.563253749608891e-09,6.913273765851475e-08,8.6680325392449e-11,1.855079149851743e-11,2.0951449807551743e-14,2.5857133772595088e-15,2.116561219438879e-09,1.681733368307111e-10,7.483300030840744e-13,5.477201130727948e-11,0.00046899003705520035,6.147820766446741e-17,1.5461622397222835e-17,2.7441991234159184e-17,1.0069454840899347e-21,2.7263388127617076e-24,4.463269485954058e-23,9.015788887053036e-19
4.450649273194261e-08,0.693342528823318,4.7303032915125687e-07,9.640104500164502e-09,1.1846498587337474e-08,1.1751400806466175e-07,0.0,0.0,1.2179249440930167e-08,2.345218865835413e-12,9.041367071576356e-09,2.579701629809626e-07,2.868361592498565e-14,8.527094654273883e-20,2.2315158090022725e-13,1.0311461029130361e-07,5.583550148821499e-09,4.574060643787386e-09,8.76344742893763e-19,1.857320287064259e-24,1.8868969765014686e-15,7.0424548725295336e-15,1.1142088626689367e-07,7.061146253525899e-17,3.963577441935029e-14,9.611064660159228e-19,8.740200163283456e-22,1.32747673073853e-15,1.6519538426707261e-18,2.0305863937736991e-19,1.2919241469294634e-16,6.526222119671844e-23,1.5812531036408e-23,9.310494194351112e-25,3.76,0.0,0.8746110821831057,0.9995307134756762,3.882230395039442e-09,4.029322839235452e-11,5.8911407676604225e-08,4.962149465062228e-07,4.447657063200448e-13,1.4071146055623077e-13,4.587266955916833e-09,7.046004802963936e-08,9.24086552058349e-11,1.9696039092670984e-11,2.1781790690032928e-14,2.636827432866128e-15,2.1936556802015333e-09,1.7510106169511185e-10,7.856878344548567e-13,5.695221525595076e-11,0.0004689900325754019,6.565851439640881e-17,1.7077449502501195e-17,2.932495088923013e-17,1.0731846588028283e-21,3.0136154234093353e-24,4.677636181076104e-23,9.519171730143372e-19
4.537757977776037e-08,0.6933425312360488,4.873744877700504e-07,1.0062344498454535e-08,1.2321571305924969e-08,1.2129644439821173e-07,0.0,0.0,1.2467685457483866e-08,2.4436887435948955e-12,9.333580399903228e-09,2.664435143117855e-07,3.066360359199788e-14,9.432833909303798e-20,2.3544996659522924e-13,1.0359937013513555e-07,5.762947037387109e-09,4.721904072659305e-09,9.282942012512493e-19,2.065653147451723e-24,1.9730504267263072e-15,7.29000162752293e-15,1.1154927597901378e-07,7.586317872274894e-17,4.146317148016467e-14,1.025438311079853e-18,9.524354443370737e-22,1.4130333845574307e-15,1.8039572111250712e-18,2.2062761376945284e-19,1.3775842812117233e-16,6.98817634232115e-23,1.7487406778715052e-23,1.0517667147701666e-24,3.76,0.0,0.8746110682444176,0.9995307038448493,4.082008788032629e-09,4.2579094646509365e-11,6.170420469646563e-08,5.059408549088754e-07,4.563169943125138e-13,1.4227781952914032e-13,4.609741276433209e-09,7.178534655256132e-08,9.840854967249684e-11,2.0888615344045895e-11,2.262711239557365e-14,2.68787522556149e-15,2.2718282358096763e-09,1.8215909446324627e-10,8.241158168591822e-13,5.917384867144524e-11,0.0004689900280680826,7.000992322610787e-17,1.8824372001983367e-17,3.1286784831349315e-17,1.1425003570605653e-21,3.3244001795338184e-24,4.8956487543245986e-23,1.004299820058158e-18
4.624866682357813e-08,0.693342533653551,5.017213169279843e-07,1.0492767922338599e-08,1.2803956881293611e-08,1.2514476651969407e-07,0.0,0.0,1.2758376662447455e-08,2.544467476884868e-12,9.627119835353353e-09,2.749575831636933e-07,3.272960622133207e-14,1.0404913666168926e-19,2.4803416192689307e-13,1.0405282368134774e-07,5.943127902686433e-09,4.870419138779167e-09,9.819231406036616e-19,2.2912697725472646e-24,2.060553910513296e-15,7.536691178436813e-15,1.1166772333075243e-07,8.137220216263529e-17,4.332099534315725e-14,1.0922657541233516e-18,1.0363765028730845e-21,1.5016553600146096e-15,1.9657470289583108e-18,2.392353283971873e-19,1.4665164952188302e-16,7.468780792386091e-23,1.9309907987777036e-23,1.1848438263978029e-24,3.76,0.0,0.8746110542306177,0.999530694159407,4.288016964014513e-09,4.493740481515029e-11,6.457177188706989e-08,5.156675518014735e-07,4.677280019054775e-13,1.4379563090788133e-13,4.630768291175094e-09,7.310863627663331e-08,1.0468733270010194e-10,2.2129328253180452e-11,2.3487350656049905e-14,2.738856827084645e-15,2.3510647157124676e-09,1.8934594771728493e-10,8.636161178186061e-13,6.143684878024326e-11,0.00046899002353457855,7.453395643755627e-17,2.0709932080496517e-17,3.332832971071368e-17,1.2149832014909953e-21,3.6600581056033755e-24,5.117206989376177e-23,1.058791289902431e-18
4.7119753869395886e-08,0.6933425360755063,5.160657798472332e-07,1.0931289360209496e-08,1.3293542016028404e-08,1.2905892517721878e-07,0.0,0.0,1.3051321981386243e-08,2.6475728689678466e-12,9.921899578247882e-09,2.835098057811702e-07,3.4882767680238e-14,1.144565944324565e-19,2.60896017406357e-13,1.0447686034857704e-07,6.124039821720331e-09,5.019562440197907e-09,1.0372353068853071e-18,2.535083617577465e-24,2.149369956447788e-15,7.782335799135312e-15,1.1177700873514045e-07,8.714427670705174e-17,4.520828148607381e-14,1.1616110866937035e-18,1.1260996592900082e-21,1.5933521154651374e-15,2.1376717436541126e-18,2.589129834886618e-19,1.5587336629269697e-16,7.968135013464177e-23,2.1290131438087394e-23,1.3312021425662636e-24,3.76,0.0,0.8746110401416111,0.9995306844219611,4.50033193416631e-09,4.736846405009499e-11,6.751419567330684e-08,5.253950497617562e-07,4.789945417718763e-13,1.452666801204693e-13,4.650434905446906e-09,7.442992024658674e-08,1.1125233796224645e-10,2.3418965080193585e-11,2.4362441407121576e-14,2.7897723091393787e-15,2.4313511023517347e-09,1.9666013222803691e-10,9.041905469494546e-13,6.374115290466715e-11,0.00046899001897614804,7.923202512846114e-17,2.2741920034105514e-17,3.5450373294866216e-17,1.2907253164590146e-21,4.021999634484962e-24,5.342213963969682e-23,1.1154574849385926e-18
4.7990840915213645e-08,0.6933425385016162,5.304031702456974e-07,1.1377823179489986e-08,1.3790215424177552e-08,1.3303885203211515e-07,0.0,0.0,1.3346519642049062e-08,2.753022709658242e-12,1.021783902896014e-08,2.9209777355714497e-07,3.712416945888691e-14,1.255733265297462e-19,2.7402730658745e-13,1.0487326998423567e-07,6.3056330656679076e-09,5.169293205073093e-09,1.0942339328215524e-18,2.7980258843610745e-24,2.239462383051636e-15,8.026761421026277e-15,1.1187785039002511e-07,9.318508590775302e-17,4.7124078068454134e-14,1.2334961298896068e-18,1.2218645000043778e-21,1.6881318261794042e-15,2.3200806648524896e-18,2.796915840041747e-19,1.6542459353446734e-16,8.486327703432961e-23,2.3438616108764372e-23,1.4918043628629094e-24,3.76,0.0,0.8746110259773239,0.9995306746349684,4.719030154468573e-09,4.98725568284326e-11,7.05315415503068e-08,5.351233612056981e-07,4.901129491874353e-13,1.4669269105091614e-13,4.66882349652021e-09,7.574920150253877e-08,1.1811090675341612e-10,2.4758292316831167e-11,2.52523207876511e-14,2.8406217433940662e-15,2.5126735295505683e-09,2.0410015865338056e-10,9.458405779494109e-13,6.608669846274256e-11,0.0004689900143939751,8.410543511828673e-17,2.492837529081254e-17,3.7653656829444676e-17,1.3698203418870468e-21,4.4116808039673e-24,5.570576038525521e-23,1.1743657330142174e-18
4.8861927961031403e-08,0.6933425409316,5.447290945137215e-07,1.1832283605484056e-08,1.42938677904085e-08,1.3708446095786502e-07,0.0,0.0,1.3643967221307546e-08,2.860834769922719e-12,1.0514862511425968e-08,3.00719224863324e-07,3.945483143103765e-14,1.3742125869974234e-19,2.874197546795469e-13,1.0524374642077332e-07,6.487860930087186e-09,5.319573151823965e-09,1.1529217767886544e-18,3.0810448950570906e-24,2.3307962820991745e-15,8.269807078344582e-15,1.1197090932416436e-07,9.950025359843251e-17,4.90674473664882e-14,1.3079423248034986e-18,1.3239334264399516e-21,1.7860014953741326e-15,2.5133238156149663e-18,3.0160192706052694e-19,1.75306084611037e-16,9.02343755392533e-23,2.5766346784815056e-23,1.6676548637487885e-24,3.76,0.0,0.8746110117377025,0.9995306648007399,4.944187505251135e-09,5.2449948205078016e-11,7.362385540065451e-08,5.448524983885744e-07,5.010800488384385e-13,1.480753261068535e-13,4.686012068415986e-09,7.706648307999942e-08,1.2527038597820666e-10,2.6148055699042552e-11,2.6156925139123816e-14,2.891405201481514e-15,2.5950182809188283e-09,2.1166453906108037e-10,9.885673694134754e-13,6.847342296806025e-11,0.00046899000978917324,8.915539279001408e-17,2.7277587304590115e-17,3.9938877385300925e-17,1.4523634467505705e-21,4.8306034297770796e-24,5.802202826345693e-23,1.2355847706866789e-18
4.973301500684916e-08,0.6933425433651947,5.590394545669235e-07,1.2294584793151353e-08,1.4804391726869704e-08,1.4119564926559696e-07,0.0,0.0,1.3943661689479332e-08,2.9710267968467135e-12,1.0812899006850577e-08,3.0937203717041864e-07,4.18757127251148e-14,1.500215860016694e-19,3.0106506471220753e-13,1.0558989113173564e-07,6.670679571381359e-09,5.470366354443452e-09,1.2133011590287718e-18,3.385105472335909e-24,2.4233379966432186e-15,8.511324342050367e-15,1.1205679402629241e-07,1.0609534463287336e-16,5.103746702915026e-14,1.3849708175112705e-18,1.4325713571403697e-21,1.886967058336564e-15,2.7177517968301044e-18,3.2467459079007224e-19,1.8551834180836966e-16,9.579534048887993e-23,2.8284757087275093e-23,1.859800023520716e-24,3.76,0.0,0.8746109974227113,0.9995306549214483,5.175879271891908e-09,5.510088499818215e-11,7.679116473827921e-08,5.54582473406112e-07,5.118931230010579e-13,1.4941618666140454e-13,4.7020744124032294e-09,7.838176800987845e-08,1.327381262674156e-10,2.758898025671574e-11,2.7076191005069783e-14,2.9421227549988187e-15,2.6783717882753756e-09,2.1935178829256122e-10,1.0323717845232775e-12,7.090126402963863e-11,0.0004689900051627901,9.438301082883774e-17,2.9798096326615566e-17,4.230669017579458e-17,1.538451342253007e-21,5.280315255802069e-24,6.037007148427119e-23,1.2991847266417432e-18
5.060410205266692e-08,0.693342545802154,5.73330431386489e-07,1.2764640892414678e-08,1.532168172839002e-08,1.453722988593602e-07,0.0,0.0,1.424559945214521e-08,3.0836165089465373e-12,1.1111881897836424e-08,3.180542194668447e-07,4.438771269242977e-14,1.6339473541926507e-19,3.1495494136005697e-13,1.0591321694547915e-07,6.854047849667795e-09,5.621639113080712e-09,1.2753739953643026e-18,3.7111883268365335e-24,2.517055094726845e-15,8.751176748271377e-15,1.1213606469231003e-07,1.129758657610054e-16,5.30332311683721e-14,1.4646025387177898e-18,1.5480454368358677e-21,1.9910334798023577e-15,2.9337156639321765e-18,3.4893992453157125e-19,1.960616270423958e-16,1.0154678221349856e-22,3.100573194699946e-23,2.069328508081769e-24,3.76,0.0,0.8746109830323316,0.9995306449991346,5.414180126676466e-09,5.782559690994564e-11,8.003347988218512e-08,5.643132981957184e-07,5.225498811067058e-13,1.5071681380630962e-13,4.7170802711464605e-09,7.969505931849258e-08,1.405214802139176e-10,2.908177039738389e-11,2.801005513048722e-14,2.9927744755072166e-15,2.762720630086868e-09,2.2716042518276569e-10,1.0772544096542733e-12,7.33701593517867e-11,0.0004689900005158096,9.978931382656157e-17,3.249869405751534e-17,4.4757710830376946e-17,1.6281822946840817e-21,5.762410082223487e-24,6.274904975575571e-23,1.3652371053110341e-18
5.147518909848468e-08,0.6933425482422464,5.8759846925181e-07,1.3242366107558776e-08,1.5845634126560193e-08,1.496142773243714e-07,0.0,0.0,1.4549776389570021e-08,3.1986215918074005e-12,1.1411748723050351e-08,3.2676390498108864e-07,4.699167196012371e-14,1.775603332703833e-19,3.290811125421281e-13,1.0621515178064131e-07,7.03792717812181e-09,5.773359829954083e-09,1.3391418285527578e-18,4.060289452615027e-24,2.6119163396401855e-15,8.98923922636153e-15,1.1220923712282225e-07,1.2014726662611876e-16,5.505385129547815e-14,1.546858278198934e-18,1.6706247531273255e-21,2.0982048447851655e-15,3.1615668151244446e-18,3.7442804025389803e-19,2.069359725695855e-16,1.074892336805232e-22,3.394160953810955e-23,2.297371518934273e-24,3.76,0.0,0.8746109685665613,0.9995306350357165,5.6591641118200195e-09,6.062429758542278e-11,8.335079506316673e-08,5.740449845377714e-07,5.330484306959032e-13,1.5197868936107363e-13,4.7310955047352e-09,8.10063600275722e-08,1.486278007215394e-10,3.0627110020897814e-11,2.8958454461267536e-14,3.0433604345319477e-15,2.8480515299229294e-09,2.350889736498391e-10,1.1232155719457242e-12,7.58800467339676e-11,0.0004689899958491565,1.0537524372578046e-16,3.5388424184358704e-17,4.7292517612807784e-17,1.7216561379656044e-21,6.278527872248559e-24,6.515815360201004e-23,1.4338147707153313e-18
5.32173631901202e-08,0.6933425531309786,6.160527336757081e-07,1.422048128123552e-08,1.6913120342752844e-08,1.5829362554862932e-07,0.0,0.0,1.516482889836023e-08,3.435948424177943e-12,1.201390373934757e-08,3.4425889901722777e-07,5.247854425696014e-14,2.0834322362619105e-19,3.5800947630359485e-13,1.06760157880368e-07,7.407076561133212e-09,6.078028563780884e-09,1.471766958068818e-18,4.831603364832026e-24,2.804952096310266e-15,9.45954769314942e-15,1.1233914894490176e-07,1.353842275366089e-16,5.916619686584468e-14,1.7193246655829744e-18,1.9381835375226385e-21,2.321874832047508e-15,3.654337707634741e-18,4.291918379988798e-19,2.2967688898721593e-16,1.1994895018821297e-22,4.050969851464099e-23,2.813739749522698e-24,3.76,0.0,0.8746109394089148,0.9995306149926608,6.1694744007443736e-09,6.644444531986855e-11,9.021032806268161e-08,5.935109882238101e-07,5.535651638132071e-13,1.5439182449371465e-13,4.756399119180425e-09,8.362300171116112e-08,1.6583874567299162e-10,3.38780717228994e-11,3.089860752351321e-14,3.1443353540505252e-15,3.021607114346802e-09,2.5129993186417957e-10,1.2183736165402585e-12,8.10225493512372e-11,0.0004689899864602531,1.170893696587696e-16,4.177271847165061e-17,5.2615628462504497e-17,1.9202397432560543e-21,7.419623455738444e-24,7.006364937068868e-23,1.5788441210481147e-18
