Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63)
4.8025774989272834e-09,0.6710806242579179,3.1195960747946874e-10,4.553403206815141e-13,1.8155480114284332e-10,2.6747046042197215e-12,0.0,0.0,1.2313002145330823e-08,2.721193703699198e-14,1.1185807356664934e-14,6.353626790048557e-23,3.899451408406235e-21,3.698707666800472e-35,1.0816152775247624e-26,1.2322771655878797e-20,4.445435182895343e-22,2.1927069758329345e-21,1.0019015601512606e-25,3.847141125549434e-25,2.0551203477163385e-12,4.3672704665806784e-20,4.507206090557667e-23,4.185125640701045e-34,3.6779160135093313e-28,3.0972778670558845e-22,4.218332050035814e-19,1.4694211503473387e-23,8.731621943904416e-44,5.0876336785170766e-33,2.077724554951231e-30,2.1289689232855348e-26,1.0629430841323814e-19,2.2674399273533246e-34,3.76,0.0,0.5266265412110347,0.9994070272082735,9.238643010211455e-13,7.565966916111048e-26,4.2515736956738116e-05,4.2515744871977536e-05,1.231423965279423e-12,5.570535686338612e-16,0.0005929602962240707,7.321938810729712e-16,5.715971116159814e-17,1.1615480964216907e-08,3.852671226155796e-10,5.0810712705362655e-11,2.6596866371788345e-10,1.3758412077167433e-06,3.9820725338111495e-15,1.8200181009058276e-10,2.2127972324197665e-12,5.684728823591245e-16,3.4369358939615123e-13
4.921122928553685e-09,0.6710807596238697,3.283320455313924e-10,4.905174584157517e-13,1.9061702199727843e-10,2.8833568769110535e-12,0.0,0.0,1.2616980192590978e-08,2.8571805955189073e-14,1.20346947186493e-14,6.997365189634713e-23,4.297842261236922e-21,3.9930198946856713e-35,1.1373334279454191e-26,1.3240634154060168e-20,5.017954044923349e-22,2.4180545766737655e-21,1.090261430205322e-25,4.19045573903401e-25,2.157827314238405e-12,4.695944620933954e-20,4.989005251687505e-23,5.082096887909077e-34,4.24909351390079e-28,3.498238105136395e-22,4.54005897699599e-19,1.6581452130969278e-23,1.0638703908725299e-43,5.8831039450189605e-33,2.3836647423991237e-30,2.3888892629963346e-26,1.1715855882299897e-19,2.6927192588834157e-34,3.76,0.0,0.5266254745226489,0.9994070264003673,9.93933697738689e-13,8.750386847810411e-26,4.3565138834723456e-05,4.356514711599015e-05,1.2727549653321293e-12,5.810006590444253e-16,0.0005929607910191432,7.721291332963588e-16,6.05268777358586e-17,1.188546992985969e-08,4.028440209775591e-10,5.4496614624121566e-11,2.789973133324336e-10,1.4097960417294527e-06,4.182157267657881e-15,1.910967575097063e-10,2.314813084166789e-12,5.97021854100747e-16,3.598152152010084e-13
5.039668358180087e-09,0.6710808949896063,3.4515364762645855e-10,5.274965205790319e-13,1.9989943866950556e-10,3.1028268667231636e-12,0.0,0.0,1.2920961922511808e-08,2.9964828708271065e-14,1.2925477017574934e-14,7.6885082469706e-23,4.725954191563738e-21,4.3034782905079137e-35,1.1944705357914016e-26,1.4202266291453336e-20,5.647947282940707e-22,2.6603811594661983e-21,1.1847871667885082e-25,4.557247595153685e-25,2.263038476168562e-12,5.040570270776269e-20,5.509470107942208e-23,6.142890613441809e-34,4.892072108299276e-28,3.9396549419368217e-22,4.877831159477092e-19,1.8656613128080878e-23,1.2902269302052552e-43,6.77923914435936e-33,2.727053739851678e-30,2.6728655091856926e-26,1.2883379351280022e-19,3.1847984425593977e-34,3.76,0.0,0.5266244078364059,0.9994070257254858,1.0674572164141637e-12,1.0085365852960564e-25,4.4614538582293425e-05,4.461454723699584e-05,1.3142024889679948e-12,6.052887241386917e-16,0.0005929611525623981,8.133680123659483e-16,6.401664148990949e-17,1.2154696113011431e-08,4.207361776336744e-10,5.834841576089031e-11,2.923248955439009e-10,1.443750585192751e-06,4.387237053109643e-15,2.0041340386786807e-10,2.4187423973158353e-12,6.262669019788093e-16,3.7625755788275043e-13
5.1582137878064885e-09,0.6710810303551279,3.62426135552701e-10,5.663250755038197e-13,2.0940201936639562e-10,3.3334078680479533e-12,0.0,0.0,1.3224947378895447e-08,3.1391005277726996e-14,1.3859163188095298e-14,8.429294263910937e-23,5.185223833655879e-21,4.6306276131639e-35,1.2530256416120544e-26,1.5208631882612598e-20,6.339630613251951e-22,2.9205239840155995e-21,1.2858479620453593e-25,4.948733140309096e-25,2.370753829411276e-12,5.4015124234189e-20,6.070740762096227e-23,7.392506465470499e-34,5.613851310173397e-28,4.4245106881370745e-22,5.232048087602864e-19,2.093320318307063e-23,1.5578365376577087e-43,7.785912950750372e-33,3.1116295137093484e-30,2.9824356472778165e-26,1.4135924706054661e-19,3.752241441579709e-34,3.76,0.0,0.5266233411523049,0.999407025151427,1.1445177730080037e-12,1.1585828081023373e-25,4.566393619948775e-05,4.566394523500052e-05,1.3557573543107261e-12,6.299096823068562e-16,0.0005929614130553301,8.559343447904188e-16,6.763139612497009e-17,1.2423162374461927e-08,4.389390272230729e-10,6.236904376526202e-11,3.05950566187465e-10,1.477704838108336e-06,4.5973211074246075e-15,2.0995174625405345e-10,2.5245624921474453e-12,6.562080227602758e-16,3.930176112116242e-13
5.27675921743289e-09,0.6710811657204347,3.8015119079075773e-10,6.070508099037243e-13,2.191247325675452e-10,3.5753942792192543e-12,0.0,0.0,1.3528936605007005e-08,3.285033564975332e-14,1.4836762151904248e-14,9.222010565134107e-23,5.6771212009406305e-21,4.975024154926969e-35,1.3129976742692806e-26,1.6260692224408578e-20,7.097420781235682e-22,3.199340974973007e-21,1.3938344492606494e-25,5.366176683549241e-25,2.480973369871111e-12,5.779135211929266e-20,6.675026837655214e-23,8.859058344646599e-34,6.421925889751737e-28,4.955930572446057e-22,5.603109938879375e-19,2.3425340519983283e-23,1.8730312459173768e-43,8.913700534881457e-33,3.541427591145327e-30,3.3191925816815464e-26,1.54775066646752e-19,4.404479714829143e-34,3.76,0.0,0.526622274470346,0.9994070246485592,1.2251982715916403e-12,1.326778354745746e-25,4.6713331686345177e-05,4.671334111001007e-05,1.3974110868331305e-12,6.548556405700363e-16,0.0005929616021298571,8.998525204497288e-16,7.137357930760939e-17,1.2690871564211417e-08,4.5744805557337097e-10,6.656138388331856e-11,3.198734842627867e-10,1.5116588004779048e-06,4.8124189116679174e-15,2.1971178175735103e-10,2.632250969698955e-12,6.868452130487215e-16,4.1009239760264963e-13
5.395304647059292e-09,0.6710813010855273,3.98330454906828e-10,6.497215251849579e-13,2.2906754702154403e-10,3.8290815817485185e-12,0.0,0.0,1.3832929643575707e-08,3.4342819815208897e-14,1.5859282817747806e-14,1.0068993411928796e-22,6.203149660381272e-21,5.337236000939583e-35,1.3743854559922113e-26,1.7359406175346536e-20,7.925939283549882e-22,3.497710753260092e-21,1.5091595925807333e-25,5.810891370566116e-25,2.5936970934527444e-12,6.173801896826873e-20,7.324608162935392e-23,1.057404206898371e-33,7.324304347165662e-28,5.537185401135179e-22,5.991417580637362e-19,2.614776153267856e-23,2.2429369515984572e-43,1.0173904577031168e-32,4.020796503271518e-30,3.684784362121556e-26,1.6912231129470075e-19,5.151868932218935e-34,3.76,0.0,0.5266212077905285,0.9994070241933714,1.309581604428431e-12,1.514837120620201e-25,4.776272504290343e-05,4.776273486203041e-05,1.439155884685108e-12,6.801188912405125e-16,0.0005929617432970379,9.451474921441727e-16,7.524567353494526e-17,1.2957826521504054e-08,4.76258799272866e-10,7.092827933757668e-11,3.340928119243828e-10,1.5456124723031556e-06,5.032540211071079e-15,2.2969350746673066e-10,2.7417857090136063e-12,7.181784697455938e-16,4.274789679635957e-13
5.5138500766856935e-09,0.6710814364504053,4.1696553004226045e-10,6.943851328527084e-13,2.39230431741338e-10,4.094766314458341e-12,0.0,0.0,1.4136926536794632e-08,3.5868457769559615e-14,1.6927734081435075e-14,1.0972627895067823e-22,6.76484590053668e-21,5.717843352377467e-35,1.4371877088188896e-26,1.850573025419031e-20,8.830017010117312e-22,3.816532675262148e-21,1.6322598053566472e-25,6.284240399005459e-25,2.7089249960609504e-12,6.585874868197561e-20,8.02183562449409e-23,1.2572679005608592e-33,8.329531998849153e-28,6.171694874768902e-22,6.397372573019091e-19,2.9115831484259266e-23,2.675559153188724e-43,1.1578587761043745e-32,4.55441735114894e-30,4.08091446839996e-26,1.8444295092338398e-19,6.005761148168858e-34,3.76,0.0,0.5266201411128522,0.9994070237746426,1.3977506520741121e-12,1.7245912842663615e-25,4.881211626919934e-05,4.881212649106744e-05,1.4809845735932047e-12,7.056919077715425e-16,0.0005929618477770247,9.91844775024799e-16,7.925020721159836e-17,1.3224030074867935e-08,4.953668451375435e-10,7.547253180037052e-11,3.4860771446963454e-10,1.5795658535857857e-06,5.2576950154742114e-15,2.39896920470779e-10,2.8531448637132523e-12,7.502077905987855e-16,4.4517440150540493e-13
5.632395506312095e-09,0.6710815718150698,4.3605797934690574e-10,7.410896504222441e-13,2.4961335600064435e-10,4.3727460505125584e-12,0.0,0.0,1.4440927326333232e-08,3.742724951282496e-14,1.804312482583587e-14,1.1935347833480598e-22,7.363779903313215e-21,6.117438803286415e-35,1.501403061311702e-26,1.9700618728167322e-20,9.814698272955247e-22,4.156726866361476e-21,1.7635958733600988e-25,6.787638068817768e-25,2.8266570736006066e-12,7.015715647533324e-20,8.76913190810155e-23,1.4894191168834514e-33,9.446710261233847e-28,6.863030466791124e-22,6.821377171870718e-19,3.23455540659768e-23,3.1798518808558465e-43,1.314059993249867e-32,5.147319731087066e-30,4.509342103066255e-26,2.0077986552207932e-19,6.978563037688467e-34,3.76,0.0,0.5266190744373164,0.9994070233857664,1.4897882834657738e-12,1.9579957903049566e-25,4.986150536526883e-05,4.9861515997127034e-05,1.5228905529121262e-12,7.315673410409783e-16,0.0005929619221771605,1.0399704461464239e-15,8.338975550907093e-17,1.3489485042162886e-08,5.147678297396723e-10,8.019690181266896e-11,3.634173603282757e-10,1.6135189443274947e-06,5.487893599757319e-15,2.5032201785798817e-10,2.9663068589534735e-12,7.829331736039679e-16,4.631758055792398e-13
5.750940935938497e-09,0.6710817071795203,4.5560932759301273e-10,7.898831956520386e-13,2.602162893286665e-10,4.663319364962665e-12,0.0,0.0,1.474493205335042e-08,3.901919504950378e-14,1.9206463920883076e-14,1.2959635638220685e-22,8.001554903826973e-21,6.536627740904498e-35,1.5670300572729654e-26,2.094502373708087e-20,1.0885246609665095e-21,4.51923426974485e-21,1.9036543423922596e-25,7.322551298134133e-25,2.946893321976688e-12,7.46368489037667e-20,9.56899255974583e-23,1.7582238565054122e-33,1.06855253627483e-27,7.614919570165375e-22,7.263834332597293e-19,3.58535848376119e-23,3.765828110394056e-43,1.4873618467180325e-32,5.804906156151764e-30,4.9718825686410874e-26,2.181768439647202e-19,8.083826312893727e-34,3.76,0.0,0.5266180077639211,0.9994070230186465,1.5857773560471293e-12,2.2171350604848954e-25,5.0910892331147035e-05,5.091090338021513e-05,1.5648677302480204e-12,7.577380141542215e-16,0.000592961974592757,1.089551143777216e-15,8.766694163518117e-17,1.37541942306441e-08,5.344574387394697e-10,8.510410937764304e-11,3.785209210473473e-10,1.6474717445299789e-06,5.723146504419828e-15,2.6096879671695376e-10,3.0812503871223846e-12,8.163546165928351e-16,4.814803154404461e-13
5.869486365564899e-09,0.6710818425437574,4.756210616994987e-10,8.40813981654188e-13,2.7103920150534963e-10,4.96678580714993e-12,0.0,0.0,1.5048940758499557e-08,4.0644294388513315e-14,2.041876022358153e-14,1.4048022206553796e-22,8.679807355954327e-21,6.976028698223111e-35,1.6340671621742384e-26,2.2239895398183064e-20,1.2047149871479334e-21,4.9050166898617476e-21,2.0529488107492534e-25,7.890500955784035e-25,3.0696337370942653e-12,7.930142388630771e-20,1.0423986906693961e-22,2.0685359027088807e-33,1.2056274778442079e-27,8.431249132916517e-22,7.725147713129768e-19,3.9657242572181234e-23,4.444672013839874e-43,1.679218533677613e-32,6.532975469092787e-30,5.470407540790497e-26,2.3667858297485035e-19,9.33633585961746e-34,3.76,0.0,0.5266169410926657,0.9994070226648925,1.6858007158743714e-12,2.504229222610139e-25,5.1960277166868325e-05,5.19602886403376e-05,1.6069104796671155e-12,7.841969181014169e-16,0.0005929620134147053,1.140614066732242e-15,9.208443798202053e-17,1.4018160437010916e-08,5.544314063136028e-10,9.019683446793599e-11,3.939175712781371e-10,1.6814242541949383e-06,5.963464536034619e-15,2.7183725413630736e-10,3.197954404183963e-12,8.504721173735823e-16,5.00085094039982e-13
6.106577224817702e-09,0.6710821132715916,5.17031449131603e-10,9.49280575331836e-13,2.933448427487278e-10,5.613600974412108e-12,0.0,0.0,1.565697026329476e-08,4.399395453091363e-14,2.2994259815382862e-14,1.642745707473704e-22,1.016445631051987e-20,7.918008766569217e-35,1.7723652037143603e-26,2.4984829671819672e-20,1.4668126438094093e-21,5.7503583845006006e-21,2.3814441305828443e-25,9.131871256825357e-25,3.3226270511746646e-12,8.919957015388602e-20,1.2310028662369332e-22,2.8358609731526978e-33,1.5237999481081438e-27,1.0273598280034352e-21,8.705961294037996e-19,4.8224098999406623e-23,6.132398446031818e-43,2.1248701814792044e-32,8.225903446094009e-30,6.58318097075348e-26,2.771796622984977e-19,1.2349026933674193e-33,3.76,0.0,0.5266148077565732,0.9994070219855223,1.8982816251947966e-12,3.1718833510860943e-25,5.405904044797413e-05,5.405905279170937e-05,1.6911723342010784e-12,8.379521959056723e-16,0.0005929620622363774,1.247298181987826e-15,1.0135130415120588e-16,1.4543875037709944e-08,5.952155929483736e-10,1.0094936008940267e-10,4.255868543192169e-10,1.7493284019190715e-06,6.459340539334332e-15,2.9423919301018037e-10,3.436561024310841e-12,9.207952848875366e-16,5.381842464042367e-13
6.319958998145225e-09,0.6710823569259149,5.558894739740905e-10,1.0546953626377186e-12,3.141719493629787e-10,6.24285337489645e-12,0.0,0.0,1.620421082041812e-08,4.712203484125248e-14,2.5489763687228057e-14,1.8814546220878922e-22,1.1656169316143977e-20,8.841400371901194e-35,1.901639180078044e-26,2.7637359556132103e-20,1.7399233111244953e-21,6.600843683754611e-21,2.7144229807057204e-25,1.0378489655180373e-24,3.5588852430245306e-12,9.877611829395731e-20,1.4223335881080817e-22,3.728569257210508e-33,1.8669386579206304e-27,1.2194464656442514e-21,9.657245742784397e-19,5.71329493696513e-23,8.108978476229292e-43,2.6058846965733573e-32,1.0057622289321379e-29,7.727681571992294e-26,3.1787587023099594e-19,1.574045581702058e-33,3.76,0.0,0.5266128877614046,0.9994070213915491,2.1041425873819634e-12,3.893619024697663e-25,5.594792011616314e-05,5.5947933267460835e-05,1.7671844256491987e-12,8.872506991910503e-16,0.0005929620879354231,1.3486674107886092e-15,1.1019919428141423e-16,1.5014505021238574e-08,6.328520497321935e-10,1.1128718326671236e-10,4.550833584712985e-10,1.8104411412494894e-06,6.923065547485404e-15,3.1515904946519013e-10,3.657122034678938e-12,9.864666347554411e-16,5.734725023327699e-13
6.533340771472748e-09,0.6710826005795497,5.962605874821641e-10,1.1677885709095648e-12,3.3571132852936934e-10,6.9185803233510235e-12,0.0,0.0,1.6751464876232212e-08,5.0357533806634846e-14,2.815957806586835e-14,2.1450883913938875e-22,1.3305994763193172e-20,9.840529430365293e-35,2.035454962455018e-26,3.046809388505663e-20,2.0522367640530083e-21,7.542655287491633e-21,3.086668773563119e-25,1.1758379437770089e-24,3.803256871436749e-12,1.0900724799797416e-19,1.6358684976633509e-22,4.858000445155755e-33,2.2718708464081074e-27,1.4392173788357006e-21,1.0675934361322672e-18,6.730022136445454e-23,1.0625498880461066e-42,3.1739171549919614e-32,1.2228229950332711e-29,9.020476906098355e-26,3.628880308253199e-19,1.9903820737253247e-33,3.76,0.0,0.5266109677731632,0.9994070208070763,2.324362550385047e-12,4.747225833770541e-25,5.7836792883146996e-05,5.7836806864895576e-05,1.843339877801731e-12,9.373813842908225e-16,0.0005929621033943553,1.4552876033897839e-15,1.1954559708151675e-16,1.548277075867298e-08,6.713456556296384e-10,1.2226597516997806e-10,4.855167775837949e-10,1.8715529392647332e-06,7.403381826918822e-15,3.3679709917651355e-10,3.883071493289516e-12,1.0543931837365799e-15,6.096907549800102e-13
6.7467225448002716e-09,0.6710828442324976,6.381521485079113e-10,1.2888443099897575e-12,3.5796281257174514e-10,7.642561093491551e-12,0.0,0.0,1.7298732650147562e-08,5.370045163228832e-14,3.100958613876713e-14,2.4352973415643056e-22,1.5124673882735372e-20,1.0919516965963823e-34,2.1738014043907962e-26,3.3482511644167414e-20,2.407820375600865e-21,8.58216157499411e-21,3.5023069588936225e-25,1.3282507299014576e-24,4.055741912532979e-12,1.1991363257370268e-19,1.8733827481220767e-22,6.275947436641492e-33,2.747116824900725e-27,1.6895562160143093e-21,1.1764406959018367e-18,7.885208155993962e-23,1.3804793817245581e-42,3.840999869976245e-32,1.47887545693408e-29,1.0474546293837807e-25,4.125095288117047e-19,2.498105625033592e-33,3.76,0.0,0.5266090477918468,0.9994070202284846,2.5594242717219536e-12,5.75128459456864e-25,5.9725658749102916e-05,5.972567358404807e-05,1.919619009043112e-12,9.883089957809724e-16,0.0005929621122316375,1.5673375716776066e-15,1.2940800129760103e-16,1.5948688184036036e-08,7.106732256544476e-10,1.3389997205037135e-10,5.168824090491458e-10,1.932663795974707e-06,7.900362066393906e-15,3.591533251646065e-10,4.114295813920795e-12,1.1245749218200557e-15,6.468234371419368e-13
6.960104318127795e-09,0.6710830878847595,6.815711537098445e-10,1.418147366223031e-12,3.8092623613286865e-10,8.416583346987877e-12,0.0,0.0,1.784601435667576e-08,5.715078856569583e-14,3.404567095820366e-14,2.7537820896353495e-22,1.7123294279204598e-20,1.2082646367581631e-34,2.3166669279842025e-26,3.668607750347961e-20,2.811012514188931e-21,9.725953005398314e-21,3.96584636855871e-25,1.496249938786937e-24,4.316340342435769e-12,1.3151585627114289e-19,2.1367352272669465e-22,8.043346761820449e-33,3.302036254657588e-27,1.9735395013222258e-21,1.2925050882732904e-18,9.192239678716822e-23,1.7792603615062655e-42,4.620348108769371e-32,1.7796301613857823e-29,1.2103475986174557e-25,4.670432073461998e-19,3.113452504956634e-33,3.76,0.0,0.5266071278174531,0.9994070196534275,2.809810396290643e-12,6.92627407898329e-25,6.161451771420265e-05,6.161453342495279e-05,1.9960048165276433e-12,1.039999760993267e-15,0.0005929621167933557,1.6850019593213012e-15,1.3980449138448329e-16,1.641227312396365e-08,7.508120457002461e-10,1.4620302400905647e-10,5.491755819468349e-10,1.993773711389313e-06,8.414081774507013e-15,3.8222771045011955e-10,4.350683933407629e-12,1.1970118391286473e-15,6.848552577144486e-13
7.386867864782841e-09,0.6710835751872302,7.730177360999962e-10,1.702637378676718e-12,4.289882514111793e-10,1.0121941584471869e-11,0.0,0.0,1.894062040187618e-08,6.437372094949612e-14,4.0699602370963786e-14,3.4826320592523176e-22,2.1706436841077526e-20,1.4679321921377311e-34,2.6159073698390624e-26,4.368245292822812e-20,3.778998789940865e-21,1.2353869555006667e-20,5.056792202014831e-25,1.8840056023214083e-24,4.861877273155537e-12,1.568897157879987e-19,2.7488206559994084e-22,1.2926137429133247e-32,4.6929418242020764e-27,2.655758461217183e-21,1.5472440001643704e-18,1.231936541386518e-22,2.891919250743246e-42,6.575183871552075e-32,2.5415614697794756e-29,1.5943316094871086e-25,5.921056342648125e-19,4.7439335188930476e-33,3.76,0.0,0.5266032878894243,0.999407018506606,3.358485883730511e-12,9.88145393393327e-25,6.539221494249628e-05,6.539223247215675e-05,2.1490391262561446e-12,1.1455425975001008e-15,0.0005929621203989503,1.9379416129563235e-15,1.6227519704947956e-16,1.7332508323537293e-08,8.334348639339403e-10,1.7286982471053654e-10,6.16526025099703e-10,2.115990718372033e-06,9.492055770675049e-15,4.305308909972204e-10,4.838519493027412e-12,1.3486511720903068e-15,7.635565020874242e-13
