Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55)
6.004125137989918e-09,0.95529248297165,9.780242291146147e-07,4.291785873143789e-09,2.3462078582262336e-08,5.9471988976862995e-08,0.0,0.0,2.142488956257779e-06,7.912158456076139e-11,1.50717041576811e-11,1.0770322287500119e-11,3.099166131258028e-14,9.228073463757742e-22,5.0946137759388e-15,8.300059058610853e-11,4.3893603320112225e-08,3.2145736758927567e-12,4.570808948521406e-17,3.2063791904808376e-16,8.793681858050008e-08,7.582428244332684e-14,3.7284429064357294e-10,1.2983106126866536e-15,5.065036298060305e-13,6.290365403155506e-13,2.9058349397442658e-12,5.619653238759264e-13,2.080585346833678e-18,2.8491484979639288e-18,6.198779787137338e-16,3.3087825895348113e-19,1.4161601259331508e-14,4.0030248538038417e-17,3.76,0.0,0.9464725808895845,0.996486294890442,3.9373830545184304e-10,1.6816462252809057e-10,0.007089327913706337,0.007089550874635993,2.1646698773594838e-08,9.77598504123401e-11,0.003511538941276805,1.2254963477238456e-10,4.6403301556764716e-12,1.3176477148337559e-06,8.198703639280249e-08,2.3593333329988655e-07,7.437116067695772e-07,0.00044547187767721955,1.4220451480631872e-10,1.8944956534673293e-08,2.167338831649773e-08,1.9129069901416255e-11,3.5105497197286546e-09,1.3612725263483526e-08,4.049117568638464e-14,2.8592650384124544e-14,9.333600792056356e-10,1.4397216035390837e-16,4.406678729909705e-08,1.5063459594247522e-11,4.1035702338553954e-10,1.1014624678578943e-15,5.362280242681324e-14,8.07393909060921e-13,2.6238735578038983e-17,9.805702740527103e-21,6.114957071824416e-25,1.2151708204387704e-23,1.4031106761743415e-21,5.223941795928834e-15,1.7204181275822417e-25,2.7025015778343117e-12,5.514806301545782e-18,7.332465752372354e-13,2.6029585748376078e-17,2.0423694110958787e-15,1.3416258104023702e-09,1.0484260367984547e-12,1.4932500084943209e-15,4.150839044940446e-12,8.674865469575148e-12,9.716124835390767e-17,5.901112890922496e-17,1.5093558711286466e-07,2.0241624411126265e-19,8.098532768951225e-11,6.708430332328654e-16,9.383058306838971e-12
6.166581980056506e-09,0.9553253992196775,1.0255369826758752e-06,4.620174751777066e-09,2.4861552221737874e-08,6.377969904619125e-08,0.0,0.0,2.200131202573817e-06,8.345873618607427e-11,1.6325525781807945e-11,1.1662573752987815e-11,3.4048793308264445e-14,1.0495062095496927e-21,5.474276980470911e-15,8.680493862819218e-11,4.596620773774473e-08,3.483641237398066e-12,5.053678602446115e-17,3.592583843872097e-16,9.275550563508588e-08,8.20931051622709e-14,3.808390507390833e-10,1.429413456459226e-15,5.417258530424385e-13,7.053315117484295e-13,3.14885071562849e-12,6.139089568304582e-13,2.3478265248672797e-18,3.2072255915343057e-18,6.816995911426683e-16,3.7546682008289523e-19,1.5756994847186667e-14,4.574026319586896e-17,3.76,0.0,0.946275434684408,0.9964862352414473,4.2823357374801456e-10,1.811061754654932e-10,0.007280387669826021,0.0072806217943080075,2.2313352656505322e-08,1.0144844017724118e-10,0.0035115395408425814,1.3344951263751052e-10,5.040385969319493e-12,1.3397907537377688e-06,8.389606116595874e-08,2.493804209354449e-07,7.785543084432707e-07,0.000457472934428861,1.5384518178617302e-10,1.9982060393085163e-08,2.2392532031993275e-08,2.0181255213209835e-11,3.6232350674390444e-09,1.4051600694596012e-08,4.466682523241062e-14,3.16520039766748e-14,9.725568202975971e-10,1.6185609148578312e-16,4.615278867076379e-08,1.538887953881127e-11,4.4203639529774643e-10,1.21652685211376e-15,5.679661903109211e-14,8.823315845349245e-13,2.88842202774215e-17,1.1169001950535447e-20,6.937713972015872e-25,1.379768986469156e-23,1.559295556819715e-21,5.690205835235284e-15,1.9457057970706158e-25,2.8393647991146418e-12,5.942373007075566e-18,7.66114961680125e-13,2.7509583368859407e-17,2.2586749392974014e-15,1.3435357955174491e-09,1.0981061208352793e-12,1.60520370595931e-15,4.385198991094537e-12,9.084365129387592e-12,1.0267570919181054e-16,6.563815887989941e-17,1.5918008129532317e-07,2.1661859244161782e-19,8.684839452656372e-11,7.270009878406424e-16,1.0353466442415797e-11
6.3290388221230935e-09,0.9553583088097899,1.0738460728575464e-06,4.963261996182019e-09,2.630641583960249e-08,6.828300818553594e-08,0.0,0.0,2.25775701269513e-06,8.791151808262895e-11,1.764693751121913e-11,1.2599054141616666e-11,3.7313814021450405e-14,1.189954702024627e-21,5.87061500887325e-15,9.065983837920397e-11,4.8073363821656194e-08,3.767624634102575e-12,5.576369072840889e-17,4.0159646243265835e-16,9.770248214615238e-08,8.869530055137546e-14,3.887424380929124e-10,1.569466878557383e-15,5.782311383235064e-13,7.887068985373043e-13,3.4050173510058505e-12,6.689909666731588e-13,2.6404923761993594e-18,3.598181945258496e-18,7.476489649800974e-16,4.2469283941787295e-19,1.7483136767885304e-14,5.208287590937421e-17,3.76,0.0,0.9460783290026558,0.9964861758180878,4.647643851404727e-10,1.946466295434089e-10,0.007471407500653379,0.007471653047629267,2.297990637949098e-08,1.0515073322354841e-10,0.0035115398861456253,1.4502026379171138e-10,5.468257643737655e-12,1.361567551320858e-06,8.577625513340214e-08,2.6314053838952166e-07,8.139685069001989e-07,0.0004694712430715622,1.6613888762857798e-10,2.1046697264407045e-08,2.3112121973839792e-08,2.126138094224207e-11,3.736031556353934e-09,1.448699727409545e-08,4.9163547761258537e-14,3.4951331146397696e-14,1.0125202617311048e-09,1.815132756275947e-16,4.827396817643638e-08,1.5708043451446868e-11,4.751916391956156e-10,1.340022462871129e-15,6.006215985274619e-14,9.62636771791949e-13,3.173527986360876e-17,1.2686013920840351e-20,7.849724263426575e-25,1.5623601192636872e-23,1.728757340428913e-21,6.182563167495915e-15,2.1946772878647124e-25,2.9783858375527245e-12,6.388833905273164e-18,7.990218617270603e-13,2.902031015334009e-17,2.491035213538288e-15,1.3453823242021682e-09,1.1486404612767284e-12,1.7220506652430176e-15,4.6248512733944925e-12,9.500737740876794e-12,1.0831591048969932e-16,7.279006964292238e-17,1.6764196827031966e-07,2.313844079755031e-19,9.29477579421055e-11,7.858961474078569e-16,1.1393055756260664e-11
6.491495664189681e-09,0.9553912117409905,1.1229341831250313e-06,5.321217723094072e-09,2.7796992148053373e-08,7.298507048286104e-08,0.0,0.0,2.3153663930578408e-06,9.247992286594637e-11,1.9037710549087786e-11,1.3580438398021714e-11,4.0794954418429974e-14,1.3452548621467282e-21,6.2838477464559826e-15,9.456344531818499e-11,5.0214497103295924e-08,4.06697506004678e-12,6.141495193028908e-17,4.479231852683486e-16,1.0277772983020851e-07,9.56392023750758e-14,3.9655572487099157e-10,1.7187890969754933e-15,6.160190565571246e-13,8.79625733976642e-13,3.6746732534671526e-12,7.273041830396588e-13,2.9601823142297063e-18,4.023945847416899e-18,8.178647188375562e-16,4.789018133910091e-19,1.934690369066573e-14,5.910900141685072e-17,3.76,0.0,0.9458812638327814,0.9964861165410623,5.033963415892213e-10,2.0879557337505056e-10,0.007662387414456487,0.007662644642825208,2.3646352382352468e-08,1.088655827209966e-10,0.003511540056202854,1.572855275088741e-10,5.9254743547651434e-12,1.3829946632609763e-06,8.762870087405667e-08,2.7720916561484456e-07,8.499448117263902e-07,0.00048146680424749006,1.7910633524901523e-10,2.2138859278668376e-08,2.383209584789926e-08,2.2369439376056193e-11,3.8489363257534385e-09,1.4918784651855288e-08,5.39972830369764e-14,3.850265394362916e-14,1.0532522083874964e-09,2.030749556508198e-16,5.042976177796403e-08,1.6021192641265078e-11,5.098471134833631e-10,1.4723154375576364e-15,6.341941843123687e-14,1.0485880144371265e-12,3.480363264658891e-17,1.437007058519026e-20,8.858354940584958e-25,1.7644425737547883e-23,1.9122661919667204e-21,6.701605477397218e-15,2.469211749667606e-25,3.1194880921057968e-12,6.854322390747363e-18,8.319353702293438e-13,3.056082568390036e-17,2.7401469070309034e-15,1.3471783065783207e-09,1.2000169189737885e-12,1.8438509475449706e-15,4.869713092335895e-12,9.923874972275624e-12,1.1407970512965703e-16,8.049095234845955e-17,1.7632110830798756e-07,2.467195362862531e-19,9.928492986030862e-11,8.475591620116993e-16,1.2504568286560594e-11
6.653952506256269e-09,0.9554241080123808,1.1727846479155928e-06,5.69420471800617e-09,2.933359842938848e-08,7.78889685997912e-08,0.0,0.0,2.3729593501316875e-06,9.716394309591142e-11,2.0499616592205043e-11,1.4607377359434714e-11,4.4500569242520655e-14,1.5165650869430118e-21,6.7141894179738e-15,9.851396336405691e-11,5.238905824983744e-08,4.3821493245789896e-12,6.751812007613775e-17,4.98522919621962e-16,1.0798123040496424e-07,1.0293312217635698e-13,4.0428016671479813e-10,1.877698031383847e-15,6.550885629164109e-13,9.785685365875415e-13,3.958155784312014e-12,7.88941417371568e-13,3.308545690114226e-18,4.486493698130103e-18,8.92484877541072e-16,5.384547523166636e-19,2.1355337078381163e-14,6.687217314094714e-17,3.76,0.0,0.9456842391633109,0.9964860573555518,5.441955281069134e-10,2.2356242714919866e-10,0.00785332741948955,0.007853596588117913,2.431268458023396e-08,1.1259193240386154e-10,0.003511540105554224,1.7026915680070843e-10,6.41362013749221e-12,1.404087964754113e-06,8.945446348288524e-08,2.9158194149305504e-07,8.86474258186808e-07,0.0004934596185986313,1.9276837907774947e-10,2.3258538576842607e-08,2.4552399450897123e-08,2.350542281560753e-11,3.961947165764409e-09,1.5346853058603888e-08,5.9184315330641e-14,4.2318246207064234e-14,1.0947544336111344e-09,2.266786610023977e-16,5.2619630401574415e-08,1.63285637676895e-11,5.460267884142506e-10,1.613777352844926e-15,6.686838762653251e-14,1.1404724310968317e-12,3.810141228202384e-17,1.623529795668634e-20,9.97138121865328e-25,1.9875990953296206e-23,2.110616325446426e-21,7.247915731016653e-15,2.7712868451003314e-25,3.2625969472354163e-12,7.338956232778272e-18,8.648259241769574e-13,3.213020436043715e-17,3.006715133669057e-15,1.3489347678427983e-09,1.2522239400327117e-12,1.9706628978356866e-15,5.119704743673467e-12,1.0353673457749149e-11,1.1996501681559186e-16,8.876513166211851e-17,1.8521736175501446e-07,2.626297502057346e-19,1.0586130969487996e-10,9.120187387425922e-16,1.3690762904669898e-11
6.816409348322857e-09,0.9554569976231603,1.2233814315663185e-06,6.08237872312569e-09,3.091654671808467e-08,8.29977164494396e-08,0.0,0.0,2.4305358904232486e-06,1.0196357127707561e-10,2.203442790157637e-11,1.568049838233845e-11,4.84391375536399e-14,1.705101224724913e-21,7.161848822786545e-15,1.0250964380838253e-10,5.45965220724075e-08,4.7136099987598985e-12,7.410219825565769e-17,5.536936867443881e-16,1.1331296558932603e-07,1.1058534933661183e-13,4.1191700296968566e-10,2.0465111579629343e-15,6.954380434762876e-13,1.0860334282922624e-12,4.255801236207885e-12,8.539954674975886e-13,3.687281760447029e-18,4.98784932145953e-18,9.71646819396397e-16,6.037283579884861e-19,2.3515642041793553e-14,7.542860327118404e-17,3.76,0.0,0.9454872549828418,0.9964859982225331,5.872285053673007e-10,2.389564498756264e-10,0.008044227523994418,0.00804450889172617,2.4978898072485713e-08,1.1632880942983466e-10,0.0035115400729503706,1.839952134763905e-10,6.934334320347927e-12,1.424862678439575e-06,9.125458721268114e-08,3.0625466189239474e-07,9.23548289539592e-07,0.0005054496867667907,2.071460208956918e-10,2.440572731092539e-08,2.5272985599193574e-08,2.4669323572861504e-11,4.0750624170731684e-09,1.5771111689456647e-08,6.474127169703735e-14,4.641063030762306e-14,1.1370286819767624e-09,2.5246833485083956e-16,5.4843058952973153e-08,1.6630388230528906e-11,5.837542635621324e-10,1.7647851750169565e-15,7.040905985936104e-14,1.2385857584945958e-12,4.1641170829213423e-17,1.8296639517251935e-20,1.1196997030140155e-24,2.2334991829055414e-23,2.3246262504122165e-21,7.822068481661928e-15,3.1029810484871806e-25,3.4076397300314517e-12,7.84283809121082e-18,8.976662169642101e-13,3.372753615768928e-17,3.291453187785608e-15,1.3506611183101982e-09,1.3052505318639847e-12,2.102543229407078e-15,5.3747495626578086e-12,1.0790034595676672e-11,1.259698404334622e-16,9.763715048315402e-17,1.9433058903485383e-07,2.7912075756404407e-19,1.1267819004200085e-10,9.793017290121068e-16,1.4954414046284425e-11
6.978866190389445e-09,0.955489880572619,1.2747091073150287e-06,6.485888715460206e-09,3.254614397726782e-08,8.831426178552323e-08,0.0,0.0,2.4880960204779526e-06,1.0687879985895927e-10,2.364391737274927e-11,1.6800405955490324e-11,5.2619263238460674e-14,1.9121376387120374e-21,7.627029560129641e-15,1.0654878427272153e-10,5.683638657179197e-08,5.061825557787775e-12,8.119769286779373e-17,6.137474810299581e-16,1.1877291710339298e-07,1.1860415113534244e-13,4.194674569098191e-10,2.2255453759080228e-15,7.370653592874144e-13,1.2025362442093166e-12,4.567944812577393e-12,9.22559121940277e-13,4.098139663226043e-18,5.530083298996773e-18,1.0554872296642066e-15,6.751151898580194e-19,2.5835186181576304e-14,8.483724232833555e-17,3.76,0.0,0.9452903112800393,0.996485939115028,6.325623025671257e-10,2.54986746338435e-10,0.00823508773620188,0.008235381561865528,2.5644988915121325e-08,1.2007531781016824e-10,0.003511539985101838,1.984879634780096e-10,7.489311943657698e-12,1.4453334011527803e-06,9.303009291478233e-08,3.2122327714623123e-07,9.611587401134228e-07,0.0005174370093935879,2.222604059066107e-10,2.5580417644003278e-08,2.5993813207686795e-08,2.5861133969376356e-11,4.188280886991512e-09,1.619148719335436e-08,7.068512040075802e-14,5.0792574016044574e-14,1.1800766718903337e-09,2.8059445999081655e-16,5.709955536964625e-08,1.692689171571337e-11,6.230527845827562e-10,1.925721215360162e-15,7.404142729177167e-14,1.3432323923838158e-12,4.543588164770147e-17,2.056987941722825e-20,1.2543825418809865e-24,2.5039014533749958e-23,2.5551390285711334e-21,8.424630171937196e-15,3.4664759213092163e-25,3.5545456679287043e-12,8.366056026576778e-18,9.304311088500077e-13,3.535192723040089e-17,3.595082295009117e-15,1.3523653831224098e-09,1.3590862402266673e-12,2.239547105018327e-15,5.634773859010051e-12,1.1232864355002199e-11,1.3209224198541936e-16,1.0713175545491303e-16,2.0366065064792516e-07,2.9619820828294324e-19,1.1973676211639023e-10,1.0494332131913845e-15,1.629831050795546e-11
7.141323032456032e-09,0.9555227568601384,1.3267528365264396e-06,6.904877175174696e-09,3.422269226953225e-08,9.384148870334733e-08,0.0,0.0,2.5456397468815565e-06,1.119096212363486e-10,2.5329858605877878e-11,1.7967682299544188e-11,5.704967548758365e-14,2.139008242809136e-21,8.109930245015858e-15,1.1062972768982567e-10,5.9108172020166284e-08,5.4272705196129964e-12,8.88366643959155e-17,6.790105874039652e-16,1.243610666684537e-07,1.2699777280970815e-13,4.2693273595979263e-10,2.415116884797586e-15,7.799678880407308e-13,1.3286106346072447e-12,4.8949206086000464e-12,9.947251639290928e-13,4.542918403309425e-18,6.1153123263441025e-18,1.1441420597909944e-15,7.530238203467069e-19,2.8321498419640514e-14,9.515983820994111e-17,3.76,0.0,0.9450934080436337,0.9964858800152774,6.802644105313753e-10,2.7166227377162663e-10,0.008425908064332766,0.008426214606748344,2.6310953937724386e-08,1.2383063235629247e-10,0.0035115398595066127,2.1377187247419302e-10,8.080304163672354e-12,1.4655141295718077e-06,9.478197609994822e-08,3.3648388911367476e-07,9.992978191017102e-07,0.0005294215871204553,2.3813281903060815e-10,2.67826017503169e-08,2.6714846492101034e-08,2.7080846335368523e-11,4.301601778255351e-09,1.6607922260835336e-08,7.703316948240645e-14,5.547708749651179e-14,1.2239000980341975e-09,3.112141835835666e-16,5.938864970892654e-08,1.721829386131334e-11,6.639452592996375e-10,2.0969730902027673e-15,7.776548197855976e-14,1.4547254264737248e-12,4.9498942143944095e-17,2.307166548360637e-20,1.4020928833768288e-24,2.800656008545207e-23,2.8030225400361028e-21,9.056159430812382e-15,3.8640583653350003e-25,3.703245847210134e-12,8.908684003278587e-18,9.63097535150275e-13,3.700250039193481e-17,3.918331373636148e-15,1.3540543993074578e-09,1.4137211272153171e-12,2.3817282148169504e-15,5.899706845519651e-12,1.1682073089285558e-11,1.383303581835203e-16,1.1727388321950277e-16,2.1320740717180275e-07,3.1386770089414144e-19,1.2703812094492738e-10,1.1224365824675003e-15,1.7725254305191024e-11
7.30377987452262e-09,0.9555556264851868,1.3794983482486404e-06,7.33948034441627e-09,3.5946488922134356e-08,9.958222005393239e-08,0.0,0.0,2.603167076261364e-06,1.1705602774958667e-10,2.7094025975530425e-11,1.9182887953566515e-11,6.173922923767683e-14,2.3871075106051674e-21,8.610744715232678e-15,1.147508613079797e-10,6.141142007748036e-08,5.8104255798941286e-12,9.705277827074351e-17,7.498238974987049e-16,1.3007739600698372e-07,1.3577443761392055e-13,4.34314031912995e-10,2.615541072114152e-15,8.241425634585782e-13,1.4648081595024514e-12,5.237061593726054e-12,1.0705863751108934e-12,5.023466848363295e-18,6.745698593588092e-18,1.2377464919954088e-15,8.378789798043353e-19,3.0982267821233037e-14,1.0646099471593898e-16,3.76,0.0,0.94489654526242,0.9964858209114966,7.304027750524702e-10,2.88991848269724e-10,0.008616688516598926,0.00861700803458383,2.6976790592438984e-08,1.2759399309582683e-10,0.003511539707692509,2.2987160169606622e-10,8.709118642971878e-12,1.485418284815079e-06,9.651120548811457e-08,3.5203274793963463e-07,1.0379580950338008e-06,0.0005414034205886366,2.54784681405304e-10,2.8012271815320834e-08,2.7436054274128905e-08,2.832845300897551e-11,4.4150246279862214e-09,1.702037430344516e-08,8.38030654572203e-14,6.047742042780497e-14,1.2685006336664336e-09,3.444914408015198e-16,6.170989327046611e-08,1.7504808017912038e-11,7.064542731457647e-10,2.278933685277718e-15,8.158121599631095e-14,1.573386689473607e-12,5.384417637772056e-17,2.5819532036741236e-20,1.5637819326717945e-24,3.1257068057746e-23,3.0691697587785607e-21,9.7172073646652e-15,4.298122854378459e-25,3.8536731723759746e-12,9.470782384970246e-18,9.956444133496521e-13,3.867839548631517e-17,4.2619368060027224e-15,1.3557339859853654e-09,1.469145750142703e-12,2.5291388511674867e-15,6.169480562346657e-12,1.2137575358118324e-11,1.4468239576995352e-16,1.280886473778658e-16,2.2297071926139421e-07,3.3213478854078924e-19,1.3458327033049753e-10,1.1983336178710607e-15,1.9238059588839205e-11
7.466236716589208e-09,0.9555884894473148,1.4329319191467539e-06,7.789828476817658e-09,3.771782668663938e-08,1.055392197729513e-07,0.0,0.0,2.6606780152870804e-06,1.2231801168485899e-10,2.8938194700244025e-11,2.0446562348736157e-11,6.669690557823351e-14,2.657891458447641e-21,9.129662229776024e-15,1.189106157179876e-10,6.374569294142234e-08,6.211777743407156e-12,1.0588135580446304e-16,8.265432246276916e-16,1.3592188684264368e-07,1.4494234687848488e-13,4.416125211467692e-10,2.8271324103902844e-15,8.695859125129295e-13,1.6116983762717972e-12,5.594699595624269e-12,1.150235538966628e-12,5.541683736025927e-18,7.423449190514108e-18,1.3364349089126296e-15,9.301216915193458e-19,3.382534240894853e-14,1.1880822955125623e-16,3.76,0.0,0.944699722925252,0.996485761795312,7.83045790456047e-10,3.0698415094285995e-10,0.008807429101204035,0.008807761853578126,2.7642496830896096e-08,1.3136470012411573e-10,0.0035115395377814324,2.468120040034314e-10,9.377619927931204e-12,1.505058736030616e-06,9.821872197854496e-08,3.678662485743597e-07,1.0771324808954698e-06,0.0005533825104391848,2.7223754708436564e-10,2.9269420035740933e-08,2.8157409377496207e-08,2.960394633562594e-11,4.528549255593899e-09,1.7428814219790975e-08,9.101279214115456e-14,6.580705925279696e-14,1.3138799327818507e-09,3.8059707742817525e-16,6.406285775204738e-08,1.778664108988388e-11,7.506021039842947e-10,2.472001124171877e-15,8.548862153494296e-14,1.6995467803512401e-12,5.848583753506725e-17,2.8831922516260027e-20,1.7404468654866545e-24,3.4810940334946984e-23,3.354499037081598e-21,1.0408317841595626e-14,4.77117364543143e-25,4.005762326344185e-12,1.0052398421636372e-17,1.0280525498463887e-12,4.0378769666076765e-17,4.626642219479194e-15,1.3574090909575325e-09,1.5253511412841829e-12,2.6818299804552454e-15,6.4440297980690444e-12,1.259928975565004e-11,1.5114663060458328e-16,1.3960132612892168e-16,2.3295044764910838e-07,3.510049845031253e-19,1.4237312759517922e-10,1.277144566494756e-15,2.083955161734888e-11
