Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46)
6.959999738357317e-08,0.9470886570329938,1.3696350891883545e-05,4.312992747041992e-07,1.1708142235376488e-06,1.0348163968620155e-05,0.0,0.0,1.6924673797498776e-05,6.03884381316392e-09,4.230225427401994e-10,1.6236956781647217e-12,5.677920882810717e-11,1.5771247436783103e-20,1.2788538241860081e-15,3.02616513201901e-11,1.5831940183868085e-11,5.1188071318020105e-11,7.262036366893092e-13,1.2198681923301525e-12,5.460555857555481e-06,3.2365752607820725e-11,8.175653029876868e-13,3.150510219840304e-19,3.971652722783109e-16,1.5166597720613497e-11,1.0631710987660704e-09,6.578376382357247e-16,1.687698254923364e-24,2.1921291392234515e-22,7.68302226770256e-17,1.1341288048895756e-16,3.888140366159949e-11,6.524977838497006e-19,3.76,0.0,0.9449722880520177,0.9969708842411485,2.2049235568413218e-07,3.039367448122084e-13,0.05909713219870426,0.05910826980271431,1.3859932753099694e-07,6.722911226857381e-10,0.0030112677855850555,6.30113988416322e-08,1.1326383693913284e-08,3.015208444006076e-06,1.9481112676999018e-07,6.909785929554383e-06,1.7919045171142274e-05,0.0035623874768074904
7.118810154420094e-08,0.9473075092354822,1.402855157502001e-05,4.4673445074617385e-07,1.2285125071833074e-06,1.0846272380163779e-05,0.0,0.0,1.7293654721087718e-05,6.306820842836778e-09,4.740796843695869e-10,1.7723574846968435e-12,6.152570264367625e-11,1.8075692979998527e-20,1.4227400359528532e-15,3.226180853020668e-11,1.7481652146068216e-11,5.5595799150453476e-11,8.054940679339253e-13,1.332398721282507e-12,5.710769330169932e-06,3.444153774714629e-11,8.80304039964731e-13,3.7411993270291906e-19,4.4182406435564816e-16,1.6794585164459395e-11,1.1268947435620151e-09,7.356892556383542e-16,2.10829370764787e-24,2.491731231363621e-22,8.528181475330368e-17,1.234072656467555e-16,4.196870858256022e-11,7.5687949096111175e-19,3.76,0.0,0.9436260484892782,0.9969704707286872,2.3723062258341662e-07,3.43360302377294e-13,0.06040284290309993,0.06041448990351817,1.4169800831791606e-07,6.876360214616971e-10,0.0030112665369012013,6.757385137794661e-08,1.2413842931427972e-08,3.057650651901307e-06,1.975875928118165e-07,7.154441728808381e-06,1.854352233064895e-05,0.0036410983298837017
7.277620570482872e-08,0.9475260528075344,1.4360805937712508e-05,4.6229203354091234e-07,1.2874587523794939e-06,1.1355576222772111e-05,0.0,0.0,1.7661890492509368e-05,6.5801367579892964e-09,5.299399062523394e-10,1.9306876965277365e-12,6.653761840018158e-11,2.065688768337556e-20,1.5787255632270883e-15,3.434193212129335e-11,1.9256637137034738e-11,6.026384858359635e-11,8.91207956698625e-13,1.4523372924495651e-12,5.966504314322741e-06,3.6596499528116483e-11,9.460665357788315e-13,4.424127819668574e-19,4.901839986859552e-16,1.8550753529562868e-11,1.1926974116873327e-09,8.206529158742288e-16,2.619679210595111e-24,2.8239388120697984e-22,9.444037874732182e-17,1.3400205266738377e-16,4.521123428697692e-11,8.747571364934533e-19,3.76,0.0,0.9422817134338454,0.9969700568223286,2.5478661895930005e-07,3.867668786301589e-13,0.06170668742035123,0.06171885515645085,1.4479226035649121e-07,7.029589890990256e-10,0.0030112652870314593,7.235048643402386e-08,1.3577358786543745e-08,3.1000349117369026e-06,2.003602831564767e-07,7.402557260914124e-06,1.917672125025727e-05,0.0037196966780364523
7.43643098654565e-08,0.9477442881862446,1.4693128610566754e-05,4.779704687494881e-07,1.347640066537731e-06,1.1876044361018313e-05,0.0,0.0,1.8029382544064097e-05,6.8587621599512515e-09,5.909315320113354e-10,2.099064965040789e-12,7.182226704707716e-11,2.3540632391242702e-20,1.747489515420449e-15,3.65031253897416e-11,2.1162846312416084e-11,6.520055426582691e-11,9.836920734208793e-13,1.5799819190969597e-12,6.2277553637442166e-06,3.8831548293358465e-11,1.0149097204612683e-12,5.210884654071967e-19,5.424416710463084e-16,2.04415340935203e-11,1.2605854166547633e-09,9.131930540770227e-16,3.2385223435218877e-24,3.1914379440806313e-22,1.0434721229924432e-16,1.4521638488010612e-16,4.861197252428056e-11,1.0074716620028204e-18,3.76,0.0,0.940939280190411,0.9969696425171931,2.731780303685778e-07,4.344460707933607e-13,0.06300866838266254,0.06302136819134671,1.4788208989345025e-07,7.18260056532463e-10,0.0030112640359611924,7.734604328677377e-08,1.482032190460124e-08,3.1423620364168322e-06,2.0312925022172694e-07,7.654127847170225e-06,1.981863006804953e-05,0.003798182673055661
7.595241402608427e-08,0.9479622158081235,1.5025533809399449e-05,4.937684560778879e-07,1.4090436452886813e-06,1.2407646260097977e-05,0.0,0.0,1.8396132306567213e-05,7.142667761828625e-09,6.573971187204491e-10,2.277872905955523e-12,7.738691069928809e-11,2.6754413769355473e-20,1.9297300258269166e-15,3.8746471895613336e-11,2.3206331394719578e-11,7.041427244190275e-11,1.0833030866288793e-12,1.71563503581683e-12,6.494517031817545e-06,4.11475703048054e-11,1.086889497269111e-12,6.11416624226867e-19,5.987978547075267e-16,2.2473487569746e-11,1.3305643559891023e-09,1.013792620878539e-15,3.984026303226733e-24,3.5970696719045374e-22,1.1504501009808287e-16,1.5706942591409202e-16,5.217383741942121e-11,1.1564574576621887e-18,3.76,0.0,0.9395987460672605,0.9969692278082757,2.924223734370944e-07,4.867001722365642e-13,0.06430878841843951,0.06432203163429757,1.5096750316650497e-07,7.335392546520893e-10,0.003011262783675384,8.256523987125975e-08,1.6146188206618816e-08,3.1846328475465495e-06,2.0589454699875958e-07,7.909148874597461e-06,2.046923709015416e-05,0.0038765564665583243
7.754051818671205e-08,0.9481798361091002,1.5358035356661468e-05,5.096849301535874e-07,1.4716567873610646e-06,1.2950351968153097e-05,0.0,0.0,1.8762141209312222e-05,7.431824388182577e-09,7.296937190023374e-10,2.4675000036479127e-12,8.323875983589499e-11,3.0327465112535156e-20,2.126164210762406e-15,4.107303596882593e-11,2.5393241531624445e-11,7.591337812901239e-11,1.1904076449788439e-12,1.8596034362450493e-12,6.766783871584153e-06,4.3545428348974736e-11,1.1620607629981694e-12,7.147848710021362e-19,6.594573955156928e-16,2.4653301479959113e-11,1.4026391463530911e-09,1.1229533454603826e-15,4.878237091851961e-24,4.0438356470474967e-22,1.2657787433198252e-16,1.695803544960062e-16,5.589966627905847e-11,1.3232460317743794e-18,3.76,0.0,0.9382601083762644,0.9969688126904483,3.125369969971867e-07,5.438443183528674e-13,0.06560705015229495,0.06562084810765761,1.5404850640436565e-07,7.487966143033954e-10,0.003011261530158642,8.801277212249767e-08,1.7558478182589682e-08,3.2268481749599274e-06,2.0865622703887306e-07,8.167615796630367e-06,2.1128530792456417e-05,0.003954818209988926
7.912862234733982e-08,0.9483971495245221,1.569064670178535e-05,5.25719042843149e-07,1.5354669079464154e-06,1.3504132099459097e-05,0.0,0.0,1.9127410680036275e-05,7.726202974708519e-09,8.081931402154566e-10,2.668339517979272e-12,8.938497069826417e-11,3.429082740933948e-20,2.3375281292217263e-15,4.3483863203386764e-11,2.772982019939056e-11,8.170626243214343e-11,1.3053824630827544e-12,2.012198212316846e-12,7.044550435750219e-06,4.6025962326734924e-11,1.2404774284629911e-12,8.327062546235128e-19,7.246291073958675e-16,2.698778756808007e-11,1.4768140570500503e-09,1.2411959941140363e-15,5.946378377546732e-24,4.534903890083136e-22,1.3899132448112906e-16,1.8276835971889105e-16,5.979222051525169e-11,1.5094696971767443e-18,3.76,0.0,0.9369233644328707,0.9969683971584624,3.3353908342446506e-07,6.062066236174731e-13,0.06690345620505514,0.06691782023004851,1.571251058267553e-07,7.640321662873638e-10,0.0030112602753952105,9.369331335704146e-08,1.9060776177391347e-08,3.2690088560584346e-06,2.1141434442134608e-07,8.42952413378094e-06,2.1796499822193446e-05,0.004032968054619841
8.230483066859537e-08,0.948830857437198,1.635625083046571e-05,5.581377840562377e-07,1.6666283949695803e-06,1.4644800826372493e-05,0.0,0.0,1.985573702839982e-05,8.330510324804565e-09,9.853629753734471e-10,3.1052521777478835e-12,1.0258881755104879e-10,4.352205603834572e-20,2.808083884746216e-15,4.856239871018589e-11,3.287741057883823e-11,9.420699689111962e-11,1.5605006185730712e-12,2.344532400477991e-12,7.616560946478462e-06,5.1238306653093144e-11,1.407257795460585e-12,1.1189348786421346e-18,8.693635206020584e-16,3.2148629303851147e-11,1.6314782662678427e-09,1.5071068234660195e-15,8.723529476178312e-24,5.663487009651477e-22,1.6664919975457603e-16,2.1125238387628953e-16,6.808817777746813e-11,1.947277832412777e-18,3.76,0.0,0.9342555470685424,0.9969675648304238,3.782735517701373e-07,7.479638049234607e-13,0.06949071173169713,0.06950624187777743,1.6326511805916367e-07,7.944379702350981e-10,0.003011257762063439,1.0577199961194221e-07,2.2350048531710653e-08,3.353169661634855e-06,2.1692010985539677e-07,8.963647474479743e-06,2.3158419318015376e-05,0.004188932651713987
8.516341815772537e-08,0.9492201493655701,1.6955798001906464e-05,5.877123632121677e-07,1.7886439291315323e-06,1.570899345305011e-05,0.0,0.0,2.0508716174500127e-05,8.891956734640354e-09,1.1700705342550174e-09,3.540859840325664e-12,1.1554959642230253e-10,5.3515613523222584e-20,3.2904143831633067e-15,5.3431383299137106e-11,3.808656762165233e-11,1.0654680229676085e-10,1.821011795492623e-12,2.6763421922381652e-12,8.150124809755531e-06,5.6220145545989857e-11,1.5689807661096616e-12,1.4443371905242575e-18,1.0172285321975596e-15,3.739315584923688e-11,1.7778891387172683e-09,1.7831097419566897e-15,1.214950227755394e-23,6.866125455068704e-22,1.9503887138014237e-16,2.3939618208953487e-16,7.615092694592e-11,2.426343586696511e-18,3.76,0.0,0.9318609611990792,0.9969668142636889,4.217387188226817e-07,8.969531078989399e-13,0.07181292149113987,0.07182953987418916,1.6877613023217946e-07,8.217289196524456e-10,0.003011255495635745,1.1748610797060042e-07,2.5655461001570523e-08,3.4287360228002296e-06,2.2186366601511082e-07,9.456084576889563e-06,2.441370614995209e-05,0.0043289196092586675
8.802200564685537e-08,0.9496084537288539,1.7555894965873885e-05,6.176632271311541e-07,1.914348413798701e-06,1.6808634468246014e-05,0.0,0.0,2.115932169064368e-05,9.469875332915922e-09,1.3813587296314683e-09,4.019120638481249e-12,1.2957268584962687e-10,6.534565949367068e-20,3.8334262257944235e-15,5.858883517195996e-11,4.3881744192548524e-11,1.1996942759976102e-10,2.1133512204545387e-12,3.041129892582446e-12,8.70142304936e-06,6.148192980213612e-11,1.742014361795001e-12,1.8469954526377074e-18,1.183130939526419e-15,4.3250171177912515e-11,1.9311444339797906e-09,2.097533576033519e-15,1.6718494687026483e-23,8.269816465287507e-22,2.2705524268685867e-16,2.700322003809041e-16,8.479346063497656e-11,2.998764664679634e-18,3.76,0.0,0.9294724694846225,0.9969660622680874,4.6833905421343884e-07,1.0685579842948208e-12,0.07412915943048368,0.07414690272820146,1.7427297036294249e-07,8.489496892176654e-10,0.0030112532249074587,1.3002675400265067e-07,2.9311084916024036e-08,3.504138611816905e-06,2.267965389571911e-07,9.959605324988531e-06,2.5696932454265422e-05,0.004468546359456412
9.088059313598537e-08,0.9499957730451432,1.8156608979534887e-05,6.479913939264569e-07,2.043673970652855e-06,1.7943571026211736e-05,0.0,0.0,2.180756184324894e-05,1.0064100592791045e-08,1.6219625298939016e-09,4.542489326047498e-12,1.4469758173851657e-10,7.926672804298209e-20,4.442092314268244e-15,6.404023595188241e-11,5.030237417672954e-11,1.3452408324507007e-10,2.4400925195515784e-12,3.440857739216241e-12,9.270423885778941e-06,6.702780261488697e-11,1.926640043402115e-12,2.3413389905839392e-18,1.3684185748679472e-15,4.9763570669900294e-11,2.0912495271268026e-09,2.454136319682439e-15,2.27481907329466e-23,9.899865124380747e-22,2.6301609968636256e-16,3.0327225110236255e-16,9.402929319820255e-11,3.678195913644965e-18,3.76,0.0,0.927090056397485,0.9969653088088389,5.181689799997121e-07,1.2651763117386168e-12,0.07643944069825175,0.07645834557731734,1.797556744017822e-07,8.761004569619498e-10,0.003011250949774048,1.4342030731278293e-07,3.3340036862458513e-08,3.5793824782260326e-06,2.3171905635057574e-07,1.0474186087906028e-05,2.700803837252868e-05,0.004607813778357074
9.373918062511537e-08,0.9503821098265264,1.8758004661075246e-05,6.786991448341712e-07,2.176554604227718e-06,1.9113655134988788e-05,0.0,0.0,2.2453444880260537e-05,1.0674468128518124e-08,1.8947914375377824e-09,5.113464165885328e-12,1.6096306217657422e-10,9.555728917686255e-20,5.1215818577537986e-15,6.979090635274134e-11,5.7388653718326965e-11,1.5025997618140179e-10,2.8039230961227805e-12,3.877528747936982e-12,9.857095536834856e-06,7.286170902007671e-11,2.123130546116779e-12,2.943790418975467e-18,1.574472942718758e-15,5.697836586901963e-11,2.2582051835312736e-09,2.8568950015249837e-15,3.062784978496336e-23,1.1783835582296113e-21,3.0325468479547306e-16,3.3922801401013492e-16,1.0387124358181488e-10,4.4796481356026375e-18,3.76,0.0,0.9247137064471023,0.9969645538500144,5.713213272158409e-07,1.4893503069965712e-12,0.07874378040368628,0.0787638835202579,1.8522427820580232e-07,9.031814004548057e-10,0.0030112486701274936,1.5769286404987755e-07,3.776604500130626e-08,3.6544726891591586e-06,2.3663154736257848e-07,1.099980397182022e-05,2.834696591814382e-05,0.004746722740235193
9.659776811424536e-08,0.9507674665790937,1.9360144218703997e-05,7.097898573129439e-07,2.31292628375723e-06,2.0318743449573016e-05,0.0,0.0,2.3096979030767942e-05,1.1300814689412707e-08,2.202933880234975e-09,5.734585548478057e-12,1.7840716453652335e-10,1.1452094691609843e-19,5.877260045439295e-15,7.584601384712309e-11,6.518149260777346e-11,1.672262778464898e-10,3.2076463514135708e-12,4.353185801164568e-12,1.0461406217956562e-05,7.898740473562245e-11,2.3317502496784277e-12,3.672945358763083e-18,1.8027074597114253e-15,6.494064535992735e-11,2.4320079740162146e-09,3.310009902780438e-15,4.083076633881763e-23,1.395168700104908e-21,3.481197915376951e-16,3.7801100627777044e-16,1.1433146324095304e-10,5.4195590147152434e-18,3.76,0.0,0.9223434041799404,0.99696379735456,6.278873809814564e-07,1.7437677965373815e-12,0.08104219361685669,0.0810635316170562,1.9067881753913804e-07,9.301926968053404e-10,0.003011246385856373,1.7287024148068242e-07,4.261343491347585e-08,3.729414318741691e-06,2.415343419289443e-07,1.153643682244145e-05,2.971365898078028e-05,0.0048852741175971865
9.945635560337536e-08,0.9511518458029604,1.9963087656889175e-05,7.412678601365595e-07,2.452727003580387e-06,2.1558697081411707e-05,0.0,0.0,2.3738172504663778e-05,1.194297815383536e-08,2.5496614974346645e-09,6.408434679224339e-12,1.9706716659601708e-10,1.364876481459504e-19,6.7146878599141426e-15,8.221058004921566e-11,7.372246792212072e-11,1.8547209509682083e-10,3.654184012204121e-12,4.869910780484121e-12,1.1083324142472062e-05,8.540846459380023e-11,2.552755540236311e-12,4.5497595992937734e-18,2.05456575708978e-15,7.36975379456522e-11,2.612650655724946e-09,3.817908658263132e-15,5.392830171286328e-23,1.6435915712459702e-21,3.9797584625317203e-16,4.197325614185573e-16,1.254214647586344e-10,6.5158640510586615e-18,3.76,0.0,0.9199791341794114,0.9969630392843206,6.879569275195263e-07,2.0312632572567087e-12,0.08333469536876639,0.08335730488915141,1.961193280732103e-07,9.571345226635117e-10,0.003011244096845928,1.8897797369989247e-07,4.790711542887188e-08,3.8042124389465224e-06,2.46427770113439e-07,1.2084063225978852e-05,3.110806332719707e-05,0.005023468781188445
9.999999999999998e-08,0.9515352499922796,2.007785086726026e-05,7.472985717071832e-07,2.479697307938616e-06,2.1798445342962096e-05,0.0,0.0,2.3859850055858843e-05,1.2066881141299156e-08,2.620251389865685e-09,6.5427701773906494e-12,2.007565513220273e-10,1.41034192284561e-19,6.883673646031281e-15,8.345641760405736e-11,7.543493152855125e-11,1.890909326094084e-10,3.74420107145256e-12,4.9730035664017576e-12,1.1203590159811036e-05,8.666332914675951e-11,2.596208589507867e-12,4.735120448036409e-18,2.1052587835174294e-15,7.545680831451126e-11,2.6477784349394304e-09,3.921081654457521e-15,5.680131476177839e-23,1.6947030766474356e-21,4.0805342858421967e-16,4.280088951382359e-16,1.2760273988507583e-10,6.74364289306963e-18,3.76,0.0,0.9195301801994606,0.9969628949335444,6.99784742560171e-07,2.0899264293174847e-12,0.08377001414768898,0.08379286963053288,1.9715241624281818e-07,9.622504547302693e-10,0.003011243660977275,1.9214871488461652e-07,4.896646841596397e-08,3.818421676067021e-06,2.4735736647176055e-07,1.21894529374517e-05,3.137638211498889e-05,0.005049710257822101
1.0231494309250536e-07,0.9515352499922796,2.0566892962666835e-05,7.731383074436553e-07,2.5958968253656262e-06,2.283338142241801e-05,0.0,0.0,2.437703349233772e-05,1.2600797523185672e-08,2.9384333250067357e-09,7.1376323305346015e-12,2.1697957124442588e-10,1.618149032364668e-19,7.639622039742766e-15,8.888948783432876e-11,8.305377987075286e-11,2.0504644379435948e-10,4.146578564550489e-12,5.429823740658789e-12,1.1722817521920857e-05,9.212829059304137e-11,2.786395163564426e-12,5.597743370678286e-18,2.331520046586763e-15,8.329717809623251e-11,2.8001225220572e-09,4.385250247941437e-15,7.060557940906097e-23,1.9271703823247094e-21,4.532029785916085e-16,4.645038158312529e-16,1.3715215084679725e-10,7.788067440776157e-18,3.76,0.0,0.9176208810657883,0.9969622796000647,7.516183026054212e-07,2.3548186456683684e-12,0.0856213006514585,0.08564521831948232,2.0154584538697702e-07,9.840070542213735e-10,0.003011241802978134,2.0604130838724355e-07,5.3672564468853555e-08,3.878872111712777e-06,2.513121615479465e-07,1.264266250884619e-05,3.253012659907332e-05,0.005161307600000321
1.0517353058163536e-07,0.9519176816352571,2.1171616273259445e-05,8.05407070059005e-07,2.742377904057763e-06,2.414266598265955e-05,0.0,0.0,2.501357016440357e-05,1.3274112915909456e-08,3.3728998759161192e-09,7.924837658162112e-12,2.3818009457091123e-10,1.9088901973474316e-19,8.658015201642281e-15,9.588748819962099e-11,9.321820989317296e-11,2.2599822492338219e-10,4.68799578984747e-12,6.035082125189856e-12,1.2379854566384353e-05,9.915011957585821e-11,3.032910569032282e-12,6.8431627651314445e-18,2.635069553264845e-15,9.378867373263259e-11,2.9944097231428696e-09,5.016928881551097e-15,9.167897982768842e-23,2.249707451744708e-21,5.141970824100939e-16,5.124357021663838e-16,1.4953384350925705e-10,9.257312865688034e-18,3.76,0.0,0.9152686294961245,0.9969615182615043,8.189584411204398e-07,2.717564021651167e-12,0.08790202441812023,0.08792728685258092,2.0695840496718171e-07,1.0108104672143135e-09,0.0030112395041317717,2.2408520458677901e-07,5.993581493057147e-08,3.953398382463295e-06,2.561878449677074e-07,1.3212214736189208e-05,3.3979798308090126e-05,0.005298791441277026
1.0803211807076536e-07,0.9522991432141675,2.1777312027593344e-05,8.380806411333524e-07,2.8921145007385317e-06,2.548642423999831e-05,0.0,0.0,2.5647790671455622e-05,1.3962765561520113e-08,3.856907118965825e-09,8.772747078192314e-12,2.607036569190939e-10,2.241263503295595e-19,9.776016129630074e-15,1.0320920688519543e-10,1.0425908096999921e-10,2.483762029617989e-10,5.281727400106509e-12,6.687880021277822e-12,1.305440348483193e-05,1.0647703055798636e-10,3.292536243923178e-12,8.315248031413712e-18,2.9667390167753373e-15,1.0522207632585158e-10,3.195495560053983e-09,5.7180777831696136e-15,1.1811553953825813e-22,2.615305418974111e-21,5.813698692532506e-16,5.636389486761966e-16,1.6257631305466747e-10,1.0946454145543163e-17,3.76,0.0,0.9129223641641748,0.9969607552273169,8.900629272324301e-07,3.122777983836088e-12,0.0901768815831863,0.09020352539466564,2.123570422085993e-07,1.0375449369222835e-09,0.0030112372001824842,2.431343314229112e-07,6.672344064663451e-08,4.027796274991509e-06,2.6105514784392863e-07,1.379270070943928e-05,3.5457029828786396e-05,0.005435921170522437
