Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450)
6.679188874757838e-07,0.7494032113020694,1.909563490197125e-05,1.5279626663455716e-06,1.5137370475714086e-05,3.658800851945772e-05,0.0,0.0,1.0419695781202552e-05,6.930763534077123e-09,5.699612206912353e-07,9.456670997999274e-09,2.0483037545104527e-10,4.0331485936922116e-18,1.2053407797031584e-13,6.237336658717941e-10,1.873648191711207e-06,2.00165712487404e-07,8.009273540883874e-12,7.851340393110405e-13,2.0650119861841693e-06,5.34138669594276e-12,3.524880982124933e-11,2.038859216511947e-11,4.39535366767505e-11,1.0884245358663009e-07,1.7842833844368043e-10,6.528156831613106e-10,1.0493165305869445e-12,8.854350980034613e-14,5.945551316899711e-12,8.88338512425065e-15,4.1055847670603557e-10,3.5637304654418714e-11,3.76,0.0,0.4997263062257328,0.9987461729438962,1.4077725119237921e-05,1.412212735266576e-07,0.03475402535389886,0.0347605930959437,8.552315045810307e-09,1.6338951830741597e-11,0.001218473959430595,2.876614682486818e-07,5.804588561006112e-07,3.7501475664073147e-06,4.2954839051673384e-07,2.86017562186195e-05,3.203165542388154e-05,0.00152049008325652,2.0883470505001798e-07,1.7534389722549522e-05,5.657557762955053e-08,5.563145340345672e-10,3.153493702025118e-08,9.994557592680136e-08,1.1371674781866715e-09,3.940007459577383e-10,7.493752423854103e-08,3.8062108165409164e-10,1.8171931846638369e-06,2.383450105978645e-10,4.672604908342253e-08,2.3414143860856683e-11,4.4066431905357976e-13,9.337249610373947e-08,1.9355293484800765e-11,3.2661343668673093e-13,7.75490269976347e-18,1.6544197246394242e-16,2.41869224358528e-16,4.606013018762978e-12,1.2498938045253967e-18,2.7233594467703993e-11,1.4533859435963988e-15,4.823861114672669e-11,6.298926962263048e-16,3.28918722367685e-13,1.591866951523889e-10,2.5837408461742654e-10,2.5477902074268192e-14,1.1382155836113514e-09,1.2232515744143576e-10,6.227212535816278e-14,4.090084655702076e-14
6.840706233201222e-07,0.7495203477793221,2.0018876778790396e-05,1.6139520480239099e-06,1.581655306594904e-05,3.903316342875515e-05,0.0,0.0,1.0689420345424369e-05,7.269114903665098e-09,6.209029845084478e-07,1.0404182091181922e-08,2.292713193468564e-10,4.745418767172067e-18,1.3509043985851895e-13,6.742530594884813e-10,1.9933409586965204e-06,2.18980471669471e-07,9.075364759765953e-12,8.673381202321944e-13,2.165281726343652e-06,5.62351155035427e-12,3.7515883714588534e-11,2.296542476250193e-11,4.6853860557662496e-11,1.2019628630040177e-07,1.9008863488887667e-10,7.171109212169061e-10,1.2082238880121962e-12,1.0059231666279889e-13,6.603665914018261e-12,9.791967193067302e-15,4.4096481781395263e-10,3.91863662713e-11,3.76,0.0,0.49889305904688147,0.9987445332518721,1.5062046650253683e-05,1.5279194963612099e-07,0.035565017779226174,0.035572006644044696,8.75222850238424e-09,1.6722229984708487e-11,0.001218471960395827,3.0987226102510055e-07,6.375000831250441e-07,3.915507733068015e-06,4.4823556699661505e-07,3.0364048036952453e-05,3.4013075053475195e-05,0.0015555162691055801,2.2570715405098739e-07,1.8378729276895745e-05,5.971842293868093e-08,5.8520250125779e-10,3.367477904537019e-08,1.0441954962938486e-07,1.2801376490214933e-09,4.4097043222632827e-10,8.14232228400306e-08,4.3481870251539064e-10,1.929720629802841e-06,2.4883448184151747e-10,5.061385121919967e-08,2.6325614145353805e-11,4.728714537645229e-13,1.0247504637533252e-07,2.1245826843310045e-11,3.7342460925891514e-13,8.862973355936566e-18,1.9771102983197711e-16,2.791421612514824e-16,4.979808298082895e-12,1.4281255864688045e-18,2.943761476618115e-11,1.5739178313488075e-15,5.039698373734765e-11,6.811147091006189e-16,3.58072093021025e-13,1.6866379450049005e-10,2.749082559568854e-10,2.7715821827473888e-14,1.2082192025805123e-09,1.3540430284051397e-10,6.897158956029252e-14,4.4206062016144604e-14
7.002223591644606e-07,0.7496373143281776,2.0971212243815042e-05,1.7032669030427313e-06,1.6511534534898022e-05,4.1591783462975216e-05,0.0,0.0,1.0960825795564093e-05,7.615813885914402e-09,6.753324293310554e-07,1.1427659157341949e-08,2.56290679298815e-10,5.572048731141855e-18,1.5120980559286714e-13,7.278592151240878e-10,2.1185277306668793e-06,2.3907249439457116e-07,1.0259087160797633e-11,9.56094165757771e-13,2.2678979785606994e-06,5.913017632659203e-12,3.993460912710535e-11,2.5814927955663372e-11,4.98941568781424e-11,1.3247878541599248e-07,2.0225652833206178e-10,7.865029070349726e-10,1.3878598695490088e-12,1.1403464792828037e-13,7.321419725413164e-12,1.0773105627621362e-14,4.728334468743624e-10,4.2987999428187756e-11,3.76,0.0,0.4980610206825831,0.9987428453516431,1.609048918595214e-05,1.6507412039280306e-07,0.03637464496707677,0.03638207441221254,8.951805435787187e-09,1.7104863233834628e-11,0.0012184699025759751,3.3323509209245563e-07,6.985589062295421e-07,4.085553526490101e-06,4.6744335545500053e-07,3.22025468756658e-05,3.6081085424461046e-05,0.0015904621427767567,2.4350802305790806e-07,1.9242471386202597e-05,6.300083477016883e-08,6.14970930477363e-10,3.592253103404603e-08,1.0902250859791684e-07,1.4377402279199828e-09,4.925089828312527e-10,8.835859217783681e-08,4.953474473780715e-10,2.0471742025868683e-06,2.5961937976481126e-10,5.474545071887659e-08,2.9543609623148435e-11,5.070124181886181e-13,1.1220439178082317e-07,2.3266609847858814e-11,4.2573457836204587e-13,1.0100834960471381e-17,2.355010613158593e-16,3.2139879783648973e-16,5.376245097018262e-12,1.6271944970929438e-18,3.177613755170053e-11,1.7019774101612349e-15,5.26172844159552e-11,7.354748035291564e-16,3.8916748926590253e-13,1.7855592951201376e-10,2.922191888376317e-10,3.0109350765685757e-14,1.2812935031410845e-09,1.4977560135107495e-10,7.633660531503421e-14,4.770927367531291e-14
7.163740950087991e-07,0.74975411190485,2.1953180338705325e-05,1.7959878382125803e-06,1.722255794756838e-05,4.426718940521893e-05,0.0,0.0,1.1233983440070253e-05,7.970908977615429e-09,7.334260303386205e-07,1.253169752216877e-08,2.8612573300610254e-10,6.529543615704963e-18,1.6903697194489522e-13,7.846834669356843e-10,2.2493736693655583e-06,2.604985281892301e-07,1.1571080120813574e-11,1.0517775073726717e-12,2.3728595225600337e-06,6.209918666197248e-12,4.251283261429108e-11,2.8960830121724423e-11,5.307907028089529e-11,1.4574713065267603e-07,2.1494609149238569e-10,8.613141162560473e-10,1.5905241561899435e-12,1.2900526767719276e-13,8.103173115266443e-12,1.1831153913198046e-14,5.062042401096968e-10,4.705357208597873e-11,3.76,0.0,0.4972301843271369,0.9987411082403115,1.716410160029593e-05,1.7809855784299924e-07,0.03718290836960194,0.03719079852657695,9.15104620441762e-09,1.74868522861693e-11,0.0012184677847481837,3.5778546804791057e-07,7.638144484201451e-07,4.260358313003584e-06,4.871799489850888e-07,3.4119365810330855e-05,3.823811768781579e-05,0.0016253278722529838,2.622677320048605e-07,2.0125602958749154e-05,6.64276254060334e-08,6.456369055785022e-10,3.828189468212642e-08,1.1375654591495023e-07,1.6111692738032013e-09,5.489724791368356e-10,9.576805984757356e-08,5.627993708981216e-10,2.1696929368582493e-06,2.707042461802407e-10,5.913172856272335e-08,3.309535902210363e-11,5.431887430168613e-13,1.225867608189616e-07,2.5423073432262698e-11,4.840597021334453e-13,1.148064389683105e-17,2.7963555056711216e-16,3.6922142151993834e-16,5.7962985535425345e-12,1.849048817185336e-18,3.4254877176907485e-11,1.8378899566003298e-15,5.490050061168002e-11,7.931063861979951e-16,4.2229655377791713e-13,1.8887476077961175e-10,3.10332977320268e-10,3.2666979625981256e-14,1.3575331198457434e-09,1.655563679457119e-10,8.442803052858654e-14,5.1418655979614237e-14
7.325258308531375e-07,0.7498707414750497,2.2965327606884252e-05,1.8921967748120577e-06,1.7949875202073334e-05,4.706275424133218e-05,0.0,0.0,1.150896583640226e-05,8.334451816393627e-09,7.953665429122521e-07,1.3721086429376557e-08,3.190319426824425e-10,7.636523029166698e-18,1.8872793042346452e-13,8.448607936436236e-10,2.3860467937745235e-06,2.8331681063393417e-07,1.3022771822366702e-11,1.1547780240612374e-12,2.480165244160978e-06,6.514229566857016e-12,4.525872911692322e-11,3.2428531755137146e-11,5.641334982359754e-11,1.6006099390257424e-07,2.2817171361427471e-10,9.418829682883648e-10,1.8187298667811926e-12,1.456496221654486e-13,8.953543880655856e-12,1.2970651658238773e-14,5.411179407174245e-10,5.139472078296328e-11,3.76,0.0,0.49640054311082915,0.9987393208915831,1.8283949752371452e-05,1.9189686134026196e-07,0.037989809411587194,0.03799818110605261,9.34995115993828e-09,1.7868197838182417e-11,0.0012184656056610714,3.8355964150210927e-07,8.334499422825038e-07,4.439996572991355e-06,5.074536655348396e-07,3.61166510317241e-05,4.0486640651863555e-05,0.0016601136289612112,2.8201731498169353e-07,2.1028112777619955e-05,7.000370427616872e-08,6.772182587681998e-10,4.075664686031639e-08,1.1862379018357799e-07,1.8016953709383427e-09,6.107389753123286e-10,1.0367704893043516e-07,6.378097363577404e-10,2.2974180790598482e-06,2.820936911484107e-10,6.378388391859345e-08,3.7010125313698216e-11,5.815063909819095e-13,1.336488847618611e-07,2.772075043155599e-11,5.489540964885218e-13,1.301544353298611e-17,3.310444707613317e-16,4.232527152959315e-16,6.240972750232961e-12,2.095778778225058e-18,3.6879706786095086e-11,1.9819897129717133e-15,5.724763636124401e-11,8.541465285892067e-16,4.575537304301857e-13,1.9963212955065157e-10,3.292763868181441e-10,3.5397576976902626e-14,1.4370353018957036e-09,1.8287336959683972e-10,9.331166743304095e-14,5.5342597033722687e-14
7.486775666974759e-07,0.7499872040141429,2.4008208422157074e-05,1.9919770080551e-06,1.869374676920718e-05,4.9981903762485525e-05,0.0,0.0,1.1785846808909091e-05,8.706497247872216e-09,8.61343146108746e-07,1.5000814431196207e-08,3.552840519422039e-10,8.913959079072863e-18,2.1045057817438066e-13,9.085299097160791e-10,2.5287180353611904e-06,3.075871017937892e-07,1.4626428755044897e-11,1.2655005407166608e-12,2.5898141387561726e-06,6.825966495606277e-12,4.8180815128115324e-11,3.624520074643603e-11,5.990185186879086e-11,1.7548261107463192e-07,2.4194810659423524e-10,1.028564393422219e-09,2.075219810886462e-12,1.6412452160192346e-13,9.877419953330506e-12,1.4196330082010772e-14,5.776161820993212e-10,5.602335567110211e-11,3.76,0.0,0.49557209009888925,0.9987374822553688,1.9451117067869268e-05,2.0650146855910525e-07,0.03879534948997698,0.038804224262332106,9.54852064715921e-09,1.8248900574611433e-11,0.0012184633640342358,4.105946314238035e-07,9.076528033932547e-07,4.624543929398092e-06,5.282729511838374e-07,3.8196582344512406e-05,4.282916134272373e-05,0.0016948195878412663,3.027884385477407e-07,2.1949991539273836e-05,7.37340799083841e-08,7.097335900384321e-10,4.335064110638925e-08,1.236264066108372e-07,2.0106695040720967e-09,6.782095816923916e-10,1.1211200666900915e-07,7.210594406293468e-10,2.4304931244221967e-06,2.9379239474998093e-10,6.871344005491625e-08,4.1319332889042906e-11,6.220758843733997e-13,1.4541800916989548e-07,3.0165277908103134e-11,6.210117513616782e-13,1.4719213856318573e-17,3.907761756702864e-16,4.842014328984292e-16,6.711301410952011e-12,2.3696244963917125e-18,3.965666233972901e-11,2.1346201069726216e-15,5.965971282515298e-11,9.18736057724152e-16,4.950363154611828e-13,2.1084006041337705e-10,3.490768742271337e-10,3.83104049544993e-14,1.5199000354355513e-09,2.0186347325529288e-10,1.030586038974394e-13,5.948970401095181e-14
7.648293025418143e-07,0.7501035005073154,2.50823853030746e-05,2.095413264520501e-06,1.945444146466426e-05,5.302811720175086e-05,0.0,0.0,1.2064701467435213e-05,9.087103394233374e-09,9.315515890183088e-07,1.6376074917052907e-08,3.9517723475113657e-10,1.0385437866207524e-17,2.343854670809626e-13,9.758333593622983e-10,2.6775612946401955e-06,3.333707173725639e-07,1.639520806009825e-11,1.3843652374675933e-12,2.7018053148754735e-06,7.14514691279588e-12,5.1287962389790935e-11,4.0439872190418375e-11,6.354954307875131e-11,1.9207685563153105e-07,2.5629031131792886e-10,1.1217304129040812e-09,2.362983740875164e-12,1.8459885712537947e-13,1.0879972659607285e-11,1.5513117659757885e-14,6.157415105206635e-10,6.095166568444196e-11,3.76,0.0,0.4947448182904204,0.9987355912573694,2.0666705106293504e-05,2.2194566672839733e-07,0.03959952997338973,0.039608930099879446,9.74675500391848e-09,1.8628961168306923e-11,0.001218461058557747,4.389282432189632e-07,9.866147065033154e-07,4.814077175359704e-06,5.496463833211936e-07,4.036137367842628e-05,4.5268225578303095e-05,0.0017294459274158718,3.2461341981737097e-07,2.2891231892964583e-05,7.762386192268864e-08,7.432022870760309e-10,4.606780915808682e-08,1.2876659807521258e-07,2.2395270963001898e-09,7.518095929937312e-10,1.211004337893265e-07,8.132775466080865e-10,2.5690638541467456e-06,3.0580510879899665e-10,7.393225039463078e-08,4.6056701374802e-11,6.650124356108372e-13,1.5792190592584794e-07,3.276239958585422e-11,7.008687402700248e-13,1.6606923295607413e-17,4.60010463176363e-16,5.528485697006101e-16,7.208348623383157e-12,2.6729842576195924e-18,4.259194677779426e-11,2.296133978701706e-15,6.213776879527632e-11,9.87019649555649e-16,5.348445098248112e-13,2.22510764048355e-10,3.6976260878144267e-10,4.141513569905827e-14,1.60623017218989e-09,2.2267433090681184e-10,1.1374557432251993e-13,6.386880827453318e-14
7.809810383861527e-07,0.750219631949739,2.618842921459545e-05,2.2025917577521254e-06,2.023223625098193e-05,5.620492790262721e-05,0.0,0.0,1.2345606226624594e-05,9.476331724237254e-09,1.0061943401161784e-06,1.7852271784691144e-08,4.390282985780396e-10,1.2077446506683434e-17,2.607265929315739e-13,1.046917613309587e-09,2.832753499013522e-06,3.607305625864961e-07,1.834321287399386e-11,1.5118080702082337e-12,2.81613799783723e-06,7.471789634349367e-12,5.458941213706445e-11,4.5043552914894175e-11,6.736150351734469e-11,2.0991131386466495e-07,2.7121370420043093e-10,1.2217707323211258e-09,2.685276653142832e-12,2.0725435453995185e-13,1.1966670561138889e-11,1.6926145933112133e-14,6.555374073234545e-10,6.619212383352683e-11,3.76,0.0,0.4939187206173058,0.9987336467986476,2.1931834115876356e-05,2.382636040896781e-07,0.04040235220162312,0.04041230071592408,9.94465456096051e-09,1.90083802800771e-11,0.0012184586878916368,4.6859908860497007e-07,1.0705316643730463e-06,5.0086743010447986e-06,5.715826737356261e-07,4.261327361151701e-05,4.780641855535808e-05,0.0017639928298618997,3.475252443550741e-07,2.3851828481011312e-05,8.167826307422452e-08,7.77644545631221e-10,4.891216252531453e-08,1.3404660618135508e-07,2.4897922158134333e-09,8.319896630662037e-10,1.3067091448371592e-07,9.152439272404073e-10,2.713278373568059e-06,3.1813665850325676e-10,7.9452504714161e-08,5.12583863833174e-11,7.104360808374442e-13,1.7118888574310957e-07,3.5517968383037505e-11,7.892055267565172e-13,1.8694582818087134e-17,5.400728683501764e-16,6.300540468744076e-16,7.733209588508132e-12,3.0084231669756772e-18,4.569193433676062e-11,2.4668938147437613e-15,6.468286119533165e-11,1.0591459253889167e-15,5.770814727602949e-13,2.346566400429118e-10,3.9136249365844894e-10,4.472186850643793e-14,1.696131564693115e-09,2.454651035244299e-10,1.2545534107708083e-13,6.848896988673625e-14
7.971327742304912e-07,0.7503355993467428,2.7326919858459296e-05,2.3136002422380544e-06,2.102741606653944e-05,5.95159240176737e-05,0.0,0.0,1.262863882589724e-05,9.874247124758828e-09,1.0854807397133338e-06,1.9435025258078213e-08,4.8717694396305e-10,1.401968788960582e-17,2.8968222660837445e-13,1.1219331683324845e-09,2.9944746618574504e-06,3.897311667566329e-07,2.0485550834016978e-11,1.6482812026292009e-12,2.9328115334891767e-06,7.805914889934524e-12,5.809478990804207e-11,5.008933092861393e-11,7.134292986110087e-11,2.2905636195187712e-07,2.867340039232385e-10,1.3290933486432452e-09,3.045638190524999e-12,2.322863664432485e-13,1.3143293900404901e-11,1.844075548962018e-14,6.970483108011475e-10,7.175749262073262e-11,3.76,0.0,0.4930937899430929,0.9987316477551861,2.32476435780027e-05,2.55490301585366e-07,0.041203817485149286,0.04121433820045546,1.014221964181191e-08,1.9387158558531075e-11,0.0012184562506653484,4.996466053347336e-07,1.1596041091544461e-06,5.208414519793385e-06,5.94090671627332e-07,4.4954565905132884e-05,5.0446365449193806e-05,0.0017984604810829439,3.7155758391699993e-07,2.4831777979918507e-05,8.59026013385679e-08,8.130813903565581e-10,5.188779409128243e-08,1.3946871230490706e-07,2.763081957876643e-09,9.192270279218741e-10,1.4085314706919195e-07,1.0277920254243152e-09,2.863287151280576e-06,3.30791944077266e-10,8.528673549165245e-08,5.696312750271463e-11,7.584718167338019e-13,1.8524781110773417e-07,3.843794903437661e-11,8.867493713975702e-13,2.0999302379925668e-17,6.324502970447384e-16,7.167639685173993e-16,8.287011398145984e-12,3.37868217143348e-18,4.8963174954401904e-11,2.647271989317651e-15,6.729606557577782e-11,1.1352675511213416e-15,6.218533766197108e-13,2.4729027976646146e-10,4.1390618835691e-10,4.824114770687725e-14,1.7897132083763241e-09,2.704072258154727e-10,1.382770974765684e-13,7.335948338746387e-14
8.132845100748296e-07,0.7504514037139859,2.849844595350488e-05,2.4285280659714233e-06,2.1840273679206882e-05,6.296474923561867e-05,0.0,0.0,1.2913878350075876e-05,1.028091797390289e-08,1.1696271556066782e-06,2.1130177856290585e-08,5.399870828023751e-10,1.6245425547211853e-17,3.214757893419146e-13,1.2010346495138986e-09,3.1629079428299953e-06,4.204387186207978e-07,2.2838395916951655e-11,1.7942534500579524e-12,3.0518253920411696e-06,8.147544383201156e-12,6.181412093534418e-11,5.5612489994895764e-11,7.549913872204751e-11,2.495852448423063e-07,3.0286727836228696e-10,1.4441251712668292e-09,3.447913200239267e-12,2.599047044518952e-13,1.4415949675597329e-11,2.006250211723949e-14,7.403196378267876e-10,7.766082957246314e-11,3.76,0.0,0.4922700190618524,0.9987295929774349,2.4615292742775225e-05,2.736616647815718e-07,0.04200392710460005,0.0420150446362183,1.0339450562654783e-08,1.9765296639921167e-11,0.0012184537454771845,5.321110768200784e-07,1.254036976230347e-06,5.413378293631605e-06,6.171793665504637e-07,4.738757005029009e-05,5.319073202561239e-05,0.0018328490707832839,3.9674481407472195e-07,2.5831079142348285e-05,9.030230203532791e-08,8.495346961277451e-10,5.499887974596415e-08,1.450352386302484e-07,3.061111008631917e-09,1.0140267788495857e-09,1.5167797533631618e-07,1.1518117342147675e-09,3.0192430592184657e-06,3.4377594231317334e-10,9.144782440882222e-08,6.321240384491995e-11,8.092497406767582e-13,2.0012810961917937e-07,4.152842079527683e-11,9.942768432018998e-13,2.353934982114334e-17,7.388081436458602e-16,8.14018501447204e-16,8.870913841709778e-12,3.786687474729787e-18,5.241239880026304e-11,2.8376510125054006e-15,6.997847660449201e-11,1.2155413389925765e-15,6.692694629913679e-13,2.6042446930483987e-10,4.374241318742661e-10,5.198398131766874e-14,1.8870873907887685e-09,2.976852137469675e-10,1.5230689335005417e-13,7.84898835388192e-14
8.29436245919168e-07,0.7505670460776377,2.970360550702988e-05,2.547466221779596e-06,2.267110956247534e-05,6.65551035354869e-05,0.0,0.0,1.3201405250643247e-05,1.0696416215758362e-08,1.2588571420251523e-06,2.2943800517568335e-08,5.978482177353662e-10,1.8791861204321943e-17,3.5634677416760654e-13,1.2843809152391163e-09,3.3382397093770364e-06,4.529211023682517e-07,2.5419053790080105e-11,1.9502107354266565e-12,3.173179171992026e-06,8.496701354169469e-12,6.57578461374216e-11,6.165062954557766e-11,7.983557008509831e-11,2.715741570124894e-07,3.1962995170195673e-10,1.5673126574249273e-09,3.896273504040349e-12,2.903345132962302e-13,1.5791087370322254e-11,2.1797163142341994e-14,7.853978053148825e-10,8.391549288494566e-11,3.76,0.0,0.4914474006970178,0.9987274812898447,2.603596115719798e-05,2.928144960300264e-07,0.04280268231024191,0.04281442209870828,1.053634763219768e-08,2.0142795147984136e-11,0.0012184511708937518,5.660336516992387e-07,1.354039790433231e-06,5.623647358233369e-06,6.408578912947484e-07,4.9914641825150864e-05,5.6042225264763484e-05,0.0018671587925432975,4.231220317552621e-07,2.6849732839949342e-05,9.488289999381504e-08,8.870272098575949e-10,5.82496800565642e-08,1.5074854918383537e-07,3.3856963975578573e-09,1.116923187482952e-09,1.631774206037074e-07,1.2882524019301971e-09,3.181301413679851e-06,3.5709370811412637e-10,9.794900901091319e-08,7.005059748202701e-11,8.629051941474266e-13,2.1585978769915343e-07,4.479558022149966e-11,1.112616439364967e-12,2.633421230523396e-17,8.610089877976514e-16,9.229604030685017e-16,9.486110243374299e-12,4.235560360654743e-18,5.604652097138577e-11,3.038423785400604e-15,7.273120855450232e-11,1.3001283521795428e-15,7.194421001580021e-13,2.7407219245196837e-10,4.6194756671019266e-10,5.596186050344755e-14,1.9883698482448913e-09,3.2749751692117986e-10,1.6764808428820746e-13,8.388995003509599e-14
