Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58)
9.043256515176022e-08,0.6220169389556058,3.4278247096736904e-09,4.025283394261235e-11,6.945072691962095e-09,4.713057493744628e-10,0.0,0.0,3.049806121263381e-08,6.308056192048786e-13,2.2366494584170452e-12,9.995361598123207e-15,3.841413035329382e-19,1.5154093894349978e-29,1.933396155786721e-21,5.271115660162164e-14,8.983928750041015e-11,1.5302475125378934e-14,4.113614808449493e-23,2.0461999710736446e-23,4.4497890476598665e-12,1.676024032691422e-19,9.331043905473484e-15,1.8408879192145368e-19,5.014546798557707e-16,3.842495410832032e-16,2.44498710344916e-18,1.3999886828431824e-20,1.380018480968017e-21,6.959948126229601e-23,1.6495875458586345e-18,2.5506630077159632e-23,9.447215864923381e-17,1.1835735054342462e-28,3.76,0.0,0.7901437725509795,0.9997786128038508,7.829421546645137e-10,3.8670486594158767e-13,9.547572464518251e-05,9.547574481415557e-05,3.2530605927698667e-13,9.442177966037842e-17,0.00022134896454880065,4.121802573451242e-14,1.3810159466332516e-14,2.270848348032086e-08,4.0854616487329965e-09,2.5335749980370056e-09,1.7719826556210375e-09,1.8425683578456733e-06,3.282185202424824e-14,7.66320819501779e-09,7.505951661723672e-12,1.390431559491532e-15,1.3034335061921162e-12,2.1283117024428132e-10,1.6920104412147716e-18,1.730456579252417e-18,2.7090896506004686e-13,1.580642296305815e-19,9.02362063812497e-11,1.6026649359936156e-11,1.036020086972477e-15
9.24327195421708e-08,0.6220171779106997,3.5878088820863685e-09,4.289453767786665e-11,7.2403195573506205e-09,5.048172960684e-10,0.0,0.0,3.118416287271279e-08,6.591518187295862e-13,2.388037108484983e-12,1.0428158166077286e-14,4.1775748697898226e-19,1.662630020951926e-29,2.0550135984153405e-21,5.3561337032513205e-14,9.356757698451312e-11,1.6210487593149663e-14,4.68174024595758e-23,2.26755520928503e-23,4.648800439403056e-12,1.7754415660961145e-19,9.34598474976841e-15,2.044414763567296e-19,5.280560172397128e-16,4.2834423026672674e-16,2.6188651360250556e-18,1.5515859256143027e-20,1.5311357544908866e-21,7.711708481453538e-23,1.763382960164982e-18,2.789350184314918e-23,1.0284633386809505e-16,1.3797715461453207e-28,3.76,0.0,0.7901416397715584,0.9997786117714851,8.347006584944494e-10,4.1189484152822957e-13,9.758728989992785e-05,9.758731092843061e-05,3.3266965672612336e-13,9.673111082093086e-17,0.00022134896448492921,4.459644538158491e-14,1.527043919149303e-14,2.3108673496230583e-08,4.210207249980541e-09,2.67714373570805e-09,1.8447934703796095e-09,1.8831462483700529e-06,3.5027794475563783e-14,8.00539241546711e-09,7.760681989837587e-12,1.4526647745009815e-15,1.3551434202076128e-12,2.209815167061993e-10,1.8942609710307324e-18,1.8930128752776293e-18,2.834170419640902e-13,1.8078673904661072e-19,9.39903783073818e-11,1.6333248457128765e-11,1.1047748655529368e-15
9.443287393258138e-08,0.6220174168657224,3.751117705315953e-09,4.5639057323698174e-11,7.541082063056525e-09,5.398732000815294e-10,0.0,0.0,3.187084344664645e-08,6.881281306272439e-13,2.546099726396107e-12,1.0867794922330858e-14,4.534821567545977e-19,1.8219106290745182e-29,2.1818800650306633e-21,5.43963463899649e-14,9.736245553355877e-11,1.7151403335884315e-14,5.312892153629249e-23,2.5069907313469462e-23,4.852165150329115e-12,1.8782039716926056e-19,9.36008854592256e-15,2.265191651540835e-19,5.553520115782849e-16,4.763225453551064e-16,2.8010696062233213e-18,1.715470880546252e-20,1.6949042561262462e-21,8.525072465007828e-23,1.8817763792228722e-18,3.044276362245661e-23,1.1175361534067573e-16,1.603233880238818e-28,3.76,0.0,0.7901395069940915,0.9997786107310396,8.886339568007189e-10,4.381180751604242e-13,9.969884944900545e-05,9.969887135538905e-05,3.4003301793888523e-13,9.904117030798436e-17,0.0002213489642980976,4.816708404154142e-14,1.6848798398399238e-14,2.350670833808268e-08,4.335129993708897e-09,2.825050628279226e-09,1.918872771961139e-09,1.9237165711851127e-06,3.734567322077985e-14,8.355026214795395e-09,8.017474029494528e-12,1.5162644641962585e-15,1.4077113331756692e-12,2.2923624720036743e-10,2.1155088476409985e-18,2.0674687546704585e-18,2.963051102894926e-13,2.0619172238084935e-19,9.781220231301127e-11,1.663817178567583e-11,1.176466884001051e-15
9.643302832299196e-08,0.6220176558206739,3.917713754783502e-09,4.848732331550263e-11,7.847324665128297e-09,5.765050452956833e-10,0.0,0.0,3.255810521022417e-08,7.177350556964517e-13,2.7109809086639862e-12,1.1314166652058954e-14,4.913968532518097e-19,1.994001142653742e-29,2.314064202120331e-21,5.5215907337051634e-14,1.0122359130169786e-10,1.8125720090095872e-14,6.012380177599563e-23,2.7655089932991285e-23,5.059883172032656e-12,1.9843339718988082e-19,9.373919515795979e-15,2.504250485894656e-19,5.833401983411265e-16,5.284238596322536e-16,2.991810118177725e-18,1.8923068629998702e-20,1.8720692588577666e-21,9.403532753689906e-23,2.0048100957614004e-18,3.3161446933030794e-23,1.2121496280463071e-16,1.8570507411132912e-28,3.76,0.0,0.7901373742185053,0.999778609682653,9.44782168931601e-10,4.653928062803635e-13,0.00010181040329248158,0.00010181042609520594,3.4739736116798593e-13,1.0135120495173416e-16,0.0002213489638456824,5.193596228026405e-14,1.8551856874004623e-14,2.390269688677065e-08,4.460197952705188e-09,2.977302187347045e-09,1.9942138823802323e-09,1.9642793276626843e-06,3.9779420618141616e-14,8.712108058444838e-09,8.27628069822308e-12,1.5812310497724807e-15,1.4611369320939537e-12,2.3759340866972855e-10,2.3570517264784578e-18,2.2544500969546722e-18,3.0957906691104027e-13,2.3452789764797174e-19,1.0170136534456711e-10,1.694111828385063e-11,1.2511562194671015e-15
9.843318271340255e-08,0.6220178947755535,4.087559770250955e-09,5.144019716214401e-11,8.159012052152463e-09,6.147439900654949e-10,0.0,0.0,3.324595035815195e-08,7.479730961714845e-13,2.8828242308317486e-12,1.1767171539193688e-14,5.31584270008648e-19,2.1796493025930032e-29,2.4516104838351618e-21,5.601971611687389e-14,1.0515066813327798e-10,1.9133934468006753e-14,6.785818410397345e-23,3.04414195208713e-23,5.2719544961115125e-12,2.0938534915366906e-19,9.388061183058307e-15,2.7626607042278187e-19,6.12018235928552e-16,5.848958358029319e-16,3.191296525721484e-18,2.0827752100904305e-20,2.0634028598974974e-21,1.0350697537078195e-22,2.132523143560612e-18,3.6056712689247495e-23,1.3125164088431432e-16,2.1445867069995726e-28,3.76,0.0,0.7901352414447256,0.999778608625782,1.0031851583097758e-09,4.937371900653302e-13,0.00010392195143042106,0.00010392197514805571,3.547620194967671e-13,1.0366048141016911e-16,0.00022134896366641537,5.590910906809149e-14,2.0386442438477065e-14,2.4296745345415676e-08,4.5853812770692665e-09,3.133904204233875e-09,2.070810457645138e-09,2.004834519174381e-06,4.233303429545213e-14,9.076636412138104e-09,8.537056770410807e-12,1.6475649678318696e-15,1.5154204244010306e-12,2.4605110874457255e-10,2.620242403957695e-18,2.4546027866320825e-18,3.2324478523833784e-13,2.6606078333608407e-19,1.0565756995145227e-10,1.7242038282697974e-11,1.3289030727847299e-15
9.999999999999998e-08,0.6220181337303605,4.222854079414202e-09,5.382691746506174e-11,8.40695219633678e-09,6.458409313043036e-10,0.0,0.0,3.3785181438729896e-08,7.721011653241775e-13,3.022393388506469e-12,1.2126578450713288e-14,5.647068091457157e-19,2.3350374167613976e-29,2.563139846683182e-21,5.6638800184440136e-14,1.0827280053851933e-10,1.9947705825118896e-14,7.447172333085492e-23,3.277144514021011e-23,5.441120918528964e-12,2.1820265742836745e-19,9.39916379147373e-15,2.97931841348538e-19,6.349633885051128e-16,6.323514071866749e-16,3.353808795189121e-18,2.241952419628199e-20,2.223696935600215e-21,1.1143054441913887e-22,2.2358600801519516e-18,3.8452775733903184e-23,1.3952968609370366e-16,2.395738443165704e-28,3.76,0.0,0.7901335707414974,0.9997786077920856,1.0505356509523465e-09,5.166995668175557e-13,0.00010557602482035406,0.0001055760492677256,3.6053046550303e-13,1.0546919781541408e-16,0.00022134896358665693,5.916806241545598e-14,2.191998009925349e-14,2.4604134390976627e-08,4.683506203786469e-09,3.2596199326262623e-09,2.1316852734230276e-09,2.0365980711596674e-06,4.4419758715089935e-14,9.367389359973267e-09,8.742683435454554e-12,1.7004828823715847e-15,1.5585428877759625e-12,2.5274546834842675e-10,2.8424433904225413e-18,2.6210226286645945e-18,3.342272384011027e-13,2.9317763004879304e-19,1.0880330031401064e-10,1.7476618961851985e-11,1.3919806673764846e-15
1.0043333710381313e-07,0.6220181337303605,4.26061817176832e-09,5.449848551087497e-11,8.476109154413283e-09,6.546208651764011e-10,0.0,0.0,3.393438096906736e-08,7.788427564956793e-13,3.0617732139856633e-12,1.2226672040414597e-14,5.741283017958263e-19,2.3796140297251333e-29,2.594578977811703e-21,5.68085300960936e-14,1.0914338548708857e-10,2.01765251308726e-14,7.639132399079069e-23,3.343949637331907e-23,5.488379114166857e-12,2.206783483891558e-19,9.402123443649323e-15,3.0415287849693664e-19,6.413836525676733e-16,6.459942632225446e-16,3.3997387218527088e-18,2.2875744359176595e-20,2.2697036546162358e-21,1.1370288009509744e-22,2.2649536572604548e-18,3.913585235975602e-23,1.4188522077407343e-16,2.469497574862423e-28,3.76,0.0,0.7901331086726796,0.9997786075607323,1.0638825305201212e-09,5.231692951913034e-13,0.00010603349386288526,0.0001060335185141125,3.621256720586644e-13,1.0596955083350177e-16,0.00022134896345088443,6.009256870325656e-14,2.235958347400564e-14,2.468895699742189e-08,4.710652684545963e-09,3.2948613343720216e-09,2.1486564942043946e-09,2.0453821470915885e-06,4.5010576468538134e-14,9.448609741883723e-09,8.799760181122401e-12,1.7152666684530404e-15,1.5705623749489253e-12,2.546075149182895e-10,2.906488435826925e-18,2.6685922032280796e-18,3.373081215002705e-13,3.010733420904693e-19,1.0968053421285596e-10,1.754138783775917e-11,1.4097677697631317e-15
1.0243349149422371e-07,0.6220183726850946,4.436850823012509e-09,5.766294712829271e-11,8.798581148206239e-09,6.961662232955988e-10,0.0,0.0,3.462339899074756e-08,8.10344543693859e-13,3.2479713461151365e-12,1.2692519582654905e-14,6.191140496101568e-19,2.5947066590280216e-29,2.7430563584349328e-21,5.758348247085094e-14,1.1320145794023361e-10,2.1253963630951722e-14,8.578569549645197e-23,3.6660191848100784e-23,5.709157017803334e-12,2.323143852545128e-19,9.415368124503623e-15,3.3419978920765574e-19,6.714337445350447e-16,7.119830578328918e-16,3.617346306215996e-18,2.507419403839964e-20,2.491796486838028e-21,1.2466136313374042e-22,2.402139551189257e-18,4.240628914504746e-23,1.5313758027090798e-16,2.835749180866667e-28,3.76,0.0,0.7901309759022946,0.9997786064874082,1.1269136328221546e-09,5.537071039232325e-13,0.00010814503058992899,0.00010814505619354988,3.694888464391998e-13,1.0827937285697669e-16,0.0002213489632898834,6.449240338769785e-14,2.4478504922904634e-14,2.5079432883042205e-08,4.835987649646235e-09,3.4601769060670896e-09,2.2277463239531437e-09,2.0859222127854544e-06,4.781617275801677e-14,9.828026513977373e-09,9.064352559191829e-12,1.7843366148129078e-15,1.626563610930089e-12,2.632608527640808e-10,3.2172520551621983e-18,2.8971028139755863e-18,3.51774924404386e-13,3.3986662727460164e-19,1.1376999123864771e-10,1.783950891380561e-11,1.4938107656566407e-15
1.0443364588463429e-07,0.622018611639756,4.616219561125428e-09,6.09342828626539e-11,9.126393442384296e-09,7.394102525237144e-10,0.0,0.0,3.531300628346502e-08,8.424789665482321e-13,3.4415621252350717e-12,1.3164604512265503e-14,6.666277406268499e-19,2.825786651818279e-29,2.897112870934634e-21,5.834469253770742e-14,1.1732461462018275e-10,2.236673615693924e-14,9.610710249846274e-23,4.011465773913857e-23,5.934288198629107e-12,2.442953667655949e-19,9.427977922759155e-15,3.66524895730719e-19,7.021658251163829e-16,7.831344413479164e-16,3.844328568624963e-18,2.743041683823573e-20,2.730533275008179e-21,1.3642189000681015e-22,2.544116469006666e-18,4.587557495678352e-23,1.6503089407191516e-16,3.2476377863530755e-28,3.76,0.0,0.7901288431334992,0.9997786054060251,1.19231755884728e-09,5.853685214089035e-13,0.00011025656161160283,0.00011025658818654104,3.7685295528612647e-13,1.1058967450892642e-16,0.00022134896296479315,6.911468307317828e-14,2.675063497204252e-14,2.5468272346542302e-08,4.961363766882538e-09,3.6298534171586075e-09,2.308074593458181e-09,2.1264547176268927e-06,5.075401105201969e-14,1.0214885194994914e-08,9.330797806792602e-12,1.85477528556983e-15,1.6834253232300564e-12,2.720094041540672e-10,3.554051623023559e-18,3.1408387602374257e-18,3.6665103493837003e-13,3.827605115442568e-19,1.179256886047802e-10,1.813616431801266e-11,1.5810926686166312e-15
1.0643380027504487e-07,0.6220188505943431,4.7986867546774755e-09,6.431312669579268e-11,9.459511663279886e-09,7.843826900198708e-10,0.0,0.0,3.600320466400553e-08,8.752465347463889e-13,3.642689051295654e-12,1.3642846417658125e-14,7.167566618046052e-19,3.0737060949324317e-29,3.0567733121947485e-21,5.90915310397e-14,1.2151259904936832e-10,2.3515339414219063e-14,1.074247543804174e-22,4.381433808321297e-23,6.163772648255895e-12,2.5662313924527837e-19,9.440814473278535e-15,4.0125021823616345e-19,7.335774451439895e-16,8.597290028203079e-16,4.080894738310037e-18,2.995190362801105e-20,2.9867941921119833e-21,1.4902512223465076e-22,2.6909165054559782e-18,4.9551386006960157e-23,1.7758762201113622e-16,3.70981025859996e-28,3.76,0.0,0.7901267103662216,0.9997786043163083,1.2601331537844128e-09,6.181713860463218e-13,0.00011236808692795694,0.00011236811449325863,3.8421762506010514e-13,1.1289933688308828e-16,0.0002213489627466809,7.396547512749869e-14,2.918361207340667e-14,2.585557256415198e-08,5.0867601196183815e-09,3.803893054738974e-09,2.3896362492158746e-09,2.1669796629865963e-06,5.38283409498391e-14,1.0609184251789672e-08,9.59906075991833e-12,1.9265831757690878e-15,1.741149171730316e-12,2.8085150647423226e-10,3.918463362264366e-18,3.4005247250902497e-18,3.819422782714096e-13,4.300944635533502e-19,1.221473882097614e-10,1.8431055222401152e-11,1.6716742671669453e-15
1.0843395466545546e-07,0.6220190895488561,4.984215056167553e-09,6.780005528797342e-11,9.797901657928336e-09,8.311128802759109e-10,0.0,0.0,3.6693995888185467e-08,9.086477592920287e-13,3.851495577706977e-12,1.4127137518703337e-14,7.69589189340406e-19,3.3392953996634133e-29,3.222057418041719e-21,5.982419197369624e-14,1.2576516918674007e-10,2.4700256202480683e-14,1.198113217159493e-22,4.7770961445174624e-23,6.397610358299098e-12,2.6929948003712444e-19,9.453983444957651e-15,4.38501719170579e-19,7.65666230313446e-16,9.420555352400586e-16,4.327253994156279e-18,3.264631810249449e-20,3.2614878617957696e-21,1.6251291825114693e-22,2.8425701113913512e-18,5.344152229372953e-23,1.908305068189042e-16,4.227283825321529e-28,3.76,0.0,0.7901245776003915,0.9997786032184085,1.3303990142548442e-09,6.521334704985383e-13,0.00011447960653903968,0.00011447963511387483,3.915813673211881e-13,1.1520827470767745e-16,0.0002213489624811085,7.905084746359597e-14,3.178528070676705e-14,2.624142789387711e-08,5.212157526755297e-09,3.982297491856079e-09,2.4724265413883087e-09,2.207497050235034e-06,5.704347335911096e-14,1.1010922151497463e-08,9.869107954718326e-12,1.9997607950196843e-15,1.7997371826929816e-12,2.89785552114548e-10,4.312121484353891e-18,3.6769058581291234e-18,3.976544630560522e-13,4.822282731162443e-19,1.2643486632429846e-10,1.8724479652260733e-11,1.7656165391145286e-15
1.1043410905586604e-07,0.6220193285032933,5.172766807510171e-09,7.139560343591155e-11,1.0141529506341226e-08,8.796298897386045e-10,0.0,0.0,3.7385381608384147e-08,9.426831534424474e-13,4.068125103972976e-12,1.4617333953928096e-14,8.252148403557744e-19,3.6234289212016464e-29,3.393029465695298e-21,6.054393635023228e-14,1.3008209711075402e-10,2.5921951788227037e-14,1.3334302276992298e-22,5.1996522722324213e-23,6.635801320377937e-12,2.8232607594439633e-19,9.466611840449533e-15,4.78409220178e-19,7.984296017091508e-16,1.0304109158419971e-15,4.5836150893533946e-18,3.552148562024395e-20,3.555550795899412e-21,1.769282960628081e-22,2.999108350420543e-18,5.755390977456992e-23,2.0478257792331428e-16,4.805467209698684e-28,3.76,0.0,0.790122444835939,0.9997786021122035,1.4031534855601508e-09,6.872724777528253e-13,0.00011659112044489379,0.00011659115004856145,3.989443890291685e-13,1.175176510025282e-16,0.00022134896228647518,8.437687718892736e-14,3.456368232309363e-14,2.662593025516142e-08,5.3375391301085925e-09,4.16506737429061e-09,2.5564410284952887e-09,2.2480068807424344e-06,6.040377951471944e-14,1.1420097361542529e-08,1.0140909124284606e-11,2.074308665501203e-15,1.8591915631256082e-12,2.9880998703571823e-10,4.736717271701646e-18,3.970747022645639e-18,4.137933925518715e-13,5.395427119420086e-19,1.3078791327131563e-10,1.901698462074597e-11,1.8629806484128853e-15
1.1243426344627662e-07,0.6220195674576554,5.364304156639326e-09,7.510026221539563e-11,1.0490361518185453e-08,9.299624909620088e-10,0.0,0.0,3.807736338566595e-08,9.773532325258054e-13,4.2927210251998515e-12,1.5113313212485085e-14,8.837242313675694e-19,3.9270650610224194e-29,3.569769148912025e-21,6.125149665065028e-14,1.3446316840737806e-10,2.7180898907923574e-14,1.4809973944937479e-22,5.650328150435573e-23,6.87834552611554e-12,2.9570452896588493e-19,9.478304642447907e-15,5.211064211215982e-19,8.31864855997075e-16,1.125100219023314e-15,4.85018609003226e-18,3.8585389334472844e-20,3.86994756871021e-21,1.9231543450111344e-22,3.1605618938732062e-18,6.18965993883329e-23,2.1946714769137284e-16,5.450184050073244e-28,3.76,0.0,0.790120312072794,0.99977860099785,1.478434663465688e-09,7.236060448955675e-13,0.00011870262864555699,0.0001187026592974898,4.0630823648276606e-13,1.198279432258855e-16,0.00022134896200242922,8.994964737450777e-14,3.752705617258488e-14,2.7009170015377488e-08,5.462890198246478e-09,4.352202444562202e-09,2.6416755639968755e-09,2.2885091558787785e-06,6.391368964959312e-14,1.1836708349633388e-08,1.041443676284878e-11,2.1502273234010372e-15,1.919514707532289e-12,3.07923308851847e-10,5.19399943907116e-18,4.282832763401345e-18,4.303648726918348e-13,6.024402281693786e-19,1.3520633281070084e-10,1.9308553798277653e-11,1.9638279562544085e-15
1.144344178366872e-07,0.6220198064119412,5.558789809709906e-09,7.89144643040249e-11,1.0844364214005668e-08,9.821390378722958e-10,0.0,0.0,3.876994274883382e-08,1.0126585127790723e-12,4.52542675680295e-12,1.561500262596756e-14,9.452089778433699e-19,4.251174773137927e-29,3.752302369956645e-21,6.194628180152523e-14,1.3890818184843635e-10,2.847759017186587e-14,1.6416510686511408e-22,6.13037780654819e-23,7.125242967138989e-12,3.0943638637396806e-19,9.489870940648453e-15,5.667310625953549e-19,8.659695044120691e-16,1.226436844099665e-15,5.127174589950253e-18,4.1846178338522416e-20,4.205672088759107e-21,2.0871973023417775e-22,3.3269584282382532e-18,6.647776228182452e-23,2.349077983623326e-16,6.167697042533637e-28,3.76,0.0,0.7901181793108881,0.9997785998752008,1.5562804004920503e-09,7.611517550149729e-13,0.0001208141311410667,0.00012081416286083078,4.136728798750031e-13,1.2213806840063552e-16,0.00022134896177379045,9.577523359025971e-14,4.068384890868718e-14,2.73912359342098e-08,5.588197276461949e-09,4.543702233900323e-09,2.7281262754147085e-09,2.3290038770138143e-06,6.757769220649929e-14,1.2260753583755813e-08,1.0689664192649212e-11,2.227517321220843e-15,1.980709369182103e-12,3.171240657723519e-10,5.685776153316812e-18,4.6139682725298304e-18,4.473747058595331e-13,6.713457355718583e-19,1.3968994182635532e-10,1.9598726096962325e-11,2.0682200502117672e-15
