Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698)
1.498802795302926e-05,0.7552911601431668,0.004855038659179958,0.0005074788865849606,0.001838826332312877,0.20645710912235576,0.0,0.0,0.005283024987042455,0.0005351529492345207,0.02236775136511278,0.0015913322745322838,0.000349796678471883,9.165390135070034e-10,8.649265782398879e-08,2.039605061377347e-06,0.002489284270555594,0.0032066193621649837,1.9372845889284433e-05,3.589965462957257e-08,0.00022054105669528347,1.358454723743996e-08,8.415834985867505e-07,0.00015410741119378904,3.182720171716457e-06,0.004384944538533751,7.416640870013894e-07,0.00026526104237035785,8.575614861704961e-05,1.1391752795686696e-06,2.1886003004769248e-06,2.8256873470488652e-09,8.194524882333408e-07,2.815501313016e-06,3.76,0.0,0.5165723146256047,0.9310085498003594,0.07565924150560972,0.003564438803364377,0.11754359577831897,0.13997569304158833,3.1043094721639404e-09,9.107853407978406e-12,0.0004637639488831103,0.00010253074140402016,0.001259530193251865,0.002028052648550967,0.000589482173680229,0.17727200966143652,0.06327921503594439,0.0029383305062019244,9.610035552058825e-05,0.005223489556070559,0.00011377235956237488,1.7464584249491088e-06,0.00010055393306822015,0.0009089867983630811,0.0007283610724061101,0.00018786433017831152,0.004106855801257293,0.0023510882712116515,0.01551117882640139,3.906757759350041e-07,0.002446193138241726,0.0029952139134374655,1.197582274443319e-09,0.0003921825658594126,2.1288271416592103e-07,6.686957225812413e-06,7.5943146011335e-11,3.170147514197271e-06,3.831793701711941e-07,2.74937798493734e-06,9.507091183045155e-12,1.8709608325430992e-07,1.608604747870499e-11,1.6616776794832602e-06,3.2239867127397588e-12,3.5345909916527163e-09,4.189401663973548e-08,0.0001539194445023911,3.608575988107351e-09,0.0013288289783695915,0.0021538789490039094,8.562217024046165e-07,1.5376841080625312e-11,0.003453259477987528,8.185992079058492e-11,1.5792310542367158e-05,2.91276837832196e-09,0.0008540200677542543,7.013724139468048e-07,2.8945415488379113e-07,2.6415674015244447e-06,0.00013145639014582126
1.5038105990587203e-05,0.7555289053158278,0.004830788192038677,0.0005063435584777813,0.0018295160000965094,0.2075574893493767,0.0,0.0,0.005294988977136632,0.0005423984191288598,0.022677622979956194,0.00161238191263458,0.0003512401713710012,9.064416406075904e-10,8.590979257891358e-08,2.038115887611838e-06,0.0024913573424527723,0.0032378200361906032,1.95187517765687e-05,3.618924118457049e-08,0.00022284528346694038,1.3609629946828005e-08,8.3825706094097e-07,0.00015548243354014804,3.1918599973767894e-06,0.0044253085234895835,7.459386031420599e-07,0.0002679771675125479,8.676009312986211e-05,1.1467144716816498e-06,2.1912270084521504e-06,2.8365722079563378e-09,8.216231221552067e-07,2.857338992491095e-06,3.76,0.0,0.5147203302995246,0.9304053221331418,0.07628070132918938,0.0035971309103077845,0.11774302523041874,0.14039686029971948,3.1095337350482804e-09,9.059222437800568e-12,0.00046346345851259557,0.00010227802393048452,0.0012578597295444223,0.002014402878542173,0.0005868574118034268,0.1782572794515511,0.0634544785762328,0.0029449506979750584,9.587469996675318e-05,0.0052744157773029375,0.00011336954645252633,1.7646988296161761e-06,0.00010019345921559924,0.0009088501206148105,0.0007288104910104038,0.00018760456115857313,0.004152362529658437,0.0023577255652761867,0.01567839184488661,3.876743169002666e-07,0.00248172285764787,0.0030517046274262955,1.2071233077611496e-09,0.0003917160937618876,2.1242655681609462e-07,6.699687653660645e-06,7.608643361268126e-11,3.1662342701091113e-06,3.829703734910927e-07,2.787328628473718e-06,9.524931984084475e-12,1.8717773599267142e-07,1.6060107944170932e-11,1.6598897833781438e-06,3.218650672734383e-12,3.5881988555567732e-09,4.201024635605249e-08,0.0001562374722931616,3.6245701770498086e-09,0.0013455646155438523,0.0021772759291207883,8.647147353271874e-07,1.536479795688638e-11,0.003489442520394966,8.279637266400172e-11,1.587926797088254e-05,2.926021528185609e-09,0.0008637771515846375,6.963517122304741e-07,2.9210277030360685e-07,2.6588235710073716e-06,0.00013231463706239044
1.5088184028145147e-05,0.755765147397405,0.0048065053552663675,0.0005051786356136298,0.0018201832415769155,0.20864832356930588,0.0,0.0,0.005306588460512083,0.0005496386497806516,0.022988183375889048,0.0016334472821415422,0.00035263777805105896,8.963229800021539e-10,8.532124247451003e-08,2.036428312830358e-06,0.002493276618685554,0.003268912041863594,1.9662200966841868e-05,3.64744889080256e-08,0.00022514283470587994,1.3632047181749866e-08,8.348590558920062e-07,0.00015684643772814454,3.200597600388016e-06,0.004465462510188743,7.501121238970212e-07,0.0002706839454822287,8.776266873017671e-05,1.1541147738805579e-06,2.193592612746651e-06,2.8470506147832977e-09,8.237041696292445e-07,2.899231785246043e-06,3.76,0.0,0.5128823168365149,0.9298035992746078,0.07689964691310662,0.003629778978736099,0.11794146781707268,0.14081683044578036,3.114731878453699e-09,9.01044214549952e-12,0.0004631637176102268,0.00010202095327962672,0.0012561054213056208,0.002000780039923593,0.0005842175878534608,0.17923394748934668,0.06362623482289782,0.0029515042457565806,9.5644832725465e-05,0.0053252923416830765,0.00011296350883631496,1.7829229271531713e-06,9.983013909869754e-05,0.0009086218951587613,0.0007291790598668962,0.00018732618172256343,0.004197936322126559,0.0023640396553896606,0.015845220115762122,3.8468462826482975e-07,0.002517261600263331,0.0031086739901495697,1.2165880658929965e-09,0.00039121891226559367,2.1195508148056504e-07,6.711485824069866e-06,7.621916192443923e-11,3.1617340890719834e-06,3.826893313920272e-07,2.825258928008256e-06,9.541453026165622e-12,1.8723713641986294e-07,1.60326454609316e-11,1.657941410396629e-06,3.2130149542316645e-12,3.641848785129045e-09,4.212415240636713e-08,0.00015856593242923945,3.6401568620337216e-09,0.0013622557083317857,0.002200554771464639,8.731467215892036e-07,1.5351623768593488e-11,0.0035255308537696615,8.372781336757554e-11,1.5964364726492113e-05,2.9389132505349955e-09,0.0008734724646909026,6.913654500693052e-07,2.947111801508572e-07,2.6757639399007454e-06,0.00013316451361512012
1.513826206570309e-05,0.7559998925229775,0.004782203034623976,0.0005039856911820349,0.00181083346965585,0.20972967622142646,0.0,0.0,0.00531782658072865,0.0005568720244073238,0.023299394524255307,0.0016545258723383955,0.0003539901848612447,8.861933253684683e-10,8.47276571558408e-08,2.034550125904644e-06,0.002495045652774652,0.003299892894122061,1.9803202236606896e-05,3.675541030886879e-08,0.00022743353694165745,1.3651878882090013e-08,8.313938190973688e-07,0.00015819937437822152,3.208937893141907e-06,0.004505404073572773,7.541860939775732e-07,0.00027338120954274156,8.876376408612646e-05,1.1613770977179246e-06,2.195704752414563e-06,2.8571294536366734e-09,8.256974357574736e-07,2.9411725808544216e-06,3.76,0.0,0.5110581893394546,0.9292034123893771,0.07751605619965114,0.0036623811105043987,0.11813893218142327,0.14123559864270518,3.11990415849432e-09,8.961554032030302e-12,0.0004628647417067136,0.00010175981678334109,0.001254270634311471,0.0019871897762663766,0.0005815644911895918,0.18020206156382554,0.06379453952878547,0.0029579907008116598,9.541101993646854e-05,0.005376113915722798,0.00011255456507716238,1.8011294342029142e-06,9.946425708524417e-05,0.00090830535055593,0.0007294693444086013,0.00018702997230599604,0.004243573574041861,0.0023700363552197927,0.016011643257851548,3.817077555412913e-07,0.0025528039463066326,0.0031661167179320806,1.2259766349595984e-09,0.00039069209237992244,2.1146891659808352e-07,6.72237117029565e-06,7.63415517705326e-11,3.156668417582806e-06,3.823386757161354e-07,2.8631625017605477e-06,9.556681962824758e-12,1.8727491746815392e-07,1.600372677267402e-11,1.65583894418436e-06,3.207092836145152e-12,3.6955317543980714e-09,4.223577171435916e-08,0.00016090456611815774,3.6553394372286264e-09,0.0013788997562018692,0.0022237129070918314,8.815168960749065e-07,1.5337364885691394e-11,0.0035615213703852314,8.465407809090383e-11,1.6047619404869572e-05,2.9514481809844123e-09,0.000883105034595913,6.864148178734357e-07,2.9727935600154416e-07,2.6923910360407227e-06,0.00013400599295996382
1.5188340103261034e-05,0.7562331472319545,0.004757893592380479,0.0005027662599779851,0.0018014718755061875,0.21080161401414158,0.0,0.0,0.005328706569284892,0.0005640969500041735,0.023611219254525743,0.0016756152421146774,0.00035529809395959313,8.760624462079154e-10,8.412966185932361e-08,2.032488988203921e-06,0.0024966679734560325,0.0033307602271977314,1.9941766178516276e-05,3.703202160447517e-08,0.00022971722692364795,1.3669205052289333e-08,8.278655740401776e-07,0.00015954120226329888,3.216885922073897e-06,0.004545130981095273,7.581620048910044e-07,0.0002760688045558241,8.976327118340946e-05,1.1685024399617817e-06,2.197571003409668e-06,2.866815757850413e-09,8.276047419850769e-07,2.9831544364822823e-06,3.76,0.0,0.5092478595112258,0.9286047908635444,0.07812990915115992,0.0036949354755147355,0.11833542690601742,0.14165316057719077,3.125050828412733e-09,8.912597726232526e-12,0.0004625665454466597,0.00010149489335102675,0.0012523586747979771,0.0019736374572826365,0.0005788998486350815,0.18116167191415466,0.0639594481323839,0.00296440964860181,9.517352025753451e-05,0.005426875330539319,0.00011214302276439914,1.819317121613061e-06,9.909608789553353e-05,0.0009079036695828575,0.0007296838794198725,0.00018671669768537615,0.004289270749151188,0.002375721550799217,0.01617764164335312,3.787446865283449e-07,0.002588344651143778,0.003224027503660692,1.2352891476307017e-09,0.00039013669161955743,2.1096868018391906e-07,6.732363239662705e-06,7.645382523013307e-11,3.1510585105099874e-06,3.8192082327078615e-07,2.9010331412722352e-06,9.570646601083442e-12,1.8729170756656435e-07,1.5973417343954593e-11,1.6535886555364778e-06,3.200897337207135e-12,3.7492390036484185e-09,4.23451409966122e-08,0.00016325311632525203,3.6701214320213193e-09,0.0013954943565584656,0.0022467479100872025,8.898245517617774e-07,1.5322066800754023e-11,0.0035974111115266195,8.557500869249192e-11,1.612905185489259e-05,2.9636311589073612e-09,0.0008926739727287605,6.815009207761613e-07,2.998073119608978e-07,2.7087076301001637e-06,0.0001348390568704217
1.5238418140818977e-05,0.7564649185282604,0.004733588876195858,0.0005015218379947596,0.0017921034324552482,0.21186420576049644,0.0,0.0,0.005339231741529313,0.0005713118581246892,0.02392362125719481,0.0016967130195375732,0.0003565622216018433,8.6593959694714e-10,8.352785755815641e-08,2.0302524279303477e-06,0.002498147082481196,0.003361511791861484,2.0077905108109868e-05,3.7304342533704605e-08,0.00023199375133974525,1.3684105585507345e-08,8.242784308734035e-07,0.0001608718879817446,3.2244468582004338e-06,0.004584641186763074,7.620413900207339e-07,0.0002787465866069688,9.076108529384183e-05,1.1754918776313236e-06,2.1991988696663507e-06,2.8761166898277207e-09,8.294279225300443e-07,3.0251705779158033e-06,3.76,0.0,0.5074512358891549,0.9280077623517855,0.07874118768009902,0.003727440310372389,0.11853096051113671,0.14206951244585528,3.1301721385564033e-09,8.863611017111032e-12,0.00046226914261202767,0.00010122645349395462,0.0012503727879747773,0.001960128185189277,0.0005762253251136671,0.1821128310723453,0.0641210157161688,0.0029707607087536775,9.493258486749536e-05,0.005477571580443208,0.00011172917881953673,1.8374848133301574e-06,9.872589669756052e-05,0.0009074199864758649,0.0007298251665220339,0.0001863871065522319,0.004335024379724281,0.002381101189159278,0.01634319638962469,3.7579635289739686e-07,0.0026238786438675544,0.0032824010207161344,1.244525780746559e-09,0.0003895537533002796,2.104549795227324e-07,6.741481660887486e-06,7.655620526346547e-11,3.1449253998695078e-06,3.814381720457269e-07,2.9388648111009213e-06,9.583374855408067e-12,1.872881299460966e-07,1.5941781319176873e-11,1.6511966980592195e-06,3.194441208251602e-12,3.802962038778961e-09,4.245229673493167e-08,0.00016561132787171906,3.6845065027500185e-09,0.001412037203451173,0.0022696574943774387,8.980690381167808e-07,1.5305774103637488e-11,0.0036331972640094054,8.64904536533805e-11,1.6208683078703384e-05,2.975467208059323e-09,0.0009021784716493925,6.76624781625359e-07,3.0229510274028315e-07,2.724716718291244e-06,0.00013566369536317338
1.528849617837692e-05,0.7566952137873351,0.00470930022834413,0.0005002538821476159,0.0017827329000049035,0.21291752222428814,0.0,0.0,0.005349405492691098,0.0005785152055816509,0.024236565084984972,0.001717816901345208,0.000357783296542288,8.558335271455454e-10,8.292282117060209e-08,2.0278478350302173e-06,0.0024994864526170306,0.003392145452711236,2.021163297441569e-05,3.75723961751125e-08,0.00023426296654030073,1.3696660105585381e-08,8.206363855819157e-07,0.0001621914056439468,3.231625987936542e-06,0.004623932825340855,7.658258200540297e-07,0.0002814144226425102,9.175710494244001e-05,1.1823465632685888e-06,2.2005957749953834e-06,2.885039523880181e-09,8.311688210910544e-07,3.067214400202937e-06,3.76,0.0,0.5056682240646895,0.9274123528234706,0.07934987558167116,0.003759893917069759,0.11872554145322187,0.14248465094152904,3.1352683363604096e-09,8.8146298888673e-12,0.0004619725461451077,0.00010095475936559395,0.0012483161567784272,0.0019466668011024842,0.0005735425243380416,0.18305559371552033,0.06427929696933248,0.0029770435349625924,9.468845748560743e-05,0.005528197821354015,0.00011131331961240242,1.8556313852943009e-06,9.835393921101697e-05,0.0009068573845407047,0.0007298956719821401,0.00018604193116937518,0.004380831066620167,0.002386181267773475,0.016508289350322593,3.7286363176100617e-07,0.0026594010256434544,0.0033412319266469615,1.2536867530091011e-09,0.00038894430591572315,2.0992841091015753e-07,6.749746113940389e-06,7.664891537290557e-11,3.138289866907721e-06,3.8089309767786573e-07,2.976651648232432e-06,9.594894705172841e-12,1.8726480199574914e-07,1.5908881488999597e-11,1.6486691045842322e-06,3.187736925806447e-12,3.8566926301573e-09,4.255727515157881e-08,0.00016797894752445587,3.698498424428439e-09,0.0014285260862042628,0.002292439510556766,9.062497595081281e-07,1.52885304596636e-11,0.00366887715674292,8.740026802362813e-11,1.628653513769269e-05,2.9869615185354068e-09,0.0009116178023288181,6.71787343882695e-07,3.0474282180082924e-07,2.7404215055876054e-06,0.00013647990633169918
1.5388652253492806e-05,0.7571514075389323,0.004660814037614066,0.0004976530003659355,0.001764003561136847,0.21499662127009003,0.0,0.0,0.005368712689352017,0.0005928811756698551,0.024863940732951013,0.0017600341048166857,0.0003600992570074672,8.357042681236122e-10,8.170524116264404e-08,2.022563394081389e-06,0.0025017597118177823,0.003453051074627475,2.0471918971269e-05,3.809580954394941e-08,0.0002387789413977098,1.3715047404810127e-08,8.132029990147926e-07,0.0001647968690274013,3.244860498037739e-06,0.004701853810670163,7.731162585136746e-07,0.00028671977667344626,9.37433710128295e-05,1.1956566388025937e-06,2.2027259529443674e-06,2.9017804593906833e-09,8.344111765010295e-07,3.1513595148871204e-06,3.76,0.0,0.50214264465068,0.9262264864363441,0.0805594237125371,0.0038246409732203205,0.11911187884614381,0.14331127698528937,3.1453863700537194e-09,8.71681951311236e-12,0.00046138182001881036,0.00010040261545083972,0.0012440030759183498,0.0019199057951134913,0.0005681582044659785,0.18491615807781167,0.06458621708308736,0.0029894032696373748,9.419156454300863e-05,0.005629221697147108,0.00011047664890637512,1.8918569270934618e-06,9.760570170414225e-05,0.0009055074902921415,0.000729834015223069,0.0001853076730181772,0.004472590355504622,0.002395466930724122,0.016837020953510088,3.6704827211491725e-07,0.002730392209826955,0.0034602444762782012,1.271782786106891e-09,0.0003876499206746017,2.0883899884978345e-07,6.763791929890317e-06,7.680622071552e-11,3.1235932582058544e-06,3.7962505180523866e-07,3.052068228917384e-06,9.614421205243029e-12,1.871613321122947e-07,1.5839534643710657e-11,1.6432305191429267e-06,3.17363240401099e-12,3.964144875102723e-09,4.276084348418584e-08,0.00017274140842257757,3.725318467944603e-09,0.001461333584196731,0.002337612905431194,9.224177900105249e-07,1.5251360268226803e-11,0.0037399081688598147,8.920245769400207e-11,1.643699477375953e-05,3.008946414382749e-09,0.0009302984190965199,6.622319666952576e-07,3.0951860113104086e-07,2.770931944368156e-06,0.00013808707452558813
1.5488808328608694e-05,0.7576017946172916,0.004612516027591797,0.0004949744835946175,0.0017453178237546091,0.21703951077340544,0.0,0.0,0.0053866567696622,0.0006071830434742921,0.02549307982910111,0.0018022497761083878,0.00036225199795111195,8.157350124012566e-10,8.048106689240675e-08,2.0166918593272524e-06,0.0025035148848021093,0.003513462182408217,2.07227651096439e-05,3.86025062562935e-08,0.0002432641850147995,1.3724993095292454e-08,8.055950849122411e-07,0.0001673575239492609,3.256633711507341e-06,0.004778882411927836,7.800464664983779e-07,0.00029198400582264495,9.572132129710551e-05,1.2084432200160337e-06,2.2040190449891685e-06,2.9170983871181295e-09,8.373466308504046e-07,3.2355403323747587e-06,3.76,0.0,0.4986703149550922,0.9250473675057818,0.08175845904660498,0.0038891643174677184,0.11949450540267838,0.1441330216456058,3.1554068502343276e-09,8.619419841369066e-12,0.0004607944546867434,9.984039392842371e-05,0.0012394436131072757,0.0018933882004740768,0.000562758525706326,0.1867438400099838,0.0648806368768946,0.003001486756594293,9.368464346471816e-05,0.005729911366765397,0.00010963509575962884,1.9279857512067198e-06,9.685323682311298e-05,0.0009038775557216331,0.000729517860838892,0.00018451944293476155,0.004564522792574244,0.0024036271554784047,0.01716370562992441,3.613045945018397e-07,0.002801282378556096,0.0035810222275453997,1.289579749864248e-09,0.0003862614469794214,2.077049866166756e-07,6.77465809924581e-06,7.692752824032998e-11,3.1071289945712867e-06,3.7813512700996304e-07,3.1272393909009744e-06,9.629449752344153e-12,1.869860987149678e-07,1.5765851023499293e-11,1.637318632343643e-06,3.158677903754027e-12,4.071535122024079e-09,4.295612975445444e-08,0.00017753851518282973,3.750613839897838e-09,0.0014939010131459194,0.0023822535093376788,9.383249155525851e-07,1.5210886420581097e-11,0.0038104854888135766,9.098054707876e-11,1.658062500732821e-05,3.029630039932448e-09,0.0009487114556838818,6.528408590603178e-07,3.1413610037477816e-07,2.8002681428457784e-06,0.00013966068822935851
1.558896440372458e-05,0.7580464458048568,0.00456447977512384,0.0004922285720944914,0.001726706519408989,0.219046812546694,0.0,0.0,0.005403267370968093,0.000621409433420663,0.026123729672191117,0.001844447893703018,0.0003642476480590505,7.959788122375642e-10,7.92540793041279e-08,2.010286975724837e-06,0.002504778531551968,0.003573365510443352,2.096433293159399e-05,3.90927728249881e-08,0.0002477178676839561,1.3727110395778666e-08,7.978404807343677e-07,0.00016987340282760454,3.2669911722993202e-06,0.0048550096284288285,7.866299179781596e-07,0.00029720640018687545,9.769025735160117e-05,1.2207177748872097e-06,2.2045308437014555e-06,2.9310539315429545e-09,8.399899696751343e-07,3.3197101082125693e-06,3.76,0.0,0.4952503944468508,0.9238751478386358,0.08294691300355961,0.00395345258450631,0.11987348632626438,0.14494987489729602,3.1653316503537276e-09,8.522657807302148e-12,0.0004602105258116507,9.92698979011455e-05,0.0012346608984629473,0.0018671440346576381,0.0005573542026322027,0.1885391401131872,0.06516297649700913,0.0030132924302906736,9.316938006675857e-05,0.0058302336969473095,0.00010879058594045026,1.964010619748777e-06,9.609826335274827e-05,0.0009019902152492277,0.0007289654849639598,0.00018368248409332392,0.004656603645034707,0.0024107107583430007,0.017488223664024187,3.556378162334458e-07,0.002872038321009173,0.0037035222170884417,1.3070806783930994e-09,0.0003847865269347519,2.0653072904307182e-07,6.782501153931939e-06,7.701461443035005e-11,3.089051952985725e-06,3.764412255291673e-07,3.202124326389423e-06,9.640202645188714e-12,1.867437754860578e-07,1.568828169210693e-11,1.6309770778108298e-06,3.1429628938188923e-12,4.178806848915558e-09,4.3143412264054994e-08,0.00018236832011382233,3.774418229057361e-09,0.0015262139585801322,0.002426348712604993,9.539681845719536e-07,1.5167423400365268e-11,0.0038805925063120747,9.273360614769086e-11,1.671763139955244e-05,3.049058183847375e-09,0.0009668536248783952,6.436190031562051e-07,3.1859726909883276e-07,2.828461628177853e-06,0.0001412009768218867
