Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289)
3.9700468214154764e-10,0.8112163968912625,3.8216449624702427e-10,2.416371834721585e-13,2.008558323219999e-11,5.669183751561417e-13,0.0,0.0,2.4231143501306007e-08,1.9184549271997998e-14,5.48160349693457e-16,3.2394731809818324e-23,2.630323109899091e-21,1.0856835368477765e-32,4.293246660281968e-24,9.403036056794633e-20,2.3975287224803415e-23,1.735299231959507e-21,1.5344010265897597e-24,1.0361946598756418e-22,1.4938395274816825e-11,3.3070976090778534e-19,3.471231528904942e-23,7.679447276956363e-38,8.406400326929144e-30,6.207162507798489e-24,5.682674606935739e-18,3.7966725184383474e-24,8.053557902654503e-45,2.7298475661247617e-33,4.025678783508204e-30,4.528621760584514e-28,4.790857818871283e-21,1.5405285146748505e-37,3.76,0.0,0.5298137924551625,0.9986730302653984,1.1920706343189333e-14,1.198949380809974e-27,8.11034080810407e-05,8.110346220310607e-05,1.54147778423936e-11,2.016830514345019e-14,0.0013269454832668985,2.8038923692661435e-15,3.050370076456711e-16,2.3666777830612176e-08,1.9419564693552863e-10,1.3259371769196182e-11,3.679379120971664e-10,4.3956796309910905e-06,1.036824075812148e-14,2.0001087128221476e-11,8.793523909169764e-12,2.7673269000730474e-15
4.1433931079150123e-10,0.8112169546186458,4.165373288015542e-10,2.610918816307339e-13,2.1881158458271474e-11,6.447638711571515e-13,0.0,0.0,2.5288440345238942e-08,2.089601535444515e-14,6.231281629571507e-16,3.843897066365476e-23,3.1205750612101806e-21,1.2407577151724592e-32,4.690155748271296e-24,1.0691659438684293e-19,2.8775160941599065e-23,2.058897670598914e-21,1.7862193034091423e-24,1.1781912358204042e-22,1.6271371507824837e-11,3.7591940081164754e-19,4.1099393840911625e-23,1.0467490016464173e-37,1.0504684999262697e-29,7.685771981413949e-24,6.460625214999707e-18,4.691873950710733e-24,1.1326356574640327e-44,3.521248998872186e-33,4.984280553282018e-30,5.596618512183241e-28,5.683903696929289e-21,2.0918706563593815e-37,3.76,0.0,0.5298101544660881,0.9986395639747889,1.3552873341347428e-14,1.4995911040226507e-27,8.464437748510841e-05,8.464443631049202e-05,1.6690774203415717e-11,2.1923103337439104e-14,0.0013604107147774677,3.0556443392367432e-15,3.3486358918373715e-16,2.4674182581104073e-08,2.1074689920562919e-10,1.5031541080367243e-11,4.00487919769332e-10,4.587593890335346e-06,1.129361482321011e-14,2.178513960216687e-11,9.551584268463644e-12,3.0379779366944903e-15
4.316739394414548e-10,0.81121751234244,4.524130015781558e-10,2.8168749877311546e-13,2.3753904400068963e-11,7.294577383732806e-13,0.0,0.0,2.6345693129475486e-08,2.2680565271874162e-14,7.046361723414779e-16,4.5292594780703374e-23,3.676354684231289e-21,1.410695546199437e-32,5.1056830799544005e-24,1.209318185219132e-19,3.429032409987015e-23,2.4257855604666387e-21,2.0658773627280206e-24,1.3326406699732307e-22,1.766130281097308e-11,4.250695655353808e-19,4.8334284106030057e-23,1.4092377585790787e-37,1.3011090408079564e-29,9.433614141490023e-24,7.306576403214103e-18,5.7476160879317995e-24,1.5707680505540478e-44,4.494625626470071e-33,6.117335552267154e-30,6.856188912610639e-28,6.696336399406918e-21,2.8057953968878366e-37,3.76,0.0,0.529806516501987,0.9986074945012261,1.5327757788748694e-14,1.8590774855928598e-27,8.818532244602565e-05,8.818538616064465e-05,1.8009530707754658e-11,2.3747256788620875e-14,0.0013924791292078958,3.318398508158314e-15,3.662217464313482e-16,2.5679472957523475e-08,2.2790987161487985e-10,1.695129812345299e-11,4.3439314833398903e-10,4.779506755693627e-06,1.2258596613510048e-14,2.3645354627575866e-11,1.0338749520691846e-11,3.3224657251188018e-15
4.490085680914084e-10,0.8112180700626455,4.897938963458916e-10,3.034720804154144e-13,2.5703861004987267e-11,8.212931647610664e-13,0.0,0.0,2.7402903309300906e-08,2.453819619731858e-14,7.929577526477985e-16,5.302496559537101e-23,4.303255157209117e-21,1.5963248657113863e-32,5.5399475401831944e-24,1.3612386490878905e-19,4.0594415237539825e-23,2.8396642393563818e-21,2.3750304025343284e-24,1.500074934687518e-22,1.910818886700107e-11,4.7832447546524445e-19,5.64898558014081e-23,1.8757513792768127e-37,1.5984622128475476e-29,1.1485887803639011e-23,8.223386638345525e-18,6.984361027183943e-24,2.150461177613792e-44,5.681824852810372e-33,7.447631862398524e-30,8.331762415594459e-28,7.838349593618974e-21,3.720940397749825e-37,3.76,0.0,0.5298028785628566,0.9985767635424755,1.7251366707141093e-14,2.285994734507492e-27,9.172624296502657e-05,9.17263117537328e-05,1.9370232731838416e-11,2.5640324239108843e-14,0.0014232090287913182,3.592182458864831e-15,3.9912265014255607e-16,2.6682655413523808e-08,2.4567737673693573e-10,1.9023966930909906e-11,4.696507547299707e-10,4.971418227077172e-06,1.3263198273019809e-14,2.558172902164638e-11,1.1154769588029274e-11,3.6208777149504905e-15
4.663431967413619e-10,0.8112186277792625,5.286823382793192e-10,3.2649372074767393e-13,2.773106850839567e-11,9.205637918854117e-13,0.0,0.0,2.8460072279469473e-08,2.646890540219173e-14,8.883662680317348e-16,6.170832165694085e-23,5.007098668994497e-21,1.7984964369226413e-32,5.9930662118772665e-24,1.5254062139960092e-19,4.776563470746014e-23,3.304387377720801e-21,2.715345347186193e-24,1.6810274391598142e-22,2.061202935866713e-11,5.358482998357566e-19,6.5642141765222e-23,2.4705183284022077e-37,1.9490156096168406e-29,1.388073406478357e-23,9.21391551333803e-18,8.424194880144616e-24,2.9091956528320243e-44,7.11865554627298e-33,8.999859379231998e-30,1.004971080226204e-27,9.120554686257591e-21,4.883113338388773e-37,3.76,0.0,0.5297992406486955,0.9985473152297979,1.932971029813668e-14,2.7897959800018692e-27,9.526713904332763e-05,9.526721308992527e-05,2.0772081162900147e-11,2.7601866792199647e-14,0.0014526562822652694,3.877024663044282e-15,4.335767341019823e-16,2.768373632581063e-08,2.6404229807792157e-10,2.1254808920930808e-11,5.062579045379793e-10,5.16332830449702e-06,1.4307432696030013e-14,2.759425979976298e-11,1.199939655530455e-11,3.933293973484366e-15
5.010124540412691e-10,0.8112197432017336,6.109908846388195e-10,3.7644079024580495e-13,3.20173985101591e-11,1.142587417075157e-12,0.0,0.0,3.0574291881967143e-08,3.05495482038264e-14,1.1015375112473875e-15,8.223134980890456e-23,6.670048622961617e-21,2.2559885537018439e-32,6.956325682514033e-24,1.892401005131817e-19,6.50458006375161e-23,4.402543756513664e-21,3.496179133547143e-24,2.0856283785392795e-22,2.3790572380039266e-11,6.643591131700886e-19,8.725691608658594e-23,4.1647243942666036e-37,2.838820234676888e-29,1.9866129193080004e-23,1.1427573205903592e-17,1.2009921480347966e-23,5.154910823414458e-44,1.0906127959020423e-32,1.2878832909801355e-29,1.432832792539537e-27,1.215007506489842e-20,8.173902430783637e-37,3.76,0.0,0.5297919648952737,0.9984920546409968,2.397465833125131e-14,4.070519293924225e-27,0.00010234885788260976,0.00010234894299229837,2.369609659722121e-11,3.1728633403300204e-14,0.0015079147525450757,4.480002164467851e-15,5.071827646094678e-16,2.9679618657164367e-08,3.0253627387977455e-10,2.62117487352879e-11,5.835095393232183e-10,5.547144277488859e-06,1.6514855133791495e-14,3.184777948851316e-11,1.3773490230582681e-11,4.600425339771458e-15
5.322147856111855e-10,0.8112207470696895,6.902465743475241e-10,4.26107327598643e-13,3.613970263965482e-11,1.37079177951523e-12,0.0,0.0,3.247696142696659e-08,3.4472028941046125e-14,1.3203711418361315e-15,1.0473816997470404e-22,8.492945859377053e-21,2.7333369350033824e-32,7.888879297871082e-24,2.2693972450401306e-19,8.444574631288561e-23,5.60655372096591e-21,4.322417965521577e-24,2.5013844828993867e-22,2.6846042086963714e-11,7.962644315597803e-19,1.1094716400804354e-22,6.4719073832354174e-37,3.8999401129981474e-29,2.687163451924238e-23,1.3700693491436475e-17,1.6188388016213123e-23,8.346636212916126e-44,1.561999130050412e-32,1.7418230032556653e-29,1.931467345281811e-27,1.5471107320694192e-20,1.2624013890845511e-36,3.76,0.0,0.529785416802571,0.9984461926120839,2.8744664340460804e-14,5.6005949033669684e-27,0.00010872232126262328,0.00010872241694754429,2.64607217583817e-11,3.567255340642626e-14,0.0015537748746513244,5.060804978886496e-15,5.788312507244405e-16,3.1468787964762987e-08,3.391540503212324e-10,3.1265469120787654e-11,6.576231876149535e-10,5.892573885932764e-06,1.863722393493747e-14,3.593637573327936e-11,1.5465566672258122e-11,5.2494060730241245e-15
5.63417117181102e-10,0.8112217509260259,7.744203487938734e-10,4.805319901121955e-13,4.051293716683388e-11,1.627672487560387e-12,0.0,0.0,3.4379516633213534e-08,3.86312449501231e-14,1.5664173805138786e-15,1.3158150032879647e-22,1.0666152408893705e-20,3.278641077164579e-32,8.884262062672925e-24,2.6935480133662624e-19,1.0809275281917134e-22,7.042201160795375e-21,5.27594418187197e-24,2.969307814622401e-22,3.0086039232444574e-11,9.445518563698084e-19,1.3919578773089416e-22,9.8147178161723e-37,5.264921120241992e-29,3.5727219350377726e-23,1.625718638471374e-17,2.1448313603474095e-23,1.3147333299574986e-43,2.191407531077697e-32,2.3155624399876894e-29,2.5592183991678237e-27,1.9430486087478992e-20,1.902999285250179e-36,3.76,0.0,0.5297788687907421,0.9984037184139033,3.410962888612789e-14,7.572144072104612e-27,0.00011509570547291292,0.00011509581231307318,2.93469117787099e-11,3.983161454301165e-14,0.001596247165887788,5.677919981394233e-15,6.556453088731881e-16,3.325124419882331e-08,3.775999475402248e-10,3.6910699045938246e-11,7.360656602460776e-10,6.237998978098124e-06,2.0888237243366955e-14,4.027168006005833e-11,1.7246570777519635e-11,5.944714762435909e-15
5.946194487510184e-10,0.8112227547707447,8.63523793399664e-10,5.399968586760895e-13,4.513734545503273e-11,1.914957036487847e-12,0.0,0.0,3.628196375546931e-08,4.302718337366924e-14,1.8412701801751114e-15,1.632871265841962e-22,1.3231904138608589e-20,3.897791379206382e-32,9.94309532749662e-24,3.1676673890577346e-19,1.3662390690764473e-22,8.737477168490522e-21,6.36674723536567e-24,3.492569752418101e-22,3.351056196697338e-11,1.1101769750209137e-18,1.7256306425257663e-22,1.4563053417335505e-36,6.99760398664342e-29,4.677728729247778e-23,1.9113770178885513e-17,2.7984309723206276e-23,2.020611119763006e-43,3.0183124977755385e-32,3.031379387202725e-29,3.339349271569631e-27,2.410520593251648e-20,2.807241254612949e-36,3.76,0.0,0.5297723208597777,0.9983643817692102,4.01047210926694e-14,1.0078925925896276e-26,0.00012146901051997419,0.00012146912908986925,3.235052943951499e-11,4.420334202902708e-14,0.0016355819034930856,6.33154539763519e-15,7.376647472338384e-16,3.5027022097879965e-08,4.1783493543410884e-10,4.317593908922927e-11,8.188207267167759e-10,6.583419554043617e-06,2.3267996828077998e-14,4.485368074078815e-11,1.911513247474004e-11,6.686606852651952e-15
6.258217803209348e-10,0.8112237586038478,9.575679422959103e-10,6.047844236595854e-13,5.001317293716756e-11,2.234376834676351e-12,0.0,0.0,3.818430858834158e-08,4.76598321027812e-14,2.1465234246796895e-15,2.0041132122173147e-22,1.623484116434345e-20,4.5969794731470975e-32,1.1065983693044056e-23,3.694575934818839e-19,1.7073391764434289e-22,1.0721977087567988e-20,7.60486309916026e-24,4.0743619624682088e-22,3.7119608441218265e-11,1.2940948391722058e-18,2.1164398161956896e-22,2.1189378107473483e-36,9.170991409781105e-29,6.040655870941174e-23,2.2287175230791255e-17,3.6012230982858845e-23,3.0376837640035296e-43,4.0890513525187624e-32,3.914154417658276e-29,4.297673344854288e-27,2.9576649316951326e-20,4.0614341550986826e-36,3.76,0.0,0.5297657730096694,0.9983279508949361,4.676514495101201e-14,1.3228384431818483e-26,0.00012784223641014038,0.0001278423672789166,3.5467578241740005e-11,4.8785285529995224e-14,0.001672010870529111,7.0218888105200325e-15,8.249247452861957e-16,3.679615578102365e-08,4.598206741485307e-10,5.0089080208591464e-11,9.058722399991655e-10,6.928835613826661e-06,2.5776612028459375e-14,4.968236730340577e-11,2.106990294503791e-11,7.47529100414611e-15
6.570241118908512e-10,0.811224762425338,1.0565632881886518e-09,6.751775598444589e-13,5.5140666937348895e-11,2.587667011618551e-12,0.0,0.0,4.0086556500313084e-08,5.2529179721838734e-14,2.4837709362122378e-15,2.4354091484264217e-22,1.9722007926663358e-20,5.38271267592621e-32,1.2253515483428156e-23,4.2771008316419585e-19,2.1117742477925424e-22,1.3026901752636105e-20,9.000366717949518e-24,4.7178976364359165e-22,4.091317680601917e-11,1.4972599650039083e-18,2.5706859842118185e-22,3.028985631276474e-36,1.186803140320672e-28,7.704230502333519e-23,2.5794144007128974e-17,4.577010582939958e-23,4.476648826234252e-43,5.457545461803924e-32,4.99151439010157e-29,5.462668717922239e-27,3.5930587323643733e-20,5.773731005892365e-36,3.76,0.0,0.5297592252404094,0.9982942111331758,5.4126139597302575e-14,1.7142855144889967e-26,0.0001342153831495881,0.00013421552688119923,3.8694197616074146e-11,5.3575019064706964e-14,0.00170574872489559,7.749167167801677e-15,9.174564140521856e-16,3.85586787846056e-08,5.035195018751129e-10,5.7677414526847496e-11,9.972041350760646e-10,7.274247157503557e-06,2.8414199701885214e-14,5.4757730383443245e-11,2.3109554292366457e-11,8.310934621306479e-15
6.882264434607676e-10,0.8112257662352169,1.1605197921097146e-09,7.514595011342593e-13,6.05200765080396e-11,2.9765662294375057e-12,0.0,0.0,4.1988712465226216e-08,5.763521545742518e-14,2.8546064817602673e-15,2.932933689878893e-22,2.3742853273040472e-20,6.261828475884918e-32,1.3506263204709414e-23,4.918076009192948e-19,2.587713082521377e-22,1.5685058735433252e-20,1.0563367751649036e-23,5.426412731129842e-22,4.48912652123836e-11,1.7206263334996534e-18,3.0950240418503493e-22,4.260857332460856e-36,1.5182429393564445e-28,9.715658341162215e-23,2.965143112643828e-17,5.75190429027483e-23,6.479160915946096e-43,7.18605176464212e-32,6.293975912527095e-29,6.86559042833645e-27,4.325718041559445e-20,8.078220928801897e-36,3.76,0.0,0.5297526775519896,0.9982629636845359,6.222297956747942e-14,2.1960820055544073e-26,0.00014058845074434165,0.00014058860789770112,4.202665829825797e-11,5.857014090308391e-14,0.001736994265980717,8.51360678984474e-15,1.015287299125516e-15,4.0314624096255884e-08,5.488944229008643e-10,6.596764592404075e-11,1.0928004275667656e-09,7.619654185129636e-06,3.1180884177637394e-14,6.007976159087761e-11,2.5232779218796825e-11,9.193668812317792e-15
7.19428775030684e-10,0.8112267700334861,1.269446893052937e-09,8.339138151316677e-13,6.615165228099775e-11,3.402816497789758e-12,0.0,0.0,4.3890781091454596e-08,6.29779291309957e-14,3.2606237788120577e-15,3.5031685032549034e-22,2.834923054368621e-20,7.241509048094483e-32,1.4824783989470874e-23,5.620342272228143e-19,3.143969988004701e-22,1.8730863595020188e-20,1.2304009061221855e-23,6.203167209507861e-22,4.9053871811482075e-11,1.965147390728674e-18,3.696466805420295e-22,5.906507295400761e-36,1.921948832594499e-28,1.2126847190520976e-22,3.38758033970949e-17,7.154411390517584e-23,9.224363398827102e-43,9.345943115897615e-32,7.855088773468437e-29,8.540580349515807e-27,5.1650979220020263e-20,1.1139544906726448e-35,3.76,0.0,0.5297461299444028,0.9982340244345527,7.109097503012335e-14,2.7838209496796354e-26,0.00014696143920027847,0.00014696161032940621,4.546135786058597e-11,6.376827345861246e-14,0.0017659316082434327,9.315443377449258e-15,1.1184418331967886e-15,4.2064024186459e-08,5.959090958966106e-10,7.498590044464321e-11,1.1926452124320392e-09,7.965056696759357e-06,3.407679721631826e-14,6.564845339044659e-11,2.74382907048032e-11,1.012359284743497e-14
7.506311066006005e-10,0.8112277738201481,1.3833535174916078e-09,9.228243776320182e-13,7.203564633129617e-11,3.868162992196721e-12,0.0,0.0,4.579276664885717e-08,6.855731111513853e-14,3.703416500325627e-15,4.1529030618651015e-22,3.359539765972201e-20,8.329295795477848e-32,1.6209620027518e-23,6.386747423018558e-19,3.790027896849768e-22,2.220034113115757e-20,1.42324677765808e-23,7.051446282847831e-22,5.340099475464412e-11,2.231776048128083e-18,4.382388630923524e-22,8.078553168738404e-36,2.4096977326572232e-28,1.499463049081041e-22,3.8484039851301696e-17,8.815521270259706e-23,1.2936397972896129e-42,1.2018517373198277e-31,9.711579343066096e-29,1.0524774754275654e-26,6.121092533566497e-20,1.5158084217847021e-35,3.76,0.0,0.5297395824176419,0.9982072228693285,8.076547199869275e-14,3.494975221477763e-26,0.00015333434852313324,0.00015333453417729824,4.899481639852285e-11,6.916706317548333e-14,0.0017927312655768495,1.0154922019635859e-14,1.2269417408086426e-15,4.3806911037787276e-08,6.445278224437647e-10,8.475773651865091e-11,1.296722662755201e-09,8.310454692446441e-06,3.710207797438161e-14,7.146379899470132e-11,2.97248216945963e-11,1.1100778142800213e-14
7.818334381705169e-10,0.8112287775952042,1.502248088776898e-09,1.0184753471092445e-12,7.817231205289608e-11,4.3743538757060686e-12,0.0,0.0,4.769467309373633e-08,7.437335229307068e-14,4.184578279066802e-15,4.8892354136281585e-22,3.953801721168075e-20,9.53310391031864e-32,1.7661298983427227e-23,7.22014637993156e-19,4.536061495037182e-22,2.613112663935588e-20,1.6358958515988983e-23,7.974561653788985e-22,5.7932632193354135e-11,2.521464682785509e-18,5.160529038464713e-22,1.0913784318821019e-35,2.9946028365574053e-28,1.8380990914537177e-22,4.3492931775242974e-17,1.0768789137294224e-22,1.789297717005469e-42,1.5295833863276633e-31,1.1903493947733366e-28,1.2858409636929548e-26,7.20403521591157e-20,2.0375759976260767e-35,3.76,0.0,0.5297330349717002,0.9981824010714839,9.128185252547182e-14,4.3490372890603873e-26,0.00015970717871850254,0.00015970737944236095,5.262367236416998e-11,7.476418041084302e-14,0.0018175511553557852,1.103229720127189e-14,1.3408064011345063e-15,4.5543316172025166e-08,6.947155357880007e-10,9.530815500354352e-11,1.405017028591813e-09,8.65584817224394e-06,4.025687297305799e-14,7.752579226825161e-11,3.209112478634136e-11,1.2125271827332773e-14
8.130357697404333e-10,0.8112297813586562,1.6261385364158872e-09,1.1211511392520202e-12,8.456190404463799e-11,4.9231401238367175e-12,0.0,0.0,4.9596504091960704e-08,8.04260440211077e-14,4.705702711389419e-15,5.719572961090263e-22,4.6236156546876197e-20,1.086123695171639e-31,1.918033440141431e-23,8.123401292253159e-19,5.392960360801822e-22,3.056246716648091e-20,1.8693738484555545e-23,8.975852759996836e-22,6.264878227924746e-11,2.835165137722278e-18,6.038996341389497e-22,1.45770924020479e-35,3.691206078333007e-28,2.235328400491949e-22,4.891928273549832e-17,1.3050417354198528e-22,2.4435112838044817e-42,1.9281576353547356e-31,1.447434222131699e-28,1.5584923847135175e-26,8.424698572689441e-20,2.708248786650896e-35,3.76,0.0,0.5297264876065713,0.9981594127899523,1.0267553487893496e-13,5.367663709664997e-26,0.00016607992979184925,0.00016608014612557817,5.6344678541176856e-11,8.055731931245105e-14,0.0018405375286434016,1.1947832810437988e-14,1.4600531731057339e-15,4.727327067535396e-08,7.464377898127996e-10,1.0666160905097798e-10,1.5175126358826215e-09,9.001237136204344e-06,4.354133607112443e-14,8.383442764205088e-11,3.4535971927177125e-11,1.319709993563785e-14
8.442381013103497e-10,0.8112307851105057,1.7550323052284782e-09,1.2311364016012127e-12,9.1204678005641e-11,5.516275352755035e-12,0.0,0.0,5.149826304039603e-08,8.671537809387549e-14,5.268383360519593e-15,6.651633252959114e-22,5.3751287854590105e-20,1.232240143464935e-31,2.0767226097983778e-23,9.09938165133946e-19,6.372352114073598e-22,3.553522276607533e-20,2.1247114190996002e-23,1.0058688018206783e-21,6.754944316410658e-11,3.1738287221772555e-18,7.026271279162368e-22,1.926585581835027e-35,4.515573349301586e-28,2.698446185890701e-22,5.477990860181829e-17,1.5699334539757941e-22,3.297809666906479e-42,2.409194164462958e-31,1.7471240435531495e-28,1.8751060089825963e-26,9.794294557065182e-20,3.562333268812415e-35,3.76,0.0,0.5297199403222489,0.9981381225778542,1.1498197370599153e-13,6.574824357623759e-26,0.0001724526017485067,0.0001724528342279334,6.015469815581182e-11,8.654419769202324e-14,0.0018618258323151483,1.290180214545224e-14,1.5846976867288347e-15,4.8996805221747534e-08,7.99660748226051e-10,1.1884201380217623e-10,1.6341938854249384e-09,9.34662158437964e-06,4.695562844103615e-14,9.038970003669661e-11,3.705815411294675e-11,1.4316270265085125e-14
