Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41)
5.183606369787164e-06,0.6290999165524782,5.9927644904247765e-05,4.164012598749025e-06,3.0814535568825704e-05,0.00034033842575236596,0.0,0.0,4.09179334600654e-05,3.1015626586819805e-08,2.852995038962796e-06,1.7302087353143656e-08,1.6742385959938608e-11,3.645603422469417e-16,3.0234310772142603e-12,4.029298186987558e-09,3.6340976572251825e-09,7.665615201487797e-09,1.9492580902687725e-11,3.1388023440572973e-14,1.401546429064631e-07,3.588931966202975e-14,7.643902865375702e-11,8.762669254185741e-13,9.899144154725409e-14,3.302406944781365e-07,2.0149682905679e-11,2.922179452754217e-10,4.787978947727338e-17,5.293120887830319e-15,7.361124242384506e-13,7.176121514990363e-15,7.156208224620668e-10,1.068882345211204e-14,3.76,0.0,0.515382832723728,0.9994923960290195,0.0001357047413087586,4.576751930360269e-10,0.012174727293797963,0.01218070619443073,1.3660439574538908e-10,7.088783149774782e-14,0.00035352019969356986,1.4168335673267395e-07,1.7838093729789612e-06,2.7746013178590714e-05,6.81581303838624e-06,0.0003512427787386532,0.00014468103442353685,0.00025259343522096345,3.8987205145566366e-07,5.057580348366499e-05,2.8175163914124625e-07,4.829592431119069e-10,2.594596863942361e-07,1.2512476135207573e-06,7.079318749350426e-08,9.833489734498444e-09,7.073626553930619e-07
5.238362026795397e-06,0.6291173390664971,6.188458084567919e-05,4.303843407976905e-06,3.1714283559006674e-05,0.00035410546282599336,0.0,0.0,4.2449694034619244e-05,3.256537036977084e-08,2.968787833092373e-06,1.8233574321742166e-08,1.7697457445694914e-11,4.063511445102448e-16,3.2629507926685e-12,4.20994922992101e-09,3.8253231619921725e-09,8.077862368738043e-09,2.113662141816451e-11,3.312080900891626e-14,1.4335807649166508e-07,3.6959942048927746e-14,7.986578372732772e-11,9.554469234794538e-13,1.0632093548396831e-13,3.4804040348535614e-07,2.1036930519777676e-11,3.1711449424507617e-10,5.353455580703911e-17,5.940202834855214e-15,7.982181029580818e-13,7.65435480170637e-15,7.448922089262929e-10,1.1757175589241178e-14,3.76,0.0,0.5152334270814971,0.9994873222630378,0.00014054401815911642,4.855484879482842e-10,0.012301571653338594,0.012307803930889084,1.3802813740279466e-10,7.165684575217653e-14,0.00035351840543390925,1.4758152735283929e-07,1.8662452994963214e-06,2.8629954059377565e-05,7.033811489879744e-06,0.0003651520645363018,0.00015038266153182407,0.00025475444232439244,4.0696295404552565e-07,5.156308768845954e-05,2.938977301468811e-07,5.072789950464532e-10,2.707317300118782e-07,1.293071546017729e-06,7.624156284683019e-08,1.0570379108717547e-08,7.425153580327767e-07
5.293117683803629e-06,0.6291348256950132,6.389335447650039e-05,4.447500676238016e-06,3.263693861115481e-05,0.00036831682976320773,0.0,0.0,4.402927776800291e-05,3.4188454468568125e-08,3.088516042044335e-06,1.920678195448474e-08,1.8705400982255946e-11,4.526115226375461e-16,3.5196256973589233e-12,4.397291884899411e-09,4.025355723332174e-09,8.508545979054741e-09,2.2908217484498157e-11,3.4937774112656965e-14,1.4661060020200113e-07,3.8066344886996266e-14,8.34195056972722e-11,1.0412031164252614e-12,1.1418134892328367e-13,3.6664640919493083e-07,2.195682945095115e-11,3.439288430178608e-10,5.981427378072042e-17,6.660930142930647e-15,8.651217895672865e-13,8.162005176482678e-15,7.751779373838111e-10,1.2925750217979667e-14,3.76,0.0,0.5150834032933213,0.9994821087078586,0.000145524544271167,5.148826538157536e-10,0.012428372473634968,0.012434867234541045,1.3945139191385534e-10,7.242800220476337e-14,0.0003535165617136952,1.5368701106921363e-07,1.9518311330322625e-06,2.9536986950893895e-05,7.257536514287806e-06,0.0003795040198790053,0.00015626469401904967,0.000256907043452912,4.2467621211983434e-07,5.255827768054497e-05,3.0647837861402786e-07,5.326437961236719e-10,2.8240888425248827e-07,1.3361027386869183e-06,8.206770299102067e-08,1.135710604723138e-08,7.791116104267106e-07
5.347873340811862e-06,0.6291523781982766,6.59551707648408e-05,4.595076874898192e-06,3.358306097815319e-05,0.00038298411433937727,0.0,0.0,4.565791323659661e-05,3.588832566884045e-08,3.212298994540798e-06,2.0223261177653596e-08,1.9769180505091596e-11,5.037893197959231e-16,3.794574938335304e-12,4.591534975259635e-09,4.234572844542603e-09,8.9583496537455e-09,2.4816521463710995e-11,3.684266667518982e-14,1.4991313523129282e-07,3.921034867164686e-14,8.710415686441229e-11,1.1340435743729461e-12,1.2261090381501516e-13,3.860895746139317e-07,2.291041653451963e-11,3.727950275228415e-10,6.678436681766686e-17,7.463123989183748e-15,9.371656041844828e-13,8.700778781931e-15,8.065091253231994e-10,1.4203479588312744e-14,3.76,0.0,0.5149327445242854,0.9994767518920314,0.00015064993128791111,5.457449920790968e-10,0.01255512936944143,0.01256189600972722,1.4087415504873306e-10,7.320145263260373e-14,0.0003535146673859341,1.6000617403246593e-07,2.0406680480799166e-06,3.0467648612657163e-05,7.487122832795972e-06,0.00039431018117671185,0.00016233178659178608,0.00025905132926707183,4.430311515561569e-07,5.356133500717371e-05,3.1950674363589445e-07,5.590916814479562e-10,2.94503445350179e-07,1.3803759415020077e-06,8.829536091425199e-08,1.2196735566115853e-08,8.172003311660794e-07
5.4026289978200945e-06,0.6291699983768284,6.807126110528601e-05,4.746666615877144e-06,3.4553224222767936e-05,0.0003981191678866932,0.0,0.0,4.7336855410978395e-05,3.7668597988244826e-08,3.3402595530177574e-06,2.1284611977992162e-08,2.089192876497464e-11,5.603746359462344e-16,4.088984877969177e-12,4.7928930674743825e-09,4.45336873080471e-09,9.427978536916573e-09,2.6871297579094593e-11,3.8839399611368264e-14,1.5326664248482336e-07,4.039388111363125e-14,9.092380857108858e-11,1.234513591044093e-12,1.3165056686688186e-13,4.0640179805182264e-07,2.3898759214423465e-11,4.0385564852881446e-10,7.451686427919846e-17,8.355383346987948e-15,1.014714448864529e-12,9.272476939535536e-15,8.389177783672161e-10,1.5600062926415054e-14,3.76,0.0,0.514781433552359,0.9994712482612587,0.00015592388025088255,5.782057141745096e-10,0.012681841944383125,0.012688890158318682,1.4229642245813494e-10,7.397735793379435e-14,0.0003535127211159558,1.6654556141699007e-07,2.1328600913057074e-06,3.1422487687122936e-05,7.722708238172605e-06,0.00040958235147824887,0.000168588698969752,0.0002611873920564335,4.6204763729527467e-07,5.4572221749423476e-05,3.32996336511742e-07,5.86661874529019e-10,3.070280392242957e-07,1.4259270357675301e-06,9.494966070059265e-08,1.3092506257083324e-08,8.568318527829294e-07
5.457384654828327e-06,0.6291876880723606,7.024288379111799e-05,4.902366694780514e-06,3.5548015509733565e-05,0.00041373411087169075,0.0,0.0,4.906738611119629e-05,3.953306101474422e-08,3.4725242159916876e-06,2.2392484799898007e-08,2.2076956832453534e-11,6.229036021715977e-16,4.40411284577389e-12,5.001586610354528e-09,4.682155104812606e-09,9.918159903567631e-09,2.908296037080174e-11,4.093205861706806e-14,1.5667212420688683e-07,4.161898315913286e-14,9.488264386183389e-11,1.3431983355901593e-12,1.4134424647352497e-13,4.2761604578125423e-07,2.4922956460309745e-11,4.372623773316549e-10,8.309105905215258e-17,9.347157728677501e-15,1.0981574442711985e-12,9.879001297747538e-15,8.724368138690983e-10,1.712603068698427e-14,3.76,0.0,0.5146294527600427,0.9994655941763494,0.00016135018378238687,6.123380727514111e-10,0.012808509790677361,0.01281584957968514,1.4371818967053735e-10,7.475588863933483e-14,0.00035351072159429996,1.7331190204251555e-07,2.228514256373976e-06,3.240206492046788e-05,7.964433656712176e-06,0.00042533260629758706,0.0001750402980390159,0.0002633153257922573,4.817460870202485e-07,5.559090053178398e-05,3.46961029010056e-07,6.153948204594191e-10,3.199956292331901e-07,1.4727930749821967e-06,1.020571713436732e-07,1.4047839473107385e-08,8.980579593436408e-07
5.51214031183656e-06,0.6292054491685936,7.247132448935035e-05,5.0622761345629676e-06,3.656803590289013e-05,0.0004298413385629058,0.0,0.0,5.085081446335537e-05,4.148568865169654e-08,3.6092232231150637e-06,2.3548581979502577e-08,2.332776411799937e-11,6.919624753794795e-16,4.741291084886888e-12,5.2178420766488246e-09,4.92136206517353e-09,1.042964378361845e-08,3.1462615443455175e-11,4.312491036658575e-14,1.6013062567629814e-07,4.2887815336924124e-14,9.898496019235745e-11,1.460725692837846e-12,1.5173900386478595e-13,4.4976638572395006e-07,2.5984139715541556e-11,4.731764892712732e-10,9.259423094757269e-17,1.0448826352258806e-14,1.1879094532790779e-12,1.052235925788771e-14,9.071000850563154e-10,1.879281409810184e-14,3.76,0.0,0.51447678412587,0.9994597859112708,0.00016693272831871757,6.482184994572339e-10,0.01293513248884903,0.012942774170663448,1.4513945208927432e-10,7.553722545197218e-14,0.0003535086676183075,1.803121130947207e-07,2.3277405604046885e-06,3.3406953385260493e-05,8.212443211010865e-06,0.00044157329954425275,0.00018169156003590195,0.00026543522618154394,5.021474851128433e-07,5.6617334532036096e-05,3.61415061762926e-07,6.453322199278648e-10,3.334195240519689e-07,1.5210123272830198e-06,1.096459843158802e-07,1.506634897289936e-08,9.409319250067831e-07
5.566895968844792e-06,0.6292232835921688,7.475789671821092e-05,5.226496229717119e-06,3.761390066738695e-05,0.00044645352678862756,0.0,0.0,5.268847735710591e-05,4.353064828813867e-08,3.7504906629813103e-06,2.475465921647727e-08,2.464804893429459e-11,7.681920792251954e-16,5.101930902339634e-12,5.4418921070214345e-09,5.171438989864529e-09,1.096320360223805e-08,3.402210263596565e-11,4.542241114105996e-14,1.6364323697278583e-07,4.420266444984719e-14,1.0323517218688074e-10,1.5877693055504484e-12,1.6288527951458937e-13,4.7288802219372005e-07,2.7083473877499725e-11,5.117694265040644e-10,1.031224426072695e-16,1.1671784268984217e-14,1.2844126965918064e-12,1.1204669673668018e-14,9.429424057303146e-10,2.0612820428015487e-14,3.76,0.0,0.5143234092157649,0.9994538196515839,0.00017267549639540122,6.859267496432203e-10,0.013061709607439938,0.013069663825526552,1.4656020498958674e-10,7.632155981329463e-14,0.0003535065577557744,1.8755330494540503e-07,2.4306521220823253e-06,3.44377387048994e-05,8.466884283559742e-06,0.0004583170695585309,0.00018854757276129226,0.0002675471907224549,5.232733968891011e-07,5.7651487491432605e-05,3.763730527899535e-07,6.765170640826358e-10,3.473133856726867e-07,1.5706243195312263e-06,1.1774579507412147e-07,1.6151851045813924e-08,9.85508553568233e-07
5.621651625853025e-06,0.629241193313553,7.710394232671171e-05,5.395130590971224e-06,3.8686239576947794e-05,0.00046358363778460795,0.0,0.0,5.458173990358308e-05,4.567231041337099e-08,3.896464583740489e-06,2.6012527084414037e-08,2.60417196283798e-11,8.522926189582767e-16,5.487527032682677e-12,5.673975656402569e-09,5.432855487150783e-09,1.1519636836852377e-08,3.677404175080165e-11,4.782921591268692e-14,1.6721109481731599e-07,4.5565950628910564e-14,1.0763781444388803e-10,1.7250518333035557e-12,1.7483713592836005e-13,4.970173317296726e-07,2.822215831166808e-11,5.532233915230609e-10,1.1478141530180786e-16,1.3028536031027068e-14,1.388138465763186e-12,1.1928168843573413e-14,9.79999575530799e-10,2.2599514437442423e-14,3.76,0.0,0.5141693091742585,0.9994476914922894,0.00017858256898553668,7.255460543647077e-10,0.013188240702712064,0.013196518435952924,1.4798044351570497e-10,7.710909450044723e-14,0.00035350439056721614,1.9504278607334384e-07,2.5373652414326107e-06,3.5495019279689314e-05,8.727907581141154e-06,0.00047557684525202426,0.0001956135378249623,0.00026965131876114154,5.451459831156038e-07,5.8693323725186776e-05,3.9185000614961786e-07,7.089936702622672e-10,3.616912375250869e-07,1.6216698831036516e-06,1.2638798869135866e-07,1.7308375139694317e-08,1.0318442190169229e-06
5.6764072828612575e-06,0.6292591803479586,7.951083197592384e-05,5.5682851904725465e-06,3.978569722618188e-05,0.00048124492613147384,0.0,0.0,5.6531995893317246e-05,4.7915258695688646e-08,4.047287106587771e-06,2.7324052580639087e-08,2.7512906312673316e-11,9.450289002504167e-16,5.899662224985805e-12,5.914338142686286e-09,5.706102396496974e-09,1.2099765691213294e-08,3.973188098733257e-11,5.035018791106723e-14,1.708353844895249e-07,4.6980234769377285e-14,1.1219754439024665e-10,1.8733484436509387e-12,1.8765251800938606e-13,5.221919000535431e-07,2.940142790111059e-11,5.97731972987213e-10,1.2768749276608e-16,1.4532797524002065e-14,1.4995889393129532e-12,1.2695216824992052e-14,1.018308405772671e-09,2.4767506517852363e-14,3.76,0.0,0.5140144647155553,0.9994413974356726,0.00018465812789230323,7.671632800700626e-10,0.013314725318344569,0.013323337890996528,1.4940016267779309e-10,7.790004425390683e-14,0.00035350216479508985,2.0278806808700064e-07,2.647999481282289e-06,3.657940651441484e-05,8.99566720001272e-06,0.000493365852354056,0.00020289477291953178,0.0002717477115500088,5.67788014807671e-07,5.974280813327414e-05,4.0786132071629243e-07,7.428077186113969e-10,3.7656747271628116e-07,1.6741912014557232e-06,1.3560572981156445e-07,1.854017501513081e-08,1.0799969071250978e-06
5.73116293986949e-06,0.6292772467562794,8.197996562152664e-05,5.7460684074495595e-06,4.0912933347937875e-05,0.0004994509447814792,0.0,0.0,5.8540668253613786e-05,5.0264300545867685e-08,4.203104542187508e-06,2.8691160716337977e-08,2.9065973225231834e-11,1.0472359842410493e-15,6.340012063442959e-12,6.163231597737149e-09,5.991692842135512e-09,1.2704437786922721e-08,4.290994823160168e-11,5.2990408699306076e-14,1.745173418255731e-07,4.8448226368979126e-14,1.1691914518357548e-10,2.033490552415021e-12,2.0139353229454197e-13,5.484505601861378e-07,3.0622554132982054e-11,6.455008054931438e-10,1.419687020604545e-16,1.6199606637925142e-14,1.619299107938251e-12,1.3508304068013651e-14,1.0579067458637062e-09,2.713264805590653e-14,3.76,0.0,0.5138588561144601,0.9994349333897532,0.00019090645819672808,8.108690963942213e-10,0.013441162985124582,0.013450122077057425,1.5081935734882133e-10,7.869463643779381e-14,0.00035349987891285825,2.1079687084923765e-07,2.7626777504170987e-06,3.769152504725952e-05,9.270320691857754e-06,0.0005116976197643239,0.0002103967141235489,0.00027383647230743964,5.912228883104391e-07,6.079990621155754e-05,4.2442279908033374e-07,7.780062895955919e-10,3.9195686238699884e-07,1.7282318595235435e-06,1.4543405713457257e-07,1.985174045060879e-08,1.1300262580974333e-06
5.785918596877723e-06,0.6292953946460388,8.451277299718616e-05,5.9285910743323485e-06,4.206862313567588e-05,0.0005182155511741026,0.0,0.0,6.060920950486165e-05,5.272447818679517e-08,4.364067510096372e-06,3.011583614787743e-08,3.070553175102609e-11,1.159825313181213e-15,6.810350032291485e-12,6.4209148206928e-09,6.290163342094379e-09,1.3334526872811549e-08,4.6323505363056765e-11,5.575518878938795e-14,1.7825825529987397e-07,4.997279178957894e-14,1.2180752866279e-10,2.206369831181986e-12,2.1612674644471401e-13,5.758334317590719e-07,3.188684622385883e-11,6.967482649970008e-10,1.5776592137473468e-16,1.8045443502611946e-14,1.7478388151764914e-12,1.437005838303086e-14,1.0988335103110598e-09,2.971213460701678e-14,3.76,0.0,0.5137024631971575,0.9994282951660497,0.00019733195076181056,8.567581524958111e-10,0.01356755322063166,0.01357687087785308,1.5223802226150459e-10,7.949311173426397e-14,0.00035349753132758055,2.1907712770486636e-07,2.88152638845129e-06,3.8832012979906934e-05,9.552029130481089e-06,0.0005305859860121156,0.0002181249182331643,0.00027591770627900434,6.154746406634926e-07,6.186458406324235e-05,4.41550656568019e-07,8.146379024320658e-10,4.0787456418142577e-07,1.7838368950354798e-06,1.5590998264644918e-07,2.12478095240616e-08,1.181993610303857e-06
5.840674253885955e-06,0.6293136261723524,8.711071409830013e-05,6.115966523297719e-06,4.32534575708115e-05,0.0005375529134398749,0.0,0.0,6.273910221518975e-05,5.530108025143218e-08,4.53033106124979e-06,3.160012485021666e-08,3.2436454137465955e-11,1.2837913440681976e-15,7.312552836326671e-12,6.687653533524157e-09,6.602074975633215e-09,1.399093355257916e-08,4.9988805747316345e-11,5.865007882832527e-14,1.820594681942958e-07,5.1556962964977284e-14,1.2686773834662794e-10,2.3929425014201778e-12,2.3192351047702913e-13,6.043819615588264e-07,3.3195652285843676e-11,7.517062016715093e-10,1.7523416571785095e-16,2.0088361069722046e-14,1.8858149202376838e-12,1.528325227838738e-14,1.1411287063241262e-09,3.252461750707173e-14,3.76,0.0,0.5135452653318466,0.9994214784771673,0.00020393910479411318,9.049292624011122e-10,0.013693895528915895,0.013703584174390387,1.536561520051114e-10,8.029572487361754e-14,0.00035349512072569024,2.276369908122349e-07,3.004675252419813e-06,4.000152210864807e-05,9.84095717922922e-06,0.0005500451058223042,0.00022608506512177996,0.0002779915208001879,6.405679652493099e-07,6.293680841066645e-05,4.592615303786277e-07,8.527525544552045e-10,4.2433613082820133e-07,1.8410528518065712e-06,1.6707259582050792e-07,2.2733381497413323e-08,1.2359620451214325e-06
5.895429910894188e-06,0.6293319435389082,8.977527966558275e-05,6.308310633230062e-06,4.4468143755008374e-05,0.0005574775166916732,0.0,0.0,6.493185945287209e-05,5.7999653932117045e-08,4.702054803576407e-06,3.3146135833323254e-08,3.426388793892578e-11,1.4202187303921722e-15,7.848605988420606e-12,6.963720538790368e-09,6.9280146121892745e-09,1.4674586031112782e-08,5.3923155092976295e-11,6.168088138800405e-14,1.859223808585877e-07,5.320394657839496e-14,1.3210495247984512e-10,2.5942339360799767e-12,2.4886030133769517e-13,6.341389653413007e-07,3.455036053542375e-11,8.106207120638368e-10,1.945440025683077e-16,2.2348126883923488e-14,2.0338735900785426e-12,1.6250810671317023e-14,1.18483346202108e-09,3.5590324601004417e-14,3.76,0.0,0.5133872414192338,0.9994144789352762,0.0002107325304639388,9.554855998437311e-10,0.013820189400169521,0.013830261844938628,1.5507374102215965e-10,8.110274540179837e-14,0.00035349264549549225,2.364848365784692e-07,3.1322578051044334e-06,4.12007181563062e-05,1.0137273159105733e-05,0.0005700894567882325,0.00023428296012698813,0.0002800580253606545,6.665282277254378e-07,6.401654660743597e-05,4.775724888350835e-07,8.924017614299427e-10,4.41357518829273e-07,1.8999278350902063e-06,1.7896317302396625e-07,2.4313730331807993e-08,1.291996432911179e-06
5.9501855679024205e-06,0.629350348998955,9.250799166794596e-05,6.505741877074869e-06,4.5713405247369896e-05,0.0005780041694025782,0.0,0.0,6.718902523583829e-05,6.082601770505598e-08,4.879403030806035e-06,3.475604290251582e-08,3.6193271226598705e-11,1.5702900944847e-15,8.420609675945226e-12,7.249395879565818e-09,7.268596205095255e-09,1.5386440879912487e-08,5.814497585991511e-11,6.485366339389265e-14,1.898484530659355e-07,5.491713373448957e-14,1.375244871268635e-10,2.8113435910812426e-12,2.6701909253193706e-13,6.651486709563804e-07,3.595240054722622e-11,8.737529525025908e-10,2.1588311080986218e-16,2.484637695021594e-14,2.1927027282092323e-12,1.7275818980139037e-14,1.2299900552465612e-09,3.893119082030965e-14,3.76,0.0,0.5132283698828802,0.9994072920498392,0.00021771695158522063,1.008534903115891e-09,0.013946434310392155,0.013956903765003298,1.564907836052059e-10,8.191445848700528e-14,0.0003534901038627328,2.4562927119875576e-07,3.2644112051029093e-06,4.243028100477591e-05,1.0441149117553084e-05,0.0005907338461514958,0.0002427245364640401,0.0002821173316700764,6.933814822399485e-07,6.510376665091475e-05,4.965010407434943e-07,9.33638598829129e-10,4.5895509725227064e-07,1.9605115690645274e-06,1.9162529237550686e-07,2.599441886237486e-08,1.3501634801561737e-06
6.004941224910653e-06,0.6293688448563104,9.53104037841242e-05,6.708381369537853e-06,4.698998240644702e-05,0.0005991480098692332,0.0,0.0,6.951217497759572e-05,6.378627465470062e-08,5.0625448545370076e-06,3.643208646365646e-08,3.823034860164316e-11,1.7352944368098414e-15,9.03078491875913e-12,7.54496700148953e-09,7.624462153499384e-09,1.6127483822052613e-08,6.267387541644128e-11,6.81747692303208e-14,1.9383920646771944e-07,5.670011015253515e-14,1.431317993125181e-10,3.0454502907576617e-12,2.8648775065278554e-13,6.974567628229054e-07,3.7403244555057526e-11,9.413799957885093e-10,2.3945799765581765e-16,2.7606782673606624e-14,2.363034548157165e-12,1.8361531639335608e-14,1.2766419430071643e-09,4.257099939913199e-14,3.76,0.0,0.5130686286594074,0.9993999132248849,0.00022489720835626106,1.0641896904757557e-09,0.014072629721049387,0.014083509807301017,1.5790727389353236e-10,8.273116576726941e-14,0.00035348749445272907,2.550791363009668e-07,3.4012763986470816e-06,4.369090492796072e-05,1.075276089787323e-05,0.0006119934176884965,0.0002514158576650014,0.0002841695537255572,7.211544879292513e-07,6.61984371950708e-05,5.160651448578132e-07,9.765177440949704e-10,4.771456566229804e-07,2.0228554565346264e-06,2.051049543096186e-07,2.7781313662560904e-08,1.4105317777878464e-06
