Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137)
9.031736566628153e-08,0.9431150748435669,8.72539812162685e-12,4.758119870043143e-10,3.288117492320921e-13,3.218916295185281e-17,0.0,0.0,8.733265094940971e-12,5.121749572109406e-24,1.742483123564002e-11,6.241348165896752e-17,9.316841190453254e-11,8.665945192885313e-27,2.4749140143505404e-18,1.0384863872775987e-15,1.2180373217523308e-20,2.555400187786186e-17,4.42165938035769e-15,3.5933541371213725e-13,1.856776580458656e-05,1.913632000416539e-10,3.0334138714518194e-17,2.3579954751750938e-34,3.141156259998288e-25,6.664362928869228e-20,2.9481312140767444e-19,5.842991095215453e-30,5.9743453804871175e-43,8.740238160164071e-43,1.8036502766862055e-27,4.6178133194364846e-33,6.499332302610071e-21,1.0326717636486261e-32,3.76,0.0,0.6793947667358884,0.9999999996978965,8.338938208201843e-18,1.5271157006688644e-29,0.0875483252926691,0.08758579042752716,3.2910920057419937e-07
9.504773363908645e-08,0.9438377507505781,1.0985893240142466e-11,5.008214363522731e-10,4.358659782687585e-13,4.175620656440712e-17,0.0,0.0,1.1048621371459856e-11,8.633679137043135e-24,2.20530381086001e-11,8.013477404655013e-17,1.1171300244541106e-10,1.2436808140049996e-26,3.120806546627945e-18,1.2633021108374104e-15,1.8747792203630602e-20,3.273148139818477e-17,5.406611017603326e-15,4.132947901943531e-13,2.0531417707306576e-05,2.194281865347259e-10,3.7675605660857647e-17,4.413749741791822e-34,4.9147816396665835e-25,1.0274055075423663e-19,4.081321142893173e-19,9.140253979448233e-30,1.4842559767270458e-42,2.131833679879815e-42,2.9390381762038138e-27,8.501475572324731e-33,9.297105844325318e-21,2.0043409088696733e-32,3.76,0.0,0.6750944999749386,0.999999999671436,1.0689080475304753e-17,2.732427347459717e-29,0.09184661204024529,0.09188802088008607,3.454309649402079e-07
9.977810161189138e-08,0.9445558705394151,1.3670187726197084e-11,5.258574726156828e-10,5.697184892554602e-13,5.355015314833327e-17,0.0,0.0,1.3807440620414004e-11,1.416644340627957e-23,2.7570559707818532e-11,1.0162152502996162e-16,1.3264650487914405e-10,1.7517546395583653e-26,3.8882674180165835e-18,1.5217511127724372e-15,2.8257933763727276e-20,4.1411534395107453e-17,6.545848042663909e-15,4.718838780790893e-13,2.2590382763795308e-05,2.497855041565643e-10,4.625888643608757e-17,8.041757632712545e-34,7.520630121379498e-25,1.550605095195533e-19,5.578477795072562e-19,1.39974172229714e-29,3.5297287684397484e-42,4.9887459439991804e-42,4.673553601155816e-27,1.5209560578084832e-32,1.3111899430611803e-20,3.7643477373082025e-32,3.76,0.0,0.6708214519906496,0.9999999996428663,1.3535126746731329e-17,4.7535632544427546e-29,0.09611758479778881,0.09616312787307428,3.616490112108034e-07
9.999999999999998e-08,0.9452694630705436,1.3807354770691744e-11,5.270326277719515e-10,5.767344551146018e-13,5.416456188983027e-17,0.0,0.0,1.394864672644438e-11,1.4490437344369987e-23,2.7853041761321594e-11,1.0273103937196669e-16,1.336895918865514e-10,1.7793650196817838e-26,3.9274975612304634e-18,1.53475008074928e-15,2.87931969711395e-20,4.1859170011375854e-17,6.603325043796641e-15,4.747477682117021e-13,2.268929994421898e-05,2.512665287694551e-10,4.669411586404343e-17,8.266281177862436e-34,7.668292375630336e-25,1.5800640541227471e-19,5.659163166159849e-19,1.4273139192662279e-29,3.6728379552342636e-42,5.1872824550461236e-42,4.773677937779398e-27,1.562007923925707e-32,1.3320680321653143e-20,3.8744209624875287e-32,3.76,0.0,0.6706216716401602,0.9999999996414709,1.3682010722003306e-17,4.8755216332441355e-29,0.09631726547070915,0.09636300714289082,3.6240725309978886e-07
1.045084695846963e-07,0.9452694630705436,1.6829208526870788e-11,5.509249205408794e-10,7.352153424257647e-13,6.797042310075627e-17,0.0,0.0,1.7064335213472496e-11,2.2682999210371458e-23,3.4087662523251356e-11,1.274299095312153e-16,1.561146307815305e-10,2.4258022997084642e-26,4.792066089802592e-18,1.8168063458998196e-15,4.178654693543984e-20,5.181126823696212e-17,7.854305683804628e-15,5.352103489080686e-13,2.4744189987834562e-05,2.8247574892430443e-10,5.621052763426761e-17,1.4298634547436138e-33,1.127732060528234e-24,2.295422635276331e-19,7.534450410903513e-19,2.1028036883540437e-29,8.065784714173938e-42,1.1237775905653263e-41,7.268176972420317e-27,2.6505799811351657e-32,1.8249957304957462e-20,6.861121391159229e-32,3.76,0.0,0.6665754505002783,0.9999999996119995,1.6950340019166418e-17,8.060593203706407e-29,0.10036141631820426,0.1004112832184173,3.777639953780563e-07
1.0923883755750122e-07,0.9459785570214204,2.051660026146081e-11,5.760291618638546e-10,9.377606080314203e-13,8.547164337354276e-17,0.0,0.0,2.0876997105001737e-11,3.5518847481409745e-23,4.172097504798925e-11,1.5816512438504164e-16,1.8226056642791865e-10,3.3075424614211775e-26,5.847841966579832e-18,2.151533157687881e-15,6.072147714003289e-20,6.4166230941657e-17,9.347552297539585e-15,6.033746960238789e-13,2.6992369368175316e-05,3.175358362045865e-10,6.766185326908595e-17,2.486594416306834e-33,1.66003076531754e-24,3.3384686601960076e-19,1.006305972250394e-18,3.104453794345733e-29,1.776960555984726e-41,2.4440415520742735e-41,1.1075621607313163e-26,4.5089706017896324e-32,2.5091071385020292e-20,1.2167580838617204e-31,3.76,0.0,0.6623563243115558,0.999999999578643,2.1014749053513158e-17,1.3351759942319545e-28,0.10457827826295299,0.10463265763853974,3.937765692835357e-07
1.1396920553030615e-07,0.9466831808876562,2.478864131478299e-11,6.011761628485239e-10,1.1833439096957688e-12,1.0656966978864157e-16,0.0,0.0,2.5306124825161723e-11,5.449550998146029e-23,5.059335800541845e-11,1.9448295027446307e-16,2.1122469884554294e-10,4.44623984785584e-26,7.072102266768222e-18,2.5290871496028673e-15,8.683142660801262e-20,7.873095086031492e-17,1.1041787202949584e-14,6.764706491617612e-13,2.9334451894233497e-05,3.549992704188929e-10,8.074881930400055e-17,4.237576493819464e-33,2.402424218154538e-24,4.777362035067868e-19,1.3299702997907355e-18,4.5110929589683267e-29,3.7854262998882387e-41,5.145523578260374e-41,1.6565446259836962e-26,7.501190326344999e-32,3.4101660445201407e-20,2.104252372917371e-31,3.76,0.0,0.6581639033157843,0.9999999995425985,2.5815492510460842e-17,2.164541513083126e-28,0.10876834120893027,0.1088274207732939,4.096873806462427e-07
1.1869957350311107e-07,0.9473833629841699,2.970415532482069e-11,6.263725008093264e-10,1.4785669536707712e-12,1.3184809867969325e-16,0.0,0.0,3.041534526599597e-11,8.205984198533096e-23,6.083376377359401e-11,2.370912751129771e-16,2.431443833375542e-10,5.899556983950076e-26,8.48222033985085e-18,2.9527124451201283e-15,1.223453364844229e-19,9.577946619294367e-17,1.2953839877259987e-14,7.545855652310253e-13,3.176996958107689e-05,3.9489639467922853e-10,9.561188505402523e-17,7.08853836041098e-33,3.4228955887290646e-24,6.735097175726813e-19,1.7404138280887288e-18,6.460690443509106e-29,7.817913263402473e-41,1.051184554306618e-40,2.4354206251207832e-26,1.2224010453692466e-31,4.584929976805573e-20,3.5558356073331e-31,3.76,0.0,0.653998018480978,0.9999999995036624,3.144718575723888e-17,3.4402051541616505e-28,0.11293177465529963,0.11299574118684429,4.254970730969207e-07
1.2342994147591598e-07,0.948079131446339,3.532441890002173e-11,6.516253895777862e-10,1.830669003775363e-12,1.6196528151989006e-16,0.0,0.0,3.627113109767968e-11,1.2145314465403892e-22,7.257708663777863e-11,2.867515841159686e-16,2.781537488277482e-10,7.734441594024382e-26,1.009643462857336e-17,3.425740382985405e-15,1.7004334605148923e-19,1.15605847006466e-16,1.510117061809243e-14,8.378007965204606e-13,3.429845549371133e-05,4.3725462167178405e-10,1.123959021201143e-16,1.1656076377813512e-32,4.8069411580470526e-24,9.365044985184563e-19,2.256344325894895e-18,9.130532232273807e-29,1.5689673619790817e-40,2.0882814950813448e-40,3.5241295901473844e-26,1.9541876508140366e-31,6.101874450014715e-20,5.8817137142427525e-31,3.76,0.0,0.6498585018450482,0.9999999994616265,3.801231355990365e-17,5.368418035028908e-28,0.1170687470302837,0.11713778637450718,4.4120628620089186e-07
1.281603094487209e-07,0.9487705142311407,4.1713066400276954e-11,6.769427038835054e-10,2.247551272634365e-12,1.9766185496684834e-16,0.0,0.0,4.294271465616549e-11,1.7691434379367246e-22,8.596400551556168e-11,3.442804226844833e-16,3.16383537152144e-10,1.0028047276994595e-25,1.1933848490254163e-17,3.951588650459623e-15,2.3336030255175126e-19,1.385247127487016e-16,1.7501872776681636e-14,9.26192037746327e-13,3.691944377068195e-05,4.820986472446152e-10,1.312500217787147e-16,1.886489456154472e-32,6.660996873716908e-24,1.2856640350322315e-18,2.8995143388539654e-18,1.274653598302499e-28,3.066086586307918e-40,4.042044787164475e-40,5.025117047311662e-26,3.0687447378609187e-31,8.04294813506098e-20,9.538254382677364e-31,3.76,0.0,0.64574518650903,0.9999999994162784,4.562165202927921e-17,8.236328843243546e-28,0.12117942569791207,0.12125372276954573,4.5681565548005163e-07
1.3289067742152583e-07,0.9494575391182868,4.893599255997362e-11,7.023330026287456e-10,2.7378002085264627e-12,2.397687971550836e-16,0.0,0.0,5.0501999089957576e-11,2.5392179403900025e-22,1.0114082069850806e-10,4.105508386790501e-16,3.579609725652329e-10,1.2868685031964748e-25,1.4014431087746718e-17,4.533760870821668e-15,3.1650280862777233e-19,1.6487174839965633e-16,2.0174676666552154e-14,1.0198296533629816e-12,3.96324696470075e-05,5.294506481291268e-10,1.523276216913353e-16,3.0084592550352834e-32,9.116331911714653e-24,1.744180976191808e-18,3.695050303336063e-18,1.7594391388127718e-28,5.8453421638137864e-40,7.636183923178891e-40,7.068266920746963e-26,4.73929393060103e-31,1.0505483455719201e-19,1.5186202303762291e-30,3.76,0.0,0.641657906630356,0.9999999993674002,5.439472327468194e-17,1.2438478669402282e-27,0.12526397696472708,0.12534371574992187,4.7232581244073146e-07
1.3762104539433075e-07,0.9501402337113507,5.706125361438915e-11,7.278055510428166e-10,3.310709664213556e-12,2.8921601928952063e-16,0.0,0.0,5.902346743597335e-11,3.594785473692209e-22,1.1825928592663234e-10,4.8649381070036e-16,4.030096582581188e-10,1.6356803179121747e-25,1.6359019539114265e-17,5.175846660157581e-15,4.24580804644247e-19,1.9500422237541423e-16,2.3138955253718927e-14,1.118778986370656e-12,4.243706947646251e-05,5.793304650278543e-10,1.7578625261409027e-16,4.7320018597532765e-32,1.2333445111751899e-23,2.3402193172172438e-18,4.671797256759732e-18,2.4032818368192784e-28,1.088973810827127e-39,1.4102792266860156e-39,9.816619202399439e-26,7.205965668870405e-31,1.3604264324722723e-19,2.376812149163965e-30,3.76,0.0,0.6375964974161676,0.9999999993147708,6.446028624160348e-17,1.8510373965346715e-27,0.12932256608644818,0.12940792964500544,4.877373846003127e-07
1.4235141336713568e-07,0.9508186254388861,6.615896748558751e-11,7.533703417087745e-10,3.9763019404075466e-12,3.470415000261269e-16,0.0,0.0,6.858409018914583e-11,5.02446191636356e-22,1.3747643690802703e-10,5.730996690638849e-16,4.5164949715673697e-10,2.060599328724355e-25,1.8989322499119493e-17,5.881522168882546e-15,5.637546907844371e-19,2.2930150928977864e-16,2.641473173555271e-14,1.2231006496909274e-12,4.533278075321959e-05,6.317557721264624e-10,2.0178760574117144e-16,7.347344601610868e-32,1.6507000409159743e-23,3.1077214622479755e-18,5.8626783784972214e-18,3.2509272102716064e-28,1.9854709923987774e-39,2.549851024805456e-39,1.3472951084689738e-25,1.0797437120381877e-30,1.7473751858754588e-19,3.66101810659097e-30,3.76,0.0,0.6335607951166717,0.9999999992581649,7.595686723097474e-17,2.717062607886888e-27,0.13335535727459455,0.1334465277422399,5.030509955108152e-07
1.5181214931274552e-07,0.952162609143131,8.756193251520935e-11,8.04820372201037e-10,5.629381825511188e-12,4.925795947008039e-16,0.0,0.0,9.114255589199415e-11,9.4788426819994e-22,1.8286029912745501e-10,7.825666778153759e-16,5.601634694971049e-10,3.19139197533424e-25,2.519830184457763e-17,7.498787660840317e-15,9.66328004273914e-19,3.1202177919482063e-16,3.3984187164285346e-14,1.4480813628546361e-12,5.13956934511578e-05,7.443036209291028e-10,2.6208595747392053e-16,1.7118561986014619e-31,2.870820485106204e-23,5.3275007397543666e-18,9.041214789189753e-18,5.79319528460694e-28,6.266151315097972e-39,7.909562750372397e-39,2.456826577736176e-25,2.3289335811063854e-30,2.8175948935299016e-19,8.321777266748073e-30,3.76,0.0,0.6255658614384499,0.9999999991321019,1.038496332388698e-16,5.640301699182872e-27,0.14134419751457558,0.14144752452289003,5.333868081151343e-07
1.603268116637944e-07,0.9533577502958641,1.1089248497786953e-10,8.515566839596157e-10,7.550266055167697e-12,6.651981761375187e-16,0.0,0.0,1.158188700295677e-10,1.6187758670779868e-21,2.3256062783391645e-10,1.0187547357655605e-15,6.712332742447086e-10,4.613942528504716e-25,3.199937802751735e-17,9.210502797328575e-15,1.5244942830817543e-18,4.0499125239193194e-16,4.207659257697842e-14,1.6694579825239374e-12,5.7159300248784615e-05,8.544405072133865e-10,3.267575519687753e-16,3.529157554262008e-31,4.5821867211657803e-23,8.40447583732922e-18,1.3061515007596629e-17,9.481983492927073e-28,1.6522163768034748e-38,2.0552771421445445e-38,4.0797759536787004e-25,4.460116458649868e-30,4.2283372940085547e-19,1.6650041953885864e-29,3.76,0.0,0.6184567171620028,0.9999999990027078,1.3545826363621586e-16,1.0467472941237873e-26,0.14844755102009352,0.14856243259688723,5.603601871542754e-07
1.6848984750289203e-07,0.9544908377291713,1.373142008115546e-10,8.968214464723303e-10,9.852145896253311e-12,8.768454617769768e-16,0.0,0.0,1.438519299180915e-10,2.627513692775747e-21,2.8908127632391275e-10,1.2946737738764095e-15,7.902214665567532e-10,6.44037697582723e-25,3.974181983952467e-17,1.1102203851769933e-14,2.3060944494274285e-18,5.132943808912828e-16,5.110204152600228e-14,1.8987404869867776e-12,6.29553881995969e-05,9.679516485624356e-10,3.990193264510736e-16,6.8444376462535885e-31,7.001820004983587e-23,1.2711935762993018e-17,1.8256452568085264e-17,1.4880885515932617e-27,3.971568672946158e-38,4.87692956252814e-38,6.459461421291325e-25,8.040526140096564e-30,6.11901353345266e-19,3.1208277495687486e-29,3.76,0.0,0.6117170232611661,0.999999998863132,1.726029393524122e-16,1.835185346745285e-26,0.1551814230611158,0.1553079227871797,5.859305455388109e-07
1.7665288334198967e-07,0.9556116319244227,1.6812507950447755e-10,9.426125036944234e-10,1.2682295382791387e-11,1.1437827763036853e-15,0.0,0.0,1.7663857853075464e-10,4.158143661093103e-21,3.5525506987197584e-10,1.626265026691442e-15,9.219545358206096e-10,8.833307727732928e-25,4.8822791313312695e-17,1.3261455989532799e-14,3.4174809758461978e-18,6.431163451485793e-16,6.149476440757022e-14,2.1449048970521935e-12,6.90138994502203e-05,1.0892570152338078e-09,4.823044542524563e-16,1.2911915112098047e-30,1.0471894093095089e-22,1.8834928201699075e-17,2.511173282106629e-17,2.2911575649807332e-27,9.135552598584219e-38,1.1081807238406472e-37,9.988433477973587e-25,1.4070295502773387e-29,8.70038386525827e-19,5.664707437799654e-29,3.76,0.0,0.6050507758497381,0.9999999987070758,2.175564185537941e-16,3.129767890133312e-26,0.1618415864503085,0.16198022893037511,6.112210136011735e-07
1.848159191810873e-07,0.9567202669377892,2.03751065943508e-10,9.890138317757868e-10,1.612489245532345e-11,1.4777185806789786e-15,0.0,0.0,2.146582509211015e-10,6.4310193061599646e-21,4.3207131631053094e-10,2.0212893862378062e-15,1.0668951889763024e-09,1.1923859646376451e-24,5.939098004702602e-17,1.571107431211415e-14,4.970688572815056e-18,7.974061708539497e-16,7.338671374158588e-14,2.4081148553218526e-12,7.533250701841207e-05,1.2183836657117159e-09,5.776194637396079e-16,2.3749232804716867e-30,1.5359194705350005e-22,2.738913462863504e-17,3.403464740377896e-17,3.466954420137737e-27,2.0206589693232315e-37,2.4223834710432716e-37,1.5117655971579989e-24,2.3962025024502892e-29,1.2171079646666764e-18,9.988380817960257e-29,3.76,0.0,0.5984571745373235,0.9999999985332493,2.7155281796682474e-16,5.205519258806378e-26,0.16842884390124713,0.16858014909063954,6.362346394432808e-07
1.9297895502018495e-07,0.9578168753628232,2.446284429401896e-10,1.0361171160156055e-09,2.0271836522821023e-11,1.892304840855043e-15,0.0,0.0,2.5840488037620136e-10,9.740245929511899e-21,5.205519026837115e-10,2.488159619869274e-15,1.2254736399917954e-09,1.5863833816598442e-24,7.160397055244565e-17,1.8474913351730385e-14,7.107333767351576e-18,9.793592509955233e-16,8.691719855756038e-14,2.6885100671708767e-12,8.190889555981123e-05,1.3553490096889797e-09,6.860147903123986e-16,4.2668256140292636e-30,2.2129930196975664e-22,3.9152415216088084e-17,4.5503020368367454e-17,5.163682047096086e-27,4.3124288777749355e-37,5.110399670993531e-37,2.243752780995209e-24,3.9803284758203844e-29,1.6771876042315367e-18,1.7152874539992206e-28,3.76,0.0,0.5919354276558648,0.9999999983403406,3.3597898572356124e-16,8.462213745863521e-26,0.17494398939357547,0.17510847262143028,6.609744380028466e-07
2.0114199085928258e-07,0.9589015883456631,2.9120248358189417e-10,1.0840219008983675e-09,2.5222899280652043e-11,2.403366756238615e-15,0.0,0.0,3.083855837993371e-10,1.447230881331684e-20,6.21748781416096e-10,3.0359682617961276e-15,1.3980884630756526e-09,2.0827484544532675e-24,8.562868482475419e-17,2.157796624114235e-14,1.0004320843144066e-17,1.1924293656439886e-15,1.0223340336425607e-13,2.9862087660433515e-12,8.874076160756867e-05,1.5001619756206976e-09,8.085882489686837e-16,7.499370484166679e-30,3.1369366227785455e-22,5.5096007110441443e-17,6.007225420687102e-17,7.579585529647172e-27,8.90569698011179e-37,1.0434209239652259e-36,3.2710090765399075e-24,6.461880644901534e-29,2.279142315659364e-18,2.8751202291444097e-28,3.76,0.0,0.5854847521645483,0.9999999981270178,4.1239244950619894e-16,1.3470675373988312e-25,0.18138780826785694,0.18156598026082843,6.854433914131083e-07
2.0930502669838022e-07,0.9599745356010954,3.439261608806905e-10,1.1328357140830647e-09,3.108584959581973e-11,3.029147634555197e-15,0.0,0.0,3.651193926869337e-10,2.1128047626654123e-20,7.367415336558296e-10,3.6745178600449674e-15,1.5851076139170352e-09,2.7013317288591307e-24,1.0164191215911455e-16,2.5046481191962518e-14,1.388028828178803e-17,1.440341946386489e-15,1.1949099122544298e-13,3.301309932878211e-12,9.582581379797481e-05,1.6528240173036183e-09,9.464892791803793e-16,1.2912476592822187e-29,4.380406564617539e-22,7.64197654076226e-17,7.838249935342565e-17,1.0977125150290905e-26,1.784208893597159e-36,2.0670790002005477e-36,4.690642558291541e-24,1.0271113102700386e-28,3.057229785194519e-18,4.712949403999841e-28,3.76,0.0,0.5791043735558078,0.9999999978919302,5.025416088977002e-16,2.1032972696700395e-25,0.18776107731934638,0.18795344422576193,7.096444493584141e-07
2.1746806253747786e-07,0.9610358454282191,4.032589202640446e-10,1.1826741668981515e-09,3.797655501592615e-11,3.790568054595044e-15,0.0,0.0,4.291360365342293e-10,3.0348227286149286e-20,8.666350246793255e-10,4.414354016481607e-15,1.7868695494513258e-09,3.464589931398058e-24,1.1983093342275673e-16,2.8908094996145754e-14,1.9002816838154592e-17,1.727108759528686e-15,1.3885479250152818e-13,3.6338953139209135e-12,0.00010316177308328831,1.813329995294336e-09,1.100923961169532e-15,2.1807459114936959e-29,6.032681702594573e-22,1.0459156329513222e-16,1.0116588695667384e-16,1.5700414022361345e-26,3.475781847554078e-36,3.9823197867107804e-36,6.624957756156783e-24,1.6009688005618867e-28,4.051732685032929e-18,7.568228706257444e-28,3.76,0.0,0.5727935257623601,0.9999999976337106,6.083882856424664e-16,3.225952847266154e-25,0.19406456489074028,0.19427162830518302,7.33580529426777e-07
