Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66)
5.28097474908184e-10,0.5340418491409265,3.968772196482954e-17,4.71690905816079e-21,2.5555035712063157e-21,1.6887729719202122e-29,0.0,0.0,6.729162309653673e-12,2.0520282531359402e-19,6.887553798845177e-36,5.480882888959275e-47,8.544374020905836e-33,7.724089211974205e-56,1.1480992497813627e-47,1.2204942478504908e-43,3.27293391418645e-39,3.8342720421893047e-34,1.1474754303308774e-37,9.359895185586449e-38,6.784131943052981e-20,1.4688465019075062e-30,1.3747235050209634e-47,3.1308587905027877e-62,2.150973838412114e-47,1.3332552416947281e-39,4.405027171506405e-31,6.065294810062336e-46,1.0719070015537718e-79,1.5073273615255404e-64,3.723920271622146e-47,2.073415545331571e-43,1.386693526410256e-34,1.2642850170339621e-58,3.76,0.0,0.7699527216587415,0.9999559801866564,1.242887649755017e-24,1.4339011757468864e-44,1.4936434512313632e-08,1.4936434512579276e-08,1.298917099216407e-19,1.728616073625719e-24,4.401980661469431e-05,6.17294485103579e-23,9.78414526681711e-25,6.729202410276572e-12
5.446507217714276e-10,0.5340418491861401,4.0941873943261253e-17,4.9472437258468814e-21,2.71874340708025e-21,1.8529515484220163e-29,0.0,0.0,6.9400846685369304e-12,2.1826852968267906e-19,8.036131503797917e-36,6.486980124636068e-47,9.666112404036186e-33,8.738066279280211e-56,1.3216035298345869e-47,1.401790207364653e-43,3.8190320150564273e-39,4.337963716925824e-34,1.27868681747774e-37,1.0266835026992087e-37,7.216095479367373e-20,1.6111863410492673e-30,1.6256157383323347e-47,3.952994869276692e-62,2.585485886766229e-47,1.5557078336177503e-39,4.832197322358875e-31,7.077149925296035e-46,1.422746524870216e-79,1.870795435466701e-64,4.3448830314516457e-47,2.4182971402020273e-43,1.5688878422357092e-34,1.568556531067094e-58,3.76,0.0,0.7699527211903472,0.9999553837409618,1.363662221779786e-24,1.7255978032888866e-44,1.5404617938686298e-08,1.5404617938968638e-08,1.3794785285134143e-19,1.8382002055429236e-24,4.4616252098264005e-05,6.565294370582984e-23,1.0512750134533096e-24,6.9401260496027004e-12
5.77757215497915e-10,0.5340418492765674,4.345202634759954e-17,5.42302048421765e-21,3.0604847803955095e-21,2.2126235636344476e-29,0.0,0.0,7.361929019349215e-12,2.4560959355307343e-19,1.0792145995777086e-35,8.959179354007268e-47,1.2236924854571498e-32,1.1061874727246696e-55,1.7284872263891214e-47,1.8279745825419747e-43,5.129582246693171e-39,5.492488637391101e-34,1.571528466043568e-37,1.2252529133975306e-37,8.120015529029184e-20,1.9228367919598576e-30,2.241227343466395e-47,6.177747809713079e-62,3.6758442388889014e-47,2.0895574206480108e-39,5.7675946060632705e-31,9.505345859040884e-46,2.4471382428465157e-79,2.8274965480501424e-64,5.834855541906459e-47,3.245286437209619e-43,1.9865155959207552e-34,2.3689120696061146e-58,3.76,0.0,0.7699527202535585,0.9999542695847194,1.6282255450371893e-24,2.4586501120413466e-44,1.6340984790576086e-08,1.6340984790893313e-08,1.5474698813759868e-19,2.0673783827840853e-24,4.5730407918810286e-05,7.386121827323274e-23,1.2063648605686428e-24,7.361972965583424e-12
6.075530598517536e-10,0.5340418493579521,4.571327070264652e-17,5.868452421000929e-21,3.3854662098074114e-21,2.573768089155225e-29,0.0,0.0,7.74158854587791e-12,2.7159555656043953e-19,1.387503317453257e-35,1.1804956730582961e-46,1.4960558766710026e-32,1.3523775095081994e-55,2.1711203715841277e-47,2.2935905931118986e-43,6.595826152721135e-39,6.715853340673511e-34,1.8718816993310542e-37,1.4244881323581696e-37,8.979135567510212e-20,2.235538878033185e-30,2.948648809946711e-47,9.044221506950401e-62,4.961582985387677e-47,2.686826035883989e-39,6.706294119272343e-31,1.2221875783564542e-45,3.888708827104731e-79,4.020324159634627e-64,7.501503541881334e-47,4.16959284953961e-43,2.429065115354566e-34,3.3659972939703225e-58,3.76,0.0,0.7699527194104487,0.9999533502925196,1.8938444248209275e-24,3.3244822712470706e-44,1.71837149563016e-08,1.718371495665191e-08,1.7064325295449498e-19,2.2850356045921505e-24,4.664969973883397e-05,8.166031987481616e-23,1.3568526839313804e-24,7.741634805645964e-12
6.373489042055922e-10,0.5340418494393366,4.7976511301105847e-17,6.330221703860023e-21,3.726962817307806e-21,2.9723081407696514e-29,0.0,0.0,8.121247733547717e-12,2.988879444848984e-19,1.7625091302302953e-35,1.5359632569958686e-46,1.8115075767089682e-32,1.6375101139373587e-55,2.6957566765246676e-47,2.8483948965118904e-43,8.379679512086223e-39,8.132986555591765e-34,2.2094268251126585e-37,1.6441996516431324e-37,9.881448021120696e-20,2.580385711881328e-30,3.8308977164012016e-47,1.300885950418254e-61,6.602018268474053e-47,3.4134690593662e-39,7.741641509766773e-31,1.552668732488656e-45,6.049418559204743e-79,5.620814585730054e-64,9.528785553255011e-47,5.2930435399005855e-43,2.941732272868466e-34,4.702815636442173e-58,3.76,0.0,0.7699527185673389,0.9999525035881278,2.186938534922248e-24,4.430742690537711e-44,1.8026445121103144e-08,1.802644512148814e-08,1.8726912241146412e-19,2.51347391143343e-24,4.749640375115371e-05,8.984917858537619e-23,1.5179198927544013e-24,8.12129631147488e-12
6.671447485594308e-10,0.5340418495207214,5.024174810172664e-17,6.80833940471814e-21,4.084991497175848e-21,3.4101037522932783e-29,0.0,0.0,8.500906608816708e-12,3.2748675610419563e-19,2.2145109746928355e-35,1.975636513067578e-46,2.1743613300776245e-32,1.9654830060313963e-55,3.312230809747953e-47,3.5044431958254444e-43,1.0530151651532871e-38,9.763333427139931e-34,2.5864023354443232e-37,1.885383465377237e-37,1.0826952889826262e-19,2.958941848351988e-30,4.920470366360742e-47,1.8412818522707343e-61,8.671433754454804e-47,4.289449475759275e-39,8.878363257533162e-31,1.9510515851030686e-45,9.230544674707225e-79,7.738999156856708e-64,1.1972251038097171e-46,6.6460941890566815e-43,3.531558014136481e-34,6.470676687411402e-58,3.76,0.0,0.7699527177242291,0.999951723739751,2.508870237770401e-24,5.828108856360068e-44,1.8869175284980732e-08,1.8869175285402e-08,2.046183442667751e-19,2.7526779481237624e-24,4.827625174813357e-05,9.84275714827501e-23,1.6898005429391155e-24,8.500957509528213e-12
6.969405929132694e-10,0.5340418496021061,5.250898106339179e-17,7.302816593319398e-21,4.45956914285243e-21,3.889017395500686e-29,0.0,0.0,8.88056519605308e-12,3.573919902835072e-19,2.754791386225372e-35,2.514601784523211e-46,2.5891353086646175e-32,2.340378489289074e-55,4.030946751265772e-47,4.274814044517947e-43,1.3101051804664273e-38,1.1627267228953272e-33,3.0050347731076733e-37,2.1490348056500747e-37,1.1815650173592533e-19,3.372770735099884e-30,6.254119498344662e-47,2.5681135657727127e-61,1.1255214211500027e-46,5.336685382523727e-39,1.0121184595283639e-30,2.427297528326656e-45,1.3838593811708485e-78,1.0507500776380675e-63,1.4892870600977072e-46,8.26213027019083e-43,4.205919994051548e-34,8.77951923081746e-58,3.76,0.0,0.7699527168811193,0.9999510054683393,2.8610032886795845e-24,7.574880867385225e-44,1.971190544793437e-08,1.971190544839348e-08,2.2268471985651312e-19,3.00263237686267e-24,4.899452278026701e-05,1.0739527580606257e-22,1.8727256365294284e-24,8.880618424174147e-12
7.26736437267108e-10,0.5340418496834907,5.47782101451076e-17,7.813664337096338e-21,4.850712647163565e-21,4.410913980068835e-29,0.0,0.0,9.260223517700577e-12,3.886036459685206e-19,3.395682937655603e-35,3.169864015048285e-46,3.060551924274941e-32,2.7664632721040907e-55,4.862874176340566e-47,5.173649841108564e-43,1.6151213278174395e-38,1.374608911975577e-33,3.4675378303818154e-37,2.4361481431346973e-37,1.284753987238513e-19,3.823434713369301e-30,7.873201541600095e-47,3.5338384517699196e-61,1.445089804001638e-46,6.57914129688559e-39,1.1474829508787346e-30,2.9922971633298777e-45,2.0415461976560795e-78,1.4084840306680215e-63,1.8357286484836825e-46,1.0177596605378831e-42,4.972532546981121e-34,1.1760609157170687e-57,3.76,0.0,0.7699527160380095,0.9999503439117552,3.2447028357886292e-24,9.737709226917774e-44,2.0554635609964063e-08,2.0554635610462598e-08,2.414621036353697e-19,3.2633218772537044e-24,4.965607898477142e-05,1.1675206895103296e-22,2.066923532165787e-24,9.260279077856396e-12
7.565322816209466e-10,0.5340418497648753,5.704943530599429e-17,8.340893701054464e-21,5.258438902517915e-21,4.9776608535195394e-29,0.0,0.0,9.639881594430609e-12,4.211217221790686e-19,4.150614634931069e-35,3.960500799531249e-46,3.593537641297114e-32,3.248188289675617e-55,5.819544668654964e-47,6.2161978565661436e-43,1.9744717597692295e-38,1.614202789981354e-33,3.976111850345829e-37,2.747717187692617e-37,1.392262198616968e-19,4.312495018776128e-30,9.824037042636521e-47,4.8026452191193285e-61,1.8369278122968453e-46,8.042919454611628e-39,1.2944020737201827e-30,3.657911640204463e-45,2.967567496078143e-78,1.8659055559879752e-63,2.243806280259698e-46,1.2432126273819465e-42,5.839446657026201e-34,1.5569487172008647e-57,3.76,0.0,0.7699527151948997,0.9999497345918086,3.661335420018181e-24,1.239235637561092e-43,2.1397365771069812e-08,2.1397365771609345e-08,2.60944402721425e-19,3.534731146324359e-24,5.0265398551689787e-05,1.264977284658156e-22,2.2726203084477974e-24,9.639939491246352e-12
7.863281259747852e-10,0.5340418498462599,5.932265650527725e-17,8.884515747671562e-21,5.682764801081743e-21,5.591127801161166e-29,0.0,0.0,1.0019539445282517e-11,4.549462180032634e-19,5.034158270606454e-35,4.907822274908087e-46,4.19322278949593e-32,3.790188526401989e-55,6.913047841025876e-47,7.418851293683874e-43,2.3951118633698294e-38,1.8838239767392366e-33,4.532943635096907e-37,3.0847348889683475e-37,1.50408965149118e-19,4.841511782089425e-30,1.2158283935200785e-46,6.452458643700583e-61,2.313554990921849e-46,9.75635110077795e-39,1.4533479773404476e-30,4.437013984312083e-45,4.255197744409058e-78,2.445164113815621e-63,2.721393551064646e-46,1.5068668889130288e-42,6.815049928283687e-34,2.0389172109992938e-57,3.76,0.0,0.7699527143517899,0.9999491733838805,4.1122689750431656e-24,1.5624491218209973e-43,2.224009593125163e-08,2.2240095931833717e-08,2.8112557644480374e-19,3.816844898545563e-24,5.082660610017555e-05,1.3663203204730632e-22,2.4900400861290328e-24,1.0019599683383322e-11
8.161239703286238e-10,0.5340418499276446,6.159787370227897e-17,9.444541536810832e-21,6.1237072349326686e-21,6.253187046029589e-29,0.0,0.0,1.0399197087792347e-11,4.90077132592107e-19,6.062074734186463e-35,6.035536989396097e-46,4.864941376933935e-32,4.397282838767671e-55,8.156027426957613e-47,8.79919037914781e-43,2.884566670704759e-38,2.1858808075216146e-33,5.1402065355692065e-37,3.4481934369742825e-37,1.6202363458577122e-19,5.41204403001249e-30,1.4933323916817707e-46,8.577192437690973e-61,2.889050780040426e-46,1.1750087772347858e-38,1.6247926864323954e-30,5.3435304087947074e-45,6.02507975877068e-78,3.1721827831408605e-63,3.2770062118538986e-46,1.8133618233851843e-42,7.908066555111442e-34,2.643363415133118e-57,3.76,0.0,0.7699527135086801,0.9999486564890177,4.59887282727938e-24,1.9530517403604643e-43,2.308282609050952e-08,2.3082826091135722e-08,3.0199963590026193e-19,4.1096478658507585e-24,5.1343500583269815e-05,1.4715475753788578e-22,2.7194053116693e-24,1.0399259671803345e-11
8.459198146824624e-10,0.5340418500090292,6.387508685641164e-17,1.0020982125645933e-20,6.581283096195048e-21,6.965713248828543e-29,0.0,0.0,1.0778854538111487e-11,5.265144651545309e-19,7.251360280008603e-35,7.369923663474555e-46,5.614230903019266e-32,5.074473778714722e-55,9.561677421538926e-47,1.0376023487773306e-42,3.450953267441469e-38,2.5228743086924876e-33,5.800060751679596e-37,3.839084262668332e-37,1.740702281713126e-19,6.0256496859634376e-30,1.8212661690153596e-46,1.1289268046102703e-60,3.579178908057997e-46,1.4057192572687535e-38,1.8092081011271593e-30,6.392481613462679e-45,8.431928265008085e-78,4.0771211938502464e-63,3.919827113927735e-46,2.1676939264373657e-42,9.127557292396012e-34,3.395154535716282e-57,3.76,0.0,0.7699527126655703,0.9999481804082384,5.122517695882056e-24,2.421843484107402e-43,2.392555624884349e-08,2.392555624951536e-08,3.2356064350360923e-19,4.4131247976545496e-24,5.181958098289574e-05,1.5806568292254296e-22,2.960937007220536e-24,1.0778919472657778e-11
8.75715659036301e-10,0.5340418500904138,6.61542959271701e-17,1.0613848568596509e-20,7.055509277159042e-21,7.7305835078694e-29,0.0,0.0,1.1158511811115936e-11,5.642582149528221e-19,8.62029275272328e-35,8.940008842162774e-46,6.446832171679175e-32,5.82694741749698e-55,1.1143738331705414e-46,1.2169428298857337e-42,4.1030031993674736e-38,2.897398173352997e-33,6.514653800879479e-37,4.258398038525674e-37,1.865487459053985e-19,6.683885570855311e-30,2.2066337019943075e-46,1.4722419702820524e-60,4.401516532820608e-46,1.671323143802843e-38,2.007065997027282e-30,7.600024070075401e-45,1.1672585941058849e-77,5.194874827141286e-63,4.6597311280724336e-46,2.575229448995572e-42,1.0482919425822584e-33,4.323031766009893e-57,3.76,0.0,0.7699527118224605,0.9999477419188558,5.684575692754803e-24,2.980873442407093e-43,2.4768286406253544e-08,2.476828640697262e-08,3.4580271255192915e-19,4.7272604608709565e-24,5.2258069985965076e-05,1.6936458632633372e-22,3.214854990871969e-24,1.1158579100822595e-11
9.055115033901396e-10,0.5340418501717984,6.843550087412588e-17,1.1223151917272939e-20,7.546402670385261e-21,8.549677359010449e-29,0.0,0.0,1.1538168920507057e-11,6.033083812984093e-19,1.0188477770512208e-34,1.0777750426469826e-45,7.368689104659046e-32,6.660073170014301e-55,1.291649357333698e-46,1.4200792984532665e-42,4.850084876927887e-38,3.312138736986785e-33,7.286121113705773e-37,4.7071246791060074e-37,1.9945918778768513e-19,7.388307403875709e-30,2.6571349532418592e-46,1.9034806484088997e-60,5.375588115765498e-46,1.9756364395901078e-38,2.218838025239861e-30,8.983491294056233e-45,1.5995653288422057e-77,6.56561200192574e-63,5.50731003791784e-46,3.0417169730634685e-42,1.1983886742147756e-33,5.460043790848532e-57,3.76,0.0,0.7699527109793507,0.9999473380526526,6.286420322567617e-24,3.64353258678508e-43,2.5611016562739685e-08,2.5611016563507513e-08,3.6872000678755276e-19,5.052039639931259e-24,5.266193580949958e-05,1.8105124601213852e-22,3.481378070494217e-24,1.1538238569999137e-11
9.353073477439783e-10,0.534041850253183,7.071870165692084e-17,1.1848903220429348e-20,8.05398016879636e-21,9.424876775595757e-29,0.0,0.0,1.1917825878904362e-11,6.436649635479807e-19,1.1976894865922085e-34,1.2918227108104384e-45,8.38594855494774e-32,7.579403619627213e-55,1.4894766038991325e-46,1.649285743020991e-42,5.702225977755627e-38,3.769874953105386e-33,8.11658673053226e-37,5.186253341617174e-37,2.1280155381782872e-19,8.140469803265929e-30,3.1812096265857296e-46,2.441245344609413e-60,6.5230040432517465e-46,2.3227436815514413e-38,2.4449957124096874e-30,1.0561435102598547e-44,2.1712942562652327e-77,8.23534999216666e-63,6.473897407452958e-46,3.5732999254732706e-42,1.3640529499475933e-33,6.844011055565146e-57,3.76,0.0,0.7699527101362409,0.9999469660757796,6.92942648278295e-24,4.424649877287712e-43,2.6453746718301924e-08,2.645374671912004e-08,3.923067399657689e-19,5.387447136801433e-24,5.3033912302855716e-05,1.9312544037868857e-22,3.760724213743173e-24,1.1917897892806901e-11
9.65103192097817e-10,0.5340418503345677,7.300389823526225e-17,1.249111352392396e-20,8.578258665756919e-21,1.0358066168393575e-28,0.0,0.0,1.2297482697930961e-11,6.853279610999101e-19,1.4007943584294495e-34,1.5399833717363467e-45,9.504960120329948e-32,8.590674343451288e-55,1.709391485516747e-46,1.9069754487115416e-42,6.670135847192415e-38,4.2734783688939594e-33,9.008164074307803e-37,5.696772426475949e-37,2.2657584399548554e-19,8.94192628709962e-30,3.788082194913429e-46,3.107304439786476e-60,7.86760399776156e-46,2.7170070650074397e-38,2.686010460752389e-30,1.2353666859152668e-44,2.921303711622474e-77,1.0256571664332636e-62,7.571593422704518e-46,4.176529029825686e-42,1.546325439754042e-33,8.518021807344799e-57,3.76,0.0,0.7699527092931311,0.9999466234702474,7.614970463688914e-24,5.340591694552615e-43,2.7296476872940265e-08,2.7296476873810188e-08,4.1655717542624375e-19,5.7334677709992104e-24,5.337651745536359e-05,2.0558694795883384e-22,4.053110696635131e-24,1.2297557080868969e-11
9.948990364516555e-10,0.5340418504159523,7.529109056891745e-17,1.3149793870685977e-20,9.119255055142899e-21,1.1351132385534441e-28,0.0,0.0,1.2677139388292202e-11,7.282973733909663e-19,1.6305489539817539e-34,1.8264482488127916e-45,1.0732275957066198e-31,9.699803738129904e-55,1.9529832347005813e-46,2.1957051256899377e-42,7.765227896800901e-38,4.825913100857663e-33,9.96295677753164e-37,6.239669577866747e-37,2.4078205832031183e-19,9.794229274060967e-30,4.487808197114275e-46,3.927008955853125e-60,9.435605076706472e-46,3.163075567104391e-38,2.9423535480875715e-30,1.4381298704297652e-44,3.897727180382414e-77,1.2688884006277873e-62,8.813289707611086e-46,4.858374696918469e-42,1.74628045479904e-33,1.0530960897063487e-56,3.76,0.0,0.7699527084500213,0.9999463079168862,8.344429948438674e-24,6.409364597326127e-43,2.8139207026654715e-08,2.813920702757797e-08,4.414656256681175e-19,6.090086379610711e-24,5.3692070436758314e-05,2.1843554741802682e-22,4.358754233016356e-24,1.2677216144890667e-11
9.999999999999999e-10,0.5340418504973369,7.568285144842493e-17,1.3264210035993435e-20,9.213549334987907e-21,1.1527282351110568e-28,0.0,0.0,1.2742135518381867e-11,7.35784585890537e-19,1.672735808663172e-34,1.8796556500639265e-45,1.095373377620314e-31,9.899934056784035e-55,1.9971774818654434e-46,2.248440620473739e-42,7.966324590007817e-38,4.925604216029642e-33,1.013290419121227e-36,6.335929629576267e-37,2.4325742329092077e-19,9.945351192850137e-30,4.617687788675339e-46,4.0848107845853064e-60,9.72848528062258e-46,3.244989076834914e-38,2.9878096492705218e-30,1.4753631629332244e-44,4.091702645158826e-77,1.315127026298298e-62,9.041283082476807e-46,4.983516740462101e-42,1.7823647885972322e-33,1.0913456171632517e-56,3.76,0.0,0.7699527083056833,0.9999462564495206,8.473814023169997e-24,6.609063139321221e-43,2.82834800246399e-08,2.828348002557244e-08,4.457954392595694e-19,6.152199845513729e-24,5.374353773762919e-05,2.2067398198455567e-22,4.4124242882661954e-24,1.2742212681807898e-11
1.0246948808054941e-09,0.5340418504973369,7.758027861770949e-17,1.3824955300688127e-20,9.676986231401839e-21,1.2405964712448934e-28,0.0,0.0,1.3056795959848131e-11,7.725731998932812e-19,1.8894910429273255e-34,2.1557810237347655e-45,1.2074650593701028e-31,1.0912892846083608e-54,2.221894122391969e-46,2.518179040825226e-42,8.9996420008705e-38,5.430235810468986e-33,1.0983059543054365e-36,6.815931684298894e-37,2.554201967919639e-19,1.0698930084222349e-29,5.291321798929753e-46,4.929749202416011e-60,1.125575465123717e-45,3.6658940694355493e-38,3.214496127871955e-30,1.6666784773016922e-44,5.159848782342636e-77,1.559971989712804e-62,1.0212694114154624e-45,5.626239354035424e-42,1.9650259444684872e-33,1.2938072306242646e-56,3.76,0.0,0.7699527076069115,0.9999460172796507,9.119184013095178e-24,7.650721401427825e-43,2.8981937179445274e-08,2.8981937180423385e-08,4.670264519287409e-19,6.457287817306714e-24,5.398270729282758e-05,2.3167101755299656e-22,4.677871087103523e-24,1.3056875094732026e-11
1.0544907251593327e-09,0.5340418505787214,7.987146234151277e-17,1.4516608850924223e-20,1.0251469089604876e-20,1.3524454871805135e-28,0.0,0.0,1.3436452421680237e-11,8.181554401115587e-19,2.180314200352534e-34,2.532939146048533e-45,1.353904074499996e-31,1.223622518223454e-54,2.517819199360294e-46,2.877253152549073e-42,1.0386266890918317e-37,6.089595679816433e-33,1.207055902235916e-36,7.426544879163006e-37,2.7049025941009796e-19,1.1657578939821534e-29,6.210484613480609e-46,6.149453781419744e-60,1.3359487960802917e-45,4.230712479858273e-38,3.502909229232517e-30,1.9233962398387334e-44,6.780295652816186e-77,1.9065084482687513e-62,1.1784355486793101e-45,6.487969713419491e-42,2.2037034933994796e-33,1.5801556370612478e-56,3.76,0.0,0.7699527067638017,0.9999457495911589,9.94061312668048e-24,9.086270578490518e-43,2.9824667331311955e-08,2.982466733234643e-08,4.932340637660214e-19,6.835056956358525e-24,5.425039540493811e-05,2.4529313729059205e-22,5.010677171008651e-24,1.3436533939474508e-11
