Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62)
2.6134639119131415e-08,0.8728066021944766,3.358446013730517e-06,6.369958460715768e-08,2.6143129812821906e-07,5.508670088141328e-07,0.0,0.0,4.1190356219256675e-06,3.682194903520096e-10,4.974066900508111e-10,1.4329934786079006e-14,6.489406780744214e-13,2.7886100005240565e-23,3.6237923742409706e-18,6.919662894769398e-13,1.0491037476772458e-13,4.969050414908138e-13,3.1418532563244034e-15,1.064499365320236e-14,4.410163418314161e-07,1.1107188463053482e-12,1.0915336101780162e-14,1.8404519887628018e-22,1.7622209985912915e-18,1.0102197566321642e-13,2.7173174420098962e-11,7.647310148464175e-15,9.073967104798418e-29,9.60667473445097e-22,2.1275159323338102e-19,1.583870621558151e-18,7.593381128066885e-13,2.738729079195839e-22,3.76,0.0,0.5927394960181405,0.9970177011805375,1.2306858226196003e-08,4.760047396730246e-16,0.01329589522183498,0.013296837020541762,2.9737447621017856e-08,1.3756725478867437e-10,0.0029779200509160585,1.4858770980462262e-09,1.1487511488105766e-10,1.1228465173228366e-06,8.765761451262464e-08,1.127100083570804e-06,2.6218320529903224e-06,0.0007987397552683156,1.307536018901089e-09,1.8067735118162012e-07,2.6425013484107332e-08
2.6848356179748204e-08,0.8728666004797945,3.4811830095446713e-06,6.76429269009789e-08,2.769853088124701e-07,5.880355865868613e-07,0.0,0.0,4.229789650290945e-06,3.8856980142466524e-10,5.392644469811915e-10,1.6005907081978256e-14,7.202020416309912e-13,3.1573688353527423e-23,4.13784857651054e-18,7.519145249581798e-13,1.1933486655557974e-13,5.52283659500846e-13,3.622536624764785e-15,1.1919487687931396e-14,4.6535703643174506e-07,1.2007178597090063e-12,1.2085033941326298e-14,2.2795431896252355e-22,2.0357511312676275e-18,1.1521751499644925e-13,2.9366778777806046e-11,8.39770769809859e-15,1.1216406305697017e-28,1.0799581418041998e-21,2.4349157026061317e-19,1.7695250623979826e-18,8.419618162615347e-13,3.331538115857913e-22,3.76,0.0,0.5923696805006619,0.9970175754835856,1.3400615975600422e-08,5.561791764567355e-16,0.013654738547603594,0.013655730942302768,3.056555402401378e-08,1.416205105085386e-10,0.0029779196761167354,1.628284705184472e-09,1.2846283214483412e-10,1.1347738288491658e-06,8.886803299714362e-08,1.1758939101325179e-06,2.724524876435619e-06,0.0008202924781986582,1.4253373626555593e-09,1.9062531245768657e-07,2.7186832795476447e-08
2.7562073240364994e-08,0.8729265618031941,3.604540411332371e-06,7.169546409219364e-08,2.930128072017483e-07,6.265208584700971e-07,0.0,0.0,4.340452978581605e-06,4.094652348201972e-10,5.834100072080547e-10,1.7824842672716875e-14,7.970025112949292e-13,3.565888260473528e-23,4.7121669158015485e-18,8.152076167877046e-13,1.3527078280711968e-13,6.120681196881509e-13,4.159955813030168e-15,1.3306117159328447e-14,4.903473881956674e-07,1.2952660564932373e-12,1.3341049649350888e-14,2.8073042336486426e-22,2.3422245591291636e-18,1.3093588267967954e-13,3.1668656089181035e-11,9.197069762511984e-15,1.381842821329389e-28,1.2099078527399461e-21,2.777199275019052e-19,1.9707789880634146e-18,9.308802552240706e-13,4.0305657773299117e-22,3.76,0.0,0.5920000938714776,0.9970174494206807,1.4558973509817821e-08,6.471539106132142e-16,0.014013357319239856,0.014014401628925303,3.139314222668771e-08,1.4567123485191828e-10,0.0029779193002260735,1.7799606020399801e-09,1.4328236276122338e-10,1.1466835859473827e-06,9.007483851848406e-08,1.2253558361683517e-06,2.8283018443801577e-06,0.0008418314709445385,1.5503714169149956e-09,2.0083685236410548e-07,2.794857502412147e-08
2.8275790300981783e-08,0.8729864861871903,3.7285083649055517e-06,7.585605571552289e-08,3.095147225442354e-07,6.663280844085158e-07,0.0,0.0,4.451025706423411e-06,4.309055978864344e-10,6.299049136759386e-10,1.9794590042862417e-14,8.795991403463119e-13,4.017817125950422e-23,5.3520670149442e-18,8.819320932863041e-13,1.5282868220982205e-13,6.764726863392555e-13,4.7588946763683016e-15,1.481133390576564e-14,5.159870777794613e-07,1.3944574814290322e-12,1.4686877974270666e-14,3.4385478385938936e-22,2.6844929495677342e-18,1.482915484867002e-13,3.408073934961835e-11,1.0047064310167655e-14,1.6970782817433985e-28,1.3511113809294262e-21,3.1573313258898774e-19,2.1884418663921205e-18,1.0263702668628447e-12,4.8510636076001455e-22,3.76,0.0,0.5916307359797791,0.9970173229908899,1.5783906031479315e-08,7.500344857100789e-16,0.01437175167513657,0.014372849218890378,3.222021254841155e-08,1.497194279757345e-10,0.0029779189232413,1.94123698112807e-09,1.594108176091428e-10,1.1585858438449221e-06,9.127890339900196e-08,1.2754841111955411e-06,2.933161827429631e-06,0.0008633567417247879,1.6828829271444535e-09,2.1131174025477432e-07,2.871024559339129e-08
2.8989507361598572e-08,0.8730463736545062,3.85307844149815e-06,8.012357753009155e-08,3.264919364270026e-07,7.074624162305239e-07,0.0,0.0,4.561507933599311e-06,4.5289069589172745e-10,6.788108078190783e-10,2.1923196724740472e-14,9.682526305917726e-13,4.517113210187061e-23,6.0631720506668666e-18,9.521741440187082e-13,1.7212374970140673e-13,7.457153804849971e-13,5.4243831083124185e-15,1.6441773632715608e-14,5.422757859458132e-07,1.4983850011995516e-12,1.612602913702406e-14,4.1900667142825845e-22,3.0655582710564683e-18,1.6740395956228993e-13,3.6604920464928235e-11,1.0949368891096132e-14,2.0780714598988266e-28,1.5041774284151443e-21,3.578453194905237e-19,2.423339326891008e-18,1.1287114194659843e-12,5.809951479070409e-22,3.76,0.0,0.5912616066749893,0.9970171961932909,1.707739453706268e-08,8.660048918003419e-16,0.014729921753585753,0.014731073850586628,3.304676530833378e-08,1.53765090428658e-10,0.0029779185451595603,2.1124490356155812e-09,1.7692796378577546e-10,1.170489332789535e-06,9.24809856893008e-08,1.326277434447274e-06,3.0391045489089043e-06,0.0008848682987534059,1.82311876559341e-09,2.2204974563353e-07,2.94718503345005e-08
2.970322442221536e-08,0.8731062242280286,3.978243449877443e-06,8.449692317931209e-08,3.43945285439788e-07,7.499289122674423e-07,0.0,0.0,4.671899760024738e-06,4.754203320351351e-10,7.301894345452356e-10,2.4218908481720043e-14,1.0632272085483515e-12,5.068066644909715e-23,6.8514165146875e-18,1.0260196303147686e-12,1.932758356846647e-13,8.200179003832386e-13,6.1617015999513656e-15,1.8204256294817056e-14,5.692131935632327e-07,1.6071403186834777e-12,1.7662027129598684e-14,5.080834527602623e-22,3.488575242962287e-18,1.8839759037373446e-13,3.924305117269921e-11,1.1905670793299213e-14,2.537465257372634e-28,1.6697285649645306e-21,4.043889675442088e-19,2.6763129104513573e-18,1.2381858558803323e-12,6.92594473913911e-22,3.76,0.0,0.5908927058067478,0.9970170690269712,1.844142563079525e-08,9.963306741707276e-16,0.015087867692778869,0.015089075662310582,3.387280082537783e-08,1.5780822304363932e-10,0.0029779181659780776,2.2939349453464763e-09,1.9591624423706015e-10,1.1824016293895786e-06,9.368174394200753e-08,1.3777348959752977e-06,3.1461304724791448e-06,0.0009063661502395714,1.971327939666868e-09,2.330506381540791e-07,3.023339544163423e-08
3.041694148283215e-08,0.8731660379307902,4.1039972729933065e-06,8.897500554679234e-08,3.618755635852835e-07,7.937325500199004e-07,0.0,0.0,4.782201285725932e-06,4.984943074564891e-10,7.841026472519589e-10,2.66901685159975e-14,1.1647905045305116e-12,5.675324524463811e-23,7.723053929612215e-18,1.1035540953713124e-12,2.1640949273826925e-13,8.996055437904219e-13,6.9763857180789475e-15,2.0105786489025453e-14,5.967989816054814e-07,1.7208139870641567e-12,1.9298408136061132e-14,6.132220932439193e-22,3.956853672624988e-18,2.1140199002787428e-13,4.1996943941706576e-11,1.2917667198083239e-14,3.090127328973191e-28,1.8484011820193943e-21,4.557155952778923e-19,2.948219828677191e-18,1.3550781427783922e-12,8.2196868662958615e-22,3.76,0.0,0.5905240332248979,0.9970169414910254,1.9877991348561196e-08,1.1423620587321622e-15,0.015445589630807107,0.015446854792266889,3.469831941824081e-08,1.6184882686130558e-10,0.0029779177856941765,2.4860358621854786e-09,2.1646079722406553e-10,1.1943293056473498e-06,9.488175006204636e-08,1.4298559254261607e-06,3.254240704400723e-06,0.0009278503043876553,2.1277615995139505e-09,2.443141876199299e-07,3.099488743192964e-08
3.113065854344894e-08,0.8732258147859459,4.230334725569408e-06,9.35567578552792e-08,3.8028352447044314e-07,8.388782371597188e-07,0.0,0.0,4.892412610820876e-06,5.221124212463563e-10,8.406124128750585e-10,2.934561669986227e-14,1.2732134345690117e-12,6.343916715118095e-23,8.684664519216953e-18,1.1848627739156448e-12,2.4165400992551816e-13,9.84707131975725e-13,7.874230507041908e-15,2.215355385529999e-14,6.250328311510179e-07,1.839495423766908e-12,2.103871906745688e-14,7.368221204394145e-22,4.4738606827110584e-18,2.3655182706361896e-13,4.486837284934812e-11,1.398706533315636e-14,3.753497778787776e-28,2.040845459577738e-21,5.121964688737956e-19,3.239932732418798e-18,1.479675125546019e-12,9.713887681400906e-22,3.76,0.0,0.5901555887794745,0.9970168135845534,2.1389088990747895e-08,1.3055370920919781e-15,0.015803087705661596,0.015804411378568518,3.552332140539226e-08,1.6588690307107685e-10,0.002977917404305189,2.6890958945915094e-09,2.386494756200582e-10,1.2062780589529705e-06,9.608150051508455e-08,1.482640247367337e-06,3.363436908297049e-06,0.00094932076939723,2.2926730447499982e-09,2.558401639843232e-07,3.1756333109649395e-08
3.184437560406573e-08,0.8732855548167555,4.357251429829889e-06,9.824113454518457e-08,3.991698833059e-07,8.853708210918963e-07,0.0,0.0,5.00253383550248e-06,5.462744704559148e-10,8.997808169689985e-10,3.21940888293557e-14,1.3887700850873823e-12,7.079282880445097e-23,9.743162834214666e-18,1.2700306014342374e-12,2.691434448002761e-13,1.0755549354293858e-12,8.861294818558278e-15,2.4354933483548098e-14,6.539144233824569e-07,1.963272924227117e-12,2.288651620257956e-14,8.815700996719841e-22,5.043222832111348e-18,2.6398693182710723e-13,4.785907443747185e-11,1.5115582622944423e-14,4.547982627819485e-28,2.2477253453987867e-21,5.742233251009825e-19,3.5523394891711006e-18,1.6122657885826475e-12,1.1433467146174637e-21,3.76,0.0,0.589787372320694,0.9970166853066607,2.297672096317927e-08,1.4873847944792613e-15,0.016160362055233617,0.016161745559236936,3.6347807105073455e-08,1.699224529662522e-10,0.0029779170218084097,2.9034620914077665e-09,2.6257286603264974e-10,1.2182528255888405e-06,9.728142611412361e-08,1.5360878422859881e-06,3.473721230745266e-06,0.0009707775534630826,2.4663177302933417e-09,2.6762833735016434e-07,3.251773953403818e-08
3.255809266468252e-08,0.8733452580465679,4.484743707379442e-06,1.0302711195850621e-07,4.1853531873261277e-07,9.332150972353956e-07,0.0,0.0,5.112565060023766e-06,5.709802501067505e-10,9.616700688191012e-10,3.524461589938824e-14,1.5117376002837785e-12,7.887300743668569e-23,1.0905805333422412e-17,1.3591422229677912e-12,2.990166531849939e-13,1.1723846012300559e-12,9.943905573071102e-15,2.6717486324816845e-14,6.83443439586045e-07,2.0922336754904963e-12,2.4845363928295265e-14,1.0504656788949192e-21,5.668728132865984e-18,2.9385233651089554e-13,5.097074854682093e-11,1.6304946835676515e-14,5.497397813630301e-28,2.469718546015949e-21,6.422091086061805e-19,3.8863429690558915e-18,1.753141120858487e-12,1.340570480831047e-21,3.76,0.0,0.5894193836989465,0.9970165566564548,2.4642894625535592e-08,1.6895283239861522e-15,0.016517412817314787,0.016518857472202313,3.717177683529722e-08,1.739554779127371e-10,0.0029779166382011514,3.1294844248543496e-09,2.8832430774385486e-10,1.2302578795455994e-06,9.848190053960337e-08,1.5901989126408193e-06,3.5850962365115216e-06,0.000992220664775223,2.64895327129656e-09,2.796784779699539e-07,3.327911399049887e-08
3.327180972529931e-08,0.8734049244988072,4.612808485308398e-06,1.0791368885318893e-07,4.3838047449441775e-07,9.824158161768422e-07,0.0,0.0,5.2225063846848455e-06,5.96229553200583e-10,1.02634250658537e-09,3.850642339934371e-14,1.6423960721590895e-12,8.77431560540452e-23,1.2180197920701388e-17,1.4522820014869855e-12,3.3141731680105714e-13,1.2754350820319188e-12,1.1128661956169099e-14,2.924895960547358e-14,7.136195611511473e-07,2.226463769647362e-12,2.691883357302501e-14,1.2468492576977193e-21,6.35432796590742e-18,3.2629831294424296e-13,5.420505913056634e-11,1.7556896227094457e-14,6.629468790866311e-28,2.7075165290318056e-21,7.1658872340269e-19,4.242860839132167e-18,1.9025939865574585e-12,1.5660394938154406e-21,3.76,0.0,0.5890516227647873,0.9970164276330463,2.638962214666536e-08,1.913688150569559e-15,0.016874240129597238,0.016875747255303636,3.799523091384786e-08,1.779859793285866e-10,0.0029779162534807595,3.3675157727508734e-09,3.159999114615577e-10,1.2422969184017168e-06,9.968324774410737e-08,1.6449738533642653e-06,3.6975648522803636e-06,0.001013650111518895,2.84083944718868e-09,2.919903562457201e-07,3.4040463964830194e-08
3.39855267859161e-08,0.8734645541969598,4.741443214627941e-06,1.1289988677250629e-07,4.587059609748721e-07,1.0329776898485624e-06,0.0,0.0,5.33235790982143e-06,6.220221707289316e-10,1.0938606024776673e-09,4.1988930628201774e-14,1.781028433129186e-12,9.747171133435219e-23,1.3574303437811238e-17,1.5495340258634264e-12,3.664939688341372e-13,1.3849485666306004e-12,1.2422439553700502e-14,3.1957287242858194e-14,7.444424695697501e-07,2.3660482171029537e-12,2.911050232701684e-14,1.4744313346544222e-21,7.104138898562116e-18,3.6148040822408155e-13,5.756363504741881e-11,1.8873179680652907e-14,7.976391151172433e-28,2.9618245361557322e-21,7.978197983625779e-19,4.62282536574989e-18,2.060919000628819e-12,1.8230007394825635e-21,3.76,0.0,0.58868408936893,0.9970162982355468,2.8218920366199856e-08,2.1616852382507304e-15,0.017230844129673753,0.017232415046288894,3.881816965828127e-08,1.8201395866998677e-10,0.002977915867644592,3.61791189999668e-09,3.456985778763935e-10,1.2543731379884765e-06,1.0088574839009916e-07,1.7004132262227254e-06,3.811130317747787e-06,0.0010350659018745875,3.0422382048455693e-09,3.0456374272895014e-07,3.4801797120238796e-08
3.469924384653289e-08,0.8735241471645652,4.870645799299442e-06,1.1798475029192347e-07,4.795123566152896e-07,1.0849053968695804e-06,0.0,0.0,5.442119735794679e-06,6.483578916827233e-10,1.1642869679619612e-09,4.5701750028228136e-14,1.9279203511568984e-12,1.0813241440097662e-22,1.5096449113602354e-17,1.650982118454235e-12,4.044000175182756e-13,1.5011704120656934e-12,1.3832394429124952e-14,3.485059026131986e-14,7.759118464359772e-07,2.5110709596860356e-12,3.1423952243215437e-14,1.7373235862928825e-21,7.9224444068953e-18,3.9955947827736973e-13,6.104807083489016e-11,2.025555684419145e-14,9.575458041315376e-28,3.2333616064566453e-21,8.863834664892218e-19,5.027183224654537e-18,2.228412409066817e-12,2.114985425199857e-21,3.76,0.0,0.5883167833622415,0.9970161684630686,3.013281066192153e-08,2.435444233973104e-15,0.017587224955037978,0.017588860982815188,3.964059338592498e-08,1.8603941742049145e-10,0.0029779154806899946,3.881031439349228e-09,3.775220160187091e-10,1.2664892974177928e-06,1.020896454566985e-07,1.7565177374921546e-06,3.925796143042085e-06,0.0010564680440180428,3.253413660917668e-09,3.173984081205221e-07,3.556312127682265e-08
3.5412960907149676e-08,0.8735837034252049,5.000414534439707e-06,1.231673471617311e-07,5.008002092278433e-07,1.1382035871627722e-06,0.0,0.0,5.551791962982197e-06,6.752365030618524e-10,1.2376843589973334e-09,4.96546865363398e-14,2.0833601273433625e-12,1.198046446346271e-22,1.6755333969936222e-17,1.756709842317916e-12,4.4529376781684593e-13,1.6243490772203169e-12,1.536596714642481e-14,3.7937177207657344e-14,8.080273734456175e-07,2.661614883597855e-12,3.3862769313102945e-14,2.0400717315839863e-21,8.813696505876814e-18,4.4070171943958677e-13,6.465992746324738e-11,2.170579826309998e-14,1.1469760548063488e-27,3.522860609340031e-21,9.827851577462479e-19,5.456895318558359e-18,2.4053719737497208e-12,2.445826221477027e-21,3.76,0.0,0.5879497045957356,0.997016038314724,3.2133318822428734e-08,2.7369966616742763e-15,0.017943382743084484,0.017945085202448897,4.046250241387818e-08,1.9006235708256457e-10,0.0029779150926143054,4.15723587154064e-09,4.115747614104111e-10,1.2786477757615967e-06,1.0329514912664089e-07,1.8132882185056273e-06,4.041566071626291e-06,0.0010778565461202654,3.474632103344049e-09,3.3049412327063716e-07,3.632444439323866e-08
3.6126677967766465e-08,0.8736432230024966,5.130748052554572e-06,1.2844676836018873e-07,5.225700372150244e-07,1.1928768859396898e-06,0.0,0.0,5.661374691770057e-06,7.026577898846945e-10,1.3141156813034696e-09,5.385773695231073e-14,2.247638595922148e-12,1.325737666892638e-22,1.8560036184728163e-17,1.866800508079858e-12,4.89338441273285e-13,1.7547360578805757e-12,1.7030886741664634e-14,4.122554456516652e-14,8.40788732395666e-07,2.81776183220337e-12,3.6430542612418784e-14,2.387690236253954e-21,9.782517290234678e-18,4.850786981285419e-13,6.840073307069973e-11,2.322568551006342e-14,1.3708967616699758e-27,3.83106828679529e-21,1.0875554052179322e-18,5.912936601913262e-18,2.5920968616804583e-12,2.8196750859715603e-21,3.76,0.0,0.5875828529205702,0.9970159077896246,3.422247492471793e-08,3.068484120220014e-15,0.01829931763110897,0.018301087842665743,4.128389705901199e-08,1.9408277917149238e-10,0.0029779147034148736,4.446889504776378e-09,4.4796419400673563e-10,1.2908506214255764e-06,1.0450244104335527e-07,1.870725608714077e-06,4.1584440479974026e-06,0.0010992314163475343,3.706161992085659e-09,3.438506591787508e-07,3.7085774550319006e-08
3.6840395028383255e-08,0.8737027059200865,5.261645276811433e-06,1.3382212806984221e-07,5.44822330705229e-07,1.2489298971319097e-06,0.0,0.0,5.7708680225457056e-06,7.306215351975746e-10,1.3936439956583477e-09,5.832108932302878e-14,2.4210490266017423e-12,1.4653149087694631e-22,2.0520020412425647e-17,1.9813371804656e-12,5.367021941012095e-13,1.8925858232192705e-12,1.883517464615218e-14,4.472437716551503e-14,8.741956051838782e-07,2.9795926186666154e-12,3.9130863512040086e-14,2.7856989113040214e-21,1.0833700388794101e-17,5.32867378689185e-13,7.227198368035064e-11,2.4817011311499115e-14,1.635019247821841e-27,4.15874530448301e-21,1.2012506643692112e-18,6.396295912630644e-18,2.788887538477978e-12,3.2410216729265514e-21,3.76,0.0,0.5872162281880414,0.9970157768868806,3.6402313216349554e-08,3.432161483912765e-15,0.01865502975630832,0.018656869040850933,4.210477763796968e-08,1.9810068521141234e-10,0.0029779143130890485,4.750359453660571e-09,4.868005559232752e-10,1.3030995951164124e-06,1.0571167801568934e-07,1.92883094095086e-06,4.2764341895919385e-06,0.0011205926628614102,3.948273959111498e-09,3.5746778699350564e-07,3.784711993644125e-08
3.7554112089000044e-08,0.8737621522016424,5.393105380446494e-06,1.3929256358855608e-07,5.675575526134536e-07,1.3063672063409284e-06,0.0,0.0,5.8802720556916585e-06,7.591275200842005e-10,1.4763325232258113e-09,6.305512234205174e-14,2.60388702920244e-12,1.6177624708075504e-22,2.264514506225398e-17,2.1004026845206337e-12,5.875581335822137e-13,2.0381557536686723e-12,2.0787148564063746e-14,4.8442548597759694e-14,9.082476738083347e-07,3.1471870384320782e-12,4.1967324949544765e-14,3.2401614597860112e-21,1.197221233509014e-17,5.842501494836665e-13,7.62751438994554e-11,2.6481579670833263e-14,1.9458952977963275e-27,4.506666311248702e-21,1.3244541451607635e-18,6.9079758105004e-18,2.996045665970864e-12,3.714712330838959e-21,3.76,0.0,0.5868498302495817,0.9970156456056011,3.8674872001887904e-08,3.830400104328092e-15,0.0190105192557808,0.019012428934299306,4.2925144467166915e-08,2.0211607673270232e-10,0.002977913921634172,5.068015617595055e-09,5.281969689440787e-10,1.3153962072242588e-06,1.0692299524112904e-07,1.987605328617405e-06,4.395540762358127e-06,0.0011419402938187455,4.201240807674247e-09,3.713452780126632e-07,3.860848883447705e-08
