Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76)
4.489573980663303e-09,0.6591210907969688,1.520350824629153e-10,1.9360890584166474e-13,1.1470025283032712e-10,1.1384774913915463e-12,0.0,0.0,8.274321344082347e-09,1.4758173181538032e-14,5.608477398590342e-15,1.4003545733211882e-16,1.1519711731081223e-21,2.894860076258951e-30,1.1685165659271268e-21,2.2483308898037033e-14,6.905013707890292e-12,1.333491785946505e-16,2.9784347345572793e-26,7.679754163831426e-26,8.500339964444092e-13,1.2925719013881579e-20,8.934188918283627e-14,6.774410810442533e-24,8.983279907121507e-18,1.1133329252197138e-19,1.249295104074344e-19,3.2741998144227872e-24,2.321881972676988e-25,2.934985365328633e-26,3.298369203286575e-21,6.804783888379184e-27,3.8794668118001696e-20,4.974226404940721e-35,3.76,0.0,0.526941167183374,0.9994819895232132,5.288217928642353e-13,1.967323394850127e-15,2.8252495828518658e-05,2.8252499269296834e-05,5.587680916090463e-13,2.0595911805593879e-16,0.0005180020864346336,3.151968433566372e-16,2.3238908777267642e-17,7.879711437192106e-09,2.2260456281416663e-10,2.2308153333076997e-11,1.3229629292243165e-10,8.568881266874807e-07,1.8048624694418342e-15,1.1502627259383114e-10,1.026684738824781e-12,2.39703563228735e-16,1.5467982030537102e-13,1.1341253748232672e-11,8.971653360750532e-22,1.454026166419624e-20,1.1974985669327327e-13,4.798719654072825e-24,6.907040233819915e-12,7.887375046730282e-13,6.516999170781813e-17,3.902121151180261e-22,2.1632098910953718e-20,1.5797030892699973e-17,1.9577294245458693e-21,7.791145345526189e-28,4.824078101637665e-32,6.826787463516311e-33,2.2371269204441908e-29
4.5999932742604895e-09,0.6591211787363065,1.599657599304124e-10,2.084821743288361e-13,1.204032055323542e-10,1.2267854875688873e-12,0.0,0.0,8.47785878329601e-09,1.5493010352139212e-14,6.03213730473823e-15,1.5016429226899034e-16,1.268842961444242e-21,3.1047551377660287e-30,1.2249650656447331e-21,2.350739449128109e-14,7.244038300831552e-12,1.4320889046273998e-16,3.239248932077919e-26,8.349609549601552e-26,8.923603524761584e-13,1.389532232725732e-20,9.105163033619184e-14,7.644788644587444e-24,9.642199210822707e-18,1.2342938124306992e-19,1.3440838641212344e-19,3.6944432078916004e-24,2.6189055225980894e-25,3.3097729122831145e-26,3.62626352551674e-21,7.639319320621566e-27,4.2746120426873714e-20,5.899861280955578e-35,3.76,0.0,0.5269404616015616,0.9994819884427362,5.68776884170354e-13,2.1150222274138653e-15,2.8947335338537418e-05,2.8947338938679426e-05,5.779828336486052e-13,2.1494416116968714e-16,0.0005180029575993368,3.3201606118264813e-16,2.4604379885129414e-17,8.064012100770496e-09,2.3292669072576773e-10,2.3936643737193897e-11,1.387742202683507e-10,8.779594641852145e-07,1.894664604797811e-15,1.207533988261523e-10,1.0746702428209595e-12,2.517047898019593e-16,1.6203293122632005e-13,1.1891435988759973e-11,9.881168856970669e-22,1.5634218774037682e-20,1.229008322700059e-13,5.399491756784621e-24,7.246217031463664e-12,8.20209060136279e-13,7.007006880542848e-17,4.298150334974137e-22,2.284126826909081e-20,1.6978742684712818e-17,2.146966779397495e-21,8.970118598145944e-28,5.54315475648443e-32,7.883296087926881e-33,2.4884878076664124e-29
4.710412567857676e-09,0.6591212666755553,1.6811295011519114e-10,2.2411336200065485e-13,1.2624412641961858e-10,1.3196444579793283e-12,0.0,0.0,8.681398718760339e-09,1.624570025354261e-14,6.476593958550002e-15,1.607483220686697e-16,1.3943710416807559e-21,3.324206066267229e-30,1.2826869622814321e-21,2.4549978458089828e-14,7.590955022707943e-12,1.5353251361613128e-16,3.5173002726912694e-26,9.063691978609273e-26,9.357150389064358e-13,1.4911855288362803e-20,9.274175321617314e-14,8.602170321169264e-24,1.0331585656296325e-17,1.3655466875941351e-19,1.4435685084707621e-19,4.156620373889672e-24,2.945426272516158e-25,3.7216803807381166e-26,3.97757835106195e-21,8.551896244971921e-27,4.699159555328177e-20,6.969590194410938e-35,3.76,0.0,0.5269397560206857,0.9994819875834452,6.10694007031958e-13,2.2698819232245125e-15,2.9642173915965845e-05,2.9642177678719558e-05,5.972687288434285e-13,2.2406679645619734e-16,0.0005180036074352406,3.49354906305553e-16,2.601925120769306e-17,8.247877379420892e-09,2.434473745611148e-10,2.5639697635477367e-11,1.454017333645855e-10,8.990306343122832e-07,1.9866555593965003e-15,1.266196366749176e-10,1.12360820751743e-12,2.6399759354609236e-16,1.6954035116711895e-13,1.245394411725501e-11,1.0858120825910254e-21,1.6781664908339103e-20,1.2606241408334794e-13,6.058858343519649e-24,7.593293343074596e-12,8.519907204947345e-13,7.520841475925621e-17,4.723471916034895e-22,2.4083894620357415e-20,1.8217923873788646e-17,2.3491891054934193e-21,1.0293434210228717e-27,6.348481426885276e-32,9.07314940435323e-33,2.7607555428356965e-29
4.8208318614548624e-09,0.6591213546147151,1.764775532641178e-10,2.4052244273715224e-13,1.3222298949593448e-10,1.4171772200149975e-12,0.0,0.0,8.884941179096278e-09,1.701624292621506e-14,6.9423440192414605e-15,1.7179563944611906e-16,1.528970493190526e-21,3.553400492437813e-30,1.3416801631937828e-21,2.5610808187268464e-14,7.945747991065535e-12,1.64329782641075e-16,3.8134634922960523e-26,9.824181206663757e-26,9.800980546170899e-13,1.5976390934489337e-20,9.441249059560356e-14,9.65288637757615e-24,1.105203813092379e-17,1.5077517692995181e-19,1.5478644646229327e-19,4.66376937308322e-24,3.3035669759205625e-25,4.1733669185309766e-26,4.3533522825053566e-21,9.547625829625861e-27,5.1545279950809044e-20,8.201684064614445e-35,3.76,0.0,0.5269390504407461,0.9994819868891059,6.546200555895339e-13,2.4320670792420966e-15,3.033701156082028e-05,3.0337015489419193e-05,6.166207856954115e-13,2.3332420373691e-16,0.0005180040921766721,3.6722139162810426e-16,2.748445659527792e-17,8.431308637961641e-09,2.541644337611732e-10,2.741873103325847e-11,1.5217847899499516e-10,9.201016370696466e-07,2.0808368207130146e-15,1.3262498454395463e-10,1.1734898659781929e-12,2.7658197254449036e-16,1.7720102792384928e-13,1.3028730455856539e-11,1.190578094702493e-21,1.798388852253385e-20,1.292346530721247e-13,6.780999463839147e-24,7.948253456325737e-12,8.840696761600127e-13,8.059055378739295e-17,5.179482351425972e-22,2.535998671712432e-20,1.9515942583920848e-17,2.5649334796348098e-21,1.1774799819122982e-27,7.248009179558711e-32,1.0409574688206035e-32,3.055088121574448e-29
4.931251155052049e-09,0.659121442553786,1.8506045489878046e-10,2.577294503539719e-13,1.383397688863087e-10,1.5195070960080472e-12,0.0,0.0,9.088486192653797e-09,1.780463841311083e-14,7.429884045593338e-15,1.8331422650813969e-16,1.6730659272125229e-21,3.79252526181482e-30,1.401942738261569e-21,2.6689634109389093e-14,8.30840135540288e-12,1.756103758881606e-16,4.128652389241491e-26,1.0633338511376503e-25,1.0255093984899977e-12,1.7089999877525866e-20,9.606407247711463e-14,1.0803563150982184e-23,1.1804149944608255e-17,1.6615990588128758e-19,1.6570873064856438e-19,5.219068233557737e-24,3.695547353312897e-25,4.6676119876756166e-26,4.754641954695161e-21,1.0631814607894727e-26,5.642168978880598e-20,9.616229643565746e-35,3.76,0.0,0.526938344861743,0.9994819863178309,7.006019151519176e-13,2.601741960439732e-15,3.103184827311658e-05,3.1031852370780296e-05,6.360343627394032e-13,2.427136197391007e-16,0.0005180044537111091,3.856237196406126e-16,2.900094539086449e-17,8.614307236647215e-09,2.650757065841752e-10,2.9275144526352074e-11,1.5910410504965452e-10,9.411724724582652e-07,2.1772099580662027e-15,1.3876944083688268e-10,1.2243065357953436e-12,2.8945792522843667e-16,1.850139162456508e-13,1.3615747444938221e-11,1.3027502807559574e-21,1.9242180754009848e-20,1.324176001431588e-13,7.570290324454532e-24,8.31108169051446e-12,9.164335295793032e-13,8.62220009693081e-17,5.66760937021141e-22,2.666955203051693e-20,2.0874167775062294e-17,2.7947444559280308e-21,1.3428866710058852e-27,8.250211126399282e-32,1.1906773698543341e-32,3.3726775614953765e-29
5.152089742246421e-09,0.6591216184316626,2.0288462290455123e-10,2.9461767225853466e-13,1.509869737072656e-10,1.7390539543801748e-12,0.0,0.0,9.495583991504547e-09,1.9434988013686882e-14,8.472319735053304e-15,2.077965930072398e-16,1.9914907773534606e-21,4.301309712240788e-30,1.5262690952412905e-21,2.8900291247725744e-14,9.057226029896224e-12,1.99659970649962e-16,4.8199678312958216e-26,1.2407122281270623e-25,1.1194170662502168e-12,1.9468708007710585e-20,9.931067610236991e-14,1.343282142007803e-23,1.3405697181856186e-17,2.007133807231562e-19,1.8907766808822844e-19,6.4875441539718225e-24,4.590402438430282e-25,5.795511026779166e-26,5.63808363274352e-21,1.3087785251435515e-26,6.720239722683562e-20,1.3082924707296357e-34,3.76,0.0,0.5269369337065449,0.9994819854296411,7.989205646135108e-13,2.964216302350194e-15,3.2421518900096286e-05,3.242152334549474e-05,6.750291205667036e-13,2.6187770289203645e-16,0.0005180049219910284,4.2406966057141994e-16,3.2191650207230454e-17,8.979011872827531e-09,2.8747233931337006e-10,3.322563792520615e-11,1.7340059550119714e-10,9.833136411331102e-07,2.3765385479620607e-15,1.5147567230812572e-10,1.3287105976786025e-12,3.1608454668149047e-16,2.0109218122493293e-13,1.4826283727428982e-11,1.5506959236308797e-21,2.1932150009609787e-20,1.3881582199151947e-13,9.368826287706372e-24,9.060279957141647e-12,9.819683232559486e-13,9.825483443556364e-17,6.7460799406318805e-22,2.938912670478458e-20,2.3776717933223357e-17,3.2987809063035875e-21,1.7318680316253e-27,1.0599267764191015e-31,1.5445467878786898e-32,4.082566882336276e-29
5.372928329440793e-09,0.6591217943091854,2.2159224898451852e-10,3.349394405693179e-13,1.641855362559796e-10,1.97928139722538e-12,0.0,0.0,9.902692336856666e-09,2.1136749447769147e-14,9.607871531668271e-15,2.3425711645796297e-16,2.353232678039533e-21,4.85204117217607e-30,1.6556537936215715e-21,3.1180012787398077e-14,9.837302882002067e-12,2.257576213591152e-16,5.599402426365734e-26,1.4404841281861682e-25,1.2174380332426415e-12,2.205649627391032e-20,1.0248334995184823e-13,1.6549113822356218e-23,1.514086381985228e-17,2.4082959104752576e-19,2.1455641881584215e-19,7.990377157801538e-24,5.649761995322008e-25,7.130107362715289e-26,6.636707052273884e-21,1.596624707261485e-26,7.945643004087518e-20,1.7571922876005706e-34,3.76,0.0,0.5269355225550899,0.9994819847512969,9.060248628064249e-13,3.358612454445825e-15,3.381118579702407e-05,3.381119060287862e-05,7.142219817606653e-13,2.8153803703249657e-16,0.000518005179853751,4.647621340247236e-16,3.55992839774828e-17,9.342002079833728e-09,3.1062034943299325e-10,3.7502079414559824e-11,1.8828840982547192e-10,1.0254541403445044e-06,2.584655524203795e-15,1.6473831831513019e-10,1.4367525939082807e-12,3.4387744965512785e-16,2.1776692238934943e-13,1.6085174853784e-11,1.832497984606552e-21,2.4861961627134722e-20,1.4525748619390223e-13,1.1493551094257565e-23,9.840763330616806e-12,1.048503679269847e-12,1.113508531253715e-16,7.9709277745349565e-22,3.224265874292391e-20,2.6936544731583652e-17,3.8657986755371055e-21,2.210056120454275e-27,1.3474685799890424e-31,1.9824212604414312e-32,4.900650739965654e-29
5.593766916635165e-09,0.6591219701863558,2.4118990105518136e-10,3.788570330077792e-13,1.7793525376018751e-10,2.2411933443768742e-12,0.0,0.0,1.030981144616375e-08,2.2909923146184273e-14,1.0840508405204339e-14,2.6275580567677843e-16,2.762030486970023e-21,5.446193329831904e-30,1.7900871119684533e-21,3.352690803522065e-14,1.0648506260054788e-11,2.539787873145112e-16,6.475847569222683e-26,1.6647728162902772e-25,1.3195722905232324e-12,2.4861842814173977e-20,1.0558383763330674e-13,2.021674808055551e-23,1.7014199619333987e-17,2.871756371258763e-19,2.4223797882278853e-19,9.758311750286751e-24,6.8950707246215865e-25,8.698202729926256e-26,7.759587597594685e-21,1.9316895818179226e-26,9.331175653177503e-20,2.3323727232608125e-34,3.76,0.0,0.5269341114073766,0.9994819841867358,1.0222895784020275e-12,3.786232653301291e-15,3.520084896401348e-05,3.520085414294761e-05,7.535861192667088e-13,3.016744559542663e-16,0.0005180053233612338,5.077735667217033e-16,3.923203606562547e-17,9.70328857833396e-09,3.345031051266069e-10,4.211513239617996e-11,2.0376477059591777e-10,1.0675939701001355e-06,2.801576397410563e-15,1.7855736608331288e-10,1.5483660266456487e-12,3.7283662791056544e-16,2.3503002595556847e-13,1.739204460697168e-11,2.1511404661737208e-21,2.804205790154189e-20,1.5174299872219433e-13,1.3986977437014704e-23,1.0652407505902167e-11,1.1159539776970575e-12,1.2555384897413112e-16,9.354692120390188e-22,3.523017693769478e-20,3.0364635278427685e-17,4.500408151268522e-21,2.7930043599699142e-27,1.6965234182677531e-31,2.519681932421741e-32,5.837719197700544e-29
5.814605503829537e-09,0.6591221460631743,2.616839247222294e-10,4.2653354226642883e-13,1.9223592525600624e-10,2.525800993170347e-12,0.0,0.0,1.0716941532882334e-08,2.475450957731369e-14,1.2174197828438925e-14,2.9335102752524073e-16,3.2217744392657225e-21,6.085234192763188e-30,1.9295618029766867e-21,3.5939131490169365e-14,1.1490711025556603e-11,2.843980824524482e-16,7.458995130153113e-26,1.9158521573433747e-25,1.4258198291483459e-12,2.7893187499459093e-20,1.086138415946802e-13,2.450539070795576e-23,1.9030169016254285e-17,3.40473951708877e-19,2.7221558749504155e-19,1.18246012828783e-23,8.349513269081455e-25,1.0528748931175304e-25,9.016063437934589e-21,2.319275117991342e-26,1.089015906259851e-19,3.0622839925103677e-34,3.76,0.0,0.5269327002634034,0.999481983681001,1.148089342721194e-12,4.248373890069289e-15,3.6590508401173056e-05,3.659051396571746e-05,7.930982851701777e-13,3.222676007649295e-16,0.000518005407470357,5.53179400401189e-16,4.30983795902039e-17,1.0062882018699264e-08,3.591042609643296e-10,4.7075226559211e-11,2.198269177283603e-10,1.1097331304076923e-06,3.0273179965929046e-15,1.9293280283758135e-10,1.663485672362016e-12,4.0296207634673783e-16,2.528734873167163e-13,1.874651866476258e-11,2.5097447953896987e-21,3.148294011442848e-20,1.582727649120146e-13,1.689521678973261e-23,1.1495088685926555e-11,1.1842390088792364e-12,1.4090746800682037e-16,1.0910404479216145e-21,3.8351701868221935e-20,3.407199524934972e-17,5.207325132447194e-21,3.498210698734212e-27,2.117020894270211e-31,3.1737844691269013e-32,6.905136233872061e-29
6.035444091023909e-09,0.6591223219396423,2.8308044646553816e-10,4.781328418305527e-13,2.0708735155614326e-10,2.8341226274445267e-12,0.0,0.0,1.1124082806529166e-08,2.6670509246563018e-14,1.3612905803069644e-14,3.2609953699759584e-16,3.736505875364982e-21,6.770627725363153e-30,2.0740730629376134e-21,3.841488202476872e-14,1.2363792553597719e-11,3.1708928817308592e-16,8.559386080553672e-26,2.196151640462187e-25,1.5361806401747232e-12,3.1158932066448844e-20,1.1157502386903273e-13,2.9490220069312184e-23,2.1193152066739787e-17,4.015042344717483e-19,3.0458272958271216e-19,1.422507171162798e-23,1.0038059518538796e-24,1.2652901504186457e-25,1.0415729393780882e-20,2.7650201594012243e-26,1.263643845281208e-19,3.980230441446301e-34,3.76,0.0,0.5269312891231693,0.9994819832094467,1.2837986506682093e-12,4.746327927037022e-15,3.7980164108606796e-05,3.798017007120387e-05,8.327384545421289e-13,3.432988960567609e-16,0.0005180054568262476,6.0105808678056615e-16,4.720708037583666e-17,1.0420792981606841e-08,3.844077543793515e-10,5.2392560958684524e-11,2.364721083944555e-10,1.1518716212748656e-06,3.261898470943456e-15,2.0786461580249075e-10,1.782047563233919e-12,4.342537907551509e-16,2.712894104899085e-13,2.0148224600179478e-11,2.9115716460470652e-21,3.519517246473159e-20,1.6484718943391971e-13,2.0268102334505253e-23,1.2368683582017978e-11,1.253283719802468e-12,1.574552104352205e-16,1.2651586615259652e-21,4.160724760630548e-20,3.806965018818404e-17,5.9913677218208095e-21,4.34523574321857e-27,2.620001343742738e-31,3.964403309148686e-32,8.114848126730875e-29
6.256282678218281e-09,0.6591224978157603,3.0538537820203393e-10,5.338195370864096e-13,2.2248933520443602e-10,3.167183344145398e-12,0.0,0.0,1.15312354727649e-08,2.8657922695601526e-14,1.5160596896738838e-14,3.6105652021540737e-16,4.310416850859898e-21,7.503836193123887e-30,2.223618487921701e-21,4.095240171531411e-14,1.3267626733445784e-11,3.521253716729953e-16,9.788481697043654e-26,2.5082636181314274e-25,1.650654714659479e-12,3.4667440308641727e-20,1.1446900713907741e-13,3.525214636636189e-23,2.350744580242871e-17,4.711062429837297e-19,3.3943313797672343e-19,1.6998212718758762e-23,1.1987529552563024e-24,1.5104096552960082e-25,1.1968428156905625e-20,3.2749068077636475e-26,1.4584381814749397e-19,5.125047009449061e-34,3.76,0.0,0.5269298779866726,0.9994819827599619,1.4297918620653812e-12,5.281381321494489e-15,3.936981608641459e-05,3.93698224594226e-05,8.724893308162955e-13,3.6475051599154774e-16,0.0005180054835397847,6.514910802055277e-16,5.1567209836977225e-17,1.0777031978901714e-08,4.1039780061907357e-10,5.807710842640229e-11,2.5369761689740874e-10,1.1940094427093446e-06,3.5053372923367006e-15,2.2335279220253878e-10,1.903988960514092e-12,4.667117673582446e-16,2.902700073131941e-13,2.1596791882073992e-11,3.3600236133060955e-21,3.918938771676698e-20,1.7146667625234206e-13,2.4159367369683275e-23,1.3273069414511106e-11,1.323017856068402e-12,1.7524043080254795e-16,1.4592247694990996e-21,4.4996823842911716e-20,4.236864738208414e-17,6.857451933486755e-21,5.355875414953488e-27,3.2177003940277248e-31,4.913643683432062e-32,9.47939577104007e-29
6.477121265412653e-09,0.6591226736915293,3.286044216692316e-10,5.937589185447999e-13,2.384416804320742e-10,3.526014791300092e-12,0.0,0.0,1.193839973346936e-08,3.071675050163297e-14,1.682123427834881e-14,3.982756354304817e-16,4.9478497608987766e-21,8.286322409176829e-30,2.378198031527851e-21,4.354997472625311e-14,1.4202089969082299e-11,3.895785034380589e-16,1.115873595533955e-25,2.8549503717850985e-25,1.7692420436600853e-12,3.8427038262111715e-20,1.1729737575241842e-13,4.187802492516085e-23,2.5977265536740946e-17,5.501825281832005e-19,3.768607962563711e-19,2.018526478059254e-23,1.4226656165765917e-24,1.7918124462392864e-25,1.368424187461697e-20,3.8552664376436377e-26,1.674887888142417e-19,6.541812864260189e-34,3.76,0.0,0.5269284668539118,0.9994819823233109,1.5864432029265485e-12,5.854815449063241e-15,4.075946433469274e-05,4.075947113038936e-05,9.123359263721276e-13,3.866053522880952e-16,0.0005180054968465529,7.045628302329554e-16,5.618815754970134e-17,1.1131609454406421e-08,4.3705888789198496e-10,6.413861980993792e-11,2.7150073455188603e-10,1.2361465947188222e-06,3.757655257548214e-15,2.393973192623192e-10,2.029248329016406e-12,5.003360025701155e-16,3.0980759664222045e-13,2.3091851875504126e-11,3.8586479525046265e-21,4.3476292673170206e-20,1.7813162858663893e-13,2.862682258485544e-23,1.4208123913301457e-11,1.3933756335105975e-12,1.9430633813669256e-16,1.6746881508333792e-21,4.8520437506836346e-20,4.698005769578058e-17,7.810587640305264e-21,6.554335753734733e-27,3.923633957166304e-31,6.046258455381629e-32,1.101192730769059e-28
6.697959852607025e-09,0.6591228495669503,3.5274307229704043e-10,6.581169207739491e-13,2.5494419311886465e-10,3.911654937380521e-12,0.0,0.0,1.2345575786802542e-08,3.2846993276753274e-14,1.859877974893152e-14,4.378090488579182e-16,5.653297007388338e-21,9.119551712105006e-30,2.537813967348036e-21,4.6205926335199684e-14,1.5167059179637127e-11,4.2952007254333564e-16,1.2683664667959545e-25,3.239150494146041e-25,1.891942618234366e-12,4.2446014372379975e-20,1.200616766088237e-13,4.946084706018501e-23,2.860674602403702e-17,6.397009202105731e-19,4.169599407822566e-19,2.3830295417831003e-23,1.6786140252579633e-24,2.113319486378564e-25,1.5573484741096456e-20,4.512784866631455e-26,1.9145340203458337e-19,8.282566329784738e-34,3.76,0.0,0.5269270557248856,0.9994819818924987,1.7541267665708127e-12,6.467906524813326e-15,4.2149108853534245e-05,4.214911608411991e-05,9.522652596470729e-13,4.088469866787323e-16,0.0005180055037411052,7.603607746195607e-16,6.107964259847104e-17,1.14845357846147e-08,4.643757730775935e-10,7.058662771868194e-11,2.898787695770412e-10,1.2782830773109905e-06,4.018874489978292e-15,2.5599818420655396e-10,2.1577653146649483e-12,5.35126492948286e-16,3.2989460360010596e-13,2.4633037841839754e-11,4.411139215686582e-21,4.806667306803908e-20,1.8484244887735008e-13,3.37325203127632e-23,1.5173725318296168e-11,1.464295467591031e-12,2.1469599610390488e-16,1.9130463975774303e-21,5.2178093529016017e-20,5.1914977233379373e-17,8.855875205422463e-21,7.967398907501646e-27,4.752678173137488e-31,7.389856755395776e-32,1.2726210295334187e-28
