Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682)
8.060021155973248e-06,0.6492723205472382,4.940484720621715e-05,1.968558397022258e-06,1.6829929079477232e-05,0.0007162629355013708,0.0,0.0,9.690867613703723e-05,1.5470323929735105e-07,4.434154622511764e-06,1.7453567314573395e-08,2.778816828801732e-09,1.6784915282983392e-16,1.655550635033413e-12,2.4407562405194628e-09,9.024393698301363e-06,1.1254659836373769e-07,2.2030377005864735e-11,1.0750787841731403e-14,1.0165805121456627e-07,1.5191492893947726e-14,6.721606044895097e-11,2.991078832104702e-09,4.71722200484637e-10,6.400168294307413e-07,1.2331247089903744e-11,7.400481016239067e-10,7.814381731368351e-10,7.445087467006215e-12,3.676267955763107e-11,7.847478176805778e-15,5.732247745328844e-10,5.019986865642524e-14,3.76,0.0,0.8909481775760214,0.9994848414495712,0.00020845336963571553,3.277740390567044e-06,0.014733450879624594,0.014740528309164244,7.679916852218875e-11,2.8715675517304215e-14,0.00025998291512062703,7.352372956151656e-08,1.422484394658027e-06,4.108285835826853e-05,1.2127868708813977e-05,0.0007045721241271225,0.0002248523120315794,0.00022753188697670085,6.651126227999895e-08,8.162830415363464e-05,4.1642199222666373e-07,5.183136934802567e-10,4.020402743867062e-07,1.9487210388705584e-06,1.5732682701337696e-08,6.913346199310473e-09,1.7876968815943533e-06,9.514132694101891e-08,1.2430739057572934e-05,2.3666721009700486e-08,2.1746590933265548e-08,8.084424211557484e-09,3.347549261941964e-14,5.371492805004569e-07,7.773195360322941e-10,9.36165805098167e-10,1.5450476499218396e-14
8.147952447198782e-06,0.6492940734969178,5.062553003784743e-05,2.018797378670576e-06,1.7189309130215428e-05,0.000741361043727759,0.0,0.0,0.00010017209897501758,1.6272373493892653e-07,4.603031129527958e-06,1.831845447172374e-08,2.9671526932022538e-09,1.8321077262343842e-16,1.7632863288319057e-12,2.5364674898225534e-09,9.307593122323665e-06,1.1805737712161379e-07,2.364466508412083e-11,1.1253731233341768e-14,1.0393514358835725e-07,1.5630061432948004e-14,7.024428772843034e-11,3.1811832736669424e-09,4.997622887342414e-10,6.705480117227884e-07,1.2782434956446067e-11,7.935972706622948e-10,8.401870879274253e-10,7.934374443189082e-12,3.87906726498505e-11,8.267798078192413e-15,5.924668815550109e-10,5.5206218212955593e-14,3.76,0.0,0.8907532318019097,0.9994772690532857,0.00021478516726147293,3.416977484945123e-06,0.014892617119634882,0.01489996319665389,7.762904208176484e-11,2.903325649232105e-14,0.00025998094558374687,7.599746847874382e-08,1.4775257672848627e-06,4.2076810159515316e-05,1.242327132982669e-05,0.000728939205277826,0.00023257618866529228,0.0002292439302561819,6.881265848704486e-08,8.320033656102977e-05,4.312306678261152e-07,5.420500801553145e-10,4.164508568889645e-07,1.999938248255843e-06,1.6659019518407735e-08,7.323089241775163e-09,1.8649873993840518e-06,1.0150161230318938e-07,1.2860154944609081e-05,2.4238663605185484e-08,2.2753997804958556e-08,8.73043536212887e-09,3.505411448086741e-14,5.589690556866946e-07,8.088983000614697e-10,9.989966371426476e-10,1.6486348681979065e-14
8.235883738424316e-06,0.6493159032706999,5.186452706520522e-05,2.0698449550356785e-06,1.7553842706498187e-05,0.0007670708033164019,0.0,0.0,0.00010351299433788664,1.7111280260927152e-07,4.7767970632850535e-06,1.921720266968692e-08,3.166185875563766e-09,1.9981678604632984e-16,1.876949229932689e-12,2.635029763662398e-09,9.596548384075457e-06,1.2379402337327644e-07,2.5360353094869558e-11,1.177515713915996e-14,1.0623961191584123e-07,1.6080022495505628e-14,7.338316231704212e-11,3.38138041354678e-09,5.292495591570035e-10,7.022071119792362e-07,1.3245572764933474e-11,8.504328155567478e-10,9.026560045207654e-10,8.4501574353546e-12,4.091156869899563e-11,8.706944777549452e-15,6.12181050532392e-10,6.066517558495262e-14,3.76,0.0,0.8905575136207029,0.9994695385595476,0.00022125187648042952,3.560557764070205e-06,0.01505174430000881,0.015059366770558429,7.845871224632518e-11,2.935119020943784e-14,0.00025997893492539666,7.853177817383025e-08,1.5341137985301722e-06,4.3085488493918254e-05,1.2723110608466505e-05,0.0007538949926104377,0.00024048485602283734,0.0002309433022557498,7.117157595539091e-08,8.478312848321615e-05,4.464141964236728e-07,5.66633482421867e-10,4.312283571353029e-07,2.0521167569631553e-06,1.763061660698577e-08,7.752930480821916e-09,1.9447505920695977e-06,1.0821818215959732e-07,1.3300001053306383e-05,2.4819044165335864e-08,2.3798080723389127e-08,9.42101993276516e-09,3.6690795305383835e-14,5.814380681776499e-07,8.414157572714987e-10,1.0653590323331508e-09,1.7580386748471788e-14
8.32381502964985e-06,0.6493378110345246,5.3121979183917544e-05,2.121708934183911e-06,1.792359165288682e-05,0.000793401154970502,0.0,0.0,0.00010693244799560365,1.7988580581881207e-07,4.9555585422034025e-06,2.015082381717723e-08,3.3764138962126393e-09,2.1775588492361109e-16,1.996811987407078e-12,2.736506635027952e-09,9.891316389386699e-06,1.2976454023428883e-07,2.7182817508297773e-11,1.2315581864578744e-14,1.0857157873205922e-07,1.654173433975616e-14,7.663595381389506e-11,3.5921079941470392e-09,5.60246362918628e-10,7.350245864654537e-07,1.3720874385328247e-11,9.107221864811811e-10,9.690375562360932e-10,8.993582507715238e-12,4.312885476740375e-11,9.165629387938312e-15,6.323757071872623e-10,6.661356463277925e-14,3.76,0.0,0.8903610114110084,0.9994616478053188,0.0002278554449872374,3.7085694595593867e-06,0.015210832174698968,0.015218738950623905,7.928817774271303e-11,2.966949364654325e-14,0.0002599768825829559,8.112769689459446e-08,1.5922773917196075e-06,4.410901240590265e-05,1.3027424594272335e-05,0.000779448166639977,0.0002485809719827773,0.000232630125534238,7.358898922784863e-08,8.637657847036669e-05,4.619786198241112e-07,5.920859879361277e-10,4.463787114895076e-07,2.1052731971814794e-06,1.8649275263147847e-08,8.203667849776057e-09,2.0270390259557562e-06,1.1530738349253317e-07,1.3750436492423934e-05,2.5407929698971742e-08,2.487986460184203e-08,1.0158782774665215e-08,3.838710892447213e-14,6.045691842385312e-07,8.748904339684901e-10,1.1354154192013073e-09,1.873526352032156e-14
8.411746320875385e-06,0.6493597979630831,5.4398028299962034e-05,2.1743972131022134e-06,1.8298618749706108e-05,0.0008203611028775326,0.0,0.0,0.00011043155062839543,1.8905869627290412e-07,5.13942357764616e-06,2.112035273703265e-08,3.598352800922101e-09,2.3712230161692734e-16,2.1231577167461535e-12,2.8409628379530302e-09,1.0191954133938326e-05,1.3597719122440855e-07,2.911767216936806e-11,1.287553279318122e-14,1.1093116971498109e-07,1.701556771013146e-14,8.000601181453084e-11,3.813818971747326e-09,5.928171600121479e-10,7.690314565494288e-07,1.4208556503981268e-11,9.746397461302419e-10,1.0395322027249634e-09,9.565834138132486e-12,4.5446125430342124e-11,9.644586733625925e-15,6.530594108245041e-10,7.309087998939123e-14,3.76,0.0,0.8901637134615221,0.9994535946069337,0.0002345978446357619,3.861101717203653e-06,0.015369880493613269,0.0153780796553322,8.011743727699291e-11,2.99881843510094e-14,0.00025997478798843904,8.378627691185905e-08,1.6520458043406294e-06,4.514750202003602e-05,1.3336251745592289e-05,0.0008056074764049533,0.00025686721271897663,0.00023430452274237468,7.60658847279204e-08,8.79805860989762e-05,4.779300349649253e-07,6.184300736589055e-10,4.619079106421313e-07,2.1594246016492192e-06,1.9716854702740726e-08,8.67612451129565e-09,2.111905885492511e-06,1.227861643665988e-07,1.421162190036564e-05,2.600538780242501e-08,2.6000397433853487e-08,1.0946454607326872e-08,4.0144658842012334e-14,6.283754268209781e-07,9.093410786261366e-10,1.209334202487033e-09,1.995375008563764e-14
8.499677612100919e-06,0.6493818652398825,5.569281732074415e-05,2.227917778442194e-06,1.8678987725793896e-05,0.0008479597150867501,0.0,0.0,0.00011401139774823636,1.9864803365897102e-07,5.328502108464773e-06,2.2126847602010967e-08,3.832537709320664e-09,2.5801611237923384e-16,2.2562803404374205e-12,2.9484642883418646e-09,1.049851870376594e-05,1.4244050800760568e-07,3.117077698633901e-11,1.3455548602991118e-14,1.1331851374752985e-07,1.750190619748056e-14,8.349676760044993e-11,4.04698194050991e-09,6.270285699381983e-10,8.042593162346308e-07,1.4708838676251365e-11,1.0423669952844895e-09,1.1143484644724448e-09,1.0168136220949658e-11,4.7867085602236215e-11,1.0144576104571755e-14,6.742408567985552e-10,8.013945777497967e-14,3.76,0.0,0.889965607970316,0.9994453767599182,0.00024148107182415837,4.018244600910178e-06,0.015528889002574656,0.015537388801902165,8.094648953424905e-11,3.030728045531743e-14,0.0002599726505684477,8.650858472460462e-08,1.7134486528479052e-06,4.620107854059347e-05,1.364963093154598e-05,0.0008323817400487754,0.0002653462727779716,0.00023596661663652791,7.860326090764462e-08,8.959505197187208e-05,4.942745941908067e-07,6.456886105656091e-10,4.778219998859105e-07,2.21458841207325e-06,2.083527360183473e-08,9.171149497789475e-09,2.1994049780195048e-06,1.3067209153622573e-07,1.4683719466568e-05,2.6611486658529856e-08,2.716075082347004e-08,1.1786896900687434e-08,4.196507864375158e-14,6.528699773732387e-07,9.447866643681256e-10,1.2872899377032472e-09,2.12387186679228e-14
8.587608903326453e-06,0.6494040140573101,5.700649014581383e-05,2.2822787072714365e-06,1.906476327135779e-05,0.000876206123879736,0.0,0.0,0.00011767308961640963,2.0867100594522402e-07,5.522906036205798e-06,2.3171390378969596e-08,4.079523376778475e-09,2.8054355533229436e-16,2.3964849381915657e-12,3.0590781051181635e-09,1.081106727553435e-05,1.4916329830764003e-07,3.334824688780621e-11,1.4056179487575594e-14,1.1573374298089597e-07,1.8001146608517547e-14,8.711173585953786e-11,4.292081566464272e-09,6.629494230539789e-10,8.407403397970947e-07,1.5221943380741575e-11,1.1140928040865199e-09,1.1937031619634165e-09,1.080175309313715e-11,5.039555343010233e-11,1.0666382034516126e-14,6.959288790203704e-10,8.780465581066458e-14,3.76,0.0,0.8897666830441313,0.9994369920388079,0.0002485071478856538,4.180089096718612e-06,0.015687857443280544,0.01569666630629091,8.177533317838222e-11,3.062680069304469e-14,0.00025997046974412407,8.929570126726004e-08,1.7765159175239762e-06,4.726986425093241e-05,1.3967601433968693e-05,0.0008597798453994595,0.0002740208651533515,0.0002376165300924793,8.120212839634436e-08,9.121987771833143e-05,5.110185055179281e-07,6.738848684141581e-10,4.941270793812739e-07,2.2707824876945425e-06,2.200651167335017e-08,9.689618365472878e-09,2.2895907386416564e-06,1.389833684825474e-07,1.5166892953165639e-05,2.7226295035490472e-08,2.8362020530044746e-08,1.2683106904024518e-08,4.3850032412697276e-14,6.780661776744282e-07,9.812463914819182e-10,1.3694635099212467e-09,2.2593145564331925e-14
8.675540194551987e-06,0.6494262456167004,5.8339191657212526e-05,2.337488167832043e-06,1.945601105093581e-05,0.0009051095261337481,0.0,0.0,0.0001214177311570844,2.191454501982575e-07,5.7227492609923e-06,2.425508728157889e-08,4.339884770073065e-09,3.048173636904936e-16,2.5440881070546567e-12,3.1728726317012623e-09,1.1129657116582117e-05,1.561546540010795e-07,3.56564610555874e-11,1.4677987382114586e-14,1.1817699289917207e-07,1.8513699344848766e-14,9.085451643779233e-11,4.549619031683138e-09,7.006508125851781e-10,8.785072895280232e-07,1.57480960752215e-11,1.1900136491372093e-09,1.2778216595588685e-09,1.146799058432788e-11,5.303546325560051e-11,1.1210815103355043e-14,7.181324525048045e-10,9.613504378654313e-14,3.76,0.0,0.8895669266976752,0.9994284381969659,0.0002556781194850939,4.346727116888645e-06,0.015846785553261886,0.01585591208319522,8.26039668519053e-11,3.0946764415220306e-14,0.0002599682449311033,9.214872211911933e-08,1.8412779473945952e-06,4.835398251266945e-05,1.4290202949335718e-05,0.0008878107505474941,0.0002828937213570657,0.0002392543861192303,8.386351015025714e-08,9.285496599430615e-05,5.281680328877035e-07,7.030425205712761e-10,5.10829304411616e-07,2.328025114001863e-06,2.3232611280619897e-08,1.0232433862299223e-08,2.382518235237797e-06,1.4773885388917452e-07,1.566130771693955e-05,2.784988228562116e-08,2.960532702796413e-08,1.3638222824896648e-08,4.580121515048972e-14,7.039775316925233e-07,1.0187396899633032e-09,1.4560423168692033e-09,2.4020114154798765e-14
8.763471485777521e-06,0.6494485611283962,5.969106770944192e-05,2.393554420306429e-06,1.9852797716457332e-05,0.0009346791836776527,0.0,0.0,0.00012524643186684326,2.300898739267209e-07,5.928147718093285e-06,2.537906923172126e-08,4.614217657141746e-09,3.309571148785799e-16,2.69941833164511e-12,3.2899174578128943e-09,1.1454345584735202e-05,1.6342395938960115e-07,3.81020724409546e-11,1.5321546194553916e-14,1.206484023853396e-07,1.9039988791840337e-14,9.472879612274624e-11,4.820112488866233e-09,7.402061472944196e-10,9.175935235832109e-07,1.6287525254307692e-11,1.270333856522425e-09,1.3669381141263387e-09,1.2168197091332835e-11,5.5790868647143355e-11,1.1778712764504227e-14,7.408606959587644e-10,1.051826038581047e-13,3.76,0.0,0.8893663268529208,0.999419712966401,0.0002629960590213179,4.5182515040561e-06,0.016005673065841965,0.01601512604605311,8.343238917573707e-11,3.1267191607056017e-14,0.00025996597553946564,9.506875771587353e-08,1.9077654651981013e-06,4.945355776465156e-05,1.4617475590664889e-05,0.0009164834844217175,0.00029196759148756885,0.00024088030787283976,8.65884416030222e-08,9.450022048275482e-05,5.457294964096726e-07,7.331856488976565e-10,5.279348856279948e-07,2.386335011595023e-06,2.4515679088662108e-08,1.08005266100067e-08,2.4782431736042497e-06,1.569580805666038e-07,1.6167130731552902e-05,2.8482318343954638e-08,3.089181608171019e-08,1.4655529161452908e-08,4.7820353204832244e-14,7.306177074657514e-07,1.0572862220911507e-09,1.5472204564379683e-09,2.5522817983577846e-14
8.851402777003055e-06,0.6494709618118152,6.106226511904487e-05,2.4504858175903695e-06,2.0255190920400625e-05,0.000964924423640211,0.0,0.0,0.00012916030572009493,2.41523476958177e-07,6.139219415194751e-06,2.654449232973077e-08,4.903139211233614e-09,3.590895962146288e-16,2.8628163647591393e-12,3.4102834416180905e-09,1.178519012788883e-05,1.7098089965337527e-07,4.0692017571898825e-11,1.5987442041962165e-14,1.231481137886385e-07,1.958045371759559e-14,9.873835045897803e-11,5.104097526551675e-09,7.816912047990563e-10,9.58033003940623e-07,1.6840462508976905e-11,1.355265850881689e-09,1.4612957284678213e-09,1.2903764677739187e-11,5.866594550351799e-11,1.2370940197972398e-14,7.641228744104762e-10,1.1500294216439238e-13,3.76,0.0,0.8891648713384136,0.9994108140575851,0.00027046306503542055,4.694756035454815e-06,0.016164519710094815,0.016174308107045583,8.426059874899475e-11,3.158810290505908e-14,0.00025996366097368994,9.805693356324341e-08,1.9760095724081816e-06,5.056871552171363e-05,1.4949459889395519e-05,0.0009458071473630541,0.00030124524429471635,0.00024249441867029372,8.937797081700021e-08,9.615554589408256e-05,5.637092725931608e-07,7.643387486924875e-10,5.454500892829098e-07,2.4457313451991457e-06,2.585788775394905e-08,1.1394855800521679e-08,2.5768219027353335e-06,1.6666127483517735e-07,1.66845306100795e-05,2.9123673726713547e-08,3.222265933667315e-08,1.5738462191490413e-08,4.990920470305729e-14,7.58000539007018e-07,1.096905885031757e-09,1.6431989186901006e-09,2.7104563914776972e-14
8.93933406822859e-06,0.6494934488955102,6.245293165378911e-05,2.5082908060732934e-06,2.0663259329042946e-05,0.0009958546387904793,0.0,0.0,0.0001331604710703068,2.534661738561461e-07,6.356084470386222e-06,2.775253833363034e-08,5.207288629780035e-09,3.893491878546645e-16,3.034635618592685e-12,3.534042732203598e-09,1.2122248283356643e-05,1.7883546948728644e-07,4.343352665929962e-11,1.6676273492214457e-14,1.2567627299335222e-07,2.013554768232124e-14,1.0288704559609564e-10,5.4021276451783505e-09,8.251841855303703e-10,9.998603044674613e-07,1.7407142587989864e-11,1.4450304106314036e-09,1.5611470095875556e-09,1.3676130199205902e-11,6.166499523049834e-11,1.298839118988205e-14,7.879284018801825e-10,1.2565551178133477e-13,3.76,0.0,0.8889625478885795,0.9994017391592696,0.00027808126262495944,4.876335427201545e-06,0.016323325210803347,0.016333458177098532,8.508859414878484e-11,3.190951961453418e-14,0.00025996130063260514,1.0111439045269706e-07,2.0460417543093517e-06,5.1699582373214365e-05,1.5286196797241703e-05,0.000975790911695954,0.0003107294672413201,0.00024409684200340937,9.223315863539733e-08,9.782084796668874e-05,5.821137945673464e-07,7.965267336978265e-10,5.633812374528017e-07,2.506233732831338e-06,2.7261477653468662e-08,1.2016409906961535e-08,2.678311420242814e-06,1.7686937637669316e-07,1.7213677627829933e-05,2.9774019529640377e-08,3.359905492614188e-08,1.6890615621688585e-08,5.206955999190797e-14,7.86140028231016e-07,1.1376188134721693e-09,1.7441857824697752e-09,2.876877536348425e-14
9.027265359454123e-06,0.6495160236172327,6.386321602144457e-05,2.5669779264258313e-06,2.1077072635798944e-05,0.0010274792878700817,0.0,0.0,0.00013724805054699272,2.659386168842228e-07,6.57886515087678e-06,2.9004415147526133e-08,5.527327768308238e-09,4.2187826372093687e-16,3.2152425668317552e-12,3.6612687923971387e-09,1.2465577676986148e-05,1.8699798192169642e-07,4.633413401006127e-11,1.738865181112959e-14,1.2823302948904157e-07,2.0705739458370896e-14,1.0717884016957279e-10,5.714774744226229e-09,8.707657673254273e-10,1.0431106190980694e-06,1.7987803461306393e-11,1.539856929456338e-09,1.6667540318411769e-09,1.4486776455084655e-11,6.479244799194455e-11,1.3631989039194053e-14,8.122868440925826e-10,1.372038476444167e-13,3.76,0.0,0.8887593441430406,0.9993924859383028,0.0002858528038641685,5.0630853386410005e-06,0.01648208928841717,0.016492576165884766,8.591637392999291e-11,3.22314637274814e-14,0.000259958893909343,1.042422846792333e-07,2.1178938851244438e-06,5.284628598134198e-05,1.5627727688017907e-05,0.0010064440222973768,0.00032042306656126975,0.0002456877015527722,9.515507883516506e-08,9.949603346762308e-05,6.009495522893727e-07,8.29774941163319e-10,5.817347082489193e-07,2.5678622551211664e-06,2.8728758653887675e-08,1.2666207409481285e-08,2.782769377916421e-06,1.8760405856495672e-07,1.7754743745480713e-05,3.043342742618077e-08,3.502222809491114e-08,1.811574640049903e-08,5.430324208361513e-14,8.150503469036503e-07,1.1794453822818768e-09,1.8503964167129829e-09,3.0518995604122426e-14
9.115196650679657e-06,0.6495386872239951,6.529326785814409e-05,2.6265558143945844e-06,2.1496701574642754e-05,0.001059807895917112,0.0,0.0,0.00014142417094839158,2.7896221952401953e-07,6.807685912454849e-06,3.030135731932119e-08,5.863941789728584e-09,4.568276111621233e-16,3.405017157867409e-12,3.7920364219307535e-09,1.2815236022039605e-05,1.954790773294012e-07,4.940168875547142e-11,1.812520121519e-14,1.3081853644225953e-07,2.1291513461264284e-14,1.116177872148115e-10,6.04262962066506e-09,9.185191606420375e-10,1.0878197701240428e-06,1.858268638557575e-11,1.6399836841841138e-09,1.7783887050066408e-09,1.533723336700676e-11,6.805286603690698e-11,1.4302687492410775e-14,8.372079212312962e-10,1.49715813996319e-13,3.76,0.0,0.8885552476459333,0.9993830520394463,0.0002937798682302299,5.255102376748307e-06,0.016640811659010064,0.0166516619818263,8.674393662507151e-11,3.25539579408972e-14,0.00025995644019129036,1.0744178826120936e-07,2.1915982331933808e-06,5.4008955079181264e-05,1.597409435943478e-05,0.0010377757971631477,0.00033032886731412765,0.0002472671212017074,9.814481828064376e-08,0.00010118101019335001,6.202230927401203e-07,8.64109136971759e-10,6.005169360161743e-07,2.6306374647862827e-06,3.026211192163566e-08,1.334529753620958e-08,2.8902540874275806e-06,1.9888774928575225e-07,1.8307902632511564e-05,3.1101969665515126e-08,3.649343183995646e-08,1.941778069821994e-08,5.661210710835083e-14,8.447458386134044e-07,1.22240620920222e-09,1.962053686559199e-09,3.2358891157692264e-14
