Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64)
1.3029208020911179e-09,0.6916959057941502,2.2018181577633976e-13,1.45118633670431e-15,1.738082253396224e-16,1.5986370516816576e-21,0.0,0.0,4.946108540787407e-09,3.807314785239663e-15,1.4760361509565485e-25,6.978258443208252e-34,5.845354594883211e-23,1.3803333977919564e-40,8.762414734660603e-34,6.912624065425054e-31,2.2811051134106944e-26,3.443136348025446e-23,4.358595124787139e-27,1.991540129781139e-26,3.149605403631801e-13,2.27942377915869e-21,4.232081608504978e-34,1.0550594164300975e-44,6.413329527862947e-33,1.6164275453841255e-26,2.570102323386694e-20,4.3944424736063535e-32,2.6837313971417194e-55,7.08573946827484e-47,9.549731313873439e-33,1.3859842008892855e-30,1.8267288155615592e-23,1.9355272624365523e-42,3.76,0.0,0.6115041679732519,0.999362270840389,2.70270140509492e-19,1.3079734709897788e-30,1.7476475970569124e-05,1.7476476926601768e-05,3.2589121815962224e-13,1.1736843362434724e-16,0.0006377242134980486,9.647581832856687e-17,6.4314797401563705e-18,4.892452807505174e-09,5.38836011980049e-11
1.3472321237101977e-09,0.6916959823292462,2.2968715796260877e-13,1.5063555964948617e-15,1.867930841744998e-16,1.7799167791733705e-21,0.0,0.0,5.11428901452952e-09,4.070647496055144e-15,1.744349907377198e-25,8.273217850869038e-34,6.680666205949697e-23,1.5887020468673562e-40,1.0108626226807679e-33,7.925345167953131e-31,2.69590451812091e-26,3.935580555796165e-23,4.852821260007717e-27,2.2012917307937043e-26,3.3674787290702387e-13,2.5194374338600543e-21,5.010725365477729e-34,1.3572285973201044e-44,7.810242554970969e-33,1.910364505115667e-26,2.841004464880003e-20,5.193738286920792e-32,3.87588657769217e-55,8.955428013757132e-47,1.1284270380955096e-32,1.633163854127994e-30,2.0878447011396418e-23,2.4394567768047757e-42,3.76,0.0,0.6115035734524888,0.9993599197428933,3.000136086539458e-19,1.5984180396279145e-30,1.80708285018601e-05,1.807082952088525e-05,3.4529416716683075e-13,1.2512363919245412e-16,0.0006400751428128559,1.0313175963529274e-16,6.918312352761041e-18,5.056936981436849e-09,5.7589938920698474e-11
1.3915434453292775e-09,0.6916960588642679,2.3932510664133666e-13,1.5619670177090966e-15,2.003075075796699e-16,1.975229479926301e-21,0.0,0.0,5.282468791033351e-09,4.3427833423923825e-15,2.0503161943252208e-25,9.755624842012401e-34,7.602361982585993e-23,1.8205270497230438e-40,1.1604059394620346e-33,9.047340031192736e-31,3.16893631377237e-26,4.479022539935938e-23,5.382698050282878e-27,2.425247235804934e-26,3.592637779362298e-13,2.7756958686044964e-21,5.900695653586059e-34,1.7324568802207927e-44,9.45160824955469e-33,2.245567091334006e-26,3.1302801521161966e-20,6.105287269794357e-32,5.531200987297656e-55,1.1233022611013743e-46,1.3261897676766464e-32,1.91405241136679e-30,2.3759766018943922e-23,3.051395519835733e-42,3.76,0.0,0.6115029789323044,0.9993578274503393,3.319432583360357e-19,1.9407135243842084e-30,1.866518045419471e-05,1.8665181538051805e-05,3.650789354685692e-13,1.3310324365244023e-16,0.0006421672671867365,1.1000851391649021e-16,7.424280357722801e-18,5.221298752568849e-09,6.141813271174637e-11
1.4358547669483573e-09,0.6916961353992154,2.490956545625713e-13,1.6180262357789351e-15,2.143576294818913e-16,2.185205028675897e-21,0.0,0.0,5.450647911391887e-09,4.6237222141866305e-15,2.39776151251425e-25,1.1445540830124349e-33,8.616186000925255e-23,2.0776207972322904e-40,1.3259201178553948e-33,1.028653080926367e-30,3.706121663608057e-26,5.0768629079778676e-23,5.949402234247296e-27,2.663868195551482e-26,3.8250825490162806e-13,3.0487260714283113e-21,6.913678927733769e-34,2.1954080058528792e-44,1.1370432573698526e-32,2.626231385211393e-26,3.4385291839906275e-20,7.14051069009382e-32,7.805984462034759e-55,1.399018656480291e-46,1.5507260367175722e-32,2.2319158552861047e-30,2.6929226118946786e-23,3.7898564700324455e-42,3.76,0.0,0.6115023844126981,0.9993559654841665,3.6614697642679403e-19,2.3420121879161552e-30,1.925953182758548e-05,1.9259532978101963e-05,3.8523353921953395e-13,1.4130518057257351e-16,0.0006440290651801532,1.1710596685942037e-16,7.949502218437618e-18,5.385538294384418e-09,6.536805017974442e-11
1.4801660885674371e-09,0.6916962119340884,2.589987945072407e-13,1.674538880782965e-15,2.2894958723613976e-16,2.410484012989042e-21,0.0,0.0,5.618826412175992e-09,4.913464003404117e-15,2.790762602512414e-25,1.3364479948662948e-33,9.72806524295935e-23,2.361877584268516e-40,1.5084872968892083e-33,1.1651163520726256e-30,4.3137693012703714e-26,5.732611476019999e-23,6.55410951305887e-27,2.917615809027734e-26,4.064813032540642e-13,3.339054568909657e-21,8.062179336685852e-34,2.763126556916712e-44,1.3602939194779245e-32,3.056828139506592e-26,3.7663510730317347e-20,8.311578339867826e-32,1.0901753381880631e-54,1.7308306426331679e-46,1.8046609776737105e-32,2.5902140203961618e-30,3.04053824313332e-23,4.6757734185919305e-42,3.76,0.0,0.6115017898936702,0.9993543084998442,4.027136619899708e-19,2.81018083305655e-30,1.9853882622044575e-05,1.9853883841036276e-05,4.057463705149846e-13,1.4972740110017408e-16,0.0006456858813237525,1.244240040256414e-16,8.494097329589323e-18,5.549655775672278e-09,6.943955910571369e-11
1.524477410186517e-09,0.6916962884688872,2.690345192835993e-13,1.7315105775842536e-15,2.440895215817235e-16,2.6517177324889476e-21,0.0,0.0,5.787004325959579e-09,5.212008603806289e-15,3.23365430005259e-25,1.5535469047481986e-33,1.0944109411954976e-22,2.675275015689386e-40,1.7092231241614402e-33,1.3149813199031638e-30,4.9985877254882353e-26,6.449887216822277e-23,7.197995923418003e-27,3.1869509239232477e-26,4.311829224443986e-13,3.647207426570699e-21,9.359550062714172e-34,3.455335185079433e-44,1.6188767615874054e-32,3.542111422518028e-26,4.1143450455354044e-20,9.631432175736006e-32,1.5076041910954484e-54,2.1279432399215528e-46,2.0907851028459477e-32,2.9926050139966857e-30,3.42073637774933e-23,5.73272130283194e-42,3.76,0.0,0.6115011953752206,0.99935283392289,4.417332266840361e-19,3.353846239405321e-30,2.0448232837583833e-05,2.0448234126855342e-05,4.2660618538498915e-13,1.5836787385940476e-16,0.000647160290099623,1.319625108578744e-16,9.058185981704708e-18,5.713651361055368e-09,7.363252743954209e-11
1.5687887318055968e-09,0.6916963650036115,2.7920282172439025e-13,1.7889469459368585e-15,2.5978357717710074e-16,2.909568198059329e-21,0.0,0.0,5.95518168173994e-09,5.519355910761146e-15,3.731037324554385e-25,1.7983109537342298e-33,1.2270610745554941e-22,3.0198753922656835e-40,1.9292763916107733e-33,1.4791389207863681e-30,5.767697294550069e-26,7.232418206046729e-23,7.882236041627159e-27,3.472334037441228e-26,4.566131119235071e-13,3.973710249291013e-21,1.0820025368089081e-33,4.2947751365441973e-44,1.9171183284200377e-32,4.087127191230212e-26,4.48311004170943e-20,1.1113809781421648e-31,2.06557348413029e-54,2.600733129608143e-46,2.4120592159220577e-32,3.442949396857021e-30,3.8354872194287126e-23,6.987161840646451e-42,3.76,0.0,0.6115006008573491,0.9993515216575967,4.832965957311966e-19,3.982443533237896e-30,2.1042582474214707e-05,2.1042583835559704e-05,4.4780209277137174e-13,1.6722458484683062e-16,0.0006484723872152606,1.3972137267137506e-16,9.641889908774869e-18,5.877525211414049e-09,7.794682329710594e-11
1.6131000534246766e-09,0.6916964415382618,2.8950369468441873e-13,1.8468536005805517e-15,2.7603790289346427e-16,3.1847081310568166e-21,0.0,0.0,6.123358505296718e-09,5.835505821082116e-15,4.2877860725093095e-25,2.0733640369501203e-33,1.3714043829806353e-22,3.397827094044043e-40,2.169828680318926e-33,1.6585140646897596e-30,6.628642330018922e-26,8.084041569069284e-23,8.608001789722206e-27,3.774225297044061e-26,4.827718711422802e-13,4.319088181717366e-21,1.2458753120138045e-33,5.307579897398638e-44,2.2597293562729453e-32,4.6972218711097504e-26,4.873244715815198e-20,1.2773267853603164e-31,2.805318009007157e-54,3.1608604602367496e-46,2.771619322390623e-32,3.9453142891284356e-30,4.286818245097915e-23,8.468702010408483e-42,3.76,0.0,0.611500006340056,0.9993503538382581,5.274957089142159e-19,4.706266005959029e-30,2.163693153194831e-05,2.1636932967149938e-05,4.693235438144148e-13,1.762955373260147e-16,0.0006496400383767432,1.477004746514397e-16,1.0245332589905469e-17,6.041277484247563e-09,8.238231495778907e-11
1.6574113750437564e-09,0.6916965180728378,2.9993713103809655e-13,1.9052361513428413e-15,2.9285865138909924e-16,3.477820962548826e-21,0.0,0.0,6.29153481955386e-09,6.1604582328655564e-15,4.9090564685608e-25,2.381500128255096e-33,1.5281065416085602e-22,3.811365975135178e-40,2.4320944714150767e-33,1.8540661763646265e-30,7.589403309918887e-26,9.008703429909268e-23,9.376464656011332e-27,4.093084500787294e-26,5.096591995516234e-13,4.6838659086601086e-21,1.4291827482959248e-33,6.523668186202804e-44,2.651826317326723e-32,5.378050999292171e-26,5.2853474362978957e-20,1.4625205856120265e-31,3.7785094249065634e-54,3.821382044572772e-46,3.172781578065499e-32,4.5039775500737846e-30,4.776814157597624e-23,1.0210352905728337e-41,3.76,0.0,0.611499411823341,0.9993493145783037,5.744235210062434e-19,5.536514824629566e-30,2.2231280010795395e-05,2.2231281521626575e-05,4.911603208422656e-13,1.8557875172243014e-16,0.0006506791301543452,1.5589970186973426e-16,1.0868638824058456e-17,6.2049083340384836e-09,8.693887086198307e-11
1.7017226966628362e-09,0.6916965946073393,3.105031236770521e-13,1.964100203237148e-15,3.1025197863372225e-16,3.789600832553504e-21,0.0,0.0,6.459710644932019e-09,6.494213045332492e-15,5.600293821087217e-25,2.7256896730624543e-33,1.6978514238341102e-22,4.262816757385808e-40,2.7173214771945544e-33,2.0667897414825333e-30,8.658409069949931e-26,1.0010458860373452e-22,1.0188798552887271e-26,4.429371097576238e-26,5.372750966024546e-13,5.068567655487778e-21,1.633632189793427e-33,7.977164642867478e-44,3.09895328873194e-32,6.135587873514045e-26,5.720016285915143e-20,1.6685889691797788e-31,5.049467431973607e-54,4.5968691379991526e-46,3.6190472382064455e-32,5.1234319210773344e-30,5.307616838455544e-23,1.224879731084741e-41,3.76,0.0,0.6114988173072042,0.999348389726052,6.24174001923007e-19,6.485349555254952e-30,2.2825627910766438e-05,2.282562949899019e-05,5.133025265062884e-13,1.9507226551796668e-16,0.0006516038142299434,1.643189393018323e-16,1.1511934255676686e-17,6.3684179126075275e-09,9.161635960864937e-11
1.746034018281916e-09,0.6916966711417667,3.212016655082356e-13,2.0234513565360277e-15,3.282240441191561e-16,4.1207525892554045e-21,0.0,0.0,6.627885999629246e-09,6.836770158702639e-15,6.367240608116239e-25,3.109086155711457e-33,1.881341082775216e-22,4.754594403923643e-40,3.026790617960125e-33,2.2977148679289737e-30,9.844548899798009e-26,1.1093471827165642e-22,1.1046179339798129e-26,4.783544187823065e-26,5.656195617457052e-13,5.47371718853405e-21,1.8610322728665726e-33,9.706868772435168e-44,3.6071049361301104e-32,6.976132126901943e-26,6.177849061876595e-20,1.8972475186413086e-31,6.69778145019512e-54,5.503536524048598e-46,4.1141075529480715e-32,5.808388941387309e-30,5.881425299750055e-23,1.4624682181964885e-41,3.76,0.0,0.6114982227916457,0.9993475666701854,6.768421373298804e-19,7.565941429801773e-30,2.3419975231871608e-05,2.341997689924135e-05,5.357405738296133e-13,2.0477413314357643e-16,0.0006524267019207384,1.729580718264798e-16,1.2175345593481266e-17,6.531806369396231e-09,9.641464995334618e-11
1.7903453399009958e-09,0.6916967476761199,3.320327494525213e-13,2.083295206825337e-15,3.4678101135244547e-16,4.47199178821085e-21,0.0,0.0,6.796060899828278e-09,7.18812947410138e-15,7.21594421948604e-25,3.5350328423991265e-33,2.0792957326396536e-22,5.289205478157925e-40,3.361815637435459e-33,2.5479078616849837e-30,1.115718457442422e-25,1.226201513808513e-22,1.1949782303060602e-26,5.1560625243489235e-26,5.9469259443232e-13,5.899837815510494e-21,2.1132963603035024e-33,1.1756774993512226e-43,4.182750520964636e-32,7.906318256865101e-26,6.659443275989153e-20,2.1503031460070066e-31,8.821419658715028e-54,6.55938252585232e-46,4.6618486266105534e-32,6.563782680310748e-30,6.500495635600795e-23,1.738293405996375e-41,3.76,0.0,0.6114976282766651,0.9993468341961159,7.3252392972310665e-19,8.79252914741748e-30,2.4014321974120767e-05,2.4014323722380632e-05,5.584651769846618e-13,2.1468242587039355e-16,0.0006531590078148734,1.818169842171945e-16,1.2859001111929759e-17,6.6950738516757464e-09,1.0133361080673111e-10
1.8346566615200757e-09,0.6916968242103985,3.4299636844332786e-13,2.1436373450642992e-15,3.6592904774429275e-16,4.844044691574455e-21,0.0,0.0,6.964235359900022e-09,7.548290893468429e-15,8.15276474063865e-25,4.0070695941640105e-33,2.2924537303424283e-22,5.869249509744045e-40,3.723742934312637e-33,2.8184718066719112e-30,1.2606162450522162e-25,1.352047038999461e-22,1.2900782179200662e-26,5.547384512979434e-26,6.244941941132567e-13,6.34745238590839e-21,2.3924460094723237e-33,1.4176627651731157e-43,4.832858089227784e-32,8.933124200199898e-26,7.165396154793036e-20,2.42965644238639e-31,1.1540357751463544e-53,7.78433327751928e-46,5.266356302901989e-32,7.394773499181985e-30,7.167140974495719e-23,2.0573080656956511e-41,3.76,0.0,0.6114970337622627,0.9993461823449629,7.913163992379596e-19,1.01804751622724e-29,2.460866813752344e-05,2.460866996840857e-05,5.814673419308529e-13,2.2479523170104487e-16,0.0006538106907931719,1.908955611496523e-16,1.3563030540338602e-17,6.858220504751795e-09,1.0637311123308886e-10
1.8789679831391553e-09,0.6916969007446028,3.5409251542504403e-13,2.2044833576550866e-15,3.856743239835896e-16,5.237648267344244e-21,0.0,0.0,7.132409392635005e-09,7.91725431945388e-15,9.184382784157034e-25,4.528939710802798e-33,2.5215715573356635e-22,6.497420370014717e-40,4.1139518711191524e-33,3.110547145085602e-30,1.4201825637122631e-25,1.4873327918380533e-22,1.3900356207264879e-26,5.95796821277546e-26,6.550243602394857e-13,6.817083291390056e-21,2.7006144584177433e-33,1.7022505802956277e-43,5.564918612682826e-32,1.0063879960729327e-25,7.696304639688638e-20,2.7373040415701694e-31,1.5000766709718985e-53,9.20038943302256e-46,5.93192108174308e-32,8.306751881155217e-30,7.883731432340169e-23,2.424957469491819e-41,3.76,0.0,0.6114964392484384,0.9993456022531165,8.533175838371585e-19,1.1746321895653514e-29,2.5203013722088887e-05,2.5203015637325723e-05,6.047383567608553e-13,2.3511065526151776e-16,0.0006543906144650443,2.0019368722254357e-16,1.428756443489054e-17,7.0212464721977644e-09,1.115330204486779e-10
1.923279304758235e-09,0.6916969772787328,3.653211833516487e-13,2.265838826499161e-15,4.060230138304993e-16,5.653550188592343e-21,0.0,0.0,7.3005830094475e-09,8.295019655326542e-15,1.0317807284471323e-24,5.1045969004209155e-33,2.76742380128611e-22,7.176507635949828e-40,4.533855086638928e-33,3.425312267696681e-30,1.5955026111238815e-25,1.632518674574331e-22,1.4949685698298973e-26,6.388271336441628e-26,6.862830922619871e-13,7.309252466186802e-21,3.040050161236675e-33,2.0357456170005537e-43,6.386970850820351e-32,1.1306276198123997e-25,8.252765387069103e-20,3.075340973836535e-31,1.9379858180742354e-53,1.0831781713143899e-45,6.663043006793285e-32,9.305342127995049e-30,8.652694064972154e-23,2.8472135867118233e-41,3.76,0.0,0.6114958447351923,0.999345086010771,9.18626539498539e-19,1.35078497434724e-29,2.579735872782615e-05,2.5797360729132668e-05,6.282697825702719e-13,2.456268176920506e-16,0.0006549066886366116,2.0971124696727854e-16,1.50327339754315e-17,7.184151896060283e-09,1.168132078202542e-10
1.967590626377315e-09,0.6916970538127888,3.7668236518584284e-13,2.3277093290302137e-15,4.269812945751176e-16,6.09250883267186e-21,0.0,0.0,7.468756220504736e-09,8.681586804915984e-15,1.1560383217385438e-24,5.7382124530812255e-33,3.030803137514472e-22,7.909397932227252e-40,4.984898333423544e-33,3.763984121229379e-30,1.7877136720298983e-25,1.7880754528030258e-22,1.6049953849702738e-26,6.838751251185237e-26,7.182703896317549e-13,7.824481387509282e-21,3.413120402274104e-33,2.4252190637782967e-43,7.30762745291772e-32,1.2668372736716915e-25,8.835374768464239e-20,3.445962999566157e-31,2.489151380871146e-53,1.2705139882526054e-45,7.464436494726698e-32,1.0396405812035284e-29,9.476512819827796e-23,3.3306121216397787e-41,3.76,0.0,0.6114952502225242,0.9993446265723861,9.873433410275666e-19,1.54841381575364e-29,2.6391703154743973e-05,2.6391705243829974e-05,6.520534452935796e-13,2.563418565362193e-16,0.0006553659588475546,2.19448124839949e-16,1.5798671432488717e-17,7.3469369169894495e-09,1.2221354286408042e-10
2.0119019479963947e-09,0.6916971303467704,3.881760538983839e-13,2.3901004382444723e-15,4.485553473108199e-16,6.555293280429875e-21,0.0,0.0,7.636929034825447e-09,9.076955672568329e-15,1.2919799315961176e-24,6.434182554608227e-33,3.3125203105348042e-22,8.699076268731266e-40,5.468560109817564e-33,4.127818825850395e-30,1.998006318067377e-25,1.9544847501621544e-22,1.7202343552280512e-26,7.309864979574889e-26,7.509862517997935e-13,8.363291075954978e-21,3.822314969829237e-33,2.8785840024464084e-43,8.336101709602619e-32,1.4158607071666796e-25,9.444728870682718e-20,3.8514689428333916e-31,3.1792788420078e-53,1.4849670706203263e-45,8.341035157334264e-32,1.1586045148516995e-29,1.0357728487912796e-22,3.882291207381722e-41,3.76,0.0,0.6114946557104342,0.9993442176884179,1.0595690831240039e-18,1.7695628376054698e-29,2.6986047002850822e-05,2.6986049181418197e-05,6.76081427824211e-13,2.672539256295894e-16,0.000655774674642774,2.294042052179976e-16,1.6585510443629122e-17,7.509601674338178e-09,1.2773389524513419e-10
2.0562132696154745e-09,0.6916972068806776,3.998022424671599e-13,2.4530177227462632e-15,4.70751356468713e-16,7.042683315446688e-21,0.0,0.0,7.805101460415616e-09,9.481126163085267e-15,1.4404095848995852e-24,7.19713563848752e-33,3.6134041158939172e-22,9.548627390787633e-40,5.986351694668507e-33,4.518112292860438e-30,2.2276256173223224e-25,2.132239043253019e-22,1.8408039016133792e-26,7.802069199939868e-26,7.844306782171187e-13,8.92620209590154e-21,4.2702498529671294e-33,3.4046748745065556e-43,9.482234198244982e-32,1.5785802943855877e-25,1.0081423495941994e-19,4.294263043249041e-31,4.0391349208934952e-53,1.729733884822481e-45,9.297996665394968e-32,1.2880606466765131e-29,1.129893865678951e-22,4.510030302346991e-41,3.76,0.0,0.6114940611989222,0.9993438538112085,1.135405880893984e-18,2.0164185960740324e-29,2.758039027215491e-05,2.758039254189788e-05,7.00346061698276e-13,2.7836119498936136e-16,0.0006561383836793356,2.3957937241628973e-16,1.7393385544358128e-17,7.672146306298967e-09,1.3337413477607543e-10
2.1005245912345543e-09,0.6916972834145106,4.115609238761403e-13,2.516466746794481e-15,4.935755092745996e-16,7.555469423278545e-21,0.0,0.0,7.973273504423083e-09,9.894098181654633e-15,1.6021672414450792e-24,8.031939804091189e-33,3.9343013820377087e-22,1.04612371310039e-39,6.539817578706494e-33,4.9362008458984415e-30,2.4778723462980273e-25,2.32184165658646e-22,1.966822887509797e-26,8.315820246591976e-26,8.186036683347564e-13,9.513734555897215e-21,4.759670968098697e-33,4.013331747124965e-43,1.0756519635217926e-31,1.7559178931929774e-25,1.0746054161995316e-19,4.776857312466492e-31,5.105395486602952e-53,2.0083053263948205e-45,1.0340707620944845e-31,1.4286683681009756e-29,1.2302797663658451e-22,5.222289977378225e-41,3.76,0.0,0.6114934666879884,0.9993435299878316,1.214956869844088e-18,2.2913163892824625e-29,2.8174732962664238e-05,2.817473532526959e-05,7.248399187562813e-13,2.8966185070419026e-16,0.0006564620388834822,2.4997351070516864e-16,1.8222431624911347e-17,7.834570950059645e-09,1.3913413141609204e-10
