Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71)
2.6556161114472155e-10,0.5857265558348334,6.194972097215789e-16,3.160288879810424e-20,1.8263461805341768e-20,2.2833291970997207e-19,0.0,0.0,1.3646930598841865e-11,4.2392852937917385e-19,6.583840868058616e-29,7.269469274261537e-35,5.162236181143069e-32,2.620044942723052e-47,2.9248965588853204e-36,2.630408392578982e-31,6.461826713488851e-36,2.373064133096195e-32,9.699512941587903e-37,1.5017497070573792e-36,3.706380460715108e-19,1.0963831060443585e-29,2.2615697620174516e-35,1.032097144346926e-58,4.1596652258810745e-44,1.3709733177547156e-37,6.162470172181359e-29,7.681142704468521e-44,1.6446293509254636e-71,2.232872106371642e-56,6.278719359229995e-45,1.2205017964101127e-41,8.469212742515778e-33,9.786320347840871e-57,3.76,0.0,1.0002537896577715,0.9999514083005066,4.8852999693397434e-24,3.01046915273248e-41,3.65510775967902e-08,3.6551077598203297e-08,6.691308090120859e-19,1.6761778646888368e-23,4.859168584693249e-05,2.5930510944129767e-22,4.251179681866555e-24,1.364156813418192e-11,4.611719012142429e-15,2.3758400479954305e-18,6.834056503434436e-16,4.220361608193423e-10,2.409315606106373e-21
2.859613510029885e-10,0.5857265561219861,7.108104822053804e-16,3.681851189698972e-20,2.246364197775503e-20,2.809035489748543e-19,0.0,0.0,1.469524107480323e-11,4.915598988935155e-19,8.334782561043574e-29,9.774434832275907e-35,6.940167016118338e-32,3.2704373505684855e-47,3.392174241891939e-36,3.284562773352831e-31,8.708764511135127e-36,3.190614705783155e-32,1.2702161991623115e-36,1.8748876260665362e-36,4.297680127049623e-19,1.368798885272049e-29,3.039443804828672e-35,1.8311268981171636e-58,6.033886945385459e-44,1.986498403599349e-37,7.694457375719544e-29,1.1121013963014992e-43,2.9731231046951083e-71,3.4810211219920352e-56,9.089476801618676e-45,1.7672979970842237e-41,1.1398124012292005e-32,1.6569006761206728e-56,3.76,0.0,1.0002537868327563,0.9999489444430114,6.445873487063659e-24,4.367216499291724e-41,3.9358834548245935e-08,3.935883454988265e-08,7.740756964779754e-19,1.9427281162102568e-23,5.105554229382938e-05,3.006418904059405e-22,5.010029139966112e-24,1.4689015577378174e-11,5.347107313739863e-15,2.9663467022894695e-18,7.924161021095831e-16,4.5445586065455517e-10,2.793674054860948e-21
3.063610908612555e-10,0.5857265564091388,8.083768747619836e-16,4.2628157191898856e-20,2.726000949406086e-20,3.4094408933922527e-19,0.0,0.0,1.574355092027069e-11,5.641943139674717e-19,1.038660047864646e-28,1.2877087761594222e-34,9.141951398332602e-32,4.0202717938696667e-47,3.894159754204217e-36,4.039100207644348e-31,1.1499894516542133e-35,4.2031625308424954e-32,1.6315906864587897e-36,2.3051854961744755e-36,4.932721795209507e-19,1.6829438223979076e-29,4.002351528486635e-35,3.1251200654517992e-58,8.532117239125515e-44,2.805878695051102e-37,9.461365833813834e-29,1.569584339307188e-43,5.157329658212469e-71,5.263136215734635e-56,1.2827099592528692e-44,2.49461113151063e-41,1.5030047237146517e-32,2.7065064800419657e-56,3.76,0.0,1.0002537840077412,0.999946615062781,8.35173760341744e-24,6.175839949175597e-41,4.2166591491759915e-08,4.216659149363644e-08,8.863912932281083e-19,2.2288067327606014e-23,5.338492147579837e-05,3.450296354191632e-22,5.840856898259564e-24,1.573639804197442e-11,6.1368204862853314e-15,3.6473657041580576e-18,9.094869747615442e-16,4.868755603982035e-10,3.206463151959163e-21
3.267608307195225e-10,0.5857265566962914,9.1219931274659e-16,4.907106603217125e-20,3.269203167023365e-20,4.089492610179644e-19,0.0,0.0,1.6791860274809247e-11,6.418317713198267e-19,1.2766875836611195e-28,1.6665727052460956e-34,1.1830099806420914e-31,4.876577933159246e-47,4.43087135186711e-36,4.901195798977653e-31,1.4918007744840807e-35,5.439494216065257e-32,2.060745119216633e-36,2.7967081470620494e-36,5.611505465113311e-19,2.0417847255533302e-29,5.177461834947467e-35,5.159336727323653e-58,1.1799601919235617e-43,3.876150766587116e-37,1.1479950831213195e-28,2.1665865669074396e-43,8.637075093663934e-71,7.748460361911717e-56,1.770390927092087e-44,3.443872564795545e-41,1.947007061334594e-32,4.286478252525177e-56,3.76,0.0,1.0002537811827261,0.9999444128206962,1.0650205271951291e-23,8.541579346283592e-41,4.4974348427332246e-08,4.497434842946463e-08,1.0060254426389605e-18,2.534387678700773e-23,5.5587162512216556e-05,3.924673934307817e-22,6.745387392269151e-24,1.678371567005709e-11,6.980848077055091e-15,4.42534451715257e-18,1.0346177636576268e-15,5.192952600502868e-10,3.647682588722025e-21
3.4716057057778946e-10,0.5857265569834441,1.0222807213150786e-15,5.618648940726493e-20,3.879919979262484e-20,4.854140156037677e-19,0.0,0.0,1.7840169270515503e-11,7.244722683162887e-19,1.5503829841249584e-28,2.123474584607404e-34,1.5071414829732147e-31,5.846376736261632e-47,5.0023270831653795e-36,5.878026533538208e-31,1.9052109251079587e-35,6.930378734708842e-32,2.5644697315857968e-36,3.3535188391223763e-36,6.334031136679575e-19,2.4482870677605165e-29,6.593784466198358e-35,8.269889835012892e-58,1.6002876784693003e-43,5.251131335642592e-37,1.3766967209573336e-28,2.9328373313262232e-43,1.4020200686357452e-70,1.1143354456859293e-55,2.3962406963282053e-44,4.662424865346374e-41,2.483078913135082e-32,6.606042076659991e-56,3.76,0.0,1.000253778357711,0.9999423307774982,1.3391622122693552e-23,1.158511709828134e-40,4.778210535496297e-08,4.778210535736727e-08,1.1329263571438046e-18,2.85944494656487e-23,5.7669204662063324e-05,4.429542147890841e-22,7.725283124113718e-24,1.783096859623531e-11,7.879179641866137e-15,5.306729359938294e-18,1.1678079657285778e-15,5.517149596108052e-10,4.117332064401179e-21
3.6756031043605643e-10,0.5857265572705967,1.1386240253842834e-15,6.40136879539486e-20,4.562102913158647e-20,5.708335360449082e-19,0.0,0.0,1.888847803239866e-11,8.121158029370886e-19,1.8626303030749071e-28,2.6684633034720176e-34,1.8936989437670502e-31,6.936680454393436e-47,5.608544790035022e-36,6.976771282346535e-31,2.3997486102431322e-35,8.708567375323633e-32,3.1496573442804965e-36,3.979679288174475e-36,7.100298809826841e-19,2.9054149875256506e-29,8.28216614010878e-35,1.2915297770202846e-57,2.1331331265510234e-43,6.9918880901357114e-37,1.633916936897294e-28,3.902018322810213e-43,2.2142407011060024e-70,1.5696857853918337e-55,3.187726904624758e-44,6.203917940090458e-41,3.1232339338776445e-32,9.938446548218618e-56,3.76,0.0,1.000253775532696,0.9999403623733875,1.662936830158638e-23,1.5443716313938527e-40,5.058986227465213e-08,5.058986227734434e-08,1.2670426156502201e-18,3.203952557077442e-23,5.9637607724539554e-05,4.964891511809685e-22,8.78214903572526e-24,1.8878156948022413e-11,8.831804744721265e-15,6.297965207980444e-18,1.3090570793890562e-15,5.841346590797584e-10,4.615411285627213e-21
3.879600502943234e-10,0.5857265575577495,1.261232149586682e-15,7.259193196966809e-20,5.319705896237034e-20,6.65703236631959e-19,0.0,0.0,1.993678667881493e-11,9.047623737400386e-19,2.216373101162241e-28,3.3121974846437333e-34,2.3502205237128384e-31,8.154492598387222e-47,6.249542109500558e-36,8.204610803458044e-31,2.9855774544594603e-35,1.080879368727508e-31,3.823277789555891e-36,4.679249690753973e-36,7.910308484473656e-19,3.416131289443395e-29,1.0275286654410827e-34,1.9700014973124356e-57,2.7998728070452216e-43,9.167204858588788e-37,1.9213311269480308e-28,5.112010394782353e-43,3.411230591848011e-70,2.1705340195366167e-55,4.1757347181840475e-44,8.128704485222923e-41,3.880243404196126e-32,1.4631341429819095e-55,3.76,0.0,1.0002537727076808,0.999938501404764,2.0419860308233337e-23,2.0272325790825613e-40,5.339761918639976e-08,5.339761918939586e-08,1.4083231609051966e-18,3.567884559171845e-23,6.149857529956771e-05,5.530712555561436e-22,9.917538041912602e-24,1.9925280846270867e-11,9.838712957404091e-15,7.405495795725433e-18,1.4583646044321541e-15,6.165543584571461e-10,5.141919965711642e-21
4.083597901525904e-10,0.5857265578449022,1.3901080182371875e-15,8.19605014140422e-20,6.156685257204714e-20,7.7051876296712825e-19,0.0,0.0,2.098509532178648e-11,1.0024119798334077e-18,2.614612866899796e-28,4.065945646551601e-34,2.8846730747339538e-31,9.506807914737806e-47,6.925336475064021e-36,9.568727744148238e-31,3.6735029042379877e-35,1.326777343446427e-31,4.592368266894397e-36,5.456288748395263e-36,8.764060160538552e-19,3.9833974447936015e-29,1.260765504214156e-34,2.94192910033398e-57,3.624481747271907e-43,1.1854059917272616e-36,2.240614643269581e-28,6.605140996701895e-43,5.139632429355638e-70,2.9519022805514147e-55,5.394766632993265e-44,1.0504238197821423e-40,4.7676397251863603e-32,2.1125360424275382e-55,3.76,0.0,1.0002537698826657,0.9999367420071484,2.4822552844932818e-23,2.624475615822239e-40,5.6205376090205925e-08,5.620537609352179e-08,1.5567172969584663e-18,3.951215030006295e-23,6.325797186675482e-05,6.12699582082247e-22,1.1132954314074608e-23,2.097234040549168e-11,1.0899893859182079e-14,8.63576361783361e-18,1.6157300419584183e-15,6.489740577429686e-10,5.696857824232687e-21
4.2875953001085737e-10,0.5857265581320548,1.525254555298768e-15,9.215868591252145e-20,7.07699972689278e-20,8.857759919361285e-19,0.0,0.0,2.203340406733166e-11,1.1050646208478417e-18,3.0604073659419647e-28,4.941586364933159e-34,3.5054519668805276e-31,1.10006123618677e-46,7.635945118098995e-36,1.1076306643116374e-30,4.4749791279750317e-35,1.6124204547322467e-31,5.464020736868476e-36,6.314853692152344e-36,9.661553837940081e-19,4.610173592146012e-29,1.531560571755746e-34,4.310876179058817e-57,4.633694722048539e-43,1.5138104009372546e-36,2.5934427943332645e-28,8.428431892396192e-43,7.591327445240335e-70,3.954837530867669e-55,6.883142560999244e-44,1.34054723286509e-40,5.79971991562857e-32,2.9973642776930913e-55,3.76,0.0,1.0002537670576506,0.9999350786375018,2.989994066708318e-23,3.355485268590566e-40,5.901313298607069e-08,5.9013132989722155e-08,1.7121746866148466e-18,4.353918074980068e-23,6.492134046515916e-05,6.753731860951452e-22,1.2429856914003874e-23,2.2019335734185003e-11,1.2015337036498979e-14,9.995209930581666e-18,1.7811528943004212e-15,6.813937569372253e-10,6.280224586576902e-21
4.4915926986912434e-10,0.5857265584192076,1.6666746843453504e-15,1.0322578476288585e-19,8.084610439532136e-20,1.0119710316826767e-18,0.0,0.0,2.308171301582095e-11,1.2127202969060909e-18,3.556868805234235e-28,5.9516084329622815e-34,4.22138091521559e-31,1.2642883086515255e-46,8.381385069251785e-36,1.2734533932664336e-30,5.402115848625642e-35,1.9418767072383825e-31,6.445365340098268e-36,7.259000307286326e-36,1.060278951659678e-18,5.299418537956517e-29,1.8437294621201925e-34,6.20882149211122e-57,5.857164424507449e-43,1.911413366873615e-36,2.9814908450749414e-28,1.0633845929083175e-42,1.1011825584950694e-69,5.227003790722866e-55,8.683199337161464e-44,1.6915256313133136e-40,6.99154909209617e-32,4.185920564788672e-55,3.76,0.0,1.0002537642326355,0.9999335060551648,3.5717560424487324e-23,4.241764699906666e-40,6.182088987399409e-08,6.182088987799695e-08,1.874645348871072e-18,4.775967827750266e-23,6.649392175398328e-05,7.410911240418123e-22,1.3809663967899348e-23,2.306626693519655e-11,1.3185032082643162e-14,1.1490274753476602e-17,1.954632664939317e-15,7.138134560399166e-10,6.892019983412626e-21
4.695590097273913e-10,0.5857265587063601,1.814371328530172e-15,1.152011069376566e-19,9.183480933541633e-20,1.1496002215767431e-18,0.0,0.0,2.4130022262281138e-11,1.3253790085971438e-18,4.107162368766937e-28,7.109111023084401e-34,5.041711806795604e-31,1.4440588400375513e-46,9.161673159819612e-36,1.4550597940899444e-30,6.4676852946956e-35,2.3194123124168624e-31,7.5435592818159e-36,8.292782957696544e-36,1.1587767196427193e-18,6.054089757172917e-29,2.201269538243878e-34,8.80289766311944e-57,7.327625242290945e-43,2.3886572834980412e-36,3.4064340170537187e-28,1.327853477895631e-42,1.571310184599e-69,6.823377563042656e-55,1.0841490590988757e-43,2.11247348467314e-40,8.35896396994275e-32,5.761966520798229e-55,3.76,0.0,1.0002537614076203,0.9999320193055704,4.2343992511634213e-23,5.307055087747175e-40,6.462864675397618e-08,6.462864675834619e-08,2.0440796563982632e-18,5.2173384502473077e-23,6.798067029999632e-05,8.098524534349546e-22,1.5273755984991728e-23,2.411313410602219e-11,1.4408968597464268e-14,1.3127396870544548e-17,2.1361688584355985e-15,7.462331550510419e-10,7.532243750271378e-21
4.899587495856582e-10,0.585726558993513,1.968347410552519e-15,1.2812397108803099e-19,1.0377577152497283e-19,1.299160132182527e-18,0.0,0.0,2.5178331896714597e-11,1.443040756949074e-18,4.714504666671494e-28,8.427803847169155e-34,5.976124528272616e-31,1.6400687756742996e-46,9.976826023131377e-36,1.6531688893884402e-30,7.68512906895455e-35,2.7494916835635224e-31,8.765773400217007e-36,9.420254610333382e-36,1.2616486877349865e-18,6.877143393820996e-29,2.608359549221393e-34,1.2301114764828158e-56,9.081053883981159e-43,2.9569948741491305e-36,3.869947488600165e-28,1.6425085113366654e-42,2.2084614927362341e-69,8.806896958848398e-55,1.3408985527245388e-43,2.6133744067704995e-40,9.918576338938458e-32,7.82687630469497e-55,3.76,0.0,1.0002537585826052,0.9999306137031498,4.985086290523207e-23,6.5774526555342566e-40,6.7436403626017e-08,6.743640363076986e-08,2.220428333018106e-18,5.678004132690966e-23,6.938627167227485e-05,8.816562328032171e-22,1.682347949812378e-23,2.5159937339127588e-11,1.5687136187075825e-14,1.491301383171529e-17,2.3257609803551093e-15,7.786528539706015e-10,8.200895627088615e-21
5.103584894439252e-10,0.5857265592806656,2.128605852634098e-15,1.4203370553966908e-19,1.1670867445134497e-19,1.4611475652167007e-18,0.0,0.0,2.62266420043271e-11,1.5657055434096693e-18,5.382162804096855e-28,9.922007320737109e-34,7.034726793354881e-31,1.8530131727477113e-46,1.0826860095889169e-35,1.8684998917858362e-30,9.0685652668504e-35,3.236777431388506e-31,1.011918991173755e-35,1.0645466859152942e-35,1.3688948559283355e-18,7.771534261617582e-29,3.069359249828108e-34,1.696262064997753e-56,1.1156841368742437e-42,3.6289385268657085e-36,4.373706394979644e-28,2.0141767408077662e-42,3.0612621555319e-69,1.1249311816715908e-54,1.6441269022250022e-43,3.2051213672867903e-40,1.16877765901361e-31,1.0503196893834647e-54,3.76,0.0,1.0002537557575906,0.9999292848191332,5.831284502464963e-23,8.081534225190063e-40,7.02441604901166e-08,7.024416049526796e-08,2.4036424512581556e-18,6.157939093603977e-23,7.071515464062069e-05,9.565015216640062e-22,1.8460149057802733e-23,2.6206676722176337e-11,1.7019524463643237e-14,1.685356195358274e-17,2.5234085372212682e-15,8.11072552798595e-10,8.897975357952266e-21
5.307582293021922e-10,0.5857265595678184,2.29514957648665e-15,1.5696964829702644e-19,1.3067322566357506e-19,1.6360595535133835e-18,0.0,0.0,2.7274952665838542e-11,1.693373369820002e-18,6.113452934074393e-28,1.160665272216494e-33,8.228053970950826e-31,2.0835861979878988e-46,1.1711791619541682e-35,2.1017722041348105e-30,1.0632795317546511e-34,3.786130358992745e-31,1.161098807840479e-35,1.1972469949478092e-35,1.48051522421462e-18,8.740215844542516e-29,3.588809019433134e-34,2.3103989444294618e-56,1.3597953015838986e-42,4.4181076927202535e-36,4.919385828533129e-28,2.450278107367391e-42,4.1892572318734025e-69,1.4231832101549825e-54,1.999873955029968e-43,3.899556143399064e-40,1.3684737176622776e-31,1.393692338572384e-54,3.76,0.0,1.0002537529325757,0.9999280284649129,6.780766156181483e-23,9.850473781890274e-40,7.305191734627506e-08,7.30519173518405e-08,2.593673429840974e-18,6.657117579828036e-23,7.197150781264157e-05,1.0343873804735992e-21,2.0185050879568068e-23,2.7253352338341052e-11,1.8406123045094298e-14,1.8955476320787964e-17,2.7291110364421952e-15,8.434922515350221e-10,9.623482690642622e-21
5.511579691604592e-10,0.585726559854971,2.4679815032919383e-15,1.7297114703644847e-19,1.457091567692048e-19,1.8243933609784223e-18,0.0,0.0,2.8323263957676363e-11,1.826044238397982e-18,6.911739539488283e-28,1.3497282358131604e-33,9.567068912614276e-31,2.3324811254001e-46,1.2631636641605732e-35,2.3537054197407554e-30,1.239331120320461e-34,4.4026094575714844e-31,1.3248345559682868e-35,1.340531280179969e-35,1.5965097925856938e-18,9.786140297459459e-29,4.171429483096993e-34,3.111231749068227e-56,1.6451105330841103e-42,5.339278928164316e-36,5.508660838844861e-28,2.958850402866376e-42,5.6653536944333e-69,1.784606746287805e-54,2.41468095361507e-43,4.70950973139406e-40,1.5928416157173204e-31,1.8301865705379713e-54,3.76,0.0,1.0002537501075608,0.9999268406816851,7.841608634751805e-23,1.19181717076733e-39,7.58596741944924e-08,7.585967420048746e-08,2.790473031278403e-18,7.175513866536345e-23,7.315928999208075e-05,1.1153128706076375e-21,2.1999444279273674e-23,2.8299964266497066e-11,1.9846921554939262e-14,2.1225190786567183e-17,2.9428679862722828e-15,8.75911950179883e-10,1.0377417376451392e-20
5.715577090187262e-10,0.5857265601421238,2.6471045536767753e-15,1.9007755910495929e-19,1.6185622343770487e-19,2.026646482547003e-18,0.0,0.0,2.9371575952215853e-11,1.9637181517179258e-18,7.780434410571959e-28,1.561004972573429e-33,1.1063161780435227e-30,2.600390334022801e-46,1.3586411016999804e-35,2.6250193225783112e-30,1.4366302524656494e-34,5.091471901689009e-31,1.5038431608463287e-35,1.494804303586336e-35,1.7168785610334129e-18,1.091225844670981e-28,4.822121133223774e-34,4.145752025601987e-56,1.976693664513928e-42,6.408434866701149e-36,6.143206432895274e-28,3.5485739846396367e-42,7.578159990932442e-69,2.2194866072221606e-54,2.8956104139939084e-43,5.648842284831598e-40,1.8438560698133087e-31,2.3803633762650299e-54,3.76,0.0,1.000253747282546,0.9999257177275859,9.022194619665199e-23,1.432137934660143e-39,7.866743103476869e-08,7.866743104120886e-08,2.993993359438738e-18,7.713102257247367e-23,7.428224304294215e-05,1.1992770543277925e-21,2.3904564113922e-23,2.9346512581462996e-11,2.1341909622047136e-14,2.3669137973704628e-17,3.1646788957590055e-15,9.083316487331776e-10,1.115977916987384e-20
5.919574488769931e-10,0.5857265604292765,2.832521647688932e-15,2.0832825151801007e-19,1.7915420540272993e-19,2.2433166441403952e-18,0.0,0.0,3.041988871801213e-11,2.1063951126908202e-18,8.722995706180809e-28,1.796171967510223e-33,1.2728149874954833e-30,2.8880053056677506e-46,1.457613040937883e-35,2.9164338875087308e-30,1.6568663575297337e-34,5.8581730446491754e-31,1.698840172635869e-35,1.660470699468653e-35,1.841621529549634e-18,1.2121519790709168e-28,5.545963950873374e-34,5.470403322237427e-56,2.360017789403502e-42,7.642813246932511e-36,6.824697575215367e-28,4.2287965184852314e-42,1.003421227020381e-68,2.73931546890366e-54,3.4502660267467094e-43,6.732483098682055e-40,2.1235710579696157e-31,3.068348822764322e-54,3.76,0.0,1.000253744457531,0.9999246560652676,1.0331212275698979e-22,1.709982366711217e-39,8.147518786710393e-08,8.147518787400468e-08,3.204186857112559e-18,8.269857083838531e-23,7.534390431293584e-05,1.286278994750524e-21,2.5901623070801224e-23,3.039299735423304e-11,2.289107688042968e-14,2.6293749275409125e-17,3.394543274692107e-15,9.407513471949053e-10,1.197056782832009e-20
