Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65)
0.0019408919579367552,0.46548259107317275,5.8758990356515444e-12,4.62130736127666e-13,4.284879840807269e-12,5.058963749875301e-09,0.0,0.0,9.032362293908916e-07,1.0884855289794431e-07,8.041594685743033e-09,4.215596580300821e-13,3.6599118738429434e-15,2.282371195758388e-35,8.252866102252288e-28,4.779865487055877e-18,2.2282720602010346e-12,1.056789964827736e-07,2.3234985944205313e-21,1.2746478382334054e-24,4.5327618832966405e-10,8.719237842264916e-20,3.6895467533571105e-19,1.777011822129992e-16,1.9484512211606602e-17,9.315893493457322e-12,9.709777932321483e-19,4.535931245876673e-17,4.4307099134440664e-20,3.6403880374740015e-24,1.163143084682941e-17,8.398225427745278e-23,3.4027960507376166e-17,5.448855870908503e-21,3.76,0.0,0.8225801904335575,0.9999867846323096,2.5113874806808728e-08,2.7874911842983382e-11,0.0031208432785948623,0.0031207284423663407,1.2439806990900234e-10,1.0536295705306539e-17,1.2084914148954557e-05,5.152713810664211e-13,1.2570573739335485e-20,1.2628359420843698e-18,1.5981082614893146e-17,9.784864714430265e-08,2.9939654383227185e-14,3.3758139284672977e-15,6.829669582739648e-15,3.4410769497287364e-12,3.9051831433690427e-13,3.981313122883125e-12,2.4690528415383098e-12,9.769021518618353e-21,1.662907336406292e-22,3.0277155614974825e-19,1.9358535723503598e-20,2.7730370138236832e-11,1.473718022062998e-13,4.1577032573421914e-12,1.3704205316216215e-13,1.54425760231956e-23,2.3926418596167057e-12,1.022896114920774e-12,5.4655576709368285e-12,5.905348893692774e-07,3.4966316080188343e-13,5.764022247358582e-11
0.002080825274069417,0.4655012936747094,6.318206899890306e-12,5.042984447560418e-13,4.893231935988675e-12,5.781138311077264e-09,0.0,0.0,9.7173748239672e-07,1.2448921457990224e-07,9.870417274741756e-09,5.089572221404015e-13,4.236495866366311e-15,5.331699696763545e-35,1.0228592858738876e-27,5.525318557617098e-18,2.7084155849202617e-12,1.214506139121192e-07,3.0184265456759313e-21,1.6004574686948542e-24,5.209567677225557e-10,1.0021540193460867e-19,3.7349459372635205e-19,2.3796217343335866e-16,2.487334322899972e-17,1.1588918520278744e-11,1.1162761733821856e-18,5.604460716140427e-17,6.911042602899791e-20,5.3796530353027906e-24,1.4381842694533296e-17,1.1008502274438114e-22,4.1396579547624766e-17,7.628010089417002e-21,3.76,0.0,0.822355586612218,0.999986681882115,3.072474353767897e-08,3.5514567792889474e-11,0.0033453927668400042,0.00334526017535733,1.2436435422860332e-10,1.054126612976003e-17,1.2084912906881993e-05,5.954264688550949e-13,1.4666803605253286e-20,1.5001697333678433e-18,1.9303621341856223e-17,1.1184622166315215e-07,3.2092475583410723e-14,3.9323122829563854e-15,7.827404795584152e-15,4.021546506169142e-12,4.58318181220514e-13,4.589826345039247e-12,2.8473308524230897e-12,1.1293140113849506e-20,1.922342159919425e-22,3.4998197603329857e-19,2.2288828553314925e-20,3.27243776980699e-11,1.729675316699926e-13,4.528273911349511e-12,1.6658184344619077e-13,1.8063395404326045e-23,2.8234856741618553e-12,1.0250814376886393e-12,5.605468227097714e-12,6.46740419375806e-07,4.386435908307017e-13,5.991935668009376e-11
0.002220758590202079,0.46551999122651444,6.768982607188546e-12,5.481674393478731e-13,5.5397931984400775e-12,6.555986825980953e-09,0.0,0.0,1.040923314447849e-06,1.411153299466011e-07,1.1951637365241381e-08,6.09687622239685e-13,4.859765617751029e-15,1.8725734444289815e-35,1.2552455205935893e-27,6.346826878781385e-18,3.2550273776695124e-12,1.3831640287003443e-07,3.86691144048896e-21,1.9827354431986274e-24,5.933397254651698e-10,1.141440391274143e-19,3.7850613852716445e-19,3.1434302539698305e-16,3.133825152372675e-17,1.4236029705045231e-11,1.271743272861402e-18,6.832726208082255e-17,1.0530680362935111e-19,7.77324253347153e-24,1.7546173309133132e-17,1.4219861140968913e-22,4.9736711303701474e-17,1.045441395852912e-20,3.76,0.0,0.8221310419662032,0.9999865759795301,3.710155604720054e-08,4.4742870724614296e-11,0.0035698811894363225,0.003569729483645265,1.243306476132367e-10,1.0546235146454072e-17,1.2084911626712683e-05,6.819402882871828e-13,1.6973750139829962e-20,1.764029141400875e-18,2.304638791579712e-17,1.2669495456001014e-07,3.4244524779917836e-14,4.539347796321766e-15,8.900929307170263e-15,4.656027805925367e-12,5.325360202293749e-13,5.24495398213474e-12,3.254662768198564e-12,1.2972772288668733e-20,2.2082479922919623e-22,4.0199547648908573e-19,2.5432494008321225e-20,3.8200226206425955e-11,2.0098593910135817e-13,4.899406607263909e-12,2.0021171048204697e-13,2.095141411583914e-23,3.295877431609045e-12,1.0266037404725951e-12,5.753077536713241e-12,7.050898105866817e-07,5.424658988976351e-13,6.226011711900723e-11
0.0023606919063347406,0.4655386837331574,7.228474574868042e-12,5.937823860302994e-13,6.224335476260918e-12,7.384496380459952e-09,0.0,0.0,1.110834656431594e-06,1.587198544631911e-07,1.4300141160018913e-08,7.250830105490886e-13,5.530689053559671e-15,-3.069244930523449e-35,1.5266802462909564e-27,7.248370506335193e-18,3.872197864953714e-12,1.5627592419178666e-07,4.893138049458124e-21,2.427438332342091e-24,6.704240936394123e-10,1.2897820366799035e-19,3.8401397999751254e-19,4.0995675539585213e-16,3.9017141742331185e-17,1.7294473191741616e-11,1.4373888663822271e-18,8.233288052009578e-17,1.570130062006852e-19,1.1005800236432542e-23,2.115712415051418e-17,1.813096492066029e-22,5.910493327990901e-17,1.406323610589715e-20,3.76,0.0,0.821906556418946,0.99998646686755,4.429046324917539e-08,5.5771289981553905e-11,0.003794308577107444,0.0037941363832002858,1.2429695005114728e-10,1.0551202754957849e-17,1.2084910307757716e-05,7.749481410587163e-13,1.950239215976585e-20,2.05570000696334e-18,2.723296533069972e-17,1.4238042689349042e-07,3.639580226638756e-14,5.198620324568476e-15,1.0052011675679992e-14,5.346405575783068e-12,6.133704819963184e-13,5.94755105343318e-12,3.691583934357494e-12,1.48160458281461e-20,2.522008309125146e-22,4.590617008463296e-19,2.8791182189060856e-20,4.4170192497420566e-11,2.3150179244766875e-13,5.270904802511616e-12,2.3818314510506315e-13,2.412059352842806e-23,3.810871610161018e-12,1.0276595961959683e-12,5.9083496613168415e-12,7.656434829670734e-07,6.625007541798638e-13,6.46631351678714e-11
0.0025006252224674024,0.46555737119917673,7.696933752547662e-12,6.4118879696691e-13,6.946669630857641e-12,8.267682750056332e-09,0.0,0.0,1.1815119626258534e-06,1.7729676974009568e-07,1.6930578802917346e-08,8.565451518262081e-13,6.250261690411415e-15,-9.614773796686872e-36,1.841752148497315e-27,8.234059795246967e-18,4.5640057774123515e-12,1.7532873819889014e-07,6.1239285365027595e-21,2.9408456436322816e-24,7.522089043021605e-10,1.4471780916262715e-19,3.900435971979916e-19,5.283035834339461e-16,4.805734135822171e-17,2.080342135883824e-11,1.6132232662140389e-18,9.819132382584087e-17,2.294601901717559e-19,1.5298024749867596e-23,2.5248307572023047e-17,2.285162115223621e-22,6.95576852971246e-17,1.8607730915005503e-20,3.76,0.0,0.8216821298933751,0.9999863544887521,5.233732221979256e-08,6.882376166832981e-11,0.004018674960311829,0.004018480889947346,1.2426326153050407e-10,1.0556168954832611e-17,1.208490894932313e-05,8.745924244575768e-13,2.226406737590728e-20,2.3764728849118327e-18,3.188691959640428e-17,1.5888848786215178e-07,3.8546308335350696e-14,5.911860591801391e-15,1.128248881883868e-14,6.094600861041526e-12,7.010231796982113e-13,6.698521172245217e-12,4.158659973342568e-12,1.6831353990154788e-20,2.865051773275904e-22,5.214384401515274e-19,3.2366631377308244e-20,5.064663889715583e-11,2.6459096504170634e-13,5.642630044989618e-12,2.8074687186882134e-13,2.758535088610881e-23,4.369529882706472e-12,1.028387487879767e-12,6.071256318580866e-12,8.284623815557365e-07,8.001639078800911e-13,6.712907927862426e-11
0.002640558538600064,0.465576053629081,8.174613612349353e-12,6.904330416975948e-13,7.706644577201507e-12,9.20659066579982e-09,0.0,0.0,1.2529952455542843e-06,1.9684105665912515e-07,1.9857369138307863e-08,1.0055477378682444e-12,7.019508099025335e-15,1.7376594296101067e-34,2.2054268490376404e-27,9.308138840141544e-18,5.334523182529258e-12,1.9547440467203764e-07,7.58894826783836e-21,3.529570011388802e-24,8.386931894844478e-10,1.6136276915777542e-19,3.9662129957637867e-19,6.732972647367335e-16,5.861663054519383e-17,2.480403538424989e-11,1.799257349234417e-18,1.160371895136036e-16,3.292036256567304e-19,2.0911910657451327e-23,2.985429692137406e-17,2.8503672573049946e-22,8.115136110633704e-17,2.426056453052914e-20,3.76,0.0,0.821457762311877,0.9999862387852606,6.128774360664945e-08,8.413665759987431e-11,0.004242980369247282,0.004242763019765794,1.2422958203939458e-10,1.0561133745631225e-17,1.2084907550709495e-05,9.810228623039855e-13,2.527048186351581e-20,2.727644810670331e-18,3.703183610052195e-17,1.7620525034859677e-07,4.0696043278221174e-14,6.680831593064844e-15,1.2594266084051875e-14,6.902572547567362e-12,7.956992611253181e-13,7.498815985283284e-12,4.6564864426160035e-12,1.9027362399384874e-20,3.238853408779918e-22,5.893918486660742e-19,3.616067090321277e-20,5.764209572273485e-11,3.00330651849273e-13,6.0144842131551e-12,3.281531527968966e-13,3.136057132714129e-23,4.972928237759065e-12,1.0288855686168188e-12,6.241776697653304e-12,8.936080144312201e-07,9.569170544820103e-13,6.965865457669119e-11
0.002780491854732726,0.4655947310273532,8.661770219751297e-12,7.415623659785069e-13,8.504146374368111e-12,1.020229408339415e-08,0.0,0.0,1.3253241094547018e-06,2.173486698816854e-07,2.309470442020458e-08,1.1736387535119879e-12,7.839483353516983e-15,6.501345113976537e-35,2.623074214604774e-27,1.0474987835012701e-17,6.187827493781609e-12,2.1671248282315884e-07,9.320924638613283e-21,4.20056743657197e-24,9.298759811905898e-10,1.789129971408233e-19,4.0377424166280164e-19,8.492933809680907e-16,7.08636366921935e-17,2.933952918242403e-11,1.995502583185569e-18,1.360103274875387e-16,4.6435928003135695e-19,2.815563979089357e-23,3.501067547478666e-17,3.522194481335157e-22,9.394239714813607e-17,3.1215194993889795e-20,3.76,0.0,0.8212334535962594,0.9999861196987183,7.118713782154869e-08,1.019587665528854e-10,0.004467224833855349,0.0044669827884889135,1.2419591156581937e-10,1.0566097126897645e-17,1.2084906111211562e-05,1.094396740932714e-12,2.853371651747217e-20,3.1105210141667273e-18,4.2691354820793654e-17,1.9431708658469223e-07,4.284500738528645e-14,7.507329968667163e-15,1.398931735998572e-14,7.772319005664349e-12,8.97607888379522e-13,8.34943465841597e-12,5.185688516948159e-12,2.141301396458117e-20,3.6449354371641567e-22,6.631965908998652e-19,4.0175224077379656e-20,6.516932577467314e-11,3.387995508628596e-13,6.386398474459302e-12,3.8065253741428896e-13,3.5461616062405896e-23,5.622162543847964e-12,1.0292227032060443e-12,6.419897285528582e-12,9.611424901571451e-07,1.1342687989026967e-12,7.225260252866886e-11
0.0029204251708653877,0.46561340339845075,9.158662188244165e-12,7.946248999490427e-13,9.339097358827966e-12,1.1255896453291715e-08,0.0,0.0,1.3985377824103302e-06,2.3881651368555815e-07,2.6656554968722037e-08,1.3624429006950923e-12,8.711274470866159e-15,7.3001971116345e-35,3.100492967052643e-27,1.1739127230586386e-17,7.128008057604515e-12,2.390425312668113e-07,1.1355880375260948e-20,4.961148412996103e-24,1.0257563113972527e-09,1.9736840654087233e-19,4.1153044893697893e-19,1.061118955948101e-15,8.497788866136518e-17,3.44552348949578e-11,2.2019710537826046e-18,1.5825639377893782e-16,6.44866836884184e-19,3.738811339656057e-23,4.075408460102219e-17,4.315525296835907e-22,1.0798735923835116e-16,3.9687310516395725e-20,3.76,0.0,0.8210092036677135,0.9999859971702536,8.208076008240628e-08,1.225513001814796e-10,0.004691408383825672,0.0046911402119034174,1.2416225009768608e-10,1.057105909816644e-17,1.2084904630117867e-05,1.2148791508872684e-12,3.2066238516347255e-20,3.526416603287404e-18,4.888920476830999e-17,2.1321062392964253e-07,4.4993200945697343e-14,8.393187389669858e-15,1.5469685261971034e-14,8.705879642940347e-12,1.0069626357817117e-12,9.2514234344442e-12,5.746920721986632e-12,2.3997537119843667e-20,4.084868681263896e-22,7.431361022873449e-19,4.441231119520035e-20,7.324137571217526e-11,3.8007801338347604e-13,6.758325139178361e-12,4.384962722261736e-13,3.990433693456179e-23,6.318352980313845e-12,1.0294466143945496e-12,6.605611700457222e-12,1.0311285547469477e-06,1.3337757098727774e-12,7.491170059630577e-11
0.0030603584869980495,0.46563207074680885,9.665550819748953e-12,8.496696837176016e-13,1.0211455327970176e-11,1.236853099637053e-08,0.0,0.0,1.4726751471810923e-06,2.6124241908063305e-07,3.055667377236346e-08,1.5736640726945607e-12,9.636001839924933e-15,-1.8628604654063956e-34,3.643943084370239e-27,1.3105219211629019e-17,8.15916861628238e-12,2.6246410799075136e-07,1.3733380891238412e-20,5.818988614924028e-24,1.1263332120524692e-09,2.1672891072951034e-19,4.1991882703042045e-19,1.314102822274064e-15,1.0115043478988389e-16,4.019866970492888e-11,2.4186754901916653e-18,1.829274418819886e-16,8.827791220543474e-19,4.902447995588195e-23,4.7122272166768187e-17,5.246747606865781e-22,1.2334302662655913e-16,4.9916330196544703e-20,3.76,0.0,0.8207850124467785,0.9999858711404512,9.401375436834695e-08,1.4618792177667893e-10,0.0049155310486002305,0.004915235305748929,1.2412859762280445e-10,1.0576019658962321e-17,1.208490310671036e-05,1.3426432334786084e-12,3.588090531023152e-20,3.976658195688053e-18,5.564923734880533e-17,2.3287274075457767e-07,4.7140624247457004e-14,9.340271904766136e-15,1.7037481342056568e-14,9.705336328538326e-12,1.1239818234036095e-12,1.0205875215414433e-11,6.3408666726506095e-12,2.6790449121812144e-20,4.560273124858503e-22,8.295026801708513e-19,4.887405260059025e-20,8.187161763070289e-11,4.2424816985709556e-13,7.130231017446478e-12,5.019364458681495e-13,4.470508145062676e-23,7.062647621532233e-12,1.029590525922428e-12,6.7989205363869786e-12,1.1036296281859265e-06,1.5570434434633272e-12,7.763676193835406e-11
0.0032002918031307113,0.46565073307684274,1.0182699953866627e-11,9.067466657188473e-13,1.1121212760765822e-11,1.3541360978123582e-08,0.0,0.0,1.5477747707582207e-06,2.8462512216132453e-07,3.480860103577428e-08,1.8090878950232946e-12,1.0614820646448106e-14,8.320245204701243e-34,4.260169170803218e-27,1.457807373343972e-17,9.285433052524219e-12,2.869767703256171e-07,1.6496798452369133e-20,6.78214145097638e-24,1.2316057150745913e-09,2.3699442302159457e-19,4.2896919952353944e-19,1.6141073951614976e-15,1.1958470496792672e-16,4.6619604438910945e-11,2.6456292929798966e-18,2.101825561640575e-16,1.1925814360004594e-18,6.354250523854607e-23,5.415414091477335e-17,6.333869779611999e-22,1.4006647489272682e-16,6.21669718981112e-20,3.76,0.0,0.820560879853305,0.9999857415493231,1.0703119634148363e-07,1.7315478964730242e-10,0.005139592857377518,0.005139268085717401,1.2409495412888039e-10,1.0580978808799667e-17,1.2084901540264092e-05,1.4778704339212807e-12,3.9990981318450426e-20,4.4625855425557415e-18,6.299545935557831e-17,2.532905624297524e-07,4.928727757740908e-14,1.0350489335938785e-14,1.869488640054526e-14,1.0772814955366265e-11,1.2488888140481324e-12,1.1213929236774026e-11,6.9682388850544675e-12,2.980156782288961e-20,5.072819919195314e-22,9.225978632231212e-19,5.3562671833170935e-20,9.107378260377362e-11,4.713940417937647e-13,7.502092629410676e-12,5.712263406612337e-13,4.9880714007170345e-23,7.856225326662713e-12,1.0296779524514127e-12,6.999831212562111e-12,1.1787098405229621e-06,1.805727930949517e-12,8.04286350943979e-11
0.003340225119263373,0.4656693903929495,1.0710376303528961e-11,9.659067471480598e-13,1.2068396094648857e-11,1.4775579994015574e-08,0.0,0.0,1.6238749326774184e-06,3.0896424365606706e-07,3.9425668673080833e-08,2.070584308567749e-12,1.1648922287772242e-14,-8.928561415305505e-34,4.9564436652934114e-27,1.616264710566614e-17,1.0510953110228324e-11,3.125800749138634e-07,1.9693590571459862e-20,7.859048495103913e-24,1.341572852351195e-09,2.5816485667603745e-19,4.387122990023718e-19,1.9675624109853093e-15,1.4049701459541665e-16,5.377013325649254e-11,2.8828465577663614e-18,2.4018853131722735e-16,1.5915438935033324e-18,8.148872852786738e-23,6.188979622642921e-17,7.596642192412131e-22,1.5821515540106423e-16,7.67308923747815e-20,3.76,0.0,0.8203368058064195,0.999985608336278,1.2117813529130973e-07,2.0375061587835222e-10,0.005363593839116653,0.005363238567452517,1.2406131960351087e-10,1.0585936547182031e-17,1.208489993004681e-05,1.6207507584634341e-12,4.441013384169523e-20,4.9855530746370535e-18,7.095206447266486e-17,2.74451457410937e-07,5.1433161221225174e-14,1.1425784575297455e-14,2.0444150761005876e-14,1.1910486918940711e-11,1.3819122681603174e-12,1.2276770717371629e-11,7.629778545939792e-12,3.3041009571697035e-20,5.6242310214321175e-22,1.0227323390895742e-18,5.848049882327583e-20,1.0086198746976322e-10,5.216016379393583e-13,7.87389331033322e-12,6.466209121703408e-13,5.544861063144704e-23,8.700298045501949e-12,1.0297255945515856e-12,7.208357838327539e-12,1.2564340675796043e-06,2.081536621794941e-12,8.328820379707928e-11
0.003480158435396035,0.46568804269951,1.124884896908705e-11,1.0272017485601073e-12,1.3053065022124286e-11,1.6072412244689957e-08,0.0,0.0,1.701013652119809e-06,3.342602696331921e-07,4.4421004747217366e-08,2.3601102407665866e-12,1.2739535792704336e-14,5.238095761481202e-34,5.7405801944864725e-27,1.7864053464728307e-17,1.183991384533063e-11,3.392735776779904e-07,2.3375599400934767e-20,9.058554714843167e-24,1.4562336557379221e-09,2.8024012489657455e-19,4.491798387935642e-19,2.3815002997847507e-15,1.6411698877272242e-16,6.170474572616896e-11,3.130342106246833e-18,2.7312059868790997e-16,2.1001071720770782e-18,1.0348469236857858e-22,7.037059365471277e-17,9.056685340468348e-22,1.778469755147111e-16,9.392840349069602e-20,3.76,0.0,0.8201127902244901,0.9999854714400934,1.3649963514883045e-07,2.3828674465423854e-10,0.0055875340225413845,0.005587146766549057,1.240276940341786e-10,1.0590892873601698e-17,1.208489827531863e-05,1.7714830403047921e-12,4.9152464915561013e-20,5.5469314941009584e-18,7.954346531600089e-17,2.963430334216959e-07,5.35782754633917e-14,1.256814303209239e-14,2.2287594732108043e-14,1.3120570761090908e-11,1.5232863773390204e-12,1.3395630673689622e-11,8.326255430406079e-12,3.651921119583649e-20,6.216282943465209e-22,1.130226667744362e-18,6.362997320043768e-20,1.1125075639736976e-10,5.74959042030325e-13,8.245621430608537e-12,7.283771256461884e-13,6.142669951436799e-23,9.596112673017993e-12,1.0297451187796872e-12,7.42452107489637e-12,1.3368679662778002e-06,2.386229782614481e-12,8.621638664211418e-11
0.0036200917515286967,0.46570669000089115,1.1798390383224755e-11,1.09068451277032e-12,1.4075311866485397e-11,1.743311283915948e-08,0.0,0.0,1.779228713840997e-06,3.605145333222348e-07,4.9807537855247056e-08,2.6797122866093246e-12,1.3887929223518768e-14,5.553737566325184e-35,6.621004538604426e-27,1.968755391047036e-17,1.32765377188561e-11,3.6705683378799094e-07,2.759936244761018e-20,1.0389916218691009e-23,1.5755871570572714e-09,3.0322014083256076e-19,4.604044449089383e-19,2.8635929861866593e-15,1.9068831914007464e-16,7.048039905593468e-11,3.3881315041721653e-18,3.091632012261602e-16,2.7423028329848614e-18,1.3023413358215611e-22,7.963918665099298e-17,1.0737627544160288e-21,1.9902037286338188e-16,1.1411027012600931e-19,3.76,0.0,0.8198888330250911,0.9999853307988882,1.530408146339948e-07,2.7708724862013527e-10,0.005811413436144055,0.005810992698552224,1.2399407740824664e-10,1.059584778753922e-17,1.2084896575331724e-05,1.930275206067001e-12,5.423248086463651e-20,6.148109209097093e-18,8.879432272867735e-17,3.1895313372741947e-07,5.572262058719585e-14,1.3779591808840823e-14,2.4227608870025724e-14,1.4405333413179471e-11,1.6732510528176506e-12,1.4571785566742982e-11,9.058467635112135e-12,4.0246910169006407e-20,6.8508033639726095e-22,1.2454105908445043e-18,6.901364760132353e-20,1.2225503853301776e-10,6.315564838948468e-13,8.617268987141424e-12,8.167542052495635e-13,6.783342216661637e-23,1.0544952565346877e-11,1.029744566402531e-12,7.648348024317894e-12,1.4200780096676825e-06,2.7216218341378005e-12,8.921413705660093e-11
