Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169)
7.520308916252537e-07,0.9638069392202983,5.741255062194847e-06,3.6845059123449253e-06,1.8800999842069604e-06,1.3264401917101816e-05,0.0,0.0,2.630471973301538e-06,1.3533102555149838e-08,1.5577412033134466e-05,1.1806153272847153e-06,1.1906806489160472e-07,1.7396680598148383e-16,1.648202557612541e-11,3.653525939856012e-08,1.2234612643590699e-06,2.0331551737352433e-05,1.7217192634763817e-08,2.6242828111343682e-08,0.0011210213855391037,2.1462016051477784e-08,1.8012359483711025e-09,1.376024081875979e-12,4.0133456591317634e-11,1.0298640929358876e-05,1.3663732084346437e-07,5.05495379126205e-08,3.0668793138108374e-13,3.521378695128331e-14,2.79320242778285e-12,5.5245604643452005e-14,6.102071736843104e-09,1.20070199821677e-10,3.76,0.0,5.5658884447074215e-05,0.9969344687179572,8.100370268801014e-06,3.186417519657205e-05,0.5846793672194339,0.5823569638817673,1.4066422472135136e-06,6.866591194416228e-09,0.003014930685834263,1.5284688992603784e-07,2.801188219032306e-09,1.1745803900481546e-12,7.192297701458082e-11,2.0204814153600973e-05,3.877563149774902e-09,3.2121238017199233e-06,2.8595963115640324e-06,1.2563458639870919e-05,1.2397245200582061e-05,2.8092111146636987e-08,4.06825822485674e-08,1.6470472721592585e-14,1.3924253902511086e-14,1.377515481000959e-09,7.343694992704654e-10,5.971235337768712e-07,6.033169305100311e-10,8.962717456740818e-08,2.757470106302448e-11,4.498702540741961e-12,3.548564272367107e-11,9.456500003850834e-08,5.06671240205788e-09,9.38903769150742e-06,1.6319980082950402e-07,8.878216218611721e-11,8.576869494239347e-15,1.6412234097626563e-10,2.4604182336945213e-11,2.4996046736314637e-07,1.410977402641071e-11,2.3647834143796952e-11,4.816259125104646e-15,3.202788386696103e-05,3.060478723901411e-09,1.812580073895255e-19,4.620837033442052e-20
7.562779701095756e-07,0.9638085970183565,5.754660484053299e-06,3.6962056884717984e-06,1.8858894338896005e-06,1.3350860548624697e-05,0.0,0.0,2.6358954908374576e-06,1.3583519776256222e-08,1.578748900456383e-05,1.1922572803541909e-06,1.1988276693980154e-07,1.76863921626966e-16,1.6712013169666168e-11,3.6657789872273787e-08,1.2320024163517504e-06,2.045824442802839e-05,1.7467717156686385e-08,2.6523244080706163e-08,0.001128144311049255,2.1612961372557854e-08,1.8073155754970524e-09,1.3939049092257232e-12,4.041560600576825e-11,1.0404760191223864e-05,1.3664104694432955e-07,5.0897213305643317e-08,3.1238128819295007e-13,3.571552005407112e-14,2.81809114330561e-12,5.5653525969673925e-14,6.10387276486753e-09,1.2064399409110485e-10,3.76,0.0,5.283986365289103e-05,0.9969340826932872,8.170950935309257e-06,3.1864518577746024e-05,0.584689432112347,0.58235210377176,1.405546570715551e-06,6.866293574063395e-09,0.0030149295153709334,1.5309716099304135e-07,2.80172480072771e-09,1.1776517281600348e-12,7.214372270598694e-11,2.03262420375995e-05,3.877522685176051e-09,3.222018995187248e-06,2.868513685199085e-06,1.264772104202677e-05,1.256741205003074e-05,2.8154599299312758e-08,4.077607894290686e-08,1.6526751271643213e-14,1.3971052239055454e-14,1.3821726046326118e-09,7.396006389028695e-10,5.992621285602711e-07,6.116937104579377e-10,8.968477103361911e-08,2.776884316207759e-11,4.513406547948689e-12,3.5612905772809996e-11,9.451496425461833e-08,5.066330924715623e-09,9.405268537105959e-06,1.6514045308596634e-07,8.522369548924006e-11,8.232391641926362e-15,1.6531360983893338e-10,2.478820620417585e-11,2.522460860820419e-07,1.4244470336621014e-11,2.3837737248719088e-11,4.85506400384781e-15,3.2028080428965556e-05,3.0801222008818206e-09,1.8271665674134737e-19,4.657986673823368e-20
7.605250485938974e-07,0.9638102316557318,5.768102494617344e-06,3.707880151042221e-06,1.891685371339567e-06,1.343752874312698e-05,0.0,0.0,2.641335970420661e-06,1.3633803700769746e-08,1.5998842436539946e-05,1.2039384885350174e-06,1.206986413279432e-07,1.7979241225291868e-16,1.6943658757346025e-11,3.678006320863008e-08,1.2405660970876812e-06,2.058491977714919e-05,1.7720035953511736e-08,2.6804651034518815e-08,0.0011352671264248982,2.176390683399674e-08,1.8133851915373333e-09,1.411964327467944e-12,4.069850703250101e-11,1.0511225109632456e-05,1.3664467914975565e-07,5.124488431176899e-08,3.1815277251465845e-13,3.622214507453762e-14,2.843089741003862e-12,5.606292205990999e-14,6.1056703544041745e-09,1.2121777207663694e-10,3.76,0.0,5.016454178192477e-05,0.9969336958811845,8.2417472424915e-06,3.186485588986292e-05,0.5846993537489273,0.5823470988202568,1.404505812184803e-06,6.866006499393844e-09,0.003014928342526863,1.533439277352499e-07,2.8022590567796868e-09,1.1807287555315416e-12,7.236469617375075e-11,2.044757918825538e-05,3.877481342645309e-09,3.2319000281260063e-06,2.8774156389741188e-06,1.2731749188063298e-05,1.2738599754794992e-05,2.821726540161733e-08,4.086982656788244e-08,1.6582896311321533e-14,1.4017750617116287e-14,1.3868201725464188e-09,7.448365231990427e-10,6.013920354791592e-07,6.201214531648733e-10,8.974275419423e-08,2.7963498975483714e-11,4.528080354443645e-12,3.5739648027145025e-11,9.44649319302909e-08,5.0659619953978185e-09,9.421493094192116e-06,1.670928686092939e-07,8.183961800707791e-11,7.904797226320634e-15,1.6650637588954738e-10,2.497244489190907e-11,2.545378011007772e-07,1.4379536332531267e-11,2.40278186541773e-11,4.893904867580509e-15,3.202826901027479e-05,3.0997681951298035e-09,1.8417666392457726e-19,4.6951710021482996e-20
7.647721270782193e-07,0.9638118443224688,5.781579860495296e-06,3.7195302442381193e-06,1.8974877730461439e-06,1.3524407043812105e-05,0.0,0.0,2.6467934418045873e-06,1.3683957000715442e-08,1.621146927999646e-05,1.2156588729654663e-06,1.215156930806814e-07,1.827524145861631e-16,1.7176962317766075e-11,3.6902089752063746e-08,1.2491523307069594e-06,2.0711577757865942e-05,1.797414901738803e-08,2.7087051851660165e-08,0.0011423898297286334,2.1914852289060783e-08,1.8194451531061658e-09,1.4302034952178378e-12,4.098216049442447e-11,1.0618034943392608e-05,1.3664822262158568e-07,5.159255078121671e-08,3.240031103765517e-13,3.673369080754383e-14,2.868198506388582e-12,5.647378503529546e-14,6.107464788193893e-09,1.2179153625263232e-10,3.76,0.0,4.762559382192705e-05,0.9969333082820867,8.312759451157023e-06,3.186518753900469e-05,0.5847091394508354,0.5823419563571233,1.4035171720662037e-06,6.865729432215268e-09,0.0030149271673033484,1.5358724421424316e-07,2.8027910799270313e-09,1.183811348010237e-12,7.258589718583387e-11,2.0568825715193933e-05,3.877439167990224e-09,3.2417675690948787e-06,2.8863028478118866e-06,1.281554447310039e-05,1.2910805154137847e-05,2.8280103267632006e-08,4.0963816648825824e-08,1.6638913027749494e-14,1.4064353029730821e-14,1.3914585725010973e-09,7.500771408181623e-10,6.035135405664953e-07,6.285999986887931e-10,8.980113000527107e-08,2.8158669042998483e-11,4.542725135956759e-12,3.586588658066371e-11,9.441490435346748e-08,5.06560499178376e-09,9.437711586262175e-06,1.6905708259147e-07,7.862142197360877e-11,7.593262559684511e-15,1.6770066343886856e-10,2.5156902358045072e-11,2.568356058217387e-07,1.4514971436823852e-11,2.4218082516397133e-11,4.932782564060314e-15,3.202845001746118e-05,3.1194167259126157e-09,1.8563806078243317e-19,4.732390828943176e-20
7.690192055625412e-07,0.9638134361479304,5.7950913912522875e-06,3.731156883229453e-06,1.903296613621026e-06,1.3611495974984221e-05,0.0,0.0,2.6522679334110626e-06,1.3733982320651213e-08,1.6425366518166277e-05,1.2274183580055396e-06,1.2233392720939953e-07,1.857440656641924e-16,1.7411923872582275e-11,3.70238795328259e-08,1.2577611410338902e-06,2.083821834486206e-05,1.8230056387087307e-08,2.737044946234947e-08,0.0011495124191176437,2.206579759856833e-08,1.8254958105553003e-09,1.4486235745951684e-12,4.126656720552338e-11,1.0725188977762085e-05,1.3665168224927013e-07,5.1940212573442895e-08,3.2993303191393414e-13,3.7250186155868556e-14,2.893417725946088e-12,5.688610727480444e-14,6.109256333035155e-09,1.2236528897988442e-10,3.76,0.0,4.5216068150652136e-05,0.9969329198964012,8.383987820022748e-06,3.1865513910809924e-05,0.5847187961664937,0.5823366833385862,1.4025779935110574e-06,6.86546186176951e-09,0.003014925989701605,1.538271636971031e-07,2.8033209593104733e-09,1.1868993846746602e-12,7.280732540521453e-11,2.0689981732179272e-05,3.877396201495613e-09,3.2516222634685137e-06,2.8951759640389024e-06,1.2899108326232785e-05,1.308402511899022e-05,2.8343106932556946e-08,4.1058041001940016e-08,1.6694806453310244e-14,1.4110863349131936e-14,1.3960881805171139e-09,7.553224808440568e-10,6.05626922347307e-07,6.371291886668375e-10,8.985990438380228e-08,2.8354353898062653e-11,4.5573420314575426e-12,3.599163808015317e-11,9.436488274583089e-08,5.065259322333301e-09,9.453924225884246e-06,1.710331304447461e-07,7.556101379093809e-11,7.297004054056283e-15,1.688964965201296e-10,2.5341582517636743e-11,2.591394939950046e-07,1.4650775099197057e-11,2.440853297457108e-11,4.971697937872678e-15,3.20286238363858e-05,3.139067812713294e-09,1.871008790364726e-19,4.7696469615798975e-20
7.732662840468631e-07,0.9638150082038889,5.8086359381870735e-06,3.742760954964737e-06,1.9091118660197267e-06,1.3698796042726604e-05,0.0,0.0,2.657759472399482e-06,1.3783882277937619e-08,1.6640531166517064e-05,1.239216871139238e-06,1.2315334871330083e-07,1.8876750285569466e-16,1.7648543485966943e-11,3.714544227529361e-08,1.2663925515800196e-06,2.09648415142724e-05,1.8487758147146986e-08,2.7654846842952577e-08,0.0011566348928388657,2.2216742630503314e-08,1.8315375078645126e-09,1.4672257312389186e-12,4.155172797088221e-11,1.0832686523632609e-05,1.3665506266415593e-07,5.228786955664838e-08,3.359432713784497e-13,3.7771660130037394e-14,2.9187476871585628e-12,5.729988140909983e-14,6.1110452406547505e-09,1.2293903251121078e-10,3.76,0.0,4.2929367502451216e-05,0.9969325307245059,8.45543260570306e-06,3.186583537151591e-05,0.5847283304901137,0.5823312863662793,1.4016857551026415e-06,6.865203303334118e-09,0.00301492480972275,1.540637386668806e-07,2.8038487806162367e-09,1.189992748256092e-12,7.302898040002405e-11,2.0811047356925477e-05,3.877352482534972e-09,3.2614647342107378e-06,2.9040356180949303e-06,1.2982442208521195e-05,1.325825655189001e-05,2.8406270646011078e-08,4.115249172631415e-08,1.6750581469562153e-14,1.4157285329913971e-14,1.4007093611857922e-09,7.605725327706916e-10,6.077324519790935e-07,6.457088663135366e-10,8.99190832105734e-08,2.855055406780934e-11,4.571932144189533e-12,3.611691873347472e-11,9.431486826618527e-08,5.064924424769166e-09,9.470131215231932e-06,1.7302104779195787e-07,7.265069392945725e-11,7.015276275015223e-15,1.7009389889081096e-10,2.5526489242937428e-11,2.614494597063514e-07,1.4786946795447947e-11,2.459917414915057e-11,5.010651830063953e-15,3.20287908332534e-05,3.1587214752160816e-09,1.8856515027297328e-19,4.806940203911942e-20
7.77513362531185e-07,0.9638165615074632,5.822212393131211e-06,3.7543433189470993e-06,1.914933501748737e-06,1.3786307735559416e-05,0.0,0.0,2.6632680847326643e-06,1.3833659463006037e-08,1.685696027267295e-05,1.251054342879417e-06,1.239739625803043e-07,1.9182286388012017e-16,1.7886821264046135e-11,3.726678740614427e-08,1.2750465855475445e-06,2.10914472436092e-05,1.874725442700606e-08,2.7940247011018502e-08,0.0011637572492244046,2.2367687259648178e-08,1.8375705825535349e-09,1.4860111343220952e-12,4.1837643586724945e-11,1.0940526916736958e-05,1.3665836825303247e-07,5.26355216073119e-08,3.420345671494128e-13,3.829814184815625e-14,2.9441886785241386e-12,5.771510031440872e-14,6.112831748532793e-09,1.2351276899676677e-10,3.76,0.0,4.075923090508588e-05,0.9969321407667501,8.527094062705021e-06,3.1866152268947494e-05,0.5847377486797526,0.5823257717053151,1.4008380639526068e-06,6.8649532968951624e-09,0.0030149236273678153,1.542970208329861e-07,2.80437462621375e-09,1.1930913251448189e-12,7.32508616531624e-11,2.0932022710918777e-05,3.877308050885605e-09,3.271295582625691e-06,2.9128824192244404e-06,1.3065547611056842e-05,1.3433496386907517e-05,2.846958886548388e-08,4.124716119606163e-08,1.6806242811099984e-14,1.4203622612148819e-14,1.405322467972568e-09,7.658272864882731e-10,6.098303933929461e-07,6.543388764182556e-10,8.997867233254904e-08,2.874727007308316e-11,4.586496542684103e-12,3.6241744317887494e-11,9.426486201366338e-08,5.064599764633666e-09,9.486332746592047e-06,1.7502087045716054e-07,6.988313779895056e-11,6.747370089480308e-15,1.7129289403460312e-10,2.571162636349363e-11,2.6376549736566567e-07,1.4923486026584765e-11,2.479001014026339e-11,5.049645077800832e-15,3.202895135561366e-05,3.178377733292767e-09,1.90030905930299e-19,4.844271356009792e-20
7.817604410155069e-07,0.9638180970239049,5.8358196872710176e-06,3.765904807995726e-06,1.9207614910591492e-06,1.3874031525077179e-05,0.0,0.0,2.668793795239525e-06,1.3883316439625147e-08,1.7074650916323425e-05,1.2629307066751865e-06,1.2479577378776158e-07,1.9491028682631387e-16,1.8126757354315408e-11,3.738792406239134e-08,1.2837232658330771e-06,2.1218035511697928e-05,1.9008545400137602e-08,2.822665302054104e-08,0.0011708794866871815,2.251863136723532e-08,1.8435953656138088e-09,1.5049809565666866e-12,4.2124314840469994e-11,1.10487095168786e-05,1.3666160317097238e-07,5.2983168609748326e-08,3.4820766174509677e-13,3.88296605357504e-14,2.969740989576513e-12,5.813175710643356e-14,6.11461608068433e-09,1.2408650048909768e-10,3.76,0.0,3.869971653730421e-05,0.9969317500234566,8.598972443428509e-06,3.1866464933455406e-05,0.5847470566744476,0.5823201453014408,1.4000326491492892e-06,6.8647114058877306e-09,0.003014922442637764,1.5452706114149948e-07,2.804898575287744e-09,1.1961950048286656e-12,7.347296857100327e-11,2.105290791925315e-05,3.877262941367225e-09,3.281115389087314e-06,2.9217169561502124e-06,1.314842605309731e-05,1.3609741589558023e-05,2.8533056249938577e-08,4.134204205258631e-08,1.6861795069361162e-14,1.4249878724450976e-14,1.4099278435163038e-09,7.710867322698957e-10,6.119210034351364e-07,6.630190653419287e-10,9.003867756530558e-08,2.89445024284705e-11,4.601036261753855e-12,3.636613018840604e-11,9.421486503077042e-08,5.064284833916279e-09,9.50252900284759e-06,1.7703263445657388e-07,6.725137754410114e-11,6.492610903033738e-15,1.7249350516353833e-10,2.58969976662795e-11,2.6608760169574545e-07,1.5060392317968054e-11,2.4981045026250822e-11,5.088678514054956e-15,3.2029105733311586e-05,3.1980366069898437e-09,1.9149817728720223e-19,4.881641213848969e-20
7.860075194998288e-07,0.9638196156692413,5.849456789992684e-06,3.777446228992573e-06,1.9265958031274645e-06,1.3961967866566519e-05,0.0,0.0,2.6743366276747265e-06,1.3932855745165681e-08,1.729360020912022e-05,1.274845898821809e-06,1.256187873030077e-07,1.9802991017023914e-16,1.8368351945036322e-11,3.750886109927913e-08,1.2924226150317213e-06,2.1344606298608918e-05,1.9271631283178904e-08,2.8514067957439567e-08,0.001178001603716806,2.2669574840616018e-08,1.8496121814585173e-09,1.524136374258771e-12,4.241174251079899e-11,1.1157233707183238e-05,1.3666477135350523e-07,5.3330810455690466e-08,3.54463301833985e-13,3.936624552560886e-14,2.9954049109040733e-12,5.854984513430889e-14,6.116398448399745e-09,1.2466022894794098e-10,3.76,0.0,3.674518546024395e-05,0.9969313584949206,8.671067998170985e-06,3.186677367880702e-05,0.5847562601104799,0.5823144127973168,1.3992673555400038e-06,6.864477216000613e-09,0.0030149212555334705,1.547539097853987e-07,2.805420703964989e-09,1.19930368011507e-12,7.369530049161744e-11,2.117370311046565e-05,3.877217186714349e-09,3.290924713747587e-06,2.930539797729338e-06,1.3231079080271622e-05,1.3786989156702322e-05,2.8596667653566557e-08,4.143712719698125e-08,1.6917242696374966e-14,1.4296057086990393e-14,1.414525819923587e-09,7.763508607584008e-10,6.140045320089394e-07,6.717492810131216e-10,9.009910469530666e-08,2.914225164234e-11,4.615552303464302e-12,3.6490091286177456e-11,9.416487830627293e-08,5.063979149748666e-09,9.518720157937195e-06,1.7905637598983132e-07,6.474878472007084e-11,6.250356982469074e-15,1.7369575522027785e-10,2.6082606895869782e-11,2.684157677214831e-07,1.5197665218479725e-11,2.5172282862318322e-11,5.127752967311471e-15,3.202925427938944e-05,3.2176981165164844e-09,1.9296699545201999e-19,4.9190505689964545e-20
7.902545979841507e-07,0.9638211183127866,5.86312270775079e-06,3.7889683636142443e-06,1.93243640622422e-06,1.4050117199604614e-05,0.0,0.0,2.679896604775446e-06,1.3982279890863432e-08,1.751380529456275e-05,1.2867998583730577e-06,1.264430080837571e-07,2.0118187279181368e-16,1.8611605264615853e-11,3.7629607098034347e-08,1.3011446554414397e-06,2.1471159585591756e-05,1.953651233506079e-08,2.8802494935253342e-08,0.0011851235988756571,2.2820517572946057e-08,1.8556213478894574e-09,1.5434785672637757e-12,4.26999273677385e-11,1.1266098893371989e-05,1.3666787652815685e-07,5.3678447043893035e-08,3.6080223824598677e-13,3.9907926257635154e-14,3.0211807341684815e-12,5.896935797461173e-14,6.1181790509460834e-09,1.2523395624479265e-10,3.76,0.0,3.489028617812027e-05,0.9969309661814126,8.743380975136452e-06,3.186707880303149e-05,0.584765364336807,0.5823085795479646,1.3985401378302658e-06,6.864250334041919e-09,0.003014920066055728,1.5497761621470343e-07,2.805941085435887e-09,1.2024172473735245e-12,7.39178566927232e-11,2.129440841637778e-05,3.877170821205121e-09,3.300724097223967e-06,2.9393514935918404e-06,1.3313508262852446e-05,1.3965236116435947e-05,2.866041811969195e-08,4.153240978256342e-08,1.697259000845297e-14,1.4342161014452217e-14,1.4191167190566287e-09,7.816196629537429e-10,6.160812222164708e-07,6.805293729234665e-10,9.015995948206334e-08,2.934051821689247e-11,4.630045638084289e-12,3.6613642146865e-11,9.411490277794015e-08,5.063682253163721e-09,9.534906377292213e-06,1.810921314315228e-07,6.236905380589019e-11,6.019997859472656e-15,1.748996668805397e-10,2.6268457754648445e-11,2.70749990759416e-07,1.5335304299719252e-11,2.536372767929431e-11,5.1668692613003524e-15,3.202939729094262e-05,3.237362282233258e-09,1.9443739135271836e-19,4.9565002084064884e-20
7.945016764684726e-07,0.963822605779522,5.876816482960452e-06,3.8004719690489874e-06,1.938283267871103e-06,1.4138479948638865e-05,0.0,0.0,2.6854737483154105e-06,1.4031591362080487e-08,1.7735263347873102e-05,1.2987925270559868e-06,1.2726844107835765e-07,2.0436631399088443e-16,1.8856517580970777e-11,3.775017037347267e-08,1.3098894090676828e-06,2.1597695355020946e-05,1.9803188856137257e-08,2.9091937091043472e-08,0.001192245470795164,2.297145946288726e-08,1.861623176079407e-09,1.563008719041887e-12,4.298887017275346e-11,1.1375304503055538e-05,1.3667092222538763e-07,5.4026078279757885e-08,3.6722522598362313e-13,4.045473227870429e-14,3.047068752122694e-12,5.939028942543364e-14,6.1199580762312706e-09,1.2580768416724812e-10,3.76,0.0,3.312993998592544e-05,0.9969305730831787,8.815911620448376e-06,3.186738058922198e-05,0.5847743744297099,0.5823026506354292,1.3978490549838098e-06,6.864030386862524e-09,0.0030149188742052717,1.5519822914653172e-07,2.8064597900711453e-09,1.2055356059978042e-12,7.414063639891776e-11,2.1415023971951707e-05,3.8771238753332305e-09,3.3105140612664274e-06,2.948152574762174e-06,1.3395715194093513e-05,1.4144479527967822e-05,2.872430287482551e-08,4.1627883207547484e-08,1.7027841189819083e-14,1.4388193718942604e-14,1.4237008528163759e-09,7.86893130201017e-10,6.181513105003411e-07,6.893591921225048e-10,9.022124766018515e-08,2.953930264821952e-11,4.644517205016152e-12,3.6736796909025765e-11,9.406493933514589e-08,5.063393707915634e-09,9.551087818252455e-06,1.8313993732302676e-07,6.010618651539316e-11,5.800952811542796e-15,1.7610526255565472e-10,2.6454553903049956e-11,2.730902664076356e-07,1.5473309155226332e-11,2.5555383482491592e-11,5.206028214749367e-15,3.202953504993211e-05,3.2570291246415678e-09,1.9590939572774243e-19,4.993990914198969e-20
7.987487549527944e-07,0.9638240788523563,5.89053719291322e-06,3.8119577786987717e-06,1.9441363549871433e-06,1.422705652354821e-05,0.0,0.0,2.69106807915631e-06,1.4080792618564667e-08,1.795797157586103e-05,1.3108238491880631e-06,1.2809509122591319e-07,2.075833735023632e-16,1.9103089200879064e-11,3.7870558981458856e-08,1.3186568976282515e-06,2.1724213590339277e-05,2.0071661187316705e-08,2.938239758149674e-08,0.001199367218172279,2.3122400414324057e-08,1.8676179705687144e-09,1.5827280166636004e-12,4.3278571678851426e-11,1.1484849985048924e-05,1.3667391178896073e-07,5.437370407497903e-08,3.737330242331868e-13,4.1006693242526534e-14,3.073069258628398e-12,5.981263350052126e-14,6.121735701433125e-09,1.2638141442312908e-10,3.76,0.0,3.145932706402295e-05,0.9969301792004399,8.888660178166103e-06,3.1867679306296955e-05,0.5847832952066928,0.5822966308826937,1.3971922649080657e-06,6.863817020334386e-09,0.0030149176799827543,1.5541579657506792e-07,2.80697688553372e-09,1.208658658372389e-12,7.436363878830214e-11,2.153554991514752e-05,3.8770763762571935e-09,3.3202951094045575e-06,2.956943554263865e-06,1.347770148863014e-05,1.4324716481489032e-05,2.8788317322866673e-08,4.1723541107861135e-08,1.7083000296178008e-14,1.4434158312839996e-14,1.4282785234209396e-09,7.921712541786099e-10,6.202150267849304e-07,6.982385912119796e-10,9.028297494132738e-08,2.9738605426370106e-11,4.6589679137047796e-12,3.685956932247079e-11,9.401498882133752e-08,5.063113099357964e-09,9.567264630461734e-06,1.8519983036462157e-07,5.795447686739269e-11,5.592669416428948e-15,1.7731256439523725e-10,2.664089895983088e-11,2.754365905360423e-07,1.5611679399729145e-11,2.5747254250666137e-11,5.2452306411576014e-15,3.202966782395543e-05,3.2766986643737538e-09,1.9738303911763236e-19,5.031523463396124e-20
