Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39)
0.011163673419247426,0.5033477337073273,1.440958076192129e-09,5.305444948715457e-10,2.259517234972497e-09,3.6444129617680456e-07,0.0,0.0,9.732828226277712e-06,3.939644096269084e-07,0.00013800898185263184,1.279601712092514e-07,5.120794491526106e-11,4.8203206983388213e-29,1.5221586834822433e-20,4.033324797835692e-13,6.654233210967057e-07,0.00016668827706752212,3.376185844981992e-14,4.1114551489207276e-17,4.438990479974985e-06,8.034653663729573e-15,3.8791998177714526e-15,3.146313509493706e-10,1.9499135494667305e-11,3.0035401962428785e-06,1.0067374506712752e-13,4.222680061148748e-10,1.1958454861481717e-08,2.442714998214626e-13,5.517341118195691e-13,6.998883280480414e-16,2.244927596808943e-12,1.2472960812976882e-12,3.76,0.0,0.3371012854817363,0.9997768469993017,6.455273873222572e-06,8.945322278591865e-07,0.18937507610192844,0.18905369771418348,1.1060016942813218e-09,6.317915587245437e-16,3.500512239587927e-05,1.187587756861353e-08,1.3249319212458968e-15,1.2715667924519897e-14,2.4236070260249316e-13,4.154107323709268e-05,5.757428245536416e-12,4.1728447145764704e-11,3.9839625931015656e-11,1.767549235584921e-08,7.253029459990684e-09,4.8604699912449585e-09,3.6089124776170837e-09,1.8050079736728993e-16,6.102269278736798e-18,2.3149372660053583e-14,2.7039603048638412e-15,3.5117432474649816e-08,4.946717920699571e-10,7.693742523675752e-10,9.007724327366487e-09,2.4854191228164137e-18,7.466238602615704e-10,3.2052189472577015e-10,4.419541136464711e-10,7.613748007315362e-06,1.8223126795817015e-08
0.011207971078609455,0.5034025877862989,1.4550754934739901e-09,5.369258638751679e-10,2.291958031763101e-09,3.690215830159794e-07,0.0,0.0,9.822400698669886e-06,3.998292523440528e-07,0.00013926518308089185,1.3007260505193913e-07,5.175711876749409e-11,4.9813500595943625e-29,1.5586668829958253e-20,4.0947607672112586e-13,6.764694964500381e-07,0.00016792715708614857,3.46027503728183e-14,4.1947419951800566e-17,4.472136342008198e-06,8.095459277403842e-15,3.941800623388058e-15,3.229092327629214e-10,1.9974742736855363e-11,3.052962923880311e-06,1.0134303998907725e-13,4.3603137014334336e-10,1.23860504283028e-08,2.5248016236808917e-13,5.612973165461536e-13,7.178945954320699e-16,2.280091312410969e-12,1.289316687145862e-12,3.76,0.0,0.33650575383069486,0.9997753274666494,6.55643908788801e-06,9.119267119072129e-07,0.18997176876277977,0.18964769747330903,1.1040762799461193e-09,6.321046546086375e-16,3.500506918877684e-05,1.203879787678182e-08,1.3448805968264072e-15,1.2928788837531139e-14,2.465568551788053e-13,4.173810492349037e-05,5.774879758350832e-12,4.2422088797345045e-11,4.0444006629094654e-11,1.7959943225261545e-08,7.368008346280169e-09,4.921076741524683e-09,3.654042699623718e-09,1.8322921874221184e-16,6.194511234301666e-18,2.3499343330461696e-14,2.737942626956634e-15,3.564701219408846e-08,5.024581254254846e-10,7.738865423789972e-10,9.156245585768847e-09,2.5229678181669553e-18,7.577994155180347e-10,3.1979320157440954e-10,4.47078199430256e-10,7.699897691494431e-06,1.854033951784825e-08
0.011252268737971484,0.503457345803073,1.4693317695405216e-09,5.433879260980487e-10,2.3248521655326596e-09,3.7365140077808315e-07,0.0,0.0,9.912767484780988e-06,4.057776136648785e-07,0.00014052825549496344,1.3221702955097878e-07,5.231190189479513e-11,5.157764235494831e-29,1.5959019825822104e-20,4.157030584341869e-13,6.87675330795983e-07,0.0001691702848152837,3.546427761727538e-14,4.279517020844083e-17,4.505389077024317e-06,8.156469159444085e-15,4.00538022054233e-15,3.313952363978151e-10,2.0461422967031308e-11,3.1031312329930896e-06,1.0201401635814367e-13,4.5021657322721305e-10,1.2827895467548739e-08,2.609476284517611e-13,5.710107953836719e-13,7.363220108305518e-16,2.315794607813934e-12,1.3326772952136201e-12,3.76,0.0,0.3359112731935963,0.9997738000597292,6.659053021368351e-06,9.296204571828235e-07,0.19056741579067238,0.19024063823767554,1.1021542776377347e-09,6.324171859119284e-16,3.500501570597661e-05,1.2203862378929654e-08,1.3650992987144957e-15,1.3145242065283605e-14,2.5082039115493874e-13,4.193573308820408e-05,5.79229622948394e-12,4.3126488703091817e-11,4.1057055066187184e-11,1.8248720100171506e-08,7.484712118576516e-09,4.982352383223898e-09,3.699673224976496e-09,1.8599586806137262e-16,6.2880429100727555e-18,2.3854068442265416e-14,2.7723355898051285e-15,3.618416037810311e-08,5.103604895858993e-10,7.784106791243938e-10,9.306896610888488e-09,2.561025324396414e-18,7.691335195918886e-10,3.190593789928992e-10,4.5226476247055585e-10,7.787037718101034e-06,1.8862852373852828e-08
0.011292136631397309,0.5035065460287782,1.4822823466717028e-09,5.49273640299663e-10,2.3548498178298983e-09,3.7786101443550156e-07,0.0,0.0,9.994782653912514e-06,4.112035571295391e-07,0.00014167092541276982,1.3417475002845683e-07,5.2816067224806904e-11,5.310612221111872e-29,1.6300866338172424e-20,4.21388308183437e-13,6.978987501059927e-07,0.00017029273439995415,3.6257903919745836e-14,4.357220797997082e-17,4.535407771121909e-06,8.211552472223643e-15,4.063531659894257e-15,3.39214799079007e-10,2.0909102327220712e-11,3.148929149993065e-06,1.0261933536564303e-13,4.633540112973172e-10,1.3238105629070217e-08,2.687959348582786e-13,5.798830647275982e-13,7.532742870399987e-16,2.348395875197654e-12,1.3728810705152237e-12,3.76,0.0,0.3353771376926202,0.9997724186186393,6.752660922426678e-06,9.458045866150884e-07,0.19110260565696352,0.19077338098519833,1.1004273877818098e-09,6.326979820976838e-16,3.500496733425865e-05,1.235427842223639e-08,1.3835576472960638e-15,1.3342957577158464e-14,2.54716408125037e-13,4.211411989451887e-05,5.807941154100256e-12,4.3769837865656645e-11,4.161634315259564e-11,1.8512371164443916e-08,7.591241405240693e-09,5.038077333672272e-09,3.741172293320028e-09,1.8852078047782862e-16,6.373404529447951e-18,2.4177927087469902e-14,2.8036449443806505e-15,3.667415281785314e-08,5.175731407468753e-10,7.824928039755318e-10,9.444325422871532e-09,2.59577078470155e-18,7.794716021590506e-10,3.183946157223914e-10,4.569866380436193e-10,7.866320381051594e-06,1.9157721084619765e-08
0.011332004524823134,0.5035556687116705,1.4953476667737956e-09,5.552263515467135e-10,2.3852246276507896e-09,3.821115507070126e-07,0.0,0.0,1.0077452280738249e-05,4.166990442522306e-07,0.00014281921711412277,1.3615910737962612e-07,5.3324894005938605e-11,5.47241972391567e-29,1.6650715525611744e-20,4.2714823344875976e-13,7.082545984677719e-07,0.00017141863004958296,3.706916021310687e-14,4.4362273833433453e-17,4.565512764685725e-06,8.266800813476566e-15,4.122546475412733e-15,3.472108779860194e-10,2.1366134606847483e-11,3.195347797360801e-06,1.0322602276982284e-13,4.768521539605976e-10,1.3660549232585782e-08,2.768658003184308e-13,5.888805004812818e-13,7.705818043673473e-16,2.381447775349951e-12,1.4142335135555743e-12,3.76,0.0,0.3348438506392242,0.9997710307199139,6.8474736001272566e-06,9.622384123387677e-07,0.19163695145850593,0.19130526873736003,1.098703252249876e-09,6.3297832232856e-16,3.500491873644488e-05,1.2506477578598988e-08,1.4022546449985278e-15,1.3543461721580328e-14,2.586688589479426e-13,4.229301135203695e-05,5.823557808796758e-12,4.442219147071156e-11,4.218286521987553e-11,1.8779626099540112e-08,7.699207318681049e-09,5.094354779903927e-09,3.783084727115695e-09,1.910789148618844e-16,6.459888285667971e-18,2.4505990051773623e-14,2.835295514582789e-15,3.7170440714482134e-08,5.248824019023246e-10,7.86585041678132e-10,9.58352039284901e-09,2.6309663793738475e-18,7.899415434407236e-10,3.1772581391499693e-10,4.617602326327195e-10,7.94642375145772e-06,1.9457024759422183e-08
0.01137187241824896,0.5036047139782437,1.5085288323100662e-09,5.612468409948191e-10,2.4159814218048757e-09,3.864033958651854e-07,0.0,0.0,1.0160781657576159e-05,4.222649909484686e-07,0.00014397315787915453,1.3817045182611435e-07,5.383843697316734e-11,5.639128603036447e-29,1.7007988898379468e-20,4.329841773023084e-13,7.18744367563071e-07,0.0001725479745312709,3.789843384006069e-14,4.516566874215458e-17,4.59570393114527e-06,8.322213980338414e-15,4.182443663240908e-15,3.553873614365096e-10,2.1832706409452686e-11,3.2423953002774786e-06,1.0383408112265962e-13,4.907203565834786e-10,1.4095567202498837e-08,2.851631212978313e-13,5.980047568613674e-13,7.88251430685602e-16,2.4149565006926697e-12,1.4567658109935656e-12,3.76,0.0,0.33431141067541487,0.9997696363250415,6.943506184710247e-06,9.789254627544168e-07,0.19217045456519286,0.19183630281175365,1.0969818665917215e-09,6.332582072436127e-16,3.500486991118806e-05,1.266048223799418e-08,1.4211958164678582e-15,1.3746793638447059e-14,2.6267855213504825e-13,4.247241785995741e-05,5.83914624727071e-12,4.5083673148760363e-11,4.2756712574755454e-11,1.905053331658658e-08,7.808628888784872e-09,5.151189780855286e-09,3.825414343283812e-09,1.9367047789416903e-16,6.547502424296914e-18,2.4838353678443982e-14,2.8672914558186974e-15,3.767310375875119e-08,5.322895273711623e-10,7.90687650194915e-10,9.724501239852453e-09,2.666622630974356e-18,8.005450014773293e-10,3.1705302797872923e-10,4.66586109420525e-10,8.027356754382935e-06,1.976083236156154e-08
0.011407753522332203,0.503648788631627,1.5204918336301018e-09,5.667238951048961e-10,2.4439931649922604e-09,3.9030169805175854e-07,0.0,0.0,1.0236346583533454e-05,4.273353528443356e-07,0.0001450165574289439,1.400040289535139e-07,5.4304704371359134e-11,5.793322536974818e-29,1.7336105826528126e-20,4.383024336764389e-13,7.283009056434443e-07,0.00017356733570797773,3.866053270704715e-14,4.590031152212144e-17,4.622949554282674e-06,8.372226588907434e-15,4.237117989845355e-15,3.6290372422033565e-10,2.2260935128685176e-11,3.2852825251864194e-06,1.0438250829718354e-13,5.03526057331408e-10,1.449812337903993e-08,2.928301630627851e-13,6.063264323047566e-13,8.044694745285723e-16,2.4455102157050412e-12,1.4960800790931385e-12,3.76,0.0,0.33383293784886386,0.9997683757831686,7.030991192092655e-06,9.94163269729197e-07,0.1926498879878838,0.1923135046710545,1.0954349669688477e-09,6.335097148987084e-16,3.500482577286287e-05,1.2800648878080702e-08,1.4384544152946397e-15,1.3932242434198698e-14,2.663368855428314e-13,4.263433279194482e-05,5.853151761287052e-12,4.568691504912887e-11,4.327951597980294e-11,1.9297512987640216e-08,7.908368821404566e-09,5.202822283891026e-09,3.863870930611592e-09,1.9603195844256914e-16,6.627338028202381e-18,2.5141207688094847e-14,2.89638657318268e-15,3.813101790654007e-08,5.390406720308857e-10,7.943890850775905e-10,9.852927364240093e-09,2.6991123552243865e-18,8.102036577473657e-10,3.1644415882585116e-10,4.709745643073295e-10,8.100913246542793e-06,2.003816799357069e-08
0.011443634626415447,0.5036928007721171,1.5325503718810172e-09,5.722570875525393e-10,2.472321864864844e-09,3.9423406372704424e-07,0.0,0.0,1.0312454124667672e-05,4.3246422403644324e-07,0.00014606457571283198,1.4186001484807276e-07,5.477487879546951e-11,5.953017465703924e-29,1.7670685346591388e-20,4.436836289233629e-13,7.379682448046324e-07,0.00017458949498680844,3.943786159133059e-14,4.664604850018626e-17,4.65026478297214e-06,8.422372394466768e-15,4.292526959437197e-15,3.705723874698797e-10,2.2697187814063016e-11,3.328691863558398e-06,1.0493205083582275e-13,5.166464176200974e-10,1.4911409298263172e-08,3.006908224160049e-13,6.147534984140769e-13,8.209916742695208e-16,2.4764440238599914e-12,1.5363998262028544e-12,3.76,0.0,0.33335514907950115,0.9997671099188971,7.1194880400074065e-06,1.0096117246900066e-06,0.1931286409320407,0.19279001707321045,1.0938902879099763e-09,6.337608547270792e-16,3.5004781448189475e-05,1.2942313086620628e-08,1.455914799038923e-15,1.41200418212053e-14,2.700428251150452e-13,4.279668122795653e-05,5.8671345024718685e-12,4.629774313190796e-11,4.380839706414452e-11,1.9547526789253553e-08,8.009317693898666e-09,5.254914545548901e-09,3.9026715776159084e-09,1.9842131121827464e-16,6.708115570570388e-18,2.5447616714176993e-14,2.9257679568187537e-15,3.859422074270212e-08,5.458730844532402e-10,7.980993366498984e-10,9.982830780438212e-09,2.7319827331866144e-18,8.199730604300261e-10,3.1583214530558045e-10,4.754062407952128e-10,8.175155689955044e-06,2.031926052705679e-08
0.01147951573049869,0.5037367504916013,1.544705271633794e-09,5.778470076093258e-10,2.5009711667689063e-09,3.9820078279500864e-07,0.0,0.0,1.0389108207628792e-05,4.3765229813527606e-07,0.00014711723356993194,1.4373867447447932e-07,5.52490018945721e-11,6.115275646573446e-29,1.801140023803012e-20,4.4912893548646484e-13,7.477475000966851e-07,0.00017561445465829006,4.0230724288592934e-14,4.7403119625534566e-17,4.677649525222983e-06,8.47265124953918e-15,4.3486862017416045e-15,3.783963647265555e-10,2.314160808354799e-11,3.372629461179342e-06,1.0548271093481835e-13,5.300887451950343e-10,1.533569233667431e-08,3.087497072008291e-13,6.232872095456431e-13,8.378233003686144e-16,2.5077627017604065e-12,1.5777494990634176e-12,3.76,0.0,0.3328780433816285,0.9997658387029731,7.2090081647513355e-06,1.0252734996856106e-06,0.19360671439261193,0.1932658409731916,1.0923478261851868e-09,6.3401162719052e-16,3.500473693614449e-05,1.3085491801923808e-08,1.4735814616907542e-15,1.431022178190626e-14,2.737969907201086e-13,4.295947104018219e-05,5.8810945096648996e-12,4.691625221012934e-11,4.4343425576069095e-11,1.9800611290212375e-08,8.11148990229786e-09,5.307470358193225e-09,3.941819148665108e-09,2.0083874906201187e-16,6.789843169561828e-18,2.5757659262950773e-14,2.9554387510069797e-15,3.906277240105162e-08,5.527877159680097e-10,8.018186113425092e-10,1.0114226223545894e-08,2.7652423272996935e-18,8.298544604346658e-10,3.152170261889873e-10,4.79881559588496e-10,8.250090792017644e-06,2.0604162684420643e-08
0.011515396834581934,0.5037806378818663,1.556957348563062e-09,5.834942603773844e-10,2.52994474931721e-09,4.022021478364779e-07,0.0,0.0,1.0466312780454802e-05,4.4290027713038084e-07,0.00014817455214736125,1.4564027592030875e-07,5.572711627949664e-11,6.281565389086376e-29,1.835871361204642e-20,4.546390108575024e-13,7.576397953248251e-07,0.00017664221710130557,4.1039445948160296e-14,4.817166242586102e-17,4.705103689132395e-06,8.52306300679191e-15,4.405604975307286e-15,3.8637872831593766e-10,2.3594342930244873e-11,3.4171015357848836e-06,1.0603449118321386e-13,5.438605085654679e-10,1.5771246091680482e-08,3.1701151925404975e-13,6.31928872964396e-13,8.549697085313046e-16,2.5394710986009356e-12,1.6201541098032485e-12,3.76,0.0,0.332401619770894,0.9997645621057617,7.299563133970469e-06,1.0411512990557567e-06,0.19408410936338602,0.19374097732420917,1.090807578568959e-09,6.342620327494847e-16,3.500469223568985e-05,1.3230202161459481e-08,1.4914559442267186e-15,1.4502811594837795e-14,2.7759998670484723e-13,4.3122710194842474e-05,5.895031821606665e-12,4.7542536738677394e-11,4.48846723242761e-11,2.0056803515207385e-08,8.214900000285188e-09,5.360493647227192e-09,3.98131660827935e-09,2.0328474057158843e-16,6.8725360930547484e-18,2.6071363528634083e-14,2.98540213641262e-15,3.9536733674962296e-08,5.597855382267419e-10,8.055471216589064e-10,1.0247128541679537e-08,2.7988940055952807e-18,8.398491229042829e-10,3.1459883996888413e-10,4.844009416975191e-10,8.3257253247861e-06,2.0892927987190778e-08
0.011551277938665177,0.5038244630345969,1.5693074379337394e-09,5.891994527706067e-10,2.559246332107837e-09,4.062384541348116e-07,0.0,0.0,1.0544071812478713e-05,4.4820887148587064e-07,0.00014923655290394864,1.4756509043289132e-07,5.6209265009892875e-11,6.455053478346467e-29,1.8713039538355232e-20,4.602141173885985e-13,7.676462630828098e-07,0.00017767278478409725,4.18643394085946e-14,4.8951751456112854e-17,4.732627182885289e-06,8.573607519032944e-15,4.463288932730899e-15,3.9452261046988273e-10,2.405554233411072e-11,3.4621143779049592e-06,1.0658739440113981e-13,5.579693404115681e-10,1.6218350515629936e-08,3.254810629471483e-13,6.406798297270977e-13,8.724363409416877e-16,2.5715743049062544e-12,1.6636392483646453e-12,3.76,0.0,0.3319258772642893,0.9997632800972434,7.391164648160415e-06,1.0572478598032046e-06,0.19456082683699694,0.19421542707771383,1.0892695418402251e-09,6.345120718630993e-16,3.5004647345773705e-05,1.3376461504184384e-08,1.509538560720173e-15,1.469784032027318e-14,2.814524120506662e-13,4.3286406753287524e-05,5.908946476940472e-12,4.817668957490781e-11,4.5432207300321266e-11,2.03161409011831e-08,8.319562728344565e-09,5.413988485302441e-09,4.021167026853125e-09,2.0575963334753086e-16,6.956205396473189e-18,2.6388735472522904e-14,3.0156613309820588e-15,4.001616602667231e-08,5.66867551157059e-10,8.092850863137587e-10,1.0381552697946108e-08,2.832938291247938e-18,8.499583270999079e-10,3.139776248615415e-10,4.889648169651803e-10,8.402066125544463e-06,2.1185610769302438e-08
0.01158715904274842,0.5038682260413774,1.5817563868904335e-09,5.949631921542029e-10,2.5888796885334347e-09,4.103099997013308e-07,0.0,0.0,1.0622389294941375e-05,4.535788002368146e-07,0.00015030325761391397,1.4951339245392336e-07,5.669549115677541e-11,6.631429587238235e-29,1.9073848655412986e-20,4.658555903019666e-13,7.777680447910396e-07,0.00017870616026528403,4.270572328023493e-14,4.97436608531839e-17,4.760219914754179e-06,8.624284639186934e-15,4.521755934188284e-15,4.0283120449525484e-10,2.4525357153860234e-11,3.5076743516898746e-06,1.0714142297700247e-13,5.724230408728588e-10,1.6677292052432926e-08,3.341632607361306e-13,6.495413708595029e-13,8.902287297046411e-16,2.6040773106353225e-12,1.7082310950912969e-12,3.76,0.0,0.3314508148801473,0.9997619926470088,7.483824542195781e-06,1.07356595196976e-06,0.1950368678049287,0.19468919118339353,1.0877337127825408e-09,6.347617449892526e-16,3.5004602265332534e-05,1.3524287372814185e-08,1.5278346778899185e-15,1.4895339297941557e-14,2.853549152552714e-13,4.345056887313609e-05,5.922838514217757e-12,4.8818809268860767e-11,4.598610244721671e-11,2.057866130813658e-08,8.425493002040844e-09,5.467958728281928e-09,4.061373318135857e-09,2.0826358756114587e-16,7.040857807120099e-18,2.670986849398587e-14,3.0462195919546606e-15,4.050113159302738e-08,5.740347386436779e-10,8.130327303724359e-10,1.0517513771508079e-08,2.867385426720272e-18,8.601833651898554e-10,3.1335341880840553e-10,4.935736187484543e-10,8.479120097410767e-06,2.148226619038387e-08
0.011623040146831664,0.5039119269936905,1.5943050303635257e-09,6.007861021576526e-10,2.6188486248018066e-09,4.144170853013303e-07,0.0,0.0,1.0701269240407441e-05,4.5901079108655776e-07,0.0001513746883705501,1.5148545965768139e-07,5.718583887249431e-11,6.8112966973228e-29,1.9441574335975047e-20,4.715642738438475e-13,7.880062906998771e-07,0.000179742346194885,4.3563946420381934e-14,5.054756271615928e-17,4.7878817930990375e-06,8.675094220328525e-15,4.58101736770337e-15,4.1130776594112874e-10,2.5003941752403903e-11,3.5537878957433273e-06,1.0769657969354831e-13,5.872295809377998e-10,1.7148363776652638e-08,3.430631379366892e-13,6.585148425703202e-13,9.08352496364141e-16,2.6369850999052935e-12,1.753956433717273e-12,3.76,0.0,0.33097643163813945,0.9997606997242559,7.577554786861482e-06,1.0901083790155477e-06,0.19551223325752087,0.1951622705891711,1.0862000881838243e-09,6.350110525844714e-16,3.5004556993287646e-05,1.3673697516128627e-08,1.546346506954487e-15,1.5095339143296842e-14,2.893081290041317e-13,4.361520480930174e-05,5.936707971890499e-12,4.946899463779434e-11,4.6546431367919724e-11,2.084440305595103e-08,8.532705879104359e-09,5.522408342710952e-09,4.101938480797924e-09,2.1079709081875563e-16,7.126509406647155e-18,2.7034802705857077e-14,3.0770802141879658e-15,4.099169318773531e-08,5.812880998898221e-10,8.167902853917436e-10,1.0655026955153356e-08,2.902239561648344e-18,8.705255439517367e-10,3.127262594778284e-10,4.982277784911756e-10,8.556894209946863e-06,2.1782950249102577e-08
0.011658921250914908,0.5039555659829202,1.6069542237525314e-09,6.066688083754752e-10,2.6491569849141177e-09,4.18560014480261e-07,0.0,0.0,1.0780715682448209e-05,4.6450558050449073e-07,0.0001524508675899703,1.5348157298856207e-07,5.768035292018608e-11,6.999865168206703e-29,1.9816835771405975e-20,4.773402171378183e-13,7.983621598438958e-07,0.00018078134531535498,4.4439343750460175e-14,5.13634942997485e-17,4.815612726367136e-06,8.726036115685666e-15,4.641076730094771e-15,4.1995561373973323e-10,2.5491454180652834e-11,3.6004615239654506e-06,1.0825286775926394e-13,6.02397106261789e-10,1.7631865535175753e-08,3.521858241346606e-13,6.676016491165387e-13,9.268133524537496e-16,2.6703029496078935e-12,1.8008426645463874e-12,3.76,0.0,0.3305027265592733,0.9997594012977856,7.672367490374435e-06,1.1068779782010643e-06,0.1959869241839728,0.19563466624120185,1.0846686648363716e-09,6.352599951039104e-16,3.5004511528545405e-05,1.3824709891294966e-08,1.565073336529268e-15,1.5297869581087275e-14,2.9331266585509037e-13,4.378032291494472e-05,5.950554888312079e-12,5.0127340963144543e-11,4.7113266180255455e-11,2.1113404914130128e-08,8.641216598510458e-09,5.5773415418499075e-09,4.1428656913810796e-09,2.1336056158266802e-16,7.213173164640239e-18,2.7363526430637877e-14,3.1082465306803797e-15,4.148791430501788e-08,5.886286730522998e-10,8.205579895678937e-10,1.0794107556233975e-08,2.937499242646858e-18,8.809861848782888e-10,3.1209618426684175e-10,5.02927737635843e-10,8.635395499753332e-06,2.2087719796877204e-08
